date,close,high,low,open,volume,ma_20_unnamed: 6_level_1,ma_50_unnamed: 7_level_1,normalised close_unnamed: 8_level_1,return ratio_unnamed: 9_level_1,percentage change open_unnamed: 10_level_1,percentage change high_unnamed: 11_level_1,percentage change low_unnamed: 12_level_1,sector_unnamed: 13_level_1,sector encoded_unnamed: 14_level_1,normalized_close,return_ratio,percentage_change_wrt_low,high_relative_to_close,low_relative_to_close,ma_5,ma_10,ma_15,ma_20,ma_25,ma_30
2021-07-07,12853.7626953125,13074.3175724133,12781.7530072425,13073.4507673686,2563,12877.6508300781,12821.1655273438,-0.312583479140638,-0.0168692346188032,0.0170913433882062,0.0171587792873488,-0.0056022263501315,Fast Moving Consumer Goods,8,0.704325035528614,-0.0168692346188033,0.563378810631171,1.01715877928735,0.994397773649869,12969.873046875,13012.5782226563,12960.4350911458,12877.6508300781,12790.579609375,12765.1355143229
2021-07-08,12695.060546875,12948.2982665821,12669.1156273769,12942.5220740468,5062,12880.6544433594,12819.8273046875,-0.378647783179012,-0.0123467464118794,0.0194927409962366,0.0199477362689217,-0.0020437019108542,Fast Moving Consumer Goods,8,0.695628912923404,-0.0123467464118795,0.204788718180106,1.01994773626892,0.997956298089146,12949.85859375,12942.7391601563,12949.9,12880.6544433594,12805.5148828125,12761.4435872396
2021-07-09,12644.7587890625,12894.3863736719,12611.352956182,12755.7577610238,2863,12882.7892578125,12816.0023632813,-0.399587327189649,-0.0039623094058328,0.0087782593415148,0.0197415853298303,-0.0026418718963134,Fast Moving Consumer Goods,8,0.692872615938759,-0.00396230940583286,0.26488698711832,1.01974158532983,0.997358128103687,12872.26484375,12877.5114257813,12941.8229817708,12882.7892578125,12816.58203125,12763.1058268229
2021-07-12,12679.560546875,12726.8775668331,12618.1405542089,12707.6235916942,5074,12889.9012207031,12811.572734375,-0.385100101075629,0.0027522674329385,0.0022132505866783,0.0037317555118094,-0.0048440158820193,Fast Moving Consumer Goods,8,0.694779586674782,0.00275226743293855,0.486759458750841,1.00373175551181,0.995155984117981,12789.491796875,12835.6772460938,12940.1445963542,12889.9012207031,12827.0099609375,12764.4984700521
2021-07-13,12531.884765625,12725.0017855482,12499.6822999536,12678.7442922357,5087,12883.4127441406,12804.3105078125,-0.446574364705063,-0.0116467586320565,0.01171886985536,0.015410053917259,-0.0025696426574034,Fast Moving Consumer Goods,8,0.686687656526301,-0.0116467586320566,0.257626273201649,1.01541005391726,0.997430357342596,12681.00546875,12821.1358398438,12915.8140625,12883.4127441406,12827.54140625,12765.2959635417
2021-07-14,12480.619140625,12608.7539663257,12452.5081495082,12533.3748433279,6370,12871.9205078125,12791.0829101563,-0.467915145974014,-0.0040908152252262,0.0042270100632442,0.0102667042601769,-0.0022523715210027,Fast Moving Consumer Goods,8,0.683878544206008,-0.00409081522522625,0.225745615094709,1.01026670426018,0.997747628478997,12606.3767578125,12788.1249023438,12877.177734375,12871.9205078125,12823.396015625,12759.8791341146
2021-07-15,12444.23046875,12548.8271320151,12419.0075715054,12548.8271320151,3287,12851.4776855469,12781.7476367188,-0.483062970410993,-0.0029156143188884,0.0084052335359579,0.0084052335359579,-0.0020268748082028,Fast Moving Consumer Goods,8,0.68188461813014,-0.00291561431888854,0.203099137345333,1.00840523353596,0.997973125191797,12556.2107421875,12753.0346679688,12813.8963541667,12851.4776855469,12815.765703125,12763.9641927083
2021-07-16,12426.6591796875,12553.5426760241,12371.4478470307,12486.2017162122,13779,12834.5149414063,12774.5966992188,-0.490377521564838,-0.001412002864028,0.004791516019206,0.0102105879385496,-0.0044429747254226,Fast Moving Consumer Goods,8,0.680921795096404,-0.00141200286402809,0.446280284567046,1.01021058793855,0.995557025274577,12512.5908203125,12692.4278320313,12755.8712239583,12834.5149414063,12808.7495703125,12765.9168294271
2021-07-19,12360.185546875,12473.3026536772,12346.6118701129,12471.7627116813,15435,12817.2874023438,12764.7870117188,-0.518049070638981,-0.0053492762496582,0.0090271431915966,0.0091517320976466,-0.0010981774270762,Fast Moving Consumer Goods,8,0.67727935631002,-0.0053492762496582,0.109938474658868,1.00915173209765,0.998901822572924,12448.7158203125,12619.1038085938,12706.6901041667,12817.2874023438,12801.664140625,12763.9609375
2021-07-20,12366.9716796875,12462.7113086386,12341.8446807581,12446.7308870499,6673,12790.7938476563,12749.8863476563,-0.515224148948987,0.0005490316295628,0.0064493725245082,0.0077415580330255,-0.0020317826853832,Fast Moving Consumer Goods,8,0.677651204098684,0.000549031629562879,0.203591923082529,1.00774155803303,0.997968217314617,12415.733203125,12548.3693359375,12686.0016276042,12790.7938476563,12789.8768359375,12758.9067057292
2021-07-22,12357.779296875,12434.4106870291,12341.8947663448,12434.4106870291,4898,12755.674609375,12733.4328515625,-0.519050740957609,-0.0007433010320221,0.0062010647959578,0.0062010647959578,-0.0012853871353867,Fast Moving Consumer Goods,8,0.677147505259327,-0.000743301032022137,0.12870414819503,1.00620106479596,0.998714612864613,12391.165234375,12498.7709960938,12655.8050130208,12755.674609375,12775.769453125,12751.3575520833
2021-07-23,12321.5341796875,12435.3253675868,12303.2908491259,12435.3253675868,8829,12702.0787597656,12716.964921875,-0.534138806653988,-0.0029329798110786,0.0092351476885808,0.0092351476885808,-0.001480605442112,Fast Moving Consumer Goods,8,0.675161445297279,-0.00293297981107865,0.148280088517214,1.00923514768858,0.998519394557888,12366.6259765625,12461.418359375,12624.2317708333,12702.0787597656,12754.50734375,12740.9090820313
2021-07-26,12295.30078125,12409.1878643127,12274.4100287034,12409.1878643127,2828,12651.9919921875,12702.21828125,-0.545059208346076,-0.0021290691609448,0.0092626512428564,0.0092626512428564,-0.0016990843020622,Fast Moving Consumer Goods,8,0.673723979885437,-0.0021290691609448,0.170197610294132,1.00926265124286,0.998300915697938,12340.354296875,12426.4725585938,12575.0699869792,12651.9919921875,12735.6828125,12730.6836914063
2021-07-27,12353.158203125,12392.6768006118,12264.7826418178,12288.8501116801,2558,12614.7547851563,12690.6726171875,-0.520974403274065,0.0047056532332442,-0.0052058016571532,0.0031990683545815,-0.0071540864169314,Fast Moving Consumer Goods,8,0.676894291309699,0.00470565323324435,0.720563616071437,1.00319906835458,0.992845913583068,12338.948828125,12393.8323242188,12525.7188151042,12614.7547851563,12721.6196875,12724.544921875
2021-07-28,12271.474609375,12465.9397820722,12250.5838557661,12322.5455966528,3460,12594.4635742188,12678.127734375,-0.55497753319749,-0.0066123652273259,0.0041617644906943,0.0158469278458688,-0.0017023833136556,Fast Moving Consumer Goods,8,0.672418419035268,-0.00661236522732589,0.170528636470802,1.01584692784587,0.998297616686344,12319.8494140625,12367.7913085938,12472.1960286458,12594.4635742188,12696.6049609375,12711.5389322917
2021-07-29,12294.6748046875,12348.7786674,12275.3728810164,12275.3728810164,1962,12568.6608886719,12665.6963867188,-0.545319788976855,0.0018905792540022,-0.001569941781931,0.0044005932301565,-0.001569941781931,Fast Moving Consumer Goods,8,0.673689679348305,0.00189057925400227,0.157241037467641,1.00440059323016,0.998430058218069,12307.228515625,12349.196875,12434.9235026042,12568.6608886719,12665.985390625,12697.679296875
2021-07-30,12207.59765625,12313.8799765944,12182.9529437731,12250.3418577253,3785,12539.2841308594,12653.8282421875,-0.581568140154251,-0.0070825092831492,0.0035014425179209,0.0087062437129059,-0.0020188011737294,Fast Moving Consumer Goods,8,0.668918265940359,-0.00708250928314924,0.202288497629409,1.00870624371291,0.99798119882627,12284.4412109375,12325.53359375,12402.4259765625,12539.2841308594,12618.55125,12676.1629882813
2021-08-02,12236.912109375,12293.6633903434,12173.3739900514,12216.647488133,7720,12499.493359375,12642.4212109375,-0.569365161410511,0.0024013285783539,-0.0016560240901375,0.0046377125586245,-0.0051923327352285,Fast Moving Consumer Goods,8,0.670524558488944,0.00240132857835396,0.521943377206275,1.00463771255862,0.994807667264771,12272.7634765625,12306.5588867188,12375.2361979167,12499.493359375,12576.1462890625,12658.5295898438
2021-08-03,12278.06640625,12320.9064981007,12190.6535529278,12190.6535529278,6768,12458.725390625,12634.6560742188,-0.552233509394431,0.0033631276017313,-0.0071194315480886,0.0034891562264951,-0.0071194315480886,Fast Moving Consumer Goods,8,0.672779618139237,0.00336312760173141,0.717048129886284,1.0034891562265,0.992880568451911,12257.7451171875,12298.3469726563,12348.469921875,12458.725390625,12543.3528515625,12644.3072591146
2021-08-04,12205.8173828125,12346.6120819931,12154.1202693427,12346.6120819931,2404,12415.3004394531,12623.5783398438,-0.582309229842099,-0.0058843975139866,0.0115350488021295,0.0115350488021295,-0.004235448708469,Fast Moving Consumer Goods,8,0.668820715426798,-0.00588439751398662,0.425346403723185,1.01153504880213,0.995764551291531,12244.613671875,12282.2315429688,12326.7320963542,12415.3004394531,12524.49359375,12621.2730794271
2021-08-05,12187.4775390625,12303.0013889266,12153.8789766728,12245.5280855921,8298,12381.9861816406,12611.87578125,-0.589943713845278,-0.0015025494135136,0.0047631305447366,0.0094788974579691,-0.0027568101998121,Fast Moving Consumer Goods,8,0.667815779253087,-0.00150254941351369,0.276443121197397,1.00947889745797,0.997243189800188,12223.17421875,12265.2013671875,12307.1893229167,12381.9861816406,12499.5635546875,12592.1835286458
2021-08-06,12178.4287109375,12265.0236579396,12141.5575341092,12186.8043787098,2447,12356.1545898438,12599.3279882813,-0.593710547113301,-0.0007424693170508,0.000687746175729,0.007110518857361,-0.0030275807908763,Fast Moving Consumer Goods,8,0.66731994652755,-0.000742469317050798,0.303677487214552,1.00711051885736,0.996972419209124,12217.3404296875,12250.8908203125,12289.4692057292,12356.1545898438,12474.895390625,12551.6827799479
2021-08-09,12155.66015625,12250.341199209,12150.2205324335,12250.341199209,8325,12331.6996582031,12590.543359375,-0.603188608590091,-0.0018695806518168,0.0077890498534767,0.0077890498534767,-0.0004474971944417,Fast Moving Consumer Goods,8,0.66607233806695,-0.00186958065181686,0.0447697537833801,1.00778904985348,0.999552502805558,12201.0900390625,12236.9267578125,12271.4026041667,12331.6996582031,12439.8126953125,12513.6369140625
2021-08-10,12117.0556640625,12250.3414929302,12091.4962004875,12158.8851124328,3297,12303.5744140625,12580.1288476563,-0.619258831546943,-0.0031758449719121,0.0034521132468183,0.0109998528159749,-0.002109379067297,Fast Moving Consumer Goods,8,0.66395699558117,-0.00317584497191215,0.211383795282634,1.01099985281598,0.997890620932703,12168.887890625,12213.3165039063,12255.1939453125,12303.5744140625,12400.757890625,12480.9420247396
2021-08-11,11936.7431640625,12116.2864912877,11850.9181894982,12091.4969970462,6029,12273.8173339844,12568.7045117188,-0.694319061916859,-0.0148808840199341,0.0129644938201909,0.0150412323326007,-0.0071899825090226,Fast Moving Consumer Goods,8,0.654076728535703,-0.0148808840199341,0.7242052741564,1.0150412323326,0.992810017490977,12115.073046875,12179.843359375,12226.5120442708,12273.8173339844,12355.2549609375,12456.2568359375
2021-08-12,12116.7197265625,12211.7862322934,11889.330083815,11937.4650234256,2641,12255.6223632813,12558.1764257813,-0.619398675130388,0.0150775265938408,-0.0147939959974454,0.0078458945883268,-0.0187666008522943,Fast Moving Consumer Goods,8,0.663938587804613,0.0150775265938408,1.91255218876517,1.00784589458833,0.981233399147706,12100.921484375,12162.0478515625,12210.44140625,12255.6223632813,12325.7732421875,12433.1232096354
2021-08-13,12389.59765625,12519.8506228938,12178.1404773616,12292.65369383,10898,12252.8907226563,12559.5348046875,-0.505805439690751,0.0225207759068068,-0.007824625553609,0.0105130909217285,-0.0170673160465186,Fast Moving Consumer Goods,8,0.678890999956442,0.0225207759068069,1.7363667243083,1.01051309092173,0.982932683953481,12143.1552734375,12180.2478515625,12214.9789713542,12252.8907226563,12313.5547265625,12419.6053710938
2021-08-16,12347.28515625,12505.4563678564,12194.1192258773,12464.7823469525,5255,12248.9220214844,12559.11890625,-0.52341922685208,-0.0034151633631666,0.0095160344331224,0.0128102015629172,-0.0124048265213346,Fast Moving Consumer Goods,8,0.676572476285807,-0.00341516336316661,1.25606390699951,1.01281020156292,0.987595173478665,12181.4802734375,12191.28515625,12218.4445963542,12248.9220214844,12301.65578125,12396.7572916667
2021-08-17,12192.6279296875,12407.069081773,12147.3810872721,12347.2858639125,5661,12240.544140625,12554.59421875,-0.587799716580488,-0.0125256057996048,0.0126845447197168,0.0175877713420089,-0.0037110000138022,Fast Moving Consumer Goods,8,0.668097996152989,-0.0125256057996048,0.37248228313809,1.01758777134201,0.996288999986198,12196.5947265625,12182.7413085938,12207.742578125,12240.544140625,12282.1784765625,12366.7306966146
2021-08-18,12329.283203125,12363.8924120901,12140.594243352,12141.5569421264,9095,12238.6597167969,12550.8079101563,-0.530913054227725,0.0112080245723534,-0.0152260482548605,0.0028070738902552,-0.0153041305536034,Fast Moving Consumer Goods,8,0.675586054910612,0.0112080245723534,1.55419871540719,1.00280707389026,0.984695869446396,12275.102734375,12195.087890625,12211.596484375,12238.6597167969,12274.0744140625,12341.8962565104
2021-08-20,12329.1884765625,12484.2788877395,12012.8450652795,12322.5454783363,16595,12237.2301757813,12545.7066015625,-0.53095248686608,-7.68305512489083E-06,-0.0005388025528839,0.0125791256636094,-0.0256580886799154,Fast Moving Consumer Goods,8,0.67558086434571,-7.68305512488521E-06,2.63337626985097,1.01257912566361,0.974341911320085,12317.596484375,12209.258984375,12213.8973958333,12237.2301757813,12268.0171875,12324.4104492188
2021-08-23,12280.1845703125,12403.6506781161,12130.0035736859,12369.7155490707,8328,12235.1626953125,12538.6105273438,-0.551351763079048,-0.0039746254462047,0.0072906867356536,0.0100540921919096,-0.0122295390404516,Fast Moving Consumer Goods,8,0.672895683451313,-0.00397462544620475,1.23809523809524,1.01005409219191,0.987770460959548,12295.7138671875,12219.4345703125,12218.7365234375,12235.1626953125,12261.4553515625,12310.58125
2021-08-24,12552.1962890625,12610.3916197274,12214.8671925932,12322.544677648,5642,12248.0074707031,12537.613203125,-0.438119112693235,0.022150458504312,-0.0182957313705039,0.0046362667795132,-0.0268741094148773,Fast Moving Consumer Goods,8,0.687800631365332,0.022150458504312,2.7616272133833,1.00463626677951,0.973125890585123,12336.69609375,12259.0881835938,12239.75546875,12248.0074707031,12266.4768359375,12307.4958333333
2021-08-25,12636.865234375,12697.0339066904,12519.8493884831,12609.4283197992,4497,12262.1928222656,12539.6040820313,-0.402873244878558,0.0067453490498931,-0.0021711804365215,0.0047613606064069,-0.0092598792280882,Fast Moving Consumer Goods,8,0.692440086700628,0.00674534904989321,0.934642600410048,1.00476136060641,0.990740120771912,12425.5435546875,12311.069140625,12263.675390625,12262.1928222656,12277.5440234375,12306.07265625
2021-08-26,13083.02734375,13562.4033478906,12275.3710839718,12336.9838005724,71955,12302.7704589844,12548.0315429688,-0.217145518226134,0.0353063913478591,-0.0570237700782596,0.0366410610897054,-0.0617331324438462,Fast Moving Consumer Goods,8,0.716887647386626,0.0353063913478593,6.5794854937848,1.03664106108971,0.938266867556154,12576.2923828125,12425.6975585938,12322.1560546875,12302.7704589844,12306.18625,12324.4440755208
2021-08-27,13224.78515625,13358.0220961435,12708.6338571028,12986.8058426264,17372,12349.2759765625,12558.31796875,-0.15813477818878,0.0108352454501075,-0.0179949474272677,0.0100747905027782,-0.0390290876599402,Fast Moving Consumer Goods,8,0.72465530100621,0.0108352454501075,4.06142237592819,1.01007479050278,0.96097091234006,12755.41171875,12536.5041015625,12391.3098958333,12349.2759765625,12340.866484375,12349.249609375
2021-08-30,13290.875,13429.6484096203,13068.6363555982,13068.6363555982,8693,12403.43984375,12567.0737304688,-0.130622992278282,0.0049974228669239,-0.0167211447253662,0.0104412545916126,-0.0167211447253662,Fast Moving Consumer Goods,8,0.728276709978096,0.00499742286692384,1.70054960865562,1.01044125459161,0.983278855274634,12957.5498046875,12626.6318359375,12465.4729817708,12403.43984375,12379.6401171875,12377.47109375
2021-08-31,13356.0966796875,13405.5797702978,13189.1652845465,13189.1652845465,5588,12459.3990722656,12578.8773828125,-0.103472604465697,0.0049072525087701,-0.0124985165310181,0.0037049065903751,-0.0124985165310181,Fast Moving Consumer Goods,8,0.731850547690215,0.00490725250877011,1.26567065875307,1.00370490659038,0.987501483468982,13118.3298828125,12727.5129882813,12545.5020833333,12459.3990722656,12422.071953125,12408.45234375
2021-09-01,13243.1259765625,13437.7838709021,13032.3428765813,13405.581406534,7467,12507.6520507813,12589.6451757813,-0.150499887663556,-0.0084583621872706,0.0122671512948659,0.0146987874829622,-0.0159164158337119,Fast Moving Consumer Goods,8,0.725660290690898,-0.0084583621872707,1.61738454840664,1.01469878748296,0.984083584166288,13239.58203125,12832.5627929688,12620.5734375,12507.6520507813,12457.6706640625,12437.8836914063
2021-09-02,13098.865234375,13371.6455613433,13073.4496101832,13243.1252724656,10035,12552.3044433594,12593.685625,-0.210552543701983,-0.0108932545414738,0.0110131706456506,0.0208247296301988,-0.0019402920586689,Fast Moving Consumer Goods,8,0.717755488433763,-0.0108932545414738,0.19440641108248,1.0208247296302,0.998059707941331,13242.749609375,12909.5209960938,12698.0482421875,12552.3044433594,12490.7662890625,12462.2801432292
2021-09-03,13097.0830078125,13190.8981884292,12977.1790672913,13177.4204060151,11566,12597.7847167969,12594.4240039063,-0.211294446433921,-0.0001360596151354,0.0061339916800293,0.0071630591759033,-0.0091550111158096,Fast Moving Consumer Goods,8,0.717657830898245,-0.000136059615135409,0.923959975426552,1.0071630591759,0.99084498888419,13217.2091796875,12986.3104492188,12763.4057942708,12597.7847167969,12522.8626171875,12486.9236002604
2021-09-06,13092.84765625,13155.1335126738,13025.3139635261,13046.5412827344,6306,12643.5056640625,12588.4119335938,-0.213057532542642,-0.0003233812872663,-0.0035367686794595,0.0047572428900932,-0.0051580599192018,Fast Moving Consumer Goods,8,0.717425753785072,-0.000323381287266278,0.518480344604595,1.00475724289009,0.994841940080798,13177.6037109375,13067.5767578125,12810.2891276042,12643.5056640625,12558.2726171875,12512.6340494792
2021-09-07,13442.3076171875,13559.1307360977,13010.8737902204,13092.8479659962,20602,12707.8380371094,12591.3173632813,-0.0675848383421261,0.0266909056083518,-0.0259969985171627,0.0086907041734991,-0.0320952204973665,Fast Moving Consumer Goods,8,0.73657449686035,0.026690905608352,3.31594813633,1.0086907041735,0.967904779502633,13194.8458984375,13156.587890625,12883.290625,12707.8380371094,12606.4884375,12550.8676106771
2021-09-08,13250.6337890625,13862.8622585714,13142.1374498867,13430.610511759,22907,12764.5169433594,12594.3719921875,-0.147374546182382,-0.0142589973078672,0.0135824991892161,0.046203712158606,-0.0081880112983985,Fast Moving Consumer Goods,8,0.726071683092575,-0.0142589973078673,0.82556083125367,1.04620371215861,0.991811988701602,13196.3474609375,13217.9647460938,12953.8243489583,12764.5169433594,12645.3911328125,12580.7834635417
2021-09-09,13650.4912109375,13742.524836591,13234.8460201706,13250.6337157964,26481,12850.2043457031,12613.8358398438,0.0190775311891708,0.0301764751966094,-0.0292925352620776,0.0067421475338413,-0.0304491013798764,Fast Moving Consumer Goods,8,0.747981967228379,0.0301764751966094,3.14053665704524,1.00674214753384,0.969550898620124,13306.67265625,13274.7111328125,13041.9048828125,12850.2043457031,12703.1780859375,12626.7506835938
2021-09-13,13673.115234375,14046.2089682471,13646.496236361,13742.5733890784,20809,12928.0241210938,12631.0835742188,0.0284954274033164,0.0016573779718177,0.0050799070667371,0.027286666387051,-0.0019468129652766,Fast Moving Consumer Goods,8,0.74922165606418,0.00165737797181786,0.195061043896941,1.02728666638705,0.998053187034723,13421.8791015625,13319.544140625,13131.5,12928.0241210938,12762.60359375,12672.6986979167
2021-09-14,13366.447265625,13957.2077849568,13284.4740234649,13795.3784859765,22543,12976.8666015625,12642.5098632813,-0.0991638773118263,-0.0224285368398723,0.0320901442116636,0.0441972730368767,-0.0061327621716615,Fast Moving Consumer Goods,8,0.732417710549914,-0.0224285368398723,0.61706050247337,1.04419727303688,0.993867237828338,13476.5990234375,13327.1013671875,13203.9175130208,12976.8666015625,12810.1243359375,12711.3270182292
2021-09-15,13428.92578125,13718.4574355476,13337.2287236545,13572.1272229018,10688,13030.9486328125,12650.433828125,-0.0731554099233596,0.0046742798877962,0.0106636557521013,0.0215602989408032,-0.0068283241034464,Fast Moving Consumer Goods,8,0.735841235923803,0.00467427988779634,0.687527067994813,1.0215602989408,0.993171675896554,13473.92265625,13334.3842773438,13262.3661458333,13030.9486328125,12861.0549609375,12751.0608072917
2021-09-16,13548.63671875,13603.8960029188,13411.8376027644,13509.4556318294,14896,13098.7490722656,12659.538046875,-0.0233223115716169,0.0089144090487971,-0.0028918840864911,0.0040785863047263,-0.0100968915784943,Fast Moving Consumer Goods,8,0.742400825695801,0.00891440904879715,1.01998786473101,1.00407858630473,0.989903108421506,13533.5232421875,13364.9353515625,13323.1509114583,13098.7490722656,12918.318203125,12793.4131510417
2021-09-17,13403.84765625,13657.5187812699,13363.2215802691,13645.292318906,4730,13152.4772949219,12666.128671875,-0.0835948960363332,-0.0106866148606395,0.0180130861561507,0.0189252468041587,-0.0030309264192515,Fast Moving Consumer Goods,8,0.734467073999369,-0.0106866148606395,0.304014086250991,1.01892524680416,0.996969073580749,13484.19453125,13395.43359375,13344.5389322917,13152.4772949219,12977.0023828125,12833.3474934896
2021-09-20,13345.65234375,13407.6505204525,13232.3425107492,13401.7295469762,3823,13203.3004882813,12675.9664648438,-0.107820357735878,-0.004341687103021,0.0042019079908388,0.004645571089791,-0.0084903929820924,Fast Moving Consumer Goods,8,0.731278247776592,-0.00434168710302108,0.856309704111524,1.00464557108979,0.991509607017908,13418.701953125,13420.2905273438,13352.5967447917,13203.3004882813,13026.1596875,12871.9533203125
2021-09-21,13542.08984375,13622.1865633723,13238.0697832461,13345.6513626424,4136,13266.3957519531,12692.9070507813,-0.0260476353606112,0.014719213039593,-0.0145057729917719,0.0059146498469946,-0.0224500105974541,Fast Moving Consumer Goods,8,0.742042088096836,0.014719213039593,2.29655882981239,1.00591464984699,0.977549989402546,13453.83046875,13465.2147460938,13369.3444010417,13266.3957519531,13072.259375,12917.4086914063
2021-09-22,13547.626953125,13631.8151521021,13429.9849704943,13553.8365484778,2859,13316.1672851563,12710.9644140625,-0.0237426553660411,0.0004088814532238,0.0004583529923163,0.0062142395320123,-0.0086835859178693,Fast Moving Consumer Goods,8,0.74234549534417,0.000408881453223708,0.875965110081391,1.00621423953201,0.991316414082131,13477.570703125,13475.7466796875,13382.1130859375,13316.1672851563,13120.273046875,12963.8075846354
2021-09-23,13737.470703125,13959.1320937867,13469.5038779168,13612.5605383547,4607,13371.1975585938,12732.1226171875,0.0552852301620765,0.0140130630003957,-0.0090926610487219,0.0161355314564026,-0.0195062709139963,Fast Moving Consumer Goods,8,0.752748029538488,0.0140130630003958,1.9894335206182,1.0161355314564,0.980493729086004,13515.3375,13524.4303710938,13415.0694010417,13371.1975585938,13182.0667578125,13017.8214192708
2021-09-24,13540.79296875,13910.8059022785,13213.0898983235,13910.8059022785,5615,13394.0858398438,12752.30078125,-0.0265874966362354,-0.0143168810784258,0.0273257950536904,0.0273257950536904,-0.0242011727956239,Fast Moving Consumer Goods,8,0.741971025517566,-0.0143168810784259,2.48013956575037,1.02732579505369,0.975798827204376,13542.7265625,13513.460546875,13444.53125,13394.0858398438,13230.5271484375,13071.2897460938
2021-09-27,13150.369140625,13661.2726193937,12996.3852862538,13612.5604382925,6018,13390.3650390625,12765.69578125,-0.189112571054077,-0.0288331583701217,0.0351466405790557,0.0388508849679625,-0.0117094701087481,Fast Moving Consumer Goods,8,0.720577657432777,-0.0288331583701218,1.18482063265714,1.03885088496796,0.988290529891252,13503.669921875,13461.1859375,13448.0836588542,13390.3650390625,13263.374375,13105.7447265625
2021-09-28,13266.1328125,13380.549176472,13116.8176806606,13211.402827548,3900,13389.1279296875,12782.133828125,-0.14092263480781,0.0088030739393752,-0.0041255417630403,0.0086246961031613,-0.011255362353884,Fast Moving Consumer Goods,8,0.726920955830219,0.00880307393937518,1.13834876320335,1.00862469610316,0.988744637646116,13448.478515625,13451.1544921875,13459.6360026042,13389.1279296875,13302.8123046875,13134.9625651042
2021-09-29,13186.421875,13453.1862733826,13121.7772154316,13322.307185055,10065,13380.6441894531,12797.3290820313,-0.174104590200542,-0.0060086039109221,0.0103049418062888,0.0202302338656699,-0.0049023654924117,Fast Moving Consumer Goods,8,0.722553175732086,-0.00600860391092217,0.492651707974134,1.02023023386567,0.995097634507588,13376.2375,13426.9041015625,13442.576953125,13380.6441894531,13328.181328125,13162.9337890625
2021-09-30,13548.8310546875,13755.0413389352,13183.1982149621,13279.4681011529,6277,13395.9294433594,12821.1019921875,-0.0232414136846822,0.027483511685197,-0.0198808998685847,0.0152197841581602,-0.0269863014934318,Fast Moving Consumer Goods,8,0.742411474380495,0.027483511685197,2.77347600910982,1.01521978415816,0.973013698506568,13338.5095703125,13426.9235351563,13462.4567708333,13395.9294433594,13364.6599609375,13208.1405598958
2021-10-01,13524.28125,13574.0529655675,13392.1028939014,13573.0902667756,2244,13417.2002441406,12844.2481835938,-0.0334609713713661,-0.0018119500190392,0.0036089915518162,0.0036801745429186,-0.0097734107754224,Fast Moving Consumer Goods,8,0.741066261895357,-0.00181195001903922,0.986987309952563,1.00368017454292,0.990226589224577,13335.2072265625,13438.9668945313,13454.0427734375,13417.2002441406,13382.3101171875,13247.973828125
2021-10-04,13451.1630859375,13672.5837915638,13333.3772735857,13669.3591269056,2475,13434.9042480469,12866.115859375,-0.0638984964389935,-0.0054064362246607,0.0162213512373698,0.0164610825258535,-0.0087565522475122,Fast Moving Consumer Goods,8,0.737059734412172,-0.00540643622466075,0.88339068140794,1.01646108252585,0.991243447752488,13395.366015625,13449.51796875,13439.2459635417,13434.9042480469,13391.365234375,13285.3729817708
2021-10-05,13328.419921875,13524.7625274626,13271.9582021126,13450.8274486663,2825,13446.6828613281,12886.2535742188,-0.114993845740144,-0.0091250967130732,0.0091839488483067,0.0147311239245528,-0.0042361900430313,Fast Moving Consumer Goods,8,0.730333993052349,-0.00912509671307327,0.425421169224304,1.01473112392455,0.995763809956969,13407.8234375,13428.1509765625,13436.7108072917,13446.6828613281,13392.86703125,13320.3141601563
2021-10-06,13339.1552734375,13446.4003014448,13261.1766665417,13446.3514143937,8184,13441.5252441406,12907.1306640625,-0.110524948900583,0.000805448179561,0.0080362016003896,0.0080398665289405,-0.0058458429561201,Fast Moving Consumer Goods,8,0.730922239237524,0.000805448179561186,0.58802177858439,1.00803986652894,0.99415415704388,13438.3701171875,13407.3038085938,13430.7261067708,13441.5252441406,13392.189375,13346.5461263021
2021-10-07,13262.3310546875,13529.9133672764,13218.0469110291,13448.9018892906,2580,13442.1101074219,12925.3141210938,-0.142505225128597,-0.0057593016330637,0.0140677256384125,0.0201761147030279,-0.0033390920099761,Fast Moving Consumer Goods,8,0.726712637591441,-0.00575930163306382,0.335027889948061,1.02017611470303,0.996660907990024,13381.0701171875,13359.78984375,13411.6390625,13442.1101074219,13392.957578125,13367.3949869792
2021-10-08,13230.0322265625,13369.9601124863,13136.0243184674,13336.2656565576,5148,13421.0871582031,12944.4852734375,-0.155950535241545,-0.0024353809290248,0.008029718157589,0.0105765340195334,-0.007105644679109,Fast Moving Consumer Goods,8,0.724942815492969,-0.00243538092902484,0.715649619824124,1.01057653401953,0.992894355320891,13322.2203125,13328.7137695313,13400.0513671875,13421.0871582031,13398.2042578125,13372.2951497396
2021-10-11,13176.216796875,13384.8337989655,13155.2780995705,13263.1003569545,1734,13396.2422363281,12962.1161132813,-0.178352745569724,-0.0040676718518835,0.006593968619285,0.0158328452928928,-0.0015891281714067,Fast Moving Consumer Goods,8,0.721993986008163,-0.0040676718518835,0.159165751920974,1.01583284529289,0.998410871828593,13267.2310546875,13331.2985351563,13388.7556640625,13396.2422363281,13401.369609375,13370.6762044271
