Date_Ticker,Close_SCHNEIDER.NS,High_SCHNEIDER.NS,Low_SCHNEIDER.NS,Open_SCHNEIDER.NS,Volume_SCHNEIDER.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-11-10,70.69999694824219,72.25,69.25,69.3499984741211,173406.0,71.62749977111817,76.57699981689453,-0.76710963063719,0.0253807117832601,-0.0190947458612961,0.0219236650447458,-0.0205091514969045,Capital Goods,1.0
2020-11-11,71.5999984741211,72.05000305175781,70.6500015258789,71.80000305175781,88234.0,71.51249961853027,76.29399978637696,-0.7636127117674907,0.0127298665449416,0.0027933600823888,0.0062849802685311,-0.013268114085024,Capital Goods,1.0
2020-11-12,72.5999984741211,73.25,71.5,71.5,88216.0,71.46249961853027,76.0629997253418,-0.7597272529442021,0.0139664807445692,-0.0151514944523476,0.0089531892498675,-0.0151514944523476,Capital Goods,1.0
2020-11-13,75.25,78.69999694824219,73.30000305175781,73.5999984741211,255349.0,71.45749969482422,75.85899978637696,-0.7494307811337478,0.0365013991952564,-0.0219269305764638,0.0458471355248131,-0.0259135807075373,Capital Goods,1.0
2020-11-14,75.80000305175781,76.4000015258789,75.0999984741211,75.94999694824219,52786.0,71.52999992370606,75.72199981689454,-0.7472937669234598,0.0073090106545888,0.0019788112195979,0.0079155468333083,-0.0092348885152252,Capital Goods,1.0
2020-11-17,85.80000305175781,86.5,75.55000305175781,76.80000305175781,2060631.0,72.09500007629394,75.78899993896485,-0.7084391786905744,0.1319261160605995,-0.1048951011641673,0.0081584723000525,-0.119463865214746,Capital Goods,1.0
2020-11-18,85.1500015258789,86.80000305175781,83.0999984741211,85.80000305175781,478463.0,72.725,75.88399993896485,-0.7109647328544516,-0.0075757750904367,0.0076336055693593,0.0193775865685386,-0.0240751968881031,Capital Goods,1.0
2020-11-19,89.55000305175781,94.6999969482422,83.5999984741211,84.9000015258789,1361883.0,73.65250015258789,76.13899993896484,-0.6938687081032423,0.0516735343162812,-0.0519263134272738,0.0575097009601195,-0.0664433766037702,Capital Goods,1.0
2020-11-20,92.75,94.0,89.69999694824219,89.94999694824219,705399.0,74.6375,76.41,-0.6814352517261983,0.0357341913924074,-0.0301887121483321,0.0134770889487869,-0.0328841299380896,Capital Goods,1.0
2020-11-23,90.3499984741211,93.5999984741211,89.05000305175781,93.5999984741211,407110.0,75.55,76.6,-0.6907603588308304,-0.0258760272331957,0.0359712236290838,0.0359712236290838,-0.0143884387860353,Capital Goods,1.0
2020-11-24,88.19999694824219,91.5,87.19999694824219,91.25,323147.0,76.27999992370606,76.78899993896485,-0.6991141012296405,-0.0237963648277728,0.0345805346631431,0.0374150018813983,-0.0113378688730207,Capital Goods,1.0
2020-11-25,92.6999969482422,95.5,91.0,91.0,927888.0,77.3349998474121,77.06199981689453,-0.681629536524842,0.0510204099285933,-0.0183386947595193,0.0302049961589658,-0.0183386947595193,Capital Goods,1.0
2020-11-26,89.9000015258789,93.3499984741211,89.30000305175781,93.3499984741211,258133.0,78.3375,77.25499984741211,-0.692508803443831,-0.0302049138569726,0.0383759387061752,0.0383759387061752,-0.0066740652273334,Capital Goods,1.0
2020-11-27,90.75,92.4000015258789,89.0,90.5,219019.0,79.37750015258788,77.47699981689453,-0.6892061693727753,0.0094549328108343,-0.0027548209366391,0.0181818349959108,-0.0192837465564738,Capital Goods,1.0
2020-12-01,94.0,96.0,91.25,93.0,802088.0,80.6,77.76699981689453,-0.6765784281970876,0.0358126721763085,-0.0106382978723403,0.0212765957446807,-0.0292553191489362,Capital Goods,1.0
2020-12-02,92.0999984741211,94.4499969482422,91.5,94.1500015258789,232794.0,81.76749992370605,78.01899978637695,-0.6839608058900755,-0.0202127821902011,0.0222584482705918,0.0255157276118893,-0.0065146415207562,Capital Goods,1.0
2020-12-03,90.5500030517578,93.5999984741211,89.5999984741211,92.8000030517578,286364.0,82.84249992370606,78.25499984741211,-0.6899832492799538,-0.0168294836921067,0.0248481493558196,0.0336829963508662,-0.0104914913928131,Capital Goods,1.0
2020-12-04,89.44999694824219,92.3499984741211,87.0999984741211,91.0500030517578,234685.0,83.8224998474121,78.44199981689454,-0.6942572777005298,-0.0121480515344308,0.0178871566026035,0.0324203647268641,-0.0262716439831838,Capital Goods,1.0
2020-12-07,90.25,92.1500015258789,89.3499984741211,90.0999984741211,245341.0,84.81999969482422,78.7099998474121,-0.6911488987844197,0.0089435783013018,-0.0016620667687413,0.0210526484861928,-0.0099723160762206,Capital Goods,1.0
2020-12-08,89.0999984741211,91.8000030517578,88.25,90.75,336197.0,85.82749977111817,78.93599975585937,-0.6956171823599412,-0.0127423991787136,0.0185185359611217,0.0303030821983787,-0.0095398259110854,Capital Goods,1.0
2020-12-09,87.80000305175781,90.75,87.0,90.0,420727.0,86.68250007629395,79.07999984741211,-0.7006682610439973,-0.0145902967971527,0.0250569119792092,0.033599052912369,-0.0091116517534312,Capital Goods,1.0
2020-12-10,87.25,88.30000305175781,86.4000015258789,88.19999694824219,102401.0,87.46500015258789,79.22399978637695,-0.7028052752542853,-0.0062642714423778,0.0108882171718303,0.0120344189313217,-0.0097421028552561,Capital Goods,1.0
2020-12-11,85.9000015258789,88.6500015258789,84.5999984741211,87.80000305175781,306355.0,88.13000030517578,79.28399978637695,-0.7080506387369851,-0.015472761881044,0.0221187600946257,0.0320139691635688,-0.0151339118587344,Capital Goods,1.0
2020-12-14,89.6500015258789,90.4000015258789,86.4000015258789,86.4000015258789,1531769.0,88.85000038146973,79.45299987792968,-0.6934801681496531,0.0436554124957756,-0.0362520908497903,0.0083658671191824,-0.0362520908497903,Capital Goods,1.0
2020-12-15,92.6999969482422,95.6500015258789,89.4000015258789,90.25,1006844.0,89.69500007629395,79.72199981689454,-0.681629536524842,0.0340211418901409,-0.0264293099126001,0.0318231356499807,-0.0355986572923598,Capital Goods,1.0
2020-12-16,89.94999694824219,93.6999969482422,89.55000305175781,93.0,600325.0,89.90249977111816,79.94299972534179,-0.6923145482888855,-0.0296655888946299,0.0339077615923968,0.0416898290964675,-0.0044468472490836,Capital Goods,1.0
2020-12-17,87.44999694824219,90.6500015258789,87.0,90.6500015258789,324259.0,90.01749954223632,80.1229997253418,-0.7020281953471069,-0.027793219397645,0.036592392101862,0.036592392101862,-0.0051457628810269,Capital Goods,1.0
2020-12-18,86.55000305175781,87.94999694824219,84.6500015258789,87.5,336599.0,89.86749954223633,80.30999984741212,-0.7055250845731079,-0.0102915257620539,0.0109762786221287,0.0161755499378453,-0.0219526453943934,Capital Goods,1.0
2020-12-21,80.80000305175781,88.69999694824219,79.0999984741211,87.0,303375.0,89.26999969482422,80.37699996948243,-0.7278664728070171,-0.0664355840237398,0.0767326325999107,0.0977721979963774,-0.021039659819663,Capital Goods,1.0
2020-12-22,82.55000305175781,83.4000015258789,76.9000015258789,81.19999694824219,250869.0,88.87999992370605,80.50100006103516,-0.7210669198662621,0.0216584150235614,-0.0163537983477625,0.0102967709593924,-0.0684433836100093,Capital Goods,1.0
2020-12-23,82.0,83.8499984741211,81.5999984741211,82.9000015258789,265392.0,88.57000007629395,80.62,-0.7232039340765501,-0.0066626654321619,0.0109756283643769,0.0225609570014766,-0.0048780673887671,Capital Goods,1.0
2020-12-24,81.30000305175781,84.05000305175781,80.75,82.80000305175781,411011.0,88.00000038146973,80.76800003051758,-0.7259237433953728,-0.0085365481492949,0.0184501838092805,0.0338253369836809,-0.0067651049337312,Capital Goods,1.0
2020-12-28,84.25,85.19999694824219,81.80000305175781,82.0,445286.0,87.71750030517578,80.98100006103516,-0.7144616517241509,0.03628532395459,-0.0267062314540059,0.0112759281690466,-0.0290800824717173,Capital Goods,1.0
2020-12-29,82.3499984741211,84.5999984741211,81.9000015258789,84.44999694824219,215650.0,87.29750022888183,81.12100006103516,-0.7218440294171388,-0.0225519468947051,0.0255008926901318,0.0273224048778468,-0.005464443917186,Capital Goods,1.0
2020-12-30,85.69999694824219,86.0,82.0,83.0,563009.0,86.88250007629395,81.34800003051758,-0.7088277482878619,0.0406800065111579,-0.0315052163872634,0.0035006191650042,-0.0431738282380192,Capital Goods,1.0
2020-12-31,84.3499984741211,86.44999694824219,84.0,86.0999984741211,162352.0,86.49500007629395,81.545,-0.7140731117705618,-0.0157526081936317,0.0207468883421131,0.0248962479206846,-0.0041493595785715,Capital Goods,1.0
2021-01-01,85.69999694824219,86.0999984741211,84.0999984741211,84.75,191533.0,86.25249977111817,81.80799987792969,-0.7088277482878619,0.0160047243454933,-0.0110851456484406,0.004667462545191,-0.0186697611563206,Capital Goods,1.0
2021-01-04,89.5999984741211,90.05000305175781,85.19999694824219,86.0999984741211,1095688.0,86.2599998474121,82.1799998474121,-0.6936744529482969,0.0455076040228365,-0.0390625006652304,0.0050223726037974,-0.0491071607233313,Capital Goods,1.0
2021-01-05,88.94999694824219,91.0,87.30000305175781,88.9000015258789,830452.0,86.19499969482422,82.4979997253418,-0.6962000071121741,-0.0072544814391558,-0.0005620621031878,0.0230466905237856,-0.0185496790679426,Capital Goods,1.0
2021-01-06,85.6500015258789,89.5,84.5999984741211,89.5,494379.0,86.0224998474121,82.76899978637695,-0.7090220034428073,-0.0370994439076087,0.0449503608351697,0.0449503608351697,-0.0122592298079592,Capital Goods,1.0
2021-01-07,85.3499984741211,87.3499984741211,85.0,86.44999694824219,317615.0,85.89999961853027,83.00399978637695,-0.7101876529472732,-0.0035026625383908,0.0128880901439574,0.0234329236761079,-0.0041007437654169,Capital Goods,1.0
2021-01-08,88.3499984741211,90.5,85.5999984741211,86.30000305175781,898375.0,85.95499954223632,83.33899978637696,-0.6985312764774075,0.0351493855141617,-0.0232031178015668,0.0243350488173315,-0.0311262031408581,Capital Goods,1.0
2021-01-11,91.6999969482422,93.5999984741211,88.69999694824219,89.0,1073789.0,86.2449993133545,83.77599975585937,-0.6855149953481305,0.0379173574643847,-0.0294438063042262,0.0207197556064404,-0.0327153773155878,Capital Goods,1.0
2021-01-12,95.6999969482422,98.5,93.0,93.5,2729949.0,86.54749908447266,84.29099975585937,-0.6699731600549764,0.0436205030874505,-0.0229884745914048,0.0292581310454185,-0.0282131351550871,Capital Goods,1.0
2021-01-13,93.0999984741211,97.6500015258789,91.9000015258789,96.4499969482422,919943.0,86.5674991607666,84.76199966430664,-0.680075347066787,-0.0271682189867494,0.0359827983783724,0.0488722140314812,-0.0128893337047234,Capital Goods,1.0
2021-01-14,99.1999969482422,100.6999969482422,91.4000015258789,93.0,1816072.0,87.02999916076661,85.37099960327149,-0.6563740541734665,0.0655209299043834,-0.0624999711590419,0.0151209682071122,-0.0786289885314507,Capital Goods,1.0
2021-01-15,96.9000015258789,99.8000030517578,94.0999984741211,99.5,1278583.0,87.50249938964843,85.9279995727539,-0.6653105916808112,-0.0231854384387058,0.0268317691762545,0.0299277758535887,-0.0288957998727173,Capital Goods,1.0
2021-01-18,93.5500030517578,96.8000030517578,92.75,96.0,449194.0,87.85249938964844,86.40199966430664,-0.6783268728100882,-0.0345717071348695,0.0261891701584091,0.0347407791980711,-0.0085516090396619,Capital Goods,1.0
2021-01-19,93.6500015258789,95.9000015258789,93.1500015258789,94.1999969482422,263606.0,88.4949993133545,86.86899963378906,-0.677938332856499,0.0010689307414107,0.0058728821505815,0.0240256269443652,-0.0053390282098589,Capital Goods,1.0
2021-01-20,104.0,106.9000015258789,93.0999984741211,93.6500015258789,14515672.0,89.5674991607666,87.56999969482422,-0.6377238399642022,0.1105178676506589,-0.0995192160973181,0.0278846300565278,-0.1048077069796048,Capital Goods,1.0
2021-01-21,97.9499969482422,108.9000015258789,97.0,105.6999969482422,4585923.0,90.36499900817871,88.11499969482422,-0.6612308777025772,-0.058173106266902,0.0791220034860764,0.1117917806921711,-0.0096987950774942,Capital Goods,1.0
2021-01-22,101.9499969482422,103.0,95.75,97.5999984741211,2514526.0,91.39749870300292,88.72199966430664,-0.645689042409423,0.0408371630895878,-0.0426679608075858,0.010299196500132,-0.0608140964574014,Capital Goods,1.0
2021-01-25,98.0999984741211,104.3499984741211,96.5999984741211,103.3499984741211,1141663.0,92.089998626709,89.23199966430664,-0.6606480529503442,-0.0377635957760318,0.0535168204042832,0.0637105004812896,-0.0152905201155094,Capital Goods,1.0
2021-01-27,96.6500015258789,97.6999969482422,95.1500015258789,97.1999969482422,700325.0,92.80499877929688,89.65999969482422,-0.6662819563866333,-0.0147808050030163,0.0056905888637364,0.0108638945244314,-0.0155199169820846,Capital Goods,1.0
2021-01-28,98.5,101.6500015258789,94.6999969482422,95.4499969482422,1182400.0,93.44499893188475,90.11399963378906,-0.6590938634922892,0.0191412151568951,-0.0309644979873889,0.0319797109226285,-0.0385787111853584,Capital Goods,1.0
2021-01-29,95.6999969482422,100.25,94.75,99.25,730601.0,94.01249885559082,90.31199951171877,-0.6699731600549764,-0.0284264269213991,0.0370951218909418,0.0475444430183065,-0.009926823182199,Capital Goods,1.0
2021-02-01,101.5,103.0,93.3000030517578,95.1999969482422,928083.0,94.80249900817871,90.63899948120115,-0.6474374870224235,0.0606060944275123,-0.0620689955838208,0.0147783251231528,-0.080788147273322,Capital Goods,1.0
2021-02-02,100.5999984741211,104.0,100.0999984741211,102.4000015258789,1039824.0,95.35249900817873,90.85999938964844,-0.6509344058921229,-0.0088670101071813,0.0178926747421457,0.0337972323802127,-0.0049701790018279,Capital Goods,1.0
2021-02-03,102.4000015258789,105.0,99.6999969482422,101.0999984741211,1141529.0,96.02499923706054,91.05299942016602,-0.6439405681527242,0.0178926747421458,-0.012695342113147,0.0253906097204892,-0.0263672318105812,Capital Goods,1.0
2021-02-04,101.3499984741211,104.75,101.0,102.9499969482422,666728.0,96.80999908447264,91.27299942016602,-0.6480203117746565,-0.0102539358995268,0.0157868623405026,0.0335471295221287,-0.0034533643748446,Capital Goods,1.0
2021-02-05,101.1999969482422,103.4499969482422,99.8000030517578,102.5500030517578,735885.0,97.60249900817873,91.53299942016602,-0.6486031365268894,-0.0014800348114184,0.0133399816623125,0.0222332022514857,-0.0138339322006144,Capital Goods,1.0
2021-02-08,109.4499969482422,111.8000030517578,102.0,102.6999969482422,3030941.0,98.65749893188476,91.86799942016602,-0.616548101234759,0.0815217415887807,-0.0616719980649429,0.0214710476842399,-0.0680675847964181,Capital Goods,1.0
2021-02-09,106.0,113.6999969482422,104.6999969482422,110.0,1643285.0,99.37249908447264,92.18999938964843,-0.6299529223176251,-0.0315212155727483,0.0377358490566037,0.0726414806437942,-0.0122641797335643,Capital Goods,1.0
2021-02-10,105.0999984741211,109.8499984741211,102.5500030517578,107.0,998470.0,99.8424991607666,92.47699935913086,-0.6334498411873245,-0.0084905804328198,0.0180780357132617,0.0451950529872708,-0.0242625638381067,Capital Goods,1.0
2021-02-11,103.9499969482422,108.6500015258789,102.6500015258789,107.25,1097010.0,100.38499908447264,92.6759992980957,-0.6379181247628459,-0.0109419747152715,0.0317460620359701,0.0452140905783471,-0.0125059688362526,Capital Goods,1.0
2021-02-12,102.0500030517578,106.6999969482422,101.4499969482422,104.4000015258789,704530.0,100.52749938964844,92.87499938964844,-0.6453004728121355,-0.0182779600987424,0.0230279118456195,0.0455658378973882,-0.0058795304808694,Capital Goods,1.0
2021-02-15,99.0,104.5500030517578,98.4000015258789,103.0,695360.0,100.63249931335449,93.04399932861328,-0.657151134080645,-0.0298873391528553,0.0404040404040404,0.0560606368864424,-0.0060605906476878,Capital Goods,1.0
2021-02-16,98.3499984741211,100.1999969482422,96.4000015258789,99.5,537284.0,100.87249908447264,93.22199935913086,-0.6596766882445221,-0.0065656719785748,0.0116929490973149,0.0188103559005941,-0.0198271172190743,Capital Goods,1.0
2021-02-17,104.9000015258789,107.8499984741211,98.6999969482422,99.0500030517578,1561734.0,101.43499908447264,93.51499938964844,-0.6342269210945028,0.0665989136083344,-0.0557673821642213,0.0281219914712242,-0.059103951262643,Capital Goods,1.0
2021-02-18,107.3499984741211,112.5999984741211,105.1999969482422,106.4499969482422,4397032.0,101.60249900817873,93.87999938964845,-0.6247075588349252,0.0233555473079547,-0.0083838056699727,0.0489054501595136,-0.0200279604698569,Capital Goods,1.0
2021-02-19,112.75,117.6500015258789,105.3000030517578,107.6999969482422,5557392.0,102.3424991607666,94.37899932861328,-0.6037260752604274,0.0503027629495559,-0.044789384051067,0.0434589935776399,-0.0660753609600194,Capital Goods,1.0
2021-02-22,108.4000015258789,115.6999969482422,105.25,113.75,2181594.0,102.66499938964844,94.80199935913086,-0.6206278152129929,-0.038580917730564,0.0493542287713331,0.0673431302546663,-0.0290590542577334,Capital Goods,1.0
2021-02-23,110.0999984741211,113.3000030517578,108.5999984741211,109.0,1152803.0,103.26499938964844,95.2859992980957,-0.6140225470708818,0.0156826284530663,-0.0099909036273024,0.0290645288100424,-0.0136239783904499,Capital Goods,1.0
2021-02-24,111.5500030517578,113.4000015258789,108.75,110.1500015258789,702262.0,104.0099994659424,95.72399932861327,-0.6083886139908944,0.0131698873545174,-0.0125504391535455,0.0165844771269321,-0.025100878307091,Capital Goods,1.0
2021-02-25,116.25,120.8499984741211,112.0999984741211,112.9499969482422,4197160.0,104.8974994659424,96.19499938964844,-0.5901269693789175,0.0421335438786267,-0.0283871230258736,0.0395698793472782,-0.0356989378570228,Capital Goods,1.0
2021-02-26,114.4499969482422,118.9000015258789,112.0999984741211,114.0,1806035.0,105.8349994659424,96.68499938964844,-0.5971208071183163,-0.015483897219422,-0.0039318214088348,0.0388816487225347,-0.0205329710509633,Capital Goods,1.0
2021-03-01,113.3499984741211,116.6999969482422,112.5999984741211,115.5999984741211,730257.0,106.42749938964845,97.202999420166,-0.601394805895194,-0.0096111708471127,0.0198500223227942,0.0295544642189469,-0.0066166741075981,Capital Goods,1.0
2021-03-02,113.8000030517578,115.3000030517578,112.4000015258789,114.75,502284.0,107.08749961853027,97.747999420166,-0.5996463316384951,0.0039700448495326,0.0083479518696507,0.0131810189786882,-0.0123022977885348,Capital Goods,1.0
2021-03-03,113.6999969482422,117.0500030517578,112.5999984741211,114.4000015258789,702007.0,107.65249938964844,98.40599929809572,-0.6000349012357826,-0.0008787882322827,0.0061565927565976,0.0294635549114445,-0.0096745690733995,Capital Goods,1.0
2021-03-04,115.1999969482422,117.8000030517578,111.0999984741211,111.0999984741211,745028.0,108.34499931335448,99.0589991760254,-0.5942067130008498,0.0131926124912986,-0.0355902654751212,0.0225694980242383,-0.0355902654751212,Capital Goods,1.0
2021-03-05,107.3000030517578,115.0,106.25,114.0,1410712.0,108.64999961853027,99.56499923706056,-0.6249018139898707,-0.0685763377236349,0.0624417218796382,0.0717613861066526,-0.0097856758797232,Capital Goods,1.0
2021-03-08,108.0500030517578,112.9000015258789,107.0500030517578,108.6500015258789,967939.0,108.57999992370604,100.09999923706054,-0.6219877198724043,0.0069897481702607,0.0055529704504837,0.0448866111720316,-0.009254974287423,Capital Goods,1.0
2021-03-09,107.0,111.4000015258789,105.6500015258789,109.0,727352.0,108.62999992370604,100.55499923706054,-0.6260674634943366,-0.0097177512457342,0.0186915887850467,0.0411215095876533,-0.012616808169356,Capital Goods,1.0
2021-03-10,105.5,108.5500030517578,104.8499984741211,107.9499969482422,711266.0,108.65,101.01799926757812,-0.6318956517292694,-0.014018691588785,0.0232227198885515,0.0289099815332494,-0.0061611519040654,Capital Goods,1.0
2021-03-12,102.1999969482422,106.8000030517578,101.1999969482422,106.5,696974.0,108.5625,101.34799926757812,-0.6447176777036009,-0.0312796497796949,0.0420743951091846,0.0450098458011229,-0.0097847361043116,Capital Goods,1.0
2021-03-15,99.9499969482422,103.5,98.6500015258789,103.0500030517578,695651.0,108.45749969482422,101.65999923706056,-0.6534599600560002,-0.022015656234701,0.0310155697665595,0.0355177904967434,-0.0130064578494831,Capital Goods,1.0
2021-03-16,99.6999969482422,103.4000015258789,98.8000030517578,100.0500030517578,661942.0,108.49249954223632,101.93999923706056,-0.6544313247618222,-0.0025012507016829,0.0035105929210541,0.0371113810520729,-0.0090270203012302,Capital Goods,1.0
2021-03-17,96.0500030517578,101.4499969482422,95.0999984741211,100.0500030517578,497684.0,108.37749977111817,102.06899932861327,-0.6686132257518668,-0.036609769390256,0.0416449752515317,0.0562206530443785,-0.0098907292811307,Capital Goods,1.0
2021-03-18,93.0500030517578,98.25,92.3000030517578,97.9499969482422,528930.0,107.78499984741212,102.1509994506836,-0.6802696022217324,-0.0312337314386487,0.0526597929691503,0.0558838987393666,-0.0080601824331248,Capital Goods,1.0
2021-03-19,96.8000030517578,99.6999969482422,91.3000030517578,93.3499984741211,1515968.0,107.25750007629397,102.37399948120115,-0.6656991316344004,0.0403009121656246,-0.0356405420337853,0.0299586136886151,-0.0568181800269077,Capital Goods,1.0
2021-03-22,98.1999969482422,99.6500015258789,95.25,95.8499984741211,635670.0,106.52999992370606,102.6309994506836,-0.6602595129967551,0.0144627464085493,-0.0239307387693678,0.0147658311883753,-0.0300407030541663,Capital Goods,1.0
2021-03-23,101.4499969482422,102.9000015258789,97.4499969482422,98.1999969482422,873944.0,106.18249969482422,102.89299942016602,-0.6476317718210673,0.0330957240427712,-0.0320354864244903,0.0142928006037938,-0.0394282909839881,Capital Goods,1.0
2021-03-24,96.5500030517578,101.4499969482422,96.0,100.4000015258789,492770.0,105.50499992370604,102.98999954223632,-0.6666704963402226,-0.0482995962925879,0.0398756950018657,0.0507508414459356,-0.0056965617231826,Capital Goods,1.0
2021-03-25,93.6500015258789,97.0,92.8499984741211,97.0,508979.0,104.60999984741213,102.94899963378906,-0.677938332856499,-0.030036265501973,0.0357714727126339,0.0357714727126339,-0.0085424777226164,Capital Goods,1.0
2021-03-26,95.5500030517578,96.8000030517578,93.8499984741211,94.8000030517578,468513.0,103.575,102.9979997253418,-0.6705559551635111,0.020288323490885,-0.0078492933128818,0.0130821555214697,-0.0177917794174832,Capital Goods,1.0
2021-03-30,94.4000015258789,98.5,94.0,96.5,288536.0,102.57250022888184,102.90199981689452,-0.6750242387390325,-0.0120355990491802,0.0222457461883134,0.0434321865238225,-0.004237304231073,Capital Goods,1.0
2021-03-31,94.4000015258789,96.9000015258789,93.25,94.9000015258789,255998.0,101.62500038146972,102.85199981689452,-0.6750242387390325,0.0,0.0052966100838771,0.0264830504193862,-0.0121822193568889,Capital Goods,1.0
2021-04-01,96.75,98.9000015258789,95.3000030517578,95.3000030517578,529355.0,100.77250022888184,102.91599975585936,-0.6658934164330441,0.0248940512302519,-0.0149870485606428,0.0222222379935803,-0.0149870485606428,Capital Goods,1.0
2021-04-05,94.0500030517578,97.6500015258789,93.0500030517578,96.9499969482422,347063.0,99.7900005340576,102.92399978637695,-0.6763841433984439,-0.0279069452014696,0.0308345965165832,0.0382774944955603,-0.0106326418665789,Capital Goods,1.0
2021-04-06,93.0999984741211,95.8000030517578,92.4000015258789,94.4499969482422,573860.0,98.68500061035157,102.70599975585938,-0.680075347066787,-0.0101010584456218,0.01450052090491,0.0290011237582052,-0.0075187643363577,Capital Goods,1.0
2021-04-07,92.1999969482422,94.1999969482422,91.6999969482422,93.4000015258789,702202.0,97.93000030517578,102.59099975585936,-0.6835722659364863,-0.0096670412527351,0.0130152344615623,0.0216919746876209,-0.0054229936719052,Capital Goods,1.0
2021-04-08,93.4000015258789,94.6500015258789,92.6999969482422,93.0,483997.0,97.19750022888184,102.41999984741211,-0.6789096975623211,0.0130152344615624,-0.0042826715133197,0.0133832974258962,-0.0074946955696009,Capital Goods,1.0
2021-04-09,96.5,99.5,93.75,93.75,1666230.0,96.67250022888184,102.38799987792969,-0.6668647811388663,0.0331905612791896,-0.0284974093264248,0.0310880829015545,-0.0284974093264248,Capital Goods,1.0
2021-04-12,89.5999984741211,94.5999984741211,88.44999694824219,94.5500030517578,701469.0,95.87750015258788,102.24699981689452,-0.6936744529482969,-0.0715026064857917,0.0552455877448079,0.0558035723789005,-0.0128348386770459,Capital Goods,1.0
2021-04-13,92.6500015258789,93.5999984741211,89.9000015258789,91.0,370691.0,95.40000038146972,102.12999984741212,-0.6818237916797875,0.0340402132109269,-0.0178089746217438,0.0102536096340681,-0.0296815969207714,Capital Goods,1.0
2021-04-15,91.0500030517578,93.1999969482422,90.0,92.6500015258789,273642.0,94.9550006866455,102.03699996948242,-0.6880405198683095,-0.0172692762846224,0.0175727448708769,0.0236133314049664,-0.011532158336787,Capital Goods,1.0
2021-04-16,92.1999969482422,93.6500015258789,90.6500015258789,91.5,260113.0,94.5800006866455,101.85099990844726,-0.6835722659364863,0.0126303553864864,-0.0075921580413407,0.0157267312975151,-0.0168112307339163,Capital Goods,1.0
2021-04-19,88.3499984741211,90.8000030517578,87.30000305175781,90.8000030517578,276081.0,94.19500045776368,101.60599990844726,-0.6985312764774075,-0.041757034724007,0.0277306691562011,0.0277306691562011,-0.0118844984776184,Capital Goods,1.0
2021-04-20,87.9000015258789,90.9000015258789,87.4000015258789,90.0,386404.0,93.93750038146972,101.31599990844728,-0.700279721090408,-0.0050933441540918,0.0238907672089496,0.0341296922402982,-0.0056882820400496,Capital Goods,1.0
2021-04-22,89.55000305175781,90.4499969482422,87.30000305175781,88.0,275293.0,93.57500038146972,101.08,-0.6938687081032423,0.0187713480914232,-0.0173087995414354,0.0100501827561547,-0.0251256272844518,Capital Goods,1.0
2021-04-23,92.4000015258789,93.3499984741211,89.0,89.55000305175781,498185.0,93.28500061035156,100.90400009155272,-0.6827951563856096,0.0318257775208992,-0.0308441388209597,0.0102813520839186,-0.0367965527027253,Capital Goods,1.0
2021-04-26,91.0500030517578,93.75,90.6500015258789,92.5999984741211,180492.0,92.76500091552734,100.53600021362304,-0.6880405198683095,-0.0146103728552752,0.0170235625525698,0.0296540017325135,-0.0043932071660834,Capital Goods,1.0
2021-04-27,92.5500030517578,94.1999969482422,91.1500015258789,91.6999969482422,391765.0,92.56500091552736,100.2670002746582,-0.6822123316333767,0.0164744640277202,-0.0091842903888427,0.0178281344362747,-0.0151269743891414,Capital Goods,1.0
2021-04-28,92.5500030517578,95.0,92.3000030517578,92.5500030517578,330333.0,92.51000099182129,100.01600036621092,-0.6822123316333767,0.0,0.0,0.0264721433544636,-0.0027012424825118,Capital Goods,1.0
2021-04-29,91.0500030517578,93.5500030517578,90.5,93.0999984741211,205102.0,92.28500099182128,99.75800048828124,-0.6880405198683095,-0.0162074548950704,0.0225150505618099,0.0274574400462004,-0.0060406703275469,Capital Goods,1.0
2021-04-30,90.6500015258789,92.5,90.0999984741211,90.6999969482422,179792.0,92.09750099182128,99.53000045776368,-0.6895947093263646,-0.0043932071660834,0.0005515214729368,0.0204081460891421,-0.0060673253447304,Capital Goods,1.0
2021-05-03,93.9000015258789,94.6500015258789,89.9000015258789,90.9000015258789,416574.0,92.07250099182129,99.42800048828126,-0.6769669681506768,0.0358521781058347,-0.0319488812699667,0.0079872203174917,-0.0425985083599556,Capital Goods,1.0
2021-05-04,90.8499984741211,94.8499984741211,90.0999984741211,94.3000030517578,381252.0,91.77750091552734,99.27800048828124,-0.6888176294191862,-0.0324813951245488,0.037974734568867,0.0440286193415777,-0.0082553661265458,Capital Goods,1.0
2021-05-05,91.3000030517578,93.0,91.0999984741211,92.0,208914.0,91.64000091552734,99.00600051879884,-0.6870691551624873,0.0049532700626836,0.0076669980815373,0.0186199002345976,-0.0021906305690191,Capital Goods,1.0
2021-05-06,93.1999969482422,94.0,91.6999969482422,92.0,319114.0,91.6450008392334,98.72300048828124,-0.6796868071131977,0.0208104472396049,-0.012875504158102,0.008583724012374,-0.016094421127857,Capital Goods,1.0
