Date_Ticker,Close_USHAMART.NS,High_USHAMART.NS,Low_USHAMART.NS,Open_USHAMART.NS,Volume_USHAMART.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-04-09,15.552704811096191,15.794958791631965,15.310451754686014,15.310451754686014,141094.0,14.777493095397949,20.25146423339844,-1.135579572070464,0.0094338986149911,-0.0155762653089989,0.0155763247279621,-0.0155762653089989,Capital Goods,1.0
2020-04-13,14.777493476867676,15.843411408783796,14.777493476867676,15.843411408783796,305755.0,14.571577215194704,20.04312578201294,-1.1414454473527589,-0.0498441488888437,0.0721311725553919,0.0721311725553919,0.0,Capital Goods,1.0
2020-04-15,14.05073070526123,14.729041657931482,14.05073070526123,14.729041657931482,216699.0,14.486788320541384,19.831880264282223,-1.146944721666519,-0.0491803818248407,0.0482758489148369,0.0482758489148369,0.0,Capital Goods,1.0
2020-04-16,13.42087173461914,14.486788761477015,13.372420750642496,13.372420750642496,443909.0,14.336590909957886,19.591564331054688,-1.151710743529316,-0.0448274886092751,-0.0036101219752859,0.0794223391695445,-0.0036101219752859,Capital Goods,1.0
2020-04-17,14.05073070526123,14.05073070526123,14.05073070526123,14.05073070526123,46694.0,14.266337203979491,19.37062868118286,-1.146944721666519,0.0469313009688758,0.0,0.0,0.0,Capital Goods,1.0
2020-04-20,14.680591583251951,14.729042566601512,14.196083598007656,14.729042566601512,531152.0,14.217886447906494,19.17004236221313,-1.142178685371181,0.0448276243565663,0.0033003427058644,0.0033003427058644,-0.0330033011610403,Capital Goods,1.0
2020-04-21,14.29298496246338,14.97129592839923,13.95382901743265,14.97129592839923,478802.0,14.150055360794068,18.96945606231689,-1.1451116302285989,-0.0264026567724128,0.0474576141874667,0.0474576141874667,-0.0237288394216763,Capital Goods,1.0
2020-04-22,13.808477401733398,14.583690352971628,13.711575436281509,14.341436363467531,151638.0,14.053153800964356,18.743675346374516,-1.1487778058881684,-0.0338982768121849,0.0385965046129728,0.0561403642620956,-0.0070175706294544,Capital Goods,1.0
2020-04-23,13.90537929534912,14.050731318650426,13.56622334214524,14.050731318650426,63569.0,13.987745237350463,18.522739734649655,-1.1480445678697464,0.0070175654271309,0.0104529348113444,0.0104529348113444,-0.0243902698373225,Capital Goods,1.0
2020-04-24,14.002280235290527,14.583690172558034,13.85692821303646,14.002280235290527,219156.0,14.077379179000854,18.285330810546878,-1.1473113370675947,0.0069685937997977,0.0,0.0415225182968526,-0.0103805965751013,Capital Goods,1.0
2020-04-27,13.90537929534912,14.632141260106902,13.760026347922189,14.632141260106902,51166.0,14.222731590270996,18.045983867645266,-1.1480445678697464,-0.0069203685623419,0.0522648069730005,0.0522648069730005,-0.0104530012694833,Capital Goods,1.0
2020-04-28,13.808477401733398,14.050731391237491,13.760026419007453,13.953829425785605,57959.0,14.34870367050171,17.82020315170288,-1.1487778058881684,-0.0069686623829191,0.0105262890196682,0.0175438596491228,-0.0035087853147273,Capital Goods,1.0
2020-04-29,14.486788749694824,14.486788749694824,13.614674735327162,13.80847774695046,278515.0,14.452872896194458,17.619616889953612,-1.1436451541917547,0.0491228198611004,-0.0468227303141046,0.0,-0.0602006441480024,Capital Goods,1.0
2020-04-30,15.16510009765625,15.16510009765625,14.438338094430698,15.019748066661409,237914.0,14.552197074890136,17.44034896850586,-1.138512502495341,0.0468227541438895,-0.009584640395305,0.0,-0.04792332385184,Capital Goods,1.0
2020-05-04,14.438337326049805,14.8743952440795,14.438337326049805,14.583690273434913,107346.0,14.549774503707884,17.24557674407959,-1.144011776809101,-0.04792337451955,0.0100671527546913,0.0302013942590853,0.0,Capital Goods,1.0
2020-05-05,14.05073070526123,14.874394599012984,13.856927707944813,14.874394599012984,71657.0,14.477098274230958,17.046928462982176,-1.146944721666519,-0.0268456548725489,0.0586207159634293,0.0586207159634293,-0.0137930902941474,Capital Goods,1.0
2020-05-06,13.953829765319824,14.341436712433271,13.566223742332028,14.341436712433271,47911.0,14.4141122341156,16.854094276428224,-1.1476779524686704,-0.0068965053828212,0.0277778182500683,0.0277778182500683,-0.0277777520226837,Capital Goods,1.0
2020-05-07,13.808477401733398,14.196083415289698,13.663125377681194,14.147633356689385,32295.0,14.34628109931946,16.652538986206054,-1.1487778058881684,-0.0104166645308858,0.0245614302785772,0.028070148668791,-0.0105262890196683,Capital Goods,1.0
2020-05-08,13.953829765319824,14.244534744623495,13.760026753825926,13.90537970554059,57619.0,14.27602744102478,16.462611827850342,-1.1476779524686704,0.0105263136084923,-0.0034721693322968,0.0208333471307051,-0.0138888760113418,Capital Goods,1.0
2020-05-11,13.808477401733398,14.244534398015643,13.711575436281509,13.905379367185288,52860.0,14.196083641052246,16.25814947128296,-1.1487778058881684,-0.0104166645308858,0.0070175706294544,0.0315789339835184,-0.0070175706294544,Capital Goods,1.0
2020-05-12,13.856927871704102,14.147632833177031,13.469320948364995,13.469320948364995,60129.0,14.111294794082642,16.057563190460204,-1.1484111904870926,0.0035087481813614,-0.0279720676132406,0.0209790340373028,-0.0279720676132406,Capital Goods,1.0
2020-05-13,13.90537929534912,14.535239295155614,13.663125307096529,14.535239295155614,117243.0,14.067689085006714,15.867636108398438,-1.1480445678697464,0.0034965487367483,0.0452961394600117,0.0452961394600117,-0.0174216023243335,Capital Goods,1.0
2020-05-14,14.09918212890625,14.2445341504321,13.566223176435448,14.2445341504321,137946.0,14.070111656188963,15.633134269714356,-1.1465780990491723,0.0139372561827169,0.0103092519975216,0.0103092519975216,-0.0378006998986221,Capital Goods,1.0
2020-05-15,14.002280235290527,14.535239190431472,13.711575266656777,14.147633181670214,80504.0,14.099182081222532,15.42673387527466,-1.1473113370675947,-0.0068728733858294,0.0103806625733249,0.0380622974390776,-0.0207612591484261,Capital Goods,1.0
2020-05-18,13.56622314453125,14.147633077518549,13.420871123347233,14.147633077518549,117241.0,14.074956703186036,15.235837688446043,-1.1506108973260885,-0.0311418628560414,0.0428571701049804,0.0428571701049804,-0.010714258466448,Capital Goods,1.0
2020-05-19,13.130167007446287,14.099183009115746,12.984814052720466,13.61467500828102,223517.0,13.997435474395752,15.054631748199462,-1.1539104503683115,-0.0321427808196374,0.0369003684842668,0.0738007369685331,-0.0110701527744004,Capital Goods,1.0
2020-05-20,12.83946132659912,13.130166296177434,12.694109303872777,13.130166296177434,116900.0,13.92475929260254,14.880208892822266,-1.1561101644235778,-0.022140288138171,0.0226415238290462,0.0226415238290462,-0.0113207259268131,Capital Goods,1.0
2020-05-21,12.500306129455566,13.13016708892468,12.403405083162712,13.081716103715411,260741.0,13.859350728988648,14.688343753814696,-1.1586764866636496,-0.026415064348606,0.0465116588536833,0.0503876427461977,-0.0077518938567846,Capital Goods,1.0
2020-05-22,12.936363220214844,13.081715242143972,12.161150280299706,12.258051320210589,172996.0,13.810899925231933,14.5042307472229,-1.155376926405156,0.034883712946178,-0.0524345125795711,0.0112359261606072,-0.0599251062078839,Capital Goods,1.0
2020-05-26,13.178616523742676,13.4693205525472,13.081714564724122,13.420870497163492,86869.0,13.76971673965454,14.341436042785643,-1.1535438421835065,0.0187265384717459,0.0183823524255655,0.0220587668121907,-0.0073529690194699,Capital Goods,1.0
2020-05-27,13.663125038146973,13.80847705858712,13.081715108135166,13.517772093581216,250446.0,13.757604026794434,14.231937236785887,-1.1498776593076665,0.0367647479180688,-0.0106383381664103,0.0106382705299357,-0.0425532173926924,Capital Goods,1.0
2020-05-28,13.90537929534912,14.196083341951732,13.808477330397832,14.196083341951732,157960.0,13.76244912147522,14.13212860107422,-1.1480445678697464,0.0177305160075592,0.0209058696226893,0.0209058696226893,-0.0069686675129888,Capital Goods,1.0
2020-05-29,13.71157455444336,13.90537847288295,13.323968565815324,13.90537847288295,118711.0,13.723688411712647,14.091429920196534,-1.1495110511228608,-0.0139373933489597,0.0141343299174043,0.0141343299174043,-0.0282685250398487,Capital Goods,1.0
2020-06-01,14.341436386108398,14.389887368910834,13.80847742353288,13.90537938913775,416494.0,13.682505226135254,14.04976224899292,-1.1447450076112526,0.0459365063555685,-0.0304053921260654,0.0033783912223301,-0.0371621745707257,Capital Goods,1.0
2020-06-02,14.535238265991213,14.825943216136148,14.14763228188167,14.535238265991213,302972.0,13.687350273132324,14.031350917816162,-1.1432785460069492,0.0135134218543503,0.0,0.0200000127156576,-0.0266666412353515,Capital Goods,1.0
2020-06-03,14.680591583251951,15.01974754257322,14.486788573979362,14.825944533300628,520238.0,13.71884331703186,14.011970615386964,-1.142178685371181,0.0100000642989686,0.0099010281175928,0.0231023359922488,-0.0132013078746558,Capital Goods,1.0
2020-06-04,14.486788749694824,14.874395697067072,14.147633710385469,14.68059176131812,245272.0,13.74549126625061,13.98871425628662,-1.1436451541917547,-0.0132012959054201,0.0133779138338978,0.0267558914587204,-0.0234113332615898,Capital Goods,1.0
2020-06-05,15.79495906829834,15.891861031860234,14.729042089745564,14.82594405330746,1067592.0,13.844815349578855,13.989683265686034,-1.133746480632544,0.090300917698622,-0.0613496376154444,0.0061349930153591,-0.0674846306308035,Capital Goods,1.0
2020-06-08,15.31045150756836,17.248482396448253,14.825943554316993,16.47327041054653,800240.0,13.912646436691285,13.991621284484864,-1.1374126562921136,-0.0306748221780721,0.0759493540999334,0.1265822165938002,-0.0316455692382333,Capital Goods,1.0
2020-06-09,14.680591583251951,15.891861546362698,14.486788573979362,15.891861546362698,453897.0,13.956252145767213,14.041041088104247,-1.142178685371181,-0.0411392129098903,0.0825082529026008,0.0825082529026008,-0.0132013078746558,Capital Goods,1.0
2020-06-10,14.535238265991213,14.971295229145836,14.389886252981524,14.971295229145836,307772.0,13.990167665481568,14.111779232025146,-1.1432785460069492,-0.0099010531310308,0.0299999872843426,0.0299999872843426,-0.0099999745686848,Capital Goods,1.0
2020-06-11,14.535238265991213,14.777492237091066,14.14763228188167,14.632140224081375,357429.0,14.021660614013673,14.176703281402588,-1.1432785460069492,0.0,0.0066666920979818,0.0166666666666668,-0.0266666412353515,Capital Goods,1.0
2020-06-12,14.341436386108398,14.438337427587635,13.56622343364634,13.953829447814552,295273.0,14.03377332687378,14.21546392440796,-1.1447450076112526,-0.0133332441021114,-0.0270270653411882,0.0067567180072072,-0.0540540662449234,Capital Goods,1.0
2020-06-15,14.09918212890625,15.698058986318657,13.66312514020309,13.66312514020309,608812.0,14.038618421554563,14.233875236511231,-1.1465780990491723,-0.0168919103135864,-0.0309278215371905,0.1134020996958664,-0.0309278215371905,Capital Goods,1.0
2020-06-16,14.535238265991213,14.6805902790009,14.34143527393644,14.438336307901046,526543.0,14.087069177627564,14.234844226837158,-1.1432785460069492,0.0309277611352331,-0.0066666920979816,0.0099999745686849,-0.0133333206176757,Capital Goods,1.0
2020-06-17,15.601157188415527,15.891861234557858,14.14763326120137,14.72904227761166,898257.0,14.210618686676025,14.236782264709472,-1.135212942236847,0.0733334330623459,-0.0559006553341727,0.0186334925436293,-0.0931676996558598,Capital Goods,1.0
2020-06-18,17.15158462524414,17.15158462524414,15.698060567113329,15.891862665913251,812898.0,14.426224851608277,14.275542945861815,-1.1234811555909054,0.0993790023460481,-0.0734463891736741,0.0,-0.0847457590589897,Capital Goods,1.0
2020-06-19,18.847360610961918,18.847360610961918,17.92679473654172,18.79890870542594,1307002.0,14.743577575683592,14.34918815612793,-1.1106495443905473,0.0988699308413688,-0.0025707528250822,0.0,-0.0488432249704385,Capital Goods,1.0
2020-06-22,19.76792526245117,19.76792526245117,18.992713231865352,19.331869188340875,446668.0,15.08515567779541,14.437368602752686,-1.103683808472484,0.0488431600843803,-0.0220587678434103,0.0,-0.0392156496088298,Capital Goods,1.0
2020-06-23,20.736940383911133,20.736940383911133,20.34933438433593,20.736940383911133,422975.0,15.463071870803834,14.543960342407226,-1.0963514571533448,0.049019566221276,0.0,0.0,-0.0186915712925487,Capital Goods,1.0
2020-06-24,19.816377639770508,21.754409610476618,19.719475671584934,21.70595770225817,1485861.0,15.770734500885007,14.629233798980714,-1.1033171786388674,-0.0443924092512147,0.095354463708613,0.0977995073537847,-0.0048899940214649,Capital Goods,1.0
2020-06-25,19.380319595336918,19.961729552847284,18.89581160545349,19.041163632768257,460132.0,16.0444815158844,14.721290321350098,-1.1066167461136314,-0.0220049321001254,-0.0175000190734864,0.0300000190734863,-0.0249999999999999,Capital Goods,1.0
2020-06-26,19.47722053527832,20.20398248175698,19.42876862989569,19.42876862989569,210136.0,16.332763814926146,14.82982011795044,-1.1058835153114797,0.0049999660462112,-0.0024876190776232,0.0373134321276644,-0.0024876190776232,Capital Goods,1.0
2020-06-29,19.041162490844727,19.719474375302784,18.50820447323568,19.380318433073757,274210.0,16.567750120162962,14.942225933074951,-1.109183082786244,-0.0223881042802682,0.017811724593606,0.0356234491872122,-0.0279897835998881,Capital Goods,1.0
2020-06-30,19.13806533813477,19.671023380402566,18.70200741391473,19.622573321378685,451340.0,16.797891473770143,15.043972625732422,-1.1084498375515517,0.0050891245393568,0.0253164556962026,0.0278480626359771,-0.0227848487564279,Capital Goods,1.0
2020-07-01,18.65355682373047,19.42876883554605,18.411302839006694,18.992712771994,160110.0,16.996539735794066,15.123431930541992,-1.1121160204273914,-0.0253164834503338,0.0181818379984275,0.0415584019252233,-0.0129870129870128,Capital Goods,1.0
2020-07-02,18.65355682373047,19.380318777901785,18.556654860190715,18.895810808454243,181107.0,17.20487813949585,15.210643367767334,-1.1121160204273914,0.0,0.0129870129870131,0.0389610389610388,-0.0051948250114143,Capital Goods,1.0
2020-07-03,18.65355682373047,19.13806479317801,18.50820480254645,18.50820480254645,198630.0,17.347808027267455,15.307544956207275,-1.1121160204273914,0.0,-0.0077921879755985,0.0259740259740259,-0.0077921879755985,Capital Goods,1.0
2020-07-06,18.70200729370117,18.89581122505351,18.65355723498872,18.65355723498872,67484.0,17.517385816574098,15.403477516174316,-1.1117494050263157,0.0025973850686248,-0.0025906341469971,0.0103627342407042,-0.0025906341469971,Capital Goods,1.0
