Date_Ticker,Close_SBIN.NS,High_SBIN.NS,Low_SBIN.NS,Open_SBIN.NS,Volume_SBIN.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2021-02-16,378.7096557617188,391.3223238337086,376.7800876818995,387.79265765360896,80365431.0,320.2772216796875,285.157509765625,-0.5692287108737369,-0.0113036477502373,0.0239840779174775,0.0333043213451247,-0.0050951119161147,Financial Services,9.0
2021-02-17,387.557373046875,390.4752363666268,376.6389325057549,379.32148473076046,74161370.0,325.602311706543,287.833466796875,-0.5245379384727633,0.0233627982559894,-0.021250758955677,0.0075288551390786,-0.0281724495531647,Financial Services,9.0
2021-02-18,390.8046569824219,402.5702110976863,389.39279048859015,400.0758906456524,67154539.0,330.9038711547852,290.53107299804685,-0.5081355577673653,0.0083788470079089,0.0237234472455314,0.0301059721399217,-0.0036127166567905,Financial Services,9.0
2021-02-19,376.07415771484375,390.6163939930589,371.79150753556206,390.6163939930589,66155518.0,335.83128356933594,292.96324798583987,-0.5825408952010667,-0.0376927424082377,0.0386685337981711,0.0386685337981711,-0.0113877810836685,Financial Services,9.0
2021-02-22,366.61468505859375,377.4389954005035,362.9908884600981,377.06250339438026,52535049.0,340.8104675292969,295.2212936401367,-0.6303217098325364,-0.0251532110414845,0.0284980901245586,0.0295250320924262,-0.0098844829358553,Financial Services,9.0
2021-02-23,372.3562927246094,376.2154005337581,366.14407390067487,368.96780711841785,45462768.0,346.2061508178711,297.53957916259765,-0.6013202314683848,0.0156611502485176,-0.009100116400336,0.0103640193130905,-0.0166835338768639,Financial Services,9.0
2021-02-24,382.3805236816406,386.38081223707934,371.97978492729936,373.6740132962741,39632090.0,352.35247497558595,300.0254055786133,-0.5506867618674666,0.0269210730499056,-0.0227692307692307,0.0104615384615385,-0.0271999699519231,Financial Services,9.0
2021-02-25,383.32177734375,390.5222911732631,382.6628947817818,386.85144380179554,46988836.0,358.23054656982424,302.5968850708008,-0.54593238830091,0.0024615627727238,0.0092081031307549,0.0187845153995931,-0.001718875892035,Financial Services,9.0
2021-02-26,367.22650146484375,377.4390090762713,364.26158731301,376.027142458779,64450414.0,363.3156188964844,304.8699899291992,-0.627231359306896,-0.0419889420069983,0.023965157631135,0.0278098328162332,-0.0080738022446825,Financial Services,9.0
2021-03-01,371.7444763183594,374.3328983421055,368.02654955808816,371.8856572293004,29677890.0,367.2806121826172,307.2654571533203,-0.6044105819940252,0.0123029651604492,0.0003797794451156,0.0069629064818421,-0.0100012965817068,Financial Services,9.0
2021-03-02,371.0385437011719,376.0741781222092,367.6029787566528,371.791527710533,30534337.0,370.1561126708984,309.57621215820313,-0.6079763236320497,-0.0018989727142117,0.0020293956575239,0.0135717286155936,-0.0092593209057171,Financial Services,9.0
2021-03-03,381.25103759765625,384.8748343288214,372.732787158703,373.2034093647115,46268223.0,373.4081115722656,312.40653442382813,-0.5563919176587913,0.0275240782119642,-0.0211084756218752,0.0095050147377944,-0.0223428911633357,Financial Services,9.0
2021-03-04,372.4032897949219,379.7920630615892,371.2738139052725,375.2741020540005,43603653.0,375.3164825439453,315.00813262939454,-0.6010828442073369,-0.0232071441916221,0.0077088799635995,0.0198407840884977,-0.0030329374648417,Financial Services,9.0
2021-03-05,361.1083984375,371.7915278301783,355.884503650192,371.7915278301783,72179228.0,374.87174530029296,317.27935546875,-0.6581345562681559,-0.030329730340572,0.0295842728635051,0.0295842728635051,-0.0144662788512025,Financial Services,9.0
2021-03-08,366.7088012695313,370.2855182781757,363.367366621813,365.6263760214808,39147858.0,374.52113189697263,319.5901104736328,-0.6298463187201524,0.015508924345886,-0.0029517296675267,0.009753561944142,-0.0091119565064986,Financial Services,9.0
2021-03-09,364.8263549804688,371.6974279834951,359.7906914223325,370.3326407641411,28054083.0,374.1822875976562,321.70602844238283,-0.6393547575581214,-0.0051333545378391,0.0150928947662434,0.0188338175387414,-0.0138029051064741,Financial Services,9.0
2021-03-10,364.9204406738281,369.9090241664262,363.0379520012255,368.1206656723532,22677399.0,373.9681533813476,323.7730017089844,-0.6388795205933095,0.0002578917122487,0.0087696512495047,0.0136703317670741,-0.0051586276425805,Financial Services,9.0
2021-03-12,358.708251953125,370.0973151084672,355.3197663175149,368.685448487338,35336355.0,373.5422409057617,325.7345556640625,-0.6702579545193813,-0.0170234057298414,0.0278142375590422,0.0317502123057666,-0.0094463554076611,Financial Services,9.0
2021-03-15,361.34368896484375,363.3203077831749,347.6485955887224,360.0259526607887,42722585.0,373.1069152832032,327.78552673339846,-0.6569460784871959,0.007347020865478,-0.0036467671756771,0.0054701905102969,-0.0379004637256963,Financial Services,9.0
2021-03-16,356.3080444335937,365.0616343009373,354.00201296399405,362.94383447045885,38196452.0,371.7703475952149,329.65201477050783,-0.6823816610657509,-0.0139358862076042,0.0186237446516643,0.0245674775074438,-0.0064720162949604,Financial Services,9.0
2021-03-17,346.51910400390625,357.3434141006365,344.54248511090805,355.9786270187912,33143064.0,370.1608200073242,331.2916625976562,-0.731826652885709,-0.027473251257205,0.0272987056285887,0.0312372679360508,-0.0057042133324225,Financial Services,9.0
2021-03-18,345.5307922363281,352.9666165466788,339.88332637158123,349.6722614589098,39405038.0,368.0594909667969,332.89836669921874,-0.7368187220084577,-0.0028521133644827,0.0119858180967822,0.0215200048083266,-0.0163443200769333,Financial Services,9.0
2021-03-19,349.3428649902344,350.9900427452835,336.25957313788706,342.5659223184468,60309145.0,365.9864013671875,334.5191900634766,-0.7175635321860392,0.0110325124115102,-0.0193991157425729,0.0047150748451529,-0.0374511494680535,Financial Services,9.0
2021-03-22,345.4366760253906,350.895881758881,342.14232080444003,350.1428977696057,28461974.0,364.4545272827148,336.01200317382813,-0.7372941131208417,-0.0111815335485753,0.0136239782016347,0.0158037814522309,-0.0095367847411443,Financial Services,9.0
2021-03-23,350.8017883300781,355.7433212745682,345.4837346578375,347.03681084856186,41032380.0,363.66388244628905,337.64412109375,-0.7101943533537983,0.0155313916472874,-0.0107324922698903,0.014086396104231,-0.0151597108371543,Financial Services,9.0
2021-03-24,338.706787109375,347.36621794624256,337.57728239284967,346.84854504045904,42318999.0,361.98140716552734,339.1002264404297,-0.7712875064601699,-0.0344781629485954,0.0240377761560912,0.0255661568248151,-0.0033347566671599,Financial Services,9.0
2021-03-25,334.3300170898437,339.6480421209581,324.9175732384911,338.84797864869336,57495003.0,359.5788818359375,340.280546875,-0.7933950429568926,-0.0129220027058917,0.0135134786824584,0.0159065138015568,-0.0281531521856239,Financial Services,9.0
2021-03-26,336.2124938964844,340.73045529456897,333.7181733850334,338.84796659128403,40718848.0,357.2234176635742,341.22932189941406,-0.7838864499713515,0.0056305946532307,0.0078387113585705,0.0134378153105625,-0.0074188810848264,Financial Services,9.0
2021-03-30,339.6009826660156,342.8953382079928,335.3653826834736,338.94212879232066,39405124.0,355.84214172363284,342.2373956298828,-0.7667708284498053,0.010078414190564,-0.0019400823534804,0.0097006655166749,-0.0124722842357249,Financial Services,9.0
2021-03-31,342.8952941894531,346.2367287592086,336.9184157387372,339.13031691051543,38651025.0,354.3996826171875,343.3753594970703,-0.7501309063357874,0.0097005358982642,-0.010979961938053,0.0097447664822989,-0.01743062256029,Financial Services,9.0
2021-04-01,348.8722229003906,350.0487783726869,341.7658393375207,346.09556922047074,31883453.0,353.29136657714844,344.8098150634765,-0.7199407960431036,0.0174307691362926,-0.0079589416917055,0.0033724538529174,-0.0203695883375013,Financial Services,9.0
2021-04-05,332.7769470214844,347.50744490053705,328.5413472101401,345.9073179264516,51743981.0,350.86766204833987,345.84424255371096,-0.8012397670490896,-0.0461351601600616,0.039456972673409,0.0442653795910377,-0.0127280445633478,Financial Services,9.0
2021-04-06,329.9532165527344,336.0242544891877,328.77666103981704,334.8006482455536,44147709.0,348.74515838623046,346.7478375244141,-0.8155027336011874,-0.0084853548120558,0.0146912697001833,0.0183996931440217,-0.0035658252561064,Financial Services,9.0
2021-04-07,337.483154296875,341.8599635570706,327.17654577403925,330.61208194831784,48023602.0,347.5638961791992,347.946982421875,-0.7774682075114507,0.0228212284844847,-0.0203597491047297,0.0129689710566869,-0.0305396236570946,Financial Services,9.0
2021-04-08,334.7065124511719,341.9540770546002,333.4828775035416,339.7892264369072,33370259.0,345.9637817382812,349.3004925537109,-0.7914933243597844,-0.0082274976109195,0.0151855843751376,0.0216534914434496,-0.0036558444550993,Financial Services,9.0
2021-04-09,332.2592468261719,343.08355656696784,330.5650185304549,333.5769831366737,46473100.0,344.3354263305664,350.65682495117187,-0.803854726462346,-0.0073116761519751,0.0039659883753098,0.0325779036827196,-0.0050991155608179,Financial Services,9.0
2021-04-12,309.5281982421875,323.78804384694274,303.5983418323855,323.78804384694274,75501713.0,341.5658142089844,351.65830810546873,-0.9186716996952762,-0.0684135921004979,0.0460696171971954,0.0460696171971954,-0.0191577259954915,Financial Services,9.0
2021-04-13,320.9643249511719,322.1408803945413,311.0812592268689,312.4931257589122,49773360.0,339.6786178588867,352.7623876953125,-0.860906592670737,0.0369469624219383,-0.0263929618768329,0.0036656891495601,-0.0307917888563049,Financial Services,9.0
2021-04-15,322.564453125,327.12946528380445,316.3522346144385,321.9997007650402,52992349.0,337.7396560668945,353.9031756591797,-0.8528241730223479,0.0049853770323899,-0.0017508201988424,0.0141522480688081,-0.0192588440864379,Financial Services,9.0
2021-04-16,319.9289245605469,325.1998982657593,318.75236921226264,322.8467875691909,37766793.0,335.9207000732422,354.4528619384766,-0.8661365114972498,-0.0081705486730486,0.0091203476292491,0.0164754522038061,-0.0036775522872786,Financial Services,9.0
2021-04-19,311.6930847167969,312.5401989520132,302.42182141173464,307.92810702739087,53304377.0,334.17939910888674,354.4161529541016,-0.9077366250774388,-0.0257427172459092,-0.0120791184470032,0.0027177832193034,-0.0297448476070172,Financial Services,9.0
2021-04-20,310.1400146484375,319.92895018530953,307.50454194699057,315.41098877582954,41296147.0,332.4098602294922,354.29473205566404,-0.9155813491696356,-0.0049826901670612,0.0169954661715192,0.0315629556797705,-0.0084976867768398,Financial Services,9.0
2021-04-22,316.8699035644531,317.81114791113174,304.3042857913942,306.8456570172256,49105833.0,330.7862121582031,353.9474127197266,-0.8815879558303076,0.0216995182761062,-0.0316352119102045,0.0029704441352447,-0.0396554473356697,Financial Services,9.0
2021-04-23,316.6816711425781,319.9289468958482,312.16368105505336,312.16368105505336,44223940.0,329.3484619140625,352.8809832763672,-0.8825387380550757,-0.0005940369210126,-0.0142666611276364,0.0102540691463259,-0.0142666611276364,Financial Services,9.0
2021-04-26,324.0704345703125,327.03537740204496,319.3171618527246,319.3171618527246,49234985.0,328.0118942260742,351.8879705810547,-0.845217298633915,0.023331831618407,-0.0146674062504044,0.0091490692005387,-0.0146674062504044,Financial Services,9.0
2021-04-27,332.3063049316406,334.09469216899487,322.28205838964504,323.7880550884444,46003023.0,327.6918701171875,351.1020318603516,-0.803617030906154,0.0254138282384449,-0.025633729233481,0.005381743321789,-0.0301656826645455,Financial Services,9.0
2021-04-28,342.0482177734375,342.8953320097331,335.1300655154395,336.02425920761283,56696255.0,328.0777801513672,350.5589337158204,-0.7544095804948158,0.0293160638158848,-0.0176114309410457,0.0024765930423784,-0.0202256638056227,Financial Services,9.0
2021-04-29,338.283203125,348.21334794338617,334.6123560190574,343.5541770659802,63692926.0,328.18131561279296,349.9800677490234,-0.7734270747610422,-0.0110072628734798,0.0155815420106226,0.0293545311344261,-0.0108514022334894,Financial Services,9.0
2021-04-30,332.7298583984375,341.20105705638923,329.8590747874857,332.6828076734696,53832840.0,327.83775939941404,349.23366088867186,-0.8014776167528538,-0.0164162591440003,-0.0001414081837872,0.0254596888260254,-0.0086279711257956,Financial Services,9.0
2021-05-03,330.00030517578125,331.7886638601985,321.3408448703389,329.0590607392984,43691860.0,327.1930099487305,348.1728790283203,-0.8152648838974232,-0.0082035115086896,-0.0028522532304371,0.0054192637290582,-0.0262407645375651,Financial Services,9.0
2021-05-04,330.8473815917969,341.5775611958206,329.623775454087,334.1417367427821,57749307.0,326.2917678833008,347.2156335449219,-0.8109862097383949,0.002566895856549,0.0099573257467995,0.0324324150682344,-0.0036984005489865,Financial Services,9.0
2021-05-05,334.51824951171875,336.4478177404421,327.55304679038625,335.55362408268013,40872501.0,326.3788330078125,346.15485107421875,-0.7924442607321245,0.0110953512833026,0.0030951213348529,0.0057682001850118,-0.0208215926380677,Financial Services,9.0
2021-05-06,334.659423828125,338.23616966416887,329.9532019842504,336.965484021423,36294427.0,326.61414337158203,345.0319464111328,-0.7917311740635484,0.0004220227644151,0.0068907672370892,0.0106877188609539,-0.0140627202128085,Financial Services,9.0
2021-05-07,337.2007751464844,340.73044132038336,332.2592425030258,336.4948419117046,38357618.0,326.6000244140625,344.2544787597656,-0.7788945349961749,0.0075938435836923,-0.0020935101186321,0.010467550593161,-0.0146545708304256,Financial Services,9.0
2021-05-10,340.4480895996094,345.43667311667235,337.71845803135085,339.3185849007095,41739324.0,326.8871032714844,343.731146850586,-0.7624920001432048,0.0096302105228385,-0.0033177002115896,0.014652993127175,-0.0080177614492381,Financial Services,9.0
2021-05-11,343.2247619628906,344.8719396496824,333.9064482225112,335.8830671915611,41892770.0,327.4353790283203,343.1485162353516,-0.7484667291472991,0.0081559346288205,-0.021390341213561,0.0047991225265089,-0.0271493049833828,Financial Services,9.0
2021-05-12,346.0955810546875,351.554787143012,340.6363462418632,341.48346046598255,53436590.0,329.2637481689453,342.4228173828125,-0.7339659128914372,0.0083642540106336,-0.0133261469986124,0.0157736948610791,-0.0157737778569374,Financial Services,9.0
2021-05-14,339.27154541015625,350.61352860405856,338.424402495675,348.26041767383,51722170.0,330.1791091918945,341.5418127441406,-0.7684348514907215,-0.019717199577457,0.0264946246901041,0.0334303991812534,-0.0024969465489866,Financial Services,9.0
2021-05-17,360.5906982421875,362.56731702348543,342.2834850581256,342.9894182854108,106555796.0,332.0804214477539,341.4090966796875,-0.6607495156814123,0.0628380219928489,-0.0488123516290898,0.0054816133387067,-0.0507700649886592,Financial Services,9.0
2021-05-18,359.7906494140625,369.4854546383637,357.71990037367885,367.0852930581671,70917710.0,334.07350769042966,341.1700201416016,-0.6647906484318208,-0.0022187173213981,0.0202746893394376,0.0269456842196695,-0.0057554276181328,Financial Services,9.0
2021-05-19,361.8143005371094,366.6146521770093,358.8023360337675,359.5553199784789,48189573.0,336.57956848144534,340.9855352783203,-0.6545689687777035,0.0056245239456403,-0.0062434805790623,0.0132674458493591,-0.0083246143086954,Financial Services,9.0
2021-05-20,361.95550537109375,365.0145495260746,359.5553437546772,364.2615655315709,42898608.0,339.17034301757815,340.59962463378906,-0.6538557279615554,0.0003902688030151,0.0063711150300445,0.0084514370125261,-0.0066310957584573,Financial Services,9.0
2021-05-21,377.6272583007813,380.6392230944845,355.7903771050625,367.0853097115724,192810772.0,342.20821075439454,340.70410400390625,-0.5746960169612975,0.0432974569999151,-0.0279162808231713,0.0079760259025163,-0.0578265491055353,Financial Services,9.0
2021-05-24,387.8396911621094,394.569610693001,381.4862923199776,392.4988618028042,142964052.0,345.76611175537107,341.2387298583984,-0.5231119192831833,0.0270436856366811,0.012013135186691,0.0173523228391769,-0.0163815075839572,Financial Services,9.0
2021-05-25,388.12213134765625,391.0870454418462,384.4983346883133,390.7105534294013,56048127.0,348.9686965942383,341.66699645996096,-0.5216852835033149,0.0007282395071545,0.0066690916922398,0.0076391265911455,-0.0093367431709194,Financial Services,9.0
2021-05-26,389.2515869140625,394.14606899194064,386.66316496844377,389.4868980000279,52357719.0,351.8159606933594,342.15550109863284,-0.5159802818595624,0.0029100519531944,0.0006045218410819,0.0125740838121712,-0.0066497402519009,Financial Services,9.0
2021-05-27,400.2171325683594,403.887980003625,387.792694930307,389.39282190889696,73392997.0,354.72440643310546,342.86143493652344,-0.4605921303969433,0.028170843801127,-0.0270460951783806,0.0091721396625583,-0.0310442423049698,Financial Services,9.0
2021-05-28,397.2521667480469,408.1706069617512,395.36967804652886,405.2056930017598,65137568.0,357.6728546142578,343.6323132324219,-0.4755684919127613,-0.0074083930422595,0.0200213539898888,0.0274849104111474,-0.004738775163716,Financial Services,9.0
2021-05-31,399.4170837402344,400.9701313208728,393.44017580311,396.2639091222711,38291043.0,361.0072158813476,344.3937811279297,-0.4646332631473518,0.0054497298527274,-0.0078944410400182,0.0038882853134256,-0.0149640768520846,Financial Services,9.0
2021-06-01,407.13525390625,409.7707554620893,400.593622558121,401.0171653036045,59299647.0,364.8639633178711,345.4103253173828,-0.425647954832847,0.0193235854954948,-0.0150271649137372,0.0064732826021649,-0.0160674647684411,Financial Services,9.0
2021-06-02,411.5591125488281,412.2179951164648,403.9350271889585,405.4880746989599,38657806.0,368.8995498657226,346.71112548828125,-0.4033025686323603,0.0108658206336432,-0.0147513143671383,0.0016009427262007,-0.0185248853139294,Financial Services,9.0
2021-06-03,417.638671875,419.82353848671465,411.7965808511756,415.12135140014703,38909199.0,373.0555709838867,348.15328308105467,-0.372594060054674,0.0147720197191614,-0.0060275080934228,0.0052314758159381,-0.0139883861750544,Financial Services,9.0
2021-06-04,411.8915710449219,419.7760151491117,410.1341865668464,415.59630949159305,36898769.0,376.91717834472655,349.4042572021484,-0.4016232849818053,-0.013760940298647,0.0089944507416663,0.0191420379984663,-0.0042666191823669,Financial Services,9.0
2021-06-07,410.6091613769531,415.5013179412837,409.2317448441239,413.3164803268288,20201197.0,380.58759765625,350.7077069091797,-0.4081008742569679,-0.0031134642175741,0.0065934207137436,0.0119143872677487,-0.0033545684373192,Financial Services,9.0
2021-06-08,405.8119812011719,410.84662184992806,402.7721795707965,410.609138253483,31113823.0,383.8557922363281,351.80791076660154,-0.4323319477070637,-0.01168308120475,0.0118211321363945,0.0124063381121819,-0.0074906650645891,Financial Services,9.0
2021-06-09,400.349853515625,410.6566182817021,397.2625668001447,406.0969448824098,27784834.0,386.7120468139648,353.0407720947265,-0.4599217426058414,-0.0134597496835342,0.0143551728976978,0.0257443949974489,-0.0077114720746608,Financial Services,9.0
2021-06-10,410.6091613769531,411.6065809423133,401.2523013521471,403.6271374503365,27397712.0,389.9377258300781,354.5663549804688,-0.4081008742569679,0.0256258564134274,-0.0170040627033327,0.002429121556897,-0.0227877526975491,Financial Services,9.0
2021-06-11,408.0918273925781,413.69643460071023,403.9596069206706,413.0789830335741,26831924.0,393.3787399291992,356.00394165039063,-0.4208161991850918,-0.0061307301959198,0.012220670217437,0.0137336913702525,-0.0101257123876005,Financial Services,9.0
2021-06-14,408.8042907714844,410.7991588871757,395.837691504038,405.6220046095122,30106015.0,395.789419555664,357.3880078125,-0.417217469966636,0.0017458408404265,-0.0077843756384421,0.0048797631549479,-0.0317183541370765,Financial Services,9.0
2021-06-15,407.996826171875,411.1315981065366,406.5719245670838,407.7118574467957,16413658.0,398.19972839355466,358.6900384521484,-0.421296060577067,-0.00197518621462,-0.0006984581908469,0.007683324314246,-0.0034924330616997,Financial Services,9.0
2021-06-16,404.6245727539063,411.0841151335516,403.72212347027016,406.5719266947662,19701175.0,400.34024200439455,359.8050854492187,-0.4383296755902511,-0.0082653913012257,0.0048127426557564,0.0159642859445761,-0.0022303373161297,Financial Services,9.0
2021-06-17,399.2099609375,404.6245990112947,395.7427059206347,399.9224117898572,23048331.0,402.2029647827149,361.1337457275391,-0.4656794627192553,-0.01338181658013,0.0017846519928614,0.0135633841928168,-0.0086852918417236,Financial Services,9.0
2021-06-18,392.2279052734375,402.6771836018103,382.49107774018097,402.6771836018103,45748727.0,402.9329971313476,362.3792395019531,-0.5009465774469198,-0.0174896829920423,0.0266408335253154,0.0266408335253154,-0.0248244130576803,Financial Services,9.0
2021-06-21,398.7349853515625,399.92240341395546,380.4487471907106,386.0058695206495,33128978.0,403.47776184082034,363.6042761230469,-0.4680786155315591,0.0165900487717432,-0.0319237496044892,0.0029779630732578,-0.0458606313281715,Financial Services,9.0
2021-06-22,397.6900329589844,404.14960430848674,396.4076157139606,401.8222534197511,28442965.0,403.9561569213867,364.8639465332032,-0.473356782548142,-0.0026206689429491,0.0103905557552479,0.0162427287941826,-0.0032246652888986,Financial Services,9.0
2021-06-23,397.8800354003906,403.48464264925656,394.22278210580686,400.0173878334944,27564829.0,404.3875793457031,366.1763623046875,-0.4723970597641916,0.000477765157936,0.0053718514198706,0.0140861735955812,-0.0091918492238581,Financial Services,9.0
2021-06-24,396.3126525878906,401.58477703588886,395.457688416044,399.3049402202598,19214547.0,404.1923553466797,367.9120513916016,-0.4803140790677077,-0.0039393351589574,0.0075503207198401,0.0133029425469302,-0.0021572971901446,Financial Services,9.0
2021-06-25,407.3318786621094,409.4217460382304,398.070017817857,399.922401582587,29886797.0,404.6963409423828,369.6394024658203,-0.4246547820257491,0.0278043761718533,-0.0181902705574112,0.0051306256288734,-0.0227378737816277,Financial Services,9.0
2021-06-28,405.3844909667969,411.4640651154013,403.294623764294,409.1367433109328,29370660.0,404.9947113037109,371.2958032226563,-0.4344912468971659,-0.0047808379292795,0.0092560332912272,0.0149970565822716,-0.0051552717212214,Financial Services,9.0
2021-06-29,400.3973693847656,407.47439261034026,399.49492006429415,406.0969760663993,22275961.0,404.6578170776367,372.9051721191406,-0.4596817348360678,-0.0123022012266367,0.0142348754448398,0.0176749993049376,-0.0022538842396945,Financial Services,9.0
2021-06-30,398.2125244140625,403.6271332680099,397.35756023581456,401.8222636500275,18337773.0,403.99048767089846,374.635560913086,-0.4707176219660645,-0.0054566916212768,0.0090648561123898,0.0135972841685845,-0.002147004742018,Financial Services,9.0
2021-07-01,399.3524169921875,402.487217914092,396.26513018422384,399.257417754003,16161469.0,403.0761749267578,376.41980895996096,-0.4649599018526507,0.0028625231710184,-0.0002378832182863,0.0078497106528487,-0.0077307327478227,Financial Services,9.0
2021-07-02,403.1521606445313,404.1020950612195,398.02252059235457,399.2574237381701,16423811.0,402.6392044067383,378.1454541015625,-0.4457669876493642,0.0095147631281722,-0.0096607119756831,0.0023562677058943,-0.012723831230312,Financial Services,9.0
2021-07-05,410.9891052246094,412.7464896320292,403.009662201124,405.1470145640056,16483761.0,402.658201599121,380.0316027832032,-0.4061817369842114,0.0194391729602762,-0.0142147093106299,0.0042759878183618,-0.0194152178781589,Financial Services,9.0
2021-07-06,408.2343444824219,414.6464022491615,406.7619576281616,410.08672832202654,20195278.0,402.7793197631836,381.7148809814453,-0.4200963300233429,-0.006702758557753,0.0045375502199678,0.0157068062827225,-0.0036067197044066,Financial Services,9.0
2021-07-07,411.1791076660156,412.271526419649,406.1444379910358,407.8543372916636,14473774.0,403.3207824707032,383.2923370361328,-0.405222014200261,0.0072134136272323,-0.0080859418982265,0.002656795380082,-0.0122444686053195,Financial Services,9.0
2021-07-08,403.19964599609375,413.60140972297927,400.9672944781864,411.1315746178413,21433043.0,402.95030670166017,384.51536560058594,-0.4455271340271626,-0.0194062916163611,0.0196724592903643,0.0257980477666051,-0.0055365909669697,Financial Services,9.0
2021-07-09,402.5346984863281,406.0969524552337,399.9698640328373,403.7221164759633,16844494.0,402.6724502563477,385.8003955078125,-0.4488858554758447,-0.0016491768193964,0.0029498525073747,0.0088495575221239,-0.0063717102230825,Financial Services,9.0
2021-07-12,406.0494689941406,408.7092737059355,403.3421501687476,405.14701972244393,12886781.0,402.53470916748046,387.26678771972655,-0.4311323713009117,0.0087315963593431,-0.0022225106559854,0.0065504449947533,-0.0066674605734605,Financial Services,9.0
2021-07-13,407.6168823242188,410.181687970765,406.8569173628835,408.47181753973416,12831125.0,402.5157119750976,388.8191192626953,-0.4232151978498235,0.0038601536260123,0.0020973989365715,0.0062921968097147,-0.0018644099258154,Financial Services,9.0
2021-07-14,409.46923828125,410.6566563588429,405.05204883054427,407.5218842298773,12767351.0,402.7579452514648,390.3915563964844,-0.4138587485179539,0.004544355342863,-0.0047558006055515,0.0028998956858812,-0.0107875977918314,Financial Services,9.0
2021-07-15,410.0867004394531,411.2741184636701,408.1393174859186,411.0366348588267,11030732.0,403.3017822265625,391.9029254150391,-0.4107398806914733,0.0015079573762242,0.0023164233767045,0.0028955292208807,-0.0047487103372231,Financial Services,9.0
2021-07-16,408.4717712402344,410.8466071195381,406.04945023922295,410.3716399436773,8713863.0,404.1139755249024,393.37917236328127,-0.4188970619123352,-0.0039380189542557,0.0046511627906977,0.0058139534883721,-0.0059302041696946,Financial Services,9.0
2021-07-19,406.4769287109375,407.9493444419581,397.8800338863787,402.20222386099607,14426686.0,404.5010726928711,394.7646954345703,-0.4289732262583816,-0.0048836729236881,-0.0105164759621113,0.0036223845119329,-0.0211497731293683,Financial Services,9.0
2021-07-20,399.827392578125,405.6219983525293,397.9275237333825,405.6219983525293,14623321.0,404.6079406738281,395.9522814941406,-0.4625607490403468,-0.016358950934559,0.014492768334456,0.014492768334456,-0.0047517225683112,Financial Services,9.0
2021-07-22,400.9197998046875,405.3370179330941,399.827381048402,404.2445701871114,11799761.0,404.75992889404296,397.1061822509766,-0.4570428825491345,0.0027321970601327,0.0082928565365032,0.0110177101020165,-0.0027247812575426,Financial Services,9.0
2021-07-23,407.4268798828125,408.4243284493172,398.497501849092,401.7272731817528,17704661.0,405.3156402587891,398.3328082275391,-0.4241749206337739,0.0162303784479963,-0.0139892750883278,0.0024481658323367,-0.0219165167410869,Financial Services,9.0
2021-07-26,402.1072082519531,406.3819129278692,401.15727387952734,406.3819129278692,14037519.0,405.0544067382813,399.589521484375,-0.4510451546659471,-0.0130567517597009,0.0106307586339948,0.0106307586339948,-0.0023623908075544,Financial Services,9.0
2021-07-27,408.42431640625,411.5590884035194,402.7721949984818,402.9146793638671,24119619.0,405.2063980102539,400.5461938476562,-0.4191367613869646,0.0157100097303868,-0.013489982895393,0.0076752824730232,-0.0138388464661006,Financial Services,9.0
2021-07-28,404.1970825195313,408.9467544645317,399.9698628926021,408.4717872700316,17636515.0,405.39638366699216,401.4343225097657,-0.4404889747803534,-0.0103501033530873,0.0105757931844889,0.0117508813160986,-0.010458313060003,Financial Services,9.0
2021-07-29,419.4435119628906,421.390894826747,404.1970768299316,404.67204401774586,35263606.0,406.4579330444336,402.5869067382813,-0.3634776184925781,0.0377202857287389,-0.0352168230616275,0.0046427774141579,-0.0363491976824471,Financial Services,9.0
2021-07-30,410.1816711425781,422.1508506378418,409.1367664718717,419.396046616556,35196813.0,406.9993957519531,403.5514300537109,-0.4102601734470703,-0.0220812589923477,0.022464132656905,0.0291801909673903,-0.0025474192149927,Financial Services,9.0
2021-08-02,413.1264953613281,414.83639480179454,410.1816927052744,412.98401098871415,16926025.0,407.498112487793,404.26141479492185,-0.3953855493288442,0.0071793169366809,-0.0003448928456872,0.0041389246627014,-0.007128089553971,Financial Services,9.0
2021-08-03,424.1456909179688,425.4755932214521,411.8915434956576,413.1739606771113,40922962.0,408.15594177246095,404.98753479003904,-0.3397264064344575,0.0266726914888454,-0.0258678338028415,0.0031354846505808,-0.0288913637099313,Financial Services,9.0
2021-08-04,434.0725402832031,444.0468515890723,419.3960420515453,426.1880672856976,129761158.0,409.4478515625,405.90654296875,-0.2895848217361391,0.0234043385982536,-0.0181639524867467,0.0229784434172259,-0.0338111648852113,Financial Services,9.0
2021-08-05,419.7285461425781,439.3446869059528,416.45126066599465,437.9197852186902,58595639.0,409.8753234863281,406.5160821533203,-0.3620378801690804,-0.033045154460281,0.0433404857575083,0.0467353029562853,-0.0078081071842804,Financial Services,9.0
