Date_Ticker,Close_RECLTD.NS,High_RECLTD.NS,Low_RECLTD.NS,Open_RECLTD.NS,Volume_RECLTD.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2021-05-06,73.69374084472656,74.03230666153638,73.15768834654513,73.43982365719118,3265194.0,72.52146911621094,75.7232585144043,-0.6339389389815199,0.004229138240567,-0.0034455733231182,0.004594227582003,-0.007274057362767,Financial Services,9.0
2021-05-07,74.03229522705078,74.70942101602894,73.46802469291175,74.37085525151151,3224213.0,72.44529190063477,75.61401245117187,-0.6320436127521277,0.004594072419767,0.0045731396469932,0.0091463568284824,-0.0076219511013194,Financial Services,9.0
2021-05-10,76.45866394042969,76.91007925848722,74.31443687461358,74.483716901378,6290865.0,72.53698539733887,75.62094848632813,-0.6184600926302711,0.0327744629007845,-0.025830258302583,0.005904044025792,-0.0280442654280058,Financial Services,9.0
2021-05-11,79.78787231445312,80.40856773427348,75.72512248092036,76.14832546899548,13385611.0,72.79937171936035,75.69283203125,-0.5998222126209196,0.0435425915448546,-0.04561528888894,0.0077793203630511,-0.0509193905750613,Financial Services,9.0
2021-05-12,78.77217102050781,81.76280969978575,78.20790043801118,80.21106559792,7197162.0,73.20987815856934,75.75967849731445,-0.6055084048669813,-0.01273002104809,0.0182665344724037,0.0379656754477333,-0.0071633239910289,Financial Services,9.0
2021-05-14,78.4336166381836,80.01357323540167,77.78470312536983,79.11074253415066,5703522.0,73.43558654785156,75.76192001342774,-0.6074037310963736,-0.004297893252632,0.0086331081619079,0.0201438702553582,-0.0082734105684201,Financial Services,9.0
2021-05-17,79.87250518798828,80.12642811523823,78.32076098153121,78.96967449116356,4477087.0,73.81505851745605,75.88078155517579,-0.5993484130972543,0.0183453041116581,-0.0113033977674772,0.0031791030799936,-0.019427764320211,Financial Services,9.0
2021-05-18,80.26748657226562,81.45245244356629,79.64679125683327,80.63426472960279,4300410.0,74.24249382019043,75.9698957824707,-0.5971371920443672,0.0049451483128983,0.004569448639792,0.0147627130473784,-0.0077328360702254,Financial Services,9.0
2021-05-19,80.0135726928711,81.62174740239588,79.5621573453064,80.18285273070066,4196443.0,74.70096397399902,76.0424740600586,-0.5985586760385171,-0.0031633465832511,0.0021156415359595,0.020098773937988,-0.0056417346754085,Financial Services,9.0
2021-05-20,79.4775161743164,80.3803526290187,78.71575311758863,80.3803526290187,3467543.0,75.1312198638916,76.03613037109375,-0.6015596768617184,-0.0066995698418856,0.011359646075528,0.011359646075528,-0.0095846359246685,Financial Services,9.0
2021-05-21,81.36783599853516,82.18602966064711,79.4775257115788,80.04179641095831,6560429.0,75.66304588317871,76.07304946899414,-0.5909771148514862,0.0237843344282771,-0.0162968520829375,0.0100554924691211,-0.0232316647451503,Financial Services,9.0
2021-05-24,81.59352111816406,82.46814508290667,80.60604763286096,81.48067159760359,4465123.0,76.17794265747071,76.1439451599121,-0.5897136636922377,0.0027736404300216,-0.0013830696238374,0.0107192820306893,-0.012102351654527,Financial Services,9.0
2021-05-25,80.74713134765625,82.18602616186477,80.54963890730433,81.81924792685905,4073778.0,76.59550323486329,76.16081161499024,-0.5944520006215067,-0.0103732472739112,0.013277457184043,0.0178197638751198,-0.0024458137032957,Financial Services,9.0
2021-05-26,79.78787231445312,81.14211843225878,79.67501703628818,80.97283838504032,2903771.0,76.97074356079102,76.1459440612793,-0.5998222126209196,-0.0118797908630715,0.0148514559445465,0.0169730822306981,-0.0014144415045956,Financial Services,9.0
2021-05-27,80.6060562133789,80.97283441441498,78.99788723357558,80.12642847976952,6979478.0,77.37419662475585,76.10815658569337,-0.595241780391821,0.0102544895006251,-0.0059502691998691,0.0045502561254844,-0.0199509696336738,Financial Services,9.0
2021-05-28,82.46815490722656,83.14527507148178,80.23928476972304,80.29570953672507,7638201.0,77.8905044555664,76.10924789428711,-0.5848172085049131,0.023101225656275,-0.0263428395232731,0.0082106864767006,-0.0270270401952233,Financial Services,9.0
2021-05-31,82.32708740234375,83.51205343204565,81.42425094823297,83.51205343204565,9579194.0,78.39270553588867,76.08951309204102,-0.5856069455636503,-0.0017105694318189,0.014393391860334,0.014393391860334,-0.0109664568806922,Financial Services,9.0
2021-06-01,82.07315826416016,83.229911822839,81.08568473405867,82.32708117705484,3494014.0,78.90337028503419,76.04505813598632,-0.5870285149809542,-0.0030843935598329,0.0030938606270933,0.0140941762586461,-0.0120316258200178,Financial Services,9.0
2021-06-02,83.68132781982422,83.87882597146981,82.04494654365143,82.270651336887,4559409.0,79.44224891662597,76.06932159423827,-0.5780255125113504,0.019594342287743,-0.0168577210674114,0.0023601221059832,-0.0195549152816516,Financial Services,9.0
2021-06-03,83.59669494628906,84.35845798997482,83.11706147354896,83.8223997510571,2979169.0,79.95291404724121,76.14719131469727,-0.5784993120350157,-0.0010113710637739,0.0026999249780514,0.0091123583794214,-0.0057374693227796,Financial Services,9.0
2021-06-04,85.00736236572266,86.13590348845348,83.28633256151255,83.28633256151255,6386461.0,80.51859512329102,76.23183166503907,-0.5706019841592208,0.016874679320037,-0.0202456558622041,0.0132758044870933,-0.0202456558622041,Financial Services,9.0
2021-06-07,86.67195892333984,87.01052471588729,85.09200244495665,85.5716358827179,4852483.0,81.15057830810547,76.39434143066406,-0.561283086866122,0.0195817928152585,-0.012695259854403,0.0039062898399111,-0.0182291539040977,Financial Services,9.0
2021-06-08,87.26446533203125,88.4212191094888,86.47448406251672,87.34910249229887,9926473.0,81.69086837768555,76.56475158691406,-0.5579660630846949,0.0068361949591501,0.0009698926125953,0.0132557252606342,-0.0090527257172634,Financial Services,9.0
2021-06-09,92.51216888427734,94.6846084655622,86.19233682046116,87.26445328970104,32299617.0,82.32708320617675,76.88920715332031,-0.5285878872112487,0.0601356294601609,-0.0567245980487239,0.0234827440269218,-0.068313521778109,Financial Services,9.0
2021-06-10,92.1454086303711,93.07645762654356,90.50902696505352,93.07645762654356,11713290.0,82.99574508666993,77.25654739379883,-0.5306411181408114,-0.0039644541721319,0.0101041279214164,0.0101041279214164,-0.0177586891158267,Financial Services,9.0
2021-06-11,91.07327270507812,92.87893394518224,90.7629192981317,92.65322916019778,6754807.0,83.62772789001465,77.59623825073243,-0.536643247921945,-0.0116352614984181,0.0173481901790881,0.0198264670464998,-0.0034077331112436,Financial Services,9.0
2021-06-14,89.3804702758789,90.96042689518804,87.12338775113507,90.87578400448707,7924445.0,84.10312614440917,77.93310775756837,-0.5461200499152141,-0.0185872581375329,0.016729759017745,0.0176767543785851,-0.0252525246038334,Financial Services,9.0
2021-06-15,88.25192260742188,89.77544860898716,88.02621207530842,89.54974381693098,7790191.0,84.50234794616699,78.21806411743164,-0.5524379890966886,-0.0126263339740067,0.0147058689619976,0.0172633746274573,-0.0025575707071844,Financial Services,9.0
2021-06-16,88.05443572998047,90.2550936096254,87.68766324341165,88.56228162222406,8444833.0,84.90439109802246,78.48101440429687,-0.5535435782673437,-0.0022377628906726,0.0057674083995145,0.0249920161477525,-0.0041652925662204,Financial Services,9.0
2021-06-17,84.80986022949219,87.65942528212219,84.21737731598404,87.17979762358148,6013909.0,85.17100830078125,78.70785095214843,-0.5717076587530299,-0.0368473827989517,0.0279441256910026,0.0335994546497209,-0.0069860145023811,Financial Services,9.0
2021-06-18,82.97598266601562,85.82554777615344,81.81922919438227,85.2048524713912,7562706.0,85.25141563415528,78.87882461547852,-0.5819742405166133,-0.0216234003748403,0.0268616259038105,0.0343420471633042,-0.0139408228075992,Financial Services,9.0
2021-06-21,83.34276580810547,83.99167353102519,81.73459121118513,81.819234094202,2608525.0,85.33887786865235,79.03456314086914,-0.5799208814523196,0.004420353098633,-0.0182803114239256,0.0077860113787657,-0.0192959110647121,Financial Services,9.0
2021-06-22,81.8192367553711,84.0763191486227,81.70638148769704,83.73775908565791,3751027.0,85.39248313903809,79.17845199584961,-0.5884500416866811,-0.0182802794935106,0.0234483039242097,0.0275862068965515,-0.0013793243758979,Financial Services,9.0
2021-06-23,81.791015625,82.60920905305021,81.33960034264507,82.35528616295784,4077458.0,85.49264030456543,79.32346939086914,-0.5886080318100056,-0.0003449204794646,0.0068989305689139,0.0100034633608354,-0.0055191304192211,Financial Services,9.0
2021-06-24,79.75965881347656,82.10138444593015,79.28003102854424,81.90389200273643,9371995.0,85.45032043457032,79.5074217224121,-0.5999801600326671,-0.0248359406714903,0.0268836805618024,0.0293597749449991,-0.0060134131974406,Financial Services,9.0
2021-06-25,80.88819122314453,81.59352949938423,80.07000341475256,80.54963114657252,4993877.0,85.3713222503662,79.64679656982422,-0.5936623062743466,0.0141491629535066,-0.0041855315522884,0.0087199165363198,-0.0101150464118409,Financial Services,9.0
2021-06-28,80.43678283691406,81.87567189698073,80.2957151694554,81.17033355968746,3869739.0,85.27680702209473,79.80987091064453,-0.5961894221507286,-0.0055806463144314,0.0091195930133192,0.0178884461724933,-0.0017537706318347,Financial Services,9.0
2021-06-29,80.6906967163086,81.53710262592021,80.26749376150278,80.54962906470665,4610966.0,85.20768394470215,79.98930923461914,-0.5947679381565787,0.0031566886496361,-0.0017482517482517,0.0104895104895104,-0.0052447552447553,Financial Services,9.0
2021-06-30,83.8223876953125,85.17663928937611,80.15462917978503,80.83175497681684,27242699.0,85.21473693847656,80.2488735961914,-0.5772358181641902,0.0388110538940352,-0.035678209613479,0.0161562039843843,-0.0437563116056711,Financial Services,9.0
2021-07-01,82.12958526611328,84.6405906019836,81.39603462890757,84.6405906019836,12489001.0,85.14138145446778,80.47401733398438,-0.5867126201574594,-0.0201951110645096,0.0305737004239612,0.0305737004239612,-0.0089316247589572,Financial Services,9.0
2021-07-02,81.50888061523438,82.66563407371528,81.42423773824882,82.12957591293923,3857093.0,84.96645736694336,80.68956863403321,-0.5901875059274799,-0.0075576255361295,0.0076150634509983,0.0141917475709352,-0.0010384497535319,Financial Services,9.0
2021-07-05,82.29887390136719,82.5527968477252,81.59353557262712,81.76282136357115,2480899.0,84.74780311584473,80.90963439941406,-0.5857648929753978,0.0096921130577415,-0.0065134856940871,0.0030853757083277,-0.0085704493306359,Financial Services,9.0
2021-07-06,81.56532287597656,82.8913623729783,81.36783044070681,82.12959353681357,2660337.0,84.462845993042,81.0930224609375,-0.5898715256808311,-0.0089132571396999,0.006918021543236,0.0162573928508569,-0.0024212793906308,Financial Services,9.0
2021-07-07,81.25496673583984,81.81923733817206,80.54962848292456,81.50888965490083,3463845.0,83.89998588562011,81.27246047973632,-0.5916089899216299,-0.0038050010616475,0.0031250141285084,0.0069444444444444,-0.0086805555555555,Financial Services,9.0
2021-07-08,80.94461822509766,83.2017006113531,80.69069530863244,81.36782117252055,5846198.0,83.33994636535644,81.44061294555664,-0.5933464114508518,-0.0038194404995713,0.0052283024702892,0.0278842798415426,-0.0031369956648518,Financial Services,9.0
2021-07-09,82.01673889160156,82.18602468320965,80.69070512439177,81.02926522749188,3435153.0,82.88711967468262,81.63810775756836,-0.5873443670928721,0.0132451136346392,-0.0120399040178224,0.0020640395350493,-0.0161678431150787,Financial Services,9.0
2021-07-12,83.03243255615234,83.6249156199867,82.12959602739977,82.58101142174698,5852854.0,82.5697177886963,81.85309509277344,-0.5816582175583874,0.0123839801274369,-0.0054366844437573,0.0071355619195387,-0.0108732997572004,Financial Services,9.0
2021-07-13,83.87882995605469,84.07632237702467,83.03242402608464,83.25812883004211,3294939.0,82.35106315612794,82.09347442626954,-0.5769198379175413,0.0101935758576017,-0.007399973584965,0.0023544966122375,-0.0100908170799889,Financial Services,9.0
2021-07-14,83.48382568359375,84.0480962110394,82.89134277778716,84.01988383267845,3504709.0,82.12253265380859,82.30507583618164,-0.5791311871051594,-0.004709224874356,0.0064211018684789,0.0067590401233437,-0.0070969783782084,Financial Services,9.0
2021-07-15,85.06379699707031,86.33340590747434,83.51205277324316,83.51205277324316,8312401.0,82.1352294921875,82.53868392944337,-0.570286046624149,0.0189254780855959,-0.0182421227197346,0.0149253731343284,-0.0182421227197346,Financial Services,9.0
2021-07-16,85.5716552734375,86.16413836958198,84.83809876005449,85.45879998368177,3110625.0,82.2650131225586,82.77624221801757,-0.5674429077895411,0.0059703222086909,-0.0013188396250499,0.0069238241828002,-0.0085724240233402,Financial Services,9.0
2021-07-19,85.43057250976562,87.17980910187079,84.86630190069202,85.0637943178448,5061299.0,82.3694034576416,83.00420776367187,-0.5682327302714323,-0.0016487090640125,-0.0042932896402971,0.0204755340004916,-0.0066050196375436,Financial Services,9.0
2021-07-20,85.43057250976562,86.55911372791282,84.10453313440819,85.99484311883921,3731926.0,82.54997024536132,83.18364593505859,-0.5682327302714323,0.0,0.0066050196375435,0.0132100392750871,-0.0155218364620681,Financial Services,9.0
2021-07-22,86.13591003417969,87.17980835601188,85.7691318453968,86.24875956298295,3992983.0,82.76721496582032,83.31060668945312,-0.5642840449777464,0.0082562659208848,0.0013101333550489,0.0121192000109822,-0.0042581333225288,Financial Services,9.0
2021-07-23,86.27696990966797,87.34908051707875,86.07947177194661,86.44624992767422,3626146.0,83.09308052062988,83.46070266723633,-0.5634943506305862,0.0016376430623686,0.0019620533519371,0.0124263822493217,-0.0022891176860769,Financial Services,9.0
2021-07-26,85.06379699707031,86.70018411094745,84.80987406697797,86.19233825076279,3089465.0,83.30186080932617,83.59330627441406,-0.570286046624149,-0.0140613759832762,0.0132669983416251,0.0192371745871335,-0.0029850881227543,Financial Services,9.0
2021-07-27,81.90387725830078,85.28950074967982,81.81923437499343,85.1484331042057,3147193.0,83.37521553039551,83.63393371582032,-0.5879761994514389,-0.0371476450654837,0.0396141911044398,0.0413365472394153,-0.0010334417141256,Financial Services,9.0
2021-07-28,81.9603042602539,83.34276837169135,80.83176306562046,81.93209187839955,8597631.0,83.43869590759277,83.66779006958008,-0.5876603046279439,0.000688941767374,-0.0003442200722532,0.0168674838864386,-0.0137693631669535,Financial Services,9.0
2021-07-29,85.43057250976562,85.76913257918679,81.565315393577,82.5245765770136,8150298.0,83.51910514831543,83.77613006591797,-0.5682327302714323,0.0423408414699431,-0.0340158780092435,0.0039629849066322,-0.0452444248310145,Financial Services,9.0
2021-07-30,85.26129150390625,86.41805090925396,84.35846077491357,84.97915618358881,4935599.0,83.67569046020508,83.89180557250977,-0.5691804147419169,-0.0019815038210123,-0.0033090669322609,0.013567228280781,-0.0105889872539793,Financial Services,9.0
2021-08-02,88.39299011230469,88.70333778841679,85.40235139688643,85.99484010771357,8128066.0,84.0198959350586,84.03230865478515,-0.5516482520379514,0.0367306025179662,-0.0271305450980244,0.0035109987309831,-0.033833437601993,Financial Services,9.0
2021-08-03,87.74408721923828,89.04190858315111,87.20802894673616,88.7597732544719,3467566.0,84.29215660095215,84.15531997680664,-0.5552809997965655,-0.0073411125954893,0.0115755496173299,0.014790983700931,-0.0061093378424772,Financial Services,9.0
2021-08-04,87.12338256835938,88.59048382614522,86.5308938488138,87.91335796099123,2590577.0,84.57005958557129,84.2828450012207,-0.5587558855665861,-0.0070740339383553,0.0090673177434545,0.0168393514408684,-0.0068005706628836,Financial Services,9.0
2021-08-05,87.51837921142578,88.87263112458558,86.0230653698724,87.57480972284135,9024491.0,84.88323020935059,84.43745513916015,-0.556544579090545,0.0045337615623048,0.000644784694644,0.0154739144550222,-0.017085712224412,Financial Services,9.0
2021-08-06,88.2801284790039,90.56542305288782,87.23622452002996,87.32086739834511,9855658.0,85.2500057220459,84.59093658447266,-0.5522800843965182,0.0087038776819426,-0.0108661042658874,0.0258868514722137,-0.0118249030326481,Financial Services,9.0
2021-08-09,86.53089904785156,88.75976919037439,85.93841603276516,88.28014144960389,4103937.0,85.4757137298584,84.67219146728516,-0.5620727812132823,-0.0198145320049955,0.0202152343382564,0.0257580837255633,-0.0068470687535415,Financial Services,9.0
2021-08-10,83.73776245117188,86.89767563270163,83.22991659625643,86.89767563270163,3714406.0,85.51098022460937,84.70040496826172,-0.5777095749762785,-0.0322790659453923,0.0377358206027098,0.0377358206027098,-0.0060647172798721,Financial Services,9.0
2021-08-11,83.87882995605469,84.49952534200969,82.24244286208956,83.73776230105967,5826506.0,85.51098022460937,84.7365184020996,-0.5769198379175413,0.0016846342767406,-0.0016818028466648,0.0073999051522319,-0.0195089403944053,Financial Services,9.0
2021-08-12,85.2048568725586,85.54341692172473,83.62490040968814,83.93524807809995,5839975.0,85.59703178405762,84.76698898315429,-0.5694963522769888,0.015808838978782,-0.0149006622516555,0.0039734829866859,-0.0185430328840714,Financial Services,9.0
2021-08-13,83.97539520263672,86.34855312871166,83.71806973110297,85.176272610584,4478833.0,85.54261169433593,84.77456298828125,-0.5763792374874473,-0.0144294787298426,0.0143003483943064,0.0282601578753918,-0.0030642960466313,Financial Services,9.0
2021-08-16,86.83460998535156,87.06335017801418,83.51791209437197,84.0325746193105,6124230.0,85.60575942993164,84.81110794067382,-0.5603725187560508,0.0340482444389266,-0.0322686468737954,0.0026342053324268,-0.0381955753764438,Financial Services,9.0
2021-08-17,84.40428161621094,87.06336199410462,83.91821591221579,86.83462177039777,3796070.0,85.5544448852539,84.76575439453126,-0.5739782061863705,-0.0279880150270797,0.0287940387341685,0.0315040934769708,-0.0057587801790116,Financial Services,9.0
2021-08-18,84.66161346435547,85.71952973449984,84.26132097881721,84.46147013013912,4720377.0,85.5159969329834,84.71369735717774,-0.5725375874057245,0.0030488008809153,-0.0023640387423116,0.0124958198509856,-0.0047281461946953,Financial Services,9.0
2021-08-20,82.31704711914062,85.20486173950829,81.77379348154152,84.6901991739712,10165571.0,85.32505378723144,84.509794921875,-0.5856631539989828,-0.0276933813244884,0.0288294118640555,0.0350816109351932,-0.0065995277601835,Financial Services,9.0
2021-08-23,80.3727798461914,83.1462304221654,80.11544854079712,82.91749019134699,4154245.0,85.02984428405762,84.2743423461914,-0.5965477295701849,-0.0236192543463713,0.0316613454209915,0.0345073367038133,-0.0032017220990332,Financial Services,9.0
2021-08-24,82.57438659667969,82.80312101298087,79.62938372281756,80.25841063902803,5507139.0,84.90537376403809,84.10436462402343,-0.5842224925067597,0.0273924424998298,-0.0280471469798939,0.0027700407563231,-0.0356648471183501,Financial Services,9.0
2021-08-25,83.0604476928711,83.43214909716846,82.00253726080236,82.37423284799426,3448527.0,84.9632022857666,83.97796417236329,-0.581501380647642,0.0058863421967091,-0.0082616319070927,0.0044750710431009,-0.0127366329155909,Financial Services,9.0
2021-08-26,82.40282440185547,83.51792280414513,82.05971988596887,82.91748699279084,3077809.0,84.98532829284667,83.86098220825195,-0.5851829477387674,-0.007917406049234,0.0062456911479817,0.0135322837582803,-0.0041637470363075,Financial Services,9.0
2021-08-27,83.66088104248047,84.11835565325435,82.48860053452697,82.91748407283472,3732019.0,84.89684371948242,83.77311111450196,-0.5781399795377113,0.0152671543694887,-0.0088858372082917,0.0054682021641823,-0.0140122897744556,Financial Services,9.0
2021-08-30,85.69092559814453,86.14840600985322,84.26131385431759,84.28991074287819,4734422.0,84.91832542419434,83.790732421875,-0.566775197706294,0.0242651587022286,-0.0163496291525258,0.0053387264580859,-0.0166833504697012,Financial Services,9.0
2021-08-31,86.74884033203125,86.97757471696565,85.34781968302624,85.57655988506562,5838105.0,84.83611793518067,83.8661895751953,-0.5608526823046892,0.0123457031943838,-0.0135134999209064,0.0026367428551081,-0.0161503098328761,Financial Services,9.0
2021-09-01,87.26350402832031,88.06408898227407,86.37714585458214,87.1777308085359,3974318.0,84.81208877563476,83.9446043395996,-0.557971444743397,0.0059328020330783,-0.0009829220215197,0.0091743388357856,-0.0101572608573053,Financial Services,9.0
2021-09-02,87.46365356445312,88.03549830064817,86.74884764420932,86.94899097503539,2280681.0,84.82910232543945,84.05749267578125,-0.5568509492323688,0.0022936224984485,-0.0058843024324209,0.0065380842543198,-0.0081726053178998,Financial Services,9.0
2021-09-03,88.20703887939453,89.09339693972115,87.34927188867108,87.63519421891223,3434655.0,84.8635353088379,84.18581314086914,-0.552689261304182,0.0084993627026293,-0.0064829821717989,0.0100486091766274,-0.0097244732576985,Financial Services,9.0
2021-09-06,87.34928131103516,88.75030204376579,87.17772905780608,88.2070483942859,2725558.0,84.81699295043946,84.33760559082032,-0.5574912384831816,-0.0097243664366988,0.0098199672667758,0.01603929318825,-0.001963980134172,Financial Services,9.0
2021-09-07,86.26277160644531,87.34927887510538,85.54796572367032,86.92039534544038,3020761.0,84.80358657836913,84.44509719848632,-0.5635738368753839,-0.0124386793833022,0.0076234941997381,0.0125953206513815,-0.0082863774194056,Financial Services,9.0
2021-09-08,90.09413146972656,90.4944239238058,86.00544534826633,86.1769975951274,8887327.0,85.12140502929688,84.63824417114257,-0.5421247662910208,0.044414986812167,-0.043478235604229,0.0044430469282426,-0.04538238012577,Financial Services,9.0
2021-09-09,89.95117950439453,91.35220032856677,89.32215259579753,89.32215259579753,6018682.0,85.42502250671387,84.8234538269043,-0.5429250531092771,-0.0015866956371077,-0.0069929812156189,0.0155753468925194,-0.0069929812156189,Financial Services,9.0
2021-09-13,90.38004302978516,90.72315329964871,88.12125556732497,89.9225684870715,5911625.0,85.6837818145752,84.95460693359375,-0.5405241499429313,0.0047677365405716,-0.0050616765314317,0.0037963056706056,-0.0249921043046615,Financial Services,9.0
2021-09-14,90.03694915771484,91.20922962902422,89.63665670438589,91.06626845405712,3988073.0,85.9868595123291,85.11275421142578,-0.5424448895606387,-0.0037961242390341,0.0114321876293168,0.0130199932613879,-0.0044458686913944,Financial Services,9.0
2021-09-15,92.23855590820312,93.98268121141844,89.37933219240573,89.49370230445872,12412889.0,86.25705680847167,85.32734771728515,-0.5301196524972136,0.0244522584459386,-0.0297582022692995,0.0189088530933971,-0.0309981405025782,Financial Services,9.0
2021-09-16,90.33702087402344,92.21542984179187,89.96134260813082,92.01314199703704,3948801.0,86.5536937713623,85.48811065673829,-0.5407650005256365,-0.0206154033468619,0.0185540889747846,0.0207933463998988,-0.0041586302299752,Financial Services,9.0
2021-09-17,90.77050018310548,91.20397917717898,88.0829339475108,90.48151418705646,9419281.0,86.8591381072998,85.67221420288087,-0.5383382568552054,0.004798468057592,-0.0031836995000144,0.0047755492500216,-0.0296083664866142,Financial Services,9.0
2021-09-20,87.4471664428711,90.36592400111968,87.27377601078973,89.58566411703582,2638633.0,87.11564407348632,85.79605819702148,-0.5569432489502666,-0.0366124868049688,0.0244547394861764,0.0333773829041721,-0.0019828021779829,Financial Services,9.0
2021-09-21,87.79395294189453,88.57421282380476,86.46461258095789,87.50496692941883,1850957.0,87.48670272827148,85.93304489135743,-0.555001836929291,0.003965668793282,-0.0032916391481651,0.0088873989126179,-0.0151415936564156,Financial Services,9.0
2021-09-22,88.19852447509766,89.23887877424455,87.6783532049594,87.88064105232952,1816095.0,87.76790962219238,86.05668060302735,-0.5527369274241143,0.0046081936129574,-0.003604180734995,0.0117955975492609,-0.0058977321132523,Financial Services,9.0
2021-09-23,89.81684875488281,90.33702001334017,88.22742579729885,88.68980220907262,3532363.0,88.10572967529296,86.19236892700195,-0.5436770758455229,0.0183486548036535,-0.0125482753117511,0.005791466363699,-0.0176962672329066,Financial Services,9.0
2021-09-24,88.19852447509766,90.88609661550184,87.6783532049594,89.93244046776223,4412819.0,88.39551467895508,86.27876281738281,-0.5527369274241143,-0.0180180478631764,0.0196592403669308,0.030471849233294,-0.0058977321132523,Financial Services,9.0
2021-09-27,87.62055206298828,89.73015219585656,87.21597637016218,88.77649605262894,4286771.0,88.59349822998047,86.3614973449707,-0.5559725856513558,-0.0065530848225534,0.0131926124912986,0.0240765446370589,-0.0046173606910768,Financial Services,9.0
2021-09-28,92.07093048095705,93.63145592221422,87.67834601168877,88.11182497429162,14143965.0,88.9124984741211,86.50164001464844,-0.5310580685554892,0.050791490274673,-0.0430006027525079,0.0169491655303728,-0.0477087007410745,Financial Services,9.0
2021-09-29,93.83375549316406,95.9433557268848,90.62601194444748,92.2443324314235,12576163.0,89.26674423217773,86.66688201904297,-0.5211892597085104,0.0191463798942667,-0.0169387130823763,0.0224823169725358,-0.0341853902346505,Financial Services,9.0
2021-09-30,91.23287200927734,94.75850451129628,90.7415981924932,93.83374584282014,11558010.0,89.46521263122558,86.7829280090332,-0.5357497644426739,-0.0277179941292683,0.0285080780234376,0.0386443222094379,-0.0053848334045012,Financial Services,9.0
2021-10-01,90.221435546875,91.40628296465955,88.7187105537647,91.26178995072836,7635189.0,89.60310173034668,86.8787452697754,-0.5414120809171923,-0.0110863161503837,0.0115311222609935,0.0131326597787171,-0.0166559641176353,Financial Services,9.0
2021-10-04,91.81085205078124,92.30213179022826,90.45262016997115,90.51041501958358,3260442.0,89.78329238891601,86.99224411010742,-0.5325140635038554,0.0176168389947692,-0.0141643063118332,0.0053509985853881,-0.0147938054213768,Financial Services,9.0
2021-10-05,93.4291763305664,94.4984221808385,91.81085002392128,92.09983602447431,8279009.0,90.08728713989258,87.13528823852539,-0.523454211925264,0.0176267210644124,-0.0142283209410803,0.0114444533524404,-0.0173214232449104,Financial Services,9.0
2021-10-06,90.91498565673828,94.35391990099215,90.16362330508288,94.35391990099215,6735775.0,90.31989784240724,87.25231201171874,-0.537529385009972,-0.0269101235028824,0.0378258239762367,0.0378258239762367,-0.0082644499828915,Financial Services,9.0
2021-10-07,91.40628051757812,92.5333212925204,91.05949376576574,91.4929727959545,3415690.0,90.3855052947998,87.4423600769043,-0.534778973009032,0.0054038930687927,0.000948428027981,0.0123300146178197,-0.0037939050779525,Financial Services,9.0
2021-10-08,91.1750946044922,92.042052714836,90.3370339219393,91.83976484086352,3286333.0,90.44670104980467,87.62665588378906,-0.5360732192152978,-0.0025292125636977,0.0072900416419043,0.0095087163232963,-0.0091917720095417,Financial Services,9.0
2021-10-11,92.01315307617188,93.94935712430932,91.7241670463343,92.6489199900402,5005618.0,90.52835655212402,87.7583074951172,-0.5313815233281131,0.009191747760889,0.0069095220912822,0.0210426877398124,-0.0031407034774511,Financial Services,9.0
2021-10-12,92.27322387695312,92.67779953712366,90.74159586253144,91.98423790286864,5129422.0,90.64017028808594,87.89854614257813,-0.5299255710913239,0.0028264524373591,-0.0031318508440743,0.0043845402075692,-0.0165988349606612,Financial Services,9.0
2021-10-13,92.47551727294922,94.06494022607804,92.21542870473203,92.90899626016618,6888073.0,90.65201835632324,87.98019668579101,-0.5287930736271585,0.0021923304236758,0.0046875000000001,0.0171875000000001,-0.0028125127156574,Financial Services,9.0
2021-10-14,95.22088623046876,97.59056905954398,92.30212882994384,93.05349124798464,28658122.0,90.89621162414552,88.12973266601563,-0.5134236970477618,0.0296875220434436,-0.022761760242792,0.0248861665006954,-0.0306524914445814,Financial Services,9.0
2021-10-18,95.42317199707033,97.21488867119662,94.67180959540735,97.07039567551392,10446510.0,91.12884521484376,88.29572845458985,-0.5122912422951734,0.002124384414066,0.0172623026878018,0.0187765365228198,-0.007874003619226,Financial Services,9.0
2021-10-19,90.9728012084961,96.1456462493419,90.3948291700163,95.9433583876482,9119558.0,91.305126953125,88.36481689453124,-0.537205716679463,-0.0466382608692871,0.0546378380474437,0.0568614461919272,-0.0063532399882375,Financial Services,9.0
2021-10-20,88.7764892578125,91.60855416744428,87.96733205465678,89.93243315897898,6240486.0,91.3542537689209,88.37474411010743,-0.5495013119084499,-0.0241425120641275,0.0130208336782675,0.0319010690027095,-0.0091145438383565,Financial Services,9.0
2021-10-21,89.3544692993164,90.45261845663433,88.54531202289265,89.6434553007753,8089525.0,91.41205101013183,88.43121551513671,-0.5462656109696314,0.006510507977235,0.0032341527371266,0.0122898067206842,-0.0090555881845515,Financial Services,9.0
