Date_Ticker,Close_NAUKRI.NS,High_NAUKRI.NS,Low_NAUKRI.NS,Open_NAUKRI.NS,Volume_NAUKRI.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-03-17,2068.54296875,2165.0369734658548,2036.361962413958,2146.3877560549645,394723.0,2555.02294921875,,-1.7887690955352282,-0.0371286251071656,0.0376326663168158,0.0466482960100969,-0.0155573303635498,Consumer Services,6.0
2020-03-18,1952.3662109375,2135.0699633312183,1938.7360349216408,2068.0016021889755,341971.0,2514.070849609375,,-1.867943503078621,-0.0561635699947313,0.0592283305271652,0.0935806773187222,-0.006981362379404,Consumer Services,6.0
2020-03-19,1946.559814453125,2036.9522477628368,1712.3861375469764,1801.941964280755,409973.0,2474.2553955078124,,-1.871900559638543,-0.0029740304108146,-0.0742940695161733,0.0464370180862421,-0.1203013003594437,Consumer Services,6.0
2020-03-20,1920.6280517578125,2039.117325796949,1827.184957878399,1919.5455328025812,395586.0,2430.0507385253904,,-1.8895730441063123,-0.0133218422073497,-0.0005636275874656,0.0616929831524077,-0.0486523633734765,Consumer Services,6.0
2020-03-23,1664.4097900390625,1819.065836832643,1556.0078512317857,1771.4339228797116,540755.0,2373.50263671875,2584.757890625,-2.064185672788202,-0.133403373695522,0.06430155210643,0.0929194527208054,-0.0651293566380265,Consumer Services,6.0
2020-03-24,1744.7149658203125,1830.4819252137977,1647.778154189367,1649.4019928270566,356224.0,2327.430584716797,2569.5474487304687,-2.0094577320635185,0.048248439934594,-0.0546295382687008,0.0491581496540669,-0.0555602568499599,Consumer Services,6.0
2020-03-25,1799.284912109375,1829.989719801136,1673.0209861048295,1722.227485696148,489231.0,2287.0172790527345,2555.810754394531,-1.9722683385181732,0.031277284460849,-0.0428266951468455,0.0170650059282517,-0.0701745038569356,Consumer Services,6.0
2020-03-26,1996.11083984375,2159.1318711149656,1826.0531352202968,1898.3866870600657,415481.0,2258.3790954589845,2545.6862182617188,-1.838131558399913,0.1093911955853772,-0.0489572777388123,0.0816693281841887,-0.0851945198778466,Consumer Services,6.0
2020-03-27,2017.9091796875,2161.149339958848,1948.577273733388,2114.895232956086,482477.0,2232.9516174316404,2536.468469238281,-1.8232759997231605,0.0109204055249037,0.0480626453583039,0.0709844435583224,-0.0343582885949551,Consumer Services,6.0
2020-03-30,2111.746337890625,2125.720936736314,1869.847120277313,1968.3585155874157,512193.0,2210.929266357422,2527.9686059570317,-1.759326019140309,0.046502171231342,-0.0679001164725288,0.0066175556196999,-0.1145493723715602,Consumer Services,6.0
2020-03-31,2002.75390625,2132.8558508031547,1985.925186289018,2127.6891680407984,832574.0,2178.935186767578,2516.9035961914065,-1.8336043116692449,-0.0516124639048717,0.0623817341715886,0.064961523304059,-0.0084027897329095,Consumer Services,6.0
2020-04-01,1981.9886474609373,2067.2636596492625,1949.9060321599788,2015.4983234007816,335262.0,2140.8075439453123,2505.595302734375,-1.8477558260776832,-0.0103683526589364,0.0169070978195422,0.0430249750913398,-0.0161870832822673,Consumer Services,6.0
2020-04-03,1974.8046875,2021.501732784841,1900.3552214721597,1995.815841090388,310844.0,2108.9364990234376,2494.61119140625,-1.8526516915195528,-0.0036246221541887,0.0106396109566597,0.0236464120124997,-0.0376996603760798,Consumer Services,6.0
2020-04-07,2320.677001953125,2369.7357372966435,2017.4664590075472,2017.4664590075472,285527.0,2091.903662109375,2491.2541796875,-1.6169398667268169,0.1751425427751953,-0.1306560726419016,0.0211398377724387,-0.1306560726419016,Consumer Services,6.0
2020-04-08,2218.081298828125,2365.7007856654272,2167.054066771594,2273.340097294452,373732.0,2072.4941528320314,2484.67166015625,-1.6868587916853652,-0.0442093850366309,0.0249128823616706,0.0665527845689397,-0.0230051225279659,Consumer Services,6.0
2020-04-09,2206.369873046875,2303.4051725345003,2170.006323078436,2253.6573604760174,209573.0,2058.285754394531,2475.56375,-1.6948401230220116,-0.0052799803990221,0.0214322575769405,0.04397961587176,-0.0164811668309371,Consumer Services,6.0
2020-04-13,2127.000244140625,2322.448320469993,2106.530291826717,2186.7368878481498,320698.0,2039.24775390625,2465.0267041015627,-1.7489304889774226,-0.0359729480880941,0.0280849256468516,0.0918890709428834,-0.009623859879799,Consumer Services,6.0
2020-04-15,2324.466064453125,2379.6266051526754,2151.3084197120547,2179.8481928921324,691806.0,2039.1395263671875,2457.1543017578124,-1.614357622358571,0.0928377045825316,-0.0622155228560055,0.0237304134240083,-0.0744935137531503,Consumer Services,6.0
2020-04-16,2311.179931640625,2381.5944775741896,2289.086262329572,2332.683267141692,579119.0,2041.895068359375,2447.6892578125,-1.623412115819907,-0.0057157783525765,0.0093040508039554,0.0304669251275384,-0.0095594760964238,Consumer Services,6.0
2020-04-17,2447.08837890625,2483.9439975359624,2371.7531830672224,2371.7531830672224,516656.0,2056.8341552734373,2441.105546875,-1.5307905708998395,0.058804788586559,-0.0307856457038545,0.0150610083997806,-0.0307856457038545,Consumer Services,6.0
2020-04-20,2406.05078125,2505.447930031928,2331.404410538494,2455.4048139694146,619686.0,2073.7095458984377,2433.2469775390623,-1.5587576750144296,-0.0167699695728162,0.0205124651167063,0.0413113262432012,-0.0310244369292677,Consumer Services,6.0
2020-04-21,2349.265625,2421.9437151594752,2325.498983714685,2361.9610450335103,227000.0,2093.5545166015627,2424.9712109375,-1.5974567331393672,-0.0236009799512622,0.0054039951457214,0.0309365145371653,-0.0101166258222992,Consumer Services,6.0
2020-04-22,2457.0283203125,2467.656973455478,2332.3883391396166,2332.3883391396166,326276.0,2119.0779418945312,2415.88919921875,-1.524016505358038,0.0458708007156491,-0.0507279383564577,0.0043258162940613,-0.0507279383564577,Consumer Services,6.0
2020-04-23,2423.7646484375,2515.4362611438687,2371.7532822209405,2470.264790588927,427975.0,2144.234771728516,2405.639643554688,-1.5466856825928803,-0.013538171945356,0.0191850896832759,0.0378219942953064,-0.0214589177419057,Consumer Services,6.0
2020-04-24,2290.1689453125,2415.989817598625,2266.451316970285,2381.594523260135,272699.0,2175.5227294921874,2391.0668896484376,-1.6377310934343146,-0.055119090548302,0.0399208879915884,0.0549395591725467,-0.0103562789071782,Consumer Services,6.0
2020-04-27,2285.88818359375,2366.73437498368,2265.6150074821157,2322.793062243956,193767.0,2202.5813903808594,2376.27091796875,-1.640648430596223,-0.0018691903614848,0.0161446561188245,0.03536751796093,-0.0088688398046496,Consumer Services,6.0
2020-04-28,2354.28466796875,2379.232456136216,2252.968546488103,2332.387778487172,312743.0,2230.331378173828,2364.111806640625,-1.59403625764179,0.029921185500627,-0.0093008673842617,0.0105967593923084,-0.0430347794636326,Consumer Services,6.0
2020-04-29,2396.110595703125,2460.079047790897,2367.2755377087974,2382.332775253451,487680.0,2250.331365966797,2353.072294921875,-1.565531906937956,0.0177658752586032,-0.0057500770099599,0.0266967861176712,-0.0120341097969504,Consumer Services,6.0
2020-04-30,2507.169189453125,2536.5945745411823,2380.610000316244,2433.2116903849424,334287.0,2274.794366455078,2345.1110546875,-1.4898455258723924,0.0463495274171226,-0.0294984077577606,0.0117364975653979,-0.0504789184827556,Consumer Services,6.0
2020-05-04,2461.063232421875,2507.1205670000804,2422.091586178903,2448.51557423398,280622.0,2292.2602111816404,2338.01658203125,-1.5212667145929608,-0.0183896472664083,-0.0050984704588623,0.0187144052096872,-0.0158352884759571,Consumer Services,6.0
2020-05-05,2550.422119140625,2616.8016387958573,2485.666317859585,2494.917043642829,596326.0,2319.643621826172,2332.99630859375,-1.4603686739873472,0.036309057622552,-0.0217630936781941,0.0260268757697252,-0.0253902288546884,Consumer Services,6.0
2020-05-06,2604.844482421875,2632.547644707401,2542.0076883286797,2566.7584607322906,482619.0,2350.786413574219,2329.665034179688,-1.4232798581946189,0.0213385709262856,-0.0146212266976389,0.0106352461624767,-0.0241230501541391,Consumer Services,6.0
2020-05-07,2552.144287109375,2637.468307049124,2519.3727112111037,2617.6871986398137,358207.0,2379.653393554688,2325.850541992188,-1.4591950173009036,-0.0202316090914961,0.0256815070611364,0.0334322868697949,-0.012840800601987,Consumer Services,6.0
2020-05-08,2655.1337890625,2698.6322919833506,2542.3033677667368,2566.6113334931406,563872.0,2396.3762329101564,2322.8587939453123,-1.3890077186203202,0.0403541063384678,-0.0333401111213366,0.0163827913681928,-0.0424951924308124,Consumer Services,6.0
2020-05-11,2530.14892578125,2675.5048758747644,2509.629959843695,2637.074792342018,398406.0,2411.9796142578125,2317.5543359375,-1.4741848460295357,-0.047072906004251,0.0422607007323696,0.0574495629930684,-0.0081097858424358,Consumer Services,6.0
2020-05-12,2485.37109375,2582.209631207275,2460.325032967613,2529.2141338907063,322139.0,2425.929675292969,2313.9386376953125,-1.50470091816742,-0.0176977060816385,0.0176404401946088,0.038963411822402,-0.0100773928068008,Consumer Services,6.0
2020-05-13,2574.63134765625,2607.9442409537364,2534.1344982852343,2606.960111051489,315590.0,2448.31123046875,2313.280244140625,-1.4438700957786086,0.035914256076573,0.0125566572568416,0.0129388983505587,-0.0157291836782307,Consumer Services,6.0
2020-05-14,2653.017578125,2669.4525003040667,2536.2504149197803,2569.858597009537,314199.0,2464.738806152344,2314.96310546875,-1.3904499154105234,0.0304456133263921,-0.03134505470342,0.0061948033494305,-0.044012962510314,Consumer Services,6.0
2020-05-15,2550.5205078125,2656.166963122814,2534.184093399428,2656.166963122814,286553.0,2476.7058349609374,2315.4443408203124,-1.4603016221522698,-0.0386341467005804,0.0414215274830016,0.0414215274830016,-0.0064051296051264,Consumer Services,6.0
2020-05-18,2365.749755859375,2548.896425222117,2170.0064160674783,2548.896425222117,1010512.0,2472.6389038085936,2311.71546875,-1.5862228054654246,-0.0724443310246491,0.077415909653645,0.077415909653645,-0.0827405093489237,Consumer Services,6.0
2020-05-19,2423.518798828125,2472.3807605427287,2376.674111537741,2411.0201547657266,819856.0,2473.5123046875,2307.333134765625,-1.546853228989712,0.0244189153251185,-0.0051572300856267,0.0201615773470502,-0.0193292031871324,Consumer Services,6.0
2020-05-20,2359.0087890625,2417.121711756049,2279.540294105574,2401.3263777082934,771383.0,2473.999462890625,2299.62248046875,-1.5908167712677206,-0.0266183244779526,0.0179387159734198,0.0246344663754491,-0.0336872398803176,Consumer Services,6.0
2020-05-21,2417.07275390625,2450.483922385142,2366.832864793681,2373.7710299765527,358529.0,2472.0016845703126,2295.719423828125,-1.5512462056685,0.0246137128072445,-0.0179149443721613,0.0138229883336757,-0.0207854269307268,Consumer Services,6.0
2020-05-22,2384.842529296875,2409.249003931559,2328.451826279235,2371.7535508592373,253231.0,2470.0555786132813,2290.189599609375,-1.5732110890624416,-0.0133344040047149,-0.0054884036479745,0.0102339984023513,-0.0236454618386338,Consumer Services,6.0
2020-05-26,2357.089599609375,2417.9578892485856,2339.2767524639844,2385.0387924259426,241058.0,2473.401611328125,2285.2059619140623,-1.5921246980060442,-0.0116372168587929,0.0118575012257486,0.0258234942147714,-0.0075571362023499,Consumer Services,6.0
2020-05-27,2393.3056640625,2401.670769108528,2297.943562644224,2360.632595935942,343512.0,2478.7724853515624,2283.261318359375,-1.5674434665737018,0.015364738132622,-0.0136518576031351,0.0034952096473246,-0.0398453498231413,Consumer Services,6.0
2020-05-28,2530.099609375,2546.92832773969,2395.56909235789,2418.253335911265,587297.0,2487.563232421875,2283.70810546875,-1.4742184551379367,0.0571569053491897,-0.0442062727685903,0.006651405463379,-0.0531720239466549,Consumer Services,6.0
2020-05-29,2641.208251953125,2735.881513839229,2485.961737993363,2530.099826170268,604878.0,2499.818115234375,2289.999658203125,-1.3984979658187977,0.043914730537258,-0.0420672719391568,0.0358446789707305,-0.0587785964415945,Consumer Services,6.0
2020-06-01,2638.993896484375,2711.4749761669136,2564.692080163012,2662.21922073774,429176.0,2506.4093505859373,2297.658154296875,-1.400007048062354,-0.0008383873051708,0.0088008253010001,0.0274654214922955,-0.0281553573959936,Consumer Services,6.0
2020-06-02,2561.24755859375,2661.776341164647,2539.0553792221326,2645.390672905181,352597.0,2511.418566894531,2305.91697265625,-1.452991141929848,-0.0294605978415476,0.032852394150306,0.0392499281194405,-0.0086645975697101,Consumer Services,6.0
2020-06-03,2530.14892578125,2605.188836808255,2492.358430629504,2586.2935892323817,650368.0,2510.4049072265625,2315.149091796875,-1.4741848460295357,-0.0121419863176266,0.0221902603752051,0.0296582980797599,-0.0149360754091096,Consumer Services,6.0
2020-06-04,2474.10302734375,2538.3667697826354,2443.7917727502736,2499.6904094881165,795526.0,2503.8678344726563,2325.583828125,-1.5123801002919055,-0.0221512251181793,0.0103420843277646,0.0259745619841387,-0.0122514116261436,Consumer Services,6.0
2020-06-05,2460.423828125,2500.625399677868,2433.6552964413013,2500.133334614067,480446.0,2499.2818115234377,2335.8611083984374,-1.5217024683301024,-0.0055289529447915,0.0161392952040007,0.0163392871965086,-0.0108796425143135,Consumer Services,6.0
2020-06-08,2620.688720703125,2637.3696747830368,2480.0073967840126,2488.864566058241,638888.0,2497.559558105469,2349.862321777344,-1.412482017021267,0.0651371079836505,-0.0503013401032671,0.0063651031685427,-0.0536810506367073,Consumer Services,6.0
2020-06-09,2660.2509765625,2679.6875445240307,2598.103261693217,2642.5858906962567,1519923.0,2504.064660644531,2369.7791455078127,-1.3855203576693902,0.0150961293292247,-0.0066403831901115,0.0073062910728243,-0.0233615983667782,Consumer Services,6.0
2020-06-10,2703.208740234375,2734.7501595503127,2644.3577092947203,2676.8340041986003,730231.0,2514.95654296875,2388.9490209960936,-1.3562446612895775,0.0161480116163264,-0.0097568255248715,0.0116681404756049,-0.0217708052151948,Consumer Services,6.0
2020-06-11,2696.6142578125,2725.990389236567,2637.467958604529,2711.277696252044,461095.0,2521.0556884765624,2406.8956079101563,-1.360738798057019,-0.0024395017387015,0.0054377219126027,0.0108937091536025,-0.0219335409343828,Consumer Services,6.0
2020-06-12,2775.73876953125,2799.6039229299854,2607.944598212307,2607.944598212307,719672.0,2527.191748046875,2422.488166503906,-1.3068154793532651,0.0293421691625023,-0.0604502747739763,0.0085977663534835,-0.0604502747739763,Consumer Services,6.0
2020-06-15,2742.130615234375,2764.863873192844,2711.376553927379,2755.416369718997,432744.0,2536.772253417969,2436.972595214844,-1.3297194212017414,-0.0121078232093687,0.0048450480115027,0.0082903629142137,-0.0112153889155157,Consumer Services,6.0
2020-06-16,2768.800537109375,2829.373787464668,2718.1670959921435,2794.8799824547013,518217.0,2556.924792480469,2450.113679199219,-1.3115438815891658,0.0097259852345583,0.0094190408430623,0.0218770725963999,-0.0182871393004325,Consumer Services,6.0
2020-06-17,2754.481201171875,2780.1670887888954,2719.2002868773466,2760.582999030946,438379.0,2573.4729125976564,2465.1482250976565,-1.3213025025096783,-0.0051716747904308,0.0022152258132948,0.0093251272167305,-0.0128085514903926,Consumer Services,6.0
2020-06-18,2715.115966796875,2754.579673082161,2694.94130323911,2743.754243856043,263105.0,2591.278271484375,2479.810771484375,-1.3481298918096754,-0.0142913425432899,0.0105477178173549,0.0145348142649843,-0.0074304979251276,Consumer Services,6.0
2020-06-19,2635.450927734375,2753.595784183312,2579.158738884352,2721.168748216221,598556.0,2602.1971801757813,2493.0236962890626,-1.4024215796520434,-0.0293413025582416,0.0325249161651191,0.0448290860609963,-0.0213596042550548,Consumer Services,6.0
2020-06-22,2725.302001953125,2760.3861403396395,2622.7064494737124,2635.4508849179324,445962.0,2619.2201538085938,2501.1161962890624,-1.3411881134893175,0.0340932450204992,-0.032969233123815,0.0128734864471427,-0.0376455719057506,Consumer Services,6.0
2020-06-23,2907.808837890625,2937.6280246869,2686.724131402124,2686.724131402124,1183291.0,2646.7561157226564,2514.9107470703125,-1.2168097879098445,0.0669675638907922,-0.0760313757932175,0.0102548649029852,-0.0760313757932175,Consumer Services,6.0
2020-06-24,2669.009521484375,2893.341882298484,2622.214097069493,2888.4212328387925,746283.0,2660.54130859375,2524.1635400390624,-1.3795514132936932,-0.0821234578059399,0.0822071669614694,0.084050790755271,-0.0175328802831907,Consumer Services,6.0
2020-06-25,2704.04443359375,2773.2780684203312,2617.7855436472964,2669.0095531842894,1461976.0,2669.2385498046874,2535.704423828125,-1.3556751366457307,0.0131265594323883,-0.0129564736341621,0.0256037341570485,-0.031899952853886,Consumer Services,6.0
2020-06-26,2712.557861328125,2767.3738602216777,2692.3831941394533,2694.548232321107,442421.0,2672.806030273437,2543.466259765625,-1.3498732395216908,0.0031484052660556,-0.0066393529383369,0.0202082321173837,-0.0074375066708416,Consumer Services,6.0
2020-06-29,2720.47998046875,2735.044912892225,2693.317895175548,2693.317895175548,279737.0,2676.880334472656,2551.6522607421875,-1.344474318935015,0.0029205346192122,-0.0099842989061518,0.0053538098159302,-0.0099842989061518,Consumer Services,6.0
2020-06-30,2718.019287109375,2754.579617146921,2706.455760670834,2744.7383180502907,263890.0,2684.7189208984373,2557.07087890625,-1.3461512803388518,-0.000904507063842,0.0098303316196595,0.0134510929377651,-0.004254394548774,Consumer Services,6.0
2020-07-01,2715.115966796875,2734.7985653898163,2681.754058288277,2711.2779561776897,282709.0,2693.9672729492186,2563.2521826171874,-1.3481298918096754,-0.0010681750222558,-0.0014135715255334,0.0072492662684171,-0.0122874709281591,Consumer Services,6.0
