Date_Ticker,Close_ASIANPAINT.NS,High_ASIANPAINT.NS,Low_ASIANPAINT.NS,Open_ASIANPAINT.NS,Volume_ASIANPAINT.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
Date,,,,,,,,,,,,,,
2021-03-09,2343.986083984375,2364.594091186077,2318.298650031966,2322.0236574658693,1800442.0,2332.6905883789063,2453.999912109375,-0.7438135444713869,0.0167878057906375,-0.0093696915133443,0.0087918641422444,-0.0109588679420588,Consumer Durables,5.0
2021-03-10,2352.935546875,2366.529107592438,2337.068479721215,2366.529107592438,1056102.0,2328.8858276367187,2448.8750048828124,-0.7267125099167818,0.003818052910712,0.0057772771274979,0.0057772771274979,-0.0067435196747561,Consumer Durables,5.0
2021-03-12,2323.329833984375,2384.573017499928,2319.121071723772,2363.4330693555125,1279203.0,2323.847521972656,2442.430419921875,-0.783284432203499,-0.0125824580830295,0.0172611029155351,0.0263600899965739,-0.0018115216354732,Consumer Durables,5.0
2021-03-15,2278.485595703125,2348.6784794493847,2266.9239007500582,2324.490734272069,1524449.0,2317.505480957031,2434.50650390625,-0.8689748113687055,-0.0193017098241039,0.0201911035363588,0.0308068147890128,-0.0050742892449574,Consumer Durables,5.0
2021-03-16,2388.395263671875,2399.4247831108414,2298.174956806921,2301.899728555605,4230564.0,2318.078759765625,2428.566962890625,-0.6589544947542069,0.0482380350246772,-0.0362149165307308,0.0046179623644078,-0.0377744455606778,Consumer Durables,5.0
2021-03-17,2344.22802734375,2380.0743158051923,2332.763176937818,2380.0743158051923,1623187.0,2316.758093261719,2422.166884765625,-0.7433512282631972,-0.018492431717614,0.0152912976226378,0.0152912976226378,-0.0048906720132182,Consumer Durables,5.0
2021-03-18,2326.426025390625,2388.636960488666,2312.348708812852,2388.636960488666,1851739.0,2317.5514526367188,2414.633857421875,-0.7773680909802264,-0.007593971979465,0.0267409900074493,0.0267409900074493,-0.0060510484426041,Consumer Durables,5.0
2021-03-19,2332.908203125,2354.919052941939,2278.8244952010514,2315.251147777345,3738079.0,2314.673095703125,2407.007939453125,-0.7649816554165054,0.0027863244580435,-0.0075686884396061,0.0094349403836184,-0.0231829558709176,Consumer Durables,5.0
2021-03-22,2346.888671875,2358.885936128442,2312.348616353588,2312.348616353588,1489853.0,2315.120568847656,2399.915112304688,-0.7382671495176346,0.005992721330086,-0.0147173813293057,0.0051119869456173,-0.0147173813293057,Consumer Durables,5.0
2021-03-23,2331.9892578125,2354.870773431584,2320.28229304412,2351.0491564066933,1745466.0,2316.2453002929688,2391.5093896484377,-0.7667376172809115,-0.006348581524575,0.0081732360174215,0.0098120158754708,-0.0050201623910404,Consumer Durables,5.0
2021-03-24,2364.15869140625,2389.749279157971,2331.698689380855,2331.988989571431,4132092.0,2319.696875,2383.6580419921875,-0.7052668226408129,0.0137948463896125,-0.013607251472482,0.0108243950986637,-0.013730043648672,Consumer Durables,5.0
2021-03-25,2324.15234375,2388.7820553486386,2314.283789547972,2371.318453591331,2272545.0,2321.6730102539063,2377.497900390625,-0.7817127437015904,-0.0169220229596573,0.0202938976733464,0.0278078637024108,-0.0042460874944648,Consumer Durables,5.0
2021-03-26,2423.75732421875,2432.271458554861,2330.828187569759,2346.211500450147,3084607.0,2328.029541015625,2373.65591796875,-0.5913830855283383,0.0428564765715995,-0.0319940544351313,0.0035127833347983,-0.0383409410341627,Consumer Durables,5.0
2021-03-30,2494.288818359375,2499.513277070861,2439.57608904918,2456.604356908437,2332884.0,2342.58330078125,2371.99470703125,-0.456608347286754,0.0291000643652967,-0.0151082990764978,0.0020945684689885,-0.0219352020934699,Consumer Durables,5.0
2021-03-31,2454.959716796875,2499.029843412663,2448.767747438467,2494.289139017178,1616044.0,2351.053857421875,2370.95947265625,-0.5317601561764735,-0.0157676614163586,0.0160203941234597,0.0179514662966806,-0.002522228497699,Consumer Durables,5.0
2021-04-01,2468.843505859375,2481.2276804156595,2449.7351844169443,2449.7351844169443,1219588.0,2358.8592529296875,2370.2541552734374,-0.5052303901549419,0.0056554040245576,-0.0077397864210835,0.0050161845118545,-0.0077397864210835,Consumer Durables,5.0
2021-04-05,2429.078857421875,2474.890549847126,2403.77856571352,2474.890549847126,1268939.0,2364.110424804688,2367.653486328125,-0.5812144615223713,-0.0161065893172756,0.0188596974879085,0.0188596974879085,-0.0104155909270099,Consumer Durables,5.0
2021-04-06,2526.748779296875,2534.875767426616,2423.128381496168,2443.9298429464247,3372846.0,2373.5194458007813,2365.9961328125,-0.3945823999849542,0.0402086254122943,-0.0327768779504452,0.0032163815399182,-0.0410093787913263,Consumer Durables,5.0
2021-04-07,2543.19677734375,2581.364998054134,2515.622743462018,2520.36344778636,1937977.0,2385.202136230469,2364.2981591796874,-0.3631528285803575,0.0065095502099943,-0.0089782000987111,0.0150079699103145,-0.0108422730507434,Consumer Durables,5.0
2021-04-08,2564.52978515625,2572.0279861889053,2542.615782428064,2544.5508020493944,897483.0,2398.16435546875,2365.3430615234374,-0.322388761706871,0.0083882647235741,-0.0077905053871847,0.0029238112483838,-0.0085450373222515,Consumer Durables,5.0
2021-04-09,2545.324951171875,2568.738642213257,2525.3457311184743,2549.388445285097,1185017.0,2408.231298828125,2367.6041259765625,-0.3590862187046859,-0.0074886375254966,0.0015964539660648,0.0091987040910443,-0.0078493789345844,Consumer Durables,5.0
2021-04-12,2517.654052734375,2525.200676711065,2471.987635630947,2494.433816626687,1427691.0,2416.4672241210938,2370.8085107421875,-0.4119610108704098,-0.0108712635786484,-0.0092229653563676,0.0029974825049907,-0.0181384797700187,Consumer Durables,5.0
2021-04-13,2487.177734375,2540.681080843912,2480.985765295025,2515.5258226177343,1200230.0,2424.659619140625,2373.3046875,-0.4701965250828634,-0.0121050460949054,0.011397692995936,0.0215116699258954,-0.0024895563330261,Consumer Durables,5.0
2021-04-15,2503.625244140625,2509.285271365282,2454.572540957971,2505.8505640840144,1209829.0,2435.9166015625,2376.7944921875,-0.4387678867079503,0.0066129209578816,0.0008888390738979,0.0022607326068082,-0.019592669988232,Consumer Durables,5.0
2021-04-16,2577.156005859375,2605.987847365592,2497.8201961382024,2503.5286461237074,2760777.0,2445.354638671875,2380.9722021484376,-0.2982620136352745,0.0293697157315529,-0.0285692288585828,0.0111874645697291,-0.0307842480396204,Consumer Durables,5.0
2021-04-19,2488.338623046875,2563.9012408939693,2483.452887007421,2563.9012408939693,1552036.0,2452.560168457031,2383.0668603515624,-0.4679782470102676,-0.0344633319095027,0.0303666941256455,0.0303666941256455,-0.0019634530422035,Consumer Durables,5.0
2021-04-20,2470.681640625,2520.0730698404523,2446.639160566584,2515.5258204067977,1489287.0,2459.77294921875,2385.001884765625,-0.501717999911288,-0.007095892117872,0.0181505294103587,0.0199910131695306,-0.0097311121202705,Consumer Durables,5.0
2021-04-22,2429.659423828125,2473.9230051681498,2407.164816917621,2472.6167722189825,1690758.0,2464.6105102539063,2387.119765625,-0.5801050892286526,-0.0166036028771791,0.0176803991413638,0.018218018914883,-0.009258337481334,Consumer Durables,5.0
2021-04-23,2436.1416015625,2481.66299139489,2415.098260407397,2444.9944592218044,1614593.0,2469.0731567382813,2389.8520166015624,-0.5677186536649316,0.0026679367778064,0.0036339667832223,0.0186858554540481,-0.0086379794760723,Consumer Durables,5.0
2021-04-26,2474.79345703125,2491.3379706596006,2447.8000255412776,2447.8000255412776,1103980.0,2476.2133666992186,2392.5813525390627,-0.4938609569462701,0.0158660134714498,-0.0109073472023615,0.006685209863209,-0.0109073472023615,Consumer Durables,5.0
2021-04-27,2490.709228515625,2496.0787195433604,2451.6701092072503,2462.3127182053872,866331.0,2482.5408935546875,2393.8874951171874,-0.4634483878967226,0.0064311514317107,-0.0114009736604866,0.0021558080591106,-0.0156738967605787,Consumer Durables,5.0
2021-04-28,2529.60302734375,2535.117786468957,2491.337963994873,2503.9155925509635,1065561.0,2492.813427734375,2395.898940429688,-0.3891283749698714,0.0156155517403789,-0.0101547296216513,0.0021800887592224,-0.0151269044728562,Consumer Durables,5.0
2021-04-29,2528.5390625,2556.1615213367672,2486.500798575129,2544.5514008764944,1295346.0,2498.0525146484374,2397.987802734375,-0.3911614466502863,-0.0004206054595322,0.0063326442584845,0.0109242760954053,-0.0166255149261197,Consumer Durables,5.0
2021-04-30,2453.9921875,2521.137520980986,2442.0435811244406,2510.6883660885155,1384907.0,2496.0376831054687,2398.9611181640626,-0.5336089544943909,-0.0294821923479776,0.0231036508092044,0.0273616736935866,-0.0048690482538708,Consumer Durables,5.0
2021-05-03,2498.25537109375,2510.784812148586,2424.192683817872,2428.449632514996,1034774.0,2498.2024658203127,2401.3876318359376,-0.4490288806525868,0.0180372145515438,-0.0279417946565616,0.0050152763403648,-0.0296457632525585,Consumer Durables,5.0
2021-05-04,2503.093017578125,2532.8923682430795,2488.0000056212884,2520.363162909081,1058140.0,2499.91494140625,2404.0366650390624,-0.4397848890629995,0.0019364099204386,0.0068995219952576,0.0119050113022916,-0.0060297447401455,Consumer Durables,5.0
2021-05-05,2484.2265625,2531.97326790081,2463.376914277901,2531.97326790081,1220186.0,2502.672326660156,2407.51001953125,-0.4758357564901272,-0.0075372568840367,0.0192199480198618,0.0192199480198618,-0.0083928126914144,Consumer Durables,5.0
2021-05-06,2466.231201171875,2497.9655736911877,2445.865070177319,2496.030553857186,1518119.0,2499.646447753906,2409.02513671875,-0.5102220989618349,-0.0072438486890726,0.0120829517813054,0.0128675577959735,-0.0082579974597996,Consumer Durables,5.0
2021-05-07,2468.746337890625,2505.850433973576,2458.926207700326,2471.9875902712306,1416102.0,2495.92392578125,2411.641279296875,-0.5054160630619646,0.0010198300619807,0.0013129143042598,0.0150295295687015,-0.003977780154882,Consumer Durables,5.0
2021-05-10,2473.87451171875,2504.883252761531,2459.555317261576,2504.883252761531,1526814.0,2491.391162109375,2414.928876953125,-0.4956169188106762,0.0020772380497004,0.0125344842254093,0.0125344842254093,-0.00578816524013,Consumer Durables,5.0
2021-05-11,2473.197021484375,2478.760203048594,2439.3825999139863,2450.7024177681847,1168363.0,2487.784765625,2418.4902734375,-0.496911497496576,-0.0002738579629507,-0.0090953545232274,0.0022493887530561,-0.0136723525366748,Consumer Durables,5.0
2021-05-12,2473.1484375,2504.834382604174,2447.7997286583486,2493.272688044492,2085630.0,2485.5594848632813,2422.2606494140623,-0.4970043339500874,-1.964420301049879e-05,0.0081370977331367,0.0128119867872564,-0.0102495703279643,Consumer Durables,5.0
2021-05-14,2684.356201171875,2743.132427238262,2517.0254122295087,2534.8759225339027,10543708.0,2495.418408203125,2430.0152392578125,-0.0934190787346916,0.0854003586963732,-0.0556857091367813,0.0218958370877635,-0.0623355383571363,Consumer Durables,5.0
2021-05-17,2692.338134765625,2732.441372291171,2658.2818340264544,2691.61250235126,2134352.0,2504.854052734375,2439.7977294921875,-0.078166842498004,0.0029735001600254,-0.0002695175635611,0.0148953197994341,-0.0126493401030904,Consumer Durables,5.0
2021-05-18,2730.11962890625,2752.5658125436435,2698.385255249287,2706.1253348627665,1328605.0,2512.502233886719,2448.689150390625,-0.0059722711902372,0.0140329677215354,-0.0087887335739555,0.008221685013263,-0.0116238033384918,Consumer Durables,5.0
2021-05-19,2724.36279296875,2756.4356510413554,2707.72143404834,2714.010248275005,1219067.0,2524.3034423828126,2456.921694335937,-0.0169726911590723,-0.0021086387118524,-0.0037999875495524,0.011772609050227,-0.006108349065462,Consumer Durables,5.0
2021-05-20,2703.31982421875,2752.5659894409905,2688.226573519083,2722.573179011229,1211975.0,2535.9353515625,2464.506982421875,-0.0571825384005412,-0.0077239965265673,0.0071221150453566,0.0182169215721534,-0.0055832279127493,Consumer Durables,5.0
2021-05-21,2740.471923828125,2761.27338768066,2704.190300829518,2715.800420189072,1328308.0,2551.4759765625,2472.5450537109373,0.0138093576451535,0.0137431388164039,-0.0090026478375992,0.0075904677846425,-0.0132391879964695,Consumer Durables,5.0
2021-05-24,2727.603759765625,2756.4356009378007,2716.961151267796,2753.533071347484,813091.0,2566.0490844726564,2480.90626953125,-0.0107797066346327,-0.004695601494988,0.0095062603902873,0.0105703920772763,-0.0039018161856265,Consumer Durables,5.0
2021-05-25,2819.711181640625,2827.693139514638,2731.0389804690844,2744.7291531271703,2730112.0,2583.294970703125,2491.19478515625,0.1652232807479947,0.0337686225666863,-0.0265920953187223,0.0028307714371542,-0.0314472637300204,Consumer Durables,5.0
2021-05-26,2846.027099609375,2852.12222276264,2815.8406030005294,2844.3339573538096,1250531.0,2601.0608642578127,2501.23560546875,0.2155089155419191,0.0093328416541719,-0.000594914312586,0.0021416251286228,-0.0106065387125051,Consumer Durables,5.0
2021-05-27,2853.525634765625,2868.6670713671856,2807.9558205313374,2854.1544217649907,2415085.0,2617.2569946289063,2511.2474072265627,0.2298374523919107,0.0026347377919483,0.0002203544246124,0.0053062206335512,-0.0159696530071756,Consumer Durables,5.0
2021-05-28,2845.15673828125,2867.506314774236,2835.916970122167,2862.039741302199,711383.0,2633.087878417969,2521.6839453125,0.2138457901310244,-0.0029328268098991,0.0059339447960073,0.0078553058930901,-0.0032475427574034,Consumer Durables,5.0
2021-05-31,2880.760498046875,2892.805948101804,2840.705685857161,2842.543860037521,2093635.0,2654.4262939453124,2533.729443359375,0.2818790490502411,0.0125138131360499,-0.0132661628883291,0.0041813438024769,-0.0139042493178002,Consumer Durables,5.0
2021-06-01,2835.771484375,2885.695089125788,2820.3881716248284,2868.6668205977057,1194073.0,2671.302099609375,2542.6769677734374,0.1959120265838675,-0.0156170614330407,0.0116001364721938,0.0176049463173832,-0.0054247363847662,Consumer Durables,5.0
2021-06-02,2809.358642578125,2838.432364314118,2783.671205724995,2824.016560296182,2067842.0,2686.615380859375,2551.979580078125,0.1454411853977622,-0.0093141643966761,0.0052175316799729,0.0103488822307542,-0.0091435235301807,Consumer Durables,5.0
2021-06-03,2839.98046875,2846.414315530465,2809.6973596197563,2824.742186809278,1404434.0,2704.403076171875,2562.250668945313,0.2039547424559081,0.0108999348491062,-0.005365629133157,0.002265454587192,-0.0106631399277096,Consumer Durables,5.0
2021-06-04,2829.86962890625,2892.8546182553323,2813.518805982109,2857.056751741805,1509084.0,2722.584997558594,2572.1898974609376,0.1846344967990236,-0.0035601793586278,0.009607199765617,0.0222572053163545,-0.0057779421204151,Consumer Durables,5.0
2021-06-07,2837.803466796875,2845.446700751408,2809.600410645775,2834.804091534045,802415.0,2741.0378540039064,2582.008193359375,0.1997948296118834,0.0028036054416017,-0.0010569355129499,0.0026933626813701,-0.009938340156774,Consumer Durables,5.0
2021-06-08,2831.17578125,2848.590959058629,2813.034971032678,2832.86892353695,762931.0,2758.9029174804687,2591.991923828125,0.1871303512024701,-0.0023354984319459,0.0005980350277658,0.0061512174284494,-0.0064075181546348,Consumer Durables,5.0
2021-06-09,2847.91357421875,2868.6666125892143,2824.7417613014145,2835.5778240297072,1340352.0,2777.638745117188,2601.667021484375,0.2191136757242426,0.0059119582329006,-0.004331504404036,0.0072871025856735,-0.0081364171747002,Consumer Durables,5.0
2021-06-10,2868.866943359375,2877.3259013678357,2839.7463840035207,2863.421971315091,1344559.0,2797.424670410156,2612.561313476562,0.2591523120187835,0.0073574455806205,-0.0018979521015736,0.0029485361905823,-0.0101505437271185,Consumer Durables,5.0
2021-06-11,2874.3603515625,2889.2852436033413,2857.1993606091555,2878.006474630021,878445.0,2806.924877929688,2621.5733740234373,0.2696493624733534,0.001914835477414,0.0012684989429174,0.0051924220401691,-0.0059703686575052,Consumer Durables,5.0
2021-06-14,2868.186279296875,2887.729594737639,2835.711570051288,2873.242426738734,746823.0,2815.71728515625,2629.051323242188,0.2578516686399407,-0.0021479812933923,0.0017628378876071,0.0068138236284831,-0.0113223849789659,Consumer Durables,5.0
2021-06-15,2957.92919921875,2965.5131820451106,2878.9298726478764,2887.7292297291733,2262031.0,2827.107763671875,2639.110712890625,0.4293364597800675,0.0312890834774773,-0.0237328092599775,0.002563950086555,-0.026707646211322,Consumer Durables,5.0
2021-06-16,2935.08056640625,2957.929605537738,2922.2462599866794,2945.0952991181675,859505.0,2837.64365234375,2648.4354541015623,0.3856762687688996,-0.0077245367531226,0.0034120810265114,0.0077848081558675,-0.0043727271293561,Consumer Durables,5.0
2021-06-17,2975.5283203125,2988.8001140403344,2917.384760529108,2934.351339972802,1533864.0,2851.2540771484373,2659.364443359375,0.4629656486635894,0.0137807985134032,-0.0138385442540077,0.0044603150429569,-0.0195405835617407,Consumer Durables,5.0
2021-06-18,2962.791259765625,2992.543722136545,2932.5042225230827,2976.743853817213,2293860.0,2862.3700439453123,2668.08529296875,0.4386271028538314,-0.0042806047114138,0.0047092733939992,0.0100420379845707,-0.0102224674596003,Consumer Durables,5.0
2021-06-21,2983.549560546875,2993.855792413773,2937.36533611811,2940.4279844712137,720491.0,2875.167333984375,2676.8923486328126,0.4782929937898014,0.0070063325294445,-0.0144531120400618,0.0034543524944861,-0.0154796236802915,Consumer Durables,5.0
2021-06-22,2927.3994140625,3007.176636384767,2920.9821423412573,2999.543990275244,1199238.0,2880.551745605469,2684.149741210937,0.3709987788172673,-0.0188199141140068,0.0246445961101786,0.0272519089602316,-0.0021921408094897,Consumer Durables,5.0
2021-06-23,2904.59912109375,2946.0676014568594,2900.8556729196503,2946.0676014568594,1009007.0,2883.4803466796875,2691.335224609375,0.327430957744769,-0.0077885828832318,0.0142768343011459,0.0142768343011459,-0.0012888002846637,Consumer Durables,5.0
2021-06-24,2958.95068359375,2965.221968381121,2893.028724889184,2904.5992322661027,985596.0,2888.751599121094,2700.1611572265624,0.4312883578780152,0.0187122422868232,-0.0183684884067197,0.002119428627906,-0.0222788298129056,Consumer Durables,5.0
2021-06-25,2920.690673828125,2968.91682894486,2902.3143063371235,2946.2622007866617,786964.0,2892.5282958984376,2708.831416015625,0.3581794174803877,-0.0129302627373149,0.0087553013359749,0.0165119009516763,-0.0062917883279011,Consumer Durables,5.0
2021-06-28,2900.3203125,2954.671988852017,2893.805954299349,2940.233248484244,891695.0,2893.5062866210938,2716.765317382813,0.3192548186279834,-0.0069745014460657,0.0137615613738333,0.0187398874937254,-0.0022460823284154,Consumer Durables,5.0
2021-06-29,2918.35693359375,2940.087922253292,2890.69506044271,2906.203189908952,1242734.0,2897.6355590820312,2723.5893359375,0.3537200021079494,0.0062188376283869,-0.0041645843744795,0.0074463093973846,-0.0094785777684075,Consumer Durables,5.0
2021-06-30,2909.80029296875,2946.067107142796,2902.9455348973675,2915.925826508662,924522.0,2902.6576416015623,2732.0185693359376,0.3373695899337453,-0.0029320062006476,0.0021051388147543,0.0124636780956002,-0.0023557486360649,Consumer Durables,5.0
2021-07-01,2937.900390625,2943.0533882945856,2913.9817269442005,2924.6770219046234,848235.0,2907.5536376953123,2741.3629443359373,0.3910645151912933,0.0096570536899563,-0.004500958835287,0.0017539729005207,-0.0081414141055037,Consumer Durables,5.0
2021-07-02,2921.759765625,2954.6235335924466,2916.6551936551064,2948.935487017735,805542.0,2912.14814453125,2751.204951171875,0.3602222859724797,-0.0054939320105969,0.0093011484764975,0.0112479363820716,-0.0017470881863559,Consumer Durables,5.0
2021-07-05,2931.28857421875,2965.513469074806,2923.80191555927,2936.3444841330866,863343.0,2916.822399902344,2761.107890625,0.3784303602465948,0.0032613251458446,0.0017248079765344,0.0116757166650429,-0.0025540503672434,Consumer Durables,5.0
2021-07-06,2919.3291015625,2945.581186738915,2913.0091551311407,2919.815251287989,762630.0,2921.2300659179687,2769.998603515625,0.3555776642078604,-0.0040799369811064,0.0001665278934221,0.0089925062447959,-0.0021648626144878,Consumer Durables,5.0
2021-07-07,2955.887939453125,2983.987301331085,2927.8370026501234,2980.098103154048,1234865.0,2926.6287841796875,2779.302177734375,0.4254359291880645,0.0125230272500136,0.008190487662872,0.0095062338131663,-0.009489851231705,Consumer Durables,5.0
2021-07-08,2944.41455078125,2974.264097220257,2935.177705758827,2965.513401935856,907391.0,2930.4061645507813,2787.598408203125,0.4035120641992857,-0.0038815370903396,0.0071657203123818,0.0101376847329759,-0.0031370735550713,Consumer Durables,5.0
2021-07-09,2927.204833984375,2954.9637935205883,2923.7044609954837,2938.288952819538,547082.0,2933.048388671875,2795.5717236328123,0.37062696648838,-0.0058448688185937,0.0037865880468896,0.0094830943205395,-0.0011958073272676,Consumer Durables,5.0
2021-07-12,2916.315185546875,2958.561791044797,2908.1966267025937,2950.8318196929304,765566.0,2935.454833984375,2804.81818359375,0.3498185384862629,-0.0037201525192473,0.0118357008587817,0.0144862961682927,-0.002783841364101,Consumer Durables,5.0
2021-07-13,2910.919189453125,2937.4143529800817,2902.654643031872,2936.344728492083,703484.0,2933.1043334960937,2813.0714599609373,0.3395076274535575,-0.0018502787766193,0.0087345396365108,0.0091019921208923,-0.0028391535055994,Consumer Durables,5.0
2021-07-14,2918.79443359375,2924.433818163601,2901.5361174862264,2919.8153955432776,470744.0,2932.290026855469,2821.38548828125,0.3545559967043936,0.0027054148975205,0.0003497889189374,0.0019320937798648,-0.005912823427676,Consumer Durables,5.0
2021-07-15,2900.952880859375,2927.593792187205,2888.7991371189764,2926.621492687974,635535.0,2928.5612548828126,2829.7200146484374,0.3204635585829983,-0.0061126444976831,0.008848338074693,0.0091835036355152,-0.0041895695102769,Consumer Durables,5.0
2021-07-16,2906.494873046875,2922.7322268314897,2882.867948288545,2911.064633111604,1062548.0,2925.746435546875,2838.525288085937,0.3310534454910795,0.0019104040689755,0.0015722580855399,0.0055865757532174,-0.0081290096113474,Consumer Durables,5.0
2021-07-19,2899.348388671875,2916.60670445236,2882.8679599514235,2906.4948848053377,837836.0,2921.536376953125,2847.1373291015625,0.3173976230429141,-0.0024587982044187,0.0024648628503511,0.0059524808567041,-0.0056841836547972,Consumer Durables,5.0
2021-07-20,3071.542724609375,3091.4262015311447,2897.014967674372,2913.009246670014,6755922.0,2928.743542480469,2859.090693359375,0.6464342730589935,0.0593907019281592,-0.0516136326768896,0.0064734495673663,-0.0568208788165883,Consumer Durables,5.0
2021-07-22,3020.69140625,3077.327850899252,3004.4053899774685,3043.297369135753,1982572.0,2934.548156738281,2870.040581054688,0.549265296212142,-0.0165556278777929,0.0074837048362437,0.018749497062847,-0.0053914862798744,Consumer Durables,5.0
2021-07-23,2998.328125,3042.9081452145865,2992.786066172352,3019.9617855695174,815329.0,2936.5170288085938,2880.5441748046874,0.5065325367064043,-0.0074033650718934,0.0072152411836237,0.0148682927138223,-0.0018483830310093,Consumer Durables,5.0
2021-07-26,2976.403076171875,3032.6020327506694,2966.680081517336,2994.6336911491358,1136884.0,2939.3026489257813,2886.3851123046875,0.4646371713416359,-0.0073124247627584,0.0061250490980904,0.018881500637029,-0.0032666928523149,Consumer Durables,5.0
2021-07-27,2944.755126953125,2996.141256433716,2937.608867226723,2994.099332295981,904289.0,2941.5243896484376,2891.433452148437,0.4041628524035488,-0.0106329513875702,0.0167566412878314,0.0174500517921702,-0.0024267755444223,Consumer Durables,5.0
2021-07-28,2920.885009765625,2948.9843702381363,2901.34169495239,2946.407871525846,996594.0,2941.650793457032,2895.248759765625,0.3585507632944332,-0.0081059769517059,0.0087380577033633,0.009620152925762,-0.0066908881205163,Consumer Durables,5.0
2021-07-29,2914.4189453125,2955.741672028039,2907.467099180886,2920.884879095844,762683.0,2941.881726074219,2899.0498828125,0.3461951177102688,-0.0022137346836683,0.0022186013420424,0.0141787188084272,-0.0023853283491704,Consumer Durables,5.0
2021-07-30,2876.49951171875,2925.308900898041,2870.130902289217,2924.677001151445,1067423.0,2938.8116821289063,2902.5134765625,0.2737369655169044,-0.0130109755341588,0.0167486520461492,0.0169683286857666,-0.002214013735649,Consumer Durables,5.0
2021-08-02,2891.667236328125,2904.064054356696,2878.638281228283,2902.8973424883893,832285.0,2937.3070556640623,2905.5373828125,0.3027201330912818,0.0052729800744211,0.0038836094344398,0.0042870831999024,-0.0045056896368153,Consumer Durables,5.0
2021-08-03,2943.150390625,2980.097769166047,2911.258921671906,2936.344294577965,2433031.0,2937.900146484375,2909.848315429688,0.4010964503486229,0.017803969160106,-0.0023125206475058,0.0125536835150312,-0.0108358271648909,Consumer Durables,5.0
2021-08-04,2934.983154296875,2968.7218970417166,2928.565883107873,2956.3737417564944,659295.0,2938.6828491210936,2912.1537548828123,0.3854901293470351,-0.0027749979593773,0.007288146587248,0.0114953786686806,-0.0021864763276773,Consumer Durables,5.0
2021-08-05,2905.61962890625,2955.7903762971505,2897.5010707927718,2949.956579501827,693694.0,2936.16943359375,2913.34560546875,0.3293809897833495,-0.0100046657329655,0.0152590346494412,0.017266798066678,-0.0027940884046597,Consumer Durables,5.0
2021-08-06,2884.27783203125,2917.870827554802,2879.4163344845074,2912.0370304987114,744159.0,2933.16259765625,2913.9606494140626,0.2886001283755595,-0.0073450071243611,0.009624315022354,0.0116469346851701,-0.0016855163856801,Consumer Durables,5.0
2021-08-09,2909.655029296875,2931.483106444756,2890.695188309919,2911.6967158995494,825462.0,2932.285107421875,2915.250615234375,0.3370920136028947,0.0087984579653871,0.0007016936998087,0.0075019467696677,-0.0065161817452763,Consumer Durables,5.0
2021-08-10,2894.681640625,2924.968915397464,2878.541609795207,2914.9541821061234,724335.0,2931.203430175781,2915.5290380859374,0.3084801918425628,-0.0051461044423171,0.0070033751541487,0.0104630762662814,-0.005575753341327,Consumer Durables,5.0
2021-08-11,2890.257568359375,2918.308266310754,2870.7629160456804,2904.6474109561013,987941.0,2930.1703491210938,2916.618759765625,0.3000264763949267,-0.0015283450185111,0.0049787405642516,0.0097052588871175,-0.0067449532965881,Consumer Durables,5.0
2021-08-12,2893.076904296875,2902.5568235766245,2876.061664563991,2891.6184551769134,438552.0,2928.88447265625,2918.293125,0.3054137897876369,0.000975461830241,-0.0005041169551336,0.0032767602083683,-0.0058813644765586,Consumer Durables,5.0
2021-08-13,2905.9111328125,2918.8427621456635,2890.743404789644,2898.3271501121817,572250.0,2929.1323852539062,2919.61173828125,0.3299380085044178,0.0044361864340914,-0.0026098467412449,0.0044501117694701,-0.0052196117945892,Consumer Durables,5.0
2021-08-16,2889.090576171875,2901.487394525788,2878.0064570653794,2897.4524466401454,461742.0,2928.262170410156,2920.7961572265626,0.2977965354512866,-0.0057883933375296,0.0028942915591625,0.0042909067843555,-0.0038365426123754,Consumer Durables,5.0
2021-08-17,2931.7744140625,2959.679359231472,2890.743427057252,2891.618401561891,2036757.0,2929.883471679688,2922.675576171875,0.3793587247817085,0.01477414320017,-0.0136968288924268,0.0095181078854917,-0.0139952742640905,Consumer Durables,5.0
2021-08-18,2918.40576171875,2963.5690283397685,2909.655065768928,2963.5690283397685,1375320.0,2922.226623535156,2924.42017578125,0.3538133050763026,-0.0045599184847327,0.0154753212227829,0.0154753212227829,-0.0029984507516419,Consumer Durables,5.0
2021-08-20,3026.719482421875,3037.512101114736,2918.356757733708,2918.356757733708,3931334.0,2922.52802734375,2927.9962939453126,0.5607840141701788,0.0371140031738887,-0.0358020375913591,0.0035657809570859,-0.0358020375913591,Consumer Durables,5.0
2021-08-23,2992.203125,3076.209946366034,2966.485850045636,3071.5428611716184,1578949.0,2922.22177734375,2930.463017578125,0.4948286123561865,-0.0114038838492744,0.0265154913811602,0.028075240168073,-0.0085947624141874,Consumer Durables,5.0
2021-08-24,2961.57568359375,3007.1280111818514,2950.491563986465,3007.1280111818514,763704.0,2921.480407714844,2932.20732421875,0.4363043254566799,-0.010235749421674,0.0153811121020637,0.0153811121020637,-0.0037426426981717,Consumer Durables,5.0
