Date_Ticker,Close_BLUESTARCO.NS,High_BLUESTARCO.NS,Low_BLUESTARCO.NS,Open_BLUESTARCO.NS,Volume_BLUESTARCO.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2021-03-03,450.5093383789063,460.1008650000346,440.138816888922,442.9383724167,593088.0,405.4778701782226,391.4903186035156,-0.5706040506847702,0.0201202712131543,-0.0168053474528392,0.0212904057785841,-0.0230195483345607,Consumer Durables,5.0
2021-03-04,448.2210083007813,451.1666514225782,439.16506648827726,447.19857380208725,375564.0,408.3650634765625,392.8409216308594,-0.5751988016731547,-0.0050794287336178,-0.0022810945488032,0.0065718542130899,-0.0202041886587051,Consumer Durables,5.0
2021-03-05,456.546630859375,464.3853740768115,446.95510469543706,446.95510469543706,453738.0,411.35206909179686,394.2932818603516,-0.5584817367507027,0.0185748155584148,-0.0210088641895865,0.0171696442106721,-0.0210088641895865,Consumer Durables,5.0
2021-03-08,461.4154357910156,474.2203531408954,457.6907979273881,461.561493611467,569644.0,414.67745513916014,395.8391241455078,-0.5487056356166227,0.0106644198041192,0.0003165429873428,0.0277513848836201,-0.0080722003962486,Consumer Durables,5.0
2021-03-09,454.2096252441406,472.1754501977656,438.19128740668566,463.6550640537467,240910.0,417.7898315429687,397.3440686035156,-0.5631742236270963,-0.015616752253903,0.0207953294792664,0.039554038389143,-0.0352663989206415,Consumer Durables,5.0
2021-03-10,454.40435791015625,462.7786862131763,451.8239040566308,456.5953143414654,148860.0,420.685545349121,398.71901550292966,-0.5627832187986412,0.000428728620427,0.0048216008345201,0.0184292429358166,-0.005678761236783,Consumer Durables,5.0
2021-03-12,460.100830078125,467.4040178571428,453.284521484375,457.6420961358717,231218.0,423.5678680419922,400.1158721923828,-0.5513452399098937,0.0125361301422532,-0.005343902426422,0.0158730158730158,-0.0148148148148148,Consumer Durables,5.0
2021-03-15,450.9231872558594,467.2336406110037,445.4944722375225,462.53524439961353,166046.0,426.2749176025391,401.3335577392578,-0.5697730811692271,-0.0199470251351367,0.0257517410324816,0.0361712456048295,-0.0120391125845045,Consumer Durables,5.0
2021-03-16,436.024658203125,456.400570393656,433.83370182027744,452.3107732589748,155746.0,428.1274917602539,402.199228515625,-0.5996879224523596,-0.0330400597569642,0.0373513624733186,0.0467311006549515,-0.0050248451357696,Consumer Durables,5.0
2021-03-17,426.360107421875,441.5994199395029,423.1710547096525,437.6800484511952,266890.0,429.5674362182617,402.8638177490234,-0.6190934289738779,-0.0221651473131771,0.0265501880505891,0.0357428198659985,-0.0074797164573068,Consumer Durables,5.0
2021-03-18,420.2010803222656,441.1125475426074,413.6769169855692,432.348722094741,199714.0,430.94043426513673,403.3097985839844,-0.6314601745425963,-0.0144455989019515,0.0289091159955108,0.0497653818602847,-0.0155262888227056,Consumer Durables,5.0
2021-03-19,437.5096740722656,447.8802256788799,394.3478471880245,413.3604756055664,282716.0,432.1198989868164,404.1925109863281,-0.5967061506364284,0.0411912166830353,-0.0551969473998655,0.0237035938201937,-0.0986534228660551,Consumer Durables,5.0
2021-03-22,435.95166015625,447.7828191145644,429.305746997628,442.57320558076987,199512.0,434.0893264770508,405.140952758789,-0.5998344956461638,-0.0035610959216373,0.0151887147812366,0.0271386945838763,-0.0152446102768367,Consumer Durables,5.0
2021-03-23,437.8017578125,442.3297281729576,430.3768504326017,439.6518927244696,138230.0,436.374006652832,405.9895831298828,-0.5961196740319551,0.0042438137650098,0.0042259650148823,0.0103425129745522,-0.0169595193427208,Consumer Durables,5.0
2021-03-24,431.9105529785156,441.1125823107714,429.8900220043827,440.4796452552207,152974.0,437.6958831787109,406.7797882080078,-0.6079486577491576,-0.0134563297859289,0.0198399696826379,0.0213054051789134,-0.0046781236536108,Consumer Durables,5.0
2021-03-25,420.7853393554688,440.62566631958254,418.71610280092926,431.9348846772157,392708.0,438.8193572998047,407.4137042236328,-0.6302870375043932,-0.0257581426207946,0.0264969909332513,0.0471507087069713,-0.0049175585768007,Consumer Durables,5.0
2021-03-26,433.0303649902344,475.486206733621,419.6898632507842,423.5605587681984,159982.0,440.02073059082034,408.3689611816406,-0.6057001808371794,0.0291004093762433,-0.0218686886363028,0.0980435673243007,-0.0308073124150336,Consumer Durables,5.0
2021-03-30,443.0114135742188,450.3632778997199,437.7044181965927,445.4944857062095,287260.0,440.985971069336,409.5637628173829,-0.5856591765761361,0.0230493041387743,0.0056049845577503,0.0165952029682174,-0.011979364898997,Consumer Durables,5.0
2021-03-31,454.842529296875,465.45648932345387,438.1912556392348,444.0338057144246,835758.0,442.7691650390625,411.0414404296875,-0.561903411977303,0.0267061194365236,-0.0237636607974175,0.0233354608307772,-0.0366088757869252,Consumer Durables,5.0
2021-04-01,449.31646728515625,466.917162622105,446.46823579193983,460.1008536787167,313864.0,443.1538009643554,412.4417053222657,-0.5729992233433904,-0.0121493960124205,0.0240017608495888,0.0391721573066197,-0.0063390320644731,Consumer Durables,5.0
2021-04-05,450.0711364746094,462.5352318893496,443.8390590504917,452.74897202765294,543852.0,443.1318908691407,413.95151794433593,-0.5714839187825272,0.00167959388182,0.0059498051219613,0.0276936119751447,-0.0138468720143515,Consumer Durables,5.0
2021-04-06,444.6911315917969,456.4736148682389,443.0600980625522,455.23207877855646,232440.0,442.9553970336914,415.34545349121095,-0.5822864612081686,-0.0119536767564209,0.0237039743721168,0.0264958809371034,-0.003667789648528,Consumer Durables,5.0
2021-04-07,443.3278503417969,451.8725743724238,442.0863143231157,446.9064302976992,407018.0,442.2944580078125,416.6980035400391,-0.5850238013894488,-0.0030656812181526,0.0080720846956563,0.0192740519776484,-0.0028004918204979,Consumer Durables,5.0
2021-04-08,444.8615417480469,449.3651744570252,442.2080441004883,445.49447878001297,211292.0,441.4667633056641,418.2180407714844,-0.5819442936855086,0.0034594970856614,0.0014227730935765,0.0101236728427491,-0.0059647719538351,Consumer Durables,5.0
2021-04-09,444.1068420410156,449.3164253307677,442.0862816204792,444.8614988030759,199570.0,440.9616241455078,419.74684020996096,-0.5834596595227906,-0.0016964822449378,0.0016992684881682,0.0117304729326168,-0.004549716935795,Consumer Durables,5.0
2021-04-12,422.5624694824219,444.106874078125,412.4110203343977,444.106874078125,306568.0,439.3695297241211,420.9129162597656,-0.6267187278075699,-0.0485116879973761,0.0509851351022534,0.0509851351022534,-0.0240235465313761,Consumer Durables,5.0
2021-04-13,422.4164123535156,433.3225191030336,418.7161420546168,426.0193305788252,272006.0,437.4853088378906,422.1948693847656,-0.627011996748016,-0.0003456462403893,0.0085293045439114,0.0258183783360927,-0.00875976924827,Consumer Durables,5.0
2021-04-15,421.8321533203125,423.5849065642238,413.96904230601297,422.61114815832906,148442.0,436.03075714111327,423.4826641845703,-0.6281851337862191,-0.001383135257335,0.0018466938375487,0.0041550963579117,-0.018640378530673,Consumer Durables,5.0
2021-04-16,417.5719604492188,427.04173717665503,414.38287789533337,425.0455443305305,318528.0,435.108122253418,424.2514465332032,-0.6367391992998821,-0.0100992606598644,0.0178977148591867,0.0226781911248274,-0.0076372047358127,Consumer Durables,5.0
2021-04-19,402.7464904785156,414.5046056290324,399.9469350069523,413.8473305789301,336872.0,433.92744140625,424.4939129638672,-0.6665073448363726,-0.0355039882341574,0.0275628475054499,0.0291948295726838,-0.0069511604390074,Consumer Durables,5.0
2021-04-20,406.5684509277344,409.6844895481315,403.4280742918296,403.4280742918296,142848.0,433.2458099365234,424.8576104736328,-0.6588332086968854,0.0094897424051486,-0.0077241031091785,0.0076642410725347,-0.0077241031091785,Consumer Durables,5.0
2021-04-22,407.7613830566406,416.160050349449,395.02947843330566,406.5685229180797,302660.0,431.7583953857422,425.20329528808594,-0.6564379134854277,0.0029341482994662,-0.0029253877098881,0.0205970149253731,-0.0312239097481342,Consumer Durables,5.0
2021-04-23,406.9579772949219,409.9036202997007,403.233369154714,404.5966250043995,161028.0,430.30871124267577,425.4063244628906,-0.6580510764871376,-0.001970284080597,-0.0058024474817238,0.0072381994434871,-0.0091523163275126,Consumer Durables,5.0
2021-04-26,407.0796813964844,413.1900390422709,402.6490926267105,408.9785221359575,88936.0,428.772607421875,425.6497637939453,-0.6578067061289053,0.0002990581542877,0.0046645431502727,0.0150102250862165,-0.010883836684196,Consumer Durables,5.0
2021-04-27,420.8583984375,425.0455477311996,404.3775194497177,409.1245917181933,245934.0,428.2199996948242,426.2276898193359,-0.6301403417577514,0.033847715006919,-0.027880652406772,0.0099490691150396,-0.0391601523195689,Consumer Durables,5.0
2021-04-28,426.6279296875,430.88812299393726,417.9614852474692,423.3901708879076,195984.0,428.51212921142576,426.83044677734375,-0.618555667122362,0.0137089607132,-0.0075891862072039,0.0099857346647647,-0.0203138234441868,Consumer Durables,5.0
2021-04-29,422.0999450683594,430.8881090323933,418.71612855125227,426.50619605918257,134800.0,427.96560821533205,427.2233581542969,-0.627647433211122,-0.0106134275420207,0.0104388807492254,0.0208201021267859,-0.0080166239219934,Consumer Durables,5.0
2021-04-30,411.6564025878906,421.8808667562475,408.9785667342734,421.8808667562475,68106.0,426.3978576660156,427.5208422851563,-0.6486170815992987,-0.0247418712143575,0.0248373743347132,0.0248373743347132,-0.0065050266114724,Consumer Durables,5.0
2021-05-03,406.6171875,411.2425400334687,403.2090330016547,406.0572645171437,162762.0,423.9865905761719,427.67372253417966,-0.6587353502560388,-0.0122413135231504,-0.0013770273369377,0.0113752017269774,-0.008381727588299,Consumer Durables,5.0
2021-05-04,406.25201416015625,421.1505057125364,401.8457336506904,408.7350861799703,294852.0,421.8333679199219,427.84753845214846,-0.6594685838835728,-0.0008980764981651,0.0061121469759291,0.0366730281526843,-0.0108461751717711,Consumer Durables,5.0
2021-05-05,407.3474731445313,414.3098393950348,404.1340527634744,412.87353988721935,164976.0,419.697184753418,428.13966552734377,-0.6572690055538084,0.0026965010540061,0.0135659777143808,0.0170919588545803,-0.0078886468995396,Consumer Durables,5.0
2021-05-06,403.5011596679688,411.4129471124388,398.8027632373221,409.46543020303073,179286.0,417.63768615722654,427.9312811279297,-0.6649920402755095,-0.0094423403363,0.0147812971342382,0.019607843137255,-0.0116440716911764,Consumer Durables,5.0
2021-05-07,410.2930908203125,425.9219006074603,405.9841922484095,416.76857796924224,602760.0,415.9859481811524,428.2058807373047,-0.6513544830569976,0.016832494751521,0.0157825888220128,0.0380918181095875,-0.0105020012968974,Consumer Durables,5.0
2021-05-10,405.9355163574219,413.26304207365774,404.1097194322761,413.26304207365774,249008.0,414.0396469116211,428.4824279785156,-0.6601040816230976,-0.0106206381739901,0.0180509598716267,0.0180509598716267,-0.0044977511244377,Consumer Durables,5.0
2021-05-11,399.6304626464844,405.253911761873,397.5368879186156,404.1097574677905,251416.0,411.81582794189455,428.3655767822266,-0.6727640348558434,-0.0155321558643466,0.0112085920368603,0.0140716227640613,-0.0052387766287995,Consumer Durables,5.0
2021-05-12,399.7278442382813,402.6491195920324,394.85905198202937,397.2934481101553,211358.0,410.6740966796875,428.3938165283203,-0.6725685018034064,0.0002436791008172,-0.0060901339829476,0.0073081607795371,-0.0121802679658952,Consumer Durables,5.0
2021-05-14,393.22802734375,402.16224944904747,391.4509062433828,398.7540947926996,209788.0,409.2146774291992,428.07831909179686,-0.6856195211410261,-0.0162606057802084,0.014053086414715,0.0227202068114218,-0.0045193144353713,Consumer Durables,5.0
2021-05-17,397.8046569824219,407.34750743390833,384.6832561845962,398.7540773957616,982432.0,408.0133026123047,427.5602801513672,-0.6764300804406758,0.0116386150539343,0.0023866498208986,0.0239887851587119,-0.0329845329045644,Consumer Durables,5.0
2021-05-18,395.7841491699219,401.3588927380059,394.372187476208,397.8777239749022,138850.0,406.92391204833984,427.09239013671873,-0.6804870695775445,-0.0050791456988631,0.005289688355057,0.0140853128650451,-0.0035675044002525,Consumer Durables,5.0
2021-05-19,394.1043701171875,401.188456457153,392.424630952021,396.3683405426313,173772.0,406.49180603027344,426.1420025634766,-0.6838599074983496,-0.0042441797031472,0.0057445960946096,0.017975152972445,-0.0042621683303512,Consumer Durables,5.0
2021-05-20,391.1100769042969,397.7072844833989,389.0408401906127,396.80656980061264,970192.0,405.7188873291016,424.9540173339844,-0.6898721658831695,-0.007597716340979,0.0145649351236472,0.0168679048909197,-0.0052906760420557,Consumer Durables,5.0
2021-05-21,393.2523498535156,398.9001368888884,391.98644605817407,391.98644605817407,152660.0,404.9934356689453,423.8546441650391,-0.6855706838352309,0.0054774169107971,-0.0032190622530624,0.0143617375394617,-0.0032190622530624,Consumer Durables,5.0
2021-05-24,396.4900817871094,400.1903816972485,394.493888867445,398.1698210431315,153464.0,404.4700408935547,422.65351318359376,-0.6790696234575281,0.0082332170037885,0.0042365227610512,0.0093326417989088,-0.0050346604148757,Consumer Durables,5.0
2021-05-25,395.1998596191406,403.2820425963295,393.7635600102204,399.24095110773504,143334.0,403.8760498046875,421.3292016601562,-0.6816602678921664,-0.003254109566003,0.0102254375608556,0.0204508751217111,-0.003634362649583,Consumer Durables,5.0
2021-05-26,393.4957885742188,397.0500009100144,392.1812087468015,397.0500009100144,119436.0,402.5079193115234,420.1149249267578,-0.6850818818423479,-0.0043119221918856,0.0090324024779879,0.0090324024779879,-0.0033407722918217,Consumer Durables,5.0
2021-05-27,406.8849487304688,411.4129192953401,394.6399251037959,396.7578674296253,497068.0,401.5207702636719,419.164536743164,-0.6581977109573606,0.0340261841296037,-0.0248892993767431,0.01112838058768,-0.0300945603047712,Consumer Durables,5.0
2021-05-28,402.7464904785156,410.4391760918095,401.2371470898844,409.0272144890172,149636.0,400.5530975341797,418.0174499511719,-0.6665073448363726,-0.0101710772661058,0.0155947330615824,0.0191005652318756,-0.0037476264208732,Consumer Durables,5.0
2021-05-31,401.2371826171875,408.9785746672321,399.72786881166377,408.9785746672321,130042.0,400.03213653564455,417.0237298583984,-0.6695378926816801,-0.0037475382083028,0.0192938052240052,0.0192938052240052,-0.0037616498941568,Consumer Durables,5.0
2021-06-01,397.2447814941406,404.109766851545,394.7616795545207,404.109766851545,84030.0,399.5635162353516,416.2481323242188,-0.6775542576202461,-0.009950227187334,0.0172814991592422,0.0172814991592422,-0.006250810722498,Consumer Durables,5.0
2021-06-02,398.5349426269531,401.67531924806,396.97692332409616,397.3664504373703,102644.0,399.1776626586914,415.69162902832034,-0.6749637357384454,0.00324777364717,-0.0029319692318086,0.0078798024594957,-0.0039093668740493,Consumer Durables,5.0
2021-06-03,407.9317626953125,411.89984042057984,397.8533861179968,401.3345548825175,302020.0,399.2068771362305,415.44624267578126,-0.6560958072391865,0.0235784094775228,-0.0161723317870752,0.0097273075747992,-0.0247060354180935,Consumer Durables,5.0
2021-06-04,402.7708129882813,414.334193838655,400.8963399792355,410.92603948275536,222362.0,399.1703598022461,414.7514654541016,-0.6664585075305774,-0.0126515024790702,0.0202478090057418,0.0287095799335146,-0.0046539444979601,Consumer Durables,5.0
2021-06-07,402.8925476074219,406.7875813003033,401.1884703667863,403.1359872132269,95836.0,398.8003326416016,414.090283203125,-0.6662140758959265,0.0003022429014591,0.0006042296072505,0.0096676737160121,-0.0042296072507552,Consumer Durables,5.0
2021-06-08,407.9804382324219,410.4148342720965,402.06484396931313,403.1359841701196,185556.0,398.90257873535154,413.4938568115234,-0.6559980713511774,0.0126284058993258,-0.0118742312334652,0.005966943048107,-0.0144997007423642,Consumer Durables,5.0
2021-06-09,403.0142517089844,410.4391593967669,400.2146963512959,407.980425417277,180868.0,399.0717681884765,412.9159307861328,-0.6659697055376944,-0.0121726094146904,0.0123225759070144,0.0184234370280882,-0.0069465418302627,Consumer Durables,5.0
2021-06-10,402.6734313964844,407.4935473030908,401.9431126055893,403.01425277558496,165560.0,399.2190475463867,412.55369262695314,-0.6666540405830145,-0.0008456780648692,0.0008463964903733,0.0119702854243204,-0.0018136751371012,Consumer Durables,5.0
2021-06-11,401.091064453125,411.4129090616908,399.289605535186,405.08347969151095,294892.0,399.6121994018555,411.9149066162109,-0.6698312841749638,-0.003929653212708,0.009953887264553,0.0257344167530615,-0.0044913962877614,Consumer Durables,5.0
2021-06-14,399.4844055175781,406.0329370602107,394.05569025303424,403.184675753893,194628.0,399.6961868286133,411.04436645507815,-0.6730573037962895,-0.0040057210891434,0.0092626149737202,0.0163924585094834,-0.0135893045875229,Consumer Durables,5.0
2021-06-15,396.5387878417969,403.2577151542621,395.1024881952112,401.5779758969584,191734.0,399.7339187622071,409.8782916259765,-0.6789718262931002,-0.0073735485918777,0.0127079322620313,0.0169439346628199,-0.0036220911815534,Consumer Durables,5.0
2021-06-16,395.9058532714844,398.5836890061168,393.4470894144677,398.5836890061168,200258.0,399.82399291992186,408.8100793457031,-0.6802426992193124,-0.0015961479424429,0.0067638195103827,0.0067638195103827,-0.0062104761440104,Consumer Durables,5.0
2021-06-17,395.8814697265625,398.1698079335727,390.964001642417,394.372156077656,225096.0,400.0625625610352,407.7262860107422,-0.6802916590779451,-6.158925087968952e-05,-0.0038125392682536,0.0057803620073217,-0.012421566706676,Consumer Durables,5.0
2021-06-18,399.5330505371094,401.6753308550352,389.9902303210705,398.2671765326288,217244.0,400.3765975952148,406.82312438964846,-0.6729596291846992,0.0092239245576941,-0.0031683836988674,0.0053619602059098,-0.0238849331818983,Consumer Durables,5.0
2021-06-21,400.5068054199219,406.34935563591927,392.5950186690921,397.8289699042565,176818.0,400.57743377685546,405.9667034912109,-0.671004421213167,0.002437232367894,-0.0066861173878376,0.014587892482555,-0.0197544377367931,Consumer Durables,5.0
2021-06-22,397.5612182617188,402.6977880520821,394.8590445536839,402.6977880520821,135328.0,400.6955017089844,405.0206970214844,-0.6769188824335588,-0.0073546494549942,0.012920198335296,0.012920198335296,-0.0067968745036293,Consumer Durables,5.0
2021-06-23,396.8552551269531,398.2672168042797,393.54448225090334,396.8065790898386,102236.0,400.8634750366211,404.0756652832032,-0.6783363898299941,-0.0017757344085329,-0.0001226543846546,0.003557875721905,-0.0083425199320862,Consumer Durables,5.0
2021-06-24,396.8309020996094,398.5349793686731,393.5444673664151,396.8552401172461,134872.0,400.36077270507815,403.5610339355469,-0.678385288412208,-6.13650116235944e-05,6.133095358240581e-05,0.0042942151431442,-0.0082817006332065,Consumer Durables,5.0
2021-06-25,397.0499877929688,401.38322456177394,394.3721521916673,396.83088620951264,196680.0,400.0759475708008,403.053705444336,-0.6779453850015389,0.0005520882879841,-0.0005518236750843,0.0109135799068822,-0.0067443286327406,Consumer Durables,5.0
2021-06-28,396.4413757324219,399.14354926136593,392.2055208865584,397.0743127285286,170460.0,399.8361572265625,402.54588989257815,-0.679167420621956,-0.0015328348552027,0.0015965462609379,0.0068160734331823,-0.0106846941443429,Consumer Durables,5.0
2021-06-29,396.9526062011719,398.8514469697105,393.8365971482023,398.2671859857949,173320.0,399.82154846191406,402.1335028076172,-0.6781409180539759,0.0012895487203007,0.0033116794400307,0.0047835452869562,-0.0078498264132581,Consumer Durables,5.0
2021-06-30,397.3177490234375,398.6079907375512,394.00697654172205,398.6079907375512,109784.0,399.7606887817383,402.0249279785156,-0.6774077457028607,0.0009198650331585,0.0032473800057637,0.0032473800057637,-0.0083328079096717,Consumer Durables,5.0
2021-07-01,399.6061096191406,403.23336565894186,395.37025456986765,398.2671917983028,107890.0,399.3444061279297,401.88568115234375,-0.6728129334380574,0.0057595227027427,-0.0033505939689308,0.0090770785343055,-0.0106000757929104,Consumer Durables,5.0
2021-07-02,404.3288269042969,407.834362995059,395.321561942195,399.2409334553277,163380.0,399.4223068237305,401.81703002929686,-0.6633301625208421,0.0118184311287367,-0.0125835535594236,0.0086700127656045,-0.0222770783648178,Consumer Durables,5.0
2021-07-05,424.8264465332031,426.8226691138727,401.6753461614304,406.27636061535645,1081302.0,400.51900177001954,402.1743994140625,-0.6221728754013993,0.0506954198290639,-0.0436650921081412,0.004698913160797,-0.0544954311594706,Consumer Durables,5.0
2021-07-06,417.791015625,431.9105119515812,411.8997893892288,428.3076238224328,498184.0,401.00953063964846,402.3886260986328,-0.6362993571656318,-0.0165607178310478,0.0251719347810779,0.0337955958805358,-0.0141008925885066,Consumer Durables,5.0
2021-07-07,417.377197265625,420.93140950838097,410.56088841555936,418.7161150754593,141368.0,401.7276779174805,402.3190020751953,-0.637130265404756,-0.0009904912836767,0.0032079323417906,0.0085155879766329,-0.0163312919218431,Consumer Durables,5.0
2021-07-08,418.6917724609375,422.5868060467747,414.3585357099944,419.47076729140576,162966.0,402.5285949707031,402.1602789306641,-0.6344907223879037,0.0031496095232914,0.0018605448726387,0.0093028663136689,-0.0103494671640516,Consumer Durables,5.0
2021-07-09,418.9595642089844,420.201100263,412.0215354001778,418.7161246016578,101372.0,403.4220199584961,402.09747131347655,-0.6339530218128068,0.0006395916176543,-0.000581057524695,0.0029633791899694,-0.0165601394538059,Consumer Durables,5.0
2021-07-12,419.0812683105469,424.07178007375694,413.8959929820733,421.1505048952925,159344.0,404.4018630981445,402.2459686279297,-0.6337086514545747,0.0002904912835497,0.0049375544583212,0.011908219575951,-0.0123729589475022,Consumer Durables,5.0
2021-07-13,422.9519653320313,427.9668151291023,414.40724134874176,423.58490234621047,254626.0,405.7225219726562,402.5726641845703,-0.6259366568742407,0.0092361489624397,0.0014964749334651,0.0118567832948459,-0.0202025872526248,Consumer Durables,5.0
2021-07-14,421.2235412597656,425.9949513573988,417.2798020080888,423.0980142463098,122710.0,406.9884063720703,402.8720947265625,-0.6294071694066361,-0.0040865729774036,0.0044500670141516,0.0113275010303628,-0.0093625803531354,Consumer Durables,5.0
2021-07-15,414.8210754394531,423.2927853456904,412.38667945682727,421.2235487604584,78046.0,407.9353866577149,403.0215667724609,-0.6422627169682377,-0.0151996866109725,0.0154343009554724,0.0204225638662705,-0.0058685446009388,Consumer Durables,5.0
2021-07-16,421.3209228515625,425.0455607863904,413.0926818301917,416.4764983662855,149200.0,409.0247802734375,403.3779620361328,-0.6292116363541992,0.0156690385251606,-0.0114981816058153,0.0088403820764917,-0.0195296283072788,Consumer Durables,5.0
2021-07-19,421.17486572265625,423.58492381876806,414.94281761441965,418.22925236818594,206470.0,410.05818328857424,403.59559753417966,-0.6295049052946452,-0.0003466647892008,-0.0069938013737267,0.0057222267809751,-0.0147968186504756,Consumer Durables,5.0
2021-07-20,411.4372863769531,423.5849290795381,406.592832106774,423.5849290795381,120538.0,410.7519866943359,403.7056329345703,-0.6490570462863866,-0.0231200390578751,0.0295248950564377,0.0295248950564377,-0.0117744658313265,Consumer Durables,5.0
2021-07-22,417.7234191894531,422.7376654996461,410.923600054838,417.4298844174239,70152.0,411.79539489746094,404.0674920654297,-0.6364350844333059,0.0152784713992613,-0.0007027012576859,0.0120037471682161,-0.0162782808486281,Consumer Durables,5.0
2021-07-23,416.133544921875,419.6802070203822,412.7091815164198,419.6802070203822,88636.0,412.7605270385742,404.3956060791016,-0.6396274020242835,-0.0038060453269847,0.0085228940127215,0.0085228940127215,-0.0082290011157309,Consumer Durables,5.0
2021-07-26,413.4185180664063,415.8155845559022,410.9480902709551,410.9480902709551,68404.0,413.5789535522461,404.7994158935547,-0.6450789199005321,-0.0065244123878032,-0.0059756099146345,0.0057981594552349,-0.0059756099146345,Consumer Durables,5.0
2021-07-27,410.9725341796875,419.9003391633124,408.7467038403177,413.4185081478039,104782.0,414.3055114746094,405.0627734375,-0.6499902248685122,-0.0059164836112296,0.0059516725929109,0.0217236049641251,-0.0054160075290983,Consumer Durables,5.0
2021-07-28,408.2086181640625,411.3883844523373,404.3684209626046,408.99131792255895,78694.0,414.8683120727539,405.3112628173829,-0.6555399075677015,-0.0067253059164692,0.0019174013572194,0.0077895618729852,-0.0094074378408015,Consumer Durables,5.0
2021-07-29,411.29052734375,412.9048642091655,405.05329365521857,408.47765724892207,73752.0,415.5669509887695,405.65498596191406,-0.6493517245844653,0.0075498385936792,-0.0068391317276241,0.0039250523853329,-0.015165031222123,Consumer Durables,5.0
2021-07-30,412.3667602539063,415.76667006591856,407.2791224200092,407.499266050356,81634.0,416.2049835205078,406.08011962890623,-0.6471907503985541,0.0026167218513563,-0.0118037986392336,0.0082448687423759,-0.012337652605085,Consumer Durables,5.0
2021-08-02,414.0544738769531,416.59826284735993,409.8473808526652,412.3911996811519,88674.0,416.69126586914064,406.496162109375,-0.6438019806088572,0.0040927489451567,-0.004017041961236,0.0061436094303928,-0.0101607235031064,Consumer Durables,5.0
2021-08-03,410.4100036621094,415.81560049695327,407.5971334234535,415.81560049695327,202254.0,415.97044372558594,406.774560546875,-0.6511197330965194,-0.0088019100016458,0.0131712111951693,0.0131712111951693,-0.0068538052522026,Consumer Durables,5.0
2021-08-04,411.5840148925781,414.9839245743134,401.3354081708405,412.8803929986613,652120.0,415.6600936889648,407.10224365234376,-0.6487624292647266,0.0028605814185643,0.0031497289962085,0.0082605484146964,-0.0249004002850121,Consumer Durables,5.0
2021-08-05,419.8514099121094,426.5778379765329,403.5856838654124,411.41280015855983,342436.0,415.783804321289,407.6293560791016,-0.6321622797493726,0.0200867738308277,-0.0200990387416254,0.0160209729099911,-0.0387416254005243,Consumer Durables,5.0
2021-08-06,414.7148742675781,426.57784766892144,410.9236147269426,422.6642894334268,233418.0,415.584959411621,407.78595458984375,-0.642475958905712,-0.0122341750516129,0.0191683869065173,0.0286051312297257,-0.0091418460631083,Consumer Durables,5.0
2021-08-09,409.064697265625,414.7148912275723,403.0965147408076,414.6904374592164,165558.0,415.0902160644531,407.9123187255859,-0.6538209814671179,-0.0136242448789227,0.0137526905430762,0.013812470251566,-0.0145898254352221,Consumer Durables,5.0
2021-08-10,400.2836608886719,411.90203784694376,389.8882709786392,406.5208948346916,334926.0,414.15033569335935,407.89324829101565,-0.6714524743875384,-0.0214661309950469,0.0155820348304309,0.0290253589978612,-0.0259700580507179,Consumer Durables,5.0
2021-08-11,394.80462646484375,400.2836137675893,389.88822508129385,400.2836137675893,345764.0,412.74296875,407.84444519042967,-0.6824538587922326,-0.0136878792695762,0.0138777180799665,0.0138777180799665,-0.0124527451148996,Consumer Durables,5.0
2021-08-12,396.6880798339844,401.1397406220452,386.7329476244298,395.2694029544056,95412.0,411.5161956787109,407.8075079345703,-0.6786720620522597,0.0047705959932775,-0.0035763032762984,0.0112220684572217,-0.0250956172258082,Consumer Durables,5.0
2021-08-13,401.237548828125,405.29785937163854,394.51112086631446,396.6880435237525,72372.0,410.8370193481445,407.6736236572266,-0.6695371573646544,0.0114686304565657,-0.0113386828268191,0.0101194680193124,-0.0167642036032172,Consumer Durables,5.0
2021-08-16,398.3024291992188,403.4634285887558,390.47531206382,401.23759812499327,100008.0,409.6860946655273,407.5842559814453,-0.6754306007733929,-0.0073151668817604,0.0073691966470694,0.0129574891117614,-0.019651191058852,Consumer Durables,5.0
2021-08-17,397.0549621582031,399.76998726364377,391.380284694912,398.2045579683193,63108.0,408.4800994873047,407.4675042724609,-0.6779353969452722,-0.0031319594096466,0.0028953064932559,0.0068379075045001,-0.0142919192659027,Consumer Durables,5.0
2021-08-18,399.5498352050781,402.1181077913367,393.0680043921399,398.693744342992,73544.0,407.8857269287109,407.2988922119141,-0.6729259271543512,0.0062834450760016,-0.0021426385062748,0.0064279155188247,-0.0162228344046525,Consumer Durables,5.0
2021-08-20,397.1038513183594,401.80010912893897,392.5543459659706,393.8996315725311,80878.0,406.85474853515626,407.1806842041016,-0.6778372321223314,-0.0061218493194054,-0.0080689717190868,0.0118262711252694,-0.0114567142506544,Consumer Durables,5.0
