Date_Ticker,Close_MOTILALOFS.NS,High_MOTILALOFS.NS,Low_MOTILALOFS.NS,Open_MOTILALOFS.NS,Volume_MOTILALOFS.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-10-29,545.8103637695312,556.0271408719151,542.3720333931147,555.4377367912759,29176.0,580.0734008789062,621.9282019042969,-1.0699835233927992,-0.0183745285922598,0.0176386775715564,0.018718547284122,-0.0062994963171281,Financial Services,9.0
2020-10-30,553.4238891601562,561.7741212746932,544.2386578180583,548.561154896535,181699.0,576.7062927246094,619.4506396484375,-1.0251181199262116,0.013949030461869,-0.0087866359925312,0.0150883116506026,-0.0165970994783707,Financial Services,9.0
2020-11-02,548.757568359375,593.8488445605174,544.3368573576838,574.6924302198555,314747.0,573.3269073486329,617.038896484375,-1.052616073198867,-0.0084317299852425,0.0472610554384118,0.0821697572863588,-0.0080558542726031,Financial Services,9.0
2020-11-03,546.694580078125,558.090166388764,541.3897030260899,554.0624315616577,42068.0,569.8640167236329,614.4129943847656,-1.0647729646304098,-0.0037593800982421,0.0134770889487871,0.0208445203700584,-0.0097035479138589,Financial Services,9.0
2020-11-04,541.9791259765625,548.168108760951,535.8392502063906,547.1857286377234,24107.0,566.4674346923828,611.4953234863282,-1.0925604533350888,-0.008625390251516,0.0096066479530543,0.0114192272132933,-0.0113286203764928,Financial Services,9.0
2020-11-05,549.6417236328125,555.2904098006206,540.8985158413569,544.7298226173272,165601.0,563.6897552490234,608.59435546875,-1.0474058741078216,0.0141381785552039,-0.0089365504915102,0.0102770330652368,-0.0159071035103886,Financial Services,9.0
2020-11-06,551.36083984375,554.0623851614699,546.6454272811291,549.1013775699654,47585.0,560.993115234375,605.7641162109375,-1.0372753710290987,0.0031277032601803,-0.0040979737959353,0.0048997772828507,-0.0085523167803451,Financial Services,9.0
2020-11-09,559.0726318359375,563.8863195230786,554.1607300979316,557.0096570898703,108368.0,559.3058807373047,602.8945849609376,-0.991830896698464,0.0139868330046307,-0.0036899941592429,0.0086101293696552,-0.0087858025206415,Financial Services,9.0
2020-11-10,554.7010498046875,568.7981828570613,552.1959321196542,568.1105046682234,100604.0,557.6751373291015,600.5506286621094,-1.017591997050323,-0.0078193454344101,0.024174201343692,0.0254139289214208,-0.00451615818271,Financial Services,9.0
2020-11-11,548.8067016601562,559.6619904617718,544.8280140350065,553.1291383984983,54564.0,555.9019439697265,598.3157141113281,-1.0523265377668436,-0.0106261708835897,0.007876064059106,0.0197798036517737,-0.0072497067056835,Financial Services,9.0
2020-11-12,540.505615234375,548.7084661815518,539.3267469649098,548.7084661815518,86629.0,554.3522399902344,595.9511267089844,-1.1012436389250386,-0.0151257016371524,0.015176254817667,0.015176254817667,-0.002181047219933,Financial Services,9.0
2020-11-13,566.0966186523438,572.7276853350393,538.4425906509872,541.2915173578159,259958.0,553.5393249511719,593.8616052246093,-0.9504395587448136,0.0473464154611454,-0.043817787418655,0.0117136659436007,-0.0488503677467462,Financial Services,9.0
2020-11-14,572.2855834960938,583.5338489741578,569.7805259343628,570.762906151491,38824.0,553.6375610351563,592.0078540039062,-0.9139688844501848,0.0109327006023874,-0.0026606949196599,0.0196549866053734,-0.0043772858062011,Financial Services,9.0
2020-11-17,612.9561157226562,616.8365293649523,569.7804954945306,576.1659665647279,294369.0,555.8430053710938,591.2563317871094,-0.6743033229755429,0.0710668473913079,-0.0600208533926672,0.0063306549078496,-0.070438354591214,Financial Services,9.0
2020-11-18,600.2343139648438,611.0404963766495,587.1686690406975,611.0404963766495,157164.0,557.7218078613281,590.3869250488282,-0.7492710599176203,-0.0207548329015591,0.0180032733224222,0.0180032733224222,-0.0217675741292449,Financial Services,9.0
2020-11-19,596.20654296875,627.249732034656,592.375236361625,600.2342776400545,134377.0,560.7008728027344,589.5911975097656,-0.7730061315880034,-0.0067103311196728,0.0067556029345952,0.0520678436558739,-0.006426139820686,Financial Services,9.0
2020-11-20,600.4798583984375,610.9913378502815,594.3890895605697,601.9043215882193,53066.0,563.2329498291016,588.6991955566406,-0.7478241021001913,0.0071675084416366,0.0023722081096626,0.0175051324450408,-0.0101431692548568,Financial Services,9.0
2020-11-23,590.9017333984375,611.728207149398,588.4457827193085,605.6374374732114,65209.0,564.6574035644531,587.7325329589844,-0.8042666067915869,-0.0159507848032508,0.0249376558603489,0.035245240576943,-0.0041562759767249,Financial Services,9.0
2020-11-24,604.2620849609375,607.2583927763619,589.4281667483314,591.982331487014,49223.0,567.0102020263672,586.97806640625,-0.7255359882472372,0.0226101072434852,-0.0203218996848318,0.0049586229055196,-0.0245488151280666,Financial Services,9.0
2020-11-25,596.9432373046875,613.9875065012759,590.410386251627,605.1460864076575,65721.0,569.0560089111328,586.0133654785157,-0.7686648984643726,-0.0121120418414521,0.0137414222833103,0.02855257942706,-0.0109438396229389,Financial Services,9.0
2020-11-26,595.0277099609375,604.1638339952613,590.5578919615365,604.1638339952613,36319.0,571.5168762207031,585.09876953125,-0.7799528239285011,-0.0032088936167515,0.0153541152477143,0.0153541152477143,-0.0075119493169393,Financial Services,9.0
2020-11-27,598.5643310546875,605.1462913453589,594.3401075713347,597.7784387721606,75510.0,573.7738983154297,584.3295666503906,-0.7591120275643198,0.0059436241952197,-0.0013129621024061,0.0109962454312535,-0.0070572589514473,Financial Services,9.0
2020-12-01,593.40673828125,606.1285736587397,591.3928708955613,606.1285736587397,72054.0,576.0063568115235,583.4405139160157,-0.7895049754858654,-0.0086166056108784,0.0214386432724666,0.0214386432724666,-0.0033937386547407,Financial Services,9.0
2020-12-02,599.546630859375,609.5178139862145,595.3224079434713,599.9887139463285,139318.0,578.648959350586,583.1831286621094,-0.7533234769519159,0.0103468534851974,0.0007373623071149,0.0166312053368511,-0.0070456953612579,Financial Services,9.0
2020-12-03,604.998779296875,610.6474650464315,601.0201517608715,605.1461603003186,86808.0,581.7999420166016,583.2047399902344,-0.7211947551236063,0.0090937854653357,0.00024360545589,0.0093366894989794,-0.0065762571300184,Financial Services,9.0
2020-12-04,634.96142578125,638.3506495032025,606.0794835361623,606.0794835361623,353785.0,586.0659271240235,583.623232421875,-0.5446292149201782,0.0495251354377894,-0.045486136751617,0.0053376844393064,-0.045486136751617,Financial Services,9.0
2020-12-07,639.23486328125,649.8445583646443,636.0912343780909,642.4767062289907,322874.0,590.4596282958985,584.1989074707031,-0.5194464660896779,0.0067302316746911,0.005071442648012,0.0165974913022324,-0.0049177995189788,Financial Services,9.0
2020-12-08,637.957763671875,653.9705498889123,623.9096780115449,644.3432353503041,162662.0,594.4038848876953,584.5584594726563,-0.5269722292942225,-0.001997856629439,0.010009238921518,0.0251000726519463,-0.0220204008169349,Financial Services,9.0
2020-12-09,638.6943969726562,642.4765360834498,630.9826778037747,642.4765360834498,127661.0,598.6035522460937,584.7726171875,-0.5226313558419358,0.0011546740908699,0.0059216726007311,0.0059216726007311,-0.0120741926114184,Financial Services,9.0
2020-12-10,639.3330078125,647.4376442805188,621.3554625481128,639.5294958400339,104585.0,603.1298675537109,585.1449401855468,-0.5188681145683194,0.0009998691751026,0.0003073328377118,0.0126767058308925,-0.0281192196315626,Financial Services,9.0
2020-12-11,642.3292236328125,650.9742167394269,636.0911337949298,641.4942245067014,156385.0,608.2210479736328,585.2166540527344,-0.5012118482850518,0.004686471343884,-0.0012999550625902,0.0134588195407348,-0.0097116706018792,Financial Services,9.0
2020-12-14,640.7084350585938,649.5989646624046,636.6806399067746,645.374741421008,78002.0,611.9516387939453,585.6155017089844,-0.5107629208283839,-0.0025232988233854,0.0072830418753384,0.0138760926457879,-0.006286471242494,Financial Services,9.0
2020-12-15,635.20703125,647.3885700574311,633.045842716834,641.9854788050551,68108.0,615.0977111816406,585.9927368164062,-0.5431818974314052,-0.0085864388660508,0.0106712413773444,0.0191772732481558,-0.0034023372331269,Financial Services,9.0
2020-12-16,624.4991455078125,641.0031219429015,622.1414088914858,638.2524691970088,162384.0,615.6748626708984,586.163671875,-0.606281918702619,-0.0168573161432357,0.0220229663853468,0.0264275404599134,-0.0037754040710649,Financial Services,9.0
2020-12-17,626.0217895507812,638.5471372428526,623.9096481129322,630.5898815164874,76788.0,616.9642364501954,586.4858923339843,-0.5973091976806456,0.0024381843496849,0.0072970175191251,0.0200078462142017,-0.0033739104183012,Financial Services,9.0
2020-12-18,619.1451416015625,627.4462665590513,613.9876453803674,627.4462665590513,139400.0,618.1111663818359,586.7648889160156,-0.63783228900957,-0.0109846782715874,0.0134073973931476,0.0134073973931476,-0.0083300277667591,Financial Services,9.0
2020-12-21,598.51513671875,620.176608132054,590.4105000705273,618.8995258642798,119610.0,618.0129302978515,586.6293188476562,-0.7594019226676875,-0.033320143366462,0.034058268362741,0.0361920193565346,-0.0135412392285596,Financial Services,9.0
2020-12-22,594.1435546875,603.1814648498347,574.692438008393,598.1713496305771,82921.0,618.1750213623047,586.6558435058594,-0.7851630230195463,-0.0073040459013558,0.0067791612166785,0.0152116607022494,-0.0327380757152834,Financial Services,9.0
2020-12-23,601.6096801757812,605.1462250395224,589.428141272262,596.8942070778182,59686.0,618.0424011230468,586.94171875,-0.7411662258490289,0.0125661978984324,-0.0078380937896231,0.0058784706767147,-0.0202482428473557,Financial Services,9.0
2020-12-24,600.6764526367188,616.5418586698937,592.0806249228555,609.0757922966038,71162.0,618.2290618896484,587.2698364257812,-0.7466656007007535,-0.0015512176246729,0.0139831345527454,0.0264125653062183,-0.0143102458505426,Financial Services,9.0
2020-12-28,592.4735107421875,603.034098535763,589.5755369433646,597.4345790223044,118959.0,618.101351928711,587.6893127441406,-0.79500435033759,-0.0136561735665244,0.0083734853797974,0.0178245737608526,-0.0048913136980464,Financial Services,9.0
2020-12-29,594.8311767578125,598.2695072593027,590.3122520826013,595.4697478348367,48725.0,617.9146942138672,587.938837890625,-0.7811109656565948,0.0039793610564488,0.001073533301507,0.0057803468208093,-0.0075969869297067,Financial Services,9.0
2020-12-30,590.60693359375,598.9571645212538,584.9091409528096,595.3223461255722,76105.0,617.7747039794922,588.3445593261719,-0.8060038193837274,-0.0071015833216529,0.0079840114695735,0.0141383895998206,-0.0096473514224938,Financial Services,9.0
2020-12-31,590.557861328125,594.340000986878,587.9545299018951,593.1120257782275,53053.0,617.3252655029297,588.7787719726563,-0.8062929951444068,-8.308785900362362e-05,0.0043250028783941,0.0064043507104403,-0.0044082580162004,Financial Services,9.0
2021-01-01,609.6160278320312,613.8402507466087,592.5226481396115,594.8312176511453,109401.0,617.5561279296875,589.7179272460937,-0.6939859776116303,0.0322714635633597,-0.0242526598807859,0.0069293173435744,-0.0280395837904864,Financial Services,9.0
2021-01-04,607.4057006835938,613.8894463532041,601.2167170587588,613.0052801383424,151410.0,616.1783416748046,591.1335363769531,-0.7070111156678994,-0.0036257694147216,0.0092188457376127,0.0106744893278303,-0.0101892089881105,Financial Services,9.0
2021-01-05,600.6764526367188,607.0128176291709,594.3400876442666,607.0128176291709,81192.0,614.2504211425781,592.1502990722656,-0.7466656007007535,-0.0110786712065785,0.0105487154767565,0.0105487154767565,-0.0105487154767563,Financial Services,9.0
2021-01-06,590.1649169921875,604.0656210850092,588.0036685168743,602.1990746836636,152360.0,611.8607788085938,592.7053442382812,-0.808608559257906,-0.0174994967729965,0.0203911776945484,0.0235539316089263,-0.003662109375,Financial Services,9.0
2021-01-07,633.2422485351562,639.5295057553523,581.5690743581698,596.7959673523449,1171195.0,611.5881713867187,594.2260668945313,-0.5547600776702454,0.0729920235898044,-0.0575550372185692,0.0099286761657801,-0.0816009580796592,Financial Services,9.0
2021-01-08,645.0799560546875,664.0889881669971,633.7334172387866,642.4766246467694,680532.0,611.8755187988281,596.0071240234375,-0.4850021801478691,0.018693805643756,-0.0040356724518927,0.0294677147133339,-0.0175893526211795,Financial Services,9.0
2021-01-11,646.6517944335938,668.0185647016236,640.70840596018,645.4238191308334,250130.0,612.0916473388672,598.0239526367187,-0.4757395640225281,0.0024366566720188,-0.0018989745537409,0.0330421572350929,-0.009191018295433,Financial Services,9.0
2021-01-12,640.9539794921875,653.2828391258497,635.5508883415226,644.6379052767318,129471.0,612.1039245605468,599.7745544433594,-0.5093159630109549,-0.0088112566770142,0.0057475667558268,0.0192351713666401,-0.0084297645752127,Financial Services,9.0
2021-01-13,625.8744506835938,646.3571154411278,620.8152282313417,646.3571154411278,154893.0,611.6372955322265,601.3168920898438,-0.5981774443053718,-0.023526695037514,0.0327264753101239,0.0327264753101239,-0.0080834462035096,Financial Services,9.0
2021-01-14,626.1199951171875,635.0596908934796,621.8466652404221,624.7938058339787,97907.0,611.7183380126953,602.905400390625,-0.5967304864879428,0.0003923221875019,-0.0021181072215408,0.0142779273078779,-0.0068250972818166,Financial Services,9.0
2021-01-15,619.930908203125,626.905842417424,614.5769250281321,626.1198904227792,146523.0,611.4137939453125,604.4644360351563,-0.6332018801252599,-0.0098848255323711,0.0099833419140094,0.0112511477037269,-0.0086364191624377,Financial Services,9.0
2021-01-18,610.1072387695312,627.6427621072452,594.6347499208182,619.0469349690711,211922.0,610.9618988037109,605.6737463378906,-0.6910913426340842,-0.01584639401521,0.0146526637146111,0.0287417067417192,-0.0253602774487942,Financial Services,9.0
2021-01-19,608.3388671875,616.8855859126398,605.9811310013504,611.8263044947331,83986.0,611.4530853271484,606.8133068847657,-0.7015121004875189,-0.0028984602536395,0.0057327215066109,0.0140492728413907,-0.0038756954607388,Financial Services,9.0
2021-01-20,614.2823486328125,626.7585896027443,605.146224444029,610.0581256164644,268523.0,612.4600250244141,607.9175012207031,-0.6664880243389749,0.0097700176100709,-0.0068766797967576,0.0203102709978559,-0.0148728417951735,Financial Services,9.0
2021-01-21,618.4083251953125,625.8252835849787,615.9523747378252,618.1136231323596,90977.0,613.2999572753906,609.1916467285156,-0.6421742414758891,0.0067167428328081,-0.0004765493136913,0.0119936263589655,-0.0039714058776807,Financial Services,9.0
2021-01-22,609.2230834960938,621.1589665286803,602.6902314129429,621.1589665286803,101311.0,613.7272888183594,610.3999743652344,-0.6963015417251295,-0.0148530369417613,0.0195919743619876,0.0195919743619876,-0.0107232510719412,Financial Services,9.0
2021-01-25,606.4724731445312,618.8996083111823,601.2167623594343,612.3176481038621,60624.0,614.4272369384765,611.7193115234375,-0.712510490519624,-0.004514947686778,0.0096379888917692,0.0204908478404912,-0.0086660335263798,Financial Services,9.0
2021-01-27,592.669921875,609.0756820777489,590.410459562463,607.0127077836336,73718.0,614.3191741943359,612.2507775878906,-0.7938469279521846,-0.022758743192359,0.0242002932479818,0.0276811081467518,-0.0038123451674229,Financial Services,9.0
2021-01-28,594.2417602539062,599.3992558985046,584.516173054488,591.3928339139527,61577.0,614.5009155273438,612.6899011230469,-0.7845843118268436,0.0026521311794151,-0.0047942210233361,0.0086791201654941,-0.0163663812439951,Financial Services,9.0
2021-01-29,606.0303955078125,625.7762143957481,597.9748655283543,625.7762143957481,227135.0,615.2745422363281,612.55138671875,-0.7151155900651466,0.0198381131088283,0.0325822253047058,0.0325822253047058,-0.0132922870522166,Financial Services,9.0
2021-02-01,605.489990234375,614.0367096550523,600.7745774380545,611.9246282778109,126863.0,615.0682403564454,612.6565002441406,-0.7183001201460603,-0.0008917131507647,0.010627158412553,0.0141153768989128,-0.0077877634186739,Financial Services,9.0
2021-02-02,609.8616333007812,619.3907335004262,603.1814597450622,616.9347829314318,126960.0,615.1910369873046,612.9296020507812,-0.6925386601228573,0.0072200088142069,0.011597958035773,0.0156250199706287,-0.0109535887994194,Financial Services,9.0
2021-02-03,622.7798461914062,636.5822739352496,607.7494433821013,611.0403925736501,238692.0,616.2962066650391,613.3756018066406,-0.6164135007953744,0.0211822029543114,-0.0188500859325304,0.0221626114400645,-0.0241343757368242,Financial Services,9.0
2021-02-04,625.1375732421875,628.5267966907679,618.6047813378411,623.8113840473941,83531.0,618.0448394775391,614.0603186035156,-0.602519756443035,0.0037858114150608,-0.0021214357471993,0.0054215641382786,-0.0104501667856323,Financial Services,9.0
2021-02-05,612.1210327148438,636.5823218436517,608.4371072412115,626.7585205806324,103481.0,616.9887786865235,614.2174975585938,-0.6792243463059089,-0.020821881589736,0.02391273471011,0.0399615236554096,-0.0060182958544873,Financial Services,9.0
2021-02-08,608.5773315429688,618.9130565428898,607.4945653369805,618.1747904714668,75899.0,615.1636474609375,614.4501794433594,-0.7001068645460089,-0.0057892164824955,0.0157703194500606,0.0169834209462191,-0.0017791760387181,Financial Services,9.0
2021-02-09,601.2931518554688,611.0874948858132,598.9799419294204,611.0874948858132,83414.0,612.8957153320313,614.57548828125,-0.7430314814396792,-0.0119691932478521,0.01628879856709,0.01628879856709,-0.0038470584920354,Financial Services,9.0
2021-02-10,591.5973510742188,606.3134702426163,589.2841408716735,604.3939659893017,162858.0,610.4278839111328,614.4361486816406,-0.8001674324825545,-0.0161249146964849,0.0216306156405989,0.024875228297889,-0.0039101091280158,Financial Services,9.0
2021-02-11,590.8590087890625,598.241670289967,588.8410933281992,594.9933112456197,292245.0,608.6771118164063,614.3851940917968,-0.8045183767324768,-0.0012480486665729,0.0069971048846835,0.0124947938359016,-0.0034152233119012,Financial Services,9.0
2021-02-12,590.3668212890625,596.9128050736806,582.442776762592,592.0894422765671,172786.0,606.889453125,614.2015979003907,-0.8074187664515289,-0.0008330032929661,0.0029178824510212,0.011087994020946,-0.013422238921165,Financial Services,9.0
2021-02-15,591.794189453125,596.27299231954,587.3645923166199,593.3199275618699,102185.0,605.4826171875,613.9375061035156,-0.79900749239774,0.0024177648753123,0.0025781566225833,0.0075681764813437,-0.0074850297881404,Financial Services,9.0
2021-02-16,596.7651977539062,606.8548361489208,593.1230723659955,595.3378710380719,114547.0,604.8155151367188,613.1735815429688,-0.7697140597751954,0.0083998937288906,-0.0023917727126289,0.0169072164948453,-0.0061031129188143,Financial Services,9.0
2021-02-17,600.2596435546875,604.7877124261053,590.6129769472673,596.7651954571346,121394.0,604.4115539550781,612.3940771484375,-0.749121796309807,0.0058556460965444,-0.0058215609446257,0.007543517076382,-0.0160708232029284,Financial Services,9.0
2021-02-18,601.1947631835938,614.1390543231284,597.5034322594211,604.2955051920012,186530.0,603.7571746826172,611.6588171386719,-0.7436112716464144,0.0015578585682831,0.0051576330971141,0.0215309445993656,-0.0061399918133442,Financial Services,9.0
2021-02-19,607.3961181640625,613.9913073492344,599.422868305134,601.1946949315349,93868.0,603.2065643310547,611.0328515625,-0.7070675840689276,0.0103150515610445,-0.0102098499596479,0.010858135223364,-0.0131269358174839,Financial Services,9.0
2021-02-22,601.3916015625,606.5594644729164,597.7986823641099,605.4274323747246,108403.0,602.814990234375,610.2740234375,-0.7424513315616,-0.0098856683834463,0.00671082004095,0.0085931743925082,-0.0059743421575145,Financial Services,9.0
2021-02-23,603.458740234375,605.3782442443712,594.2550462442244,601.3916190422273,96796.0,602.6643035888671,609.4966137695312,-0.7302699824786564,0.0034372589615556,-0.0034254557177262,0.003180837200652,-0.0152515712782218,Financial Services,9.0
2021-02-24,601.2439575195312,607.7407358711138,595.8300056000065,605.575143087253,252703.0,603.0930053710938,608.70732421875,-0.7433213765430469,-0.0036701477121427,0.0072037074361466,0.0108055611542199,-0.0090045843318913,Financial Services,9.0
2021-02-25,605.3782958984375,616.1077889147571,601.2931988127106,603.4095859930767,690570.0,603.6498321533203,608.1107495117187,-0.7189583187058154,0.0068763075739882,-0.0032520325203252,0.0177236169334349,-0.0067480071773373,Financial Services,9.0
2021-02-26,594.0581665039062,605.2798361004559,589.6285695705714,601.9330054965016,152665.0,603.051220703125,607.5019299316406,-0.785666203229982,-0.0186992653539571,0.0132560066280034,0.0188898498990264,-0.0074565037282519,Financial Services,9.0
2021-03-01,598.1924438476562,605.9688109778332,594.5503189506171,594.5503189506171,143359.0,602.6863433837891,606.9453430175781,-0.7613035050640947,0.0069593813819287,-0.0060885504898933,0.0129997749221943,-0.0060885504898933,Financial Services,9.0
2021-03-02,600.6533813476562,605.3782729251674,596.6174901466682,602.4252081791909,120060.0,602.2259307861328,606.5755078125,-0.7468015564688341,0.004113956178,0.0029498324433956,0.0078662531906672,-0.0067191683695061,Financial Services,9.0
2021-03-03,621.0294799804688,643.5711693106949,598.832230724898,604.3938594900909,680768.0,602.1384124755859,607.0257946777343,-0.6267281556022912,0.0339232230526958,-0.0267871671581533,0.0362972935373939,-0.0357426659621197,Financial Services,9.0
2021-03-04,610.546142578125,624.5732002673443,605.5259564898755,617.19053832565,306064.0,601.4088409423828,607.3538464355469,-0.6885049459984562,-0.0168805793288161,0.0108827085852478,0.022974607013301,-0.0082224515694275,Financial Services,9.0
2021-03-05,646.9180908203125,654.5960474814872,610.4969573514177,612.2687842608798,762633.0,603.1486938476562,608.2600146484375,-0.4741703179480955,0.0595728081887494,-0.0535605775307601,0.0118685143762771,-0.056299451175823,Financial Services,9.0
2021-03-08,665.1778564453125,677.2362045643729,654.5960407489941,664.4395902339414,747100.0,605.9787200927734,609.5500427246094,-0.3665681612678639,0.0282257767777772,-0.0011098779134295,0.0181280059193487,-0.0159082500924898,Financial Services,9.0
2021-03-09,652.0858764648438,680.2876066125687,641.0610902291143,669.3612919090943,313198.0,608.5183563232422,610.7422900390625,-0.4437173049120805,-0.019681923945021,0.0264925465613607,0.0432484909819164,-0.0169069544881085,Financial Services,9.0
2021-03-10,647.1149291992188,664.1934625213145,642.0454774798479,658.4842161711207,112922.0,611.2942352294922,611.7879650878906,-0.4730103778632812,-0.0076231481849814,0.0175691928263361,0.0263918085512719,-0.0078339279324679,Financial Services,9.0
2021-03-12,640.3721313476562,659.370170775643,634.9089731298009,647.705588092107,168062.0,613.7698913574219,612.7832690429688,-0.5127447099345318,-0.0104197841021941,0.0114518674149943,0.0296671864654785,-0.0085312241904691,Financial Services,9.0
2021-03-15,652.1842651367188,657.9919825281141,629.642576112348,644.7031926382004,137942.0,616.8607635498047,614.0157971191406,-0.4431375147053454,0.0184457336770792,-0.0114707957527157,0.0089050253154725,-0.034563374539012,Financial Services,9.0
2021-03-16,652.2828369140625,659.0256443438792,644.9493804613238,654.8421357726149,141813.0,619.8851959228516,614.8691333007813,-0.4425566454845779,0.0001511409928344,0.003923602942951,0.0103372449008727,-0.0112427555007167,Financial Services,9.0
2021-03-17,653.8084716796875,677.1376925093901,642.9313631307219,652.2827337522284,386069.0,622.7373596191406,615.7971887207032,-0.4335663005667422,0.0023389160028228,-0.0023336160260195,0.035682041209665,-0.0166365365701386,Financial Services,9.0
2021-03-18,658.9271850585938,666.6543468855568,645.6875998190498,660.3544515798227,206926.0,625.6707366943359,616.9622033691406,-0.4034024632914065,0.0078290716633815,0.0021660458903391,0.011726882730261,-0.0200926377599167,Financial Services,9.0
2021-03-19,663.406005859375,668.180103156956,640.913460041476,664.4395665023275,213646.0,628.781298828125,618.4270251464844,-0.3770094203879139,0.0067971407195515,0.0015579609376819,0.0071963431977022,-0.0339046460527021,Financial Services,9.0
2021-03-22,658.7303466796875,673.2987879706021,654.5468381287005,665.0301823318422,144698.0,631.3480102539063,618.936787109375,-0.4045624033762209,-0.0070479602813222,0.0095636032010804,0.022115940709801,-0.0063508665906676,Financial Services,9.0
2021-03-23,659.3701171875,663.1107139366859,653.7593422242335,656.8108184351419,86700.0,634.2469360351563,619.2225903320312,-0.4007923283470661,0.000971217602221,-0.0038814296942583,0.0056729849468173,-0.0085092951849242,Financial Services,9.0
2021-03-24,640.0767822265625,661.4865015859285,636.2870398433288,661.4865015859285,147104.0,636.0778381347657,619.0910900878906,-0.5144851595687696,-0.0292602507423781,0.033448673587082,0.033448673587082,-0.0059207621467705,Financial Services,9.0
2021-03-25,630.4793701171875,642.7838074731045,619.6514652439805,642.7838074731045,119976.0,637.5396087646484,618.8815979003906,-0.5710413204049096,-0.0149941575383965,0.0195160031225605,0.0195160031225605,-0.0171740827478532,Financial Services,9.0
2021-03-26,621.964599609375,645.7859994423501,620.1435671348106,633.4323578591279,99022.0,638.3689239501953,618.8034008789062,-0.6212176309388986,-0.0135052325442938,0.0184379597439392,0.0383002502842382,-0.0029278715793601,Financial Services,9.0
2021-03-30,624.3764038085938,633.235599366566,621.423338622603,629.8395623866236,53047.0,639.8848358154297,618.7685290527344,-0.6070052177756614,0.0038777194083609,0.0087497838558687,0.0141888698931167,-0.0047296232977056,Financial Services,9.0
2021-03-31,615.0249633789062,629.5934046852703,605.3782968436286,627.5262833135174,83139.0,640.7264617919922,618.67041015625,-0.6621119030949636,-0.0149772482954917,0.0203265244160655,0.0236875609509019,-0.0156849999750896,Financial Services,9.0
2021-04-01,630.626953125,633.9245178113279,610.3000016196014,613.5975663059293,88439.0,642.2251403808593,619.0808044433594,-0.570171635094807,0.0253680593066945,-0.0270038994284712,0.0052290259241016,-0.0322329253525728,Financial Services,9.0
2021-04-05,627.0340576171875,631.1191543951467,613.5483837654139,629.9871222527472,92302.0,642.5253692626953,619.4547082519531,-0.5913440484382746,-0.0056973389576964,0.0047095761381474,0.0065149519843994,-0.0215070835275216,Financial Services,9.0
2021-04-06,623.0966186523438,629.0027477390958,618.1748444133837,627.0340380435118,55726.0,643.1528930664062,619.6309936523437,-0.6145468065193476,-0.0062794658711307,0.0063191153238546,0.0094786729857818,-0.0078988941548183,Financial Services,9.0
2021-04-07,628.1660766601562,638.6002141227781,622.1122702514,626.24657267102,192513.0,642.2152923583984,619.8261486816406,-0.5846732240187236,0.0081359099954304,-0.0030557269175405,0.0166104758762177,-0.0096372705144206,Financial Services,9.0
2021-04-08,635.4503173828125,640.7658580731974,628.0184496266365,628.0184496266365,58741.0,640.7289154052735,620.350693359375,-0.5417482474537091,0.0115960428194168,-0.0116954348009221,0.0083649980887217,-0.0116954348009221,Financial Services,9.0
2021-04-09,648.5914916992188,666.3098805564172,633.8261676515533,638.7479423341084,169299.0,640.5541961669921,621.1930737304688,-0.4643092087061248,0.020680097179792,-0.0151768092722301,0.027318256690014,-0.0227652139083452,Financial Services,9.0
2021-04-12,606.0181274414062,643.7681143989031,601.5392645140287,643.7681143989031,102724.0,638.4993560791015,621.4600378417969,-0.7151878840053164,-0.0656397205369997,0.0622918444979134,0.0622918444979134,-0.0073906418382024,Financial Services,9.0
2021-04-13,603.9017333984375,613.597605167435,598.4877814282804,607.3469755612648,122116.0,636.6758361816406,621.6532373046875,-0.7276594878629719,-0.0034922949448791,0.0057049714751427,0.0160553799281784,-0.0089649551752239,Financial Services,9.0
2021-04-15,596.666748046875,608.1836523393034,592.0894737191882,605.4766763580436,89282.0,633.8999603271484,621.4659643554687,-0.7702942096532746,-0.0119804016968917,0.0147652409657601,0.0193020716004834,-0.0076714084414291,Financial Services,9.0
2021-04-16,595.0425415039062,607.1500948484805,591.7941823256433,596.5190738649582,100129.0,631.0379455566406,621.2570153808593,-0.7798654237918778,-0.0027221334996217,0.0024813895781639,0.0203473743473427,-0.0054590368783601,Financial Services,9.0
2021-04-19,574.6663208007812,594.304211096543,572.4023167745586,591.1050579933317,152154.0,627.0808380126953,620.5531091308594,-0.899939544001109,-0.0342433007422062,0.0286057083868138,0.0341726834946527,-0.0039396845513198,Financial Services,9.0
2021-04-20,573.5836181640625,590.3176516367178,571.4180253456677,581.7537519023077,159713.0,622.8136596679688,619.5691845703125,-0.9063197539746042,-0.0018840544460827,0.0142440151348748,0.0291745317382283,-0.0037755485857954,Financial Services,9.0
2021-04-22,573.5836181640625,588.644236273401,570.9258478905897,580.7201912626949,120196.0,618.3225402832031,618.53810546875,-0.9063197539746042,0.0,0.0124420797118915,0.0262570576153218,-0.0046336230486844,Financial Services,9.0
