Date_Ticker,Close_ICICIGI.NS,High_ICICIGI.NS,Low_ICICIGI.NS,Open_ICICIGI.NS,Volume_ICICIGI.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2021-02-03,1392.53466796875,1418.3223228984068,1340.280663982944,1340.280663982944,1189638.0,1441.6863403320312,1431.8686059570311,-0.0097255935834633,0.0349077249545285,-0.0375243828306459,0.0185185012070632,-0.0375243828306459,Financial Services,9.0
2021-02-04,1425.3509521484375,1436.5966833140994,1366.9408893244663,1404.749892646207,713746.0,1434.8298278808593,1434.1449047851563,0.1167642780377302,0.02356586513394,-0.0144533242645809,0.0078897980519894,-0.0409794252678116,Financial Services,9.0
2021-02-05,1422.9271240234375,1441.7831029594909,1405.816104790976,1434.6575845659358,784535.0,1429.815283203125,1435.9965698242188,0.1074216691462318,-0.0017005132113929,0.0082438941140776,0.0132515422734627,-0.0120252252863651,Financial Services,9.0
2021-02-08,1428.01708984375,1439.6506302905425,1419.8251857827977,1422.9274158982785,727597.0,1423.4095703125,1437.74451171875,0.1270408655074733,0.0035771092801437,-0.0035641547861506,0.0081466395112015,-0.0057365588403768,Financial Services,9.0
2021-02-09,1466.6015625,1488.1235627810793,1411.3422510481944,1440.5714237474017,1312996.0,1418.7125305175782,1438.8254614257812,0.2757641324726424,0.0270196154728595,-0.0177486097234391,0.0146747425008824,-0.0376784757801631,Financial Services,9.0
2021-02-10,1455.1619873046875,1483.276376133359,1427.047598476016,1481.822183607738,1245064.0,1415.5642150878907,1439.7871728515624,0.2316704626978139,-0.0078000565987481,0.0183211192538306,0.0193204530313124,-0.0193204530313124,Financial Services,9.0
2021-02-11,1452.0596923828125,1464.8565386995804,1442.5589209695406,1452.2535373739056,688878.0,1413.0823974609375,1440.3038989257811,0.2197127137872306,-0.0021319241080652,0.0001334965718764,0.0088128927370529,-0.0065429620167206,Financial Services,9.0
2021-02-12,1449.248046875,1462.9174306098182,1440.8621810761051,1454.1922769481296,555080.0,1410.1837097167968,1439.7871728515624,0.2088752686523654,-0.0019363153750233,0.0034115830508039,0.0094320525491087,-0.0057863564604949,Financial Services,9.0
2021-02-15,1451.9627685546875,1461.366618230245,1432.9613425393534,1454.1925778443804,1186259.0,1407.6073669433597,1440.089645996094,0.2193391223559327,0.0018731932642871,0.0015357207071586,0.0064766465636845,-0.013086717116203,Financial Services,9.0
2021-02-16,1458.94287109375,1472.6122567871344,1442.1227350155348,1452.2050415730037,428431.0,1406.703350830078,1441.1492724609377,0.2462438221456574,0.0048073564214119,-0.0046182956538216,0.0093693769401241,-0.0115289888394364,Financial Services,9.0
2021-02-17,1452.1080322265625,1494.715940503198,1449.393610755163,1453.2229367337804,871716.0,1406.114404296875,1442.2176196289065,0.2198990389847041,-0.0046847885565687,0.0007677834448092,0.0293421063247638,-0.0018692971949457,Financial Services,9.0
2021-02-18,1452.447265625,1469.7037287747812,1444.5462485644723,1456.0827464844365,498508.0,1406.274365234375,1442.8729711914064,0.2212066089942465,0.0002336144356403,0.002503003685901,0.0118809567536042,-0.0054397961616372,Financial Services,9.0
2021-02-19,1448.1334228515625,1473.581792625523,1442.8499038926327,1445.467403160957,705510.0,1407.7721923828126,1443.655329589844,0.2045789671924403,-0.0029700512201255,-0.0018410041841004,0.0175732217573221,-0.0036485028765691,Financial Services,9.0
2021-02-22,1421.376220703125,1452.253550562952,1407.9006801101784,1449.8298964398498,787448.0,1409.090673828125,1443.9733129882814,0.101443735727291,-0.0184770282393932,0.0200183985930546,0.0217235446956842,-0.0094806289824382,Financial Services,9.0
2021-02-23,1453.658935546875,1467.764647094711,1415.413728374028,1425.1083429519322,859167.0,1412.057214355469,1444.6112109375,0.2258769724036448,0.0227122941650032,-0.0196405029383333,0.0097035908512677,-0.0263096151632425,Financial Services,9.0
2021-02-24,1440.813720703125,1461.9480300124435,1431.8947217031694,1461.9480300124435,199596.0,1417.2632080078124,1444.5423779296875,0.1763652858386469,-0.0088364708733534,0.0146683148596094,0.0146683148596094,-0.0061902512946664,Financial Services,9.0
2021-02-25,1437.0811767578125,1471.157770868498,1428.259101108412,1454.095272779307,621933.0,1422.6485534667968,1445.0590991210938,0.1619782515882768,-0.0025905805113314,0.0118393423396441,0.0237123654959878,-0.0061388847005178,Financial Services,9.0
2021-02-26,1382.4522705078125,1437.0814091416407,1338.0024788868398,1437.0814091416407,2771831.0,1428.0048217773438,1444.0246826171874,-0.0485880422837713,-0.0380137929113008,0.0395161119115972,0.0395161119115972,-0.0321528580546546,Financial Services,9.0
2021-03-01,1383.5186767578125,1410.5181596458797,1363.0630599112824,1386.3301391700809,414978.0,1430.998028564453,1443.046494140625,-0.0444775955031442,0.0007713873909066,0.0020321101980762,0.0195150837799593,-0.0147852119311222,Financial Services,9.0
2021-03-02,1387.493408203125,1420.2612579417778,1379.5923907595502,1386.3301016086978,458168.0,1433.0944946289062,1442.459970703125,-0.029157053192705,0.0028729149176554,-0.0008384231503728,0.0236165804788137,-0.0056944540398263,Financial Services,9.0
2021-03-03,1451.1871337890625,1462.0935770978049,1399.0300508955947,1405.7193597934531,576058.0,1436.027117919922,1443.7047631835935,0.2163494498691992,0.0459056059000843,-0.0313314340631537,0.0075155319770963,-0.0359409766521876,Financial Services,9.0
2021-03-04,1426.369140625,1454.192645913138,1421.279466364304,1443.528566509775,303679.0,1436.07802734375,1443.9665234375,0.1206888701390592,-0.0171018558435413,0.0120301438078336,0.0195065249911017,-0.0035682728374688,Financial Services,9.0
2021-03-05,1449.87841796875,1455.7921103651477,1411.0999519694385,1421.230778874764,741576.0,1437.4255920410155,1444.6907177734374,0.2113050245103276,0.0164819026675302,-0.0197586492349619,0.004078750551155,-0.0267460122991824,Financial Services,9.0
2021-03-08,1436.25732421875,1487.8811531182764,1429.9558239774933,1453.2229017913644,564677.0,1437.8376037597657,1444.6412719726563,0.1588027244222452,-0.0093946454966085,0.0118123523455957,0.035943300708741,-0.0043874451569354,Financial Services,9.0
2021-03-09,1423.412109375,1446.145938397509,1394.1344140229955,1430.973957803857,711740.0,1435.6781311035156,1444.07123046875,0.1092910378572473,-0.0089435330474204,0.0053124800463988,0.0159713612612804,-0.0205686709837391,Financial Services,9.0
2021-03-10,1426.1748046875,1442.413284991329,1406.7371724039206,1437.7114203330425,397041.0,1434.2287719726562,1443.3111694335937,0.1199398052037618,0.0019408963112679,0.0080892016936664,0.0113860378478549,-0.0136292074573836,Financial Services,9.0
2021-03-12,1426.2718505859375,1463.8870077920224,1416.625755057015,1440.6199295224803,773920.0,1432.9393798828123,1442.5569262695312,0.1203138671532351,6.804628585397319e-05,0.0100598486401091,0.026373062884633,-0.0067631535495562,Financial Services,9.0
2021-03-15,1420.164306640625,1438.5840768477865,1413.4749980021602,1434.8031529788732,307023.0,1431.4851928710937,1441.4720971679687,0.0967724312815418,-0.0042821737965335,0.0103078540066086,0.0129701683960308,-0.0047102357151111,Financial Services,9.0
2021-03-16,1447.454833984375,1470.382508443505,1420.843039397305,1425.1086945324307,682685.0,1431.259796142578,1440.9650708007812,0.20196335665518,0.0192164577127735,-0.0154382291780619,0.0158399930145092,-0.0183852331432108,Financial Services,9.0
2021-03-17,1430.0528564453125,1459.1367059493557,1410.1304905405348,1454.1439547826644,274443.0,1429.8152954101563,1439.523486328125,0.1348876971192541,-0.0120224666984326,0.0168462992320683,0.0203376045668248,-0.0139312094759201,Financial Services,9.0
2021-03-18,1398.119384765625,1448.4254359817703,1395.0572535674426,1437.5379902374095,424366.0,1427.1158630371094,1436.7684838867187,0.0118006129428286,-0.0223302736928652,0.0281940196962453,0.0359812271858159,-0.0021901786296281,Financial Services,9.0
2021-03-19,1396.515380859375,1402.250780401146,1363.1238522131766,1394.9600484406549,581236.0,1424.319268798828,1433.4491674804688,0.0056180041175723,-0.001147258183906,-0.0011137238014257,0.0041069361787062,-0.0239106057146682,Financial Services,9.0
2021-03-22,1394.571044921875,1419.262345068937,1390.09942017026,1399.8203951364858,466422.0,1421.6411499023438,1430.8762280273438,-0.0018764093808053,-0.0013922767798686,0.0037641325149591,0.0177053010221113,-0.0032064517386171,Financial Services,9.0
2021-03-23,1398.0220947265625,1419.165216128442,1392.2866955329728,1403.7088415776664,422691.0,1420.4734436035155,1427.71404296875,0.0114256099570045,0.0024746317638344,0.0040677088527818,0.0151235960301578,-0.004102509692246,Financial Services,9.0
2021-03-24,1363.70703125,1402.931143859993,1360.9365769512,1385.725064602811,430059.0,1415.975848388672,1423.7773364257812,-0.1208412838222178,-0.0245454371615451,0.0161457210737037,0.0287628586721,-0.0020315612043597,Financial Services,9.0
2021-03-25,1349.5146484375,1374.1087680123162,1339.1132503867084,1364.8251873987033,506945.0,1411.4108947753907,1420.4050634765624,-0.1755456089713504,-0.0104072080639571,0.0113452188006482,0.0182244183887088,-0.0077075102984873,Financial Services,9.0
2021-03-26,1360.9365234375,1385.238961356027,1351.70159702846,1362.8807184709822,227045.0,1407.603662109375,1417.589873046875,-0.1315201643319604,0.0084636910115977,0.0014285714285715,0.017857142857143,-0.0067857142857141,Financial Services,9.0
2021-03-30,1392.9671630859375,1399.8204984084302,1362.005879267185,1374.5459616316114,559402.0,1408.1294067382812,1415.3047802734377,-0.0080585476878862,0.0235357337368927,-0.0132244333839975,0.0049199546867351,-0.0222268583490236,Financial Services,9.0
2021-03-31,1393.2103271484375,1407.5002340341505,1379.4552401088831,1398.7513550420156,346622.0,1408.6139892578126,1413.0991943359377,-0.0071212754824136,0.0001745655381863,0.0039771653896072,0.0102568195248458,-0.0098729436406832,Financial Services,9.0
2021-04-01,1397.487548828125,1406.5766380637235,1371.629775238967,1397.8764116184516,410607.0,1409.1136962890623,1411.5084814453126,0.0093652108667611,0.0030700473549043,0.0002782585008735,0.0065038785091289,-0.0185030439883638,Financial Services,9.0
2021-04-05,1371.2894287109375,1417.1238517949498,1360.9852184433144,1411.1939618255406,731017.0,1405.1188110351563,1409.6565307617188,-0.0916150473548817,-0.0187465857131651,0.0291000078313989,0.0334243246716328,-0.0075142490358942,Financial Services,9.0
2021-04-06,1387.1346435546875,1399.771912543275,1372.6990177121145,1372.6990177121145,171421.0,1403.1570861816406,1408.4142626953126,-0.0305399061103175,0.0115549748375476,-0.0104067949781575,0.0091103405479104,-0.0104067949781575,Financial Services,9.0
2021-04-07,1409.0555419921875,1416.2976220103328,1382.6145334094713,1387.1346925451617,296617.0,1401.1159423828126,1408.2318359375,0.0539538657621505,0.0158030069678926,-0.0155571223374438,0.0051396696597965,-0.0187650577246463,Financial Services,9.0
2021-04-08,1390.585693359375,1423.58836123065,1385.9682295051582,1409.2985731896215,628533.0,1398.8323608398437,1408.14341796875,-0.0172378867725076,-0.0131079635134176,0.0134568332750786,0.0237329263697134,-0.0033205173016428,Financial Services,9.0
2021-04-09,1379.9896240234375,1402.6395438424206,1367.5953805683143,1390.099462025564,909210.0,1396.6612365722656,1407.8566479492188,-0.058080275955059,-0.0076198607439571,0.0073260246498452,0.0164131087833443,-0.0089814033666333,Financial Services,9.0
2021-04-12,1313.3524169921875,1379.9896315573333,1292.7925304744774,1379.9896315573333,902033.0,1391.0201171875,1407.3898193359375,-0.3149323837813017,-0.0482881942524795,0.0507382585991329,0.0507382585991329,-0.0156545084561506,Financial Services,9.0
2021-04-13,1325.9410400390625,1349.174194898697,1308.29744601537,1327.4963723649091,748685.0,1386.0035766601563,1407.3211547851563,-0.2664097264210746,0.0095851066964228,0.0011730026289864,0.0175220120337702,-0.013306469511776,Financial Services,9.0
2021-04-15,1347.91064453125,1356.7081761652762,1297.3130305407549,1325.9412602857622,597218.0,1382.3908935546874,1408.7728295898437,-0.1817282177966067,0.016569065915284,-0.0162988432019749,0.0065267914232443,-0.0375378102367395,Financial Services,9.0
2021-04-16,1377.608154296875,1388.1553896520657,1336.634216226604,1336.634216226604,825956.0,1378.8985595703125,1409.851901855469,-0.0672596150396805,0.02203225405639,-0.0297428103502943,0.0076561940507486,-0.0297428103502943,Financial Services,9.0
2021-04-19,1322.7332763671875,1370.6577398430086,1296.438105109895,1370.6577398430086,1174639.0,1373.5325805664063,1409.3952856445312,-0.2787740030352364,-0.0398334444802233,0.0362313886949627,0.0362313886949627,-0.0198794206867696,Financial Services,9.0
2021-04-20,1359.9644775390625,1378.4343310581778,1327.9824442915335,1351.2155995563237,928686.0,1371.6248352050782,1408.7438818359376,-0.1352669005629738,0.0281471720996756,-0.006433166547534,0.0135811293781273,-0.023516815163733,Financial Services,9.0
2021-04-22,1341.54345703125,1360.9367583723488,1334.0096999759746,1342.175225594794,443394.0,1368.876239013672,1407.0677319335937,-0.2062704458274568,-0.0135452218142833,0.0004709266481326,0.0144559620781983,-0.0056157383615041,Financial Services,9.0
2021-04-23,1342.6611328125,1365.6999167047932,1336.6341752697133,1336.6341752697133,463636.0,1366.280743408203,1405.462412109375,-0.2019623814131458,0.0008331267804945,-0.004488815081853,0.0171590458152559,-0.004488815081853,Financial Services,9.0
2021-04-26,1411.0968017578125,1421.3524785352572,1351.26426782482,1371.824036395158,1698950.0,1366.9344787597656,1405.1240063476562,0.061821870691826,0.0509701720507533,-0.0278313757877787,0.0072678761405093,-0.0424014382701872,Financial Services,9.0
2021-04-27,1399.5289306640625,1440.6487084728178,1381.5451242492534,1423.7828380815115,541749.0,1368.7255737304688,1403.7825537109377,0.0172336863146121,-0.0081977870542544,0.0173300507663967,0.029381155978851,-0.0128498997203837,Financial Services,9.0
2021-04-28,1385.1419677734375,1413.9160345336727,1381.9826504051086,1411.1941136429452,273683.0,1370.5069396972656,1402.3821533203125,-0.0382206448061687,-0.0102798610128041,0.0188082857032954,0.0207733701163415,-0.0022808617757841,Financial Services,9.0
2021-04-29,1378.28857421875,1406.1878468569578,1373.1365280782757,1391.0716815380626,244982.0,1371.374542236328,1400.9067309570312,-0.0646369467297886,-0.0049477914279819,0.0092746232961833,0.0202419675821674,-0.0037380025031366,Financial Services,9.0
2021-04-30,1374.5458984375,1384.3640596934897,1360.9365331064355,1374.157035695191,512509.0,1370.4534790039063,1399.4126879882813,-0.0790630339887201,-0.0027154515035949,-0.0002829026973567,0.0071428398769006,-0.0099009900990097,Financial Services,9.0
2021-05-03,1395.5433349609375,1402.7368811612837,1351.4100787923803,1375.5181475004963,375833.0,1370.5701293945312,1398.2842993164063,0.0018712678865589,0.0152759078815091,-0.0143493841851937,0.005154656269092,-0.0316244254570514,Financial Services,9.0
2021-05-04,1402.9312744140625,1430.8790817200793,1383.1977634104592,1397.8764141235492,425540.0,1370.842315673828,1397.1640673828124,0.0303479689004222,0.0052939520171416,-0.0036030705015286,0.0199210095431718,-0.0140659142493242,Financial Services,9.0
2021-05-05,1411.194091796875,1430.9277212885015,1400.6955085185873,1417.0753299648866,273192.0,1372.837548828125,1396.345788574219,0.0621968736776501,0.0058896807944234,0.0041675615014253,0.013983639533595,-0.0074395034243091,Financial Services,9.0
2021-05-06,1413.1868896484375,1440.5514608919364,1409.5415236390263,1415.7629720279397,286586.0,1374.1401611328124,1395.5605810546874,0.0698780828916768,0.0014121359089769,0.0018228886769131,0.0193637313252363,-0.0025795356835769,Financial Services,9.0
2021-05-07,1409.4927978515625,1428.9834012320266,1402.7367673318463,1428.9834012320266,244058.0,1374.162023925781,1394.7877685546875,0.0556392618665697,-0.0026140150492013,0.0138280971780579,0.0138280971780579,-0.0047932352190901,Financial Services,9.0
2021-05-10,1455.618896484375,1457.9519543394397,1406.382131797294,1409.4927964945457,673766.0,1377.4136840820313,1395.4726220703126,0.2334316122284786,0.0327253170098639,-0.0316883080463117,0.0016027944269612,-0.0338253129345861,Financial Services,9.0
2021-05-11,1443.3704833984375,1470.7835867229464,1428.9833922556056,1451.8276845807804,452283.0,1380.5827270507812,1395.2668530273438,0.1862202890231974,-0.008414574113815,0.0058593419219923,0.0189924233866585,-0.0099677049713232,Financial Services,9.0
2021-05-12,1440.35693359375,1452.9942021054412,1422.7619911680156,1442.5928054884437,408625.0,1386.9329528808594,1395.2577172851563,0.1746046068261576,-0.0020878560559116,0.0015523040453,0.0087737061675128,-0.012215682110013,Financial Services,9.0
2021-05-14,1431.996826171875,1475.6440283452391,1420.0400979312624,1443.564810337734,490693.0,1392.2357421875,1395.1560302734374,0.1423806990631055,-0.0058041914659418,0.0080782191373869,0.0304799573404399,-0.0083496890650074,Financial Services,9.0
2021-05-17,1434.329833984375,1455.6673262380657,1420.380258857396,1432.8716877620934,506156.0,1396.5567016601562,1396.1935815429688,0.151373242432078,0.0016291990106827,-0.0010166045408335,0.0148762800216029,-0.009725500227677,Financial Services,9.0
2021-05-18,1445.5576171875,1466.8951095862276,1431.1705268974974,1443.2730931590022,442991.0,1399.9541748046877,1397.4343603515624,0.1946505631725214,0.0078278949075023,-0.0015803756289857,0.0147607346431768,-0.0099526232084711,Financial Services,9.0
2021-05-19,1462.958251953125,1469.665749200705,1436.9546408634187,1452.2166445520074,332439.0,1406.9654235839844,1398.9436572265624,0.2617210470085175,0.0120373166442718,-0.0073423881965032,0.0045848863004978,-0.0177746774762643,Financial Services,9.0
2021-05-20,1485.2193603515625,1503.8350539507085,1453.188790475525,1466.846691163203,896399.0,1413.2281677246094,1399.6243017578124,0.3475261530359315,0.015216502841908,-0.0123703404889701,0.0125339691200494,-0.0215662216175633,Financial Services,9.0
2021-05-21,1484.78173828125,1511.368581048924,1463.978828145798,1497.030142991055,403021.0,1420.3900817871097,1400.7925537109377,0.3458393453769861,-0.0002946514716916,0.0082492964413636,0.0179062296377987,-0.0140107529605887,Financial Services,9.0
2021-05-24,1451.8277587890625,1510.591010967684,1448.0365544339966,1487.212134995916,402726.0,1425.8484130859374,1400.8315405273438,0.2188187292538982,-0.0221944940744855,0.0243722962263559,0.0404753606775192,-0.0026113320482507,Financial Services,9.0
2021-05-25,1438.55859375,1474.672042924273,1423.24805671898,1455.7161399334864,418785.0,1427.221502685547,1400.8775659179687,0.1676729330656038,-0.0091396275892465,0.0119269011759615,0.0251039125769172,-0.0106429707469257,Financial Services,9.0
2021-05-26,1435.6424560546875,1457.709144913253,1424.511984920966,1450.1753877826352,456731.0,1429.0271789550782,1401.1221728515625,0.1564327243725636,-0.0020271247260848,0.0101229464666892,0.0153706020363926,-0.0077529548438609,Financial Services,9.0
2021-05-27,1406.0419921875,1446.4812286093174,1390.09956781675,1440.259780237286,1130538.0,1430.072180175781,1400.7195166015624,0.0423381835651107,-0.0206182700590598,0.0243362490166816,0.0287610445822479,-0.0113385122630277,Financial Services,9.0
2021-05-28,1442.6416015625,1523.277056210825,1420.1375166609928,1420.1375166609928,2092732.0,1433.2898315429688,1401.0469116210938,0.1834108249976566,0.0260302391951031,-0.0155992208162675,0.0558943084415355,-0.0155992208162675,Financial Services,9.0
2021-05-31,1430.8304443359375,1452.994197846774,1414.256133216942,1450.272395835402,682347.0,1436.1040588378903,1401.260234375,0.1378848978967946,-0.0081871735944464,0.0135878793860075,0.0154901327397483,-0.0115837003501052,Financial Services,9.0
2021-06-01,1425.872802734375,1454.2580051008545,1421.206686803108,1439.19049234747,423101.0,1437.6205322265623,1400.82859375,0.118775743237728,-0.0034648700837948,0.0093400263947498,0.0199072472046915,-0.0032724629590514,Financial Services,9.0
2021-06-02,1426.1644287109375,1437.7324143987223,1416.3462662467468,1433.357975004,705986.0,1438.7821899414062,1400.7508251953125,0.1198998111588496,0.0002045245382359,0.005043981008252,0.0081112566369647,-0.006884313103409,Financial Services,9.0
2021-06-03,1433.649658203125,1443.5650067433332,1427.1365327653882,1436.7603232098631,322667.0,1439.9049682617188,1401.4614306640624,0.148751515158537,0.0052485038481524,0.0021697525535191,0.0069161586887522,-0.0045430383918899,Financial Services,9.0
2021-06-04,1407.1112060546875,1439.6764740359183,1403.7088646238126,1439.6764740359183,1058971.0,1439.6011840820313,1401.6733471679688,0.0464594522637728,-0.0185111139228391,0.0231433506044904,0.0231433506044904,-0.0024179620034542,Financial Services,9.0
2021-06-07,1404.0491943359375,1416.5892775509706,1395.105943566289,1415.3741555081235,694398.0,1439.32900390625,1401.86291015625,0.0346569743510841,-0.0021760978844986,0.0080659290414266,0.0089313702579802,-0.0063696135475355,Financial Services,9.0
2021-06-08,1426.7476806640625,1428.98355273609,1397.9250801270216,1409.1042031586303,586141.0,1437.8854431152345,1402.437421875,0.1221479470010927,0.0161664466029344,-0.0123662212629075,0.0015671110612822,-0.0202016102269924,Financial Services,9.0
2021-06-09,1432.7747802734375,1448.814391836583,1422.1788919322034,1433.8440639781272,866486.0,1437.3556579589845,1403.8187768554687,0.1453793113951723,0.0042243626473391,0.0007463027123395,0.0111947891489854,-0.0073953621232862,Financial Services,9.0
2021-06-10,1459.750244140625,1462.034649547694,1431.802440833114,1431.8996268508995,717238.0,1438.3253234863282,1406.0234887695312,0.2493558293580049,0.0188274278962666,-0.0190790290335737,0.0015649289433166,-0.019145606188245,Financial Services,9.0
2021-06-11,1473.4569091796875,1479.9699155101284,1446.1409908719982,1460.0905674338717,514523.0,1440.3983276367187,1408.273896484375,0.3021879626870694,0.0093897329999295,-0.0090714167903678,0.0044202217858322,-0.0185386611155781,Financial Services,9.0
2021-06-14,1462.3265380859375,1487.5037722159266,1452.3138848545016,1472.727935444826,418230.0,1441.798162841797,1409.661083984375,0.2592861154506255,-0.0075539169312705,0.0071129102071163,0.017217244899996,-0.0068470707264477,Financial Services,9.0
2021-06-15,1461.0626220703125,1477.5882804703094,1453.2858416467843,1466.6521829997232,320946.0,1442.5734130859375,1411.0181298828124,0.2544143702621396,-0.0008643185928085,0.0038256819693944,0.0113107119095143,-0.0053226879574185,Financial Services,9.0
2021-06-16,1473.894287109375,1539.753897429558,1454.2579636751843,1454.2579636751843,2333441.0,1443.12021484375,1412.5462646484375,0.303873829309664,0.0087824196206457,-0.0133227488605724,0.044684080056615,-0.0133227488605724,Financial Services,9.0
2021-06-17,1466.0205078125,1487.3094710326843,1448.4255632932675,1473.894475396878,567744.0,1442.1602722167968,1414.4408862304688,0.2735244659575571,-0.0053421601303015,0.0053709805165871,0.0145215998730812,-0.0120018406464765,Financial Services,9.0
2021-06-18,1491.1976318359375,1498.0995006624323,1443.6620382225285,1469.0824127197266,704322.0,1442.4810668945313,1416.5221459960935,0.3705693101598359,0.0171737870577302,-0.0148305084745762,0.0046284065097377,-0.0318774605046039,Financial Services,9.0
2021-06-21,1484.7333984375,1520.3608028771623,1478.900812237204,1488.2815787755342,420137.0,1444.1263488769532,1418.035703125,0.3456530201795126,-0.0043349273499575,0.0023897760646915,0.0239958261039696,-0.0039283727344141,Financial Services,9.0
2021-06-22,1482.44873046875,1510.9797691878723,1477.588242827869,1492.5585684946327,432914.0,1446.3208557128903,1419.8729638671875,0.3368468020080135,-0.0015387732041013,0.0068196881403688,0.0192458856301229,-0.0032786885245901,Financial Services,9.0
2021-06-23,1490.8089599609375,1506.7513854495146,1475.6442600724922,1488.2815297569075,426814.0,1449.0791809082032,1422.0893505859376,0.3690711802892411,0.0056394729344494,-0.001695341436703,0.0106938084736187,-0.0101721282174495,Financial Services,9.0
2021-06-24,1482.69189453125,1504.8071153806754,1477.734220403352,1501.8908225214104,219795.0,1452.9116760253903,1425.4761401367186,0.3377840742134861,-0.0054447388281729,0.0129486969349286,0.0149155876085889,-0.0033436981386247,Financial Services,9.0
2021-06-25,1505.925048828125,1515.5001866336574,1482.740544369051,1486.3372580903542,706530.0,1456.0758483886718,1429.0758203125,0.4273359164719136,0.0156695766548451,-0.0130071484985349,0.0063583096735018,-0.0153955234871189,Financial Services,9.0
2021-06-28,1553.752197265625,1562.1608653577457,1505.925042132946,1515.5001798959086,1483124.0,1462.2219360351562,1433.1926513671874,0.6116849376085521,0.0317593152957499,-0.0246191235880691,0.0054118463078722,-0.0307817135942575,Financial Services,9.0
2021-06-29,1537.7613525390625,1563.1330783996357,1529.1096594046187,1553.4121015439166,575662.0,1467.816363525391,1436.3957153320312,0.5500484681806903,-0.0102917600082587,0.0101776188997158,0.0164991309078492,-0.0056261611206177,Financial Services,9.0
2021-06-30,1523.27685546875,1553.4118794122926,1512.632434799554,1535.9141235741065,392508.0,1472.6719848632813,1440.4065869140625,0.4942181930377344,-0.0094192099745493,0.0082961072112315,0.0197830248883217,-0.0069878437599713,Financial Services,9.0
2021-07-01,1515.305908203125,1549.9610954986094,1511.660541909973,1533.9701361583564,620571.0,1476.754797363281,1443.5134155273438,0.4634942972179789,-0.0052327633266456,0.0123171353415785,0.0228700931659264,-0.0024056966144048,Financial Services,9.0
2021-07-02,1510.1048583984375,1532.9006166435695,1506.7998217324644,1521.332632319917,399379.0,1481.9044799804688,1446.8846435546875,0.4434469293170888,-0.0034323431173412,0.007435095555806,0.015095480369031,-0.0021886140208027,Financial Services,9.0
2021-07-05,1522.9366455078125,1567.0212455246794,1514.6251640165312,1526.3875206005846,618930.0,1487.8488525390626,1450.4901538085935,0.4929068588827885,0.0084972821840888,0.0022659347668538,0.0289471004239754,-0.0054575359492448,Financial Services,9.0
2021-07-06,1524.6865234375,1543.54524172582,1519.3399863212594,1535.914298847311,250878.0,1492.7457946777345,1452.7619482421876,0.4996517369276934,0.0011490155777977,0.0073639894084573,0.0123689151825137,-0.0035066467985737,Financial Services,9.0
2021-07-07,1544.76025390625,1550.8358638334066,1512.1464510158278,1526.193213701711,375590.0,1498.345068359375,1455.6665747070313,0.5770256277694324,0.0131658082892295,-0.0120193668613548,0.0039330439217304,-0.0211125336814896,Financial Services,9.0
2021-07-08,1525.4154052734375,1560.2165445107798,1521.7215058370086,1550.8357795601548,411390.0,1501.6283264160156,1458.4720434570313,0.5024612009532341,-0.0125228808702806,0.0166645585188387,0.0228142046533901,-0.0024215695106125,Financial Services,9.0
2021-07-09,1524.83203125,1532.6574631620886,1512.243416780194,1532.6088108240551,244062.0,1504.1970825195312,1461.4029125976565,0.5002125945928155,-0.0003824361688106,0.0051000893309409,0.0051319960177342,-0.0082557384759857,Financial Services,9.0
2021-07-12,1540.7747802734375,1553.4120497646393,1531.053803741744,1531.053803741744,275434.0,1508.1194946289063,1464.727490234375,0.5616636798595547,0.0104554132499225,-0.0063091482649841,0.0082018927444795,-0.0063091482649841,Financial Services,9.0
2021-07-13,1500.1407470703125,1550.4954427714708,1497.0300826759028,1543.6907605774893,481159.0,1510.0734008789063,1466.8194384765625,0.4050404127287803,-0.0263724677502274,0.0290306183551292,0.0335666475292388,-0.0020735816959073,Financial Services,9.0
2021-07-14,1488.9132080078125,1506.0221008311207,1473.6998579054246,1506.0221008311207,1031226.0,1510.8243469238282,1468.5390771484374,0.3617640330246878,-0.0074843237772367,0.0114908597299638,0.0114908597299638,-0.0102177548164433,Financial Services,9.0
2021-07-15,1504.7584228515625,1509.618910820545,1492.6558552744991,1495.4749620293603,200824.0,1512.7612426757812,1470.4103637695312,0.4228391742692519,0.0106421346513213,-0.0061694027966361,0.0032300785927961,-0.0080428641523259,Financial Services,9.0
2021-07-16,1478.997802734375,1514.1878060222127,1476.6648634941132,1504.758388379846,439481.0,1512.1512512207032,1471.72658203125,0.3235452531883791,-0.0171194390581116,0.017417595616332,0.0237931410193972,-0.0015773784355518,Financial Services,9.0
2021-07-19,1448.1822509765625,1491.3434037198897,1441.6692451906797,1483.4207853601172,639322.0,1510.3236938476562,1472.50037109375,0.2047671744626155,-0.0208354276800416,0.0243329417687532,0.0298036747199614,-0.0044973661163785,Financial Services,9.0
