Date_Ticker,Close_KANSAINER.NS,High_KANSAINER.NS,Low_KANSAINER.NS,Open_KANSAINER.NS,Volume_KANSAINER.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-03-17,268.8944396972656,288.762219675867,259.5106484274538,280.2520867256441,504853.0,314.2910095214844,,-0.9815161559576046,-0.0378604024327536,0.0422383112167195,0.0738869126523014,-0.0348976768741537,Consumer Durables,5.0
2020-03-18,254.2686462402344,271.6772315379703,243.8494017524969,267.2765601595616,922755.0,310.7445785522461,,-1.2865361097879893,-0.0543923238929658,0.0511581514735295,0.0684653241960795,-0.0409773074337026,Consumer Durables,5.0
2020-03-19,238.83392333984372,249.8032661842824,226.50553834831845,244.6259867486073,1252330.0,306.40699768066406,,-1.608426233581488,-0.0607024229240117,0.024251426798034,0.0459287470181948,-0.0516190699341436,Consumer Durables,5.0
2020-03-20,239.1575164794922,254.333387093158,232.9771484822821,242.68452966904383,503130.0,302.1616371154785,,-1.601677720086793,0.0013548876772751,0.0147476577005436,0.0634555452701697,-0.025842248607478,Consumer Durables,5.0
2020-03-23,193.6622467041016,232.97713889215223,191.3324812400951,226.44083187884576,1244415.0,295.5104644775391,316.1059649658203,-2.5504785579462457,-0.1902314024877903,0.1692564541235903,0.2030075187969924,-0.0120300445939065,Consumer Durables,5.0
2020-03-24,201.07220458984372,213.56236938007424,190.07051171072348,213.56236938007424,263101.0,289.1456588745117,313.56068908691407,-2.395944377025784,0.0382622736844726,0.0621178089518066,0.0621178089518066,-0.0547151352995906,Consumer Durables,5.0
2020-03-25,212.04156494140625,213.78889652487896,194.27705433196212,194.27705433196212,160170.0,283.4069793701172,311.22185791015625,-2.16717909343196,0.054554334717413,-0.0837784356777078,0.0082405144668478,-0.0837784356777078,Consumer Durables,5.0
2020-03-26,223.10797119140625,229.38541888375067,212.170992410161,213.7888942013165,227154.0,278.31060485839845,308.9826892089844,-1.936389924053901,0.0521897970950082,-0.0417693592045388,0.0281363667054233,-0.0490210131123567,Consumer Durables,5.0
2020-03-27,231.2945098876953,239.222208710158,222.3313729698171,226.50553463496465,153093.0,273.66238632202146,306.94155059814454,-1.7656602017650704,0.0366931699148739,-0.020705096956499,0.0342753437006004,-0.0387520521876211,Consumer Durables,5.0
2020-03-30,234.6273651123047,239.93407393127217,223.26973379062983,227.1526856826408,583666.0,269.16625061035154,304.90688354492187,-1.6961537268021691,0.0144095734318451,-0.0318576625794955,0.0226176039458458,-0.0484071042448032,Consumer Durables,5.0
2020-03-31,250.7416229248047,255.4982630023024,236.95716058418003,236.95716058418003,290422.0,265.7007148742676,303.23138946533203,-1.360091947424536,0.0686802147089146,-0.0549747671720163,0.0189702851166604,-0.0549747671720163,Consumer Durables,5.0
2020-04-01,251.71237182617188,253.68622764319045,249.22082655857776,252.3919003307385,215845.0,262.1057502746582,301.48341278076174,-1.3398470433825216,0.0038715108008146,0.0026996229849041,0.0078417115642677,-0.0098983822269758,Consumer Durables,5.0
2020-04-03,244.2377166748047,251.7123824166493,242.0373660759745,249.1561073448217,3101989.0,258.42503814697267,299.65583740234376,-1.4957304814924737,-0.0296952235487616,0.0201377196650003,0.0306040600264736,-0.009009053264938,Consumer Durables,5.0
2020-04-07,245.27313232421875,248.6707004110902,243.1374969377768,245.95264594159303,496395.0,254.67151641845703,297.94216064453127,-1.47413695670304,0.0042393765529371,0.0027704364148457,0.0138521820742285,-0.0087071721480643,Consumer Durables,5.0
2020-04-08,243.2993011474609,250.7739956706885,241.0342507293145,248.4765655942041,588748.0,251.2755485534668,296.13270477294924,-1.515301075160778,-0.008047482241751,0.0212794053346059,0.0307222194555223,-0.0093097284187166,Consumer Durables,5.0
2020-04-09,245.2084503173828,248.50895393694267,243.3640390375093,246.8587021271628,541656.0,247.9701858520508,294.28636047363284,-1.4754858956714945,0.0078469159628401,0.0067299956736561,0.0134599913473123,-0.0075218096174345,Consumer Durables,5.0
2020-04-13,231.48866271972656,247.21463115904675,228.0910795059478,247.21463115904675,284353.0,244.1487113952637,292.1953909301758,-1.7616111573124604,-0.0559515285052297,0.0679340761424687,0.0679340761424687,-0.0146771041564673,Consumer Durables,5.0
2020-04-15,226.6026153564453,239.31928948741475,225.17885834443075,233.13892204843185,1216360.0,240.44049072265625,290.10571533203125,-1.8635093514541703,-0.0211070698058202,0.028844798113671,0.0561188321280676,-0.0062830563970984,Consumer Durables,5.0
2020-04-16,237.70140075683597,239.44873227009944,226.76442229617896,229.0618229238116,1290057.0,237.63505783081052,288.2289553833008,-1.6320449170392968,0.0489790701794516,-0.0363463480043285,0.0073509516885472,-0.0460114177949052,Consumer Durables,5.0
2020-04-17,245.95266723632807,247.21462967059097,239.51344011157477,244.4965601534757,676816.0,235.95891647338868,286.5211038208008,-1.4599653011189055,0.0347127381379341,-0.005920273600665,0.0051309158320704,-0.0261807574486115,Consumer Durables,5.0
2020-04-20,255.3040771484375,259.4782384230893,241.94025551380423,249.15606034605165,716205.0,235.27939834594727,285.16401153564453,-1.2649422667775208,0.0380211770711309,-0.0240811540146744,0.016349763471364,-0.0523447247059173,Consumer Durables,5.0
2020-04-21,250.12680053710935,257.14847562022123,247.66760564381136,255.62766863999727,233976.0,235.07230606079105,283.58817962646486,-1.3729140275981455,-0.0202788638127309,0.0219923178606837,0.0280724619194498,-0.009831792866727,Consumer Durables,5.0
2020-04-22,245.6938018798828,253.1684669532352,242.8463026645507,251.971249054794,371473.0,235.41529998779296,281.9003887939453,-1.4653639209820402,-0.0177230054824487,0.0255498800819573,0.0304226847244875,-0.0115896257599702,Consumer Durables,5.0
2020-04-23,250.67694091796875,259.0576445935351,247.3440724323925,249.1561040600574,547689.0,235.9912712097168,280.37762451171875,-1.36144088639299,0.0202819078053997,-0.0060669196470249,0.0334322879674393,-0.0132954729436678,Consumer Durables,5.0
2020-04-24,255.20703125,256.2748490459397,246.27624401843232,252.1977373249244,315057.0,239.06851043701167,278.92604736328127,-1.2669661525617553,0.0180714281714235,-0.0117915792144758,0.0041841237316602,-0.0349942836128959,Consumer Durables,5.0
2020-04-27,258.70166015625,263.10233090317496,253.686190690992,258.8634399375258,323259.0,241.94998321533205,277.4964721679688,-1.194085898183059,0.0136933096597431,0.0006253526984638,0.0170106011081143,-0.0193870787772632,Consumer Durables,5.0
2020-04-28,251.841796875,259.5106512486739,251.09756831227523,258.2486739959268,244335.0,243.9399948120117,276.0500726318359,-1.337147892561472,-0.0265165027433793,0.0254400865957402,0.0304510786884208,-0.0029551431571708,Consumer Durables,5.0
2020-04-29,258.96051025390625,264.04070922196763,252.3918544033514,255.4982275381436,1375848.0,245.7326217651367,274.80946838378907,-1.1886875965409598,0.0282666081136626,-0.01336992544681,0.0196176589360297,-0.0253654730758539,Consumer Durables,5.0
2020-04-30,267.8589782714844,272.3891090254871,263.5553866422143,265.27035328675066,350794.0,247.56084518432615,273.57792602539064,-1.0031106354101436,0.0343622585885907,-0.0096641337222979,0.0169123722610904,-0.016066631990615,Consumer Durables,5.0
2020-05-04,251.6153106689453,258.2163174609753,250.77400239648185,258.2163174609753,308100.0,248.4102424621582,272.11664215087893,-1.3418712473877914,-0.0606426101800311,0.0262345195706912,0.0262345195706912,-0.00334362909088,Consumer Durables,5.0
2020-05-05,253.5891571044922,261.7110012948259,251.71238095216447,252.61841899110232,485445.0,248.55261917114257,270.71360290527343,-1.3007068107090185,0.0078446992367006,-0.00382799534678,0.0320275688561364,-0.0074008533083864,Consumer Durables,5.0
2020-05-06,254.4951171875,263.26413820447993,245.95263526180855,255.62766452108943,1561711.0,248.69175643920897,269.29955993652345,-1.281813073182705,0.0035725505512623,0.0044501731353652,0.0344565393390998,-0.0335663883067655,Consumer Durables,5.0
2020-05-07,241.196044921875,254.3333736808972,238.1544009520624,246.56746914102249,814278.0,248.5396728515625,267.61177001953126,-1.5591643444395655,-0.0522566892936765,0.0222699514865067,0.0544674302734833,-0.0126106710033235,Consumer Durables,5.0
2020-05-08,232.71826171875,244.3994678142114,230.77678570844293,241.3901888856073,275640.0,247.91192932128905,265.7848406982422,-1.7359679516283468,-0.0351489312599259,0.0372636298621793,0.0501946259360541,-0.0083426027505028,Consumer Durables,5.0
2020-05-11,233.5272216796875,237.28074420743624,230.420862805364,234.2714502531396,171196.0,247.4233253479004,263.92167114257813,-1.7190971452231625,0.0034761344252182,0.0031869028719611,0.0160731691181474,-0.0133019133785794,Consumer Durables,5.0
2020-05-12,233.20362854003903,236.86007104197355,227.1526910812369,232.16817566504625,286950.0,246.8230842590332,262.0183773803711,-1.7258456587178574,-0.0013856763135403,-0.0044401233440286,0.0156791835737095,-0.0259470124743932,Consumer Durables,5.0
2020-05-13,239.1898651123047,242.68452824393256,233.62431079358845,239.3840245847303,440722.0,247.2081443786621,260.26587158203125,-1.6010030914920483,0.0256695687358819,0.0008117378733185,0.0146104147430621,-0.0232683534317104,Consumer Durables,5.0
2020-05-14,233.4948883056641,239.80468623688444,232.0064162402569,239.80468623688444,118234.0,247.55275802612303,258.43506011962893,-1.719771455596872,-0.0238094402702502,0.0270232807964529,0.0270232807964529,-0.0063747522534995,Consumer Durables,5.0
2020-05-15,233.59190368652344,236.01874852993836,232.23287649912527,234.2714172802225,35406.0,247.34728317260743,256.62172058105466,-1.717748206254708,0.0004154925256109,0.0029089775072468,0.0103892506765632,-0.0058179550144937,Consumer Durables,5.0
2020-05-18,221.13414001464844,237.1836685469956,220.0339721535396,236.21293045633624,498090.0,246.10635681152343,254.5534017944336,-1.9775540425116396,-0.0533313161769216,0.0681884327797097,0.0725782483486447,-0.0049751153803567,Consumer Durables,5.0
2020-05-19,216.9599609375,225.7289685082249,215.18027939445756,225.7289685082249,802602.0,244.18915100097652,252.4915542602539,-2.064606270695505,-0.018876230856402,0.0404176306671211,0.0404176306671211,-0.0082028109488605,Consumer Durables,5.0
2020-05-20,224.98472595214844,225.85839911499295,215.56856950118603,217.47769563265965,126454.0,242.9320472717285,250.51901550292968,-1.8972503278224688,0.0369873085336706,-0.0333668442945119,0.0038832554483292,-0.0418524253640449,Consumer Durables,5.0
2020-05-21,232.84771728515625,235.50107207659988,224.49936359064296,225.85840583585733,92383.0,242.28974304199215,248.8189306640625,-1.7332681643652266,0.0349490006476269,-0.0300166629537512,0.0113952364334077,-0.0358532769479097,Consumer Durables,5.0
2020-05-22,228.5440826416016,234.20671600085555,227.31448513283632,231.0356425046562,92002.0,241.18310012817383,246.9829409790039,-1.8230201798122123,-0.0184826147051476,0.0109018786846555,0.0247769852266708,-0.0053801327715558,Consumer Durables,5.0
2020-05-26,225.82601928710935,232.32996105508303,224.98471102859943,232.32996105508303,836415.0,239.71404953002929,245.2750881958008,-1.8797052110435744,-0.0118929500299274,0.0288006749111791,0.0288006749111791,-0.0037254708787134,Consumer Durables,5.0
2020-05-27,225.7613067626953,230.71207663856,223.4315414165748,228.4470113613067,741732.0,238.0670318603516,243.56400024414063,-1.8810547864540996,-0.0002865592043748,0.0118962130274804,0.0219292222695564,-0.0103195954148573,Consumer Durables,5.0
2020-05-28,232.68592834472656,233.62431644318255,225.8907613895731,226.50556023435328,281580.0,237.1092384338379,242.05935577392577,-1.7366422620020563,0.0306723135214216,-0.0265609878274074,0.0040328528034827,-0.0292031710017562,Consumer Durables,5.0
2020-05-29,235.3069000244141,238.154399323718,229.74134600456824,229.74134600456824,217561.0,235.9265579223633,240.75015319824217,-1.6819820712180344,0.0112639887522742,-0.0236523196696245,0.0121012146223016,-0.0236523196696245,Consumer Durables,5.0
2020-06-01,243.42872619628903,243.94646003708752,237.5395833732452,239.0604052379292,321868.0,234.7050453186035,239.74252655029295,-1.5126019243397282,0.0345158861513722,-0.0179449690536418,0.0021268395430906,-0.0241924727416726,Consumer Durables,5.0
2020-06-02,246.50274658203125,248.50893753821333,242.68450931466143,245.8555829530965,212322.0,234.4494171142578,239.08307159423828,-1.4484934327978911,0.012628009987874,-0.0026253810065333,0.0081386150215347,-0.0154896337680324,Consumer Durables,5.0
2020-06-03,255.6600646972656,259.8666064230165,248.70311804949523,251.7447621820916,628707.0,234.55296249389647,238.81838409423827,-1.2575181700249751,0.0371489496251393,-0.0153144861314584,0.0164536519645019,-0.0272117065135233,Consumer Durables,5.0
2020-06-04,253.49205017089844,257.4720819336918,252.3918824020661,255.75711540064648,133264.0,234.5028091430664,238.8028521728516,-1.3027319693773936,-0.0084800671897443,0.0089354487772732,0.0157008149175097,-0.0043400484081872,Consumer Durables,5.0
2020-06-05,258.6369323730469,260.8049177311288,254.36569134461243,254.36569134461243,186763.0,235.374853515625,239.1989123535156,-1.1954357918146197,0.0202960297913874,-0.0165144281183856,0.0083823502629349,-0.0165144281183856,Consumer Durables,5.0
2020-06-08,254.4628143310547,262.09928943016456,253.36264644915903,262.09928943016456,199705.0,236.46208114624025,239.5050183105469,-1.2824867471143442,-0.0161389094886557,0.0300101809342361,0.0300101809342361,-0.0043234917635718,Consumer Durables,5.0
2020-06-09,259.9960327148437,262.09928873725937,253.8803648695621,257.95747676641656,491382.0,237.78552169799804,240.83169403076167,-1.16709184420428,0.0217447032421419,-0.007840719441527,0.0080895696770972,-0.0235221583245816,Consumer Durables,5.0
2020-06-10,254.4628143310547,260.1578132121633,253.0390572046335,258.86348585863715,166797.0,238.84848098754884,241.89950622558592,-1.2824867471143442,-0.0212819339049597,0.017293967054287,0.0223804758902785,-0.0055951480775846,Consumer Durables,5.0
2020-06-11,250.02975463867188,257.5367691955455,246.8910164693065,256.7278406444514,248929.0,239.3904754638672,242.65927001953125,-1.37493791338238,-0.0174212475957898,0.0267891556165353,0.0300244847567134,-0.0125534585829647,Consumer Durables,5.0
2020-06-12,249.9319000244141,254.46662376439363,242.06952685939427,242.06952685939427,388687.0,240.2123260498047,243.1957485961914,-1.376978664881483,-0.0003913718765161,-0.0314580618330504,0.0181438373394375,-0.0314580618330504,Consumer Durables,5.0
2020-06-15,252.18292236328125,256.2609327720989,248.17018867490293,254.07512588342584,99847.0,241.1418769836426,243.61351684570312,-1.3300337430972666,0.0090065427368307,0.0075032976159217,0.016170842857246,-0.0159119961445992,Consumer Durables,5.0
2020-06-16,252.7701568603516,257.0438928565142,249.96449743077696,252.9006505639531,76198.0,242.72367782592767,243.97637268066407,-1.3177870065554016,0.0023286053296835,0.0005162543918253,0.0169075971991574,-0.0110996466688298,Consumer Durables,5.0
2020-06-17,253.8793792724609,256.4240514050616,249.8666454437264,251.20421343060607,226143.0,244.56964874267575,244.0391278076172,-1.2946542466184303,0.0043882649197475,-0.0105371529169523,0.0100231540658908,-0.0158056705520305,Consumer Durables,5.0
2020-06-18,253.7162933349609,256.521953148505,251.5957479601572,252.0198450878786,192174.0,246.0062271118164,244.07920623779296,-1.298055393043257,-0.0006423756744929,-0.0066863985153789,0.011058256356599,-0.0083579392830092,Consumer Durables,5.0
2020-06-19,252.6723175048828,256.5219570162512,250.02978227034544,254.43402757330685,426942.0,246.99745712280276,244.24789825439453,-1.3198274398334695,-0.0041147370409508,0.0069723113549626,0.0152356995391629,-0.0104583488236152,Consumer Durables,5.0
2020-06-22,260.11053466796875,261.64387299078066,251.1063498210455,253.1616330800855,714718.0,248.5757797241211,244.54464630126952,-1.1647039135557111,0.0294381958282477,-0.0267151870521259,0.0058949489484123,-0.03461676344027,Consumer Durables,5.0
2020-06-23,262.68780517578125,264.1884975727144,259.0339220516983,260.9913573061648,239146.0,250.4188690185547,244.93241638183596,-1.1109551078166655,0.0099083664992745,-0.006458038158571,0.0057128361780212,-0.0139096031566363,Consumer Durables,5.0
2020-06-24,282.523193359375,289.70046714097185,262.8509895865094,262.9488374714715,1093614.0,253.25696334838867,245.67871124267575,-0.6972894010129818,0.0755093605137879,-0.0692840671066765,0.0254041931788135,-0.0696304028669326,Consumer Durables,5.0
2020-06-25,297.7911682128906,312.3088240526763,271.5941617578767,277.30335829740693,908808.0,256.51222534179686,247.00476135253905,-0.3788767966927714,0.0540414918576064,-0.0687992529746113,0.0487511296151235,-0.0879710658050332,Consumer Durables,5.0
2020-06-26,299.94439697265625,307.35001257495736,287.416790909639,294.92031413601785,551203.0,259.744100189209,248.47159698486328,-0.3339713535235172,0.0072306669559329,-0.0167500472999214,0.0246899614630116,-0.0417664280095196,Consumer Durables,5.0
2020-06-29,288.6238708496094,296.48622914616016,278.4778277493237,294.9203045736413,405612.0,262.003857421875,249.49004638671877,-0.5700601760227453,-0.0377420823236077,0.021815360266278,0.0272408455801203,-0.0351531668895549,Consumer Durables,5.0
2020-06-30,291.26641845703125,294.9203021659385,278.57570322786336,288.3954970279914,487774.0,264.242041015625,250.3963214111328,-0.5149500206948701,0.0091556793263257,-0.0098566853132209,0.0125448162828505,-0.0435708149823667,Consumer Durables,5.0
2020-07-01,293.3217468261719,297.33446605149203,282.7841922600404,291.0054459609353,389689.0,266.1251251220703,251.1566748046875,-0.4720862836878245,0.0070565236460441,-0.007896792141393,0.0136802649948015,-0.0359249004894829,Consumer Durables,5.0
2020-07-02,301.8365783691406,304.2507570258566,287.7756632940895,291.10329800388547,404706.0,268.54235153198243,252.1908703613281,-0.2945100358254394,0.0290289814345569,-0.0355599060367314,0.007998297190354,-0.0465845297843752,Consumer Durables,5.0
