Date_Ticker,Close_WIPRO.NS,High_WIPRO.NS,Low_WIPRO.NS,Open_WIPRO.NS,Volume_WIPRO.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-04-13,91.70060729980467,95.96575337328522,88.6471500315424,95.96575337328522,12384376.0,88.91735763549805,104.44466567993165,-2.085340264181834,-0.0381290215396552,0.0465116447869982,0.0465116447869982,-0.0332981139184755,Information Technology,12.0
2020-04-15,90.41622161865234,93.83318558494643,90.05271497107981,92.1125859739908,22652006.0,88.61322326660157,103.88728881835938,-2.1064801396898334,-0.0140062941672042,0.0187617257718775,0.0377914925565656,-0.0040203698082595,Information Technology,12.0
2020-04-16,91.04629516601562,91.9671756530656,87.24158955231519,87.24158955231519,43380846.0,88.38179092407226,103.3163412475586,-2.096109675001849,0.0069685896632656,-0.0417886922994819,0.0101144202009628,-0.0417886922994819,Information Technology,12.0
2020-04-17,90.6343231201172,93.90588291188612,89.93154508840507,93.300038506003,13212894.0,88.55748558044434,102.79579971313476,-2.102890377940903,-0.0045248633692039,0.0294117647058824,0.036096256684492,-0.0077539943756266,Information Technology,12.0
2020-04-20,87.77474212646484,91.6036758851319,87.31429445292088,91.6036758851319,16203026.0,88.75135612487793,102.25587142944336,-2.149956603528699,-0.0315507513622908,0.0436222729444237,0.0436222729444237,-0.005245787824481,Information Technology,12.0
2020-04-21,86.2964859008789,87.19313125955544,84.23661474787409,86.75692620890872,18086618.0,88.94765090942383,101.68056182861328,-2.1742874202268223,-0.0168414761441974,0.0053355626619453,0.0103902881944282,-0.023869699113482,Information Technology,12.0
2020-04-22,86.53881072998047,86.99925096908905,84.84244650495644,85.78756223692903,10621898.0,89.34023742675781,101.082472076416,-2.170298963492309,0.0028080497898825,-0.008681058668526,0.0053206212937828,-0.0196023519472325,Information Technology,12.0
2020-04-23,87.67779541015625,88.50174968053696,85.8360344178167,86.95078215668708,11104460.0,89.38143463134766,100.4877751159668,-2.1515522624835968,0.0131615476405107,-0.0082918742432813,0.0093975249551641,-0.0210060139368672,Information Technology,12.0
2020-04-24,86.15107727050781,87.62933914722946,85.86026898816323,87.21736197983492,9282278.0,89.56561164855957,99.8489729309082,-2.176680720299333,-0.0174128253625271,0.0123769167271008,0.0171589482518019,-0.0033755617638009,Information Technology,12.0
2020-04-27,88.23516845703125,88.64713815828998,85.0605427334513,87.24158229071928,18283250.0,89.70374336242676,99.24894439697266,-2.142378385045256,0.0241911216035006,-0.0112606592551112,0.0046689965969675,-0.0359791427737334,Information Technology,12.0
2020-04-28,87.09619140625,88.67138688136089,86.27224448299664,88.25941711751506,13329834.0,89.82612419128418,98.65570159912107,-2.1611249604807443,-0.0129084249591013,0.0133556438287791,0.0180856986933397,-0.009460194641694,Information Technology,12.0
2020-04-29,87.556640625,88.42905814867272,86.95079614961095,87.29007497227877,10060582.0,89.7788688659668,98.06827499389648,-2.153546365277629,0.005286674552763,-0.0030444938364287,0.0099640360507804,-0.0069194577483145,Information Technology,12.0
2020-04-30,92.54878997802734,93.34850903125476,88.96219405286453,89.66497208468624,17667854.0,89.95941047668457,97.54967208862304,-2.071379912171696,0.0570162276372437,-0.0311599740420784,0.0086410535828429,-0.0387535690743696,Information Technology,12.0
2020-05-04,92.11258697509766,92.71843139430302,88.71985822754755,89.42263627471344,17140740.0,90.10238990783692,97.0291305541992,-2.0785594356695563,-0.0047132221073149,-0.0292028569462654,0.0065772164163531,-0.036832411931578,Information Technology,12.0
2020-05-05,89.27722930908203,94.02705088441748,88.3078782690365,92.79112682924712,13864778.0,89.79946823120117,96.46012161254885,-2.1252269662717693,-0.0307814356227141,0.039359392617347,0.0532030576228048,-0.0108577634806474,Information Technology,12.0
2020-05-06,90.65855407714844,91.11899432467683,87.72626581258781,90.00423919159248,10885580.0,89.74009552001954,95.9100148010254,-2.1024915573820966,0.0154723077626456,-0.007217354084416,0.0050788395228162,-0.0323443087572885,Information Technology,12.0
2020-05-07,89.22877502441406,89.85884734634583,87.82321143991783,89.18030450939058,11402138.0,89.8394546508789,95.32888900756836,-2.1260244818161587,-0.0157710330513066,-0.0005432161879418,0.0070613131443233,-0.0157523577356256,Information Technology,12.0
2020-05-08,89.18029022216797,90.14964120284372,88.47751224029027,89.7618993314612,8227344.0,89.64800758361817,94.71238159179688,-2.1268224996534437,-0.0005433763069461,0.0065217225447944,0.0108695652173913,-0.0078804181969684,Information Technology,12.0
2020-05-11,89.51956939697266,92.06411594326094,89.22876851473389,89.6649735358729,8787666.0,89.44929084777831,94.1210775756836,-2.1212382583908087,0.0038044188234806,0.0016242720991592,0.0284244725865978,-0.0032484615844075,Information Technology,12.0
2020-05-12,90.65855407714844,91.11899432467683,88.50174957357551,89.27722593900198,7030818.0,89.2154354095459,93.56709335327147,-2.1024915573820966,0.0127233038300818,-0.0152366001444383,0.0050788395228162,-0.0237904136628688,Information Technology,12.0
2020-05-13,91.94295501708984,92.8153725304309,89.73767967367732,92.8153725304309,10560968.0,89.22755279541016,93.03976654052734,-2.0813514307276497,0.0141674545001943,0.0094886825551658,0.0094886825551658,-0.0239852563255402,Information Technology,12.0
2020-05-14,90.14965057373048,90.80396551192582,88.74409446387016,89.54380614783175,10324394.0,89.21422424316407,92.51728637695312,-2.1108676681296004,-0.0195045334688888,-0.0067204301075268,0.007258097330729,-0.0155913650348622,Information Technology,12.0
2020-05-15,89.08336639404297,90.14965111086556,88.52598508155802,90.14965111086556,6849030.0,89.11607780456544,92.05393676757812,-2.1284177818886696,-0.0118279346941608,0.0119695152976828,0.0119695152976828,-0.0062568505776878,Information Technology,12.0
2020-05-18,88.30787658691406,89.66496949623969,87.04772469619563,88.23517821852003,14454486.0,88.99975547790527,91.67346633911131,-2.1411816722223884,-0.0087052144358653,-0.0008232376454265,0.0153677447785753,-0.0142699829213781,Information Technology,12.0
2020-05-19,89.3741683959961,90.14965223365012,86.2722478365039,88.33211892248784,11486668.0,89.07972679138183,91.32062255859375,-2.123631432890096,0.0120747078323479,-0.0116594032952696,0.0086768229743749,-0.0347071264008669,Information Technology,12.0
2020-05-20,89.6407470703125,90.10118739234602,88.30788922488985,89.66498232843267,15415706.0,89.24693984985352,90.94499908447266,-2.1192437788771046,0.0029827262071436,0.0002703598409454,0.0051365069690054,-0.0148688837273655,Information Technology,12.0
2020-05-21,91.65213775634766,92.91228958804922,88.88948155777665,88.88948155777665,14258230.0,89.50260620117187,90.55968215942384,-2.086138030872671,0.0224383525547534,-0.0301428451774401,0.0137492901153228,-0.0301428451774401,Information Technology,12.0
2020-05-22,91.60367584228516,92.50032853759042,90.3677517526023,91.62791109807536,9177652.0,89.69890022277832,90.1651564025879,-2.086935671990284,-0.0005287592329961,0.0002645664114169,0.0097883920820933,-0.0134920796389301,Information Technology,12.0
2020-05-26,91.5067367553711,93.63930601756786,90.00423973275885,91.60367037718709,11822268.0,89.96668319702148,89.82830703735351,-2.088531205371958,-0.0010582445084514,0.0010593058528041,0.0233050520411175,-0.016419523587962,Information Technology,12.0
2020-05-27,97.54095458984376,99.60082568056094,90.97359939797416,91.89448738174964,36165936.0,90.43197250366212,89.70083755493164,-1.9892132079193137,0.0659428808023631,-0.0578881684297359,0.0211180124223602,-0.0673292077105978,Information Technology,12.0
2020-05-28,96.62007904052734,98.63147972284192,95.02064816050392,98.63147972284192,24695246.0,90.90816688537598,89.5675520324707,-2.004370021605872,-0.0094409118014956,0.0208176261320474,0.0208176261320474,-0.0165538146512232,Information Technology,12.0
2020-05-29,103.13895416259766,104.15676833726872,95.06910215862516,96.620069769563,61260422.0,91.68728256225586,89.70035293579102,-1.8970749851109785,0.0674691553433315,-0.063204871970659,0.009868377888208,-0.0782425231038356,Information Technology,12.0
2020-06-01,104.22946166992188,107.11327924747243,103.42974270426716,104.44756415307832,26749248.0,92.27131614685058,89.87144332885742,-1.8791261763663265,0.0105731875621411,0.0020925223987737,0.027667969606167,-0.0076726767349838,Information Technology,12.0
2020-06-02,104.6172103881836,105.92583276851488,102.24229598370854,104.25370376056038,12812554.0,92.89654731750488,90.22137893676758,-1.8727441684128552,0.0037201450727017,-0.0034746350650568,0.0125086720958782,-0.0227009915066832,Information Technology,12.0
2020-06-03,102.4361801147461,105.39269652271189,102.04843819690544,104.73838896969512,16844202.0,93.55449485778809,90.59215591430664,-1.908642037048606,-0.020847719656687,0.0224745676026787,0.0288620329716899,-0.0037852047724378,Information Technology,12.0
2020-06-04,104.81108856201172,106.60438663286206,101.8545647241186,102.43618130542102,14794936.0,94.26212158203126,91.04096588134766,-1.8695531016495075,0.0231842738044831,-0.0226589313132224,0.0171098124774204,-0.0282081207098988,Information Technology,12.0
2020-06-05,106.02276611328124,106.74977936662944,104.2052329799107,106.62861049107144,14491168.0,95.1018211364746,91.58767959594726,-1.849609938964376,0.0115605855057276,0.0057142857142857,0.0068571428571426,-0.0171428571428572,Information Technology,12.0
2020-06-08,109.75477600097656,110.16675317363313,104.61721964657627,106.14394465948104,24427392.0,96.13054542541504,92.0456980895996,-1.7881842896611868,0.0352000803648888,-0.0328990816897425,0.0037536149921428,-0.0468094104110291,Information Technology,12.0
2020-06-09,105.8289031982422,109.68207211944194,105.24728665533075,108.61578745004024,15690504.0,96.94601211547852,92.51292541503906,-1.8528007545812757,-0.0357694940099868,0.0263338669075834,0.0364094194001223,-0.0054958194343366,Information Technology,12.0
2020-06-10,105.17459106445312,107.13752845974535,104.4960482738749,106.62861766903082,14787292.0,97.67181396484376,92.90696655273436,-1.8635701654012904,-0.0061827356611962,0.0138248847926267,0.0186636085334461,-0.0064515847764257,Information Technology,12.0
2020-06-11,103.18741607666016,105.48962481510874,102.92085045497328,105.17458868280885,12497490.0,98.23403701782226,93.27774337768555,-1.896277343993365,-0.0188940595602143,0.0192578967640042,0.0223109447448341,-0.0025833152124755,Information Technology,12.0
2020-06-12,100.7640380859375,101.53952187951884,99.98856168791772,100.81250859637191,12418688.0,98.76475639343262,93.52298919677736,-1.9361640460833005,-0.0234852085928993,0.0004810298530619,0.0076960372798871,-0.0076959638850361,Information Technology,12.0
2020-06-15,103.62362670898438,105.6107918855038,100.8852056086504,102.7269740469466,28511450.0,99.49176940917968,93.8167025756836,-1.8890976949222809,0.0283790594081595,-0.0086529751034089,0.0191767576529642,-0.0264266093294005,Information Technology,12.0
2020-06-16,102.94507598876952,105.61079130990169,101.58799046900592,105.39268880819404,15921712.0,100.22362937927248,94.09054412841796,-1.9002660518743255,-0.0065482240080293,0.0237759095898042,0.0258945393505072,-0.0131826171065398,Information Technology,12.0
2020-06-17,105.56233978271484,106.02278009142805,102.29077971132222,102.7512200200354,27938908.0,101.0330379486084,94.29507766723631,-1.857188157447819,0.0254238852009865,-0.0266299493594565,0.0043617857434852,-0.0309917351029417,Information Technology,12.0
2020-06-18,105.73196411132812,106.28934540921972,104.03559975311848,105.07765658192712,12408426.0,101.83759880065918,94.57279678344726,-1.8543962879629492,0.00160686404794,-0.006188360680712,0.0052716442239237,-0.0160440068664902,Information Technology,12.0
2020-06-19,107.62220001220705,108.61578630101464,104.20523613877673,105.65926268955036,22447354.0,102.63610191345217,94.98040893554688,-1.8232846427525484,0.0178776202330699,-0.0182391488227711,0.0092321685367418,-0.0317496192518156,Information Technology,12.0
2020-06-22,105.6834945678711,107.47679244408288,105.07765019107244,107.18598418499504,12961806.0,103.34009284973143,95.23389419555664,-1.8551940546537864,-0.0180139919469778,0.0142168805381339,0.0169685709537179,-0.0057326300504718,Information Technology,12.0
2020-06-23,106.91941833496094,107.74336520644005,103.23588157409276,104.20523257478848,14850298.0,104.11072692871092,95.50240447998048,-1.8348518202634,0.011694577021165,-0.0253853397487571,0.0077062416192521,-0.0344515226348152,Information Technology,12.0
2020-06-24,105.75618743896484,108.5673066803357,105.44115133762573,108.5673066803357,16492172.0,104.521488571167,95.71081497192382,-1.8539975929773669,-0.0108795101405423,0.0265811325979696,0.0265811325979696,-0.002978890493012,Information Technology,12.0
2020-06-25,105.75618743896484,107.59795572783273,104.35063151605983,105.15034309365048,10193692.0,104.97829399108886,95.99192657470704,-1.8539975929773669,0.0,-0.0057286893560154,0.0174152296283449,-0.0132905313338397,Information Technology,12.0
2020-06-26,109.27009582519533,111.4753709469539,105.80466877354726,106.28934429940358,38389012.0,105.28485107421876,96.36900405883787,-1.796161705423108,0.033226504011961,-0.027278749078432,0.0201818723146951,-0.0317143224363219,Information Technology,12.0
2020-06-29,106.48320770263672,109.48819437521696,105.99853219429922,107.62219810545436,13374148.0,105.3975383758545,96.6777423095703,-1.8420314693344848,-0.0255045820314545,0.010696432117244,0.0282202869110772,-0.0045516614196202,Information Technology,12.0
2020-06-30,106.45896911621094,107.57372422961043,105.65925751070756,106.4347412580014,11001386.0,105.48962631225588,96.9942352294922,-1.842430415466515,-0.0002276282518974,-0.0002275793050661,0.0104712183731803,-0.0075119232521444,Information Technology,12.0
2020-07-01,106.1681671142578,107.79182556154908,105.828895751806,107.11328283664542,7905234.0,105.67622566223145,97.36210372924803,-1.8472167644650888,-0.0027315876188476,0.0089020630955274,0.0152932700207952,-0.003195603462634,Information Technology,12.0
2020-07-02,108.66424560546876,109.27008998038278,106.41050748901304,107.11328548480108,14359882.0,105.8688835144043,97.80945892333985,-1.8061334751255096,0.0235106111281422,-0.0142729571445129,0.0055753792016712,-0.020740383406686,Information Technology,12.0
2020-07-03,108.95504760742188,110.74834537508347,107.9129909050682,108.66423936593694,10838912.0,106.01549758911132,98.25778366088868,-1.801347126126936,0.0026761516663811,-0.002669066260544,0.0164590609342218,-0.0095640975359703,Information Technology,12.0
