Date_Ticker,Close_BANDHANBNK.NS,High_BANDHANBNK.NS,Low_BANDHANBNK.NS,Open_BANDHANBNK.NS,Volume_BANDHANBNK.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-12-23,392.0872192382813,395.6244111328982,384.7180819516194,388.9921875749026,7220916.0,387.6829254150391,346.35926208496096,2.003167960014332,0.0059238569733938,-0.0078937325970264,0.0090214414575633,-0.0187946378384331,Financial Services,9.0
2020-12-24,391.2029113769531,401.8636021749456,388.0587642654189,399.8984989858261,5255643.0,389.1567520141601,347.8802520751953,1.989182951893006,-0.0022553855824377,0.0222278192620457,0.0272510517891317,-0.0080371260542705,Financial Services,9.0
2020-12-28,399.0633239746094,400.3897746237561,391.6941870183439,394.98574085582817,4677485.0,391.1022048950196,349.8925170898437,2.113492526445581,0.0200929297023614,-0.0102178849165317,0.0033239101903315,-0.0184660842366319,Financial Services,9.0
2020-12-29,405.9903259277344,411.9347510084759,400.34065432773735,400.881045704134,8237480.0,393.3718994140625,351.86155090332034,2.2230405501682253,0.0173581522955633,-0.012584733914349,0.014641789966689,-0.0139157788725307,Financial Services,9.0
2020-12-30,399.0142211914063,409.232752101606,395.47702934188817,409.232752101606,6415631.0,394.7916870117188,353.4807958984375,2.112715983736977,-0.0171829334119893,0.025609440384577,0.025609440384577,-0.0088648265191061,Financial Services,9.0
2020-12-31,395.23138427734375,400.9793171805716,388.795683239644,400.8810560227626,11457749.0,396.26305999755857,355.1137976074219,2.052891789835362,-0.0094804563676137,0.0142945929148539,0.0145432097042028,-0.016283375495261,Financial Services,9.0
2021-01-01,393.2171630859375,397.8842831950992,389.0904343637985,394.9857439753712,5230681.0,397.4224716186524,356.76743286132813,2.021037612176399,-0.0050963088244855,0.0044977204849199,0.0118690651052322,-0.0104947828058997,Financial Services,9.0
2021-01-04,390.072998046875,397.3438741293189,388.1078947821552,396.9508594733942,9725066.0,397.5993316650391,358.47117797851564,1.9713137823553692,-0.0079960015335733,0.0176322418136019,0.0186397831145701,-0.0050377833753149,Financial Services,9.0
2021-01-05,394.8383483886719,396.8525670824604,383.5881210894597,387.125312684612,11743029.0,397.1498138427734,360.3203399658203,2.046676069795518,0.0122165604019179,-0.0195346671252594,0.005101375542696,-0.0284932488070729,Financial Services,9.0
2021-01-06,389.0904235839844,402.1092319488525,387.7148573764134,396.9017205969431,9455430.0,396.76170501708987,362.2235424804687,1.9557747235679748,-0.0145576660122925,0.020075788401594,0.033459595959596,-0.0035353381224353,Financial Services,9.0
2021-01-07,398.7194519042969,403.82873253379984,394.3962305943851,399.4563656497965,12540078.0,397.0491012573242,364.3772955322266,2.1080543143632013,0.024747533572319,0.0018482011398743,0.0128142246511948,-0.0108427649798973,Financial Services,9.0
2021-01-08,412.0821228027344,416.6018660255016,402.2566070945858,403.8778111894114,16763434.0,397.2701751708984,366.9407720947266,2.319380108478148,0.0335139678654175,-0.0199094092156246,0.0109680643072469,-0.0238435864223406,Financial Services,9.0
2021-01-11,401.2740783691406,417.4861802105746,397.4421330218209,417.4861802105746,9559472.0,396.54308624267577,369.2035882568359,2.1484548054366805,-0.0262278896256987,0.0404015676948863,0.0404015676948863,-0.0095494465102095,Financial Services,9.0
2021-01-12,384.6198425292969,399.4072323734388,381.5247809471826,399.4072323734388,20267358.0,395.6170333862305,371.2079937744141,1.8850741055016011,-0.0415033931609286,0.0384467679745761,0.0384467679745761,-0.0080470668433558,Financial Services,9.0
2021-01-13,368.5551452636719,388.5500781710524,364.5266773338523,388.402671429335,21737588.0,393.796858215332,372.6661010742188,1.631016744314073,-0.041767728778583,0.053852256360344,0.0542522148024164,-0.0109304346488976,Financial Services,9.0
2021-01-14,366.63909912109375,373.1730608288465,362.8562697160496,368.3585643065599,12123283.0,391.97913818359376,373.9404705810547,1.6007151694478876,-0.0051988044861165,0.0046898031049826,0.0178212354421989,-0.010317583187697,Financial Services,9.0
2021-01-15,362.119384765625,371.3062483388288,355.92932160137843,369.4394062722382,12862038.0,390.12211456298826,375.0399456787109,1.52923752604848,-0.0123274205241704,0.0202143873390012,0.0253697094375375,-0.0170939845384222,Financial Services,9.0
2021-01-18,349.78839111328125,362.5124471098959,347.8232877924201,361.1859963712952,11063196.0,387.5576553344727,375.72773193359376,1.3342273334295325,-0.0340522881986137,0.0325842868076282,0.0363764387837957,-0.0056179775280899,Financial Services,9.0
2021-01-19,355.9784240722656,358.04178837935694,346.93896756205265,354.99587249604065,14106377.0,386.9681243896485,376.3447735595703,1.4321204597810928,0.0176965077065113,-0.0027601436204613,0.0057963184495486,-0.0253932707685056,Financial Services,9.0
2021-01-20,353.52203369140625,360.8911702746215,350.8691625125049,356.61709504443144,14562621.0,385.15531463623046,376.73189819335937,1.393273536749252,-0.0069003911887668,0.0087549319647977,0.0208449145482338,-0.0075041183464594,Financial Services,9.0
2021-01-21,334.7553405761719,366.04958490433,329.15478448786274,358.5822167667112,34448498.0,382.288720703125,376.6483807373047,1.096485091113572,-0.0530849319893199,0.07117698600276,0.0934839285141657,-0.0167302964567185,Financial Services,9.0
2021-01-22,308.6194763183594,330.3338735732635,306.40873512694577,327.1896963292144,35577488.0,378.1595489501953,376.156123046875,0.683155876382369,-0.0780745251526925,0.0601718991697683,0.0703597761033862,-0.0071633236430389,Financial Services,9.0
2021-01-25,304.1488342285156,314.4165103899763,296.2393058830558,314.4165103899763,19108393.0,373.4138244628906,375.6019635009766,0.6124542930671348,-0.014485936348463,0.0337587227237119,0.0337587227237119,-0.0260054534337526,Financial Services,9.0
2021-01-27,298.4009094238281,309.8967442478154,296.82882099056434,304.443595291127,12842107.0,368.0343536376953,374.80511352539065,0.5215529468395915,-0.0188983949889774,0.0202502260430992,0.0385247982192284,-0.0052683768166098,Financial Services,9.0
2021-01-28,305.7209167480469,308.4229335809215,291.81781795045646,294.6672115226508,18713452.0,363.3696884155273,374.1684204101563,0.6373162079776498,0.0245307808825137,-0.0361561954706086,0.0088381811150377,-0.0454764395759298,Financial Services,9.0
2021-01-29,304.05059814453125,312.64792446159964,301.1520589921675,310.6828213034126,14889735.0,358.8106491088867,373.3194964599609,0.6109007250254966,-0.0054635404776447,0.0218128929834524,0.0282759723859566,-0.0095330815662001,Financial Services,9.0
2021-02-01,317.6098327636719,320.21358873671795,299.580003313556,304.59102291334347,16423176.0,355.03028259277346,372.5688275146484,0.8253351030970106,0.0445953229557378,-0.0409899458623357,0.0081979702907482,-0.056767226925029,Financial Services,9.0
2021-02-02,333.4289245605469,337.8995227903592,322.7191170542736,324.2420601914365,21959784.0,352.19807891845704,372.3084521484375,1.0755083028682284,0.0498066815476891,-0.0275526917204873,0.0134079496423547,-0.0321202112875737,Financial Services,9.0
2021-02-03,336.8677978515625,341.5840331986418,331.26724213994936,340.9453807015509,12611884.0,349.29955139160154,372.169912109375,1.1298928368141727,0.0103136621861705,0.0121044008242816,0.0140002558189236,-0.0166253816699956,Financial Services,9.0
2021-02-04,340.7980041503906,345.8581385324692,329.30213925626845,332.1024171135642,14445571.0,346.8849304199219,372.0313720703125,1.19204762409046,0.0116669100575767,-0.0255153696058301,0.0148478991087213,-0.0337321954768525,Financial Services,9.0
2021-02-05,323.79986572265625,350.7709189648304,322.2769227463988,343.89305780865726,23638691.0,343.13895111083986,371.45756164550784,0.9232282294485712,-0.0498774588487122,0.0620543558322888,0.0832954429489345,-0.0047033465343123,Financial Services,9.0
2021-02-08,324.8806457519531,333.0849567303836,323.7507175299746,325.2245447721445,8843690.0,338.7788772583008,370.72064697265625,0.9403203736531736,0.0033378025864365,0.0010585395734958,0.0252533079015562,-0.0034779794880154,Financial Services,9.0
2021-02-09,322.5716857910156,326.60015344176225,317.904565582429,326.60015344176225,7637014.0,334.84375762939453,369.9689953613281,0.903805009244866,-0.0071071022270141,0.0124885965761933,0.0124885965761933,-0.0144684744947215,Financial Services,9.0
2021-02-10,325.4211120605469,328.61440486011253,315.6447113416843,324.2420381097457,8294890.0,331.88382110595705,369.2654888916016,0.948867652316551,0.0088334667766758,-0.0036232251292344,0.0098128015706968,-0.0300423062811107,Financial Services,9.0
2021-02-11,326.84576416015625,329.9899410858123,323.79984838563195,327.73005455015533,8109340.0,329.79835205078126,368.3900347900391,0.9713980086035324,0.004377872383843,0.0027055280715395,0.0096197572997009,-0.0093191226826846,Financial Services,9.0
2021-02-12,331.6111755371094,335.9835422900816,327.2879543567559,327.2879543567559,9455332.0,328.04695587158204,367.7061798095703,1.046761261292542,0.0145800004145626,-0.0130370189525463,0.0131852213541665,-0.0130370189525463,Financial Services,9.0
2021-02-15,334.0184326171875,337.89949349496806,332.3480828821304,335.59049120889347,5343350.0,326.6419082641602,366.9859698486328,1.0848311589913486,0.0072592760970106,0.0047065025106194,0.0116193015079157,-0.0050007711310094,Financial Services,9.0
2021-02-16,344.0404052734375,346.447668467282,330.6285831572425,333.035846351087,13133247.0,326.354508972168,366.1360620117188,1.243325021953128,0.0300042502975756,-0.0319862398534388,0.0069970362694209,-0.0389832761228599,Financial Services,9.0
2021-02-17,342.173583984375,347.6267331995642,337.65384076889774,343.8930492305276,10556444.0,325.6642669677734,364.90295959472655,1.2138019202932682,-0.0054261687303233,0.0050251256281406,0.0159367919396087,-0.0132089191773601,Financial Services,9.0
2021-02-18,339.61895751953125,347.13547132838977,337.01520175373,342.2227132853325,6616466.0,324.9691131591797,363.758286743164,1.1734014292197892,-0.0074658786779998,0.0076666973622974,0.022132197400748,-0.0076666973622976,Financial Services,9.0
2021-02-19,331.3655090332031,343.6965189468505,329.1547680537377,338.68553004813714,7211011.0,324.79962158203125,362.526166381836,1.0428761346273705,-0.0243020841551622,0.0220904735568014,0.0372127139895293,-0.0066716085989622,Financial Services,9.0
2021-02-22,321.19610595703125,333.232362828971,318.59235026338564,330.92336061570245,7973772.0,325.42845306396487,360.7968756103516,0.8820507130420578,-0.0306893831703917,0.0302844725644728,0.0374732341043697,-0.0081064360537232,Financial Services,9.0
2021-02-23,319.6240539550781,324.9298570889458,317.0202979638864,322.22783993136795,5397776.0,326.202214050293,358.87303955078124,0.8571892807559734,-0.004894368184412,0.0081464018244876,0.0166001371555515,-0.008146308010841,Financial Services,9.0
2021-02-24,329.3021545410156,332.3971860069083,318.3958260556417,321.0978428883423,4745325.0,327.74727630615234,357.3962646484375,1.0102449316353734,0.0302796378000315,-0.0249142361795614,0.0093987586270323,-0.0331195175463556,Financial Services,9.0
2021-02-25,336.2291564941406,340.6997541069863,331.6111521589268,332.102427939903,7641813.0,329.272688293457,356.0216748046875,1.119792955358018,0.0210353982128659,-0.0122735594892096,0.0132962817962027,-0.0137346932769475,Financial Services,9.0
2021-02-26,339.2259216308594,344.6299551398231,326.7475049888512,328.17221672616085,12492748.0,331.0314544677734,354.7463232421875,1.1671857091799451,0.0089128651660254,-0.0325850832729905,0.0159304851556842,-0.0367849738074763,Financial Services,9.0
2021-03-01,332.4954528808594,345.1212468405874,330.3829729541566,342.9105057576228,6356872.0,331.77573547363284,353.41103515625,1.0607457867894377,-0.0198406675929795,0.0313238956699217,0.0379728319600571,-0.0063534099741799,Financial Services,9.0
2021-03-02,339.17681884765625,341.2401531863261,332.10243544763324,335.54136599220936,4929532.0,332.0631301879883,352.17302001953124,1.1664091664713412,0.0200946085394766,-0.010718459085141,0.0060833589561928,-0.0208575085527897,Financial Services,9.0
2021-03-03,348.70751953125,351.6551740158507,341.1910065925365,342.9104717085536,15005074.0,332.65511627197264,351.79178955078123,1.3171337413516384,0.0280995049012312,-0.0166243843278433,0.008453085521537,-0.0215553508820732,Financial Services,9.0
2021-03-04,351.1639404296875,356.3223363970636,339.9628580404043,343.89306449173847,12043621.0,333.1734130859375,351.0195037841797,1.35598114700791,0.0070443588418728,-0.0207050756095638,0.0146894238658565,-0.0318970176025974,Financial Services,9.0
2021-03-05,340.3067626953125,348.2162913145879,337.0643243286106,345.8581734020477,5689037.0,333.99875793457034,349.9838946533203,1.1842788186334083,-0.0309176896724932,0.0163129602913756,0.0232423492164246,-0.0095279868699081,Financial Services,9.0
2021-03-08,345.7598876953125,350.23051528085625,341.0927677889796,344.8755972890261,4872019.0,335.04272003173827,349.0750341796875,1.2705180128627458,0.0160241452647309,-0.0025575274569318,0.0129298618626441,-0.0134981531184603,Financial Services,9.0
2021-03-09,344.77734375,351.6552048164837,339.76632469025725,347.82325964789027,5214028.0,336.1530029296875,347.9893145751953,1.2549794366997815,-0.0028416944251738,0.0088344433098797,0.0199487036812688,-0.0145340729330992,Financial Services,9.0
2021-03-10,343.59832763671875,349.49363759913246,341.97709340897734,347.8232877824097,3037997.0,337.0618637084961,346.741474609375,1.236333724453541,-0.0034196449814758,0.012296218595563,0.0171575630270433,-0.0047183996467395,Financial Services,9.0
2021-03-12,343.1070251464844,353.7185702602541,339.4715722914383,351.4587136109626,10034217.0,337.8749267578125,345.6233306884766,1.2285639537476285,-0.0014298745096158,0.0243413508100354,0.030927799013265,-0.0105956817803248,Financial Services,9.0
2021-03-15,333.4779968261719,343.8930494641036,324.2420180661548,342.861382309749,9256172.0,337.9682678222656,344.3882629394531,1.076284362952402,-0.0280642120813513,0.0281379448505811,0.0312316036951627,-0.0276959165159895,Financial Services,9.0
2021-03-16,333.5762939453125,338.98032816239413,328.66353556614735,337.75213856760286,5227735.0,337.9461608886719,343.1954455566406,1.0778388962429009,0.0002947634328985,0.0125184094256258,0.0162002945508099,-0.0147275405007364,Financial Services,9.0
2021-03-17,330.0390625,337.3099380358122,328.56523516226395,333.0849783283399,4202725.0,337.24609375,341.9947668457031,1.0218988637575968,-0.0106039652982427,0.0092289555220146,0.022030348410083,-0.0044656148474426,Financial Services,9.0
2021-03-18,331.80767822265625,337.1134507202614,326.6001368942834,334.0675348466991,7645856.0,336.72779846191406,340.7341534423828,1.0498688800002487,0.0053588072552964,0.0068107424039971,0.0159905054820486,-0.0156944569705779,Financial Services,9.0
2021-03-19,340.011962890625,341.4366746782845,327.1896767420683,329.15477990568434,10449989.0,336.7474487304688,339.7525842285156,1.1796166666352026,0.0247260241592822,-0.0319317676138154,0.0041901813558182,-0.0377112794489569,Financial Services,9.0
2021-03-22,346.4476928710937,349.2479708692219,337.3099451922069,340.01196203538245,9247050.0,337.5015579223633,338.70714904785154,1.2813954022763652,0.0189279516101584,-0.0185763420225918,0.0080828305563867,-0.0263755477866231,Financial Services,9.0
2021-03-23,358.28741455078125,359.61386513230434,346.79157947613254,348.0197689062292,14375142.0,339.3561233520508,337.6312548828125,1.4686363068138308,0.0341746298887688,-0.0286575671585493,0.0037021969727466,-0.0320855118203415,Financial Services,9.0
2021-03-24,351.21307373046875,364.5266356251668,349.2479705734598,358.63132615413986,10310319.0,340.9355743408203,336.6300347900391,1.3567581723409443,-0.0197448766911957,0.0211218003500748,0.037907364191446,-0.0055951879471236,Financial Services,9.0
2021-03-25,343.84393310546875,355.3397684563289,337.60472465364893,352.7851283833285,8907893.0,341.662663269043,335.8145166015625,1.2402178858698518,-0.0209819655821106,0.0260036441449069,0.0334332941315382,-0.0181454661580608,Financial Services,9.0
2021-03-26,339.5698547363281,352.6377796295372,338.0960272678415,349.05147211990584,6877101.0,341.8296981811524,335.2348107910156,1.1726248865111852,-0.0124302858292096,0.0279224355499403,0.0384837602953775,-0.0043402777011257,Financial Services,9.0
2021-03-30,330.5795288085937,346.15294914065413,329.3021936177759,344.0896145752757,8236867.0,341.3973785400391,334.5136193847656,1.030446142420974,-0.0264756302785335,0.0408678837899376,0.0471094516595957,-0.0038639270720161,Financial Services,9.0
2021-03-31,332.9867248535156,337.50646812380825,329.1547796840634,331.1198828463563,5960197.0,341.42194213867185,333.93096618652345,1.0685150748709198,0.0072817456470985,-0.0056063556527082,0.0135733437189753,-0.0115078016132262,Financial Services,9.0
2021-04-01,344.77734375,348.7566956438081,333.0849859339966,335.9835250917669,5001602.0,341.70196838378905,333.8307452392578,1.2549794366997815,0.0354086755310476,-0.0255057903822402,0.0115418021686874,-0.0339127788642678,Financial Services,9.0
2021-04-05,329.5969543457031,342.9105168601312,322.4243094976858,342.6157633668972,5421081.0,340.7464401245117,333.30311584472656,1.0149070836335794,-0.044029544514689,0.0394991787683181,0.0403934634070188,-0.0217618662837951,Financial Services,9.0
2021-04-06,331.7094116210937,335.541356696154,326.6983926836639,332.1024262468523,3517178.0,339.77371368408205,332.86686340332034,1.0483148293341802,0.0064092135790033,0.0011848160226684,0.0115521144134356,-0.0151066528771087,Financial Services,9.0
2021-04-07,343.6473999023437,345.6125029754093,328.2704743526242,331.709404730489,5974547.0,339.9407455444336,333.0447045898438,1.2371097845377146,0.0359892962424791,-0.0347390819056022,0.0057183702644745,-0.0447462298684329,Financial Services,9.0
2021-04-08,348.8549194335937,353.8168228033561,342.7139721827201,344.72822087206305,6675404.0,340.09549713134766,333.84941345214844,1.3194648173507413,0.0151536706889964,-0.0118292686490729,0.014223400884868,-0.0176031550905005,Financial Services,9.0
2021-04-09,352.6868896484375,358.4347922080106,345.3668686321817,348.2654076887083,6527786.0,340.4909744262696,334.8201745605469,1.3800660365853905,0.0109844236138776,-0.0125365645548565,0.0162974659060979,-0.0207550131039815,Financial Services,9.0
2021-04-12,321.83477783203125,343.794812992881,311.91103025166603,343.794812992881,10476624.0,339.40279693603514,335.2888519287109,0.8921510771226429,-0.0874773424301652,0.0682338786031102,0.0682338786031102,-0.0308349136386513,Financial Services,9.0
2021-04-13,326.10888671875,335.05011273298385,313.0409617645521,328.9582805074364,12109901.0,338.5528900146484,335.696611328125,0.95974455910574,0.0132804444426744,0.0087375533287561,0.0274179158507419,-0.0400722748946986,Financial Services,9.0
2021-04-15,320.5083312988281,329.9408022994898,314.51476077771605,324.83155217164705,11119030.0,337.90440673828124,336.02576599121096,0.871173806252869,-0.0171738816328302,0.0134886380497489,0.0294297217249783,-0.0187002019473994,Financial Services,9.0
2021-04-16,317.020263671875,324.1437626803965,314.90778375602207,322.2769206613892,5460055.0,337.0766052246093,336.013974609375,0.8160112817250296,-0.0108829234261027,0.0165814542219766,0.0224701693387479,-0.0066635485422452,Financial Services,9.0
2021-04-19,299.5799865722656,308.52121241966364,297.22186865270146,300.8081761121528,10616671.0,335.5536514282227,335.33699584960937,0.5401996243346929,-0.0550131303835535,0.0040997049033211,0.0298458717142682,-0.0078714133962861,Financial Services,9.0
2021-04-20,303.7557983398437,309.5037307653619,300.2186068483639,305.5244090781302,6766422.0,334.151057434082,334.674755859375,0.6062385730272909,0.0139388876251612,0.0058224756463998,0.0189228731004744,-0.0116448525783281,Financial Services,9.0
2021-04-22,304.0997009277344,306.2613263047798,296.43581092747013,303.36278727443613,8713619.0,332.3554443359375,333.9407897949219,0.6116772677341005,0.0011321679775997,-0.0024232633279483,0.0071082785364497,-0.0252018991695275,Financial Services,9.0
2021-04-23,307.9808044433594,312.15664865426896,299.77649276137686,303.7066990775271,7388454.0,330.4320999145508,333.6244085693359,0.673055512301784,0.0127626022116585,-0.0138778303847775,0.0135587807767985,-0.0266390358217645,Financial Services,9.0
2021-04-26,307.6860046386719,312.5987622729636,305.1313646718216,312.4513855409534,4359029.0,327.9020294189453,333.2805157470703,0.6683933603035781,-0.0009572018789298,0.0154878051989324,0.0159667893899202,-0.0083027499734682,Financial Services,9.0
2021-04-27,313.335693359375,314.3182449409253,305.57354186214644,307.5386450252471,4919711.0,326.00816040039064,333.0957958984375,0.7577411384894833,0.0183618644836894,-0.0185010787375541,0.0031357793011579,-0.0247726373398701,Financial Services,9.0
2021-04-28,322.7681884765625,324.7332916027516,308.3246685050349,314.4165001902588,10820190.0,324.9543731689453,333.0427374267578,0.9069126279525728,0.0301034810814517,-0.0258751902587518,0.0060882800608828,-0.044748895607401,Financial Services,9.0
2021-04-29,326.3053894042969,327.9757091181251,318.83799131485,323.9963871681719,7633906.0,324.29114990234376,333.0319299316406,0.9628521778134466,0.0109589515138702,-0.0070762001214269,0.0051188848485694,-0.0228846912491373,Financial Services,9.0
2021-04-30,323.99639892578125,334.01843751282337,319.03452520465606,321.29438195217733,8961859.0,323.9619934082031,332.87963439941404,0.9263363307807084,-0.0070761640888951,-0.0083396512509476,0.0309325616589273,-0.0153145952781463,Financial Services,9.0
2021-05-03,313.28662109375,324.24206674587106,308.9142539572283,319.2310469900515,13743805.0,322.9769882202148,332.4649981689453,0.7569650784053099,-0.0330552372419564,0.0189744007437924,0.0349694015463324,-0.0139564438508635,Financial Services,9.0
2021-05-04,312.1075134277344,320.80310118741386,308.5703216289551,316.3816189352137,7245326.0,321.34349670410154,331.82634033203124,0.738317918285778,-0.0037636706664941,0.0136943371229316,0.0278608728901774,-0.0113332478283905,Financial Services,9.0
2021-05-05,305.8191833496094,316.5781352879951,304.7875161709017,315.39906138224774,9773654.0,320.15460815429685,331.099252319336,0.6388702586437184,-0.020147961223564,0.0313253012048193,0.0351807621109439,-0.003373454756526,Financial Services,9.0
2021-05-06,289.6070556640625,307.440359456027,288.4771274320269,307.440359456027,23749358.0,318.0494903564453,330.09901428222656,0.3824813388326566,-0.0530121345167982,0.0615775874350614,0.0615775874350614,-0.0039015908277671,Financial Services,9.0
2021-05-07,292.1617126464844,297.3692239254993,286.1681421276504,291.8178136031319,21065285.0,315.4752059936524,329.3149383544922,0.4228823125305662,0.0088211144461384,-0.0011770845681225,0.0178240715795501,-0.0205145652540933,Financial Services,9.0
2021-05-10,290.7861633300781,299.5799823197862,280.02721111934903,280.02721111934903,35676993.0,312.57176818847654,328.7067395019531,0.4011284989521885,-0.0047081778921205,-0.0369995328784483,0.0302415317462201,-0.0369995328784483,Financial Services,9.0
2021-05-11,285.8734130859375,289.6562129308344,281.1571471992236,283.9574253842886,11212974.0,309.2310943603516,328.0317266845703,0.3234351355129369,-0.0168947180563197,-0.0067022241801579,0.0132324297109771,-0.0164977422552273,Financial Services,9.0
2021-05-12,283.1222229003906,287.19980583248605,281.2062653705378,286.1681386998802,7804191.0,307.2954666137695,327.10812805175783,0.2799260604828901,-0.0096238057112356,0.010758307024741,0.0144022001887502,-0.0067672452915393,Financial Services,9.0
2021-05-14,275.65484619140625,283.6135203449113,275.114454792103,283.22050569222745,13164810.0,304.7727645874023,325.8966418457032,0.1618322059701595,-0.0263750991797333,0.0274461327466299,0.0288718818604727,-0.0019603914343229,Financial Services,9.0
2021-05-17,279.33941650390625,280.42022929426963,273.8371513622312,279.53593882400725,11223959.0,302.7143188476563,324.69891174316405,0.2201023492057058,0.0133666081456864,0.0007035252044289,0.0038691739386098,-0.0196974176095128,Financial Services,9.0
2021-05-18,286.1190185546875,290.78613833890137,282.6309426196401,283.22047953677,10628176.0,301.16925659179685,323.7713830566406,0.3273192969292475,0.0242701231914631,-0.0101305360005752,0.0163118125030259,-0.0121909964345159,Financial Services,9.0
2021-05-19,284.4978332519531,286.7577201570711,281.6484393138549,286.41382106443376,4219342.0,300.41514892578124,322.67780334472656,0.3016808393101288,-0.0056661221296077,0.0067346305965847,0.0079434239596356,-0.0100155207002042,Financial Services,9.0
2021-05-20,288.96844482421875,292.5056367436383,281.99232214691,285.038238243774,8728633.0,299.67578125,321.48302185058594,0.3723819400009325,0.0157140443607752,-0.0136008157667025,0.0122407549432301,-0.0241414687390949,Financial Services,9.0
2021-05-21,294.42156982421875,296.2392962125918,290.1474645286103,291.4247995514292,8426593.0,299.1918746948242,320.3481744384766,0.4586211342302699,0.0188710051137838,-0.0101785011015963,0.006173890009004,-0.0145169570903389,Financial Services,9.0
2021-05-24,293.4881896972656,297.32013513326467,289.50883752576544,296.4358446457413,7371201.0,298.46724395751954,319.41180297851565,0.4438600660247705,-0.0031702165283283,0.0100435215179057,0.0130565575396806,-0.0135588153499631,Financial Services,9.0
2021-05-25,288.96844482421875,296.1410598394918,287.4454717832385,294.07769538773897,5065197.0,297.5313659667969,318.2759741210937,0.3723819400009325,-0.0154000911508875,0.0176809982371195,0.0248214472678363,-0.0052703783691908,Financial Services,9.0
2021-05-26,287.0033264160156,290.8352716330812,285.0873388149354,289.85272003972614,4135604.0,296.2147476196289,317.12049377441406,0.3413043050505736,-0.0068004602004157,0.0099280857099901,0.0133515707462954,-0.0066758376113835,Financial Services,9.0
2021-05-27,290.1966247558594,293.4881786548325,286.2172727340815,288.52627502053105,11555185.0,294.58616943359374,316.0524597167969,0.3918051602046377,0.0111263460940345,-0.0057559240626371,0.0113424954605942,-0.0137126061515211,Financial Services,9.0
2021-05-28,298.20440673828125,301.34858381160257,290.4913707811453,293.53728669872004,7640254.0,293.18112030029295,315.1544073486328,0.5184453281318848,0.027594331909128,-0.015650741350906,0.0105436975519976,-0.0258649295008751,Financial Services,9.0
2021-05-31,302.0363464355469,306.0648138670925,296.4358204810419,299.57996751205496,8322239.0,292.08311767578124,314.5255743408203,0.5790460647421035,0.0128500438312728,-0.0081327262512629,0.0133376909073599,-0.0185425562870132,Financial Services,9.0
2021-06-01,297.56573486328125,305.3770014833755,296.2392843096523,302.8715070927042,5075472.0,291.2970733642578,313.8053631591797,0.5083449640512998,-0.0148015681722584,0.017830588699538,0.0262505581285534,-0.0044576723668751,Financial Services,9.0
2021-06-02,306.2613220214844,307.5386270086332,294.76545719677307,295.8953854523421,8317028.0,291.0047637939453,313.3298083496094,0.6458625213921662,0.0292224074865285,-0.0338467048359932,0.0041706376068579,-0.0375361300892734,Financial Services,9.0
2021-06-03,312.1566772460937,313.1883445045404,306.5561207385619,307.14565773700167,5960031.0,291.3216384887695,312.9367883300781,0.7390954262432428,0.0192494278601586,-0.0160528986703095,0.0033049661713093,-0.0179414919358478,Financial Services,9.0
2021-06-04,309.3563537597656,313.3848210108012,305.8682778536463,313.3848210108012,5654513.0,292.30910339355466,312.32367614746096,0.6948093258801616,-0.0089708908713185,0.0130220931365254,0.0130220931365254,-0.0112752683554966,Financial Services,9.0
2021-06-07,314.41650390625,316.0377080074977,307.68601962248795,309.50374603271484,5580965.0,293.42184295654295,311.68305236816406,0.7748337653185161,0.0163570267265753,-0.015625,0.0051562309265136,-0.0214062690734863,Financial Services,9.0
2021-06-08,310.97760009765625,316.28337305964897,308.8159744536495,315.3499669745847,4393742.0,294.43141479492186,310.7368560791016,0.7204487487481414,-0.010937415071631,0.0140600701643955,0.0170615920899979,-0.0069510654250593,Financial Services,9.0
2021-06-09,311.96014404296875,319.525803624821,310.240678682102,314.318261969424,8074858.0,295.7357513427734,309.9517974853516,0.7359873249111055,0.0031595328570416,0.007559035894439,0.0242520069512794,-0.005511811023622,Financial Services,9.0
2021-06-10,314.71124267578125,316.57811456854705,310.0932684815478,313.8269522968934,2984886.0,297.315202331543,309.3691436767578,0.779494952067861,0.0088187503607305,-0.0028098468023236,0.0059320152559312,-0.0146736867579622,Financial Services,9.0
2021-06-11,313.8269958496094,318.6414930117899,312.893589758782,316.38163617600026,3109368.0,299.22380981445315,308.85428649902343,0.7655109091953959,-0.002809708412873,0.0081402822579836,0.0153412460554787,-0.0029742695917552,Financial Services,9.0
2021-06-14,311.32147216796875,313.8761122569695,307.6369037660717,313.8761122569695,3544995.0,300.8229125976562,308.46912536621096,0.7258869608305205,-0.0079837735911072,0.0082057947086362,0.0082057947086362,-0.0118352530464364,Financial Services,9.0
2021-06-15,316.3324890136719,321.0487245415917,313.630472204217,317.3641561650624,5881564.0,302.33358612060545,308.13604064941404,0.8051343749358406,0.0160959564106118,0.0032613379504813,0.0149091089019188,-0.0085416986977208,Financial Services,9.0
