Date_Ticker,Close_LEMONTREE.NS,High_LEMONTREE.NS,Low_LEMONTREE.NS,Open_LEMONTREE.NS,Volume_LEMONTREE.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-04-22,17.350000381469727,17.899999618530273,17.149999618530273,17.600000381469727,3290058.0,20.68499994277954,38.363999938964845,-1.4604978047063546,-0.0387811016719364,0.0144092215852056,0.0317002435139979,-0.011527421241619,Consumer Services,6.0
2020-04-23,18.0,18.200000762939453,17.399999618530273,18.0,2404918.0,20.032499980926517,37.59799995422363,-1.4441988858991577,0.0374639541348074,0.0,0.0111111534966363,-0.0333333545260958,Consumer Services,6.0
2020-04-24,17.75,18.200000762939453,17.399999618530273,18.200000762939453,2072378.0,19.6125,36.852999954223634,-1.4504677045040248,-0.0138888888888888,0.0253521556585607,0.0253521556585607,-0.0197183313504071,Consumer Services,6.0
2020-04-27,18.049999237060547,18.600000381469727,17.5,18.0,2344127.0,19.3375,36.13399993896484,-1.4429451413091,0.0169013654681998,-0.0027700409514637,0.0304709788175452,-0.0304708731472563,Consumer Services,6.0
2020-04-28,17.700000762939453,18.100000381469727,17.600000381469727,18.049999237060547,1406869.0,19.12750005722046,35.407999954223634,-1.4517214490940822,-0.0193904980008238,0.0197739242392533,0.0225988475304361,-0.0056497388225603,Consumer Services,6.0
2020-04-29,17.700000762939453,18.0,17.600000381469727,17.799999237060547,1357056.0,18.85500011444092,34.702999954223635,-1.4517214490940822,0.0,0.0056496310627551,0.0169491087078759,-0.0056497388225603,Consumer Services,6.0
2020-04-30,17.600000381469727,18.049999237060547,17.5,18.0,2029250.0,18.575000095367432,34.00899997711181,-1.4542289861014872,-0.0056497388225603,0.0227272505602564,0.025568116240759,-0.0056818397330838,Consumer Services,6.0
2020-05-04,17.450000762939453,17.700000762939453,17.350000381469727,17.399999618530273,1478350.0,18.360000133514404,33.26499996185303,-1.4579902676989496,-0.0085227054135863,-0.0028653949698026,0.014326646938088,-0.0057306806359636,Consumer Services,6.0
2020-05-05,16.899999618530273,17.799999237060547,16.799999237060547,17.600000381469727,1657879.0,18.10500011444092,32.48199996948242,-1.471781697326032,-0.0315186888459787,0.0414201644224847,0.0532544164997172,-0.0059171824690504,Consumer Services,6.0
2020-05-06,16.100000381469727,17.100000381469727,16.100000381469727,17.100000381469727,2323979.0,17.822500133514403,31.614999961853027,-1.4918418977306915,-0.0473372340306667,0.0621117997705731,0.0621117997705731,0.0,Consumer Services,6.0
2020-05-07,16.899999618530273,16.899999618530273,16.049999237060547,16.25,2015185.0,17.66750011444092,30.772999954223632,-1.471781697326032,0.049689392428916,-0.0384615167575252,0.0,-0.0502958816956261,Consumer Services,6.0
2020-05-08,17.049999237060547,17.649999618530273,17.0,17.649999618530273,913668.0,17.620000076293945,29.91399993896484,-1.4680204157285697,0.0088757172731414,0.03519063978405,0.03519063978405,-0.0029325067036874,Consumer Services,6.0
2020-05-11,16.649999618530273,17.549999237060547,16.5,17.549999237060547,941297.0,17.560000038146974,29.00099994659424,-1.4780505159308994,-0.02346038923338,0.0540540323813965,0.0540540323813965,-0.00900898630432,Consumer Services,6.0
2020-05-12,16.600000381469727,16.899999618530273,16.200000762939453,16.700000762939453,803656.0,17.495000076293945,28.07399993896484,-1.4793042605209568,-0.0030029572496146,0.0060241192272112,0.0180722427811164,-0.0240963620083277,Consumer Services,6.0
2020-05-13,17.299999237060547,17.399999618530273,16.700000762939453,17.299999237060547,3396725.0,17.467500019073487,27.24699989318848,-1.4617515971237025,0.0421686047894442,0.0,0.0057803691259998,-0.0346819942532575,Consumer Services,6.0
2020-05-14,16.75,17.0,16.600000381469727,16.899999618530273,1126775.0,17.42250003814697,26.504999923706052,-1.4755429789234944,-0.031791864815943,0.008955201106285,0.0149253731343284,-0.008955201106285,Consumer Services,6.0
2020-05-15,16.700000762939453,17.0,16.299999237060547,16.950000762939453,2289866.0,17.382500076293944,25.782999954223637,-1.4767967235135515,-0.0029850290782416,0.0149700591963324,0.0179640253506037,-0.023952186084122,Consumer Services,6.0
2020-05-18,15.899999618530272,16.5,15.899999618530272,16.299999237060547,1487934.0,17.272500038146973,25.06899997711181,-1.4968569717455018,-0.0479042579557563,0.0251572093161627,0.0377358739537623,0.0,Consumer Services,6.0
2020-05-19,15.149999618530272,15.800000190734863,15.149999618530272,15.600000381469728,1784207.0,17.082499980926514,24.34599998474121,-1.515663427560104,-0.0471698124524437,0.0297030214039772,0.042904329278633,0.0,Consumer Services,6.0
2020-05-20,14.399999618530272,15.100000381469728,14.399999618530272,14.649999618530272,4531031.0,16.9,23.644999961853028,-1.534469883374706,-0.0495049517415604,0.0173611115710234,0.0486111653807737,0.0,Consumer Services,6.0
2020-05-21,15.100000381469728,15.100000381469728,14.050000190734863,14.399999618530272,16321036.0,16.7875,23.03599998474121,-1.5169171721501613,0.0486111653807736,-0.0463576652487024,0.0,-0.0695364347158158,Consumer Services,6.0
2020-05-22,15.850000381469728,15.850000381469728,15.5,15.850000381469728,2638389.0,16.680000019073486,22.377000007629395,-1.498110716335559,0.0496688729174058,0.0,0.0,-0.0220820424634761,Consumer Services,6.0
2020-05-26,16.600000381469727,16.600000381469727,16.600000381469727,16.600000381469727,235289.0,16.622500038146974,21.748000030517577,-1.4793042605209568,0.0473186108485414,0.0,0.0,0.0,Consumer Services,6.0
2020-05-27,17.399999618530273,17.399999618530273,16.149999618530273,17.399999618530273,7490576.0,16.590000057220458,21.18400005340576,-1.4592440601162973,0.0481927240166555,0.0,0.0,-0.0718390820347376,Consumer Services,6.0
2020-05-28,18.25,18.25,17.950000762939453,18.25,2821514.0,16.617500019073486,20.63000003814697,-1.43793006729429,0.0488505977071695,0.0,0.0,-0.016438314359482,Consumer Services,6.0
2020-05-29,18.0,19.149999618530277,17.649999618530273,19.100000381469727,9754149.0,16.632499980926514,20.221000022888184,-1.4441988858991577,-0.0136986301369863,0.0611111323038737,0.0638888676961262,-0.019444465637207,Consumer Services,6.0
2020-06-01,18.899999618530277,18.899999618530277,18.649999618530277,18.899999618530277,5865218.0,16.69749994277954,19.86,-1.421631148487093,0.0499999788072374,0.0,0.0,-0.0132275134944918,Consumer Services,6.0
2020-06-02,19.799999237060547,19.799999237060547,19.799999237060547,19.799999237060547,395570.0,16.814999866485596,19.517999954223637,-1.3990634110750282,0.0476190283965868,0.0,0.0,0.0,Consumer Services,6.0
2020-06-03,20.75,20.75,20.75,20.75,5325167.0,17.00749988555908,19.208999938964844,-1.375241881245616,0.0479798383608669,0.0,0.0,0.0,Consumer Services,6.0
2020-06-04,21.75,21.75,21.75,21.75,783078.0,17.289999866485594,18.952999954223632,-1.3501666068261464,0.0481927710843373,0.0,0.0,0.0,Consumer Services,6.0
2020-06-05,22.799999237060547,22.799999237060547,22.799999237060547,22.799999237060547,1603130.0,17.58499984741211,18.79099994659424,-1.3238375878166195,0.0482758269912895,0.0,0.0,0.0,Consumer Services,6.0
2020-06-08,23.899999618530277,23.899999618530277,23.899999618530277,23.899999618530277,1290037.0,17.927499866485597,18.647999954223632,-1.2962547763897447,0.0482456323806238,0.0,0.0,0.0,Consumer Services,6.0
2020-06-09,25.049999237060547,25.049999237060547,25.049999237060547,25.049999237060547,13479144.0,18.34749984741211,18.62599994659424,-1.2674182203728128,0.0481171396186404,0.0,0.0,0.0,Consumer Services,6.0
2020-06-10,26.299999237060547,26.299999237060547,26.299999237060547,26.299999237060547,525484.0,18.83249979019165,18.68099994659424,-1.236074127348476,0.0499002011205921,0.0,0.0,0.0,Consumer Services,6.0
2020-06-11,27.600000381469727,27.600000381469727,27.600000381469727,27.600000381469727,3817234.0,19.34749984741211,18.794999961853023,-1.203476241906791,0.0494297027422452,0.0,0.0,0.0,Consumer Services,6.0
2020-06-12,28.950000762939453,28.950000762939453,26.25,27.0,17454482.0,19.95749988555908,18.91099998474121,-1.169624611875049,0.0489130566235824,-0.0673575375319422,0.0,-0.0932642726004995,Consumer Services,6.0
2020-06-15,30.350000381469727,30.350000381469727,29.0,30.350000381469727,10638440.0,20.6399998664856,19.05399997711181,-1.1345192372532495,0.0483592256177931,0.0,0.0,-0.0444810663756687,Consumer Services,6.0
2020-06-16,28.850000381469727,31.850000381469727,28.850000381469727,31.399999618530277,13362610.0,21.28749990463257,19.19599998474121,-1.172132148882454,-0.0494233931184998,0.0883881872909231,0.1039861338070169,0.0,Consumer Services,6.0
2020-06-17,27.450000762939453,28.0,27.450000762939453,27.450000762939453,1051574.0,21.902499961853028,19.305,-1.2072375235042534,-0.0485268492207538,0.0,0.020036401521821,0.0,Consumer Services,6.0
2020-06-18,26.100000381469727,28.450000762939453,26.100000381469727,26.100000381469727,12550822.0,22.4875,19.392000007629395,-1.2410891535359956,-0.049180340398838,0.0,0.0900383274759704,0.0,Consumer Services,6.0
2020-06-19,25.75,27.0,25.049999237060547,26.100000381469727,6244526.0,23.019999980926517,19.507000007629397,-1.249865509148268,-0.0134099761055259,0.013592247824067,0.0485436893203883,-0.027184495648134,Consumer Services,6.0
2020-06-22,25.950000762939453,27.0,25.100000381469727,26.5,8329531.0,23.525,19.666000022888184,-1.244850435133458,0.0077670199199787,0.0211945749861413,0.0404623971556912,-0.0327553123884164,Consumer Services,6.0
2020-06-23,26.200000762939453,26.350000381469727,25.600000381469727,25.950000762939453,2466007.0,24.005000019073485,19.833000030517574,-1.2385816165285903,0.0096339110847749,-0.0095419844549634,0.0057251761130652,-0.0229007772518251,Consumer Services,6.0
2020-06-24,25.549999237060547,26.549999237060547,25.450000762939453,26.5,2321304.0,24.4125,19.986000022888184,-1.254880583163078,-0.0248092178225563,0.0371820270570288,0.0391389444172463,-0.0039138347204349,Consumer Services,6.0
2020-06-25,24.399999618530277,25.450000762939453,24.299999237060547,25.049999237060547,2430475.0,24.719999980926517,20.117000007629397,-1.28371713918001,-0.0450097711495109,0.0266393290447692,0.043032834460037,-0.0040983763538169,Consumer Services,6.0
2020-06-26,24.5,25.600000381469727,24.200000762939453,24.899999618530277,4425964.0,25.044999980926512,20.25400001525879,-1.281209602172605,0.0040983763538169,0.0163265150420519,0.0448979747538664,-0.0122448668187978,Consumer Services,6.0
2020-06-29,23.350000381469727,25.049999237060547,23.299999237060547,24.950000762939453,2935165.0,25.267500019073488,20.371000022888182,-1.3100461581895368,-0.0469387599400111,0.0685224991576216,0.0728050889857765,-0.0021413765992424,Consumer Services,6.0
2020-06-30,22.799999237060547,24.5,22.5,23.850000381469727,42688897.0,25.417500019073486,20.465,-1.3238375878166195,-0.0235546524806763,0.0460526833133592,0.0745614394660227,-0.013157861714877,Consumer Services,6.0
2020-07-01,23.5,23.899999618530277,22.850000381469727,23.899999618530277,5505683.0,25.55500001907349,20.55599998474121,-1.3062848765920745,0.0307017888755727,0.0170212603629904,0.0170212603629904,-0.0276595582353308,Consumer Services,6.0
2020-07-02,23.5,24.399999618530277,23.200000762939453,23.5,2096199.0,25.642500019073488,20.665,-1.3062848765920745,0.0,0.0,0.0382978561076712,-0.0127659249812999,Consumer Services,6.0
2020-07-03,23.649999618530277,24.200000762939453,23.299999237060547,23.899999618530277,1472483.0,25.68500003814697,20.79099998474121,-1.302523594994612,0.0063829624906499,0.0105708246948181,0.0232558627179952,-0.0147991707025438,Consumer Services,6.0
2020-07-06,23.649999618530277,24.299999237060547,23.600000381469727,24.25,2118815.0,25.67250003814697,20.903999977111816,-1.302523594994612,0.0,0.025369995397362,0.0274841280767288,-0.0021141326793667,Consumer Services,6.0
2020-07-07,24.799999237060547,24.799999237060547,24.200000762939453,24.700000762939453,3633386.0,25.66000003814697,21.044999961853023,-1.2736870389776802,0.0486257774663651,-0.0040321966611861,0.0,-0.0241934876040024,Consumer Services,6.0
2020-07-08,26.0,26.0,26.0,26.0,601315.0,25.645000076293947,21.203999977111817,-1.2435966905434006,0.0483871290264477,0.0,0.0,0.0,Consumer Services,6.0
2020-07-09,25.649999618530277,27.299999237060547,25.049999237060547,27.299999237060547,9316714.0,25.54750003814697,21.362999954223632,-1.252373046155673,-0.013461553133451,0.0643274714646884,0.0643274714646884,-0.0233918280854971,Consumer Services,6.0
2020-07-10,24.850000381469727,25.5,24.5,25.5,1847821.0,25.342500019073487,21.50599994659424,-1.2724332465603323,-0.0311890545402817,0.0261569258974727,0.0261569258974727,-0.0140845221769378,Consumer Services,6.0
2020-07-13,24.25,25.200000762939453,24.200000762939453,24.799999237060547,945033.0,25.0375,21.638999938964844,-1.2874784207774723,-0.0241448841955406,0.0226803809097133,0.0391752891933794,-0.0020618242086823,Consumer Services,6.0
2020-07-14,23.75,24.5,23.5,24.25,959274.0,24.782499980926517,21.764999923706053,-1.300016057987207,-0.0206185567010309,0.0210526315789474,0.0315789473684211,-0.0105263157894737,Consumer Services,6.0
