Date_Ticker,Close_RAJESHEXPO.NS,High_RAJESHEXPO.NS,Low_RAJESHEXPO.NS,Open_RAJESHEXPO.NS,Volume_RAJESHEXPO.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-05-05,550.1324462890625,579.0344093895347,547.1974659179452,565.1057466207143,83544.0,569.2943267822266,605.75359375,0.1756085499068757,0.0001808751695011,0.027217628105113,0.0525363724598166,-0.0053350432080769,Consumer Durables,5.0
2020-05-06,546.99853515625,568.2397847316649,542.3224714066257,560.1312879783719,68349.0,568.6924102783203,602.45349609375,0.1555992446283637,-0.0056966484233976,0.0240087531831698,0.0388323701257213,-0.0085485855063369,Consumer Durables,5.0
2020-05-07,538.9397583007812,551.0776048615288,536.2535041130844,551.0278110591934,40908.0,564.1979278564453,599.0698254394531,0.1041457989373976,-0.0147327210906821,0.0224293208512291,0.0225217130000148,-0.0049843310802792,Consumer Durables,5.0
2020-05-08,525.110595703125,557.1465335256823,523.3197797044802,544.6604938923928,102813.0,559.5119262695313,595.5637805175782,0.0158497610359169,-0.0256599413657253,0.0372300584852802,0.0610079820988207,-0.0034103596714648,Consumer Durables,5.0
2020-05-11,536.5022583007812,545.7548581210825,524.9115964418962,534.7611754041167,67546.0,555.3208892822265,593.0795043945312,0.0885829193439988,0.0216938349575726,-0.0032452480296708,0.0172461526063398,-0.0216041250144876,Consumer Durables,5.0
2020-05-12,526.8019409179688,541.2280563916431,524.4639395963791,540.9295971818458,57892.0,551.1099548339844,590.5793090820313,0.0266486131095516,-0.0180806645875741,0.0268177756506726,0.0273843248347498,-0.0044381030895892,Consumer Durables,5.0
2020-05-13,533.1693115234375,542.2229176010622,527.2993510615835,537.4971215302273,66096.0,548.2346801757812,588.2134252929687,0.0673028170313803,0.0120868396847084,0.0081171401152551,0.0169807336655511,-0.0110095617564365,Consumer Durables,5.0
2020-05-14,518.8923950195312,533.1693100712349,517.8477575094425,533.1693100712349,70516.0,546.1951232910156,585.8664440917969,-0.0238520270774615,-0.0267774536068335,0.0275142114024744,0.0275142114024744,-0.0020132064376263,Consumer Durables,5.0
2020-05-15,520.5838012695312,529.2892160064799,519.5391636459283,523.0213295407077,44038.0,545.1206268310547,583.1821911621093,-0.0130527853083241,0.0032596474071205,0.0046822975767439,0.0167224080267558,-0.0020066656339583,Consumer Durables,5.0
2020-05-18,503.1729431152344,522.8720397666111,500.4369557824279,517.3503320215955,59484.0,543.0561996459961,580.1487274169922,-0.1242171295434294,-0.0334448711462737,0.0281759762728621,0.0391497534215892,-0.005437469105289,Consumer Durables,5.0
2020-05-19,511.231689453125,525.2598803369195,501.43190371969416,509.34140720296097,64402.0,541.1285720825196,577.1043206787109,-0.0727638787002147,0.0160158578638936,-0.0036975060215577,0.0274399869436903,-0.0191689715946871,Consumer Durables,5.0
2020-05-20,506.1079406738281,511.281456314532,503.1729601996079,508.9931577048807,38479.0,539.7730133056641,573.7813403320313,-0.1054778419080184,-0.0100223614556794,0.0057007938409565,0.010222158604775,-0.0057991195915887,Consumer Durables,5.0
2020-05-21,505.9089660644531,516.9026492490464,503.9191569550551,509.2916354780143,41242.0,538.5666885375977,570.3698126220703,-0.1067482492466222,-0.0003931465866947,0.0066863203470686,0.0217305561316987,-0.0039331366764995,Consumer Durables,5.0
2020-05-22,505.1627502441406,515.3605211747215,503.5211639228524,508.6449159277536,36834.0,537.3404663085937,566.9553002929688,-0.111512666461889,-0.001475000188507,0.0068931560807483,0.0201870999507631,-0.0032496187030711,Consumer Durables,5.0
2020-05-26,505.4115295410156,510.68451170045074,504.41662495530494,510.38605246956894,33484.0,536.2311477661133,563.5198956298829,-0.1099242675931316,0.0004924735577885,0.0098425196850393,0.0104330468365525,-0.0019685039370078,Consumer Durables,5.0
2020-05-27,503.9191589355469,510.2865724003077,502.6755282372854,509.3911340078973,43147.0,535.4078643798828,560.2267614746094,-0.1194527123281626,-0.0029527830653646,0.0108588351431391,0.0126357836407946,-0.0024679170779862,Consumer Durables,5.0
2020-05-28,503.6206970214844,508.3962267324573,502.6257924681919,507.4013221791648,56975.0,530.9457168579102,556.6620208740235,-0.1213583233360682,-0.0005922813387229,0.007506889967072,0.0094823936728898,-0.0019755037058177,Consumer Durables,5.0
2020-05-29,485.2149658203125,541.2280803761778,472.5796657696405,504.3171151457546,410549.0,524.6280746459961,553.1231451416015,-0.2388747042641923,-0.0365468125317865,0.0393684256897304,0.1154397916419758,-0.0260406231067306,Consumer Durables,5.0
2020-06-01,486.4088134765625,503.7699094854341,482.6281884475618,487.6524441258491,179900.0,518.1661727905273,550.7831292724609,-0.2312522602325697,0.0024604510172757,0.0025567601055538,0.0356923960418906,-0.0077725257525229,Consumer Durables,5.0
2020-06-02,480.8871154785156,493.3731553106095,477.55417919712033,488.4981291370543,201014.0,514.7088806152344,548.2640319824219,-0.266507038117581,-0.0113519694649055,0.0158270276194969,0.0259645963266648,-0.0069308080298196,Consumer Durables,5.0
2020-06-03,480.9866027832031,490.88588454910297,479.74297213205415,488.89607550726464,141190.0,511.25158843994143,545.9747564697266,-0.2658718344482791,0.0002068828660308,0.0164442682567327,0.0205812006168533,-0.0025855827250754,Consumer Durables,5.0
2020-06-04,476.7582702636719,486.9560418532339,472.5796590284839,483.075889836812,114241.0,507.7395751953125,543.3949694824219,-0.2928687697846146,-0.0087909569519488,0.0132512008017104,0.0213898158157217,-0.0087646329299688,Consumer Durables,5.0
2020-06-05,483.3245849609375,499.5415462264,473.57453318720746,479.9916792376205,299484.0,504.9588165283203,541.400185546875,-0.2509443533719335,0.0137728385784144,-0.0068957918281487,0.0335529409636243,-0.0201728860420332,Consumer Durables,5.0
2020-06-08,484.8169555664063,501.3821399471652,480.04142606335256,489.2442927806293,354574.0,502.9441345214844,539.4412182617187,-0.2414159086369025,0.0030877192096267,0.009131976848975,0.03416791469557,-0.009850170148184,Consumer Durables,5.0
2020-06-09,476.4598083496094,493.4726831349436,473.7735841385012,489.79152395866186,195878.0,499.94201202392577,538.0334283447265,-0.2947743807925203,-0.0172377370899359,0.0279807769205795,0.0357068413477823,-0.0056378820711296,Consumer Durables,5.0
2020-06-10,480.190673828125,484.0210624088117,477.5541828493928,477.5541828493928,97612.0,497.6114486694336,536.8912786865235,-0.2709536586504456,0.0078303886563671,-0.0054905085051192,0.0079768075255406,-0.0054905085051192,Consumer Durables,5.0
2020-06-11,475.7135925292969,484.4190071225521,468.60003124836646,482.3297015477555,103134.0,494.73866271972656,534.651748046875,-0.299538798007787,-0.0093235490459163,0.0139077569410657,0.0182996969814754,-0.0149534539114358,Consumer Durables,5.0
2020-06-12,477.90240478515625,481.135844559938,462.6803470127836,469.59494575291694,143704.0,492.6891632080078,532.4768859863282,-0.2855637327398916,0.0046011135486413,-0.0173831705993904,0.0067658997787118,-0.0318518124620357,Consumer Durables,5.0
2020-06-15,475.2658996582031,494.1193220278914,473.0770975771586,482.9266462177063,217152.0,490.4232681274414,530.4821026611328,-0.3023972145196456,-0.0055168274956439,0.0161188643347072,0.0396692091379733,-0.0046054263152871,Consumer Durables,5.0
2020-06-16,466.6102294921875,485.4139192351289,465.3168657343747,480.4393965326535,124888.0,488.5951324462891,529.0564044189454,-0.3576616873786715,-0.0182122684843169,0.0296375136385593,0.040298494448794,-0.0027718289828758,Consumer Durables,5.0
2020-06-17,469.8934020996094,476.0120893103028,466.6102292624231,469.0477575302666,76613.0,486.5282180786133,527.5570825195313,-0.3366993817484553,0.0070362208110931,-0.0017996519328941,0.0130214367415109,-0.0069870588148635,Consumer Durables,5.0
2020-06-18,469.3462219238281,476.2110572531602,467.754368569848,472.5796617145064,79281.0,484.6901321411133,525.7632696533203,-0.3401930019296157,-0.0011644772481084,0.0068892421833599,0.0146263781589492,-0.0033916398590686,Consumer Durables,5.0
2020-06-19,465.5158081054688,475.56434959826566,461.6854197193437,471.5847316099957,259494.0,482.6704742431641,522.4969976806641,-0.364649317436495,-0.0081611689610682,0.0130369869268798,0.0215858222595961,-0.008228267052227,Consumer Durables,5.0
2020-06-22,472.9278564453125,474.5694427850469,465.9635249998296,467.5553782597837,180374.0,481.0587295532226,519.5789422607422,-0.3173250852914938,0.0159222269379184,-0.0113600375032043,0.0034711136537255,-0.014725991185694,Consumer Durables,5.0
2020-06-23,483.4241027832031,487.5032174094527,475.56436310554767,475.8628223183146,228277.0,479.959358215332,516.8409643554687,-0.2503089548548803,0.0221941807716382,-0.0156410911689262,0.0084379628627637,-0.0162584770440795,Consumer Durables,5.0
2020-06-24,483.4241027832031,492.4777400360797,474.8181847115536,489.49302646010347,199782.0,478.93460540771486,514.2890338134765,-0.2503089548548803,0.0,0.0125540361805709,0.0187281461572816,-0.0178020045382572,Consumer Durables,5.0
2020-06-25,476.4598083496094,482.329739435452,470.63961034908993,480.0414709931659,57893.0,477.5765609741211,512.0047338867188,-0.2947743807925203,-0.0144061795708952,0.0075172398191631,0.0123198871824576,-0.0122155067405995,Consumer Durables,5.0
2020-06-26,474.27099609375,483.7225890191008,473.0770985267699,479.8922005506223,81946.0,477.029362487793,510.2964831542969,-0.3087494460604157,-0.0045939074345874,0.0118523049125296,0.0199286758060206,-0.0025173320249677,Consumer Durables,5.0
2020-06-29,481.4840698242188,483.0261597341519,472.57966194381487,475.06692332246655,93488.0,476.78312530517576,509.0846899414062,-0.2626956212540184,0.015208759949223,-0.0133278480097898,0.0032027849031353,-0.0184936707950789,Consumer Durables,5.0
2020-06-30,463.62548828125,484.46874930911054,459.64587035608906,484.46874930911054,176602.0,475.9200439453125,507.4679699707031,-0.3767185768487334,-0.0370907007359321,0.0449571077404105,0.0449571077404105,-0.0085836909871244,Consumer Durables,5.0
2020-07-01,464.8194274902344,477.55419384801695,460.64081614923305,477.55419384801695,271586.0,475.111685180664,505.7686737060547,-0.3690955482738568,0.0025752234058799,0.0273972334300725,0.0273972334300725,-0.0089897519205759,Consumer Durables,5.0
2020-07-02,466.9086608886719,470.589819613992,465.665030287155,468.60001065156496,58830.0,474.6192047119141,504.44246459960937,-0.3557562712185172,0.0044947204761173,0.0036224424701694,0.007884108892548,-0.0026635415139866,Consumer Durables,5.0
2020-07-03,481.2850341796875,484.7671998016594,466.7594229413326,469.246684099884,227345.0,474.5172271728516,503.4674560546875,-0.2639664182881248,0.0307905474780719,-0.0250129325137274,0.007235142118863,-0.0301808911700581,Consumer Durables,5.0
