Date_Ticker,Close_PGHH.NS,High_PGHH.NS,Low_PGHH.NS,Open_PGHH.NS,Volume_PGHH.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-05-22,9312.01953125,9404.046639387569,9296.423731773362,9349.766854241345,956.0,9550.8642578125,9582.5506640625,-1.786935272863238,-0.0034931790730294,0.0040536129530943,0.0098826154550832,-0.0016748031320488,Fast Moving Consumer Goods,8.0
2020-05-26,9386.0146484375,9413.45867835887,9227.156130273508,9227.156130273508,2021.0,9529.67919921875,9573.78724609375,-1.7561326909992925,0.0079461943716055,-0.0169250234646114,0.0029239278809285,-0.0169250234646114,Fast Moving Consumer Goods,8.0
2020-05-27,9282.560546875,9507.078755405162,9273.006405397417,9460.292275516513,5675.0,9502.321435546875,9563.27130859375,-1.799198416869623,-0.0110221542835245,0.0191468429151635,0.0241870987424634,-0.0010292571138467,Fast Moving Consumer Goods,8.0
2020-05-28,9169.552734375,9355.386978567616,9117.474654523146,9355.386978567616,5821.0,9467.351025390624,9558.25173828125,-1.8462411479051877,-0.0121742068828244,0.0202664458753758,0.0202664458753758,-0.0056794569332287,Fast Moving Consumer Goods,8.0
2020-05-29,9266.685546875,9317.921183044988,9132.461955638182,9226.128232106266,7120.0,9437.722119140624,9564.5020703125,-1.80580683923148,0.0105929716872521,-0.0043766797269182,0.0055290142209762,-0.0144845306941576,Fast Moving Consumer Goods,8.0
2020-06-01,9385.080078125,9440.577346884504,9306.400405959628,9360.070999387632,3763.0,9412.59609375,9562.6783984375,-1.7565217325962597,0.0127763622334121,-0.0026647698825349,0.0059133505838546,-0.0083834843720471,Fast Moving Consumer Goods,8.0
2020-06-02,9395.7099609375,9507.126169282,9310.5678724443,9455.328906198183,6891.0,9399.014501953125,9561.580625,-1.7520967401375478,0.0011326363466281,0.0063453369153103,0.0118582000516949,-0.0090618046797078,Fast Moving Consumer Goods,8.0
2020-06-03,9433.130859375,9507.12721901065,9366.627801980936,9399.41099928787,2557.0,9399.012255859376,9562.83669921875,-1.736519221899112,0.003982764324684,-0.003574620196604,0.0078443054314367,-0.0070499453877469,Fast Moving Consumer Goods,8.0
2020-06-04,9503.9892578125,9553.959848587656,9420.953740891631,9497.760084772432,3083.0,9399.166845703125,9564.84958984375,-1.7070223888433778,0.0075116522280699,-0.0006554271970526,0.0052578542988228,-0.0087369119080823,Fast Moving Consumer Goods,8.0
2020-06-05,9430.2744140625,9535.227297792218,9404.09450587759,9503.98995931646,2264.0,9394.891015625,9575.358046875,-1.7377082988804378,-0.0077562002386949,0.0078169035191633,0.0111293562754877,-0.0027761555004029,Fast Moving Consumer Goods,8.0
2020-06-08,9440.203125,9544.453516612308,9416.224922073598,9422.828212182916,5816.0,9397.260791015626,9580.07416015625,-1.733575189249963,0.0010528549331177,-0.001840523195001,0.0110432360651464,-0.0025400092147278,Fast Moving Consumer Goods,8.0
2020-06-09,9304.6201171875,9494.903518160803,9272.961099607548,9460.293647074368,4470.0,9391.877294921876,9599.1099609375,-1.790015490397428,-0.0143622977193618,0.0167307776057732,0.0204504212506013,-0.0034025051190935,Fast Moving Consumer Goods,8.0
2020-06-10,9322.79296875,9361.99194358926,9272.962321615114,9272.962321615114,1988.0,9380.817724609376,9616.304296875,-1.782450521663926,0.0019530997863019,-0.0053450341868491,0.0042046385638569,-0.0053450341868491,Fast Moving Consumer Goods,8.0
2020-06-11,9337.3564453125,9357.26052801724,9288.93079997832,9357.26052801724,1412.0,9373.977734375,9632.05333984375,-1.7763880584083664,0.0015621366484611,0.0021316614420061,0.0021316614420061,-0.0051862264890283,Fast Moving Consumer Goods,8.0
2020-06-12,9329.5361328125,9346.957694287436,9179.295060027747,9181.215035746316,2738.0,9366.334619140624,9641.99978515625,-1.7796434869439075,-0.0008375296097779,-0.015898014108604,0.0018673555927035,-0.0161038095191407,Fast Moving Consumer Goods,8.0
2020-06-15,9366.6259765625,9413.365806069374,9241.394004313946,9241.394004313946,8090.0,9362.7869140625,9644.37046875,-1.7642037796786918,0.0039755292462561,-0.0133700195312499,0.0049900390624999,-0.0133700195312499,Fast Moving Consumer Goods,8.0
2020-06-16,9282.279296875,9460.29183302885,9259.799395489585,9368.498902371735,11660.0,9354.94697265625,9641.16140625,-1.7993154952185533,-0.0090050227156027,0.0092886243495995,0.019177675058084,-0.0024218083367717,Fast Moving Consumer Goods,8.0
2020-06-17,9354.82421875,9413.458930382792,9217.368985114808,9310.145230735528,5920.0,9351.6943359375,9635.87955078125,-1.769116598591281,0.0078154211433201,-0.0047760371514969,0.0062678581939861,-0.014693513252733,Fast Moving Consumer Goods,8.0
2020-06-18,9372.8564453125,9404.093781381718,9272.960999569625,9347.894017747964,2357.0,9351.038720703124,9628.3112890625,-1.7616101690322443,0.0019275858253282,-0.0026632678853222,0.0033327445322008,-0.0106579511086863,Fast Moving Consumer Goods,8.0
2020-06-19,9215.826171875,9418.567037295104,9154.896433841212,9385.362154912847,10164.0,9344.596923828123,9618.4941796875,-1.8269785073297535,-0.016753726503091,0.0183961784734221,0.0219992067600873,-0.0066114244016161,Fast Moving Consumer Goods,8.0
2020-06-22,9251.51171875,9318.858139537184,9227.065185705176,9318.858139537184,15029.0,9341.571533203123,9606.81302734375,-1.812123378765101,0.0038722026880135,0.0072795044566276,0.0072795044566276,-0.0026424365863665,Fast Moving Consumer Goods,8.0
2020-06-23,9291.4619140625,9310.4293380157,9252.356237517011,9269.075304599217,22063.0,9336.843896484375,9586.94458984375,-1.79549296843038,0.0043182343088355,-0.0024093742911867,0.0020413820912825,-0.0042087754227677,Fast Moving Consumer Goods,8.0
2020-06-24,9323.119140625,9413.460443946908,9170.537330613111,9339.46408821837,9382.0,9338.871826171877,9569.17890625,-1.7823147433009303,0.0034071308536052,0.0017531630076621,0.0096900299094377,-0.0163659616176116,Fast Moving Consumer Goods,8.0
2020-06-25,9300.3125,9458.420998434129,9226.12862295268,9227.346101656394,15190.0,9345.409814453124,9546.4123828125,-1.7918086591374718,-0.0024462457554169,-0.0078455856557084,0.0170003425620512,-0.0079764929455133,Fast Moving Consumer Goods,8.0
