Date_Ticker,Close_PRAJIND.NS,High_PRAJIND.NS,Low_PRAJIND.NS,Open_PRAJIND.NS,Volume_PRAJIND.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-02-28,88.48306274414062,92.99797810990827,88.43651436934809,91.32233604936458,957405.0,97.9550853729248,,-1.3382617227745095,-0.0589109557639173,0.0320883253491581,0.0510257582157058,-0.0005260710168581,Capital Goods,1.0
2020-03-02,86.71434020996094,91.97398751512765,84.80597027813438,91.22925605336955,625780.0,97.03813819885254,,-1.3468635056556033,-0.0199893909560314,0.0520665420791612,0.0606548731436062,-0.0220075471623936,Capital Goods,1.0
2020-03-03,88.20380401611328,89.97253607119443,84.89906762103307,87.505620870867,656090.0,96.52613792419432,,-1.339619834575384,0.017176672307555,-0.0079155672823219,0.0200527865528115,-0.0374670506781826,Capital Goods,1.0
2020-03-04,83.50269317626953,88.66925078747772,82.0132373656509,88.43652309512214,928152.0,95.5579906463623,,-1.362482626202023,-0.0532982776908911,0.059085877726573,0.0618729458258535,-0.0178372188244811,Capital Goods,1.0
2020-03-05,84.01470184326172,85.78343382884022,83.13033940161546,83.78197413732471,647347.0,94.7830078125,,-1.359992587599814,0.0061316425556642,-0.002770083102493,0.021052648486193,-0.0105262819749825,Capital Goods,1.0
2020-03-06,80.5237808227539,81.82705730855037,79.31359399259603,81.82705730855037,403242.0,93.73806037902833,,-1.376969894154785,-0.0415513111862313,0.0161849887384843,0.0161849887384843,-0.0150289370145411,Capital Goods,1.0
2020-03-09,78.24305725097656,78.75505394053343,71.95940921685497,78.10341920753889,1392394.0,92.56511306762695,,-1.3880616785342494,-0.0283236026484845,-0.001784670082481,0.0065436692729754,-0.080309336762824,Capital Goods,1.0
2020-03-11,76.80014038085938,81.36160468454332,76.42777464340413,79.0808689815585,679098.0,91.46431121826171,,-1.3950789790957372,-0.0184414684294455,0.0296969327059659,0.0593939578894413,-0.0048485033439866,Capital Goods,1.0
2020-03-12,64.46558380126953,73.30923789675055,63.06921736514095,73.30923789675055,913135.0,89.76074523925782,,-1.455065311367692,-0.160605911895754,0.1371841155234656,0.1371841155234656,-0.0216606498194945,Capital Goods,1.0
2020-03-13,62.04388046264648,65.62798908764358,51.63057960592207,57.636388940439744,1949540.0,87.85231189727783,,-1.4668427190270092,-0.0375658327409012,-0.0710382956278866,0.0577673188438772,-0.1678376784152586,Capital Goods,1.0
2020-03-16,57.83012008666992,61.02675911056085,57.3457807286496,60.30025007353037,586628.0,85.80068168640136,,-1.487335391657494,-0.0679158096585118,0.0427135545137804,0.055276368423585,-0.008375209273203,Capital Goods,1.0
2020-03-17,56.66770935058594,59.57374572753906,56.28023635557232,57.1520487467448,630004.0,83.8305679321289,,-1.4929885139405117,-0.020100437874621,0.0085470085470087,0.0512820512820513,-0.0068376329210069,Capital Goods,1.0
2020-03-18,50.27442932128906,58.07229263114333,49.451050154896855,57.15204706645379,578578.0,81.46398963928223,,-1.5240807885326648,-0.1128205128205128,0.1368015080034403,0.1551059537646946,-0.0163776929446625,Capital Goods,1.0
2020-03-19,46.593448638916016,49.015145630444216,45.28573374157733,47.51369423474,1079162.0,78.81794414520263,,-1.5419824073606048,-0.0732177516894122,0.0197505362385941,0.0519750536238594,-0.0280664972338289,Capital Goods,1.0
2020-03-20,50.85563659667969,51.24310959169331,49.35418520763051,51.24310959169331,980759.0,76.36639003753662,,-1.5212542181151962,0.0914761212631894,0.0076190766834078,0.0076190766834078,-0.0295237949916294,Capital Goods,1.0
2020-03-23,45.77006912231445,48.43393557916873,45.77006912231445,45.86693551538638,325065.0,73.83277549743653,92.54646087646483,-1.5459867278199646,-0.1000000750103139,0.0021163698226687,0.0582010582010581,0.0,Capital Goods,1.0
2020-03-24,43.34837341308594,48.28863348598805,41.75005202144436,48.28863348598805,369945.0,71.29211235046387,91.33377380371094,-1.5577640983754433,-0.0529100295382306,0.1139664463490746,0.1139664463490746,-0.0368715424777409,Capital Goods,1.0
2020-03-25,47.658992767333984,47.658992767333984,41.653184089766334,41.653184089766334,574966.0,68.95301723480225,90.13096412658692,-1.536800373963192,0.0994413172824326,-0.1260162737153795,0.0,-0.1260162737153795,Capital Goods,1.0
2020-03-26,52.405521392822266,52.405521392822266,47.56212741214677,47.658997508890096,784960.0,66.92106666564942,89.01470687866211,-1.5137167031859202,0.099593557267572,-0.0905729731864146,0.0,-0.0924214443812188,Capital Goods,1.0
2020-03-27,51.9696159362793,56.13493378382002,50.90406710397697,56.13493378382002,694044.0,64.81844806671143,87.79850212097168,-1.5158366309990214,-0.0083179299615302,0.0801490981316446,0.0801490981316446,-0.0205033039614688,Capital Goods,1.0
2020-03-30,54.34287643432617,56.90987660167991,47.46525878267771,51.4368401823255,1568391.0,63.1114387512207,86.5403953552246,-1.504294814162305,0.0456663081935561,-0.0534759372833832,0.0472371051329234,-0.1265596910380724,Capital Goods,1.0
2020-03-31,53.32576751708984,57.152049538816605,53.08359781565418,57.152049538816605,506820.0,61.44201011657715,85.26473907470704,-1.5092412938409554,-0.0187165086571284,0.0717529667153973,0.0717529667153973,-0.00454132613015,Capital Goods,1.0
2020-04-01,52.163352966308594,54.63348691288486,51.43684385148415,52.59925917424655,370839.0,59.63998756408692,84.03472198486328,-1.5148944346758924,-0.0217983651226158,0.0083565603656554,0.0473538184589414,-0.0139275769963193,Capital Goods,1.0
2020-04-03,55.359989166259766,56.18336458292311,50.85563173454246,53.37419487569056,4638966.0,58.23285236358642,82.92728507995605,-1.4993483159317351,0.0612812639175212,-0.0358705686268358,0.014873113760744,-0.0813648539234644,Capital Goods,1.0
2020-04-07,56.8130111694336,59.089404794069445,55.69902910916382,57.05518086121257,1997283.0,56.87276782989502,81.78933006286621,-1.4922818713361443,0.026246789875808,0.0042625744841573,0.0400681741343889,-0.0196078686438136,Capital Goods,1.0
2020-04-08,55.892765045166016,58.84723451641176,55.45685886526047,55.69902855462842,1030791.0,55.64121704101562,80.65810485839843,-1.4967572806811094,-0.0161978058428046,-0.0034662176827544,0.0528596047960463,-0.0077989732580469,Capital Goods,1.0
2020-04-09,62.43134689331055,63.88436512099442,56.28023787420207,57.39421999351294,4548028.0,54.85063152313232,79.69209510803222,-1.4649583634845893,0.116984404741129,-0.0806826562368675,0.0232738568041299,-0.0985259701287586,Capital Goods,1.0
2020-04-13,60.10651397705078,62.96411694675438,58.60506269659447,62.96411694675438,983132.0,54.015950202941895,78.71775596618653,-1.4762646637063823,-0.037238230984071,0.0475423174731886,0.0475423174731886,-0.0249798429672628,Capital Goods,1.0
2020-04-15,59.86434555053711,63.93279700828968,59.089403295540464,61.02676078064015,1170822.0,53.78588829040528,77.80280654907227,-1.4774423951963545,-0.0040289880495504,0.0194174883131685,0.0679611782328433,-0.0129449716332812,Capital Goods,1.0
2020-04-16,62.91569137573242,65.77329855485966,59.62218534454099,59.91278827446718,3018305.0,53.82947883605957,76.90326927185059,-1.4626028634008066,0.0509710044791082,-0.0477290010743409,0.0454196261161881,-0.052347927189143,Capital Goods,1.0
2020-04-17,63.835933685302734,65.38581826991037,62.4797819023588,64.17496978343056,1106834.0,54.129769515991214,76.08078399658203,-1.458127472607761,0.0146265945656486,0.0053110541125502,0.0242791872090135,-0.0212443322224981,Capital Goods,1.0
2020-04-20,68.34029388427734,69.55114241241526,62.47978405191665,64.17497199130973,4248336.0,54.71339874267578,75.34652420043945,-1.436221533320461,0.0705615151049583,-0.0609497216974348,0.0177179297792935,-0.0857548233884458,Capital Goods,1.0
2020-04-21,61.704837799072266,68.96992480951096,60.83302543630719,66.83883449202516,2543061.0,55.28491916656494,74.61174476623535,-1.4684915765064248,-0.0970943451961312,0.0832024988003465,0.1177393421581594,-0.0141287521993646,Capital Goods,1.0
2020-04-22,63.981239318847656,66.79040199774667,60.203390424948346,61.99544477231139,2763820.0,56.15430870056152,73.8340567779541,-1.4574208114514746,0.0368917835452055,-0.031037137880999,0.0439060372822677,-0.0590461975122514,Capital Goods,1.0
2020-04-23,63.64219284057617,65.28895119956134,63.15785345095099,63.93279943052431,1153239.0,56.79363651275635,73.11661346435547,-1.4590696874828095,-0.0052991545940812,0.0045662567076547,0.0258752611354906,-0.0076103504296034,Capital Goods,1.0
2020-04-24,59.28313827514648,62.867250270457376,58.89566530989599,62.867250270457376,1469379.0,57.46928997039795,72.27382164001465,-1.480268965613823,-0.0684931547903939,0.0604575280525165,0.0604575280525165,-0.0065359725636005,Capital Goods,1.0
2020-04-27,58.26602554321289,60.97832517627865,58.1207222594778,60.63928541263543,1514614.0,58.21517257690429,71.40510208129882,-1.4852154638443928,-0.0171568638490921,0.0407314528028415,0.0465502770744881,-0.002493790890668,Capital Goods,1.0
2020-04-28,58.89567184448242,60.63929299113561,58.41133243178895,59.52531455907052,1611201.0,58.77700653076172,70.6066919708252,-1.482153321156243,0.0108064055407821,0.0106908147045288,0.0296052509810453,-0.00822368431372,Capital Goods,1.0
2020-04-29,60.63928985595703,61.99544161946943,58.605065905904695,59.2831417876609,2086641.0,59.18869495391846,69.84873970031738,-1.4736736284557568,0.0296051977482952,-0.0223641812349308,0.0223642421725882,-0.0335463023212251,Capital Goods,1.0
2020-04-30,59.42844009399414,62.18917306546642,59.23470729932087,61.12362791389864,1759082.0,59.5616361618042,69.03305755615234,-1.479562323009456,-0.0199680729249823,0.0285248580851749,0.0464547440098681,-0.003259934037758,Capital Goods,1.0
2020-05-04,56.76457214355469,58.07229064718974,56.328669670892445,57.15204511393903,958807.0,59.68272094726562,68.19109451293946,-1.492517443606826,-0.0448248001499986,0.0068259647831827,0.023037582320323,-0.0076791290095495,Capital Goods,1.0
2020-05-05,55.55372619628906,57.97542313065591,55.311556502852376,57.92698993101183,1033315.0,59.79411888122559,67.38076934814453,-1.4984061196086058,-0.0213310151304137,0.0427201539341801,0.043591980235677,-0.0043591980235677,Capital Goods,1.0
2020-05-06,56.86144256591797,58.362893868299885,54.39131252713273,55.795893738744645,1910235.0,60.02902336120606,66.56587829589844,-1.4920463361693015,0.023539669778555,-0.0187393913887791,0.0264054381075773,-0.0434412130139273,Capital Goods,1.0
2020-05-07,57.006744384765625,57.539520666759685,55.941199211210034,56.6677082918751,809928.0,60.11136112213135,65.7157260131836,-1.4913396935649346,0.0025553663834541,-0.0059472979302626,0.0093458464913922,-0.018691563341413,Capital Goods,1.0
2020-05-08,54.58504867553711,58.02386135744868,53.95540967527818,57.0067456654938,1295195.0,59.999962997436526,64.80969261169433,-1.5031170641204137,-0.0424808631919644,0.0443655735172403,0.0629991685516755,-0.0115350084965868,Capital Goods,1.0
2020-05-11,54.48817825317383,55.8927631427433,54.24600857204861,55.21468729654948,700394.0,59.92973365783691,63.970608978271486,-1.5035881715579378,-0.0017746695242335,0.0133333333333334,0.0257777913411456,-0.0044444444444444,Capital Goods,1.0
2020-05-12,52.7929916381836,54.246009756665714,52.16334897542155,53.95540687201253,1006614.0,59.447815895080566,63.14323608398438,-1.511832329091581,-0.0311110899526447,0.0220183626227423,0.0275229357798165,-0.0119266335023652,Capital Goods,1.0
2020-05-13,55.31155776977539,55.89276726446592,53.51950347538305,55.21469136826848,1121998.0,59.2080680847168,62.36064933776856,-1.499583851098578,0.0477064484023328,-0.0017512868089901,0.0105079212758698,-0.0323992736174861,Capital Goods,1.0
2020-05-14,55.02095413208008,56.37710590628584,53.85853885350605,54.24601184476949,951903.0,58.965898513793945,61.60017776489258,-1.5009971363073122,-0.0052539405761251,-0.0140844937994042,0.0246479145190805,-0.0211267742791883,Capital Goods,1.0
2020-05-15,54.77878189086914,55.5537241421695,54.34287571975764,55.50529094431625,569035.0,58.55905303955078,60.81531364440918,-1.5021748863492037,-0.0044014547735685,0.0132625996484272,0.0141467594669082,-0.0079575732804704,Capital Goods,1.0
2020-05-18,53.18046569824219,56.08650199442556,50.855635183209,54.342877260542544,1957048.0,58.02627964019776,60.109261703491214,-1.5099479364453223,-0.0291776512265485,0.0218578673021807,0.0546448072243832,-0.0437158735732928,Capital Goods,1.0
2020-05-19,52.11491775512695,54.34287821564859,51.33997546823459,54.14914541533773,848239.0,57.21501083374024,59.41727325439453,-1.5151299883946543,-0.0200364537828869,0.039033500345698,0.042750915793251,-0.014869874505676,Capital Goods,1.0
2020-05-20,52.69612503051758,53.13202750814234,51.43683971004024,51.43683971004024,718120.0,56.7645751953125,58.707119674682616,-1.512303417977186,0.0111524166289881,-0.0238971142517225,0.0082720024930167,-0.0238971142517225,Capital Goods,1.0
2020-05-21,53.6648063659668,55.02095445286286,52.30865458385441,52.40552098462688,1026077.0,56.24875354766846,58.110361938476565,-1.507592454913459,0.0183824016450589,-0.0234657584106841,0.0252707161123031,-0.0252707849696525,Capital Goods,1.0
2020-05-22,54.1007080078125,54.53661419481734,52.30865375539027,53.56793542156937,892630.0,55.77167930603027,57.51208206176758,-1.5054725456522768,0.0081226724060658,-0.0098477932334303,0.0080573102100973,-0.0331244140495065,Capital Goods,1.0
2020-05-26,54.1007080078125,55.89276595545101,52.88985954125254,54.246011301886206,1931167.0,55.51255779266357,56.98362060546875,-1.5054725456522768,0.0,0.0026857928375487,0.0331244823520557,-0.0223813793044095,Capital Goods,1.0
2020-05-27,52.163352966308594,52.9867321802395,51.67901355642563,52.69612927335301,1302841.0,55.20742416381836,56.46202651977539,-1.5148944346758924,-0.0358101605846662,0.0102136131354233,0.015784629766087,-0.0092850513308795,Capital Goods,1.0
2020-05-28,53.37419509887695,54.10070412669406,52.3086500028316,52.64768607105984,1169056.0,54.93135032653809,55.993507614135744,-1.5090057772260317,0.0232125057863979,-0.0136116156219542,0.0136116156219543,-0.0199636752192966,Capital Goods,1.0
2020-05-29,56.28023147583008,57.83011962628613,53.08359247738749,53.2773289580965,3371093.0,54.71339740753174,55.82980056762696,-1.4948729251386894,0.0544464674655912,-0.053356257410263,0.0275387664516211,-0.0567986114238958,Capital Goods,1.0
2020-06-01,59.28313827514648,59.864344027806176,57.15204435670087,57.15204435670087,2811121.0,54.70613231658936,55.77458572387695,-1.480268965613823,0.053356333486404,-0.0359477244364953,0.009803896513747,-0.0359477244364953,Capital Goods,1.0
2020-06-02,59.380008697509766,60.30025428100205,58.36289671374095,59.96121818481788,1306375.0,54.83690414428711,55.80558349609375,-1.4797978581762987,0.0016340299313049,0.0097879656816637,0.0154975656568214,-0.0171288621554458,Capital Goods,1.0
2020-06-03,59.52531051635742,60.92989545681817,59.33157402539453,59.86434660413033,1265708.0,55.03548336029053,55.86273551940918,-1.4790912155719316,0.0024469821078646,0.0056956626489121,0.0235964319761889,-0.0032546909756927,Capital Goods,1.0
2020-06-04,60.34868621826172,60.73615920169206,58.75036847584806,59.573743946617256,1117937.0,55.20984554290772,56.06422065734864,-1.475086913664491,0.0138323629857929,-0.0128410794038125,0.0064205703174544,-0.0264847147895325,Capital Goods,1.0
2020-06-05,62.09230422973633,64.17496494763272,60.78458944096533,61.12362551354564,3323954.0,55.46412353515625,56.37419776916504,-1.4666072209640049,0.0288923938653528,-0.0156006243963287,0.0335413662567702,-0.0210608191303799,Capital Goods,1.0
2020-06-08,62.96411895751953,65.28894944326827,61.94700700571053,63.01255585135212,4323391.0,55.88307704925537,56.61636741638184,-1.462367346785883,0.0140406244960335,0.000769277719351,0.0369231003981369,-0.0161538344163161,Capital Goods,1.0
2020-06-09,61.172061920166016,63.351589014301865,60.83302215505972,63.10941933717566,1620631.0,56.21727123260498,56.92440727233887,-1.4710826117570506,-0.0284615598061901,0.0316706247296034,0.0356294528208038,-0.0055423955718342,Capital Goods,1.0
2020-06-10,64.80461120605469,65.28895059116655,60.833026031007606,61.51110190920747,3290578.0,56.81785221099854,57.353532028198245,-1.4534165280959537,0.0593824888660678,-0.0508221442201863,0.0074738413840929,-0.0612855335620934,Capital Goods,1.0
2020-06-11,68.2918472290039,70.2292045972026,66.98413248355617,68.58245379040645,7970015.0,57.46686668395997,57.76618911743165,-1.4364571426949813,0.0538115414636328,0.0042553624362808,0.0283687943262411,-0.0191489145265402,Capital Goods,1.0
2020-06-12,65.38581085205078,66.01545347167541,64.12652561280153,64.12652561280153,2057340.0,57.9851095199585,58.02579490661621,-1.4505899947823235,-0.0425531962432979,-0.0192593044704859,0.009629652235243,-0.0192593044704859,Capital Goods,1.0
2020-06-15,62.86725234985352,65.67642220279552,62.57664576869551,65.14364593414997,1217882.0,58.38953304290772,58.2437476348877,-1.462838435671488,-0.0385184257773607,0.0362095287961437,0.0446841518905438,-0.0046225430617007,Capital Goods,1.0
2020-06-16,60.78458786010742,64.36869606062625,59.1378333463681,63.83592721483664,1874583.0,58.76973915100098,58.37258186340332,-1.472967004403309,-0.0331279706349524,0.0501992275040463,0.0589640947927041,-0.027091645624533,Capital Goods,1.0
2020-06-17,61.80170822143555,63.44846296099316,59.62218086781364,60.542426489497295,1658902.0,59.2540786743164,58.54210067749023,-1.4680204690689007,0.0167331949945761,-0.0203761638339549,0.0266457803020152,-0.0352664581019777,Capital Goods,1.0
2020-06-18,62.86725234985352,63.59376141231616,61.26893093434924,61.26893093434924,1603633.0,59.7626350402832,58.75617866516113,-1.462838435671488,0.0172413378057467,-0.0254237517270469,0.0115562400980981,-0.0254237517270469,Capital Goods,1.0
2020-06-19,62.96411895751953,64.32027069007566,62.576645978156016,63.44845833411584,1605034.0,60.22760066986084,58.90826126098633,-1.462367346785883,0.0015408118542696,0.0076923076923078,0.0215384850135216,-0.0061538696289061,Capital Goods,1.0
2020-06-22,64.17496490478516,66.20918872934098,63.109419795773256,63.109419795773256,2598467.0,60.73131351470947,59.05550033569336,-1.456478670784103,0.0192307296173326,-0.0166037505527711,0.0316980901754126,-0.0166037505527711,Capital Goods,1.0
2020-06-23,65.14364624023438,66.54822747808878,63.49689531375457,64.65930686298357,2207623.0,61.28346042633056,59.240517959594726,-1.4517677077203763,0.0150943804470548,-0.0074349442379181,0.0215612929106645,-0.0252787650296235,Capital Goods,1.0
2020-06-24,63.49689865112305,66.35449817092403,63.20629205332545,65.3858193655091,2072646.0,61.85013771057129,59.26182899475098,-1.4597762929833382,-0.0252787137987105,0.0297482358117129,0.0450037652311454,-0.0045767053820109,Capital Goods,1.0
2020-06-25,63.49689865112305,64.22340775518425,62.14074684545556,62.62508624816304,1211000.0,62.3562728881836,59.32963668823242,-1.4597762929833382,0.0,-0.01372999975558,0.0114416470645746,-0.0213577644652964,Capital Goods,1.0
2020-06-26,62.770389556884766,64.22340776523457,62.528219855493134,63.98123806384294,1036153.0,62.68078079223633,59.387757568359376,-1.4633095060051735,-0.0114416469098752,0.0192901225483212,0.0231481470579855,-0.0038580245096642,Capital Goods,1.0
2020-06-29,61.31736755371094,62.96412225954224,60.83302815171446,62.67351566217125,1068009.0,62.78249225616455,59.35579109191895,-1.470375950600764,-0.0231482075136246,0.0221168677417926,0.0268562525028301,-0.0078988942500217,Capital Goods,1.0
2020-06-30,61.220497131347656,62.86725172904464,60.63928766998723,61.75326969951593,1293912.0,62.87451667785645,59.30348236083984,-1.4708470580382884,-0.0015798203058607,0.0087025194686873,0.0268987459243248,-0.0094937069869499,Capital Goods,1.0
2020-07-01,61.850135803222656,62.47977845958398,60.63928738346328,61.22049684207745,967121.0,62.99075794219971,59.17367919921875,-1.467784952453977,0.010284769013295,-0.0101800740284291,0.010180133773102,-0.0195771343754477,Capital Goods,1.0
2020-07-02,62.81881713867188,63.49689671605756,61.70483876352296,62.38291464569237,1483708.0,63.114264488220215,59.19595878601074,-1.4630739893902502,0.0156617495316598,-0.0069390433127267,0.0107942111658809,-0.0177331956552097,Capital Goods,1.0
