Date_Ticker,Close_POWERINDIA.NS,High_POWERINDIA.NS,Low_POWERINDIA.NS,Open_POWERINDIA.NS,Volume_POWERINDIA.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-06-09,836.6084594726562,837.3062683903047,834.8639676000591,834.9636285127026,19984.0,820.4394958496093,,-0.9311666405724748,0.0014916804983452,-0.0019660701984658,0.000834092591041,-0.0020851951146857,Capital Goods,1.0
2020-06-10,835.5119018554688,838.3529069890221,833.5181969636993,838.3529069890221,22769.0,822.0394439697266,,-0.931461298453762,-0.001310717821188,0.0034003167725609,0.0034003167725609,-0.0023862076498754,Capital Goods,1.0
2020-06-11,836.907470703125,842.1409461186174,834.9137657829375,835.6115746736123,14655.0,823.4549682617187,,-0.9310862927510106,0.001670315939913,-0.0015484340561854,0.0062533500998569,-0.0023822286094692,Capital Goods,1.0
2020-06-12,835.9107055664062,839.2003068597546,833.4684046154324,833.5681263776867,16963.0,824.5240966796875,,-0.9313541352234196,-0.0011910099641975,-0.0028024275477274,0.0039353501174737,-0.0029217246946477,Capital Goods,1.0
2020-06-15,836.857666015625,839.9478843998454,832.4216602630137,832.4216602630137,17284.0,825.5757751464844,805.1457922363281,-0.9310996758541572,0.0011328488113776,-0.0053007888112343,0.003692645129169,-0.0053007888112343,Capital Goods,1.0
2020-06-16,836.7080688476562,846.2280582975912,834.91374662926,834.91374662926,3520.0,826.5427154541015,807.6448999023437,-0.9311398743661818,-0.0001787605874258,-0.0021445021091615,0.0113779104138989,-0.0021445021091615,Capital Goods,1.0
2020-06-17,835.2626953125,841.3434709429979,833.8670775400684,837.8544873549641,8706.0,827.4947113037109,809.4033471679687,-0.9315282631720796,-0.0017274526073913,0.0031029663565838,0.0072800756751418,-0.0016708728646255,Capital Goods,1.0
2020-06-18,835.0634155273438,840.3467220143394,833.7176280431974,840.1971697906389,16358.0,828.5214752197265,810.4111657714843,-0.9315818119855273,-0.0002385833657777,0.0061477417976132,0.0063268326557681,-0.0016115991421998,Capital Goods,1.0
2020-06-19,833.8670654296875,841.3434587240362,832.4216172241712,833.5680218665225,32676.0,829.7102203369141,811.3382385253906,-0.9319032852756926,-0.0014326458031941,-0.0003586225857366,0.0089659294680215,-0.0017334276234682,Capital Goods,1.0
2020-06-22,836.0103759765625,840.3466600273848,833.8671187578973,838.3529550213887,26834.0,830.946322631836,812.2952172851562,-0.9313273526162648,0.0025703264174015,0.0028020932659953,0.005186878267817,-0.0025636729881033,Capital Goods,1.0
2020-06-23,839.997802734375,843.287403891239,835.3624141658055,838.8513979958536,17543.0,832.2646636962891,813.3449047851562,-0.9302558843214588,0.00476959003428,-0.0013647711158166,0.0039162020973813,-0.0055183341593041,Capital Goods,1.0
2020-06-24,839.2501220703125,844.6330889232668,837.6052911512438,842.1907881937285,7196.0,833.1070068359375,814.1802673339844,-0.9304567948772736,-0.0008900983569583,0.0035039209957596,0.0064140197438105,-0.0019598816560325,Capital Goods,1.0
2020-06-25,839.0009765625,844.0849002515955,838.3529980650627,838.3529980650627,11849.0,833.9393829345703,815.018623046875,-0.9305237431947296,-0.0002968668115268,-0.0007723215056222,0.0060594967480551,-0.0007723215056222,Capital Goods,1.0
2020-06-26,837.3560791015625,844.2842159722621,835.3623741513206,844.2842159722621,43945.0,835.0733032226562,815.953671875,-0.9309657464175218,-0.0019605429634621,0.0082738240559896,0.0082738240559896,-0.0023809523809524,Capital Goods,1.0
2020-06-29,838.3529663085938,842.1908241595883,834.6645998292327,834.6645998292327,11869.0,835.9206298828125,817.0103356933594,-0.9306978711433896,0.0011905176685417,-0.0043995388906435,0.0045778544422563,-0.0043995388906435,Capital Goods,1.0
2020-06-30,837.6052856445312,841.1939301895744,837.4059029824631,840.147247267524,8675.0,836.3816711425782,817.9722973632812,-0.930898781699204,-0.0008918447170941,0.0030347965402781,0.0042844100993009,-0.000238038925357,Capital Goods,1.0
2020-07-01,837.4557495117188,841.941585700649,835.4122140831489,839.1504109072573,8923.0,836.5262145996094,818.9093395996093,-0.9309389638103672,-0.0001785281628176,0.0020235832120403,0.0053565053336199,-0.0024401712326428,Capital Goods,1.0
2020-07-02,837.555419921875,842.2904689421416,836.5585674965557,842.2406384894844,21181.0,836.7156158447266,819.9490563964844,-0.9309121812032124,0.000119015733326,0.0055939206602548,0.0056534157712313,-0.0011901927939433,Capital Goods,1.0
2020-07-03,840.2967529296875,842.7888839598824,839.3497309696049,840.5957964847024,12355.0,837.0470672607422,820.9379321289063,-0.9301755529008564,0.0032730168566853,0.000355878508363,0.0029657749140479,-0.001127008948661,Capital Goods,1.0
2020-07-06,847.075439453125,867.1620423193011,840.4463457750832,842.3403899239665,40513.0,837.6327209472656,821.9288037109375,-0.9283540403988244,0.0080670150155926,-0.0055898793762871,0.023712885453442,-0.0078258598576788,Capital Goods,1.0
2020-07-07,848.81982421875,852.3088076418453,846.8261194055527,850.315102828648,11206.0,838.2432891845704,822.898740234375,-0.9278853037714626,0.0020593027307593,0.0017615971814446,0.0041103934233706,-0.0023487962419259,Capital Goods,1.0
2020-07-08,838.4027099609375,857.2432449078074,834.415300308101,844.3838244401924,259562.0,838.3878295898437,823.6762841796875,-0.9306845044411046,-0.0122724681499991,0.0071339398217515,0.022471939466593,-0.0047559598811677,Capital Goods,1.0
2020-07-09,841.4930419921875,845.8293259257728,837.4059103345674,841.5428724473805,116807.0,838.6171081542968,824.4438610839844,-0.9298540960115528,0.0036859757185111,5.921671684294694e-05,0.0051530835279627,-0.0048569999437476,Capital Goods,1.0
2020-07-10,843.935302734375,846.3277730732146,841.7921063637523,843.7858113651026,9472.0,839.0183380126953,825.1915002441406,-0.9291978319315228,0.0029022946362165,-0.0001771360538989,0.0028348978068437,-0.0025395268614533,Capital Goods,1.0
2020-07-13,847.3744506835938,852.3088826994104,844.5832758679245,851.3120302050252,49531.0,839.5441772460938,826.1604406738281,-0.9282736925773604,0.0040751322264583,0.0046467999103052,0.0058232013153523,-0.0032939095737635,Capital Goods,1.0
2020-07-14,847.6236572265625,852.0596629607471,843.4867559128096,852.0596629607471,18296.0,840.089956665039,827.3437036132813,-0.9282067278590428,0.000294092585359,0.005233461449978,0.005233461449978,-0.0048805873673806,Capital Goods,1.0
2020-07-15,852.3587036132812,855.2994306074057,844.383883747478,847.3246107416023,58827.0,840.9447570800781,828.546904296875,-0.9269343654092836,0.0055862603011953,-0.0059060731712348,0.0034501049636241,-0.0093561781348588,Capital Goods,1.0
2020-07-16,852.7077026367188,855.2496644915637,851.3120847179932,855.2496644915637,39786.0,841.8269714355469,829.7411340332031,-0.926840585282088,0.0004094508825428,0.002981047136064,0.002981047136064,-0.0016366897055227,Capital Goods,1.0
2020-07-17,856.695068359375,860.0344999186813,842.5397505995218,853.3057455003085,103534.0,842.9683715820313,831.0220886230469,-0.9257691333881436,0.0046761225567995,-0.0039562768413704,0.0038980399008266,-0.016523169424754,Capital Goods,1.0
2020-07-20,859.4364624023438,861.7292111309667,853.654668856618,859.7355060029378,24981.0,844.1396759033203,832.2980603027344,-0.925032488684926,0.0031999647765204,0.0003479531223962,0.0026677349972028,-0.0067274240722393,Capital Goods,1.0
2020-07-21,865.5669555664062,866.2647644382449,858.5889885341073,859.2369669528956,140691.0,845.4181335449218,833.5849951171875,-0.9233851533341392,0.0071331546103201,-0.0073131126053309,0.0008061870515632,-0.0080617299302198,Capital Goods,1.0
2020-07-22,869.0559692382812,916.1074178859054,859.3366576774678,876.2333191748759,623643.0,846.9084259033203,834.8958557128906,-0.9224476144759683,0.0040308998043852,0.0082587890661236,0.0541408727551393,-0.0111837578991976,Capital Goods,1.0
2020-07-23,878.526123046875,884.25802509781,867.2617016197344,873.7412430686175,239358.0,848.8846832275391,836.2944384765625,-0.9199028731755888,0.010897058582883,-0.0054464857136664,0.0065244526037038,-0.0128219538743751,Capital Goods,1.0
2020-07-24,886.5009765625,892.1332179089762,868.5077998785337,872.6945928327852,121704.0,851.341928100586,837.7338952636719,-0.9177599365859768,0.0090775371459267,-0.0155740197639154,0.0063533391337207,-0.020296849253045,Capital Goods,1.0
2020-07-27,869.30517578125,922.0885257194194,857.4924984646574,899.0612582251581,584073.0,852.8895385742187,838.8035168457031,-0.9223806497576508,-0.0193973850405991,0.0342297311380506,0.0607190103184795,-0.0135886425684472,Capital Goods,1.0
2020-07-28,880.8187866210938,886.4510272121756,868.258470285977,874.1897544387436,99262.0,855.0502136230468,840.0725073242188,-0.9192868076075832,0.0132446132389541,-0.0075259886403873,0.0063943238684629,-0.0142598188479827,Capital Goods,1.0
2020-07-29,884.65673828125,901.1546345211868,875.4358529169568,901.1546345211868,46592.0,857.4102630615234,841.4411865234375,-0.9182555050230784,0.0043572545436718,0.0186489239566405,0.0186489239566405,-0.0104231222860607,Capital Goods,1.0
2020-07-30,884.5570678710938,896.1704241790432,879.9715705718024,883.2113412932506,58261.0,859.7603454589844,842.8417651367188,-0.9182822876302332,-0.0001126656315871,-0.0015213564242745,0.0131290074205159,-0.0051839473854722,Capital Goods,1.0
2020-07-31,894.0271606445312,899.6095712774701,880.220777542383,880.220777542383,108555.0,862.4468658447265,844.5204650878907,-0.9157375627307152,0.0107060280420681,-0.0154429123743788,0.0062441174929341,-0.0154429123743788,Capital Goods,1.0
2020-08-03,885.9526977539062,907.0361533794472,872.993614692527,907.0361533794472,219970.0,864.3907287597656,846.0137524414063,-0.9179072655266204,-0.0090315632970298,0.0237974958245428,0.0237974958245428,-0.0146272855133614,Capital Goods,1.0
2020-08-04,883.061767578125,899.55972521706,875.3361606612159,888.2454127748543,29309.0,866.1028259277343,847.4023681640625,-0.9186840923410008,-0.0032630750864131,0.0058700822377872,0.0186826768462438,-0.0087486597207092,Capital Goods,1.0
2020-08-05,867.3115234375,890.4883445430021,863.4736655701528,888.1955959140785,333196.0,867.5482666015625,848.3005334472656,-0.922916367504192,-0.0178359484227489,0.0240790902832774,0.026722602524227,-0.0044250050456337,Capital Goods,1.0
2020-08-06,869.5543823242188,885.2049780002649,867.6105078728389,885.2049780002649,33317.0,868.9513336181641,849.2445520019531,-0.9223136850393332,0.0025859899541394,0.017998409293521,0.017998409293521,-0.0022354834739423,Capital Goods,1.0
2020-08-07,878.526123046875,884.0586424230805,865.0187834258903,872.1961338148016,92145.0,870.680874633789,850.5215209960937,-0.9199028731755888,0.0103176303921047,-0.0072052373469783,0.0062975012706711,-0.0153750005453895,Capital Goods,1.0
2020-08-10,923.1851196289062,945.016214749906,882.2643347347699,884.7066356440313,198550.0,874.4714080810547,852.5570947265625,-0.9079024774763468,0.0508339995937131,-0.0416801388656937,0.0236475812454335,-0.0443256547620538,Capital Goods,1.0
2020-08-11,941.6766967773438,955.782122522115,912.2695493290996,936.044456064445,79620.0,879.1740600585938,854.822939453125,-0.9029335740107995,0.0200301941130404,-0.0059810768729583,0.0149790536317224,-0.0312284965199656,Capital Goods,1.0
2020-08-12,904.5938110351562,965.7506874202496,885.2050177899537,965.7506874202496,136913.0,881.7858154296875,856.2235180664062,-0.9128981799499104,-0.0393796362053925,0.0676070028769151,0.0676070028769151,-0.0214337009701794,Capital Goods,1.0
2020-08-13,901.603271484375,906.188768726958,894.6751343201937,904.095402777746,205198.0,884.2305938720704,857.5802355957031,-0.913701772970584,-0.0033059473924092,0.0027641107482541,0.0050859367835185,-0.0076842413767809,Capital Goods,1.0
2020-08-14,906.3383178710938,921.4904882520636,899.210798058981,907.1357877136608,57134.0,886.7127563476563,859.0336474609375,-0.9124294105208248,0.0052518070158763,0.0008798809747339,0.0167180070424042,-0.0078640830599048,Capital Goods,1.0
2020-08-17,921.0917358398438,927.0728510076348,907.6342267123136,912.1200630881568,41660.0,889.7955200195313,860.7482348632813,-0.9084649942309044,0.0162780472565746,-0.0097402597402597,0.0064935064935063,-0.0146103896103896,Capital Goods,1.0
2020-08-18,931.0103759765624,937.3403648201144,918.9484245908416,931.0602064314238,24238.0,893.0676910400391,862.6362731933593,-0.9057997393987596,0.0107683521095485,5.352298550809209e-05,0.006799052950309,-0.0129557647228891,Capital Goods,1.0
2020-08-19,996.3540649414062,996.8524911869996,928.1194997510464,934.0507842422188,228707.0,899.4325958251953,865.8531164550782,-0.8882411244713961,0.0701857795046622,-0.0625312656328165,0.0005002501250623,-0.0684842543341984,Capital Goods,1.0
2020-08-20,1056.3148193359375,1096.5377950253285,1001.8368036367772,1005.7245528836326,263118.0,908.3220306396483,870.2412634277343,-0.8721289671407284,0.0601801673766016,-0.0478931711704176,0.0380785869450144,-0.0515736546547823,Capital Goods,1.0
2020-08-21,1043.3555908203125,1096.5376421262172,1026.7579739909124,1075.454189488119,100088.0,916.164761352539,874.3901611328125,-0.8756112637001404,-0.0122683392094905,0.0307647737264433,0.0509721247231651,-0.0159079195773998,Capital Goods,1.0
2020-08-24,1043.8541259765625,1063.1431976301003,1028.2533599207204,1055.4674820084754,49851.0,924.8922088623046,878.5300903320312,-0.8754773014617817,0.0004778190299033,0.0111254587618248,0.0184787042303369,-0.0149453507608134,Capital Goods,1.0
2020-08-25,1016.9889526367188,1056.663670747104,996.3540933129532,1046.6951455513763,64911.0,931.700717163086,882.1357080078125,-0.8826962883464214,-0.0257365207180748,0.0292099465167634,0.0390119460073992,-0.0202901509109476,Capital Goods,1.0
2020-08-26,1028.203369140625,1044.7013251928663,1008.864468901468,1044.7013251928663,33443.0,938.8780487060546,885.994521484375,-0.8796828432204032,0.0110270779980755,0.016045421117449,0.016045421117449,-0.0188084388940686,Capital Goods,1.0
2020-08-27,1010.5093994140624,1035.729755695004,1005.9238413719512,1012.8519784703784,22197.0,945.1756652832032,889.5034411621094,-0.8844374202252657,-0.017208628426642,0.00231821599846,0.0249580620383791,-0.0045378677771529,Capital Goods,1.0
2020-08-28,951.34619140625,978.8095273900972,892.133187397424,953.9878749583496,643601.0,948.041616821289,891.8530236816406,-0.9003352674961106,-0.0585479046925421,0.0027767847035731,0.0288678676930969,-0.0622412792984425,Capital Goods,1.0
2020-08-31,914.3629150390624,974.9217017260324,906.1388822791037,956.9783575224856,91310.0,949.4621276855468,893.4200744628906,-0.9102731072289282,-0.0388746774846704,0.0466067048242027,0.0662305805396565,-0.0089942763695829,Capital Goods,1.0
2020-09-01,904.2947387695312,942.075410720943,897.7154759888282,915.010902777851,212758.0,950.5237762451172,894.7060131835938,-0.912978544172236,-0.0110111380327592,0.011850300072409,0.0417791570951961,-0.0072755734371023,Capital Goods,1.0
2020-09-02,903.0487060546876,931.4590023665849,895.1735469503107,906.2385853871988,89118.0,952.3106353759764,895.9819848632812,-0.9133133677638244,-0.0013779055228599,0.0035323447241815,0.031460425247735,-0.0087206360538208,Capital Goods,1.0
2020-09-03,916.3566284179688,926.0759399513656,898.1640709323794,902.1514807922348,43196.0,954.650747680664,897.5290979003906,-0.9097373730815252,0.0147366606851384,-0.0155017677454446,0.0106064726679357,-0.0198531411476747,Capital Goods,1.0
2020-09-04,902.5004272460938,918.3504070482444,899.3603782352872,899.3603782352872,49957.0,955.849462890625,898.8319848632813,-0.913460696704468,-0.0151209700919573,-0.0034792770352344,0.0175622961758763,-0.0034792770352344,Capital Goods,1.0
2020-09-07,908.3818359375,913.0670548319324,895.1735403806584,903.148360339506,87930.0,955.1092987060548,900.2325622558594,-0.9118802932702754,0.0065167932488994,-0.005761316872428,0.0051577637388544,-0.0145404663923182,Capital Goods,1.0
2020-09-08,904.892822265625,912.9673028695815,903.1483304573466,909.1294452285872,136633.0,953.2701049804688,901.5783129882813,-0.912817832128446,-0.0038409108745268,0.0046819058110714,0.0089231347683145,-0.0019278435692645,Capital Goods,1.0
2020-09-09,910.7742309570312,919.0480938116202,889.2421823426432,911.8209138214778,93600.0,953.5791259765624,903.0446826171876,-0.9112374286942536,0.0064995638673325,0.0011492231871192,0.0090844279222688,-0.0236414776379458,Capital Goods,1.0
2020-09-10,915.3598022460938,927.0728190458668,907.2354300860534,927.0728190458668,33732.0,954.2669525146484,904.6007702636718,-0.9100052319547958,0.0050348056995903,0.0127960794990471,0.0127960794990471,-0.0088756051337461,Capital Goods,1.0
2020-09-11,920.8424682617188,923.2847689794388,905.2417027842612,919.0979764409252,37572.0,954.9921600341796,906.2116845703124,-0.908531975350084,0.00598962943552,-0.001894451962111,0.0026522459616036,-0.01694183969046,Capital Goods,1.0
2020-09-14,936.3435668945312,971.881383836458,922.0885879201592,926.8734678834594,61090.0,955.754751586914,907.9970471191406,-0.9043666485043488,0.0168336052767788,-0.0101139147487073,0.0379538218645438,-0.015224090257436,Capital Goods,1.0
2020-09-15,956.180908203125,958.6730393958755,934.1504319533824,934.1504319533824,25801.0,957.0132781982422,910.144268798828,-0.8990361224391968,0.0211859642229252,-0.0230400712467085,0.002606338582344,-0.0230400712467085,Capital Goods,1.0
2020-09-16,954.0875244140624,966.9469462843422,942.0256332357766,956.38033388897,16139.0,954.899951171875,912.4579650878908,-0.8995986391937546,-0.0021893177024381,0.0024031437538349,0.0134782412946621,-0.0126423319345817,Capital Goods,1.0
2020-09-17,945.6641845703124,957.078097456689,934.6988066516238,957.078097456689,54801.0,949.3674194335938,914.5413879394532,-0.901862089315132,-0.0088286867066237,0.0120697315945856,0.0120697315945856,-0.0115954247793269,Capital Goods,1.0
