Date_Ticker,Close_PETRONET.NS,High_PETRONET.NS,Low_PETRONET.NS,Open_PETRONET.NS,Volume_PETRONET.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-02-24,209.1626434326172,213.58519224461276,208.49135961367065,210.4657096100122,4170580.0,210.957332611084,,-0.2197788464820714,-0.0099068663983308,0.0062299182875589,0.0211440663562865,-0.0032093867620429,Oil Gas & Consumable Fuels,15.0
2020-02-25,208.37290954589844,211.4134134496364,207.9385380733914,210.8211084333609,2124084.0,210.6236686706543,,-0.2356776116086757,-0.0037756927994322,0.0117491227280828,0.0145916468237834,-0.0020845870677413,Oil Gas & Consumable Fuels,15.0
2020-02-26,206.95135498046875,209.0046837770537,204.18726501224523,208.49135760314547,3088688.0,210.1794395446777,,-0.2642960646477405,-0.0068221659357142,0.0074413749203143,0.0099217944080567,-0.0133562303493223,Oil Gas & Consumable Fuels,15.0
2020-02-27,205.84573364257807,207.85958517615995,204.54266741552692,205.25342862110455,2652277.0,209.65821075439453,,-0.2865542129502271,-0.0053424213530516,-0.0028774218974195,0.0097833047007842,-0.0063303047578036,Oil Gas & Consumable Fuels,15.0
2020-02-28,193.96014404296875,203.59495734509284,191.94630468247425,201.5416406259515,2842945.0,208.7085479736328,,-0.5258325326643936,-0.0577402766104786,0.0390879096341729,0.0496741913121576,-0.0103827483240495,Oil Gas & Consumable Fuels,15.0
2020-03-02,193.0914306640625,200.0806345082896,190.2088844743396,195.89501008379955,4996201.0,207.83983306884767,,-0.5433212971784177,-0.0044788241583992,0.0145194398844901,0.036196343981659,-0.014928400394619,Oil Gas & Consumable Fuels,15.0
2020-03-03,196.05296325683597,197.27706271848453,190.76170744408816,193.09143813211037,3019736.0,207.14288864135744,,-0.4837003135798542,0.0153374625823031,-0.0151057401812687,0.0062437182346741,-0.0269889101641175,Oil Gas & Consumable Fuels,15.0
2020-03-04,193.64427185058597,198.14578805095485,191.5119759715141,196.64528666765776,5790034.0,206.161637878418,,-0.5321916086533771,-0.0122859219582135,0.0154975656568214,0.0232463173702459,-0.0110114069406458,Oil Gas & Consumable Fuels,15.0
2020-03-05,191.3935089111328,196.2504054738976,190.8012038644309,196.2504054738976,3026302.0,205.1330009460449,,-0.5775035193258575,-0.0116231836756307,0.025376495735913,0.025376495735913,-0.0030946976732472,Oil Gas & Consumable Fuels,15.0
2020-03-06,185.70736694335935,191.9463205352531,183.25918003174877,191.47247168759853,4601189.0,203.64828872680664,,-0.6919757955476233,-0.0297091683000263,0.0310440282425494,0.0335956170968523,-0.0131830360416306,Oil Gas & Consumable Fuels,15.0
2020-03-09,175.5987091064453,183.02226093249143,173.7428151246952,181.71919463924704,4603754.0,201.66209259033204,,-0.8954812793531328,-0.0544332624133171,0.0348549574421506,0.0422756628668954,-0.0105689500292687,Oil Gas & Consumable Fuels,15.0
2020-03-11,174.887939453125,178.16536803691048,168.2936169721543,172.16333856934776,5085400.0,199.71933364868164,,-0.909790352279216,-0.0040476929297324,-0.0155791239367166,0.0187401635243344,-0.0377059876260831,Oil Gas & Consumable Fuels,15.0
2020-03-12,168.4515380859375,174.01920728700634,164.66078381815817,171.37357356614064,6405044.0,197.7370864868164,,-1.0393667011207748,-0.0368030030390554,0.0173464458289032,0.0330520532156164,-0.0225035301597865,Oil Gas & Consumable Fuels,15.0
2020-03-13,181.2058258056641,182.82479508367064,143.73266827312335,158.81670586263567,5747431.0,196.3688606262207,,-0.7825999240794828,0.0757148783837154,-0.1235562920975831,0.0089344217869842,-0.2067988563056971,Oil Gas & Consumable Fuels,15.0
2020-03-16,164.0684814453125,176.941245576508,162.60745765677643,176.46739676658393,2897581.0,194.1358711242676,,-1.1276055233846056,-0.0945739149619321,0.0755715857917795,0.0784597018135153,-0.0089049631938177,Oil Gas & Consumable Fuels,15.0
2020-03-17,159.56695556640625,167.0299955088336,156.96081138241456,164.26590574864014,4250954.0,191.8160087585449,,-1.2182293447295665,-0.0274368717211946,0.0294481408481741,0.0467705855259079,-0.0163326058001219,Oil Gas & Consumable Fuels,15.0
2020-03-18,150.87985229492188,163.23928034935795,149.37933883704463,162.09415958576602,3075788.0,189.25922622680665,,-1.393116375496011,-0.0544417435342313,0.0743260754850405,0.0819156956110835,-0.009945088327262,Oil Gas & Consumable Fuels,15.0
2020-03-19,156.09213256835938,159.09314748579874,135.8353029639803,140.6527225985918,6079360.0,186.7991859436035,,-1.288183788411866,0.0345458998942361,-0.0989121598617791,0.0192259204103391,-0.1297748276679335,Oil Gas & Consumable Fuels,15.0
2020-03-20,163.31825256347656,164.85824332455658,141.5609107349785,153.13059820079835,10898622.0,184.47537689208983,,-1.1427089816306013,0.0462939411244994,-0.0623791536020665,0.0094293854906479,-0.1332205156924615,Oil Gas & Consumable Fuels,15.0
2020-03-23,149.49778747558594,164.5423371941735,147.68138302824488,153.99930315779545,3549505.0,181.38749008178712,200.4036407470703,-1.420939828841366,-0.0846229057129977,0.0301109184170678,0.1006339289204829,-0.0121500423385041,Oil Gas & Consumable Fuels,15.0
2020-03-24,139.7445068359375,153.60444785732363,134.57170682447713,150.68241192771683,8374477.0,177.9165832519531,198.9449905395508,-1.617290929777283,-0.0652403009057322,0.0782707337800447,0.0991805784370325,-0.0370161241295396,Oil Gas & Consumable Fuels,15.0
2020-03-25,138.71783447265625,144.7593530641167,137.4147682149466,138.20450826215895,5733866.0,174.433829498291,197.40183837890623,-1.637959693066147,-0.0073467815410202,-0.0037005062286961,0.0435525728499701,-0.0093936461931035,Oil Gas & Consumable Fuels,15.0
2020-03-26,150.090087890625,150.84033847293446,139.78397858486596,139.78397858486596,6230253.0,171.59076614379882,196.01742401123047,-1.4090157549964126,0.0819811919729068,-0.0686661554443848,0.0049986684187712,-0.0686661554443848,Oil Gas & Consumable Fuels,15.0
2020-03-27,152.7751922607422,161.50182119506965,147.01008816495514,152.81468166868447,4371882.0,168.93723907470704,194.70329681396484,-1.354959769253819,0.0178899513475793,0.0002584804990779,0.057120719700576,-0.0377358654273379,Oil Gas & Consumable Fuels,15.0
2020-03-30,150.090087890625,156.60544282466535,147.32599791860787,152.41981845694423,2433534.0,166.74373626708984,193.3623181152344,-1.4090157549964126,-0.0175755260417837,0.0155222146849363,0.043409628347931,-0.018416205965789,Oil Gas & Consumable Fuels,15.0
2020-03-31,157.71109008789062,160.19877854686322,150.05061379377742,150.99829947080056,4773287.0,164.97471923828124,192.21008728027343,-1.2555912584649471,0.0507761858519216,-0.0425638464191014,0.0157737065769201,-0.048572844749498,Oil Gas & Consumable Fuels,15.0
2020-04-01,157.94801330566406,161.5018436050415,152.45932225338765,157.15827323913575,2516783.0,163.06947174072266,191.05074951171875,-1.2508215674895864,0.0015022609864747,-0.0049999999999998,0.0224999999999999,-0.0347499847412109,Oil Gas & Consumable Fuels,15.0
2020-04-03,154.63108825683594,160.79106242180634,153.3674994869277,158.73773368332434,3489254.0,161.11881256103516,189.81401641845704,-1.3175972411446406,-0.0210001061704343,0.0265576959509423,0.0398365828916558,-0.0081716347220519,Oil Gas & Consumable Fuels,15.0
2020-04-07,157.98751831054688,160.67262998154044,154.78906831536335,158.4613551669396,3239639.0,159.44851303100586,188.69574493408203,-1.2500262606089776,0.0217060494855733,0.0029992043767743,0.0169957202930144,-0.0202449537114477,Oil Gas & Consumable Fuels,15.0
2020-04-08,169.8730926513672,177.6915144677577,156.09211888893057,158.69826351121975,6347393.0,158.65679931640625,187.71804656982425,-1.01074824808171,0.075231097164635,-0.0657833972745859,0.0460250749212907,-0.0811251125610545,Oil Gas & Consumable Fuels,15.0
2020-04-09,177.0597381591797,178.44178341340017,169.79413123280196,169.79413123280196,4082714.0,158.72985076904297,186.8872412109375,-0.8660681338072567,0.0423059673291622,-0.0410347773125352,0.0078055308823399,-0.0410347773125352,Oil Gas & Consumable Fuels,15.0
2020-04-13,172.55821228027344,176.90178284110414,171.37360212731963,176.90178284110414,1583221.0,158.61336441040038,186.03748168945316,-0.9566919551522176,-0.0254237689816264,0.0251716247139588,0.0251716247139588,-0.0068649885583523,Oil Gas & Consumable Fuels,15.0
2020-04-15,165.88490295410156,175.6381855201423,164.77925963354346,172.55820408886143,4072136.0,158.4850326538086,185.0384609985352,-1.0910376877822388,-0.0386728005464782,0.0402285019065675,0.0587954804346442,-0.0066651232322451,Oil Gas & Consumable Fuels,15.0
2020-04-16,172.55821228027344,174.5325625351965,160.9885246066155,165.0556813115659,5049155.0,158.05265197753906,184.16421905517575,-0.9566919551522176,0.0402285512866611,-0.0434782608695651,0.011441647597254,-0.0670480269861985,Oil Gas & Consumable Fuels,15.0
2020-04-17,167.10899353027344,175.24330611916383,165.49002407454643,175.08536052480724,5009708.0,158.2046775817871,183.2473309326172,-1.0663945403986224,-0.0315790171791374,0.0477315243544256,0.0486766894889878,-0.0096881048800865,Oil Gas & Consumable Fuels,15.0
2020-04-20,172.67666625976562,178.1653695384083,165.84541928557462,167.46438888393405,4292520.0,158.86016311645508,182.4915496826172,-0.9543072632579864,0.033317612726113,-0.0301851865033722,0.0317860160120635,-0.0395609153347589,Oil Gas & Consumable Fuels,15.0
2020-04-21,169.95204162597656,172.00537039827557,166.35872229969124,169.79409603975566,2014699.0,159.81377258300782,181.69075347900392,-1.0091588630680874,-0.0157787655553315,-0.0009293538618883,0.012081812920011,-0.021143137157442,Oil Gas & Consumable Fuels,15.0
2020-04-22,175.48025512695312,181.28484992417995,167.74079941414337,167.74079941414337,6369527.0,160.7831787109375,180.93497283935548,-0.897865971247364,0.0325280793810222,-0.0441044247810704,0.0330783357536574,-0.0441044247810704,Oil Gas & Consumable Fuels,15.0
2020-04-23,176.30947875976562,179.1920253280321,173.2294971648925,175.48024923792204,3009737.0,161.43274002075196,180.2218374633789,-0.8811722064270497,0.004725452628346,-0.0047032611500908,0.0163493567591686,-0.0174691775878358,Oil Gas & Consumable Fuels,15.0
2020-04-24,172.55821228027344,176.07255332394092,170.38642699985812,173.74282243322727,2514139.0,162.58576126098632,179.36496948242188,-0.9566919551522176,-0.0212766012688606,0.0068649885583524,0.0203661187562571,-0.0125858123569793,Oil Gas & Consumable Fuels,15.0
2020-04-27,178.20484924316406,180.0212538883392,173.34795243477265,173.663843655465,2795322.0,164.50877838134767,178.6226138305664,-0.8430149858110602,0.0327230845073847,-0.0254819417484132,0.0101927902236633,-0.0272545715170976,Oil Gas & Consumable Fuels,15.0
2020-04-28,177.17819213867188,180.41611924315603,173.15051290205906,180.1791948085652,3232974.0,166.43179626464843,177.8913153076172,-0.8636834419130255,-0.0057611064393163,0.0169377654985016,0.0182749754097837,-0.0227323644518309,Oil Gas & Consumable Fuels,15.0
2020-04-29,185.9837646484375,186.77350462571323,177.5335493016822,177.69149488704218,3269359.0,168.22648010253906,177.4490609741211,-0.6864114120654511,0.0496989635320004,-0.0445859872611466,0.0042462845010615,-0.0454352312027268,Oil Gas & Consumable Fuels,15.0
2020-04-30,191.9068298339844,193.4863099149225,186.37864955070089,187.87915080740143,3475671.0,170.18306198120118,177.11579071044923,-0.5671694448683242,0.0318472163241945,-0.0209876794383359,0.008230452674897,-0.0288065843621398,Oil Gas & Consumable Fuels,15.0
2020-05-04,182.58790588378903,188.70839156405552,177.4151058987587,184.79918053965824,3764158.0,171.80795288085938,176.5929833984375,-0.7547761635472293,-0.0485596263471027,0.0121107400031006,0.0335207616881367,-0.0283304634005862,Oil Gas & Consumable Fuels,15.0
2020-05-05,180.88995361328125,187.28684053163465,179.82379976831749,183.8119892710829,2198618.0,172.9668960571289,176.09149841308593,-0.7889590000684664,-0.0092993687741207,0.0161536646974247,0.0353634173185155,-0.0058939361952795,Oil Gas & Consumable Fuels,15.0
2020-05-06,184.48326110839844,185.50991342510133,178.32328695580324,180.06071247307997,2029401.0,174.2936584472656,175.74085357666016,-0.7166192501181384,0.0198646051001771,-0.023972628241431,0.0055650160916207,-0.0333904231505086,Oil Gas & Consumable Fuels,15.0
2020-05-07,179.90277099609375,185.5099176594017,178.718161018574,181.64019655302755,2361389.0,175.5572425842285,175.2330502319336,-0.8088327636636204,-0.0248287572801159,0.0096575808550025,0.0311676503494751,-0.0065847233534022,Oil Gas & Consumable Fuels,15.0
2020-05-08,177.41510009765625,183.10123818410287,176.74382827528203,181.2453442183214,5027978.0,176.52862167358398,174.5854635620117,-0.8589140581245631,-0.0138278631544342,0.021589166415693,0.0320499105392761,-0.0037836228258176,Oil Gas & Consumable Fuels,15.0
2020-05-11,184.99661254882807,187.6027572061429,178.48125693077975,179.19201817801232,3252490.0,177.28479766845703,174.06028533935546,-0.7062845612868077,0.042733185884396,-0.031376760313834,0.0140875263682298,-0.0352187833511206,Oil Gas & Consumable Fuels,15.0
2020-05-12,182.50894165039065,184.6017480919912,180.7320264281148,181.7586789161588,1738509.0,177.55725784301757,173.52721130371094,-0.7563658557477505,-0.0134471159453306,-0.0041108272693237,0.0114668707334322,-0.0097360447450276,Oil Gas & Consumable Fuels,15.0
2020-05-13,183.2591857910156,189.49812752850315,182.15354246190023,185.5889165891672,1205807.0,178.0923065185547,173.02493682861328,-0.7412620903148561,0.004110725391538,0.0127127641001763,0.0340443602352475,-0.0060332218783086,Oil Gas & Consumable Fuels,15.0
2020-05-14,182.7853240966797,187.9186341951633,181.4427684810177,181.64020348480557,1511471.0,178.93732757568358,172.5416162109375,-0.7508017794524768,-0.0025857459329559,-0.0062648389170919,0.0280838197697343,-0.0073449858313124,Oil Gas & Consumable Fuels,15.0
2020-05-15,180.021240234375,184.9571154988099,178.5997057481224,183.61455983697897,1000012.0,179.31047897338868,172.02512634277343,-0.8064477645824906,-0.0151220229302583,0.019960531312448,0.0274182938524851,-0.0078964820173544,Oil Gas & Consumable Fuels,15.0
2020-05-18,173.3479461669922,182.42995701401,171.76846601968472,180.0212473792707,2855682.0,179.6224266052246,171.6128823852539,-0.9407931900256132,-0.0370694816827983,0.0384965692402832,0.0523917995444191,-0.0091116173120729,Oil Gas & Consumable Fuels,15.0
2020-05-19,176.98072814941406,183.53556011381983,174.33509448873798,176.0725199738874,2893430.0,179.83762969970704,171.29066833496094,-0.8676587475684739,0.0209565908494946,-0.0051316783755116,0.037036981556952,-0.0149487104519229,Oil Gas & Consumable Fuels,15.0
2020-05-20,179.7448272705078,180.61353403273256,176.9807372943386,178.48123846121152,1498576.0,180.3272689819336,170.96450561523437,-0.8120124552515615,0.0156180797197319,-0.0070299036054853,0.0048330000669081,-0.0153778554751362,Oil Gas & Consumable Fuels,15.0
2020-05-21,185.39149475097656,187.0499538373107,179.34998760164714,179.7448576650145,2046175.0,180.8228309631348,170.79945007324218,-0.698334871536607,0.0314149094926151,-0.0304579079722443,0.008945712901025,-0.0325878334248534,Oil Gas & Consumable Fuels,15.0
2020-05-22,182.58790588378903,188.62942478556437,181.2453501446648,185.3914856054905,2129759.0,181.13675231933595,170.6233380126953,-0.7547761635472293,-0.015122532298223,0.0153546846825975,0.0330882753298047,-0.0073529280738821,Oil Gas & Consumable Fuels,15.0
2020-05-26,184.0094451904297,185.4309797951294,179.42895015327622,182.58791058573,1928569.0,181.70931396484372,170.58937957763672,-0.7261580176950632,0.0077855063825825,-0.007725334986085,0.0077253349860848,-0.024892716960334,Oil Gas & Consumable Fuels,15.0
2020-05-27,184.99661254882807,187.20788716868543,181.83765224916831,184.7991775300994,1474532.0,182.04890213012692,170.77733764648437,-0.7062845612868077,0.0053647646042127,-0.0010672358591248,0.0119530546499799,-0.0170757737459977,Oil Gas & Consumable Fuels,15.0
2020-05-28,188.11607360839844,192.5781120288796,185.5889079107726,185.5889079107726,2685541.0,182.59579620361328,171.04190032958985,-0.6434841932872019,0.016862260430563,-0.0134340763612078,0.0237196021312338,-0.0134340763612078,Oil Gas & Consumable Fuels,15.0
2020-05-29,199.44883728027344,206.12213779891715,186.7735080055322,188.1160635811005,7309288.0,183.26904983520507,171.66184631347656,-0.4153352549111774,0.0602434627434678,-0.056820455078651,0.0334587085572533,-0.0635517832421823,Oil Gas & Consumable Fuels,15.0
2020-06-01,194.55245971679688,204.81908002796345,193.0914358523249,201.77857611561967,2825935.0,183.4013313293457,171.92877899169923,-0.5139081516325417,-0.024549541778456,0.0371422515518005,0.0527704472413832,-0.0075096653447545,Oil Gas & Consumable Fuels,15.0
2020-06-02,192.5781097412109,196.21090662261955,190.44580203527,196.21090662261955,2440667.0,183.9008415222168,172.49897155761718,-0.553655371635951,-0.0101481624979706,0.0188640177551353,0.0188640177551353,-0.011072430344271,Oil Gas & Consumable Fuels,15.0
2020-06-03,199.7647247314453,201.34420468512425,194.15757812617065,194.39449047884187,4147583.0,184.844580078125,173.30292694091796,-0.4089758717352951,0.0373179225816051,-0.0268827955477271,0.0079067010244291,-0.0280687524427182,Oil Gas & Consumable Fuels,15.0
2020-06-04,200.83091735839844,204.50321619116116,197.7509236228093,201.81809252035436,2867099.0,185.661962890625,174.3019482421875,-0.3875114943789239,0.0053372417396838,0.0049154541289786,0.0182855253616611,-0.015336252884274,Oil Gas & Consumable Fuels,15.0
2020-06-05,202.25244140625,203.59498509560407,198.42219715832616,203.35807270952836,2225411.0,186.7794464111328,175.22515441894532,-0.3588936557136564,0.007078213188235,0.0054665906408393,0.006637960362898,-0.0189379382582101,Oil Gas & Consumable Fuels,15.0
2020-06-08,203.51600646972656,207.1093138086765,199.4093488529678,202.25241765680448,3632377.0,188.08449172973636,176.02910949707032,-0.3334558158232287,0.0062474650723178,-0.0062087932779382,0.01765614116197,-0.0201785485475788,Oil Gas & Consumable Fuels,15.0
2020-06-09,203.5554962158203,207.1488037734292,201.69960229337093,203.516018854026,2738569.0,189.01243591308597,177.110263671875,-0.3326608161295187,0.0001940375441654,-0.0001939390609845,0.0176527169465325,-0.0091173854646581,Oil Gas & Consumable Fuels,15.0
2020-06-10,199.84371948242188,204.18727765086555,199.1724356283981,202.8842114053801,2285215.0,189.8791748046875,178.3122479248047,-0.4073855651609765,-0.0182347163422353,0.0152143481458053,0.0217347744512217,-0.0033590440358215,Oil Gas & Consumable Fuels,15.0
2020-06-11,201.50216674804688,205.72728078983295,197.7903909634696,200.51499169627223,4703115.0,190.79132385253905,179.5679345703125,-0.373998035520348,0.0082987209701672,-0.0048990790903453,0.0209680824279625,-0.018420525419056,Oil Gas & Consumable Fuels,15.0
2020-06-12,205.411376953125,209.123140458816,195.85551821979155,196.6452582126133,7255495.0,191.92262649536133,180.6743603515625,-0.2952985952072392,0.0194003383098411,-0.0426759163515667,0.0180699022651409,-0.0465205913862993,Oil Gas & Consumable Fuels,15.0
2020-06-15,203.7923889160156,207.54365376059175,202.4893227901952,204.89804415096745,2486930.0,193.11118392944337,181.694704284668,-0.327891739527955,-0.0078816863073695,0.0054254000398781,0.0184072862805591,-0.0063940863186869,Oil Gas & Consumable Fuels,15.0
2020-06-16,205.96420288085935,208.4124019449761,203.59498264480217,204.62165920766637,3564647.0,194.74199676513672,182.81218658447267,-0.2841692138690972,0.0106569925226146,-0.0065183350039211,0.0118865270268975,-0.0115030680230762,Oil Gas & Consumable Fuels,15.0
2020-06-17,206.63548278808597,212.4795544376113,204.5426764400676,204.5426764400676,5035738.0,196.2247344970703,183.79067443847657,-0.2706551406367241,0.0032592066865855,-0.0101280105419485,0.0282820335146347,-0.0101280105419485,Oil Gas & Consumable Fuels,15.0
2020-06-18,205.60885620117188,211.09753587195084,204.9375722426135,206.79346644534883,4214454.0,197.5179359436035,184.74389129638672,-0.2913229823648922,-0.0049682976663156,0.0057614748025147,0.0266947629211493,-0.0032648591649261,Oil Gas & Consumable Fuels,15.0
2020-06-19,205.6483154296875,208.7677984379152,203.4765301735924,206.91190439887927,4261378.0,198.53077697753903,185.76423583984376,-0.2905285970449795,0.0001919140510028,0.0061444168241864,0.0151690180476788,-0.0105606761307882,Oil Gas & Consumable Fuels,15.0
2020-06-22,207.4252014160156,210.4657051663769,206.1221352661327,206.4380264386874,1216028.0,199.7726417541504,186.75298950195312,-0.2547566826970185,0.008640411095104,-0.004759185338084,0.0146583140795084,-0.0062821014080612,Oil Gas & Consumable Fuels,15.0
