Date_Ticker,Close_CERA.NS,High_CERA.NS,Low_CERA.NS,Open_CERA.NS,Volume_CERA.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-12-30,3350.15283203125,3477.192756169381,3328.2611143777312,3428.2182103078408,11499.0,3224.834228515625,2961.54658203125,-0.9273790760206552,-0.0179029718144512,0.0233020349191825,0.0379206354180279,-0.006534542974938,Consumer Durables,5.0
2020-12-31,3322.384033203125,3379.2435264531928,3310.679165046896,3379.2435264531928,4325.0,3233.6471923828126,2978.2135986328126,-0.9402328735069158,-0.008288815531824,0.0171140640822455,0.0171140640822455,-0.0035230328701478,Consumer Durables,5.0
2021-01-01,3373.513427734375,3403.730817116717,3323.9023101829007,3323.9023101829007,5743.0,3245.161083984375,2994.203784179688,-0.916565775517997,0.0153893692060504,-0.0147060679064179,0.0089572459187261,-0.0147060679064179,Consumer Durables,5.0
2021-01-04,3447.6611328125,3456.0355886831803,3282.812766860343,3379.2435979370903,19452.0,3259.4592041015626,3009.96869140625,-0.8822438161475439,0.0219793715562359,-0.0198446228442401,0.0024290252284302,-0.047814550096946,Consumer Durables,5.0
2021-01-05,3473.960205078125,3525.187625173957,3349.711932261117,3437.914893398574,17277.0,3273.7279296875,3026.830620117188,-0.8700703350016292,0.0076280908281061,-0.0103758562423544,0.0147461159805311,-0.0357656004911587,Consumer Durables,5.0
2021-01-06,3401.722900390625,3521.269813513382,3351.181313028655,3491.885086279612,14962.0,3284.037072753906,3043.48,-0.9035079961389916,-0.0207939355729826,0.0265048590167746,0.035143048573718,-0.0148576438592826,Consumer Durables,5.0
2021-01-07,3462.843017578125,3482.2367447954025,3362.445207036797,3401.722646022131,14812.0,3297.15244140625,3061.2646142578124,-0.8752163291667444,0.0179674003371883,-0.0176503443112304,0.0056005216288554,-0.0289928853348787,Consumer Durables,5.0
2021-01-08,3474.204833984375,3521.2694145986866,3431.695029055413,3463.479457585801,11745.0,3312.2928955078123,3078.46544921875,-0.8699570996240501,0.0032810659763018,-0.0030871456667319,0.0135468640633764,-0.0122358372520625,Consumer Durables,5.0
2021-01-11,3544.04296875,3612.362459407172,3455.937809628853,3476.2132235455674,34529.0,3336.3859130859373,3097.6017626953126,-0.8376299814562193,0.0201019047819156,-0.0191390865750017,0.0192772749257237,-0.0248600707999379,Consumer Durables,5.0
2021-01-12,3554.8662109375,3667.40961462045,3526.1670810346,3526.1670810346,19241.0,3357.151110839844,3116.761577148437,-0.8326200505591733,0.0030539252156181,-0.0080731955015914,0.0316589702691707,-0.0080731955015914,Consumer Durables,5.0
2021-01-13,3548.84228515625,3653.060258237162,3465.6345827518617,3608.199528119888,21277.0,3365.971423339844,3134.55892578125,-0.8354084434797209,-0.0016945576637218,0.0167258046974676,0.0293667525087899,-0.0234464356876104,Consumer Durables,5.0
2021-01-14,3446.191650390625,3593.3111249313783,3418.422989763074,3525.18749001642,7138.0,3372.624621582031,3150.568701171875,-0.8829240194785309,-0.0289251047292188,0.0229226484304319,0.0426904506381928,-0.0080577818776862,Consumer Durables,5.0
2021-01-15,3331.150634765625,3469.3569017448995,3311.658860756495,3442.4209009549545,16193.0,3373.9738647460936,3162.7094921875,-0.9361749334489188,-0.0333820713691184,0.0334029524297265,0.0414890475191609,-0.0058513637317099,Consumer Durables,5.0
2021-01-18,3267.483642578125,3357.7928961065177,3244.122927772073,3336.146051265508,4014.0,3372.5144165039064,3173.9080126953127,-0.9656455140528084,-0.0191126127780107,0.0210138492485936,0.0276387775447704,-0.0071494511867302,Consumer Durables,5.0
2021-01-19,3258.325439453125,3348.0956830829286,3232.319908724412,3320.4740880532595,5490.0,3382.181994628906,3184.062397460937,-0.9698847211224194,-0.0028028305958936,0.0190738002556813,0.0275510366591467,-0.0079812563882746,Consumer Durables,5.0
2021-01-20,3282.176025390625,3319.935448151302,3243.682223574096,3310.6793067918584,9134.0,3391.89609375,3194.83091796875,-0.9588446108365264,0.0073198906557053,0.0086842634827426,0.0115043868666924,-0.011728134481132,Consumer Durables,5.0
2021-01-21,3309.259033203125,3418.374223980562,3270.520120220766,3280.5599019614856,23732.0,3397.7191650390623,3208.1137890625,-0.9463082566393076,0.0082515403205033,-0.0086723737711945,0.0329726956042546,-0.0117062196079774,Consumer Durables,5.0
2021-01-22,3431.20556640625,3463.381698253452,3320.474074873229,3325.812252329139,22112.0,3400.8486450195314,3223.646557617188,-0.8898608729535236,0.0368501020861729,-0.0307161177135466,0.009377500480364,-0.0322718908529279,Consumer Durables,5.0
2021-01-25,3411.27294921875,3482.090189937862,3334.1380399479744,3431.205684918639,8173.0,3405.124133300781,3238.931513671875,-0.899087409048408,-0.0058092168486357,0.0058431957795854,0.0207597696734676,-0.0226117670497287,Consumer Durables,5.0
2021-01-27,3433.80126953125,3476.213274183011,3379.2436731280327,3427.042877838404,9657.0,3406.253002929688,3249.422841796875,-0.8886593574501086,0.0066040802503532,-0.0019681953503875,0.0123513276752764,-0.0158883965963076,Consumer Durables,5.0
2021-01-28,3408.33447265625,3467.3978223725203,3394.670622284622,3418.423276858784,5859.0,3409.1620849609376,3256.7190673828127,-0.9004475896916645,-0.0074165028421917,0.0029600393633526,0.0173290943685582,-0.0040089523141721,Consumer Durables,5.0
2021-01-29,3349.075439453125,3476.752181622369,3328.7510020522545,3425.1818391467864,4856.0,3410.4966552734377,3263.0240478515625,-0.9278777863213108,-0.0173865075973433,0.0227245999887326,0.0381229818430404,-0.006068671120824,Consumer Durables,5.0
2021-02-01,3391.438232421875,3427.238672786547,3276.837796664223,3357.694818608826,6311.0,3411.3928955078127,3271.0911376953127,-0.9082686283903892,0.0126491008442818,-0.0099495881984417,0.0105561233645425,-0.0337911021530868,Consumer Durables,5.0
2021-02-02,3290.2568359375,3624.116412451474,3247.159235356996,3391.4382960361613,19841.0,3403.5226806640626,3277.240380859375,-0.955104114067571,-0.0298343621644319,0.0307518425289834,0.1014691536743959,-0.0130985520977495,Consumer Durables,5.0
2021-02-03,3451.5302734375,3486.9877981651694,3281.294697711606,3306.4675674165974,29965.0,3402.4011840820312,3286.414296875,-0.8804528438283076,0.0490154554922603,-0.042028519099857,0.0102729867388229,-0.049321768096894,Consumer Durables,5.0
2021-02-04,3452.41162109375,3525.1388223923977,3395.7969977106563,3525.1388223923977,22280.0,3404.935620117188,3296.2082275390626,-0.8800448800428177,0.0002553498264328,0.0210656228980039,0.0210656228980039,-0.0163985728228888,Consumer Durables,5.0
2021-02-05,3471.707275390625,3506.57724532717,3423.5163733653444,3506.57724532717,26813.0,3405.3788330078123,3306.45076171875,-0.8711131853652028,0.0055890364228243,0.0100440409200748,0.0100440409200748,-0.0138810384063438,Consumer Durables,5.0
2021-02-08,3486.155029296875,3513.042246489058,3422.782014289959,3496.782601484208,15394.0,3405.9763427734374,3316.7060302734376,-0.8644255175264997,0.0041615703053836,0.0030485081982933,0.0077125707165139,-0.0181784844547483,Consumer Durables,5.0
2021-02-09,3446.09375,3496.78240247282,3419.40262381866,3496.78240247282,9630.0,3401.0788818359374,3326.314833984375,-0.8829693362314344,-0.0114915369397542,0.0147090172671071,0.0147090172671071,-0.0077453279329212,Consumer Durables,5.0
2021-02-10,3504.5205078125,3525.187862118509,3428.218259909637,3472.2953518227605,7311.0,3398.561596679688,3335.19685546875,-0.8559243885061468,0.0169544887780548,-0.0091953110041448,0.0058973415221672,-0.0217725214427381,Consumer Durables,5.0
2021-02-11,3508.340576171875,3525.1877719342983,3447.465072862444,3478.172208429756,8669.0,3396.536511230469,3340.6291162109374,-0.8541561310680417,0.0010900402354213,-0.0085990419365262,0.004802041135016,-0.0173516515822007,Consumer Durables,5.0
2021-02-12,3640.767578125,3780.834773086495,3536.304972081599,3557.5108538471886,59040.0,3406.265307617188,3350.52197265625,-0.7928574816250532,0.0377463359323064,-0.0228679042238364,0.0384718859295132,-0.0286924676738633,Consumer Durables,5.0
2021-02-15,3757.18017578125,3785.7322391892585,3640.7675894091785,3640.7675894091785,41320.0,3427.566784667969,3362.8008642578125,-0.7389716810765818,0.0319747402596357,-0.0309840308224944,0.0075993330296095,-0.0309840308224944,Consumer Durables,5.0
2021-02-16,3911.107177734375,3944.409868453876,3763.2040513036486,3763.2040513036486,65190.0,3459.7479614257813,3377.789033203125,-0.6677209754548183,0.0409687570868538,-0.037816178312046,0.0085149010768845,-0.037816178312046,Consumer Durables,5.0
2021-02-17,3862.426513671875,3934.614945172838,3827.213863644717,3916.984108973408,29033.0,3489.953015136719,3391.265849609375,-0.6902545895743567,-0.0124467732154299,0.0141252125078406,0.0186899171402838,-0.0091167171472428,Consumer Durables,5.0
2021-02-18,3914.192626953125,3934.859981454928,3863.161292423709,3863.161292423709,19982.0,3521.553845214844,3405.6389013671874,-0.6662927631775273,0.0134024849658661,-0.0130375123027962,0.0052801066456178,-0.0130375123027962,Consumer Durables,5.0
2021-02-19,3766.779052734375,3941.4713489559463,3726.962843632549,3873.935499786996,19683.0,3544.4298461914063,3416.96376953125,-0.734528492114226,-0.0376612978123918,0.0284477654655199,0.0463771019685264,-0.0105703595948699,Consumer Durables,5.0
2021-02-22,3779.21875,3820.014449687487,3733.427551147977,3785.6342239868927,9776.0,3561.8305053710938,3429.120229492188,-0.7287703262521584,0.0033024759592933,0.001697566193249,0.0107947442014271,-0.0121165780234401,Consumer Durables,5.0
2021-02-23,3856.549560546875,3909.1971963147134,3749.148240100373,3772.019448222228,8749.0,3584.0943359375,3445.007568359375,-0.6929749508608696,0.0204621154959275,-0.0219185857714376,0.0136514868903623,-0.0278490704606093,Consumer Durables,5.0
2021-02-24,3854.541259765625,3908.1683823047697,3356.3721317211957,3875.845185157888,3025.0,3605.1313354492186,3459.3071484375,-0.6939045658468639,-0.0005207506735542,0.0055269677911187,0.0139127120259197,-0.1292421314163649,Consumer Durables,5.0
2021-02-25,3873.445556640625,3917.865322840437,3826.968764019432,3917.865322840437,3958.0,3628.386889648437,3469.327338867188,-0.6851540251715038,0.0049044219794262,0.0114677657269919,0.0114677657269919,-0.011998824287465,Consumer Durables,5.0
2021-02-26,3780.443115234375,3872.025512977877,3600.608493102819,3863.1120502713593,7326.0,3649.9552734375,3478.673647460937,-0.7282035843174682,-0.0240102616769214,0.0218675251860942,0.0242253077091529,-0.0475697204401412,Consumer Durables,5.0
2021-03-01,3915.71044921875,3932.6556884302186,3712.270251345088,3741.654976289772,17449.0,3676.168884277344,3490.904541015625,-0.6655901839934856,0.0357808145397762,-0.0444505474003331,0.0043275005726863,-0.0519548624731054,Consumer Durables,5.0
2021-03-02,4006.264404296875,4113.861569818018,3917.963399826685,4011.015030572568,17620.0,3711.969262695312,3505.096376953125,-0.6236739957075428,0.0231258046917621,0.0011857994870727,0.0268572302431515,-0.0220407331017603,Consumer Durables,5.0
2021-03-03,4035.306640625,4069.736130268705,3972.031668482324,4059.010513016528,17464.0,3741.158081054688,3524.5030322265625,-0.6102307414054609,0.0072492060925824,0.0058741192436013,0.0085320627922274,-0.015680338020824,Consumer Durables,5.0
2021-03-04,3972.3251953125,4050.243502165501,3942.4507239878712,3981.87523122775,6754.0,3767.153759765625,3542.1916552734374,-0.6393839917296678,-0.0156075983615325,0.0024041425225003,0.0196152890364935,-0.0075206509678215,Consumer Durables,5.0
2021-03-05,3828.291259765625,4011.994830661307,3785.732426881336,4004.1098808846937,7555.0,3784.982958984375,3554.9015283203125,-0.7060553321116474,-0.0362593515044641,0.0459261349748589,0.0479857875042999,-0.0111169265859083,Consumer Durables,5.0
2021-03-08,3920.852783203125,3935.594168070508,3751.498913784503,3864.09133724195,13089.0,3806.717846679688,3565.9462646484376,-0.6632098678677868,0.024178286644566,-0.0144768113213381,0.0037597394450858,-0.0431931211863223,Consumer Durables,5.0
2021-03-09,3959.93505859375,4015.912870389795,3922.861230710032,3922.861230710032,26139.0,3832.409912109375,3578.629702148437,-0.6451192166918865,0.0099677997495985,-0.0093622312828746,0.0141360428814516,-0.0093622312828746,Consumer Durables,5.0
2021-03-10,3880.25341796875,3996.812841605827,3864.140839586802,3962.0409127056905,7367.0,3851.1965576171874,3588.01029296875,-0.6820027591996523,-0.02012195640736,0.0210778745424713,0.030039126593462,-0.0041524551740186,Consumer Durables,5.0
2021-03-12,3959.15087890625,3966.937783024005,3820.014161430523,3898.569276615805,10238.0,3873.7370727539055,3600.19025390625,-0.6454822027525495,0.0203330691166046,-0.0153016654690314,0.0019668116613698,-0.0351430702520144,Consumer Durables,5.0
2021-03-15,3917.3759765625,3984.030382971567,3873.886674404644,3959.15140870592,9441.0,3887.567492675781,3612.090092773437,-0.6648192341473328,-0.0105514802596486,0.0106641365019239,0.0170150648821705,-0.0111016411031392,Consumer Durables,5.0
2021-03-16,3962.775390625,3966.938227036087,3898.569712975525,3933.0967679145433,5170.0,3897.8472534179687,3623.87533203125,-0.6438044658108923,0.0115892409444798,-0.0074893527351233,0.0010504850769326,-0.0162021995496818,Consumer Durables,5.0
2021-03-17,3883.53466796875,3965.9587331941466,3861.153204803983,3965.9587331941466,5647.0,3896.468627929688,3632.592802734375,-0.6804839134165543,-0.0199962689895861,0.0212239807990455,0.0212239807990455,-0.0057631681131544,Consumer Durables,5.0
2021-03-18,3806.3994140625,3931.333278251716,3693.659923759221,3870.947764173016,6792.0,3893.667272949219,3639.2415869140623,-0.7161887683113951,-0.0198621257439668,0.0169578499492317,0.0328220584859422,-0.0296184078546171,Consumer Durables,5.0
2021-03-19,3845.236572265625,3873.8376599952217,3697.5783125014927,3806.399852000976,5077.0,3890.219470214844,3648.1118603515615,-0.6982115785317916,0.0102031221578175,-0.0100999560195503,0.0074380567208494,-0.0384003056740749,Consumer Durables,5.0
2021-03-22,3780.590087890625,3840.779757247903,3738.178083122236,3834.706961355476,13076.0,3890.910021972656,3654.466801757813,-0.7281355526834337,-0.0168120954745081,0.0143143986009457,0.0159207076033098,-0.0112183558075328,Consumer Durables,5.0
2021-03-23,3681.66162109375,3849.399446863568,3643.7063466494847,3780.5902073871903,45338.0,3886.032165527344,3658.6159375,-0.773928187997042,-0.0261674671141276,0.0268706351845693,0.0455603591619553,-0.0103092783505154,Consumer Durables,5.0
2021-03-24,3586.797607421875,3714.8172585151233,3575.1417614420875,3684.501824053066,8524.0,3872.544567871094,3659.4710302734375,-0.8178394435043249,-0.0257666302433553,0.0272399581256048,0.0356919082438182,-0.0032496525467924,Consumer Durables,5.0
2021-03-25,3616.9169921875,3654.480564021618,3527.146746459889,3575.1418007716184,10101.0,3860.6633544921874,3660.712045898437,-0.8038975919109463,0.0083972914176426,-0.0115499447474508,0.0103855222321262,-0.0248195482289235,Consumer Durables,5.0
2021-03-26,3775.202880859375,3910.470672652548,3613.391028597096,3624.116406351349,24650.0,3855.751220703125,3665.2392578125,-0.7306292171960704,0.04376265449657,-0.0400207563079716,0.0358306019734708,-0.0428617632929558,Consumer Durables,5.0
2021-03-30,3835.44140625,3859.194060045968,3775.0068668927343,3785.732244182149,15683.0,3858.5011352539054,3673.024252929688,-0.702745627018672,0.0159563677215971,-0.0129604801123667,0.0061929387729042,-0.0157568667999425,Consumer Durables,5.0
2021-03-31,3827.164794921875,3889.1175935945566,3773.047923354038,3849.3991902551697,3391.0,3854.0738525390634,3682.9445361328126,-0.7065767572934342,-0.0021579292841334,0.0058096257999646,0.0161876485577221,-0.014140198937773,Consumer Durables,5.0
2021-04-01,3788.1318359375,3942.4506670159694,3737.002461449112,3841.5631095743183,5685.0,3843.1672241210936,3693.3575,-0.7246445805788444,-0.0101989229824036,0.0141049139657503,0.0407374499521022,-0.0134972531851532,Consumer Durables,5.0
2021-04-05,3691.55419921875,4023.9445160390615,3655.557910349194,3761.244877798514,14010.0,3825.979602050781,3702.022075195313,-0.769349048775976,-0.0254947929220759,0.0188784113191438,0.090040752182551,-0.0097509847958277,Consumer Durables,5.0
2021-04-06,3649.77880859375,3731.860190800795,3636.898599389141,3685.873142575504,4156.0,3809.852282714844,3709.374130859375,-0.788686306189477,-0.0113164776596916,0.0098894579300987,0.0224894127868178,-0.0035290383006995,Consumer Durables,5.0
2021-04-07,3705.169189453125,3744.593698044887,3605.701841067577,3624.116317752048,13128.0,3803.696179199219,3717.292333984375,-0.7630468558603493,0.0151763665044449,-0.0218756195889234,0.0106404071112284,-0.0268455617812769,Consumer Durables,5.0
2021-04-08,3731.174560546875,3793.666124901954,3663.540669204743,3717.167793498296,25552.0,3794.212268066406,3723.2917138671874,-0.751009324973145,0.0070186730386766,-0.0037539833157863,0.0167484965768847,-0.0181267025288195,Consumer Durables,5.0
2021-04-09,3755.711181640625,3769.081137318919,3692.778888742304,3726.963026896696,6745.0,3784.00107421875,3730.180478515625,-0.7396516583888512,0.0065761118102589,-0.0076545169086646,0.0035598998516315,-0.0167564250430007,Consumer Durables,5.0
2021-04-12,3680.583984375,3722.0655207664254,3624.9490910556287,3712.172566755189,4948.0,3774.0176025390624,3735.1161328125,-0.7744270113070565,-0.0200034543744673,0.008582491939945,0.0112703681175394,-0.0151157787882453,Consumer Durables,5.0
2021-04-13,3722.21240234375,3788.621935944493,3665.255099800108,3665.255099800108,22278.0,3762.1706787109374,3741.39369140625,-0.75515778552759,0.0113102752567182,-0.0153020022467761,0.0178414143048171,-0.0153020022467761,Consumer Durables,5.0
2021-04-15,3754.829345703125,3765.1140001611366,3697.578150380233,3697.578150380233,8899.0,3754.043347167969,3749.50876953125,-0.7400598481930587,0.0087627840202878,-0.0152473494936348,0.0027390471073687,-0.0152473494936348,Consumer Durables,5.0
2021-04-16,3861.05517578125,3869.968638838718,3723.045000310293,3723.045000310293,5790.0,3748.957336425781,3758.901108398437,-0.6908893631430815,0.0282904548510801,-0.0357441603882368,0.0023085562499542,-0.0357441603882368,Consumer Durables,5.0
2021-04-19,3756.0048828125,3807.330352168936,3734.798999358619,3786.7120198060375,6367.0,3742.580847167969,3768.2160693359374,-0.7395157081301408,-0.0272076642747002,0.0081754784542622,0.0136649101792443,-0.0056458615245468,Consumer Durables,5.0
2021-04-20,3824.911865234375,3890.6357985720897,3777.74947527676,3849.301092358008,4127.0,3743.5064697265625,3775.683701171875,-0.7076196076570076,0.0183458181157308,0.006376415452945,0.0171831235995518,-0.0123303207026248,Consumer Durables,5.0
2021-04-22,3899.549072265625,3917.9635487715545,3785.7813013715777,3790.629733436479,5268.0,3746.2220947265614,3784.626450195312,-0.6730710645220372,0.0195134449265738,-0.0279312650798017,0.0047222066358638,-0.0291745965458382,Consumer Durables,5.0
2021-04-23,3842.2978515625,3947.3482484983433,3830.788833716382,3885.64032302554,6136.0,3749.307482910156,3792.03826171875,-0.699571872184407,-0.0146814976916965,0.011280351794022,0.0273405136702569,-0.0029953476515198,Consumer Durables,5.0
2021-04-26,3891.2724609375,3898.373769940533,3841.6613426593785,3842.297916089001,3124.0,3759.788024902344,3800.1406103515615,-0.6769021947967994,0.0127461772270164,-0.0125857403561764,0.0018249323516454,-0.0127493303992824,Consumer Durables,5.0
2021-04-27,3811.0029296875,3917.914257020402,3780.883586977204,3908.168371189624,3183.0,3770.998291015625,3807.4387939453127,-0.7140578638407035,-0.0206280932666074,0.025496029075499,0.0280533311848356,-0.0079032588706946,Consumer Durables,5.0
2021-04-28,3846.65673828125,3868.009688414218,3821.2880188093313,3831.0829281241295,7262.0,3782.485278320312,3814.281518554688,-0.6975542030912946,0.0093554923078145,-0.0040486612704824,0.0055510412250896,-0.0065950047529464,Consumer Durables,5.0
2021-04-29,3753.360107421875,3866.589351145257,3743.6142207909993,3841.122587738515,4934.0,3781.3931396484377,3819.181909179688,-0.740739938514687,-0.0242539527717415,0.0233823768050125,0.03016743410777,-0.0025965764946465,Consumer Durables,5.0
2021-04-30,3765.506103515625,3825.4509014186697,3732.9380296510135,3751.401290452036,4916.0,3777.896374511719,3821.6766796875,-0.7351177229113296,0.0032360327136563,-0.0037457947685759,0.0159194531239978,-0.0086490561877471,Consumer Durables,5.0
2021-05-03,3850.96630859375,3868.9888445198826,3718.832849891941,3778.875686622204,4630.0,3779.086450195312,3823.55240234375,-0.6955593618886722,0.0226955428377439,-0.0187201383223398,0.0046800035320782,-0.0343117669990885,Consumer Durables,5.0
2021-05-04,3757.42529296875,3903.271398373771,3739.696411290102,3868.9401930783065,4925.0,3777.551123046875,3820.478764648437,-0.7388582196802849,-0.0242902710979983,0.0296785408663304,0.0388154371766065,-0.0047183590614094,Consumer Durables,5.0
2021-05-05,3967.182861328125,4059.4018302742006,3723.14280886724,3771.039816335605,50159.0,3791.332556152344,3822.5738916015625,-0.6417643078553665,0.0558248140693291,-0.0494413925066353,0.02324545456299,-0.0615146972023331,Consumer Durables,5.0
2021-05-06,3908.315673828125,4163.8159808693945,3840.5839710630194,3981.630666251256,55033.0,3804.2593994140634,3822.456352539063,-0.6690131244640402,-0.0148385364521091,0.018758718215645,0.0653735082742206,-0.0173301515071231,Consumer Durables,5.0
2021-05-07,3728.334228515625,3976.6351824818007,3693.2686440749594,3966.350527583793,23712.0,3805.4176513671873,3821.687456054688,-0.7523240758541391,-0.0460508977096549,0.0638398503137769,0.0665983623643722,-0.0094051612037548,Consumer Durables,5.0
2021-05-10,3702.4755859375,3770.1585024872784,3678.9187820679927,3729.117690475214,11246.0,3803.982702636719,3820.152592773437,-0.7642936881166676,-0.0069357093525438,0.0071957542782739,0.01828044911541,-0.0063624467799272,Consumer Durables,5.0
2021-05-11,3759.77587890625,3785.6833657928632,3674.070423805482,3674.070423805482,4425.0,3804.1859375,3818.217119140625,-0.7377701655731668,0.015476210886139,-0.022795362771916,0.0068906997972841,-0.022795362771916,Consumer Durables,5.0
2021-05-12,3714.42529296875,3771.03991405055,3697.578097543072,3723.0448605989977,4361.0,3805.878002929688,3815.414799804688,-0.7587623320378349,-0.0120620450255914,0.0023205656192801,0.0152418252128987,-0.0045356129405993,Consumer Durables,5.0
2021-05-14,3817.663818359375,3829.809409836907,3690.1829345492697,3714.425334266268,13760.0,3810.6505737304688,3814.299165039063,-0.7109746295028865,0.0277939431400198,-0.0270423193358794,0.0031814198565949,-0.0333923807531302,Consumer Durables,5.0
2021-05-17,3913.898681640625,3936.916717045032,3804.048637283741,3820.014386263288,27887.0,3818.604040527344,3816.968276367188,-0.6664288264455964,0.0252077888101227,-0.0239874107671032,0.0058811014992239,-0.028066655090529,Consumer Durables,5.0
2021-05-18,3893.574462890625,3955.184346281571,3868.989145074841,3900.332854604561,3888.0,3820.230004882813,3816.525556640625,-0.6758366295520948,-0.0051928321101762,0.0017357807789086,0.0158234763398377,-0.0063143309701934,Consumer Durables,5.0
2021-05-19,3839.947021484375,3898.373554607948,3820.063309547488,3868.988829321959,3140.0,3824.427111816406,3813.199208984375,-0.7006600393008838,-0.0137733185578879,0.007563075134916,0.0152154529207508,-0.0051781214234567,Consumer Durables,5.0
2021-05-20,3874.9150390625,3916.9351031957513,3855.276198608231,3888.432061366032,2425.0,3826.927270507813,3809.991376953125,-0.6844738218405167,0.0091063802137061,0.0034883403035341,0.0108441252800777,-0.0050681989814724,Consumer Durables,5.0
2021-05-21,3869.919677734375,3918.943247059539,3854.296845083551,3918.943247059539,2463.0,3825.44580078125,3807.9432666015614,-0.686786106332181,-0.0012891537692484,0.0126678518955372,0.0126678518955372,-0.0040369914499028,Consumer Durables,5.0
2021-05-24,3836.127197265625,3913.066257489272,3820.014619326198,3908.1688028491103,3634.0,3825.1372680664062,3808.099985351562,-0.7024281837296302,-0.0087320883332993,0.018779774986303,0.0200564413709976,-0.0042002199382001,Consumer Durables,5.0
2021-05-25,3943.185302734375,4015.9124985930416,3825.8912730498582,3825.8912730498582,24375.0,3827.73291015625,3808.5466357421874,-0.6528724497752942,0.0279078612265674,-0.0297460100602372,0.0184437682419424,-0.0297460100602372,Consumer Durables,5.0
2021-05-26,4000.975341796875,4059.010175997613,3944.409743905017,3968.015569587752,7076.0,3837.231530761719,3809.36744140625,-0.6261222304579173,0.0146556741886884,-0.0082379343518573,0.0145051716751332,-0.0141379521390537,Consumer Durables,5.0
2021-05-27,3935.594482421875,4092.313028262467,3870.99710463491,4054.112882713823,5456.0,3841.67841796875,3810.474262695313,-0.6563861367610145,-0.0163412302725257,0.0301144848183174,0.039820806371329,-0.0164136264738365,Consumer Durables,5.0
2021-05-28,3913.555908203125,4051.1255970214247,3873.88652657824,4014.933216800053,5209.0,3849.6882080078126,3809.56236328125,-0.666587491585438,-0.0055998081909058,0.0259041421599299,0.0351520949349266,-0.0101364034538856,Consumer Durables,5.0
2021-05-31,3868.890869140625,3966.938000307811,3830.592919827637,3913.555748204903,4136.0,3854.8574462890624,3808.592661132812,-0.6872623277704232,-0.0114129043024218,0.0115446210748764,0.02534243908228,-0.0098989479435729,Consumer Durables,5.0
2021-06-01,3881.37939453125,3957.534809559541,3853.8558446056345,3916.98398325576,5586.0,3856.378100585937,3806.9647412109375,-0.6814815600365832,0.0032279342615313,0.0091731791987856,0.0196207088478883,-0.0070911774212011,Consumer Durables,5.0
2021-06-02,3921.146728515625,3937.651244921039,3878.5388767226,3878.783749434054,2403.0,3864.564172363281,3807.716982421875,-0.6630738045997177,0.0102456704027454,-0.0108037219758945,0.0042091045166428,-0.0108661712358708,Consumer Durables,5.0
2021-06-03,3971.39501953125,4014.933343778453,3904.593785570766,3917.9637411841454,4453.0,3864.7747802734375,3811.01689453125,-0.6398145573869298,0.0128146928678302,-0.0134540326722298,0.0109629800191324,-0.016820596700141,Consumer Durables,5.0
2021-06-04,3973.84375,4015.9128378774,3937.5535629919873,3939.512544864123,3674.0,3868.0511840820313,3813.589038085937,-0.6386810735175494,0.0006165920178444,-0.0086392941684929,0.0105864977397263,-0.0091322631917807,Consumer Durables,5.0
2021-06-07,4258.92431640625,4309.759796534698,4015.9125376800594,4015.9125376800594,58990.0,3894.5806884765625,3823.15572265625,-0.5067211752686189,0.0717392490347035,-0.0570594264354639,0.0119362252887704,-0.0570594264354639,Consumer Durables,5.0
2021-06-08,4402.66455078125,4498.801482230152,4310.739238688199,4310.739238688199,59201.0,3929.59013671875,3837.57578125,-0.4401857851453495,0.0337503612875399,-0.0208794721997929,0.0218360791152809,-0.0208794721997929,Consumer Durables,5.0
2021-06-09,4439.00390625,4480.925924808602,4321.072821117776,4407.708981176831,31720.0,3963.5515380859374,3854.619907226562,-0.4233647941162576,0.008253946002382,-0.0070499881807056,0.0094440147934036,-0.0265670153986979,Consumer Durables,5.0
2021-06-10,4292.52099609375,4794.608147157347,4212.839312540185,4439.004153004422,182669.0,3992.4563232421874,3868.1319873046873,-0.4911697313769765,-0.0329990496178671,0.0341252045229303,0.1169678963761629,-0.0185629106126856,Consumer Durables,5.0
2021-06-11,4271.021484375,4348.93979777837,4167.7339728709385,4329.349978869459,55921.0,4015.1242065429688,3878.048359375,-0.5011215615370339,-0.0050085979167754,0.0136568019402025,0.0182434843019227,-0.0241833275439905,Consumer Durables,5.0
2021-06-14,4287.03564453125,4346.5889791105055,4231.400751878189,4270.972089182159,18827.0,4033.7810546875,3887.080244140625,-0.4937088256518757,0.0037494918287898,-0.003747007648416,0.0138914950836073,-0.0129774737758552,Consumer Durables,5.0
2021-06-15,4380.72412109375,4419.462793591582,4260.8833178171335,4299.86686303181,17404.0,4058.138537597656,3898.1514306640624,-0.4503417102075107,0.021853906599077,-0.0184575097237011,0.0088429838143198,-0.0273563913097306,Consumer Durables,5.0
