Date_Ticker,Close_RAILTEL.NS,High_RAILTEL.NS,Low_RAILTEL.NS,Open_RAILTEL.NS,Volume_RAILTEL.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2021-05-07,115.01407623291016,118.82436138414444,111.95644230442788,112.4268475241944,3316323.0,111.64126663208008,,-0.6803936081190775,0.0286075389518333,-0.0224948875255623,0.0331288593190821,-0.0265848670756646,Telecommunication,19.0
2021-05-10,115.39039611816406,117.6012991057902,114.21438312710616,115.95488091830912,1478725.0,111.582466506958,,-0.6776407628588768,0.0032719463354366,0.0048919565157485,0.019160199306033,-0.0101916019930603,Telecommunication,19.0
2021-05-11,120.70598602294922,122.02311493707002,113.88511012387892,114.40255157505088,4381779.0,111.86941413879394,,-0.6387563003365598,0.0460661379422061,-0.0522213906334346,0.0109118773436007,-0.0565081825997716,Telecommunication,19.0
2021-05-12,120.1414794921875,125.59818242366693,119.52995850353646,123.19911314669623,4295064.0,112.50446090698242,,-0.6428857635630678,-0.004676707008171,0.025450274688082,0.0454189756489078,-0.0050900071418781,Telecommunication,19.0
2021-05-14,118.21282958984376,121.5527022425482,116.2841653759703,121.27045624809372,1284592.0,112.92076950073242,121.87302108764648,-0.6569941722608201,-0.0160531559166388,0.0258654383695815,0.0282530471886395,-0.0163151852515942,Telecommunication,19.0
2021-05-17,120.47077941894533,123.5284133414788,119.10659997758812,120.37669263292383,3383442.0,113.53229598999025,122.0169773864746,-0.640476877458237,0.0191007172143314,-0.0007809925898651,0.0253807100550114,-0.0113237371579806,Telecommunication,19.0
2021-05-18,121.97607421875,123.34026091299816,120.61190188013066,121.59975576520978,3285205.0,114.22614402770996,121.73832077026368,-0.6294653847967447,0.0124951030205417,-0.0030851825323164,0.0111840514870287,-0.0111839337948592,Telecommunication,19.0
2021-05-19,125.31595611572266,127.00941789207614,120.70599039374336,121.36455487465054,4611751.0,115.24927635192871,120.9832000732422,-0.6050335691792743,0.0273814509801566,-0.0315315093428582,0.013513536734218,-0.0367867418074219,Telecommunication,19.0
2021-05-20,122.7287139892578,127.00940418667494,121.8819903702643,125.1277833839094,2064077.0,116.19949493408204,120.34715423583984,-0.6239596942763435,-0.0206457517993611,0.0195477432841149,0.0348792882959061,-0.0068991484671436,Telecommunication,19.0
2021-05-21,123.95176696777344,125.12777993710716,123.38727500024244,123.48136178003996,1435024.0,117.2367385864258,119.79344207763673,-0.615012849512588,0.0099654998309741,-0.0037950664136621,0.0094876660341556,-0.0045541260228888,Telecommunication,19.0
2021-05-24,122.8698501586914,124.93963027160994,122.30535814806446,124.2810658296306,1193893.0,117.5848388671875,119.28249923706056,-0.6229272587067854,-0.0087285307466679,0.0114854512243365,0.01684530509515,-0.0045942272241553,Telecommunication,19.0
2021-05-25,122.21127319335938,124.65738613524572,121.74086796266032,123.62248888545648,1442796.0,118.02937202453612,118.85266250610351,-0.6277448634854125,-0.0053599557945374,0.0115473446534211,0.0200154443855289,-0.0038491148844737,Telecommunication,19.0
2021-05-26,121.59973907470705,123.66951899634265,121.36453648462056,123.15207042702704,1227079.0,118.2786865234375,118.5926156616211,-0.632218341677635,-0.0050039092358099,0.0127659102242505,0.0170212529844657,-0.0019342359767892,Telecommunication,19.0
2021-05-27,120.51781463623048,122.30534860435093,120.32964825476644,122.21126182471215,900930.0,118.49977684020996,118.23252151489258,-0.6401328066821774,-0.0088974240134829,0.0140514262857582,0.0148321140199556,-0.0015613159102826,Telecommunication,19.0
2021-05-28,120.84709167480467,122.4464664660232,120.564845686795,120.89413506541084,1222705.0,118.80318794250488,117.94155319213868,-0.6377240880083812,0.0027321856073154,0.0003892802876279,0.01323469823769,-0.0023355629341018,Telecommunication,19.0
2021-05-31,121.17637634277344,122.16423008459157,120.0944430012139,121.17637634277344,830999.0,119.13717536926268,117.72157821655271,-0.6353153135242401,0.0027248042415025,0.0,0.0081521974136589,-0.0089285830639055,Telecommunication,19.0
2021-06-01,119.67108154296876,121.97606418139142,118.68323491699353,121.27045637234605,787476.0,119.47821922302246,117.47803085327148,-0.6463268061857323,-0.01242234538807,0.0133647562030516,0.0192609827596073,-0.0082546811914667,Telecommunication,19.0
2021-06-02,119.7181167602539,121.22341905901855,118.6832268132132,119.34179118556274,726715.0,119.85219039916991,117.36143859863282,-0.6459827354096728,0.0003930374546524,-0.0031434304587732,0.0125737218350931,-0.0086443887946647,Telecommunication,19.0
2021-06-03,123.10505676269533,123.43433181654898,120.00037931482169,120.23558193427228,2486421.0,120.37198867797852,117.3797932434082,-0.6212066815851083,0.0282909562403495,-0.0233091548298817,0.0026747484019962,-0.0252197393796617,Telecommunication,19.0
2021-06-04,124.75146484375,126.86828824479352,122.82280065167372,123.99881365225347,4118641.0,121.01879615783692,117.4366764831543,-0.6091629207850925,0.0133740085448187,-0.0060332052408299,0.0169683250108112,-0.0154600524690583,Telecommunication,19.0
2021-06-07,129.50257873535156,132.18389479915265,126.06862564474343,126.06862564474343,7575815.0,121.74322128295898,117.4186961364746,-0.574407698247904,0.0380846340967,-0.0265164842595579,0.0207047310562098,-0.0265164842595579,Telecommunication,19.0
2021-06-08,130.1140594482422,132.3249549054111,128.18539557940866,130.96078292449835,3015729.0,122.47940444946288,117.440948638916,-0.5699346107280955,0.0047217647622309,0.0065075479148586,0.0169919797026114,-0.0148228706183801,Telecommunication,19.0
2021-06-09,143.94400024414062,148.93029854856005,129.40848152198544,130.9608130372689,26415842.0,123.64130516052246,117.81634216308592,-0.4687661940148594,0.1062909024170429,-0.090196098377502,0.0346405428219465,-0.1009803722107332,Telecommunication,19.0
2021-06-10,145.3081817626953,154.85741714223204,144.50850143506446,148.64806197567978,13767318.0,124.89964027404784,118.28529342651368,-0.4587869694918907,0.0094771683171297,0.0229848049330001,0.0657171211125036,-0.0055033399904268,Telecommunication,19.0
2021-06-11,141.0274658203125,146.95457390053824,139.75738046030986,146.2019227488922,3534943.0,126.04037208557128,118.72557022094726,-0.4901011494064146,-0.0294595658032092,0.0366911289122406,0.0420280407490101,-0.0090059432934921,Telecommunication,19.0
2021-06-14,137.07608032226562,140.83932213951726,133.17172267911835,139.23994723831098,3157482.0,126.87063713073732,119.08401901245117,-0.5190062199747282,-0.0280185528050362,0.0157858826350891,0.0274536725036509,-0.0284831433315582,Telecommunication,19.0
2021-06-15,141.544921875,146.20193048605012,137.35831846416963,137.35831846416963,4034660.0,127.8490795135498,119.529022064209,-0.4863158685766559,0.032601176968499,-0.0295779131838272,0.0329012764948415,-0.0295779131838272,Telecommunication,19.0
2021-06-16,139.0047149658203,142.25050746953167,137.59349958545664,142.06234828994155,1991533.0,128.53351745605468,119.88558883666992,-0.5048979228976656,-0.0179462948972692,0.0219966159052451,0.0233502331522312,-0.0101522842639595,Telecommunication,19.0
2021-06-17,138.1580047607422,141.78011597182106,136.4174998820652,137.2642234494274,2101478.0,129.30498199462892,120.3070718383789,-0.5110917549701859,-0.0060912337058949,-0.0064692691014365,0.0262171650303688,-0.012597930041702,Telecommunication,19.0
2021-06-18,135.80601501464844,139.05180869350343,131.71348318763754,138.9577218918315,1993678.0,129.89769439697267,120.71726593017578,-0.5282969680835088,-0.0170239122240282,0.0232074174096275,0.0239002203142835,-0.0301351293355413,Telecommunication,19.0
2021-06-21,136.4175262451172,139.05179858856258,131.90163285001503,132.0427630422669,1313515.0,130.57507820129393,121.12181457519532,-0.5238236573223207,0.0045028287620602,-0.0320689234240301,0.0193103658741919,-0.0331034693224675,Telecommunication,19.0
2021-06-22,140.51002502441406,142.53276144123063,137.0760587921573,137.35830475524537,2182677.0,131.4900157928467,121.60068710327148,-0.4938863186154836,0.0299998020191585,-0.0224305722571828,0.0143956733084711,-0.0244392969943609,Telecommunication,19.0
2021-06-23,137.96986389160156,140.83933899173033,137.5935454070991,140.55709295053848,1258742.0,132.30852203369142,122.06074371337893,-0.5124680380744241,-0.0180781487468323,0.018752131704425,0.0207978396092585,-0.0027275411737603,Telecommunication,19.0
2021-06-24,137.8757781982422,140.1807609944753,136.88792432681984,138.20505325163057,1241324.0,133.176420211792,122.6694483947754,-0.5131562912472328,-0.000681929304745,0.0023882008695896,0.016717822567202,-0.007164810848806,Telecommunication,19.0
2021-06-25,138.8165740966797,141.12155665085152,138.48728472224354,139.14584911548874,1598579.0,134.07489433288575,123.24804672241213,-0.5062742060019036,0.006823503814316,0.0023720151642681,0.0166045198073143,-0.0023721185786274,Telecommunication,19.0
2021-06-28,135.85302734375,138.20505353983728,135.38262210453254,138.20505353983728,1433821.0,134.80872688293456,123.80030227661132,-0.5279530647384838,-0.0213486521491713,0.0173130201223703,0.0173130201223703,-0.003462604024474,Telecommunication,19.0
2021-06-29,134.0184326171875,137.07606628048703,133.59507082724062,135.9470967220864,957141.0,135.5260944366455,124.31868865966796,-0.5413734435048069,-0.0135042609092575,0.01439103612268,0.0228150233037973,-0.0031589818033178,Telecommunication,19.0
2021-06-30,133.03057861328125,135.90005307057612,132.4661010129846,134.441794147463,1036554.0,136.19171752929688,124.88223403930664,-0.5485997669572301,-0.007371030869522,0.0106082041354125,0.0215700366577853,-0.0042432169068253,Telecommunication,19.0
2021-07-01,131.8545684814453,134.86517316977023,131.29009086910472,134.53588379585122,771116.0,136.6291931152344,125.44483856201173,-0.5572024851345813,-0.0088401489649578,0.0203353994122943,0.0228327673663319,-0.0042810622251593,Telecommunication,19.0
2021-07-02,133.50099182128906,135.42965603846997,130.34928555208734,131.3371393565583,1627721.0,137.06666946411133,126.05072052001952,-0.5451586127138758,0.0124866613178855,-0.0162085122755296,0.0144468156443564,-0.0236081112672238,Telecommunication,19.0
2021-07-05,134.4888458251953,136.1352640498792,133.59507880292102,135.3826128474696,1268561.0,137.31598281860352,126.4223405456543,-0.5379322892614525,0.0073996004855802,0.006645659101246,0.0122420429336114,-0.006645659101246,Telecommunication,19.0
2021-07-06,134.77108764648438,137.78167800725248,134.25363906362722,135.38260865446188,1456819.0,137.54883422851563,126.85135009765624,-0.5358676413637159,0.0020986262433682,0.0045374792075698,0.0223385476317081,-0.0038394628394962,Telecommunication,19.0
2021-07-07,133.97140502929688,135.00630228733974,133.17172474410785,134.7710996701144,597100.0,137.05020446777343,127.1985092163086,-0.5417174584705216,-0.0059336362950867,0.0059691442412106,0.0077247622939875,-0.0059690370867884,Telecommunication,19.0
2021-07-08,134.677001953125,138.01688171784866,133.59507574392862,136.37046353086365,2270121.0,136.5186454772949,127.57012908935548,-0.5365558945365246,0.0052667725898211,0.0125742446979035,0.0247991840944463,-0.0080334889662375,Telecommunication,19.0
2021-07-09,133.87733459472656,135.4767095446136,133.26579916743268,135.4767095446136,859571.0,136.16113891601563,127.95209838867189,-0.5424056000226406,-0.0059376682492291,0.0119465700055105,0.0119465700055105,-0.0045678787163273,Telecommunication,19.0
2021-07-12,133.2657928466797,135.2885439024582,132.93651780664226,135.2885439024582,806001.0,135.97062454223632,128.32748168945312,-0.546879134025208,-0.0045679259293452,0.0151783215525207,0.0151783215525207,-0.0024708144003334,Telecommunication,19.0
2021-07-13,135.10037231445312,137.73462981603927,133.17170822137086,134.2536343841204,1830042.0,135.64839706420898,128.77248504638672,-0.5334588668795748,0.0137663193876323,-0.0062674729597479,0.0194985214064011,-0.0142757866617361,Telecommunication,19.0
2021-07-14,140.27484130859375,140.93340574059653,134.8181379258331,135.05334053409325,5352070.0,135.71190338134767,129.3332080078125,-0.4956067283061261,0.0383009232727855,-0.0372233589843356,0.0046948150207062,-0.0389000859445374,Telecommunication,19.0
2021-07-15,139.5221710205078,141.4978640464694,137.35830444915618,141.30970485670534,1757486.0,135.78011169433594,129.8694696044922,-0.5011126420679068,-0.0053656826916675,0.0128118264152783,0.0141604234761454,-0.015509123428373,Telecommunication,19.0
2021-07-16,137.68760681152344,139.9455460133535,137.35831743159403,139.5692275982576,818262.0,135.8741912841797,130.38691543579102,-0.5145327975928504,-0.013148908130986,0.0136658689210125,0.0163990010002925,-0.0023915687660993,Telecommunication,19.0
2021-07-19,135.57080078125,137.59353764367458,135.0063087307166,135.47671398761804,987572.0,135.83185501098632,130.7980499267578,-0.5300176010155307,-0.0153739764913705,-0.0006940048527394,0.0149201513214365,-0.0041638173358895,Telecommunication,19.0
2021-07-20,134.2065887451172,136.46454216585153,131.94864968000934,135.57077521739745,962530.0,135.51668319702148,131.17437377929687,-0.539997048779879,-0.0100627275805063,0.0101648248795822,0.0168244602731286,-0.0168243533064988,Telecommunication,19.0
2021-07-22,134.0184326171875,135.85300994404184,133.68915760528515,134.6299679632235,547691.0,135.3191116333008,131.44062271118165,-0.5413734435048069,-0.0014019887524824,0.0045630689308446,0.0136889925589165,-0.0024569382395545,Telecommunication,19.0
2021-07-23,132.70130920410156,134.95924841186226,132.46610660514202,134.01843801602408,603513.0,135.06038818359374,131.69181930541993,-0.5510084298206814,-0.0098279273034642,0.0099255148259065,0.0170151991815534,-0.0017724210889117,Telecommunication,19.0
2021-07-26,133.73619079589844,137.35831652880623,131.80754098667384,132.60722120240357,1291111.0,134.80636901855468,132.002286529541,-0.5434380914025435,0.0077985786124021,-0.0084417657387733,0.0270841102273931,-0.01442130060492,Telecommunication,19.0
2021-07-27,132.56019592285156,134.86519317087163,131.90163143297264,134.3477445160992,602619.0,134.64172744750977,132.24407485961913,-0.552040697959205,-0.0087933929181639,0.0134848065122652,0.0173883059841097,-0.0049680410118148,Telecommunication,19.0
2021-07-28,131.33714294433594,133.03059024897215,128.46766823605876,132.74835860195145,1035817.0,134.50766296386718,132.43129623413083,-0.5609875427229605,-0.0092263968833255,0.0107449852035659,0.0128938948013657,-0.0218481584413127,Telecommunication,19.0
2021-07-29,131.0548858642578,132.8894631929645,130.77263988546596,131.71345024435422,574891.0,134.40887832641602,132.54607482910157,-0.5630523022413869,-0.0021491032449042,0.0050251036102426,0.0139985420353339,-0.0021536471298306,Telecommunication,19.0
2021-07-30,130.77264404296875,131.99570041953206,130.4903980552038,131.14896245623717,414675.0,134.3547821044922,132.7069534301758,-0.5651169501391236,-0.0021536154064595,0.0028776539315422,0.0093525399407037,-0.0021582953363871,Telecommunication,19.0
2021-08-02,131.2430419921875,133.73618364262003,130.86672359969347,131.33712876812424,978106.0,134.24188461303712,132.85277893066407,-0.561675907516459,0.0035970668992835,0.0007168896309364,0.018996372017809,-0.0028673397597446,Telecommunication,19.0
2021-08-03,130.34927368164062,132.18385094823105,129.83182513064685,131.5252865904327,592436.0,134.03490600585937,133.00236740112305,-0.5682139777960735,-0.0068100243409481,0.0090220135147383,0.0140743190565917,-0.0039697079728849,Telecommunication,19.0
2021-08-04,128.2324676513672,131.90162267685574,127.80910581852284,130.9608122235891,635643.0,133.7079750061035,133.1227912902832,-0.5836987812187537,-0.0162394923307622,0.0212765504882868,0.0286133074773549,-0.0033015182550752,Telecommunication,19.0
2021-08-05,127.10350799560548,128.37359359423397,126.06861067320058,127.432783066822,521181.0,133.36458015441897,133.23286666870118,-0.5919573169993556,-0.0088040078806803,0.0025906056914488,0.0099925298574168,-0.0081421617603242,Telecommunication,19.0
2021-08-06,127.10350799560548,128.84399885793994,127.00942120061252,127.38573966932556,510901.0,132.98590545654298,133.36458053588868,-0.5919573169993556,0.0,0.0022204868942707,0.0136934919404005,-0.0007402375943565,Telecommunication,19.0
2021-08-09,127.1505126953125,129.3143793652273,127.0093968854682,127.19755608380282,649434.0,132.64956436157226,133.49064895629883,-0.5916134694646755,0.0003698143383159,0.0003699819017093,0.0170181513550009,-0.0011098328025027,Telecommunication,19.0
2021-08-10,122.96393585205078,127.90319123305062,122.30537133904342,127.66798859586017,723121.0,132.1344715118408,133.52640014648438,-0.6222390055339766,-0.0329261499188281,0.0382555479475643,0.0401683253449427,-0.0053557533633254,Telecommunication,19.0
2021-08-11,123.15208435058594,128.23246948421755,119.01252403929657,123.15208435058594,1226769.0,131.53705711364745,133.5960202026367,-0.6208626666193936,0.0015301112251443,0.0,0.0412529366467637,-0.0336134003181382,Telecommunication,19.0
2021-08-12,126.77420806884766,127.71501851833816,123.95177672037607,123.99882011397624,604666.0,130.86202545166014,133.7371420288086,-0.5943662031041864,0.0294117938592931,-0.0218923706734114,0.007421150278293,-0.0222634508348794,Telecommunication,19.0
2021-08-13,123.81065368652344,126.44491130721885,123.2461617074445,126.44491130721885,495248.0,130.07644958496093,133.75125396728515,-0.6160451176511114,-0.0233766349438743,0.0212765019992955,0.0212765019992955,-0.0045593166845575,Telecommunication,19.0
2021-08-16,121.17637634277344,124.09287982382372,120.8000435881811,124.09287982382372,534692.0,129.25088806152343,133.67975219726563,-0.6353153135242401,-0.0212766612994365,0.0240682513297831,0.0240682513297831,-0.0031056610698425,Telecommunication,19.0
2021-08-17,120.61188507080078,124.1869673036993,120.32964626998042,124.1869673036993,513083.0,128.50294227600097,133.5019383239746,-0.6394446651300584,-0.0046584267413301,0.0296412101576879,0.0296412101576879,-0.0023400579524537,Telecommunication,19.0
2021-08-18,119.81220245361328,122.25830804680484,119.48292025068989,122.25830804680484,359414.0,127.78322296142578,133.29590118408203,-0.645294482236864,-0.0066302140681913,0.0204161641560556,0.0204161641560556,-0.0027483194213953,Telecommunication,19.0
