Date_Ticker,Close_AIAENG.NS,High_AIAENG.NS,Low_AIAENG.NS,Open_AIAENG.NS,Volume_AIAENG.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2021-05-05,1849.6044921875,1861.908611583768,1827.11246580519,1854.4768754054555,29308.0,1866.1067321777343,1865.83603515625,-0.8178695802783875,0.0039269336444419,0.0026342838366451,0.0066522975307632,-0.0121604518573097,Capital Goods,1.0
2021-05-06,1814.26708984375,1849.899772585331,1805.2604501531048,1849.604545805712,38468.0,1859.6273803710935,1864.0996801757813,-0.8572685675011938,-0.0191053830659531,0.0194775378772951,0.0196402629695773,-0.004964340554411,Capital Goods,1.0
2021-05-07,1800.3387451171875,1829.1796489657927,1796.401426921196,1805.3096574025933,26022.0,1853.086511230469,1863.3289501953125,-0.8727977982742571,-0.0076771192094776,0.002761098320462,0.0160197095834473,-0.0021869874248222,Capital Goods,1.0
2021-05-10,1790.790771484375,1844.1906487699307,1785.573776884756,1815.5465631691668,42932.0,1846.2995666503907,1862.58578125,-0.8834431900182091,-0.0053034317340045,0.0138239441921357,0.0298191604155368,-0.0029132351376228,Capital Goods,1.0
2021-05-11,1814.5130615234373,1836.7588846479268,1785.7214230582972,1785.7214230582972,43743.0,1840.2237976074216,1862.604482421875,-0.8569943245058851,0.0132468239265044,-0.0158674186897102,0.0122599410256172,-0.0158674186897102,Capital Goods,1.0
2021-05-12,1890.65087890625,1919.1471697444117,1796.893494438818,1796.893494438818,143078.0,1841.1466003417968,1864.9826220703128,-0.7721054335495767,0.0419604680711905,-0.0495900039047246,0.0150722119858779,-0.0495900039047246,Capital Goods,1.0
2021-05-14,1846.552978515625,1919.885530278788,1837.7432770714731,1910.583664057702,30054.0,1840.4747924804688,1866.108693847656,-0.8212718266291209,-0.0233241900356219,0.0346757912104687,0.0397132130062749,-0.0047708901648917,Capital Goods,1.0
2021-05-17,1894.2437744140625,1908.6149615422064,1843.452394621111,1865.30446215703,22200.0,1843.801818847656,1868.178740234375,-0.7680995804076799,0.0258269307478924,-0.0152775015802726,0.0075867675123226,-0.0268135392492777,Capital Goods,1.0
2021-05-18,1900.5435791015625,1944.0508979703884,1877.018078380716,1884.00679428624,43472.0,1845.2635498046875,1870.5962573242184,-0.761075693309966,0.003325762382114,-0.0087010816258894,0.0228920395971099,-0.0123783011237068,Capital Goods,1.0
2021-05-19,1913.09375,1934.207570840097,1901.2817953689157,1912.5523206831087,36990.0,1849.3214538574216,1873.0433032226565,-0.7470830399150844,0.006603463891299,-0.0002830124330767,0.0110364799634607,-0.0061742685799295,Capital Goods,1.0
2021-05-20,1935.8316650390625,1944.0507924592437,1909.59925942832,1932.2388382772128,20772.0,1854.730340576172,1875.641931152344,-0.7217316907869636,0.01188541598605,-0.0018559603227573,0.0042457862264666,-0.0135509745421036,Capital Goods,1.0
2021-05-21,1953.8941650390625,1963.7374605808209,1930.270255738842,1944.050869497304,22195.0,1860.3680908203123,1877.3369458007808,-0.7015931361815823,0.0093306150148316,-0.0050377833753149,0.0050377833753147,-0.0120906801007557,Capital Goods,1.0
2021-05-24,1926.9234619140625,1970.6277170325811,1910.632880303771,1970.6277170325811,19576.0,1864.5588684082031,1878.501408691406,-0.7316637785416288,-0.0138035639839585,0.0226808464281742,0.0226808464281742,-0.0084541923601417,Capital Goods,1.0
2021-05-25,1912.7000732421875,1960.7845498431525,1881.5952821255576,1950.9905184528377,30662.0,1866.662872314453,1879.0103076171877,-0.7475219648083204,-0.0073813978359817,0.0200190535601039,0.0251395800489815,-0.0162622418181355,Capital Goods,1.0
2021-05-26,1869.9307861328125,1894.8343716517727,1852.5082012720195,1894.8343716517727,92559.0,1866.370031738281,1878.222844238281,-0.7952070374109712,-0.0223606867107384,0.0133179183441669,0.0133179183441669,-0.0093172351565079,Capital Goods,1.0
2021-05-27,1903.693359375,1935.684069912584,1872.3916314629512,1895.8187229349796,83388.0,1867.0516784667968,1878.5309399414064,-0.7575638858618513,0.0180555202858666,-0.0041365046535677,0.016804550155119,-0.0164426312451525,Capital Goods,1.0
2021-05-28,1922.0511474609373,1934.2075935466555,1909.747027909114,1934.2075935466555,15590.0,1870.6198791503907,1878.9709350585936,-0.7370961035613574,0.0096432484756707,0.0063247255942053,0.0063247255942053,-0.0064015567785891,Capital Goods,1.0
2021-05-31,1896.4586181640625,1934.207633701252,1887.9441432259543,1934.207633701252,22131.0,1873.764819335937,1879.4768823242184,-0.7656301685432224,-0.0133152176156618,0.0199050035553813,0.0199050035553813,-0.0044896708299128,Capital Goods,1.0
2021-06-01,1877.21484375,1914.5209573881727,1866.8302391861223,1897.4428638820289,42118.0,1877.7833435058596,1879.6018896484372,-0.7870857700297962,-0.0101472155678736,0.0107755487867442,0.0198731188187542,-0.005531921185501,Capital Goods,1.0
2021-06-02,1904.38232421875,1909.5993188745176,1878.5436736411957,1901.724682508025,20676.0,1880.8839782714845,1880.503532714844,-0.7567957332735026,0.0144722275978167,-0.0013955400010422,0.0027394681148953,-0.0135679953804206,Capital Goods,1.0
2021-06-03,1918.5567626953125,1929.2367146199035,1900.8880947756493,1913.5367058626507,22918.0,1884.331591796875,1882.6729931640623,-0.7409921234043886,0.0074430634522809,-0.0026165797803184,0.0055666593411534,-0.0092093537513275,Capital Goods,1.0
2021-06-04,1898.91943359375,1944.050920812521,1889.9127939038185,1911.371226814236,13312.0,1888.564208984375,1883.85025390625,-0.7628865136834563,-0.0102354694337918,0.0065573046439997,0.023766931034751,-0.0047430341333052,Capital Goods,1.0
2021-06-07,1908.2705078125,1935.1918969971264,1892.521234998688,1907.827487420162,22293.0,1893.9607971191408,1884.351279296875,-0.7524606524364932,0.0049244186210959,-0.0002321580669638,0.0141077426258016,-0.0082531657589077,Capital Goods,1.0
2021-06-08,1942.279052734375,2012.7078812869277,1898.7717339540204,1898.7717339540204,104750.0,1901.5352111816403,1885.7578857421877,-0.7145432578920645,0.0178216582935403,-0.0224001379817715,0.0362609216494413,-0.0224001379817715,Capital Goods,1.0
2021-06-09,1915.75146484375,1963.8852058339287,1909.5994049052665,1943.0666109706165,57769.0,1906.597131347656,1887.1270922851563,-0.7441198545583291,-0.0136579694113876,0.0142581888246626,0.0251252533919394,-0.0032113037893385,Capital Goods,1.0
2021-06-10,1926.726806640625,1956.8472687375963,1915.5054250318724,1940.1136653328983,24963.0,1908.400927734375,1888.476611328125,-0.7318830368371337,0.0057290008637786,0.0069479796752371,0.015632969860158,-0.0058240647143524,Capital Goods,1.0
2021-06-11,1932.6326904296875,1951.138014142656,1909.845436986409,1948.9725371643287,16674.0,1912.7049133300784,1889.3654614257807,-0.7252983468341402,0.0030652419267263,0.0084547088619353,0.0095751892248361,-0.0117907833993081,Capital Goods,1.0
2021-06-14,1933.075439453125,1957.831350088287,1920.72217648291,1957.831350088287,36941.0,1914.6464965820312,1889.153828125,-0.7248047094425845,0.0002290911385437,0.0128064896640378,0.0128064896640378,-0.0063904712242941,Capital Goods,1.0
2021-06-15,1934.8966064453125,1948.726485100864,1929.285975904884,1948.726485100864,35179.0,1916.3641479492187,1887.4410961914064,-0.722774222471363,0.0009421085980497,0.0071476060320136,0.0071476060320136,-0.0028997056079066,Capital Goods,1.0
2021-06-16,1956.7486572265625,1968.6590202677,1924.3641923116768,1944.0507825143536,85356.0,1918.546893310547,1886.1526049804688,-0.6984105564285801,0.0112936529571962,-0.0064892722247764,0.0060868129369351,-0.0165501403541458,Capital Goods,1.0
2021-06-17,1949.80908203125,1998.188901384429,1939.12913090016,1964.72169811001,50281.0,1919.2457641601563,1886.1575244140624,-0.7061477475155807,-0.003546482666378,0.0076482442389818,0.0248125930887441,-0.0054774342931892,Capital Goods,1.0
2021-06-18,1952.122314453125,1976.484470802597,1922.395610121988,1968.560690023784,25222.0,1919.1571716308597,1886.3228881835937,-0.7035686384529998,0.0011863891922511,0.0084207713056463,0.0124798308841098,-0.0152278902356919,Capital Goods,1.0
2021-06-21,1985.3433837890625,2009.0165568853904,1927.563288839204,1927.563288839204,18750.0,1922.078167724609,1887.406633300781,-0.6665292297957853,0.0170179240767729,-0.0291033256119069,0.0119239690673293,-0.0291033256119069,Capital Goods,1.0
2021-06-22,1996.5648193359373,2010.0009417291265,1959.9478081274428,2008.0322826285096,32529.0,1926.2714050292968,1888.8073364257807,-0.6540180329785391,0.0056521383849773,0.0057435967926082,0.0067296199267188,-0.018340006221623,Capital Goods,1.0
2021-06-23,1998.1890869140625,2021.2223034156077,1959.8002325349253,2008.032382908713,30135.0,1932.6843200683595,1890.0505493164064,-0.6522070765043069,0.0008135311022184,0.0049261083743843,0.0115270454895319,-0.0192118226600985,Capital Goods,1.0
2021-06-24,2038.20166015625,2063.1545076026528,1984.555825798221,2011.9693766888463,44921.0,1939.409735107422,1893.3706860351565,-0.6075955669602453,0.0200244178612653,-0.0128703081644004,0.0122425802776011,-0.0263201798952104,Capital Goods,1.0
2021-06-25,2083.33349609375,2101.5435927995068,2023.04331105442,2057.248762974693,46895.0,1947.4738525390624,1897.8375732421875,-0.5572764005952098,0.0221429688826964,-0.01252067091897,0.0087408457358846,-0.0289392865579967,Capital Goods,1.0
2021-06-28,2107.596923828125,2135.010595371801,2076.9351573234208,2101.5433937845987,55567.0,1958.0307678222655,1903.435446777344,-0.5302242004932064,0.0116464444026215,-0.0028722427780597,0.0130070751355451,-0.0145482118321808,Capital Goods,1.0
2021-06-29,2116.1611328125,2139.932597044716,2068.7162528064555,2092.684775214841,35848.0,1969.9780822753903,1908.332490234375,-0.5206756446297471,0.0040634947259362,-0.0110938421624147,0.0112332959261103,-0.0224202586799179,Capital Goods,1.0
2021-06-30,2106.612548828125,2135.0105492163293,2050.5057709095768,2116.3082899101464,42640.0,1980.0895935058595,1913.8260278320315,-0.5313217168774097,-0.0045122197153693,0.0046025269750791,0.013480409771603,-0.0266336483895719,Capital Goods,1.0
2021-07-01,2080.873046875,2145.3466441173427,2062.1707820260763,2145.3466441173427,19283.0,1988.205407714844,1918.89041015625,-0.5600196471527497,-0.0122184318931563,0.0309839167455061,0.0309839167455061,-0.0089877010406811,Capital Goods,1.0
2021-07-02,2117.342041015625,2129.8922422708943,2071.127818573893,2076.443101803137,14215.0,1999.1265380859372,1924.4144677734373,-0.519359006050781,0.0175258140785634,-0.0193161701889554,0.0059273376772177,-0.0218265266293794,Capital Goods,1.0
2021-07-05,2116.357666015625,2135.601355589704,2092.8320470382096,2117.3419955046847,35632.0,2009.5308959960937,1929.879462890625,-0.5204565224349843,-0.0004649107139665,0.0004651054521009,0.0090928342988017,-0.0111160884358956,Capital Goods,1.0
2021-07-06,2132.0576171875,2154.647930303879,2109.6148573646697,2121.2299930928266,21313.0,2019.01982421875,1935.1082153320312,-0.5029520615919878,0.0074183827355763,-0.005078485687904,0.010595545324042,-0.0105263383324676,Capital Goods,1.0
2021-07-07,2135.896484375,2187.180147413734,2106.415863934345,2135.9950134508563,135057.0,2030.0270751953128,1940.3103930664065,-0.4986719654547822,0.0018005457059664,4.6130080075146296e-05,0.0240103691419018,-0.0138024574956316,Capital Goods,1.0
2021-07-08,2108.679931640625,2134.0264169900224,2086.7785996396897,2134.0264169900224,71442.0,2039.1247314453128,1944.682783203125,-0.5290167147093955,-0.0127424493337929,0.0120200723538337,0.0120200723538337,-0.0103862761115649,Capital Goods,1.0
2021-07-09,2041.1058349609373,2115.078103936014,2030.0321276104876,2106.41595590114,76156.0,2044.548388671875,1948.4911572265623,-0.604357594205213,-0.0320456868136989,0.0319974201344892,0.0362412706426329,-0.0054253469667152,Capital Goods,1.0
2021-07-12,2037.119140625,2066.9933964067595,2009.8039973239945,2057.2486305982734,32439.0,2049.7505737304687,1952.56234375,-0.608802508341088,-0.0019532031449088,0.009881351351447,0.0146649526706592,-0.0134087117224892,Capital Goods,1.0
2021-07-13,2085.646728515625,2099.673424370241,2027.5712860298463,2037.5621346705368,44649.0,2057.2880798339843,1958.3383911132807,-0.5546972915326288,0.0238216739133561,-0.0230550040846614,0.0067253459863736,-0.0278452921541086,Capital Goods,1.0
2021-07-14,2034.1170654296875,2096.572728860315,2022.797275324465,2086.7786976583293,27576.0,2061.1565002441407,1962.17333984375,-0.6121496338912754,-0.0247068031135894,0.0258891846116622,0.0307040654110211,-0.0055649649165255,Capital Goods,1.0
2021-07-15,1993.1197509765625,2052.228670900893,1988.3457764852972,2037.414702788359,20812.0,2063.3220336914064,1965.0436450195311,-0.6578590681217665,-0.020154845141356,0.0222239289887591,0.0296564819526619,-0.002395227125177,Capital Goods,1.0
2021-07-16,2014.6273193359373,2050.801431688461,1984.7037959920312,1998.0906543549504,24801.0,2066.4472839355467,1969.050849609375,-0.6338794783731578,0.0107909062407499,-0.0082082997794538,0.0179557340483436,-0.0148531309273467,Capital Goods,1.0
2021-07-19,2030.278076171875,2044.4523245202352,1994.2515211738064,2017.8261640941175,10598.0,2068.694018554688,1973.6496362304688,-0.616429866129223,0.0077685618008477,-0.006133106702918,0.0069814320090999,-0.0177446407075414,Capital Goods,1.0
2021-07-20,2009.5579833984373,2030.278167896372,1993.8578554304625,2026.242320730852,14642.0,2069.3436767578123,1978.02498046875,-0.6395314699906175,-0.010205544263427,0.0083024911300138,0.0103108169403967,-0.0078127270263802,Capital Goods,1.0
2021-07-22,2006.9986572265625,2020.533188332147,1994.3993112736305,2009.5087456036545,15028.0,2069.7841552734376,1981.8746923828128,-0.6423849581492493,-0.0012735766735861,0.0012506676913079,0.0067436672450431,-0.0062777052229535,Capital Goods,1.0
2021-07-23,1991.840087890625,2015.36546776078,1983.4240222642056,2015.36546776078,6170.0,2067.4660766601564,1983.8984765625,-0.6592858122010824,-0.0075528547472397,0.0118108777974583,0.0118108777974583,-0.0042252717362125,Capital Goods,1.0
2021-07-26,1970.2833251953125,2007.048010927508,1954.927807799396,1978.5024531458023,13727.0,2061.8135681152344,1986.3730834960936,-0.6833202505487529,-0.0108225368222914,0.004171546216418,0.018659593400635,-0.0077935580124722,Capital Goods,1.0
2021-07-27,1975.500244140625,2013.9876276554664,1959.800235071803,1983.4241454895448,15043.0,2055.2087341308597,1987.998212890625,-0.677503713134108,0.0026478013992202,0.0040110859881805,0.0194823481439678,-0.0079473587084529,Capital Goods,1.0
2021-07-28,1953.64794921875,1990.757122813702,1932.288047414956,1988.345563633644,7864.0,2047.083074951172,1989.0603002929688,-0.7018676513783751,-0.0110616513395477,0.0177604232271066,0.0189948110199646,-0.0109333423211361,Capital Goods,1.0
2021-07-29,1967.37939453125,1991.2002413846817,1944.05083260298,1988.345661700263,29985.0,2040.121417236328,1990.1460131835936,-0.6865579511023011,0.007028618087507,0.0106569516928423,0.0121079070562835,-0.011857683369622,Capital Goods,1.0
2021-07-30,1969.3480224609373,1991.2493542793795,1959.061827040634,1988.3456302585507,8276.0,2034.545166015625,1990.8163403320316,-0.6843630544346365,0.0010006346183962,0.0096466483226633,0.011121107883752,-0.0052231476117916,Capital Goods,1.0
2021-08-02,1933.9615478515625,1987.3614277197123,1928.30165275033,1987.3121631776032,37629.0,2025.3761413574216,1990.4176879882807,-0.7238167541557625,-0.0179686242379624,0.0275861820444713,0.027611655426899,-0.0029265809899478,Capital Goods,1.0
2021-08-03,1963.78662109375,1988.3455941065076,1931.3037475266635,1940.0150395881728,11767.0,2017.747589111328,1991.154951171875,-0.6905636681434558,0.0154217509005389,-0.012104971716498,0.0125059274510583,-0.016540938418755,Capital Goods,1.0
2021-08-04,1954.7801513671875,1997.204732546524,1934.2569035043416,1970.1356688969288,14884.0,2008.8837158203123,1991.996552734375,-0.7006053169955024,-0.0045862771595552,0.0078553680417725,0.0217029936331534,-0.0104990056546725,Capital Goods,1.0
2021-08-05,1918.1629638671875,1979.9296437043183,1914.520992561272,1979.9296437043183,12843.0,1997.9970397949216,1992.9611962890624,-0.7414311843983667,-0.0187321256942319,0.0322009552893274,0.0322009552893274,-0.0018986766893743,Capital Goods,1.0
2021-08-06,1918.11376953125,1953.894124043332,1906.695570973865,1920.4269199035464,8355.0,1988.468731689453,1993.2496044921877,-0.7414860329974285,-2.564658835781076e-05,0.0012059505588462,0.0186539271446999,-0.0059528265417621,Capital Goods,1.0
2021-08-09,1932.9771728515625,1956.551817743297,1923.3799596445335,1923.3799596445335,15101.0,1983.0622985839843,1993.468125,-0.7249142705399658,0.0077489685734047,-0.0049649904519414,0.012196028604392,-0.0049649904519414,Capital Goods,1.0
2021-08-10,1938.538818359375,1963.737633128943,1913.2907390448036,1930.270425346294,29036.0,1978.133282470703,1994.3097290039063,-0.7187133846296624,0.0028772432421474,-0.004265270798177,0.012998870350656,-0.0130242835869233,Capital Goods,1.0
2021-08-11,1918.4583740234373,1954.8785689125432,1910.5837372906576,1930.2703291226069,19359.0,1969.7738647460935,1995.134599609375,-0.7411018206025121,-0.0103585464194789,0.0061570035915854,0.0189840944073882,-0.0041046690610569,Capital Goods,1.0
2021-08-12,1918.5567626953125,1968.6591624101345,1914.521035443856,1920.427012931086,54800.0,1963.995849609375,1995.4180883789063,-0.7409921234043886,5.128527843356689e-05,0.0009748214241762,0.0261146298556393,-0.0021035224653906,Capital Goods,1.0
2021-08-13,1897.8858642578125,1959.6525462194088,1875.1478746906853,1923.380024748346,187248.0,1959.2341552734372,1995.004670410156,-0.7640388786667214,-0.0107741917463313,0.0134329260629713,0.0325449928917356,-0.0119806938843601,Capital Goods,1.0
2021-08-16,1976.1400146484373,2008.0323166502485,1897.885814073097,1934.2075991263423,211880.0,1957.3097900390624,1996.54908203125,-0.676790409144821,0.0412322742185695,-0.0212193545048755,0.0161386853995184,-0.0395995222986577,Capital Goods,1.0
2021-08-17,1959.94775390625,1993.2180196918048,1943.0172140148784,1993.2180196918048,87642.0,1953.7932739257808,1997.582626953125,-0.6948437642806614,-0.008193883339318,0.0169750778913602,0.0169750778913602,-0.0086382608197737,Capital Goods,1.0
2021-08-18,1959.061767578125,1971.8087864113488,1931.451277319173,1954.14012012786,16089.0,1951.2684631347656,1997.91828125,-0.6958315834667411,-0.0004520458906923,-0.0025122472051248,0.0065066957276096,-0.0140937313544152,Capital Goods,1.0
2021-08-20,1929.3843994140625,1963.7375260312565,1889.8635424652075,1963.7375260312565,91109.0,1947.3877502441403,1998.1909399414064,-0.7289199875811205,-0.0151487659323528,0.017805226696985,0.017805226696985,-0.0204836615040824,Capital Goods,1.0
2021-08-23,1898.3287353515625,1957.782141967191,1889.9619344690584,1943.0664637721045,114414.0,1942.7121826171876,1997.622978515625,-0.7635451051744235,-0.016096151742458,0.0235669026061793,0.0313188150758398,-0.0044074562675545,Capital Goods,1.0
2021-08-24,1894.8836669921875,1907.532277803041,1867.3224393201697,1898.3288204511896,40076.0,1938.9421997070312,1996.867998046875,-0.767386140317651,-0.0018147901863461,0.0018181345477903,0.0066751384431589,-0.014545076382323,Capital Goods,1.0
2021-08-25,1907.5322265625,1918.113769045192,1894.096104401832,1910.5836240841656,81649.0,1935.543798828125,1996.3571337890623,-0.7532837897246457,0.0066751114016355,0.0015996571272425,0.0055472417898598,-0.0070437196150969,Capital Goods,1.0
2021-08-26,1917.4215087890625,1924.294470620096,1904.961111711088,1922.464988473236,31398.0,1933.7324768066403,1996.0076318359372,-0.7422578603058135,0.0051843329768449,0.0026303447943267,0.0035844814504941,-0.006498517420848,Capital Goods,1.0
2021-08-27,1911.488037109375,1923.997928997835,1898.730914633072,1905.653371092672,5584.0,1930.9379089355468,1995.1024194335937,-0.7488733090765192,-0.0030945056433808,-0.0030524208906516,0.0065445828828611,-0.0066739222159061,Capital Goods,1.0
2021-08-30,1941.106201171875,1974.828429000272,1918.509349727205,1941.6995304353952,16088.0,1929.5258178710935,1994.9283618164063,-0.7158509138220528,0.0154948205207131,0.0003056655339939,0.0173726856408158,-0.0116412236646443,Capital Goods,1.0
2021-08-31,1999.1064453125,2034.114198435836,1946.199101842691,1946.199101842691,119019.0,1932.7830627441408,1995.8680444335937,-0.6511842794275102,0.0298799952859917,-0.0264654959188721,0.0175117003926539,-0.0264654959188721,Capital Goods,1.0
2021-09-01,1962.0712890625,2026.30174257128,1948.1768828040124,2026.30174257128,18955.0,1932.697296142578,1995.4026025390624,-0.6924761557712863,-0.0185258550573132,0.0327360447435474,0.0327360447435474,-0.0070814991972725,Capital Goods,1.0
2021-09-02,1979.13037109375,2001.9744535092896,1932.898250676419,1967.955500117416,34127.0,1933.9148071289064,1995.0539135742188,-0.673456349265874,0.0086944251854381,-0.0056463541460172,0.0115424848959873,-0.0233598155495847,Capital Goods,1.0
2021-09-03,2073.81982421875,2085.5384101192267,1978.8337768002557,1978.8337768002557,225594.0,1941.6976501464844,1996.5665283203125,-0.5678835480306349,0.0478439695070065,-0.0458024589741192,0.0056507251804729,-0.0458024589741192,Capital Goods,1.0
2021-09-06,2054.832275390625,2121.2383105424897,2038.168838241525,2089.592797284979,37245.0,1948.5335754394528,1996.899140625,-0.5890534740595644,-0.0091558334076963,0.0169164764981832,0.0323170099804086,-0.0081093904104325,Capital Goods,1.0
2021-09-07,2041.927001953125,2076.737021841528,2014.4349111862823,2038.2185429855508,97464.0,1953.9810668945315,1996.071010742188,-0.6034420445131822,-0.0062804510090959,-0.0018161564855291,0.0170476318962955,-0.0134637970605933,Capital Goods,1.0
2021-09-08,2017.6488037109373,2071.792301813216,1999.84820159512,2071.792301813216,13137.0,1957.936566162109,1994.272048339844,-0.6305107128049783,-0.0118898463162322,0.0268349466977086,0.0268349466977086,-0.0088224482293836,Capital Goods,1.0
2021-09-09,2069.418701171875,2076.736628908834,2012.5061800305136,2035.2018963306573,22274.0,1965.4845825195312,1993.3371997070312,-0.572790524185901,0.0256585275721524,-0.0165345006410937,0.0035362238356186,-0.0275016946107294,Capital Goods,1.0
2021-09-13,2072.6328125,2097.504110732216,2032.1857472569416,2069.814287488226,40884.0,1973.1883850097656,1992.6576049804687,-0.5692069916467055,0.0015531469423297,-0.0013598766722091,0.0119998574191326,-0.0195148243331491,Capital Goods,1.0
2021-09-14,2081.681396484375,2096.020769524291,2037.1798939467044,2073.770018255456,30850.0,1982.3781616210936,1992.673771972656,-0.5591183880386382,0.0043657438644236,-0.0038004750593824,0.0068883610451306,-0.021377672209026,Capital Goods,1.0
2021-09-15,2117.579345703125,2173.9974105772685,2066.8475839906782,2066.8475839906782,125695.0,1989.450128173828,1992.6785180664065,-0.5190944262081606,0.0172446894512175,-0.0239574313073032,0.0266427158862423,-0.0239574313073032,Capital Goods,1.0
2021-09-16,2073.869140625,2128.061891834491,2053.101771436568,2104.426744427817,30502.0,1995.1461975097657,1991.8287475585937,-0.5678285633308311,-0.0206415902038425,0.0147345862881245,0.0261312298581957,-0.0100138281541591,Capital Goods,1.0
2021-09-17,2074.511962890625,2090.8291824771795,2054.2390537073297,2076.737038288792,35722.0,2000.9187072753907,1990.6778344726563,-0.567111856822992,0.0003099627903384,0.0010725777618878,0.0078655702538432,-0.0097723751638659,Capital Goods,1.0
2021-09-20,2038.8609619140625,2086.774196812686,2020.2198015777312,2072.088846208714,31105.0,2006.392535400391,1988.7371240234372,-0.6068604868522242,-0.0171852472361192,0.0162972781937311,0.023500001124963,-0.0091429286668136,Capital Goods,1.0
2021-09-21,2026.4501953125,2065.8093542637084,2016.412729745257,2055.969624884938,15353.0,2012.7986083984372,1987.092529296875,-0.6206977131996406,-0.0060871078672826,0.0145670639430079,0.0194227122098793,-0.0049532258875453,Capital Goods,1.0
2021-09-22,2003.3590087890625,2056.8103117979413,1987.733986873676,2031.5432966626445,38291.0,2018.2223754882807,1986.3375927734376,-0.6464429378753661,-0.0113948946669654,0.0140685158026758,0.0266808409148731,-0.0077994118112816,Capital Goods,1.0
2021-09-23,1984.6187744140625,2018.291628387256,1967.2632597732747,2003.0622002035875,90650.0,2022.0767028808596,1985.2875854492188,-0.6673371238008239,-0.009354406420808,0.0092931831681226,0.0169669129443437,-0.0087450118201727,Capital Goods,1.0
2021-09-24,1921.8717041015625,2011.517538571504,1914.5536546251888,1997.474768880504,80280.0,2022.2992126464844,1982.0120849609373,-0.7372961716522277,-0.0316166868526301,0.039338247510275,0.0466450670347158,-0.0038077721112993,Capital Goods,1.0
2021-09-27,1958.1156005859373,1984.2230520939625,1927.4095156335443,1927.4095156335443,55237.0,2024.6305908203128,1980.4920556640625,-0.6968865003186707,0.0188586451463045,-0.0156814464596497,0.0133329469926148,-0.0156814464596497,Capital Goods,1.0
2021-09-28,1900.6591796875,1975.6690332493176,1894.8246346505332,1962.0218571252367,35230.0,2022.6082397460937,1978.6428442382808,-0.7609468059072081,-0.0293427113706895,0.0322849451882403,0.039465178377825,-0.0030697481691198,Capital Goods,1.0
2021-09-29,1899.7198486328125,1938.2383261676848,1894.775236845637,1915.888705033264,18358.0,2017.6389099121093,1976.3446948242188,-0.7619941011175806,-0.0004942133049029,0.008511179378416,0.0202758725517309,-0.0026028110359188,Capital Goods,1.0
2021-09-30,1933.639892578125,1946.6936191308955,1889.7317166999887,1923.4044498223195,31905.0,2016.2173400878903,1974.411931152344,-0.7241753796111663,0.0178552874360522,-0.0052933551873294,0.006750857076788,-0.0227075248326581,Capital Goods,1.0
2021-10-01,1907.5322265625,1927.013947360069,1899.719716339202,1918.0147786777109,11349.0,2012.637432861328,1972.371416015625,-0.7532837897246457,-0.013501824262022,0.0054953473232277,0.0102130493662362,-0.0040956111328072,Capital Goods,1.0
2021-10-04,1919.2015380859373,1933.2936814392729,1900.9559691893692,1920.2399548307756,23893.0,2004.9065185546876,1970.6154736328128,-0.740273239284676,0.0061174911547714,0.0005410670657723,0.0073427115775395,-0.0095068540403343,Capital Goods,1.0
2021-10-05,1914.5040283203125,1935.271396077103,1893.9345174491796,1935.271396077103,393459.0,1997.890106201172,1969.0687524414063,-0.7455106680417336,-0.0024476375578095,0.0108473878610799,0.0108473878610799,-0.0107440415725736,Capital Goods,1.0
2021-10-06,1863.0802001953125,1965.8787502023893,1854.1798991064604,1958.066239547452,109987.0,1988.9477661132807,1966.9246899414063,-0.8028450110569892,-0.026860130542591,0.0509833335903531,0.055176663890422,-0.0047771969708652,Capital Goods,1.0
2021-10-07,1862.239501953125,1907.8287944432889,1855.3665404658395,1907.6310582765664,34056.0,1981.1773010253903,1964.659475097656,-0.8037823368677541,-0.000451241037342,0.0243747145712645,0.0244808964917506,-0.0036906968626093,Capital Goods,1.0
2021-10-08,1854.9215087890625,1902.3404054784692,1844.6861871333772,1866.0963790600567,122717.0,1970.45244140625,1962.6849462890625,-0.8119414402552299,-0.0039296734691683,0.0060244437395571,0.0255638292319781,-0.0055179270967464,Capital Goods,1.0
2021-10-11,1869.063232421875,1873.018921802662,1849.28478551794,1869.2609686036903,89018.0,1960.273962402344,1960.718623046875,-0.7961743053849957,0.0076238932837888,0.0001057942708333,0.0021164021164021,-0.0105820105820105,Capital Goods,1.0
2021-10-12,1832.3245849609373,1879.001788055196,1829.506180664065,1863.1295374978909,133828.0,1947.806121826172,1957.978154296875,-0.8371355930262382,-0.0196561822113062,0.0168119517632352,0.0254743092339471,-0.0015381577696468,Capital Goods,1.0
2021-10-13,1830.3963623046875,1859.1739779257784,1819.6170847784213,1859.1739779257784,409108.0,1933.44697265625,1955.9068505859373,-0.8392854403482713,-0.001052336835993,0.0157220677519573,0.0157220677519573,-0.0058890400725523,Capital Goods,1.0
2021-10-14,1866.2940673828125,1886.715336486462,1835.390246317378,1840.681077058221,64179.0,1923.0682189941408,1953.9569995117188,-0.7992617507192779,0.0196119844954922,-0.0137239842167583,0.0109421497182848,-0.0165589237010073,Capital Goods,1.0
