Date_Ticker,Close_TIMKEN.NS,High_TIMKEN.NS,Low_TIMKEN.NS,Open_TIMKEN.NS,Volume_TIMKEN.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2021-02-25,1301.22314453125,1321.6226306028989,1287.8064643880707,1320.7248325714993,32963.0,1313.0239379882812,1261.1445849609374,-1.0229226429641087,0.002151034997565,0.0149871973321489,0.0156771620281912,-0.0103108219367036,Capital Goods,1.0
2021-02-26,1270.449462890625,1306.7594443231983,1261.8707611212565,1276.933383797572,19080.0,1316.8170227050782,1264.7187231445312,-1.053147114002713,-0.0236498111564952,0.0051036433139137,0.0285804217272509,-0.0067524935229218,Capital Goods,1.0
2021-03-01,1261.621337890625,1302.7692961337468,1255.1873422181284,1296.7841385711108,14255.0,1315.1187255859377,1268.2808911132813,-1.0618176855483497,-0.0069488202859431,0.0278711207748565,0.032615141332279,-0.0050997834922908,Capital Goods,1.0
2021-03-02,1287.8564453125,1301.7718892139978,1258.8782560828088,1258.8782560828088,16168.0,1315.6873168945312,1271.134814453125,-1.0360507898701816,0.0207947556322556,-0.0225011019940655,0.0108051203627135,-0.0225011019940655,Capital Goods,1.0
2021-03-03,1292.4947509765625,1298.779215241521,1286.2602117328915,1297.7816889625333,7977.0,1316.3082763671875,1274.985263671875,-1.0314952629478982,0.0036015704086778,0.0040904908758632,0.0048622744968285,-0.0048236476310331,Capital Goods,1.0
2021-03-04,1294.639404296875,1335.6377083459788,1281.821216485686,1281.821216485686,60361.0,1317.4678955078125,1278.7908251953124,-1.0293888847470507,0.0016593129826578,-0.0099009714740997,0.0316677400000582,-0.0099009714740997,Capital Goods,1.0
2021-03-05,1265.7611083984375,1302.2206205071343,1257.8806265115088,1293.791572232694,19298.0,1315.2833129882813,1281.351474609375,-1.0577517965435492,-0.0223060535640975,0.022145145437217,0.0288044180428557,-0.0062258840429216,Capital Goods,1.0
2021-03-08,1276.833740234375,1310.5501798947807,1271.8461084365845,1286.809003829956,14765.0,1310.4602783203125,1283.6697265625,-1.0468767753434656,0.008747805381655,0.0078125,0.0264062881469726,-0.00390625,Capital Goods,1.0
2021-03-09,1275.4871826171875,1292.794241668569,1259.077799930053,1292.794241668569,39008.0,1307.8143493652344,1285.49220703125,-1.048199301266031,-0.0010546068565985,0.0135689792004565,0.0135689792004565,-0.0128651882282845,Capital Goods,1.0
2021-03-10,1286.26025390625,1306.7594683188977,1266.8584158511449,1283.8163631499397,16014.0,1305.008807373047,1286.546591796875,-1.037618494426746,0.0084462403353651,-0.0018999971031433,0.0159370658856894,-0.015083913225324,Capital Goods,1.0
2021-03-12,1291.3477783203125,1317.7323014319534,1280.02575689257,1286.260296547339,24243.0,1300.47255859375,1286.3131713867188,-1.0326217658550163,0.0039552838538018,-0.0039396681965805,0.0204317717926922,-0.0087676005006716,Capital Goods,1.0
2021-03-15,1266.5093994140625,1303.7170605236877,1246.9079815897994,1293.7917216975757,52071.0,1292.23798828125,1285.1161450195314,-1.0570168601003145,-0.0192344613304387,0.0215413500256176,0.0293781168357998,-0.0154767251102372,Capital Goods,1.0
2021-03-16,1265.3121337890625,1293.7416321541125,1257.7808835989756,1276.8336107811826,9073.0,1290.277850341797,1283.7754663085936,-1.05819275840949,-0.000945327074204,0.0091056401692903,0.0224683677693944,-0.0059520888079481,Capital Goods,1.0
2021-03-17,1250.6986083984375,1285.811487830453,1246.9079594942327,1285.811487830453,26040.0,1285.068273925781,1282.4717016601562,-1.0725454796762812,-0.0115493442292881,0.0280746130172628,0.0280746130172628,-0.0030308252353928,Capital Goods,1.0
2021-03-18,1247.955322265625,1270.798577046691,1237.9800592980514,1255.9355326396835,25300.0,1281.3774169921876,1281.0801538085936,-1.0752398070317166,-0.0021934030424207,0.0063946282624693,0.0183045453418915,-0.0079932853280867,Capital Goods,1.0
2021-03-19,1247.3568115234375,1261.870869040695,1203.0168126980857,1256.8832371472536,23833.0,1276.362353515625,1279.6666577148435,-1.075827636294552,-0.0004795930843909,0.0076372899364545,0.0116358506108056,-0.0355471653465363,Capital Goods,1.0
2021-03-22,1257.132568359375,1261.3720552988927,1241.5711818291682,1253.6412261738897,9346.0,1273.7712829589843,1278.3219921875,-1.0662263450737388,0.0078371775787218,-0.0027772267407261,0.0033723467565958,-0.0123784769576968,Capital Goods,1.0
2021-03-23,1263.317138671875,1280.8237740099576,1242.4689363382602,1271.2475458476647,16682.0,1273.4670349121093,1278.0197412109376,-1.0601521493216906,0.0049195848299206,0.0062774476281759,0.0138576726319783,-0.016502746377313,Capital Goods,1.0
2021-03-24,1243.1173095703125,1306.2108522689657,1231.9450629697508,1271.846117640836,42882.0,1272.190203857422,1277.4341943359375,-1.0799914768611998,-0.0159895156039746,0.023110295262845,0.0507542950395096,-0.0089872826277541,Capital Goods,1.0
2021-03-25,1225.5111083984375,1259.8758441983243,1205.6103836416526,1259.8758441983243,16833.0,1268.5442504882812,1276.6022631835938,-1.0972834643339204,-0.0141629442662661,0.0280411459058878,0.0280411459058878,-0.0162387142967576,Capital Goods,1.0
2021-03-26,1252.89306640625,1261.870803347059,1224.663022651699,1226.9573819105792,13180.0,1266.1277465820312,1276.6860546875,-1.0703901856403866,0.0223432964582399,-0.0207006369426752,0.0071656050955413,-0.0225318860096536,Capital Goods,1.0
2021-03-30,1270.748779296875,1285.8114020894825,1246.9578013698351,1285.8114020894825,19704.0,1266.1427124023437,1277.438193359375,-1.0528531394254192,0.014251585685474,0.0118533442943316,0.0118533442943316,-0.0187220151729784,Capital Goods,1.0
2021-03-31,1293.2928466796875,1303.367837946122,1259.0776459159558,1276.8336627458543,36315.0,1267.7262878417969,1278.4217553710937,-1.0307114106696158,0.0177407743765738,-0.0127265715387581,0.0077901855657056,-0.0264558803147898,Capital Goods,1.0
2021-04-01,1308.2557373046875,1321.1736541315431,1290.5995705714672,1293.292842863536,45360.0,1268.7462524414063,1280.544489746094,-1.0160155592069784,0.0115696075049163,-0.0114372855508958,0.0098741526281929,-0.01349595971931,Capital Goods,1.0
2021-04-05,1296.7342529296875,1333.6926507086455,1278.9284329937911,1333.6926507086455,120972.0,1268.9582275390626,1281.8123413085937,-1.0273314223812504,-0.0088067524158059,0.028501134828095,0.028501134828095,-0.0137312790925882,Capital Goods,1.0
2021-04-06,1290.3502197265625,1326.7100053771142,1273.5418038227065,1296.7842157821417,89297.0,1268.7437683105468,1282.8218383789062,-1.033601521256993,-0.0049231623123255,0.0049862401363736,0.0281782302933668,-0.0130262432996042,Capital Goods,1.0
2021-04-07,1338.4307861328125,1360.625744203582,1273.9906176158408,1305.7618029050504,47691.0,1272.3772521972655,1284.7211254882814,-0.9863790373229618,0.037261640809763,-0.024408421837153,0.0165828209427987,-0.0481460596876746,Capital Goods,1.0
2021-04-08,1369.85302734375,1376.5863300450574,1326.660088715431,1348.6555929137085,157570.0,1277.0282165527344,1287.7157006835937,-0.9555175814029696,0.0234769265146143,-0.015474239941744,0.0049153468050247,-0.0315310750614418,Capital Goods,1.0
2021-04-09,1382.022705078125,1406.5120234129713,1358.4313064972548,1391.5491295468755,53237.0,1282.3549926757812,1291.2230004882813,-0.9435650930225672,0.0088839295102869,0.0068931027209224,0.0177199102770615,-0.0170701960931507,Capital Goods,1.0
2021-04-12,1363.319091796875,1406.512027592697,1317.7321903900374,1396.5367649856564,78586.0,1286.2079345703123,1293.712822265625,-0.9619349073508642,-0.0135335065136955,0.0243652959814419,0.031682190952738,-0.0334381742917965,Capital Goods,1.0
2021-04-13,1354.7403564453125,1386.5614677200374,1327.7074198096184,1386.5614677200374,45435.0,1289.3775634765625,1297.0156298828124,-0.9703605400460066,-0.0062925366505764,0.0234887158438388,0.0234887158438388,-0.0199543303682379,Capital Goods,1.0
2021-04-15,1334.2413330078125,1358.580876979949,1311.7470665433991,1357.6332757152595,54341.0,1292.76416015625,1299.808701171875,-0.990493722271057,-0.0151313300293844,0.0175320177307909,0.0182422350215063,-0.0168592187244744,Capital Goods,1.0
2021-04-16,1324.0665283203125,1341.2738572340324,1316.8843875680125,1340.6753657993988,33652.0,1295.7018798828126,1300.3782861328125,-1.0004869396310114,-0.0076259102725911,0.0125438088825913,0.0129958189756136,-0.0054243050471272,Capital Goods,1.0
2021-04-19,1339.8773193359375,1348.555871478229,1288.804019886774,1306.759493848045,17285.0,1300.1608154296875,1301.6461401367187,-0.9849583200550444,0.0119410850417631,-0.0247170580544688,0.0064771244479253,-0.0381178923712777,Capital Goods,1.0
2021-04-20,1358.33154296875,1371.449038447147,1321.722375685407,1347.658060038479,31739.0,1305.6796264648438,1303.211259765625,-0.9668334445772416,0.0137730696433899,-0.0078577892014072,0.009657064614525,-0.0269515697201069,Capital Goods,1.0
2021-04-22,1340.176513671875,1373.493914695912,1330.6500892998074,1373.493914695912,13085.0,1310.3206115722655,1304.585849609375,-0.9846644653695028,-0.0133656833568008,0.0248604573234554,0.0248604573234554,-0.0071083355624302,Capital Goods,1.0
2021-04-23,1322.1214599609375,1366.6111111980952,1314.2409773748104,1366.6111111980952,76426.0,1313.5700561523438,1304.8392236328125,-1.002397294816412,-0.0134721460395313,0.0336501997618827,0.0336501997618827,-0.0059604830757076,Capital Goods,1.0
2021-04-26,1360.0771484375,1371.5986255998766,1307.8566723910571,1322.221075078281,108512.0,1318.408056640625,1304.5748779296875,-0.9651189925155352,0.0287081706378806,-0.0278337691378089,0.0084711938404471,-0.0383952308193953,Capital Goods,1.0
2021-04-27,1331.9969482421875,1362.1721195227456,1322.4205981235948,1354.6407470743077,33921.0,1322.8520385742188,1304.6467016601562,-0.9926980520337516,-0.0206460348426351,0.0169998879216672,0.0226540843958986,-0.0071894685128448,Capital Goods,1.0
2021-04-28,1358.0323486328125,1364.6159979534796,1318.7297874959795,1328.7050506389144,21727.0,1329.4781005859377,1304.9599267578126,-0.9671272992627832,0.0195461411717072,-0.0215954340288161,0.0048479326190535,-0.0289408136532244,Capital Goods,1.0
2021-04-29,1385.5640869140625,1440.4280356399613,1347.5084326714275,1365.214525214786,103939.0,1336.1116516113282,1305.0297534179688,-0.9400869133888496,0.020273256604651,-0.0146868426307146,0.0395968322534197,-0.0274658203125,Capital Goods,1.0
2021-04-30,1400.6767578125,1416.4875273379162,1365.1648413399544,1381.5741023683197,76858.0,1342.6080505371094,1304.4192724609377,-0.9252439547458128,0.0109072334085221,-0.0136381612228747,0.0112879502263667,-0.0253533988298672,Capital Goods,1.0
2021-05-03,1367.259521484375,1411.549715956313,1354.640788752414,1401.5245273911205,91081.0,1346.3063842773438,1305.6741650390625,-0.9580648015780054,-0.0238579216380474,0.0250610841382514,0.0323934072324865,-0.0092292154734906,Capital Goods,1.0
2021-05-04,1362.8204345703125,1411.4000403026907,1351.648188289577,1383.3695745523485,84221.0,1349.034619140625,1305.8327709960938,-0.9624246651600998,-0.0032467039682731,0.0150783914452492,0.0356463731391694,-0.0081978857942924,Capital Goods,1.0
2021-05-05,1375.8880615234375,1395.5392807436544,1364.61596573075,1395.5392807436544,71301.0,1352.9923095703125,1306.9150830078124,-0.9495902530478156,0.0095886637899182,0.0142825712132848,0.0142825712132848,-0.0081925965548436,Capital Goods,1.0
2021-05-06,1395.090576171875,1406.4622795602318,1375.5888866136995,1394.4421596671527,34907.0,1358.2293273925782,1307.8637329101562,-0.930730441126778,0.0139564512444244,-0.0004647845206592,0.0081512294488867,-0.0139787981449118,Capital Goods,1.0
2021-05-07,1388.6065673828125,1406.5121161829074,1381.5739580945578,1406.5121161829074,91010.0,1360.7381164550782,1309.4567846679688,-0.9370987313478728,-0.0046477332008467,0.0128946162438527,0.0128946162438527,-0.0050645081576341,Capital Goods,1.0
2021-05-10,1344.4659423828125,1405.364847515076,1337.682715105218,1396.536764464806,39908.0,1359.4687622070312,1310.9580615234374,-0.9804515890760556,-0.0317877115353086,0.038729744235624,0.0452959820048186,-0.0050452949857342,Capital Goods,1.0
2021-05-11,1331.248779296875,1355.338942152503,1326.7099859009274,1344.466002840625,18922.0,1356.9300659179687,1312.2099584960938,-0.993432868585234,-0.0098307905535431,0.009928439934969,0.0180959135739839,-0.0034094253955634,Capital Goods,1.0
2021-05-12,1312.09619140625,1346.7104269995646,1304.764397471376,1331.6976075109228,16506.0,1354.3689208984374,1312.4832788085937,-1.0122436447794718,-0.0143869336734647,0.0149390084607019,0.0263808673632506,-0.0055878478901886,Capital Goods,1.0
2021-05-14,1274.0904541015625,1334.341066380645,1269.052897628937,1334.341066380645,22567.0,1350.33642578125,1311.940625,-1.049571102698901,-0.0289656639152001,0.0472891167853297,0.0472891167853297,-0.0039538452363476,Capital Goods,1.0
2021-05-17,1234.987548828125,1336.6853117094222,1222.16923778996,1286.8089941083242,90906.0,1345.3737365722657,1311.23138671875,-1.087976147690401,-0.0306908392159733,0.04196110748596,0.0823471969234004,-0.010379303864503,Capital Goods,1.0
2021-05-18,1273.4920654296875,1286.459908247992,1235.386485010272,1256.8832270048804,39527.0,1342.8450134277343,1311.4688012695312,-1.0501588120699838,0.0311780605708124,-0.0130419645914348,0.0101829003653266,-0.0299221184441053,Capital Goods,1.0
2021-05-19,1278.3797607421875,1291.796439534263,1273.940696054987,1284.8137560773212,13927.0,1339.7701354980468,1311.279267578125,-1.045358346297206,0.0038380257287671,0.0050329295978515,0.0104950650847963,-0.003472414710808,Capital Goods,1.0
2021-05-20,1271.8958740234375,1284.8137900530485,1250.8978980795982,1278.8286326459688,20453.0,1335.4483520507813,1310.8672900390625,-1.0517265166265484,-0.0050719566421996,0.0054507281327995,0.0101564257683666,-0.0165091941665126,Capital Goods,1.0
2021-05-21,1253.092529296875,1285.1132219622605,1246.90791474707,1272.8935243977392,21482.0,1331.094152832031,1310.0363525390626,-1.0701942825166924,-0.0147837139113291,0.0158017022988514,0.025553334583642,-0.0049354811438189,Capital Goods,1.0
2021-05-24,1277.38232421875,1301.1733015994507,1237.6807296402208,1259.3769261904322,101495.0,1328.857196044922,1310.2687768554688,-1.04633798180743,0.0193838797646525,-0.0140955434304526,0.018624789876634,-0.0310804320881853,Capital Goods,1.0
2021-05-25,1271.546875,1298.3803599700743,1256.8832853779354,1277.3825019539438,38720.0,1324.430682373047,1310.1630395507811,-1.0520692871471369,-0.0045682871197697,0.0045893919199351,0.0211030245896945,-0.0115320873420923,Capital Goods,1.0
2021-05-26,1283.417236328125,1291.796481099737,1260.075097953041,1277.930842006852,16226.0,1322.0016967773438,1310.321640625,-1.0404107733440286,0.0093353706115828,-0.0042748329740137,0.0065288547905009,-0.0181874901741745,Capital Goods,1.0
2021-05-27,1316.5849609375,1324.7148240077815,1275.7861140673276,1290.7989324292691,38580.0,1319.9293273925782,1310.928134765625,-1.0078349852540829,0.0258432906077125,-0.0195855408297155,0.0061749627342639,-0.0309883889613328,Capital Goods,1.0
2021-05-28,1327.70751953125,1333.2936425174564,1316.6350018362368,1327.70751953125,24860.0,1317.0364990234375,1311.655329589844,-0.9969109283271992,0.0084480370988211,0.0,0.0042073445424024,-0.008339575947361,Capital Goods,1.0
2021-05-31,1343.6181640625,1374.7908647188403,1334.1915880913675,1335.687877722872,26685.0,1314.1835693359376,1313.1975048828126,-0.9812842372976324,0.0119835462985607,-0.0059021875051543,0.0232005650787632,-0.0070158146289349,Capital Goods,1.0
2021-06-01,1306.510009765625,1358.6307564808408,1299.776707558396,1358.6307564808408,17650.0,1311.14609375,1314.0214624023438,-1.0177301311604372,-0.027618080262235,0.0398931093720176,0.0398931093720176,-0.0051536552777248,Capital Goods,1.0
2021-06-02,1305.8118896484375,1331.6976491779265,1301.7718593087595,1331.6976491779265,11363.0,1308.2956665039062,1315.1237280273438,-1.0184157920933672,-0.0005343396621299,0.0198234981123186,0.0198234981123186,-0.0030938838677335,Capital Goods,1.0
2021-06-03,1319.6773681640625,1331.697608770793,1312.3954992445265,1319.8270214625377,13872.0,1305.4851318359374,1316.5581689453124,-1.004797767486306,0.0106182817184778,0.0001134014283228,0.0091084691582254,-0.0055179160416055,Capital Goods,1.0
2021-06-04,1316.2359619140625,1331.6976196705368,1306.7095369761212,1330.7000933636675,18824.0,1301.5424011230468,1317.935751953125,-1.0081777557746714,-0.0026077633314176,0.0109890109890109,0.0117468738158392,-0.0072376270012316,Capital Goods,1.0
2021-06-07,1337.6827392578125,1359.628317381356,1316.734687412612,1321.7223188043265,24098.0,1298.9962097167968,1319.5467553710937,-0.9871137339826916,0.0162940217136767,-0.01193139448173,0.0164056674123789,-0.0156599552572705,Capital Goods,1.0
2021-06-08,1357.5833740234375,1366.6110357773348,1349.4037070421823,1359.628351652925,28997.0,1299.652081298828,1321.432080078125,-0.967568261128724,0.014876946664249,0.001506336677818,0.0066498028236323,-0.0060251673214097,Capital Goods,1.0
2021-06-09,1349.752685546875,1385.3145191592475,1338.7300940269874,1360.625745550469,34805.0,1300.5772766113282,1323.5647875976565,-0.9752591971641366,-0.0057681087043331,0.0080555942729527,0.0263469256206474,-0.0081663786543395,Capital Goods,1.0
2021-06-10,1360.8753662109375,1370.601248432346,1345.3139790103553,1356.536150804288,11290.0,1303.0162353515625,1326.2720727539063,-0.9643350203455004,0.0082405323457874,-0.0031885472500916,0.0071467839472236,-0.0114348364199651,Capital Goods,1.0
2021-06-11,1365.8629150390625,1389.5541651629826,1358.132086051257,1375.5887966688824,90432.0,1307.6048583984375,1328.5314697265626,-0.959436483119123,0.0036649563596788,0.0071206865072119,0.0173452620047469,-0.0056600328647069,Capital Goods,1.0
2021-06-14,1378.581298828125,1383.5689301552889,1347.6579845997082,1383.5689301552889,109127.0,1314.7845458984375,1330.6881201171875,-0.9469450813109328,0.0093116107400124,0.0036179450072357,0.0036179450072357,-0.0224312590448625,Capital Goods,1.0
2021-06-15,1369.104736328125,1394.541654926571,1366.6109207792576,1381.5738140724611,25160.0,1319.5651794433593,1332.2043579101562,-0.9562525178462044,-0.0068741411972261,0.0091074681238616,0.0185792349726776,-0.0018214936247723,Capital Goods,1.0
2021-06-16,1369.3043212890625,1388.5566278392887,1351.3488476532095,1383.568996273774,30832.0,1324.1114074707032,1333.4253295898438,-0.9560564948307576,0.0001457777156426,0.0104174614531873,0.0140599180553977,-0.0131128437679578,Capital Goods,1.0
2021-06-17,1343.36865234375,1372.59622235561,1322.1712179505405,1361.8728143684568,39169.0,1327.6850463867188,1334.358017578125,-0.9815292960398792,-0.0189407632343529,0.0137744482815069,0.0217569242522275,-0.0157793129653777,Capital Goods,1.0
2021-06-18,1380.1275634765625,1393.9432784019605,1321.72234980248,1350.6506125528738,73895.0,1334.036798095703,1336.153564453125,-0.945426412481168,0.0273632342608858,-0.0213581350766126,0.0100104622869758,-0.0423187067773349,Capital Goods,1.0
2021-06-21,1417.4349365234375,1465.2164702845837,1326.759893956076,1336.6852318584326,289163.0,1341.0394287109375,1337.7336474609374,-0.908784855278174,0.0270318295454495,-0.0569688968320908,0.0337098603469874,-0.0639712202873744,Capital Goods,1.0
2021-06-22,1405.3150634765625,1447.4106235307677,1392.5966034834423,1420.377685859844,59613.0,1347.7278381347655,1338.4428881835938,-0.920688427823529,-0.0085505674613902,0.0107183241500439,0.0299545355687473,-0.0090502552229507,Capital Goods,1.0
2021-06-23,1537.4873046875,1560.131102545237,1386.5615297556772,1386.5615297556772,535291.0,1360.4313415527345,1341.5521801757814,-0.7908750332729804,0.0940516789765,-0.0981639161973432,0.0147277950124857,-0.0981639161973432,Capital Goods,1.0
2021-06-24,1477.9349365234375,1562.1261803007217,1456.388392872959,1561.128654004233,208673.0,1368.4988403320312,1343.8444970703124,-0.8493645844379889,-0.0387335674138569,0.0562905141659979,0.0569654601814395,-0.0145788174553628,Capital Goods,1.0
2021-06-25,1504.818359375,1536.1905130278728,1471.3513030624106,1504.269671198722,111848.0,1377.3543823242187,1346.8460571289063,-0.8229609436619382,0.0181898554443815,-0.0003646208679337,0.0208478009704127,-0.0222399308887282,Capital Goods,1.0
2021-06-28,1471.251708984375,1515.04314221681,1462.2739714010297,1515.04314221681,33836.0,1383.7360595703126,1349.5862646484377,-0.8559285379992728,-0.0223061143436383,0.0297647458725229,0.0297647458725229,-0.006102108516525,Capital Goods,1.0
2021-06-29,1486.713134765625,1551.1033805969264,1447.1611949343444,1475.3413112582425,274956.0,1392.7462158203125,1352.8391967773437,-0.8407430486191523,0.0105090282558945,-0.0076489695567095,0.0433104708134917,-0.0266036122950618,Capital Goods,1.0
2021-06-30,1465.7152099609375,1521.1278433255566,1457.635271475291,1488.3591294975568,106813.0,1400.7413818359375,1355.3559545898438,-0.8613662284369435,-0.0141237232077039,0.0154490581681434,0.0378058663702451,-0.005512625120307,Capital Goods,1.0
2021-07-01,1475.1917724609375,1503.222237670435,1471.3513204865576,1480.2293290790956,39552.0,1408.5171020507812,1357.6931591796874,-0.8520587919016718,0.0064654869074139,0.0034148486401563,0.0190012347769108,-0.0026033577776625,Capital Goods,1.0
2021-07-02,1454.8922119140625,1489.3068717090814,1446.4132377616666,1466.4136902049547,64580.0,1415.4499145507812,1359.9874731445314,-0.871996071003028,-0.0137606248393122,0.0079191284388926,0.0236544394926294,-0.0058279053822419,Capital Goods,1.0
2021-07-05,1466.2139892578125,1488.4588741753328,1457.6852125611044,1469.056914823382,78062.0,1421.8764770507812,1362.8693237304688,-0.8608763507359553,0.0077818667603251,0.0019389567869343,0.0151716496231089,-0.0058168703608026,Capital Goods,1.0
2021-07-06,1522.9732666015625,1571.103910199745,1466.3636495197622,1473.545790116194,89481.0,1430.1459716796876,1366.12724609375,-0.8051300427614294,0.0387114553261636,-0.0324545923223349,0.0316030784345833,-0.0371704601277221,Capital Goods,1.0
2021-07-07,1581.32861328125,1662.8763906890672,1515.142765695976,1554.0960957881798,498853.0,1441.7247680664063,1371.1138793945313,-0.7478161501220918,0.0383167242389648,-0.0172212892781108,0.0515691531304209,-0.0418545816659439,Capital Goods,1.0
2021-07-08,1572.6998291015625,1602.3762344296692,1547.711870113185,1591.054336078328,58815.0,1452.3159912109377,1375.4072290039062,-0.7562909384357865,-0.0054566673284832,0.0116706994158262,0.0188697199420819,-0.0158885748735997,Capital Goods,1.0
2021-07-09,1539.7318115234375,1580.5804659273144,1534.1954916984598,1556.1410709035092,38498.0,1461.0094360351563,1378.4905834960937,-0.7886705836185333,-0.0209626891082951,0.0106572191710685,0.0265297203695886,-0.0035956390480105,Capital Goods,1.0
2021-07-12,1505.5166015625,1563.8219663793134,1488.8579606915105,1559.782057835998,41639.0,1467.356201171875,1380.5873803710938,-0.8222751628372557,-0.0222215386503474,0.036044409086674,0.0387278126035284,-0.011065066206311,Capital Goods,1.0
2021-07-13,1494.2943115234375,1527.2126775316306,1485.6158819195225,1507.2621526781802,28823.0,1473.615679931641,1383.128076171875,-0.8332971713259864,-0.0074541124471264,0.0086782376502001,0.022029372496662,-0.0058077110626669,Capital Goods,1.0
2021-07-14,1513.7960205078125,1544.9187910289525,1499.3816930284904,1515.242384873594,68877.0,1480.840264892578,1386.147587890625,-0.8141435047194072,0.0130507817864159,0.0009554552569748,0.0205594215465698,-0.0095219747469588,Capital Goods,1.0
2021-07-15,1501.576416015625,1532.7491134702082,1481.5260395981577,1520.2301094651075,35337.0,1488.7506530761718,1388.6613549804688,-0.8261450288266093,-0.0080721605332852,0.0124227400287622,0.0207599807256555,-0.0133528844776812,Capital Goods,1.0
2021-07-16,1522.723876953125,1556.0412792892605,1505.1175136356678,1508.2597457930724,58213.0,1495.88046875,1391.2140209960935,-0.8053749816119236,0.0140835063150591,-0.009498853586636,0.0218801339102931,-0.0115624136351538,Capital Goods,1.0
2021-07-19,1500.080078125,1526.2651431417669,1494.2943769568144,1521.2275866883456,25885.0,1500.012725830078,1393.4434912109375,-0.8276146619295741,-0.014870587616603,0.0140975864367045,0.0174557781271891,-0.0038569282084042,Capital Goods,1.0
2021-07-20,1498.68359375,1518.1851605862853,1477.3365057747365,1501.5265194580838,27313.0,1504.68115234375,1396.5278442382812,-0.8289862235789391,-0.0009309398847196,0.0018969485753628,0.0130124643504561,-0.0142438924829015,Capital Goods,1.0
2021-07-22,1514.3446044921875,1525.2176651770726,1478.1344739914357,1513.2473499500454,40415.0,1503.5240173339844,1400.1897607421874,-0.8136047111833717,0.0104498446553355,-0.0007245738776281,0.0071800438636167,-0.0239114204213077,Capital Goods,1.0
2021-07-23,1546.5150146484375,1560.1312742279476,1492.4491330084952,1526.2153769621227,45165.0,1506.9530212402344,1404.8781372070312,-0.7820084387118971,0.0212437843148903,-0.0131260527664061,0.0088044793943402,-0.0349598168319321,Capital Goods,1.0
2021-07-26,1592.99951171875,1610.0073831539523,1538.2354174759566,1556.1409651302142,67505.0,1511.362078857422,1411.256318359375,-0.7363535394426778,0.0300575788983721,-0.0231378266706231,0.0106766331753935,-0.0343779730250553,Capital Goods,1.0
2021-07-27,1554.744384765625,1619.9826256959657,1547.163209639435,1614.994994459217,56274.0,1515.5367126464844,1417.651455078125,-0.773925936212601,-0.0240145252222017,0.0387527430772323,0.0419607503134189,-0.0048761553349059,Capital Goods,1.0
2021-07-28,1594.9447021484375,1620.8304589253569,1537.3873660261063,1561.1784638569409,101420.0,1520.948291015625,1424.0805078125,-0.7344430643655246,0.025856544507715,-0.0211707893358387,0.0162298772754003,-0.0360873552824745,Capital Goods,1.0
2021-07-29,1575.1751708984375,1661.4423966389188,1550.2635683317162,1614.5146366376994,155229.0,1526.4212890625,1430.016416015625,-0.7538597734772354,-0.0123951201714829,0.0249746608923651,0.0547667506029039,-0.0158151315656609,Capital Goods,1.0
2021-07-30,1563.8927001953125,1601.2850920963313,1559.6492322973174,1592.548540541636,21864.0,1530.8563354492187,1435.8563525390623,-0.7649408885999815,-0.00716267683212,0.0183234056548411,0.0239098193222264,-0.0027134009241587,Capital Goods,1.0
2021-08-02,1546.76904296875,1592.4985770763424,1524.6030903486076,1555.6054164972177,23781.0,1535.450177001953,1441.7298828125,-0.7817589439748054,-0.0109493811336442,0.0057127944011006,0.0295645521970251,-0.0143304863262577,Capital Goods,1.0
2021-08-03,1529.345703125,1562.5945692297369,1519.6606609378016,1562.5945692297369,27574.0,1538.6067626953125,1446.769150390625,-0.7988713336021808,-0.0112643448114975,0.0217405822874432,0.0217405822874432,-0.0063328011236494,Capital Goods,1.0
2021-08-04,1490.0562744140625,1554.6069335055224,1485.712984621848,1528.1476632820822,35428.0,1536.9609130859376,1451.1393383789064,-0.8374595731916031,-0.0256903515213435,0.0255637250230689,0.0433209538457486,-0.0029148495038702,Capital Goods,1.0
2021-08-05,1504.1343994140625,1522.6559351155893,1487.7097333260513,1487.7097333260513,17188.0,1533.1012023925782,1455.553681640625,-0.8236326971515704,0.0094480492057496,-0.0109196798467008,0.0123137504924706,-0.0109196798467008,Capital Goods,1.0
2021-08-06,1483.666015625,1525.6514326657689,1477.7252096500902,1499.6913951989427,25172.0,1528.64951171875,1458.895302734375,-0.8437357865467267,-0.0136080816960478,0.0108012041828644,0.0282984287559366,-0.004004139686658,Capital Goods,1.0
2021-08-09,1489.457275390625,1514.6184958447477,1477.725334391235,1513.670004687238,22979.0,1526.135784912109,1462.1302978515623,-0.8380478820214489,0.0039033446238137,0.0162560750796045,0.016892878278448,-0.0078766549354785,Capital Goods,1.0
2021-08-10,1548.5660400390625,1599.5376216157845,1545.6206231343535,1599.5376216157845,433434.0,1528.2882568359375,1466.2292553710938,-0.7799940174852683,0.0396847668107402,0.0329153424902926,0.0329153424902926,-0.0019020286048857,Capital Goods,1.0
