Date_Ticker,Close_UTIAMC.NS,High_UTIAMC.NS,Low_UTIAMC.NS,Open_UTIAMC.NS,Volume_UTIAMC.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2021-11-02,1001.5997924804688,1018.005908256186,995.562794618904,995.562794618904,191038.0,984.2651824951172,1018.9654028320311,0.9067352651160414,0.011401136193797,-0.0060273553438087,0.0163799113167619,-0.0060273553438087,Financial Services,9.0
2021-11-03,1017.13037109375,1024.9186014330085,1004.641434857895,1004.641434857895,713642.0,986.4887603759764,1019.4511340332032,0.978657327409167,0.0155057725948801,-0.0122785992737836,0.0076570620252776,-0.0122785992737836,Financial Services,9.0
2021-11-04,1023.6282348632812,1031.3704483990225,1018.4667966764252,1023.07524372021,23814.0,989.7423217773436,1019.7589770507813,1.0087489147505952,0.0063884276334644,-0.000540226543424,0.007563501349467,-0.0050422975950301,Financial Services,9.0
2021-11-08,1057.54638671875,1063.2608157061447,1015.655538095208,1030.90954190015,365140.0,994.5028472900392,1020.2990869140624,1.165823772768478,0.0331352249774538,-0.0251874009056437,0.0054034783335839,-0.0396113580923072,Financial Services,9.0
2021-11-09,1065.6572265625,1074.5515516685746,1058.3298409242798,1065.1963818679978,354034.0,1000.249578857422,1020.4972485351562,1.2033850474007632,0.0076694884929969,-0.0004324511512849,0.0083463283355804,-0.0068759310738747,Financial Services,9.0
2021-11-10,1042.476806640625,1069.5743841020412,1032.292094100714,1065.4729114110942,146798.0,1003.830340576172,1020.2050732421876,1.0960365932886813,-0.0217522289007022,0.0220591044558333,0.0259934583568703,-0.0097697257867359,Financial Services,9.0
2021-11-11,1033.5362548828125,1045.7486378812976,1013.8582111949804,1023.305526344752,265981.0,1005.6230194091796,1019.6115014648436,1.054632925307476,-0.0085762596355724,-0.0098987611607495,0.0118161147620987,-0.0190395291842598,Financial Services,9.0
2021-11-12,1009.0655517578124,1032.292078520153,1002.1528815891508,1023.9968743177589,73444.0,1005.715185546875,1017.7579833984375,0.941309173608505,-0.0236766760811642,0.0147971779771252,0.0230178571866608,-0.0068505660079464,Financial Services,9.0
2021-11-15,988.3275146484376,1022.8447350904718,979.0183623964934,1004.6413708029864,92879.0,1004.3142211914062,1015.7634497070312,0.8452713868680858,-0.0205517243882212,0.0165065283650955,0.0349248805992339,-0.0094190965180762,Financial Services,9.0
2021-11-16,981.0462036132812,999.9868529630228,964.3636482517744,977.9124372030028,181127.0,1002.4454986572266,1013.7873474121094,0.811551657623852,-0.0073673058042366,-0.003194310725363,0.0193065823811164,-0.0170048620544716,Financial Services,9.0
2021-11-17,981.0000610351562,994.1802640651543,965.100919360877,983.9495345334524,224857.0,1000.6666381835936,1011.7531787109376,0.8113379714849831,-4.703405196926785e-05,0.0030065986898959,0.0134354762588806,-0.0162070751122098,Financial Services,9.0
2021-11-18,957.5431518554688,983.2583089316788,954.731954146774,980.6775335757976,90848.0,998.4568908691406,1009.4563293457032,0.7027090964614249,-0.0239112209176986,0.0241601453422757,0.0268553506193227,-0.0029358444089412,Financial Services,9.0
2021-11-22,941.2291870117188,961.5062967048876,903.48599641535,953.9484889465824,406389.0,994.8116027832032,1006.8645385742188,0.6271591749191167,-0.0170373155634164,0.0135135013983636,0.0215432223872551,-0.0400998939654627,Financial Services,9.0
2021-11-23,933.3026733398438,940.998813660648,913.3942046014698,939.2015080614508,200478.0,992.1110534667968,1003.8570642089844,0.5904515142278155,-0.0084214490808988,0.006320387683556,0.0082461355149274,-0.0213312029495544,Financial Services,9.0
2021-11-24,986.8067626953124,994.5028465589946,933.5792007038556,948.3722478287008,201933.0,993.4820678710936,1001.944559326172,0.8382287892013437,0.0573276932380395,-0.0389483699540461,0.007798977626239,-0.053939194585649,Financial Services,9.0
2021-11-25,969.4789428710938,987.636290995459,967.2668658774008,972.3822868933838,38049.0,992.6248962402344,999.5813452148436,0.7579837083299997,-0.0175594862938418,0.0029947468623627,0.0187289762793534,-0.0022817174214655,Financial Services,9.0
2021-11-26,959.4325561523438,985.2859893717498,956.068479780153,960.4003750471126,82144.0,992.2032257080078,997.0835681152344,0.7114589220101353,-0.0103626662472913,0.0010087409360488,0.0269465873902456,-0.0035063187616666,Financial Services,9.0
2021-11-29,929.9384765625,963.5340644631776,922.6110350133512,940.6300504700638,208152.0,991.1732330322266,993.8493591308594,0.5748719291903635,-0.0307411702893689,0.0114970766099333,0.0361266779979501,-0.0078794906693553,Financial Services,9.0
2021-11-30,1009.8489379882812,1064.5511772796476,924.5465454019007,929.938461741394,569649.0,993.9452117919922,992.3958569335938,0.9449370328576876,0.0859309120332011,-0.0791311187652253,0.0541687347815986,-0.0844704483784586,Financial Services,9.0
2021-12-01,968.096435546875,1004.641442636714,965.147074481114,990.816101682998,242606.0,992.8345764160156,990.0630615234376,0.7515813211189958,-0.0413452951929437,0.0234683914761948,0.0377493457758626,-0.0030465570964477,Financial Services,9.0
2021-12-02,963.3037109375,980.7236633171432,956.7136091430503,958.556987966062,233214.0,990.9197723388672,988.455634765625,0.7293862280389166,-0.0049506685836185,-0.0049275456094924,0.0180835516170592,-0.0068411464833203,Financial Services,9.0
2021-12-03,967.9120483398438,987.0831184207173,957.6351900636408,986.2075585833452,72708.0,988.458856201172,987.8279650878908,0.7507274245243888,0.0047838883521572,0.0189020379226414,0.0198066240768006,-0.0106175538302574,Financial Services,9.0
2021-12-06,940.583984375,971.2762848224668,935.5146929354484,967.9120961831284,165324.0,984.306643676758,986.8666430664064,0.6241712434720493,-0.0282340363586925,0.0290544090289686,0.0326311110515677,-0.005389514943655,Financial Services,9.0
2021-12-07,930.3071899414062,953.9485459742556,924.4544846494476,949.3400988922544,79364.0,977.9446838378906,984.9827111816406,0.5765794397259546,-0.0109259721665604,0.0204587357344263,0.0254124189176032,-0.0062911534547285,Financial Services,9.0
2021-12-08,933.9017944335938,947.865411493555,928.1412356226292,935.238255328829,203892.0,971.3569122314452,983.3937194824218,0.5932260421896368,0.0038638898323616,0.0014310507841415,0.0149519115855538,-0.006168270416975,Financial Services,9.0
2021-12-09,928.3716430664062,947.22014618883,924.2701140077742,935.514735877292,270032.0,965.6516540527344,981.7144018554689,0.5676159280383754,-0.0059215555641388,0.0076942169272773,0.020302756189501,-0.0044179818387006,Financial Services,9.0
2021-12-10,920.9520263671876,943.8560408807032,902.333889910587,930.9062602754778,662024.0,960.0224426269532,980.2765661621094,0.5332557056847806,-0.0079920759693949,0.0108086345686821,0.0248699322633163,-0.0202161849081782,Financial Services,9.0
2021-12-13,942.8422241210938,957.497052467269,926.5283097781606,926.5283097781606,136078.0,956.7112762451172,979.8212524414064,0.6346291448635965,0.023769096681675,-0.0173029102065732,0.0155432457003463,-0.0173029102065732,Financial Services,9.0
2021-12-14,922.7031860351562,944.731584008362,916.159214150548,940.1231372571016,165218.0,953.4300598144532,978.6073876953124,0.5413653207777529,-0.0213599238247002,0.0188792576915211,0.0238737638566757,-0.0070921743672822,Financial Services,9.0
2021-12-15,968.465087890625,978.6958172091296,924.7769900460542,927.8186099160264,281195.0,952.8010040283204,978.6175256347656,0.7532885490009641,0.0495954739812995,-0.0419699981783844,0.0105638597058648,-0.0451106584954199,Financial Services,9.0
2021-12-16,971.0458984375,1005.102276274343,963.1654091762388,966.852166723325,552052.0,952.3032958984376,978.61568359375,0.7652402747892335,0.0026648462388005,-0.004318778052534,0.0350718517957213,-0.0081154652668237,Financial Services,9.0
2021-12-17,945.6994018554688,974.2256422119964,940.1692095042046,974.2256422119964,115431.0,951.7111083984375,978.0764953613282,0.6478607262560965,-0.0261022641904116,0.0301641729925588,0.0301641729925588,-0.0058477274495615,Financial Services,9.0
2021-12-20,892.8865966796875,948.9253566034072,888.508572076613,945.6994437379836,411290.0,949.293978881836,976.7630871582032,0.4032847862148817,-0.0558452348306049,0.0591484374999999,0.0627613407258065,-0.0049032258064515,Financial Services,9.0
2021-12-21,893.3934936523438,915.1453965026154,882.609716789605,886.8495216380556,306306.0,947.2985198974608,975.3842395019532,0.405632224552588,0.0005677058817337,-0.0073248485250717,0.0243475053319968,-0.0120705791337843,Financial Services,9.0
2021-12-22,926.0674438476562,932.7496921361812,898.094192479945,898.094192479945,194744.0,944.2615539550782,974.8911364746094,0.5569451884688278,0.0365728544336447,-0.0302064947359417,0.0072157253048021,-0.0302064947359417,Financial Services,9.0
2021-12-23,926.850830078125,944.547333910788,922.6110813771757,931.1367082530386,74325.0,942.1301483154296,974.0109216308592,0.5605730477180104,0.0008459278378407,0.0046241294023035,0.0190931520568109,-0.0045743592856167,Financial Services,9.0
2021-12-24,946.4828491210938,957.635268143976,916.5740174164202,931.7358190053058,240427.0,941.4826629638673,972.986925048828,0.651488868158902,0.021181422517919,-0.0155808741061521,0.0117830122682502,-0.0315999721838033,Financial Services,9.0
2021-12-27,948.740966796875,960.9533514165016,932.2888334152592,948.7870962715032,118673.0,942.422787475586,971.8172998046877,0.6619462042432034,0.002385798831831,4.862178006703744e-05,0.0128722012087849,-0.0173410171557799,Financial Services,9.0
2021-12-28,948.3262939453124,961.4142390804068,946.5750614948907,949.3401298342138,73981.0,939.3466552734376,970.4568896484376,0.6600258555296119,-0.0004370769958026,0.0010690791717726,0.01380109907176,-0.001846656010281,Financial Services,9.0
2021-12-29,965.2853393554688,970.9997685466326,944.7316210349296,944.7316210349296,123500.0,939.2061004638672,969.3941833496094,0.7385631432117419,0.0178831331772967,-0.0212928939066484,0.0059199378237522,-0.0212928939066484,Financial Services,9.0
2021-12-30,963.9949951171876,990.4014197280044,958.4648585499344,969.6172781250448,135980.0,939.2406646728516,968.3425378417968,0.73258756297123,-0.0013367490271247,0.0058322740640097,0.027392698867287,-0.0057366859737492,Financial Services,9.0
2021-12-31,970.6771850585938,987.0371714189188,953.9485004471218,970.53890915055,129545.0,939.3789215087892,967.721319580078,0.7635327642536424,0.0069317682926288,-0.0001424530319371,0.0168541989161283,-0.0172340350313912,Financial Services,9.0
2022-01-03,989.4334716796876,995.5165986074894,964.3174380483216,964.3174380483216,141093.0,941.8213958740234,967.2272900390624,0.8503930705139906,0.0193228880927715,-0.0253842571029342,0.0061480909044597,-0.0253842571029342,Financial Services,9.0
2022-01-04,994.4566650390624,1022.4760433828676,990.8160371626874,998.6503965262992,216533.0,945.0288696289062,967.3701501464844,0.8736554636739229,0.0050768379109385,0.0042171083312836,0.0281755649379698,-0.0036609215910198,Financial Services,9.0
2022-01-05,992.4290771484376,1003.581496562666,972.382332381334,990.8161206729234,134719.0,947.9552337646484,968.0310021972656,0.8642657103230973,-0.0020388901416286,-0.0016252612026933,0.01123749764192,-0.0201996749477595,Financial Services,9.0
2022-01-06,999.7564697265624,1004.6414686611158,965.4696682775402,983.4426119829454,127932.0,951.5244750976562,968.2936840820312,0.898198843052577,0.0073832909039494,-0.0163178316296157,0.0048861888694646,-0.0342951533570968,Financial Services,9.0
2022-01-07,992.3368530273438,1002.798004561721,981.7834425499988,981.7834425499988,112244.0,955.093716430664,968.7831018066406,0.8638386206989823,-0.0074214240406446,-0.0106349073352958,0.0105419359388529,-0.0106349073352958,Financial Services,9.0
2022-01-10,996.57666015625,1011.3236905030708,991.6916613495006,1002.2450724479918,131846.0,957.7804382324218,969.7038684082032,0.883473154609732,0.0042725482944342,0.005687883851156,0.0147976878612716,-0.0049017792630057,Financial Services,9.0
2022-01-11,1008.4202880859376,1012.9365883706632,996.3461801898878,997.2678695332644,224080.0,962.066293334961,970.7840869140624,0.9383209595078148,0.0118843119683643,-0.0110592960935379,0.0044785892728298,-0.0119732893503831,Financial Services,9.0
2022-01-12,1009.8949584960938,1018.6510071711456,999.6182124283094,1009.2498209665046,94136.0,964.1377868652344,971.1758032226562,0.9451501536893108,0.0014623569434082,-0.00063881646716,0.0086702568434355,-0.0101760544315303,Financial Services,9.0
2022-01-13,987.3598022460938,1012.3836927818652,979.6175885290984,1000.678169510064,60561.0,964.953482055664,970.8910034179688,0.840789913677919,-0.0223143566174037,0.013488869238623,0.0253442468275961,-0.0078413296747374,Financial Services,9.0
2022-01-14,994.91748046875,1008.7889495857332,988.972629424844,990.2630169607568,77044.0,967.4143859863282,970.4467456054688,0.8757894985263832,0.007654431753717,-0.0046782407580175,0.0139423312880662,-0.0059752202173641,Financial Services,9.0
2022-01-17,974.9169921875,1000.0330290932995,970.5389674057552,997.2679608100922,154424.0,971.5159057617188,969.4725207519532,0.783167298164392,-0.0201026604455948,0.02292602221697,0.0257622311510281,-0.0044906641455919,Financial Services,9.0
2022-01-18,975.5620727539062,1000.0329706341568,972.3822894184656,977.8202792264004,104178.0,975.6243347167969,967.8328344726564,0.7861546643042137,0.0006616774264635,0.0023147747699123,0.0250838963134061,-0.0032594372252134,Financial Services,9.0
2022-01-19,967.1746826171876,985.2859005790298,962.7966582694322,976.990696551704,192657.0,977.6796966552736,965.86318359375,0.7473126861068294,-0.0085974950963828,0.0101491634457946,0.0187259016259948,-0.0045266118173278,Financial Services,9.0
2022-01-20,964.225341796875,974.7786399134068,961.3219978247528,963.1653765358262,105795.0,979.5484222412108,964.298154296875,0.7336542977438373,-0.0030494396444823,-0.0010992920587147,0.0109448462502192,-0.0030110637485544,Financial Services,9.0
2022-01-21,953.2111206054688,990.0326791834844,941.9665550698604,953.994646594442,141041.0,979.8848358154296,962.691651611328,0.6826474729265604,-0.0114228704784721,0.0008219857826203,0.0386289645410629,-0.0117965110693063,Financial Services,9.0
2022-01-24,910.3065795898438,960.8612218537804,899.5688753278558,957.6814383541702,80473.0,977.963116455078,960.7164721679688,0.4839566740567176,-0.0450105334360477,0.0520427511198173,0.0555358418772662,-0.0117957010338495,Financial Services,9.0
2022-01-25,905.9285278320312,911.5508106330456,875.604924268345,903.2556060873454,148599.0,975.843228149414,959.0684924316406,0.46368192969023,-0.0048094255891077,-0.0029504775074059,0.0062060997399751,-0.0334724016653426,Financial Services,9.0
2022-01-27,903.4859619140624,926.2056263047224,893.1169569953854,924.4543940829428,231921.0,972.7532592773438,957.5172875976564,0.4523704143576986,-0.0026962015688081,0.0232083652129559,0.0251466711696632,-0.0114766641162968,Financial Services,9.0
2022-01-28,891.3197631835938,932.3349433318214,880.7664078269468,894.0387582872085,131736.0,969.119497680664,955.723681640625,0.3960287850628936,-0.0134658414666391,0.0030505271126302,0.0460162355221773,-0.0118401451337203,Financial Services,9.0
2022-01-31,827.4005737304688,873.1624180289956,820.303554201455,866.6184458853011,410086.0,961.9556671142578,953.120830078125,0.1000192132339098,-0.0717129722612904,0.0473988940786107,0.0553079678108054,-0.0085774892528968,Financial Services,9.0
2022-02-01,813.7595825195312,840.995492662157,806.5242870762179,840.995492662157,555026.0,953.17197265625,950.5714379882812,0.036847824450363,-0.0164865624269933,0.0334692343140206,0.0334692343140206,-0.0088911953834223,Financial Services,9.0
2022-02-02,812.5613403320312,823.6677424395631,811.0866598163656,823.6677424395631,226744.0,944.0772064208984,948.156611328125,0.0312987685267204,-0.0014724769001061,0.0136683860728514,0.0136683860728514,-0.0018148543900243,Financial Services,9.0
2022-02-03,820.3035888671875,823.068657144268,807.399936907479,814.7734523130267,112923.0,935.470932006836,944.8265478515624,0.0671530979306602,0.0095282019348749,-0.0067415730337078,0.0033707865168539,-0.0157303370786516,Financial Services,9.0
2022-02-04,776.29296875,820.3036416592461,769.0115993162332,820.3036416592461,845960.0,924.2977569580078,940.9628283691408,-0.136659949892333,-0.0536516244893731,0.0566933808251706,0.0566933808251706,-0.0093796668614575,Financial Services,9.0
2022-02-07,762.2371215820312,805.5565226876606,751.4072713056239,797.2613182206252,463795.0,912.7927703857422,937.0189196777344,-0.2017525353503398,-0.0181063692881332,0.0459492140266022,0.0568319226118501,-0.0142079806529624,Financial Services,9.0
2022-02-08,755.6931762695312,779.7492475755295,745.785015026698,764.9561436687164,285189.0,900.7485961914062,933.534013671875,-0.2320575261770141,-0.0085851831762247,0.0122575771358843,0.0318331196594241,-0.0131113546528827,Financial Services,9.0
2022-02-09,759.74853515625,773.8503712423328,746.5223152212787,746.5683884386099,260726.0,888.3150085449219,928.5320056152344,-0.2132771715144943,0.0053664092968762,-0.0173480383413039,0.0185611889112529,-0.0174086810608343,Financial Services,9.0
2022-02-10,818.9210205078125,827.5849232494696,766.8455701322454,777.9058427783835,445559.0,878.7663116455078,925.5484973144532,0.0607504280660334,0.0778843033101644,-0.0500844119302194,0.0105796560653488,-0.0635903207653347,Financial Services,9.0
2022-02-11,828.322265625,837.8156550861056,801.8697688942925,807.3999052314945,192949.0,870.8144348144531,922.8488684082032,0.1042875655924533,0.01148003883373,-0.025258720261152,0.0114609854824347,-0.0319350303963494,Financial Services,9.0
2022-02-14,800.3029174804688,829.38220762461,784.3577016590556,803.0219125387216,126800.0,861.083706665039,919.4966857910156,-0.0254699503921995,-0.0338266267940891,0.0033974573862767,0.0363353544126632,-0.0199239756261444,Financial Services,9.0
2022-02-15,802.0079956054688,809.9345013670219,778.8735595940894,800.0263410373542,73999.0,852.4382568359375,916.725166015625,-0.0175737387844733,0.0021305409336354,-0.0024708663491795,0.0098833251102055,-0.0288456426097275,Financial Services,9.0
2022-02-16,765.6473999023438,813.4369730442774,760.3937590433167,806.2017337179873,194816.0,841.9425231933594,913.4319702148438,-0.1859595468276417,-0.0453369491356191,0.0529673761326898,0.062417208166617,-0.0068616975120625,Financial Services,9.0
2022-02-17,762.1910400390625,772.7443946357273,754.3566803502085,765.9238707573667,125319.0,831.6933410644531,909.9977551269532,-0.2019659388355858,-0.0045142971343233,0.004897500130824,0.0138460753830482,-0.0102787349592202,Financial Services,9.0
2022-02-18,763.61962890625,770.9009972966143,757.8590704504093,765.0021629356518,126018.0,821.6630554199219,906.70271484375,-0.1953501481393358,0.0018743186316048,0.0018105009052504,0.0095353342354407,-0.0075437537718768,Financial Services,9.0
2022-02-21,749.2412719726562,762.2370689040266,733.8951222670269,755.7852436533275,194674.0,811.4645629882813,903.2684997558594,-0.261936275340442,-0.0188292133796877,0.0087341313478925,0.017345276371594,-0.0204822535539519,Financial Services,9.0
2022-02-22,729.0563354492188,745.3702495289465,717.3508684962244,743.204245626107,140895.0,802.40205078125,898.9927819824219,-0.3554126549506631,-0.0269405027172263,0.0194057845587074,0.0223767537383454,-0.0160556412225426,Financial Services,9.0
2022-02-23,739.5635986328125,754.4027755021442,730.5771269637277,739.1949003698468,164528.0,794.0838043212891,895.329990234375,-0.3067535511247154,0.0144121416585997,-0.0004985348976711,0.0200647745464541,-0.0121510464897104,Financial Services,9.0
2022-02-24,674.9992065429688,727.9963468039044,667.3031225898676,715.2309711736702,555617.0,782.6594665527343,889.4606726074219,-0.6057510544007666,-0.0873006624571573,0.0596026843301784,0.0785143741610636,-0.0114016192589572,Financial Services,9.0
2022-02-25,679.42333984375,710.6225024355275,670.713364068644,677.4416852011838,484769.0,772.0646453857422,883.6282214355468,-0.5852629065490328,0.0065542792612151,-0.0029166714275991,0.04592006303309,-0.0128196593556958,Financial Services,9.0
2022-02-28,770.5784301757812,815.2803671522819,664.0772286921379,678.086919160607,1360997.0,769.2235382080078,880.1258020019532,-0.1631239606382015,0.1341653796482684,-0.1200286789679222,0.0580108853634839,-0.1382094246517499,Financial Services,9.0
2022-03-02,800.1185302734375,824.9119971595203,738.2731952232132,751.1768465754292,772063.0,768.5414855957031,878.2704406738281,-0.0263238469868065,0.0383349688245461,-0.0611680417916113,0.0309872424497026,-0.0772952165338414,Financial Services,9.0
2022-03-03,796.2474975585938,833.2993665457409,789.8878181772708,808.3216062327497,421940.0,767.7257934570313,876.3275207519531,-0.0442505877083421,-0.0048380740707515,0.0151637634167476,0.0465331057249829,-0.0079870635710914,Financial Services,9.0
2022-03-04,780.5787963867188,798.2751883389977,735.508161010579,798.2751883389977,479732.0,765.7395538330078,873.4177478027344,-0.1168122951499602,-0.0196781794855461,0.0226708591550208,0.0226708591550208,-0.0577400200783965,Financial Services,9.0
2022-03-07,761.5458984375,817.5385318173222,753.9419605711045,765.9239232696672,435202.0,765.0022003173829,870.1116491699219,-0.2049535876290303,-0.0243830578505611,0.0057488653555219,0.0735249621785174,-0.009984871406959,Financial Services,9.0
2022-03-08,779.4727172851562,793.3441311562275,765.5551739408764,765.5551739408764,318376.0,765.863980102539,866.7714465332032,-0.1219345441031108,0.0235400372905133,-0.0178550743799649,0.0177958940235705,-0.0178550743799649,Financial Services,9.0
2022-03-09,786.7079467773438,797.7221459476424,762.9283723953333,792.422432095304,497765.0,767.4147186279297,863.5307861328125,-0.0884282183441231,0.0092822100526972,0.0072637950860532,0.0140003659749681,-0.0302266863826921,Financial Services,9.0
2022-03-10,820.5339965820312,827.1240983603293,796.3396495893008,797.2613389985477,551721.0,770.4539916992187,860.9749401855469,0.0682201153568903,0.042996959600131,-0.0283628194327435,0.0080314792631985,-0.0294860994102779,Financial Services,9.0
2022-03-11,861.5491333007812,866.2958560292257,825.0502569757782,826.1101659914768,508096.0,772.5853973388672,858.9002160644532,0.2581610886780227,0.0499859078229546,-0.0411340061054092,0.0055095206355308,-0.0423642424027146,Financial Services,9.0
2022-03-14,906.9423217773438,917.080904642741,867.309679667155,869.7060494786128,477154.0,776.5164001464843,857.7591625976562,0.4683768063656428,0.0526878697012338,-0.0410569353801447,0.0111788617886179,-0.0436991869918698,Financial Services,9.0
2022-03-15,889.3842163085938,921.6433459806104,870.0748117252522,906.9423884932712,359743.0,780.9704650878906,856.1333032226562,0.3870652733753143,-0.0193596715547921,0.019741942641565,0.0362713089354216,-0.0217109818560594,Financial Services,9.0
2022-03-16,873.5772094726562,906.1589637920672,864.6368109657933,891.2736573537287,171222.0,784.54892578125,853.8161779785156,0.3138630728243353,-0.0177729788162249,0.0202574514183526,0.0372969371981206,-0.0102342396412332,Financial Services,9.0
2022-03-17,852.9774780273438,906.0206924642672,837.6774000269618,880.2133889149289,3440042.0,788.9154296875,850.9865942382812,0.2184657791932771,-0.0235808938488078,0.0319303986203398,0.0621859495746535,-0.0179372590654632,Financial Services,9.0
2022-03-21,875.3284301757812,886.2504270105026,862.5169250758803,869.1991731933954,120522.0,794.572299194336,848.6445812988281,0.3219729705709304,0.0262034493573357,-0.0070022368417246,0.0124775986454912,-0.0146362264245526,Financial Services,9.0
2022-03-22,888.0477905273438,896.8959867994852,872.6094921450573,875.328487290343,139680.0,800.7937072753906,846.4104077148437,0.3808762896495564,0.0145309576532413,-0.0143227688562208,0.0099636487658925,-0.017384535547483,Financial Services,9.0
2022-03-23,900.53662109375,918.6939136070012,870.996486941175,898.2784708024408,336284.0,808.3584747314453,844.5744030761718,0.4387120259947066,0.0140632415277899,-0.0025075607570146,0.020162747508478,-0.0328028127459124,Financial Services,9.0
2022-03-24,901.0896606445312,917.0809491654855,894.4534857411873,903.7625261400816,78600.0,816.9601409912109,842.6646630859375,0.4412731504712818,0.0006141222220475,0.0029662591995989,0.0177466119292903,-0.0073646110849804,Financial Services,9.0
2022-03-25,896.8959350585938,929.0629177075972,891.4119281181573,902.3339250354538,180739.0,824.8267578125,840.4341760253906,0.4218520200457782,-0.0046540602662534,0.0060631225589229,0.035864788089269,-0.0061144294740037,Financial Services,9.0
2022-03-28,903.1634521484376,917.3574349443552,899.1540695647108,911.919501318393,131165.0,836.2349700927734,838.2995458984375,0.4508768726145992,0.0069880092492941,0.009694866581599,0.0157158516126323,-0.0044392657543761,Financial Services,9.0
2022-03-29,905.790283203125,931.4132379892218,894.9604324499968,904.2694731483748,115937.0,847.5533172607422,836.6681555175782,0.4630417192344918,0.0029084780262518,-0.001678986938756,0.0282879550170123,-0.0119562452302213,Financial Services,9.0
2022-03-30,927.5881958007812,945.6071553093273,905.7902199018272,919.3851379822664,275406.0,855.4038055419921,835.3215698242187,0.5639877861355699,0.0240650766539168,-0.0088434262700304,0.0194256024280152,-0.0234996262324533,Financial Services,9.0
2022-03-31,916.7122192382812,939.477957787773,912.4724706646476,928.1411898578788,60008.0,861.2334899902344,834.1574743652344,0.513621171774031,-0.0117250053544621,0.0124673483998001,0.024834117045378,-0.0046249504311796,Financial Services,9.0
2022-04-01,909.7996215820312,935.4687061789348,906.9424068269348,915.2376117674252,51757.0,866.9110961914063,832.8422253417968,0.4816089530653884,-0.0075406409025439,0.0059771295309376,0.0282139978825977,-0.0031404879572581,Financial Services,9.0
2022-04-04,908.1405639648438,931.0445795450904,906.0206895740022,910.1682919169148,52055.0,873.2891845703125,831.66154296875,0.4739258622892854,-0.0018235417753885,0.0022328349074267,0.0252207824306958,-0.0023343020617716,Financial Services,9.0
2022-04-05,897.2185668945312,926.3439297314338,894.1770030943891,926.3439297314338,153321.0,880.0728179931641,830.3214074707031,0.4233461270961234,-0.0120267693171068,0.032461836960989,0.032461836960989,-0.0033899920402558,Financial Services,9.0
2022-04-06,894.4534912109375,914.9610804005986,889.4302727201315,901.6887305127476,105005.0,885.8218566894532,829.1462548828125,0.4105410700204926,-0.0030818306548919,0.0080890056027562,0.0229275075687807,-0.0056159638708609,Financial Services,9.0
2022-04-07,896.8038330078125,909.3387869998796,882.978491286212,894.0387646634924,73613.0,891.3266510009765,828.8761999511719,0.421425495728909,0.0026276847482511,-0.0030832476875641,0.0139773644254239,-0.0154162384378212,Financial Services,9.0
2022-04-08,888.7850952148438,906.6198192202348,884.9139884051533,897.2646491181043,153620.0,894.7392059326172,828.5333312988281,0.384290745413493,-0.008941462444551,0.0095406121782575,0.0200664076180079,-0.0043555037438546,Financial Services,9.0
2022-04-11,880.029052734375,920.7677366165492,874.7293385346301,888.9694514180798,145531.0,895.6632019042969,828.0641931152344,0.3437415393341404,-0.0098516981524675,0.0101592085578603,0.0462924306369127,-0.006022203679842,Financial Services,9.0
2022-04-12,877.9552001953125,895.9281429523382,870.996456686632,889.3380976947017,63252.0,894.2138458251953,827.7969018554687,0.3341375345372002,-0.0023565728115665,0.0129652372887101,0.0204713665948188,-0.0079260804049369,Financial Services,9.0
2022-04-13,884.8218383789062,895.8821113586426,877.4022498394246,883.6697266101837,63503.0,893.985726928711,828.9453271484375,0.3659369150678425,0.0078211714926526,-0.0013020833333333,0.0125000000000001,-0.0083854039510091,Financial Services,9.0
2022-04-18,862.4247436523438,898.3706286193725,855.0051555704965,898.3706286193725,32520.0,893.4281036376954,829.9186303710937,0.2622160375513203,-0.025312547402307,0.0416800251054938,0.0416800251054938,-0.0086031716233296,Financial Services,9.0
2022-04-19,896.0664672851562,915.23759601093,870.6278054856563,871.6416976030921,286194.0,895.582553100586,831.5887329101563,0.4180107573113496,0.0390083005855569,-0.0272577655495409,0.021394761912983,-0.0283892576368496,Financial Services,9.0
2022-04-20,883.1627807617188,898.6932244109183,875.6049165467505,896.8037724210402,76154.0,895.9742706298828,832.8459167480469,0.3582538242917394,-0.0144003676005556,0.0154456142813856,0.0175850296089297,-0.0085577250078968,Financial Services,9.0
2022-04-21,890.6744995117188,911.366437103382,885.0522168612283,895.8820669503921,211678.0,896.1056060791016,835.1335473632812,0.3930405709622034,0.0085054747704848,0.0058467683104526,0.0232317615503832,-0.0063123875821893,Financial Services,9.0
2022-04-22,872.6554565429688,900.4444126678695,867.3096696178811,882.9783884101276,60442.0,894.7115478515625,837.3419140625,0.3095944378121689,-0.0202307835001769,0.0118293328595608,0.0318441326603136,-0.0061258849469238,Financial Services,9.0
2022-04-25,854.958984375,881.964526254632,849.8896931526796,877.4482261180206,37191.0,892.4050140380859,839.3272302246094,0.2276421290588567,-0.0202788764285889,0.0263044685815669,0.0315869443718097,-0.0059292800180656,Financial Services,9.0
