Date_Ticker,Close_IGL.NS,High_IGL.NS,Low_IGL.NS,Open_IGL.NS,Volume_IGL.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
Date,,,,,,,,,,,,,,
2020-04-15,414.97760009765625,426.5568744722869,409.0277724494376,423.810800173109,4635217.0,350.9780319213868,400.2457977294922,-0.204428648667335,-0.0143492857468004,0.0212859683832913,0.0279033720661203,-0.014337707979463,Oil Gas & Consumable Fuels,15.0
2020-04-16,425.22955322265625,434.2000784993136,410.0803893006439,411.9111053243074,4011476.0,353.22752380371094,399.3844439697266,-0.021247070406978,0.0247048349660015,-0.0313206074164253,0.0210957239652633,-0.0356258491612412,Oil Gas & Consumable Fuels,15.0
2020-04-17,421.2935791015625,439.9668793564239,418.45596331321536,430.2183208641703,3919793.0,356.3717788696289,398.335444946289,-0.0915749330788896,-0.0092561161171994,0.0211841390548614,0.0443237238380975,-0.0067354831146454,Oil Gas & Consumable Fuels,15.0
2020-04-20,425.09228515625,434.7950863544301,412.8264925175747,422.8954313594668,3095341.0,360.3535873413086,397.5464068603516,-0.0236997719305274,0.0090167670316469,-0.0051679455814535,0.0228251641749124,-0.0288544230676094,Oil Gas & Consumable Fuels,15.0
2020-04-21,415.2063903808594,423.1242314175637,410.4465176529805,422.43771292418745,1681463.0,365.5322235107422,396.5202911376953,-0.2003406310323751,-0.0232558790657819,0.0174162120594891,0.01906965119068,-0.0114638715543679,Oil Gas & Consumable Fuels,15.0
2020-04-22,408.8446350097656,413.6045076659437,398.5011010391778,411.9110898208895,3520030.0,371.1937103271485,395.2927947998047,-0.3140122773200922,-0.0153219110266059,0.0075002936287782,0.0116422529454602,-0.0252994244875948,Oil Gas & Consumable Fuels,15.0
2020-04-23,412.689208984375,421.2478128894906,409.62275373265817,409.62275373265817,1943856.0,376.1068954467773,394.12662902832034,-0.2453175496110598,0.009403508436689,-0.0074304226642207,0.0207386181145328,-0.0074304226642207,Oil Gas & Consumable Fuels,15.0
2020-04-24,400.24029541015625,417.1286621021246,393.6039497458369,408.2496781084727,4083297.0,382.1619873046875,392.5696044921875,-0.4677543485651296,-0.0301653479257561,0.0200114351057747,0.0421955682264865,-0.0165809033733561,Oil Gas & Consumable Fuels,15.0
2020-04-27,409.7599792480469,415.5725077964181,405.04589140950446,407.4715843813265,2204160.0,387.9973922729493,391.4080145263672,-0.2976569350574555,0.0237849210763126,-0.0055847202816629,0.0141852031499949,-0.0115045101456546,Oil Gas & Consumable Fuels,15.0
2020-04-28,427.33489990234375,430.2182720965141,407.3343214530825,411.8195701922931,3986320.0,393.6588821411133,390.5631384277344,0.0163711983139256,0.0428907690949924,-0.0363071907152827,0.0067473360936101,-0.0468030541241351,Oil Gas & Consumable Fuels,15.0
2020-04-29,435.6646423339844,439.69221186443696,430.99631104287647,431.1336091531573,3016567.0,398.8855758666992,389.9919555664063,0.1652067759375985,0.0194923055279224,-0.0104002775082987,0.0092446554966583,-0.0107154238317304,Oil Gas & Consumable Fuels,15.0
2020-04-30,436.305419921875,443.9486654185608,430.7675147538605,440.28723312644894,2423236.0,404.34339752197263,389.1818640136719,0.1766561698660037,0.0014708046640135,0.0091262061454264,0.0175181080676338,-0.0126927260472863,Oil Gas & Consumable Fuels,15.0
2020-05-04,429.9436645507813,438.273400018227,419.874726532585,423.85651149217335,3518106.0,409.3023498535157,388.7031311035156,0.0629845235782865,-0.0145809680114285,-0.014158024784405,0.0193740160728939,-0.023419203138431,Oil Gas & Consumable Fuels,15.0
2020-05-05,424.3599853515625,437.35805252670247,422.5750260316388,437.35805252670247,1965246.0,412.7646911621094,388.2655902099609,-0.0367844819703431,-0.0129870019251307,0.0306298134221389,0.0306298134221389,-0.0042062385275203,Oil Gas & Consumable Fuels,15.0
2020-05-06,428.4790954589844,437.44959289604645,420.6527676143085,425.5499386163262,3167961.0,416.3139907836914,388.2665057373047,0.036815648785788,0.0097066411763809,-0.006836172111315,0.0209356711497277,-0.0182653667999657,Oil Gas & Consumable Fuels,15.0
2020-05-07,428.7079162597656,435.023880745764,423.8107454714124,427.4721773977313,1564269.0,419.135578918457,388.21799133300783,0.0409042117078807,0.0005340302553993,-0.0028824726933327,0.0147325585706501,-0.0114230939122336,Oil Gas & Consumable Fuels,15.0
2020-05-08,432.3235778808594,436.6257717109345,428.75368722106816,436.6257717109345,1824901.0,420.8038192749024,388.1035711669922,0.1055087406334218,0.0084338578411109,0.0099513282415995,0.0099513282415995,-0.0082574507670618,Oil Gas & Consumable Fuels,15.0
2020-05-11,453.9718627929688,457.6790519398768,432.0490250312437,435.7104574467627,5961741.0,423.5636245727539,388.6765869140625,0.4923196193487953,0.0500742638609344,-0.0402258528399899,0.0081661209663972,-0.048291181807721,Oil Gas & Consumable Fuels,15.0
2020-05-12,440.2414855957031,453.2395537435954,436.991947607846,453.2395537435954,2913321.0,424.58424987792966,389.1919354248047,0.2469856683993137,-0.0302449960506192,0.0295248598171167,0.0295248598171167,-0.0073812625438061,Oil Gas & Consumable Fuels,15.0
2020-05-13,432.96435546875,447.6100841949656,429.6690609184493,447.6100841949656,2511809.0,425.1815216064453,389.5470947265625,0.116958134561827,-0.0165298600087773,0.0338266384778012,0.0338266384778012,-0.0076110065613439,Oil Gas & Consumable Fuels,15.0
2020-05-14,422.6208801269531,438.548106768304,421.3851410050995,428.387625449584,2304769.0,425.5636856079101,389.6532769775391,-0.0678587598099404,-0.0238899004297905,0.0136451973714564,0.0376867954005641,-0.0029239897505357,Oil Gas & Consumable Fuels,15.0
2020-05-15,417.9524841308594,427.9298811197986,413.3756939584551,426.9229816949676,2849299.0,425.1998321533203,389.6651763916016,-0.1512735136701991,-0.0110462975579706,0.0214629602758853,0.0238720844300937,-0.0109505035767925,Oil Gas & Consumable Fuels,15.0
2020-05-18,407.7919921875,425.2295510499967,402.3913855321881,420.1493252840909,2216242.0,424.5247528076172,389.721928100586,-0.3328208663934112,-0.0243101604348358,0.0303030303030302,0.0427609153601991,-0.0132435328765081,Oil Gas & Consumable Fuels,15.0
2020-05-19,412.8265075683594,420.8358910300514,407.9293360934508,416.2133437488228,3531809.0,423.9114639282226,390.0642724609375,-0.2428643028003776,0.0123457926524082,0.0082040181974085,0.01940133037694,-0.0118625412494803,Oil Gas & Consumable Fuels,15.0
2020-05-20,415.66412353515625,421.7512493826424,413.0095906017991,416.48794024764464,2060084.0,423.9343505859375,390.175947265625,-0.192161869326791,0.0068736283033545,0.0019819288359119,0.0146443378266953,-0.0063862450066193,Oil Gas & Consumable Fuels,15.0
2020-05-21,412.6433715820313,425.2295439708793,410.4007612625419,419.14241891153824,2197835.0,424.1242874145508,390.4606237792969,-0.2461365708845972,-0.0072672905408193,0.0157497921379188,0.0305013317931026,-0.0054347421379663,Oil Gas & Consumable Fuels,15.0
2020-05-22,412.4603576660156,416.9456066845009,405.36633252484137,412.73495391703057,2187539.0,424.1128448486328,390.6610882568359,-0.2494066578202854,-0.0004435159477152,0.0006657518617516,0.0108743760100142,-0.0171992896028048,Oil Gas & Consumable Fuels,15.0
2020-05-26,430.2182922363281,432.2320911610261,412.9180303269185,417.2659811527112,3652815.0,425.6117446899414,391.1947418212891,0.0678915624867838,0.0430536759236672,-0.0301063699925199,0.0046808770362367,-0.0402127529712433,Oil Gas & Consumable Fuels,15.0
2020-05-27,417.7694091796875,437.4038505610802,414.3368164860531,434.4289368932638,3012687.0,426.01221618652346,391.9032287597656,-0.154544691180153,-0.0289362011827293,0.039877327893127,0.0469982745264809,-0.0082164768846394,Oil Gas & Consumable Fuels,15.0
2020-05-28,430.9048156738281,432.9643713515044,417.9982611734877,420.1493582459631,2320689.0,426.19071197509766,392.8909008789062,0.0801583418273278,0.0314417623825849,-0.0249601699415825,0.0047796070100902,-0.0299522168954128,Oil Gas & Consumable Fuels,15.0
2020-05-29,432.14056396484375,452.7818779158484,420.1493672854799,432.5067016174058,29968320.0,426.01450805664064,394.4241253662109,0.1022386536977336,0.0028677987482762,0.0008472651796507,0.0477652774866186,-0.0277483709683392,Oil Gas & Consumable Fuels,15.0
2020-06-01,430.7217712402344,438.27347606419744,422.8954701419328,427.4722609443347,3826448.0,425.7353256225586,395.4337664794922,0.0768877096045067,-0.0032831741403586,-0.0075443372331583,0.0175326749846389,-0.0181702008602124,Oil Gas & Consumable Fuels,15.0
2020-06-02,432.82708740234375,439.3261355627677,430.3556093343826,437.99885513099,2226683.0,425.8794967651367,396.922138671875,0.1145054330382776,0.0048878796074023,0.0119488079170024,0.0150153452720085,-0.0057100817853013,Oil Gas & Consumable Fuels,15.0
2020-06-03,448.2508239746094,455.57368797788985,434.3373711945728,434.4289125815157,4494196.0,427.07403869628905,398.97803283691405,0.3900962764152176,0.0356348690301079,-0.0308352169228285,0.0163365321637318,-0.0310394360386602,Oil Gas & Consumable Fuels,15.0
2020-06-04,462.0269470214844,475.986156416388,450.4018893352036,452.73606897833554,10060013.0,428.7514312744141,401.9858984375,0.6362476127768381,0.0307330679835076,-0.0201089527419204,0.0302129767211489,-0.0251609949619242,Oil Gas & Consumable Fuels,15.0
2020-06-05,447.38128662109375,464.91038924655726,443.94869362911606,463.1712143841912,4600112.0,429.68509979248046,405.021226196289,0.3745594101389854,-0.0316987147498771,0.0352941176470589,0.039181573189738,-0.0076726342710996,Oil Gas & Consumable Fuels,15.0
2020-06-08,432.872802734375,454.6583404044623,429.5317515431576,453.5598996049752,5359648.0,429.7125610351562,407.39017211914063,0.1153222731632836,-0.0324297960611986,0.0477902440160797,0.0503278042244099,-0.0077183208788184,Oil Gas & Consumable Fuels,15.0
2020-06-09,424.22271728515625,441.66027769711314,420.286660743936,436.6258082104103,4938533.0,428.2251037597656,410.2918572998047,-0.0392371834938925,-0.0199829728145954,0.0292372153114017,0.0411047303726443,-0.009278278557097,Oil Gas & Consumable Fuels,15.0
2020-06-10,426.5568237304688,431.9574302895107,422.1173318880031,424.9091905207641,2612566.0,427.5408706665039,412.9619561767578,0.0024685575748382,0.0055020779185277,-0.0038626347488599,0.0126609311083356,-0.0104077384195613,Oil Gas & Consumable Fuels,15.0
2020-06-11,434.7950744628906,440.5618190135415,425.8703334607576,428.3418113736142,3945454.0,427.6324066162109,415.3757556152344,0.1496693643742334,0.0193133722732974,-0.0148420795641447,0.0132631321957237,-0.0205263157894737,Oil Gas & Consumable Fuels,15.0
2020-06-12,441.2026062011719,444.22327677106784,417.7236764165805,422.8954441181357,4496768.0,428.5614929199219,417.5771923828125,0.2641589413612222,0.0147369004724733,-0.04149377593361,0.0068464477032545,-0.0532157549719592,Oil Gas & Consumable Fuels,15.0
2020-06-15,432.78131103515625,444.7725080792023,430.6759985180127,441.20261697275686,2596272.0,429.3029342651368,419.6898388671875,0.1136875023390059,-0.0190871383071019,0.0194585711602424,0.0277072894283827,-0.0048646105168173,Oil Gas & Consumable Fuels,15.0
2020-06-16,434.154296875,442.02638141872194,426.1449142154448,439.3718487527427,4711892.0,430.6210494995117,421.75763244628905,0.1382199704458283,0.003172470263468,0.0120177363561713,0.018131997311519,-0.0184482399856594,Oil Gas & Consumable Fuels,15.0
2020-06-17,434.0170593261719,440.14997007799616,431.179443486753,434.65782120215846,2323055.0,431.6805770874024,423.3357104492188,0.1357678142094117,-0.0003161031684264,0.0014763518212426,0.0141305753311766,-0.0065380283526743,Oil Gas & Consumable Fuels,15.0
2020-06-18,411.59075927734375,434.3374133839315,410.0804240168626,434.2458719880968,10581374.0,431.4769088745117,424.4176635742188,-0.2649446146707834,-0.0516714713556324,0.0550428118224277,0.0552652205956361,-0.0036695072142362,Oil Gas & Consumable Fuels,15.0
2020-06-19,409.7599792480469,415.5725077964181,405.7781665930519,411.9110760096655,4475477.0,431.3327392578125,425.1673400878906,-0.2976569350574555,-0.0044480591170494,0.005249650699334,0.0141852031499949,-0.0097174269246645,Oil Gas & Consumable Fuels,15.0
2020-06-22,409.9888916015625,414.5656821484308,405.869780109381,409.16507489002873,4389555.0,431.2091659545898,425.3879425048828,-0.2935667362739642,0.0005586498562785,-0.002009363493522,0.0111632062249047,-0.0100468856024141,Oil Gas & Consumable Fuels,15.0
