Date_Ticker,Close_SBICARD.NS,High_SBICARD.NS,Low_SBICARD.NS,Open_SBICARD.NS,Volume_SBICARD.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2022-09-26,869.4713134765625,906.0095494891816,862.1239241224872,903.5273315453755,1494707.0,931.6111572265625,916.478565673828,0.4070179251633861,-0.0435257219238554,0.0391686505822037,0.0420235095123744,-0.0084504103127875,Financial Services,9.0
2022-09-27,898.016845703125,905.4634997490888,880.4923622745467,894.740330043106,2733212.0,932.1026397705078,917.6452087402344,0.6357769657563046,0.0328309074538914,-0.0036486126910609,0.0082923322447621,-0.0195146488759428,Financial Services,9.0
2022-09-28,891.1162719726562,911.470459800444,886.896501325432,897.0239629989754,1165811.0,930.8764251708984,918.880361328125,0.5804769414444853,-0.0076842363965519,0.0066295400635445,0.0228412256267409,-0.0047353760445681,Financial Services,9.0
2022-09-29,896.9743041992188,906.4563646643654,885.3575120529811,898.5628994495486,1211541.0,929.6526916503906,920.0440246582032,0.6274222154465532,0.0065738135536394,0.0017710599321438,0.0105711617609958,-0.0129510868838195,Financial Services,9.0
2022-09-30,907.00244140625,910.2789569889906,887.4425517866438,894.6906161002272,1340531.0,928.7094482421876,921.1401721191406,0.7077860015622647,0.0111799604069861,-0.0135741920241516,0.0036124661116243,-0.0215654211352285,Financial Services,9.0
2022-10-03,872.99609375,911.66906333573,871.2585411039238,901.0451578938016,803074.0,925.8747589111327,921.1868383789064,0.4352649148237189,-0.0374931158989222,0.0321296559567814,0.0442991324504193,-0.0019903326698891,Financial Services,9.0
2022-10-04,888.1871948242188,898.3146559532357,878.7051345881333,890.6197804808538,1311142.0,923.1095642089844,921.396336669922,0.5570038153180893,0.0174011100198221,0.0027388209048841,0.0114023948870611,-0.0106757452610674,Financial Services,9.0
2022-10-06,880.0455322265625,900.4990445991585,878.556201448991,891.6126921727773,1232328.0,919.5450958251952,921.553212890625,0.4917579158936603,-0.0091666065949842,0.0131438198623079,0.023241425157682,-0.0016923337748256,Financial Services,9.0
2022-10-07,879.251220703125,895.5842267592383,874.5350066486834,884.4638783422448,1401822.0,915.6902099609376,921.5859765625,0.4853924384315032,-0.0009025800306352,0.0059285190812146,0.0185760402391617,-0.0053638982163369,Financial Services,9.0
2022-10-10,876.6697387695312,883.5703167204317,862.4217715210776,877.712258177705,850805.0,912.6966552734376,921.4062634277344,0.4647048812421738,-0.0029360003976217,0.0011891814694517,0.0078713541094572,-0.0162523771705085,Financial Services,9.0
2022-10-11,866.2940673828125,883.3717390548619,862.8189622414487,881.6838187231375,580439.0,908.8616302490234,921.0825830078124,0.3815560153147578,-0.0118353251262918,0.0177650429799427,0.0197134810395773,-0.0040114613180516,Financial Services,9.0
2022-10-12,867.8330688476562,872.6486082603794,855.0744922180515,868.7763238337383,754892.0,904.954620361328,919.9884204101562,0.3938893113196979,0.0017765346927669,0.0010869083236646,0.005548923618591,-0.014701648378698,Financial Services,9.0
2022-10-13,855.1737670898438,869.7692216277757,852.8901385596567,868.7763343884745,721065.0,900.1614624023438,918.4405102539064,0.2924398199699208,-0.0145872544066821,0.015906202718215,0.0170672383784646,-0.002670367845775,Financial Services,9.0
2022-10-14,840.8264770507812,865.7976136575761,839.1386173398365,865.7976136575761,1110130.0,894.6112182617187,916.5073571777344,0.1774630776063574,-0.0167770464801397,0.0296983233620111,0.0296983233620111,-0.0020073817333452,Financial Services,9.0
2022-10-17,852.3936157226562,854.8758335902237,825.1884836537083,840.975413531846,1114767.0,890.8605865478515,914.8532055664062,0.270160159727009,0.0137568677813845,-0.0133954571927781,0.0029120559114734,-0.0319161612277956,Financial Services,9.0
2022-10-18,877.4144287109375,879.1023490672003,850.110030774709,856.6630620389938,991434.0,887.9241241455078,913.816630859375,0.4706726997849568,0.0293535903211437,-0.0236505874452405,0.0019237435595202,-0.0311191576554571,Financial Services,9.0
2022-10-19,880.1448364257812,884.6128286525003,875.7264764369323,881.8327567205242,760863.0,884.4117828369141,912.6668676757812,0.4925537228577704,0.0031118792049672,0.0019177756033854,0.0050764283806552,-0.0050200373915634,Financial Services,9.0
2022-10-20,880.641357421875,883.9178732226294,865.1026477381229,878.7052151665566,642160.0,881.3611389160156,911.700791015625,0.4965327576783212,0.0005641355553593,-0.0021985593102128,0.0037206017786248,-0.0176447648668721,Financial Services,9.0
2022-10-21,859.2942504882812,890.0241218464458,852.8404836047033,880.6909578051689,1197189.0,877.4392333984375,910.6940026855468,0.3254606731641904,-0.0242404092809001,0.0249003264070826,0.0357617560465495,-0.0075105435418783,Financial Services,9.0
2022-10-24,849.4150390625,868.7763403619958,845.0463109391255,868.7763403619958,371350.0,874.4580932617188,909.6713293457032,0.2462903529319631,-0.0114968899421444,0.0227936879018118,0.0227936879018118,-0.0051432196540766,Financial Services,9.0
2022-10-25,838.8407592773438,852.1454725147814,830.7487646435002,850.060433554166,1560814.0,872.9265655517578,907.7500939941406,0.1615498730763268,-0.0124488963567528,0.0133752135345543,0.0158608330488132,-0.009646639775605,Financial Services,9.0
2022-10-27,852.046142578125,860.2870939051068,841.9683136402529,847.4291930329667,1721615.0,870.6280303955078,905.8487145996094,0.2673755690406666,0.0157424197080714,-0.0054186614015859,0.0096719542700425,-0.0118277971511948,Financial Services,9.0
2022-10-28,804.5364990234375,831.989854786891,794.2105083374114,829.0608253794171,8430730.0,866.2990417480469,902.8482092285157,-0.1133586345545493,-0.05575947261604,0.0304825528558962,0.0341231949038693,-0.0128347075596445,Financial Services,9.0
2022-10-31,820.7702026367188,822.0609438364381,807.812976598201,812.628515729301,1824254.0,862.4888366699219,899.3899841308594,0.0167355053749344,0.0201777093183293,-0.0099195693036402,0.0015725975377429,-0.0157866672022117,Financial Services,9.0
2022-11-01,819.7276611328125,827.0750507702214,815.2100364210796,824.0963891227897,1045864.0,858.12509765625,896.763798828125,0.008380755065183,-0.0012701990161888,0.0053294870932376,0.0089632081309238,-0.0055111287881756,Financial Services,9.0
2022-11-02,829.9544067382812,834.0252198806226,818.1886574543513,821.1176867158034,957955.0,855.973013305664,895.0739050292968,0.0903361551091148,0.0124757844469174,-0.0106472354996054,0.0049048635796027,-0.0141763802787303,Financial Services,9.0
2022-11-03,823.25244140625,834.5713190608199,821.1177096980639,825.0892584753217,1229699.0,852.7262756347657,893.5945031738281,0.0366277447255158,-0.0080751006050681,0.0022311711167648,0.0137489755089403,-0.0025930463134,Financial Services,9.0
2022-11-04,805.5293579101562,828.7629421884193,802.798918162118,824.5928039075741,1807193.0,849.0004669189453,891.4925610351562,-0.105402032289534,-0.0215281274669769,0.0236657370835937,0.0288426288255212,-0.0033896216459721,Financial Services,9.0
2022-11-07,800.7635498046875,814.9618250523768,795.4019345302465,813.0753756787972,1911902.0,845.0760833740235,889.1910485839844,-0.1435944079371144,-0.0059163679866777,0.0153751077669714,0.0177309210080207,-0.0066956285357253,Financial Services,9.0
2022-11-09,808.4583740234375,816.153249551447,801.2599420778804,803.2457164076892,2372049.0,841.6655151367188,887.1466931152344,-0.0819293952885001,0.0096093587434478,-0.0064476512127724,0.0095179613140927,-0.0089038992938286,Financial Services,9.0
2022-11-10,800.86279296875,807.2172953025629,792.4232517509496,807.2172953025629,1368730.0,838.3939514160156,885.1331176757812,-0.1427990900983663,-0.009395141789288,0.0079345705526625,0.0079345705526625,-0.0105380613157411,Financial Services,9.0
2022-11-11,806.5718994140625,819.8766122455604,804.2386387149911,805.2315259232812,1398878.0,835.3308929443359,883.5008117675782,-0.0970472819797826,0.0071286948219297,-0.0016618152600592,0.0164953835376153,-0.0028928117887151,Financial Services,9.0
2022-11-14,803.3947143554688,809.2030803235153,799.770651779867,809.2030803235153,1096007.0,832.7419403076171,881.2558947753906,-0.1225087027030488,-0.0039391219318474,0.0072297786682682,0.0072297786682682,-0.0045109365432024,Financial Services,9.0
2022-11-15,805.2315673828125,810.6924473095763,801.4586079172542,805.2315673828125,1307752.0,830.9621948242187,878.9315466308594,-0.1077884749311403,0.0022863643418632,0.0,0.0067817509247842,-0.0046855583143881,Financial Services,9.0
2022-11-16,805.2811889648438,810.4442147656391,801.5082295492339,807.0187416458115,1087186.0,828.6065734863281,876.51982421875,-0.1073908160117663,6.162398996916071e-05,0.0021576968452488,0.0064114571053524,-0.0046852695273558,Financial Services,9.0
2022-11-17,791.6785888671875,805.2315234592861,788.352440970004,805.2315234592861,1558934.0,824.3197814941407,873.7595983886719,-0.2163997398325467,-0.0168917395365236,0.0171192385176053,0.0171192385176053,-0.0042013867040953,Financial Services,9.0
2022-11-18,787.55810546875,794.8061695984753,780.409305814368,794.8061695984753,1260838.0,819.6904449462891,870.6409387207032,-0.2494205930268162,-0.0052047427534114,0.0092032119019476,0.0092032119019476,-0.0090771710744148,Financial Services,9.0
2022-11-21,788.3027954101562,793.0190095554138,775.6931159963152,784.380878895474,682711.0,815.0735168457031,867.3802966308593,-0.2434527744840332,0.0009455682523424,-0.0049751396766792,0.0059827444133364,-0.0159959846486148,Financial Services,9.0
2022-11-22,793.366455078125,803.4442837638913,790.189204118005,790.8346049977715,680334.0,811.7771270751953,864.1206469726562,-0.2028734670694845,0.0064234957651445,-0.0031912744282894,0.0127026150667965,-0.0040047709854421,Financial Services,9.0
2022-11-23,793.0686645507812,798.3805869211334,786.7638549634642,797.3380674635255,818511.0,808.9598083496094,861.2512036132813,-0.2052599097110908,-0.0003753505400154,0.0053833962979266,0.0066979350058686,-0.0079498911874021,Financial Services,9.0
2022-11-24,793.763671875,796.3451543146358,783.387988675381,785.3737630446468,1693339.0,806.7059539794922,858.2665856933594,-0.1996902392130438,0.0008763520175298,-0.01056978182251,0.0032522053239574,-0.0130715017167639,Financial Services,9.0
2022-11-25,801.1110229492188,803.6925660616384,793.7140616989091,797.2884314225349,1171797.0,804.1591979980469,855.3693408203125,-0.140809817250772,0.0092563458552633,-0.0047716126943445,0.0032224536156248,-0.0092333784436998,Financial Services,9.0
2022-11-28,806.91943359375,812.132091355207,799.1749256112189,806.224400438684,2015590.0,804.2783447265625,852.4869909667968,-0.0942622021680781,0.0072504440435086,-0.0008613414501253,0.0064599482233826,-0.0095976223401135,Financial Services,9.0
2022-11-29,811.4866943359375,818.0397861995632,806.2244043097855,807.2172915072114,970373.0,803.8141693115234,849.68009765625,-0.057660951323356,0.0056601198980255,-0.0052612111307874,0.0080754150491504,-0.006484752076506,Financial Services,9.0
2022-11-30,818.3872680664062,821.3659296426262,809.5009155771454,816.7489799590754,2335132.0,803.7471496582032,847.4997180175782,-0.0023609270115367,0.0085036190718021,-0.0020018494559447,0.0036396724294813,-0.0108583708911509,Financial Services,9.0
2022-12-01,828.5147705078125,829.7062473174125,816.6993880975739,821.1177484409502,1835114.0,803.6751678466796,845.3471398925781,0.0787991551936469,0.0123749511222655,-0.00892805092941,0.0014380875900013,-0.0142609194559039,Financial Services,9.0
2022-12-02,832.386962890625,833.7770292160635,817.5433476777507,828.5147391572331,1007514.0,804.1318939208984,842.9870458984375,0.1098302464149601,0.0046736552209433,-0.0046519514432865,0.0016699760897398,-0.0178325897384636,Financial Services,9.0
2022-12-05,825.2382202148438,836.0110220904446,822.4084553352762,832.982728251771,1670685.0,805.1173370361328,840.6587255859375,0.0525414383809085,-0.0085882444037276,0.0093845726569852,0.0130541722519785,-0.0034290278979454,Financial Services,9.0
2022-12-06,811.7845458984375,825.089258543765,808.1605439995041,825.089258543765,1223944.0,805.6683868408203,838.1397692871094,-0.0552740195563876,-0.0163027765642067,0.0163894628353666,0.0163894628353666,-0.0044642410566249,Financial Services,9.0
2022-12-07,805.6783447265625,816.7490008406041,804.3876034640723,814.1675183156237,609571.0,805.5293853759765,836.0725793457032,-0.1042080772806878,-0.0075219480374771,0.0105366783712455,0.0137407889718059,-0.0016020553002802,Financial Services,9.0
2022-12-08,808.7562866210938,812.1817597082841,803.6925859537881,806.2244362874409,665441.0,805.9240600585938,834.8582788085937,-0.0795419743961696,0.0038203110641826,-0.003130547948172,0.0042354824857084,-0.0062610958963438,Financial Services,9.0
2022-12-09,795.6998291015625,812.1817324387604,790.5368035233115,809.35202814928,1277512.0,805.3804565429688,832.8119384765625,-0.1841742044770252,-0.0161438714425081,0.0171574738970756,0.0207137198405682,-0.0064886599059355,Financial Services,9.0
2022-12-12,798.0330810546875,801.111007111347,786.3666565416019,796.7919720639337,1674576.0,805.1123748779297,830.9502746582032,-0.1654759201352901,0.0029323268245005,-0.0015552099533436,0.003856890309098,-0.0146189735614308,Financial Services,9.0
2022-12-13,792.3735961914062,802.0542461269218,790.9338976705351,800.2670613359545,1179383.0,804.4694763183594,828.8582604980469,-0.2108300693344998,-0.0070917923049024,0.0099617972916925,0.0122172798059478,-0.0018169440877272,Financial Services,9.0
2022-12-14,793.8629760742188,801.2599980900511,788.9481721441672,794.409051932885,1410018.0,803.8985656738281,826.5954711914062,-0.1988944322489337,0.0018796435039876,0.0006878716795266,0.0093177566390763,-0.0061909977895128,Financial Services,9.0
2022-12-15,792.9693603515625,802.947864262056,790.338185117984,795.5508427459606,888622.0,803.9631042480469,824.9949365234374,-0.2060557166752009,-0.0011256548668831,0.0032554629768464,0.0125837193836462,-0.0033181297602872,Financial Services,9.0
2022-12-16,785.2247924804688,791.3310728033633,779.0192476811952,791.3310728033633,1377355.0,803.8464385986329,822.9356884765625,-0.2681193664939134,-0.0097665411279701,0.0077764741783117,0.0077764741783117,-0.0079028895402941,Financial Services,9.0
2022-12-19,790.7850341796875,793.3168844566844,782.0476388115087,785.1751971768487,824645.0,803.9705505371094,821.150478515625,-0.2235605351334518,0.0070810827070988,-0.0070940100790578,0.0032016922015012,-0.011049014574792,Financial Services,9.0
2022-12-20,790.4375,793.1183076426889,780.5086276945055,793.1183076426889,420519.0,803.8241027832031,819.3742041015626,-0.2263456149451563,-0.0004394799656875,0.0033915491644676,0.0033915491644676,-0.0125612364108413,Financial Services,9.0
2022-12-21,786.0191650390625,798.4798871031853,783.3879897557468,793.316861615769,1017650.0,803.4716278076172,817.5611926269531,-0.2617533999063943,-0.0055897334842255,0.0092843748617041,0.0158529494169568,-0.0033474696296812,Financial Services,9.0
2022-12-22,781.2532958984375,790.0900165221944,769.7854604649749,789.990752039197,929731.0,802.8461090087891,815.8603771972656,-0.2999462646793367,-0.0060632989023723,0.0111838966781079,0.0113109546803187,-0.014678767428782,Financial Services,9.0
2022-12-23,765.7642822265625,789.2957218848809,759.8069587991922,782.841954838563,1273228.0,801.0787719726562,813.8190014648437,-0.4240725860660376,-0.019825853859679,0.0223014744985818,0.0307293513219206,-0.0077795786061587,Financial Services,9.0
2022-12-26,787.0617065429688,790.0403681845335,760.700563135327,765.7642636855763,651376.0,800.0858856201172,812.4567602539063,-0.2533986495966429,0.0278119844588221,-0.0270594321643949,0.0037845338132991,-0.033493108848388,Financial Services,9.0
2022-12-27,793.5651245117188,797.2388194103959,787.1609897101238,789.3453537526636,818975.0,799.1898071289063,811.511533203125,-0.2012813640159021,0.0082629073612476,-0.0053174851423208,0.0046293552793634,-0.0080700809596886,Financial Services,9.0
2022-12-28,789.2957153320312,795.3026709512202,786.3666858843526,794.3097837215682,683157.0,797.7352294921875,810.2495751953124,-0.2354956830936558,-0.005380036304285,0.0063525853392321,0.007610526070906,-0.0037109405141602,Financial Services,9.0
2022-12-29,779.5653686523438,789.3949150589445,775.6434522967357,788.2531311991239,1188622.0,795.2877593994141,808.2925939941406,-0.313473026567761,-0.0123278848353994,0.0111443669718152,0.0126090085602357,-0.0050309012089492,Financial Services,9.0
2022-12-30,789.8417358398438,794.0118740323643,785.4233758573043,786.3666307795804,657138.0,793.160498046875,806.4865319824219,-0.2311199676044552,0.0131821750949058,-0.0043997485857951,0.0052797136480593,-0.0055939814041876,Financial Services,9.0
2023-01-02,789.1963500976562,793.9622570383393,785.4730231758876,789.3453074149367,236362.0,791.3584045410156,804.6576318359375,-0.2362919791831281,-0.0008171076722113,0.0001887455729641,0.0060389368755866,-0.0047178714413819,Financial Services,9.0
2023-01-03,786.7638549804688,795.5012503697442,779.565422657317,793.1182968085661,1083617.0,790.1073699951172,803.2070239257813,-0.2557855813636113,-0.0030822432426182,0.0080766824605269,0.011105486524279,-0.0091494192032125,Financial Services,9.0
2023-01-04,778.4235229492188,790.3381687086455,775.444861509362,789.3452815620267,1890698.0,788.74462890625,801.7871936035157,-0.3226235838416226,-0.0106008073177904,0.0140306122448978,0.0153061224489794,-0.0038265306122449,Financial Services,9.0
2023-01-05,774.0052490234375,783.3384134790376,769.5868886098712,782.3455262221026,637116.0,787.0070770263671,800.4904833984375,-0.3580308796774984,-0.0056759255026642,0.0107754788603668,0.0120582702344407,-0.0057084372737019,Financial Services,9.0
2023-01-06,768.6932983398438,776.8846179101254,767.0053779445501,776.8846179101254,623547.0,785.6567504882812,798.8234265136718,-0.4005999490650036,-0.0068629388370373,0.0106561610306379,0.0106561610306379,-0.0021958307675363,Financial Services,9.0
2023-01-09,776.5370483398438,777.8278501697934,763.7288399283257,772.466235094537,1055444.0,784.5819488525391,798.2634375,-0.3377414705329051,0.0102040046621197,-0.0052422653291427,0.001662254019572,-0.01649400815956,Financial Services,9.0
2023-01-10,776.4378051757812,780.4589862921001,768.842193710825,780.4589862921001,835589.0,783.7851593017579,797.3767895507813,-0.3385367883716532,-0.0001278022269184,0.005179012522978,0.005179012522978,-0.0097826399156809,Financial Services,9.0
2023-01-11,772.5654907226562,778.3242848490042,770.4804518845125,776.5370394437105,453225.0,782.7202850341797,796.4335461425782,-0.3695688578436905,-0.004987282210258,0.005140727574227,0.0074541177356515,-0.0026988505999581,Financial Services,9.0
2023-01-12,774.7001953125,777.3313704886066,771.7215338758612,775.4448606716597,493884.0,781.8068267822266,795.3284619140625,-0.3524616983048136,0.0027631373850868,0.0009612303748798,0.0033963786146267,-0.0038449214995193,Financial Services,9.0
2023-01-13,781.7496948242188,783.3879829072099,774.7002201056407,778.6221365762682,339616.0,781.6330718994141,794.4984069824219,-0.2959682081095101,0.0090996485535609,-0.0040007156621325,0.0020956683371133,-0.0090175599239129,Financial Services,9.0
2023-01-16,769.2890014648438,786.8631172769119,765.3174526079256,782.8419361794876,730529.0,780.5582702636718,793.7735998535156,-0.3958260855310668,-0.0159394924511954,0.0176174814521421,0.0228446211743627,-0.0051626226936245,Financial Services,9.0
2023-01-17,760.8494262695312,771.9697746940099,754.5942492185819,771.3740666324046,1083171.0,779.0788665771485,792.9753173828125,-0.4634594058478263,-0.0109706172572885,0.0138327506067474,0.0146157019254151,-0.0082213074426811,Financial Services,9.0
2023-01-18,759.657958984375,762.5373560536331,753.7006358902061,762.5373560536331,626626.0,777.7608062744141,791.9993090820312,-0.4730076220410619,-0.0015659698805295,0.0037903862326509,0.0037903862326509,-0.0078421123924424,Financial Services,9.0
2023-01-19,763.67919921875,767.3032010674198,749.5305568948322,758.4665415204645,604986.0,776.8821014404297,791.2556372070312,-0.4407820866855404,0.0052934879267916,-0.0068257164835943,0.0047454505142698,-0.0185269447411844,Financial Services,9.0
2023-01-20,747.0979614257812,765.4167417893083,745.6582629124699,764.5231190980052,1522013.0,775.9487854003906,790.0661584472656,-0.5736613064267287,-0.021712307746409,0.0233237922895268,0.0245199174798536,-0.0019270545332017,Financial Services,9.0
2023-01-23,761.6934204101562,763.2323834109358,744.7646455985098,751.6155913452366,621794.0,774.68037109375,789.2321325683594,-0.4566957803409331,0.019536205073456,-0.0132308206883197,0.0020204493823128,-0.022225181888181,Financial Services,9.0
2023-01-24,739.700927734375,761.048001487783,726.7933947671979,760.5515579121225,3399480.0,771.9871612548828,787.9215197753906,-0.6329398764337367,-0.0288731556377876,0.0281879194630871,0.0288590604026843,-0.0174496644295303,Financial Services,9.0
2023-01-25,710.0136108398438,738.7080750939853,706.0917548897214,734.7365263031573,5895355.0,768.0230560302734,786.0161682128906,-0.8708489851751547,-0.0401342161155054,0.0348203401820281,0.0404139636424716,-0.0055236348856514,Financial Services,9.0
2023-01-27,694.3756103515625,713.8362350270438,692.0919820062469,713.7866027893023,2741068.0,763.7635681152344,784.0701086425781,-0.9961692615707018,-0.0220249305781388,0.0279546000008727,0.0280260775081491,-0.0032887508018309,Financial Services,9.0
2023-01-30,711.304443359375,715.5242141316469,690.6027080336125,696.0139556147316,2347230.0,759.836703491211,782.5450354003906,-0.8605044728924469,0.0243799360971815,-0.0214964040888441,0.0059324397754956,-0.0291039027227097,Financial Services,9.0
2023-01-31,717.70849609375,721.2829264132823,705.4463632806543,714.7795273026807,1266807.0,756.2623107910156,781.1331494140625,-0.8091834834011784,0.0090032514124749,-0.0040810005831207,0.0049803371967682,-0.0170851158650544,Financial Services,9.0
2023-02-01,734.438720703125,740.0981902235237,719.2971899394512,723.8148148667677,1966291.0,753.6460540771484,779.9545947265625,-0.6751103086511437,0.0233106124567733,-0.0144653400438723,0.007705843062006,-0.0206164657946926,Financial Services,9.0
2023-02-02,732.1054077148438,740.2470954870917,722.9708932689865,734.7365832330497,1027700.0,751.3301483154297,778.7353295898438,-0.6938090821182409,-0.0031770015966034,0.0035939845416779,0.011120922870466,-0.0124770481813121,Financial Services,9.0
2023-02-03,748.6865844726562,752.608501050844,728.7792081415824,731.2614261529638,878322.0,750.0642150878906,777.8337878417968,-0.5609303515024147,0.0226486194243095,-0.0232743028672884,0.005238395691236,-0.0265897329322332,Financial Services,9.0
2023-02-06,751.119140625,752.5588391350344,738.9066406107862,749.6298098769001,422048.0,749.1855072021484,776.8339501953125,-0.5414362601965693,0.0032490980909683,-0.0019828155981495,0.0019167378810722,-0.0162590717686302,Financial Services,9.0
2023-02-07,745.3604125976562,752.5092123606446,735.0343617621148,751.1191460785827,962622.0,747.626675415039,775.6027697753906,-0.5875857272345271,-0.0076668636383729,0.0077261058993685,0.0095910644597745,-0.0138537688090437,Financial Services,9.0
2023-02-08,746.3533325195312,748.7859183193672,737.4669798145528,741.7860149645069,735979.0,746.1224517822266,774.3001025390626,-0.5796286358441497,0.001332133965117,-0.0061195111698718,0.0032592951539776,-0.0119063616624849,Financial Services,9.0
2023-02-09,751.8638305664062,757.3743423942283,745.1618419809678,748.5376826940432,1032171.0,745.087368774414,772.9696337890625,-0.5354684416537864,0.0073832296404073,-0.0044238700375537,0.0073291354149471,-0.0089138329481678,Financial Services,9.0
2023-02-10,748.339111328125,758.7644271589372,745.6583037085679,751.8638488459561,940185.0,743.7693145751953,771.3661206054687,-0.5637149421887571,-0.0046879755282628,0.0047100805830868,0.0139312721639119,-0.0035823433240035,Financial Services,9.0
2023-02-13,737.21875,753.6013888888889,735.332240069354,744.665404040404,929612.0,741.5427673339843,769.4627563476563,-0.6528316266589561,-0.0148600563030695,0.0101010101010101,0.0222222222222221,-0.0025589554398147,Financial Services,9.0
2023-02-14,742.431396484375,744.665392662362,731.1621511158278,735.3322288339172,629708.0,740.1998870849609,767.8066198730469,-0.611058364235561,0.007070691683269,-0.0095620520415413,0.0030090270812437,-0.0151788372931294,Financial Services,9.0
2023-02-15,751.0198974609375,751.9630918140142,739.9491810121604,741.7859980798651,323890.0,739.7084106445312,766.5913269042969,-0.5422315780353174,0.0115680735179459,-0.0122951461236787,0.0012558846393624,-0.0147409096432801,Financial Services,9.0
2023-02-16,754.6439208984375,756.5800631013826,747.9915643913828,752.2610279264508,977032.0,739.4577087402344,765.5706384277344,-0.5131892705362365,0.0048254692715228,-0.0031576388625111,0.0025656367848827,-0.0088152257280954,Financial Services,9.0
2023-02-17,753.3035278320312,760.0055164059798,745.6582843015441,754.5942690668089,832721.0,738.9389251708984,764.4615832519531,-0.5239309526129564,-0.0017761927569898,0.0017134411124986,0.0088967970098807,-0.0101489549006756,Financial Services,9.0
2023-02-20,751.71484375,755.6863923855325,747.6440306389883,751.6155792745208,277435.0,739.1697692871094,763.5818835449219,-0.5366623966626326,-0.0021089561157418,-0.0001320507055362,0.0052833180940261,-0.0054153687995625,Financial Services,9.0
2023-02-21,740.2966918945312,754.5942921976341,737.5166197803243,754.5942921976341,543957.0,738.0999328613282,762.4271557617187,-0.6281655237744379,-0.0151894723782601,0.019313338097612,0.019313338097612,-0.0037553485577415,Financial Services,9.0
2023-02-22,738.2612915039062,740.644245108446,726.7934560592425,740.2966982155607,546212.0,738.0279510498046,761.3449096679688,-0.6444768763492046,-0.0027494387222183,0.0027570275390005,0.0032277916124863,-0.0155335727020208,Financial Services,9.0
2023-02-23,733.9421997070312,740.346333999767,729.0770283898155,739.700933106312,813246.0,739.2243804931641,760.146494140625,-0.6790893434716945,-0.0058503565696592,0.0078463037029068,0.008725665720396,-0.0066288207970025,Financial Services,9.0
2023-02-24,741.0413208007812,749.6298191278879,734.6372469857397,736.126577752219,636573.0,741.557666015625,759.1079333496094,-0.622198194357017,0.0096725887904848,-0.0066322118761897,0.011589769809092,-0.0086419928758104,Financial Services,9.0
2023-02-27,741.1902465820312,745.410016907515,732.8996632417835,741.1902465820312,623830.0,743.0519561767578,758.2272424316407,-0.6210047284735328,0.0002009682551697,0.0,0.0056932350971199,-0.0111854997802243,Financial Services,9.0
2023-02-28,745.1122436523438,749.232689350303,737.3180424339386,744.6654322727745,915717.0,744.4221435546875,757.3137866210938,-0.5895745109567594,0.0052914849978107,-0.0005996564723981,0.0055299664353412,-0.0104604390611005,Financial Services,9.0
2023-03-01,746.3533325195312,754.2964302489374,737.318022491716,737.5662442957599,597707.0,745.0178741455078,756.4321032714844,-0.5796286358441497,0.0016656401471864,-0.0117733623485112,0.010642543395086,-0.0121059418296076,Financial Services,9.0
2023-03-02,741.9845581054688,749.9276553379127,737.8144199382311,747.1475834267618,337987.0,745.511831665039,755.5514111328125,-0.6146392510113757,-0.005853493544826,0.0069583999624951,0.0107052055809966,-0.0056202492648705,Financial Services,9.0
2023-03-03,745.0128784179688,748.5873086608655,737.913771373496,742.7292500022714,846356.0,745.3281463623047,754.8266027832032,-0.5903708070462316,0.0040813791600088,-0.0030652200543789,0.0047978100063008,-0.0095288380243139,Financial Services,9.0
2023-03-06,751.7645263671875,753.2041642471753,739.4030692869641,748.7858649310383,1020636.0,745.3604156494141,754.5466076660156,-0.5362642486178965,0.0090624580390554,-0.0039622266436848,0.0019150117217483,-0.0164432566936334,Financial Services,9.0
2023-03-08,744.8143310546875,753.1049146419116,741.7859767206614,751.7645412095898,408263.0,745.3331115722656,753.70166015625,-0.5919619318490899,-0.0092451759410436,0.0093314667362274,0.0111310742040695,-0.0040659184547883,Financial Services,9.0
2023-03-09,761.6437377929688,766.1614229798919,745.2114669492154,745.2610991884183,1898644.0,746.0976318359375,753.063232421875,-0.4570939283856692,0.0225954389390576,-0.0215095822254415,0.0059314939029291,-0.0215747468644191,Financial Services,9.0
2023-03-10,748.3887329101562,755.5871651670036,741.6867442572295,754.5446457189756,946902.0,745.923876953125,752.2450927734375,-0.563317283269383,-0.0174031561281155,0.0082255551668739,0.0096185737976783,-0.0089552238805969,Financial Services,9.0
2023-03-13,729.7720336914062,748.6865212199386,724.8572303238927,748.3886672039422,1317677.0,744.9955230712891,751.2492260742188,-0.7125083447107001,-0.0248757075034491,0.0255102040816328,0.025918350738733,-0.0067347104857566,Financial Services,9.0
2023-03-14,720.0418090820312,732.7011208736243,715.176637564852,729.7720915153643,741803.0,744.1366760253907,749.8532275390625,-0.7904847099340812,-0.013333238545956,0.0135134964534044,0.0175813565711304,-0.0067567903083042,Financial Services,9.0
