Date_Ticker,Close_J&KBANK.NS,High_J&KBANK.NS,Low_J&KBANK.NS,Open_J&KBANK.NS,Volume_J&KBANK.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2021-05-19,26.875089645385746,27.746713804982647,26.48770133525525,26.778242106049827,3407466.0,24.260216617584227,25.34587352752685,-0.7248236997637183,0.0036166501810497,-0.0036036173502603,0.0324324186857756,-0.0144144006677575,Financial Services,9.0
2021-05-20,26.681396484375,27.11720951910305,26.584550785291704,27.11720951910305,1408040.0,24.470859241485595,25.27808052062988,-0.7298128186563477,-0.0072071633459275,0.0163339664392478,0.0163339664392478,-0.0036297087800486,Financial Services,9.0
2021-05-21,28.715185165405277,29.005727779987943,26.72981894488284,26.923512174058136,17208025.0,24.80256080627441,25.26064804077149,-0.6774268000731657,0.0762249712911874,-0.0623946173784615,0.0101180825723075,-0.0691399414312088,Financial Services,9.0
2021-05-24,28.860456466674805,29.44153986710188,28.327797760491027,29.054151549221565,8671854.0,25.151210498809814,25.279048957824703,-0.6736849240567973,0.0050590410764457,0.0067114351697943,0.0201342415043939,-0.0184563507094505,Financial Services,9.0
2021-05-25,28.52149200439453,29.054150694916064,28.18252654351121,29.054150694916064,4411690.0,25.461121463775637,25.2819543838501,-0.6824159189657951,-0.0117449445982143,0.0186756951718887,0.0186756951718887,-0.0118845627301367,Financial Services,9.0
2021-05-26,27.988832473754883,28.71518626726347,27.89198493184443,28.52149303065578,2715472.0,25.725030040740968,25.278080444335934,-0.6961360818966175,-0.0186757246275046,0.0190311817186505,0.0259515574359769,-0.0034602208577748,Financial Services,9.0
2021-05-27,28.13410377502441,28.76361189424224,27.504597503019863,28.13410377502441,3674264.0,25.964726734161378,25.278080444335934,-0.692394205880249,0.0051903308723488,0.0,0.0223752682598925,-0.0223752026024509,Financial Services,9.0
2021-05-28,27.843563079833984,28.81203483913256,27.649867989088957,28.569916899307916,3393767.0,26.19473876953125,25.26839572906494,-0.6998779087837907,-0.0103269930868866,0.0260869565217389,0.0347826086956521,-0.0069565482761549,Financial Services,9.0
2021-05-31,27.79513931274414,28.18252763422636,27.7467146180506,27.891985007704776,1686716.0,26.43443555831909,25.27226959228516,-0.7011252007892469,-0.0017391368680438,0.0034842672983557,0.0139372685678389,-0.0017422001073166,Financial Services,9.0
2021-06-01,28.03725814819336,28.812034816128303,27.795140208562028,28.56991687649697,4851684.0,26.676553535461423,25.28389133453369,-0.6948887407619662,0.0087108336722099,0.0189982460299149,0.0276338243861005,-0.0086355783561857,Financial Services,9.0
2021-06-02,28.473068237304688,28.71518616763417,27.98883237664572,28.37622069573025,5341513.0,26.925934982299804,25.319724769592284,-0.6836632109712512,0.0155439624947566,-0.0034013735635118,0.0085034014708771,-0.0170068029417544,Financial Services,9.0
2021-06-03,28.61833953857422,28.763611779174585,28.376221600524644,28.715187083236703,3292720.0,27.16805295944214,25.382675437927247,-0.6799213349548828,0.0051020599557022,0.003384107751323,0.0050761939002279,-0.0084602371050642,Financial Services,9.0
2021-06-04,28.52149200439453,28.86045561806469,28.32779692754316,28.81203277245843,3550090.0,27.393222713470458,25.43594135284424,-0.6824159189657951,-0.0033841073850265,0.0101867310454561,0.0118844979644801,-0.0067911972074085,Financial Services,9.0
2021-06-07,28.52149200439453,28.86045561806469,28.47306731157511,28.86045561806469,4238709.0,27.613549995422364,25.48920726776123,-0.6824159189657951,0.0,0.0118844979644801,0.0118844979644801,-0.0016978316846804,Financial Services,9.0
2021-06-08,28.08568000793457,28.56991587014034,27.891984924166977,28.56991587014034,2218482.0,27.78545370101929,25.52697765350342,-0.6936414978857052,-0.0152801261726704,0.0172413793103447,0.0172413793103447,-0.0068965780323948,Financial Services,9.0
2021-06-09,27.79513931274414,28.569915955708574,27.601444228396417,28.27937517640021,3180333.0,27.867773818969727,25.567653465271,-0.7011252007892469,-0.0103447983138862,0.0174216023243334,0.0278745371356781,-0.0069686675129889,Financial Services,9.0
2021-06-10,27.988832473754883,28.424645488745323,27.6498670006749,27.746714542585355,3099992.0,27.9186185836792,25.62769874572754,-0.6961360818966175,0.0069685983161067,-0.0086505191453255,0.0155709608608756,-0.0121107400031006,Financial Services,9.0
2021-06-11,28.279375076293945,28.56991585457381,27.891984908969828,28.18252753446292,2673428.0,27.97914810180664,25.694523315429688,-0.6886523298638806,0.0103806617446977,-0.0034246705087982,0.010273946206238,-0.0136986820351932,Financial Services,9.0
2021-06-14,28.18252944946289,28.473070247484976,27.60144600620537,28.279376997874703,2651212.0,28.03483533859253,25.75456855773926,-0.6911468647455978,-0.0034246027916026,0.0034364391807157,0.0103092519975216,-0.020618569539669,Financial Services,9.0
2021-06-15,28.42464637756348,28.8604575589682,28.230951287685865,28.376221681487436,3281813.0,28.1171555519104,25.82623550415039,-0.6849104538475123,0.0085910290108895,-0.0017036164824293,0.0153321584239205,-0.0068143359570694,Financial Services,9.0
2021-06-16,29.586809158325195,30.65212837840388,28.424644247777383,28.666762168376486,30014284.0,28.25274152755737,25.901776275634766,-0.6549756422333455,0.0408857427925313,-0.0310965263278424,0.0360065600307872,-0.0392798325878543,Financial Services,9.0
2021-06-17,29.19942283630371,30.410012521450746,28.86045735501989,29.296270380558127,10232953.0,28.37864284515381,25.9811909866333,-0.6649538800186043,-0.0130932105570593,0.0033167622797669,0.041459370342139,-0.0116086363481946,Financial Services,9.0
2021-06-18,31.717449188232425,32.29853074902487,29.19942231834995,30.216318744163203,41352783.0,28.528756046295165,26.1158086013794,-0.6000949413808608,0.0862354836958641,-0.0473282209789479,0.0183205640953005,-0.0793893246250297,Financial Services,9.0
2021-06-21,38.06093978881836,38.06093978881836,31.71745043975307,31.959568382041255,65451874.0,28.988780212402343,26.373422050476076,-0.4367002782164485,0.20000002405425,-0.160305327210275,0.0,-0.166666650488985,Financial Services,9.0
2021-06-22,39.36837768554688,42.903297317805695,38.8357152733199,41.54743909926143,57250974.0,29.53112449645996,26.656215858459472,-0.4030234923275231,0.0343511721986596,0.0553505514278416,0.0897908382330059,-0.0135302098674624,Financial Services,9.0
2021-06-23,39.319950103759766,40.91792990935114,37.52827891094336,39.94945819552034,25806902.0,30.09768037796021,26.920608558654784,-0.4042708825913694,-0.0012301137266544,0.0160098904016763,0.0406404331992926,-0.0455664665923645,Financial Services,9.0
2021-06-24,38.49675369262695,40.57896952106802,38.35148144620485,39.46522548363644,8497116.0,30.615812873840333,27.21308708190918,-0.4254746501673433,-0.020935845771943,0.0251572327044025,0.0540880887013561,-0.0037736232925511,Financial Services,9.0
2021-06-25,37.7703971862793,39.02940968693665,36.9956205469845,38.98098683968568,8717024.0,31.1121545791626,27.48232223510742,-0.4441840302491853,-0.0188679937053178,0.0320512820512819,0.0333333137707831,-0.0205128009502704,Financial Services,9.0
2021-06-28,39.94945907592773,40.86950796322834,37.52827973799272,38.20621069149982,18589168.0,31.719870567321777,27.803854866027837,-0.3880560865204397,0.0576923212880593,-0.0436363451408617,0.0230303215258049,-0.0606060606060606,Financial Services,9.0
2021-06-29,38.8841438293457,40.28842496869312,38.78729443373184,39.94946132011133,5664273.0,32.2622148513794,28.105049629211425,-0.4154963141236942,-0.0266665749981069,0.0273972212283002,0.0361144929797221,-0.0024907169369321,Financial Services,9.0
2021-06-30,39.07783508300781,41.01477865479361,38.884143681370574,39.17468447825311,10081285.0,32.79245319366455,28.442077827453613,-0.4105072443602599,0.0049812400270963,0.0024783715638179,0.0495662967938579,-0.0049565540472189,Financial Services,9.0
2021-07-01,39.94945907592773,40.82108511535493,38.83571510270704,39.36837751259392,9124958.0,33.359009170532225,28.791696128845214,-0.3880560865204397,0.0223048178351857,-0.0145454175544507,0.0218182188091855,-0.0278788248697916,Financial Services,9.0
2021-07-02,39.319950103759766,40.28842181759056,39.17468156334099,39.94945819552034,4191658.0,33.89893207550049,29.136472053527832,-0.4042708825913694,-0.0157576344393431,0.0160098904016763,0.0246305427976163,-0.0036945250448038,Financial Services,9.0
2021-07-05,39.223106384277344,40.38527323825236,39.1262606857905,39.368378626434186,4400122.0,34.43401279449463,29.483184928894044,-0.4067653683438915,-0.0024629664897047,0.003703741379726,0.0296296484676408,-0.0024690981264469,Financial Services,9.0
2021-07-06,38.59360122680664,39.852617570452296,38.44833266791228,39.41680450491548,4869434.0,34.959408855438234,29.80859149932861,-0.422980066156431,-0.0160493447740549,0.0213300457055314,0.0326224115818234,-0.0037640581411577,Financial Services,9.0
2021-07-07,38.35148239135742,39.22310850251741,38.25463668764044,38.44833178950119,3061368.0,35.4872260093689,30.1214079284668,-0.4292165261837117,-0.0062735486648767,0.0025253104210019,0.0227273121353039,-0.0025252140902592,Financial Services,9.0
2021-07-08,37.91566848754883,38.980985878507695,37.576701176297306,38.49675002908524,2671051.0,35.983567810058595,30.41291790008545,-0.4404421542328169,-0.011363678184883,0.0153256309255693,0.0280970225095387,-0.0089400325715696,Financial Services,9.0
2021-07-09,37.96409225463867,38.8357145880894,37.38300700457842,37.96409225463867,3029222.0,36.46780366897583,30.70733329772949,-0.4391948622273607,0.0012771439624161,0.0,0.0229591248383984,-0.0153061805393028,Financial Services,9.0
2021-07-12,37.91566848754883,38.69044510773949,37.77039625495156,38.69044510773949,2159449.0,36.95446062088013,31.00562259674072,-0.4404421542328169,-0.0012755149462035,0.0204342070467542,0.0204342070467542,-0.0038314564503848,Financial Services,9.0
2021-07-13,36.99562072753906,38.25463323434094,36.85034849065073,38.06093814996532,3593181.0,37.383009338378905,31.28163703918457,-0.4641406040780932,-0.024265634675857,0.0287957709987345,0.0340313929606455,-0.0039267414367287,Financial Services,9.0
2021-07-14,36.60823059082031,36.99562075991053,36.4145355062752,36.80192567536542,2442048.0,37.73408041000366,31.544092864990237,-0.4741189401217423,-0.0104712430579758,0.0052910255813805,0.0105820511627612,-0.0052910255813806,Financial Services,9.0
2021-07-15,37.237735748291016,37.72197157416105,36.65665054059128,36.70507707871921,2588583.0,38.13599605560303,31.813327980041503,-0.4579042423092028,0.0171957274992841,-0.0143042711611768,0.0130039009123228,-0.0156047406219215,Financial Services,9.0
2021-07-16,36.85034942626953,37.72197548087693,36.8019265775528,37.47985754286671,1438146.0,38.39264106750488,32.06997303009033,-0.4678824800944616,-0.0104030579259713,0.0170828262526168,0.0236531286182606,-0.0013140404221571,Financial Services,9.0
2021-07-19,36.269264221191406,36.70507720485736,35.83345123752546,36.656650666563,2058810.0,38.30305728912354,32.31305938720703,-0.4828499841599353,-0.0157687841262065,0.0106808465429319,0.0120160414892376,-0.0120160414892372,Financial Services,9.0
2021-07-20,36.60823059082031,37.67355170860518,35.107100150842015,35.107100150842015,4346715.0,38.165049934387206,32.552271881103515,-0.4741189401217423,0.0093458297792226,-0.0410052716493408,0.0291005902386334,-0.0410052716493408,Financial Services,9.0
2021-07-22,37.09246826171875,37.91567148752652,36.801927467962265,37.140891111607054,2866654.0,38.05367584228516,32.77114650726318,-0.461646020067181,0.013227562848117,0.0013054631346354,0.022193271690613,-0.0078328784082652,Financial Services,9.0
2021-07-23,36.17241668701172,37.23773777866781,35.978725301643664,37.23773777866781,2225590.0,37.9374589920044,32.95515609741211,-0.4853445681708475,-0.024804269379306,0.0294512003683351,0.0294512003683351,-0.0053546708544248,Financial Services,9.0
2021-07-26,38.54517364501953,39.51364536320809,36.36611227909526,36.8019252911654,13003564.0,37.97619781494141,33.1846838760376,-0.4242274564202773,0.0655957543157405,-0.0452261123508878,0.0251256286223449,-0.0565326644002764,Financial Services,9.0
2021-07-27,37.86724090576172,39.271525569355966,37.38300506965517,38.932561961851874,3287788.0,37.872086906433104,33.40065299987793,-0.4416895444966632,-0.0175880058422154,0.0281330519628131,0.037084419936721,-0.0127877242842076,Financial Services,9.0
2021-07-28,36.60823059082031,38.15778757275473,35.881876794596,38.15778757275473,4086255.0,37.75829124450684,33.59725276947022,-0.4741189401217423,-0.0332480076400243,0.0423281037331253,0.0423281037331253,-0.0198412702417377,Financial Services,9.0
2021-07-29,37.09246826171875,37.721976393546655,36.31769158022592,36.995622561942135,3110850.0,37.659022903442384,33.80160034179688,-0.461646020067181,0.013227562848117,-0.0026109262692708,0.0169713195516187,-0.020887708955525,Financial Services,9.0
2021-07-30,36.94719696044922,37.23773773256797,36.51138395505791,36.80192472717666,2002360.0,37.50890979766846,34.00691635131836,-0.4653878960835494,-0.0039164635862062,-0.003931887808108,0.0078636756241554,-0.0117955634322634,Financial Services,9.0
2021-08-02,37.72197341918945,38.73886796436887,36.94719679878735,36.94719679878735,3573178.0,37.42901096343994,34.18705211639404,-0.4454313222546414,0.020969830527864,-0.0205391327699725,0.0269576178817334,-0.0205391327699725,Financial Services,9.0
2021-08-03,36.89876937866211,38.20620835794737,36.6082286147408,37.867241054683966,2798218.0,37.31279411315918,34.34781837463379,-0.4666352863473957,-0.021822931461708,0.0262467202112681,0.0354331323591872,-0.007873996038722,Financial Services,9.0
2021-08-04,37.286163330078125,38.44833019873212,36.80192744267451,37.286163330078125,3066383.0,37.247422218322754,34.52311180114746,-0.4566568520453564,0.0104988312060086,0.0,0.0311688509854404,-0.0129870129870129,Financial Services,9.0
2021-08-05,36.46296310424805,37.5282805584595,36.02715007500643,37.47985770952744,1919111.0,37.15299625396729,34.69259441375733,-0.4778607178797205,-0.0220779010847172,0.0278884248208814,0.0292164257514042,-0.0119522110146567,Financial Services,9.0
2021-08-06,36.51138687133789,36.99562276168872,36.17241953143632,36.801927666663055,1686581.0,37.08278217315674,34.8601400756836,-0.4766134258742643,0.0013280261110815,0.0079575392835391,0.0132625992010992,-0.0092838801521305,Financial Services,9.0
2021-08-09,35.930301666259766,36.94719999380196,35.54291516977258,36.5598098028881,1752477.0,36.9810926437378,35.02187484741211,-0.491580929939738,-0.015915177561614,0.0175202574828219,0.0283019702141023,-0.0107816099092472,Financial Services,9.0
2021-08-10,34.28390121459961,36.0271496148751,33.89651103923772,35.78503167888055,2506086.0,36.79950428009033,35.15165008544922,-0.5339886616084661,-0.0458220603587696,0.0437852872951836,0.0508474338834326,-0.0112994776451206,Financial Services,9.0
2021-08-11,33.702816009521484,35.010255082796625,32.10483984586501,34.28390127356372,3010773.0,36.634864044189456,35.26496124267578,-0.5489561656739398,-0.016949214776954,0.017241445458981,0.0387931700694021,-0.0474137283722828,Financial Services,9.0
2021-08-12,35.73660659790039,36.0755702093452,33.944931766820766,34.28389907269186,3033755.0,36.59128284454346,35.41023200988769,-0.4965700979615625,0.0603448266104628,-0.0406504048231003,0.0094850531069932,-0.0501355613094191,Financial Services,9.0
2021-08-13,35.785030364990234,36.51138414630495,35.63975813095674,35.63975813095674,2366176.0,36.51864757537842,35.55356582641602,-0.4953228059561064,0.0013550186125587,-0.0040595811307628,0.0202976991749412,-0.0040595811307628,Financial Services,9.0
2021-08-16,35.397640228271484,37.28616079987785,34.961827220296726,35.93029892938446,3094470.0,36.44601211547852,35.69108879089355,-0.5053011419997555,-0.0108254801733449,0.0150478590572133,0.0533515951749246,-0.0123119226356417,Financial Services,9.0
2021-08-17,34.8649787902832,35.833450423346626,34.138625065485634,35.73660473781072,3083900.0,36.37579784393311,35.81795852661133,-0.519021354059773,-0.0150479363752291,0.0250000423855252,0.0277777777777779,-0.0208333333333333,Financial Services,9.0
2021-08-18,34.187049865722656,35.01025301761687,33.99335478913424,34.91340363210951,1998733.0,36.25473880767822,35.93998592376709,-0.5364833438777686,-0.0194444094929288,0.0212464593827126,0.0240793854727894,-0.0056657441150728,Financial Services,9.0
2021-08-20,33.02488327026367,34.28389942734269,32.734342501101715,33.4122734254305,1819060.0,36.05135955810547,36.04458080291748,-0.5664182537503256,-0.0339943516630904,0.0117302505506702,0.0381232583556976,-0.0087976319790225,Financial Services,9.0
2021-08-23,31.620603561401367,33.75123841853975,30.555282438405705,33.02488461876263,2579422.0,35.82376890182495,36.11721622467041,-0.602589476262578,-0.0425218674467427,0.044410317931927,0.0673812203806003,-0.0336907270263519,Financial Services,9.0
2021-08-24,33.02488327026367,33.4122734254305,31.087939883282196,31.62060227024316,1940171.0,35.54775438308716,36.212126388549805,-0.5664182537503256,0.0444102752857153,-0.0425219065432688,0.0117302505506702,-0.0586510290174301,Financial Services,9.0
2021-08-25,33.36384963989258,34.13862623397703,33.02488234006261,33.26700025661564,1283296.0,35.322584819793704,36.3157527923584,-0.5576872097121327,0.0102639687430513,-0.0029028239943013,0.0232220382973451,-0.0101597178829349,Financial Services,9.0
2021-08-26,32.734344482421875,33.6059705370912,32.54064939311463,33.412275447783955,787976.0,35.12889051437378,36.401946754455565,-0.5739019075246722,-0.0188678813825492,0.0207100822112422,0.0266272646802927,-0.0059171824690504,Financial Services,9.0
2021-08-27,34.041786193847656,34.96183147387584,32.25011109739803,32.63750130593493,2685049.0,34.97635641098022,36.491046295166015,-0.5402250233773566,0.0399409773465257,-0.04125179800837,0.0270269390327837,-0.0526316417783456,Financial Services,9.0
2021-08-30,35.010257720947266,35.2523756756027,33.89651365176152,34.62286751572784,2089317.0,34.87950944900513,36.607262992858885,-0.5152792815266242,0.0284494920914179,-0.0110650486582292,0.0069156290303618,-0.0318119357493152,Financial Services,9.0
2021-08-31,34.187049865722656,35.25237093974582,34.04178132910107,35.20394439977899,1811503.0,34.70276327133179,36.65665500640869,-0.5364833438777686,-0.0235133332004028,0.0297450215227816,0.0311615386003605,-0.004249227037494,Financial Services,9.0
2021-09-01,35.30079650878906,37.18931718598199,34.283901896277975,34.283901896277975,4406115.0,34.62286462783813,36.60145214080811,-0.5077956277522775,0.0325780272776064,-0.0288065628280627,0.0534979621981823,-0.0288065628280627,Financial Services,9.0
2021-09-02,35.591339111328125,36.26927011900069,35.446066861674446,35.73661136098181,1826069.0,34.53812341690063,36.52591136932373,-0.5003118757195407,0.0082304829146482,0.0040816741735758,0.0190476398078764,-0.0040816741735756,Financial Services,9.0
2021-09-03,35.542911529541016,36.80192397942558,35.446062144518336,36.70507828882919,3755342.0,34.492120838165285,36.45037059783935,-0.5015592659833871,-0.001360656356189,0.0326975677927299,0.0354223217993312,-0.0027248579493039,Financial Services,9.0
2021-09-06,35.83345413208008,36.41453569428917,35.63975904653489,36.12399491318463,2349227.0,34.45822420120239,36.39710460662842,-0.4940755139506502,0.0081744176274805,0.0081080874881229,0.0162161749762457,-0.0054054260253906,Financial Services,9.0
2021-09-07,34.96182632446289,36.0271473938183,34.52601702208134,36.0271473938183,1751392.0,34.40980043411255,36.34093318939209,-0.5165267700488607,-0.0243244149560468,0.0304709788175452,0.0304709788175452,-0.0124652899518756,Financial Services,9.0
2021-09-08,35.010257720947266,35.49449363025814,34.67129036777357,34.91340832242901,2021742.0,34.44611825942993,36.24214916229248,-0.5152792815266242,0.0013852650612387,-0.0027663149266197,0.013831258060724,-0.0096819439569816,Financial Services,9.0
2021-09-09,36.55980682373047,37.3345834479971,36.22084320512205,36.94719698307696,7943810.0,34.58896780014038,36.19566242218018,-0.4753662321271985,0.0442598599283112,0.0105960669106994,0.0211920327698156,-0.0092714827581747,Financial Services,9.0
2021-09-13,36.31769180297852,36.99562278885278,36.17241955799594,36.850350543870206,2152505.0,34.61802206039429,36.14045955657959,-0.4816025938960889,-0.0066224370910734,0.0146666463216147,0.0186666870117186,-0.004000040690104,Financial Services,9.0
2021-09-14,36.220848083496094,36.608234600591054,35.930303577641304,35.930303577641304,1678540.0,34.63981294631958,36.06588733673096,-0.484097079648611,-0.002666571433223,-0.0080214716448667,0.0106951255310743,-0.0080214716448667,Financial Services,9.0
2021-09-15,37.09246826171875,38.54517592492778,36.17241933613437,36.31769158022592,8725221.0,34.72455434799194,36.02133769989014,-0.461646020067181,0.024064046656594,-0.020887708955525,0.0391644916417788,-0.0248041979598838,Financial Services,9.0
2021-09-16,38.30305480957031,38.44832704163334,36.75350157488752,37.18931457665028,7551717.0,34.8964581489563,36.002936668396,-0.430463916447558,0.0326369908659043,-0.0290770602620904,0.0037927061636537,-0.0404550823005277,Financial Services,9.0
2021-09-17,37.47985458374024,39.0778306317876,36.12399276016102,38.64202133331866,5930750.0,35.061098384857175,35.98066173553467,-0.4516677822819221,-0.0214917642972015,0.0310077710408889,0.0426355989316087,-0.0361757493095349,Financial Services,9.0
2021-09-20,36.02714920043945,37.04404378103351,35.688181877290454,36.36611282916198,2474187.0,35.21121168136597,35.93417507171631,-0.4890863459288257,-0.0387596323260817,0.0094085609393259,0.0282257853636016,-0.0094086634849493,Financial Services,9.0
2021-09-21,35.83345413208008,36.41453569428917,34.96182809433997,35.591336198755215,2880752.0,35.421854209899905,35.89253078460693,-0.4940755139506502,-0.0053763640104227,-0.0067567567567566,0.0162161749762457,-0.0243243655642948,Financial Services,9.0
2021-09-22,36.02714920043945,36.80192584782414,35.88187696274324,36.17241774370919,1765213.0,35.57196750640869,35.85379192352295,-0.4890863459288257,0.0054054255457881,0.004032196454444,0.0215053553939048,-0.0040322990000674,Financial Services,9.0
2021-09-23,35.785030364990234,36.99562000051476,35.63975813095674,36.70507922687415,2387611.0,35.693026542663574,35.81117916107178,-0.4953228059561064,-0.0067204550130284,0.0257104396028131,0.0338294986249023,-0.0040595811307628,Financial Services,9.0
2021-09-24,35.397640228271484,36.07557116351818,35.25237168856415,36.02714831694907,1477776.0,35.82619132995605,35.77921955108643,-0.5053011419997555,-0.0108254801733449,0.0177838998480697,0.0191518680588556,-0.0041039046323575,Financial Services,9.0
2021-09-27,35.010257720947266,35.78503443695931,34.86498547038328,35.54291648230387,1782036.0,35.87461490631104,35.747260093688965,-0.5152792815266242,-0.0109437381934523,0.0152143627619716,0.0221299917923334,-0.004149419627867,Financial Services,9.0
2021-09-28,35.49449157714844,35.83345521628864,34.96182915217585,35.44606503347705,1993142.0,35.898826599121094,35.71239521026612,-0.502806459730453,0.0138311994176337,-0.0013643396910231,0.0095497533301316,-0.015006903925214,Financial Services,9.0
2021-09-29,36.02714920043945,37.28616171424288,35.10710031535855,35.25237255305476,4632832.0,35.990831565856936,35.69593120574951,-0.4890863459288257,0.0150067686455873,-0.0215053553939049,0.0349462153332984,-0.0255376543939723,Financial Services,9.0
2021-09-30,36.75350189208984,37.52827851611797,36.07557096065534,36.22084319397215,4044730.0,36.06346683502197,35.70561595916748,-0.4703770641053739,0.0201612591551243,-0.0144927332280229,0.0210803483788541,-0.0184453425261337,Financial Services,9.0
2021-10-01,36.75350189208984,37.14088835689073,36.07557096065534,36.3661117328626,2080589.0,36.12157497406006,35.708521385192874,-0.4703770641053739,0.0,-0.010540224448942,0.0105401239299121,-0.0184453425261337,Financial Services,9.0
2021-10-04,36.65665054321289,37.18931290724896,36.559804855802426,37.14088636911756,1829909.0,36.17726192474365,35.69980503082275,-0.4728717463746764,-0.002635159750527,0.0132100401626664,0.0145311248066195,-0.0026419677186898,Financial Services,9.0
2021-10-05,36.55980682373047,37.189314909061935,36.41453459036894,36.60822967004219,1724815.0,36.21357955932617,35.70755283355713,-0.4753662321271985,-0.0026419140332599,0.0013244831009415,0.0172185834669909,-0.0039735503544082,Financial Services,9.0
2021-10-06,35.930301666259766,36.995622844059525,35.63976087028771,36.75350489834504,1686357.0,36.262003326416014,35.65525539398193,-0.491580929939738,-0.0172185033828488,0.0229111138484621,0.0296496586000041,-0.0080862331374436,Financial Services,9.0
2021-10-07,35.83345413208008,36.511385084275,35.63975904653489,36.36611284650949,1970182.0,36.30316314697266,35.6145796585083,-0.4940755139506502,-0.0026954278057351,0.0148648442448795,0.0189189395389042,-0.0054054260253906,Financial Services,9.0
2021-10-08,36.12399673461914,36.5113869252424,35.591337993332154,36.0755738843979,1487122.0,36.28137264251709,35.60489498138428,-0.4865917619179135,0.0081081383186822,-0.0013404621470036,0.010723901717442,-0.0147452881584533,Financial Services,9.0
2021-10-11,35.930301666259766,36.5598098028881,35.83345596574463,36.51138695263054,1804849.0,36.26200313568116,35.5816516494751,-0.491580929939738,-0.0053619501126172,0.0161725690969201,0.0175202574828219,-0.0026953767718035,Financial Services,9.0
2021-10-12,36.55980682373047,37.0440426757004,35.591335119790585,35.88187589208728,3854902.0,36.27895107269287,35.57390384674072,-0.4753662321271985,0.0175201745679145,-0.0185430665679325,0.0132450331125826,-0.0264900662251656,Financial Services,9.0
2021-10-13,37.86724090576172,38.25463105241746,36.60822847076994,36.7535006993724,6568676.0,36.31768970489502,35.57680919647217,-0.4416895444966632,0.0357615150521696,-0.0294117073161214,0.0102302184524036,-0.033248063626421,Financial Services,9.0
2021-10-14,37.72197341918945,38.93256304307598,37.28616041570504,38.20620926874407,5160380.0,36.288635635375975,35.59327327728271,-0.4454313222546414,-0.0038362310825281,0.0128369702235218,0.0320924255588042,-0.0115532927888316,Financial Services,9.0
2021-10-18,39.126258850097656,40.143153414206026,38.01251489761976,38.20620997993241,11290999.0,36.370955848693846,35.630075187683104,-0.4092599523548038,0.0372272525433102,-0.0235148694816486,0.0259900791436344,-0.0284653832288163,Financial Services,9.0
2021-10-19,37.57670211791992,39.513645564147,37.28616133987115,39.513645564147,4487936.0,36.44843349456787,35.652349967956546,-0.4491731982710099,-0.0396040096272548,0.0515463927661541,0.0515463927661541,-0.0077319392515347,Financial Services,9.0
2021-10-20,36.51138687133789,37.5282815021893,36.12399668128656,37.4314358018898,4017933.0,36.48233013153076,35.652349967956546,-0.4766134258742643,-0.0283504189175237,0.0251989587192087,0.0278514380851879,-0.0106101198351201,Financial Services,9.0
2021-10-21,37.3345832824707,39.2231038356658,36.7535017404536,36.94719681926808,6506232.0,36.54770183563232,35.68043560028076,-0.4554096582982905,0.0225462925863009,-0.0103760757223855,0.0505836783795521,-0.0155641630608458,Financial Services,9.0
2021-10-22,38.78729248046875,40.675813113929344,37.43143425999367,37.57670280445895,14161515.0,36.69781494140625,35.77050342559814,-0.4179909963929967,0.0389105507621969,-0.0312109868617251,0.0486891585539659,-0.0349562481361084,Financial Services,9.0
2021-10-25,38.49675369262695,40.09473362556328,38.10936349845248,39.51364833430157,9773810.0,36.85277061462402,35.866382179260256,-0.4254746501673433,-0.007490566349484,0.0264150751461773,0.0415094723491549,-0.0100629314686517,Financial Services,9.0
2021-10-26,39.61049270629883,39.85261062334362,38.35147658212492,38.73886672716708,5556814.0,37.0827823638916,35.943859901428226,-0.3967871305586326,0.0289307254986849,-0.0220049264621529,0.0061124692096115,-0.0317849145050826,Financial Services,9.0
2021-10-27,41.78955459594727,43.0485670448634,39.465221079158816,40.04630261114279,23971804.0,37.397535514831546,36.06395038604737,-0.340659186829887,0.055012238949048,-0.0417150171055793,0.0301274435941998,-0.0556199638704419,Financial Services,9.0
2021-10-28,38.93256378173828,42.1769425575388,38.73886869935622,42.03167401657206,8576720.0,37.542806243896486,36.1346488571167,-0.4142491203766283,-0.0683661465606061,0.0796020075176104,0.0833332937945978,-0.0049751432622815,Financial Services,9.0
2021-10-29,38.8841438293457,39.85261561892416,37.431436144978015,38.932566679939285,6063725.0,37.64933834075928,36.21503215789795,-0.4154963141236942,-0.0012436877433509,0.0012453109628978,0.0249065993025043,-0.0373598989537564,Financial Services,9.0
2021-11-01,39.51364517211914,39.85261248850173,38.10936044865159,39.22310439695291,3522913.0,37.78734550476074,36.32156406402588,-0.3992817145695449,0.0161891527182953,-0.0073529226144702,0.0085784876314516,-0.0355392350503367,Financial Services,9.0
2021-11-02,42.75802612304688,43.29068480782871,39.70733885518304,40.1915746948804,18657348.0,38.09241428375244,36.51622692108154,-0.3157134449791545,0.0821078626584664,-0.0600226825434101,0.0124575134326589,-0.0713477104645738,Financial Services,9.0
