Date_Ticker,Close_CUB.NS,High_CUB.NS,Low_CUB.NS,Open_CUB.NS,Volume_CUB.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2021-01-01,176.8976593017578,178.02502938313174,175.5742443693684,176.55455837487372,953580.0,175.7531410217285,171.46475646972655,1.0400660483594135,0.0019432738611732,-0.0019395447528156,0.0063730073412153,-0.0074812461488362,Financial Services,9.0
2021-01-04,175.57424926757812,178.71125118103106,174.69195766296616,177.58388106820553,2023601.0,175.7384376525879,172.05980743408202,0.9840746612454594,-0.0074812184593249,0.0114460509386242,0.0178670956962037,-0.00502517657511,Financial Services,9.0
2021-01-05,179.05433654785156,179.83859069762138,171.65297821010887,175.28013682459013,5081290.0,176.0717430114746,172.6940704345703,1.1313116543674882,0.019821171355087,-0.0210785161422369,0.0043799785299265,-0.0413358228593626,Financial Services,9.0
2021-01-06,179.05433654785156,182.28937556664977,177.63288431549586,180.32874767142707,2519586.0,176.5079818725586,173.3185299682617,1.1313116543674882,0.0,0.0071174546684877,0.0180673592227331,-0.0079386640935994,Financial Services,9.0
2021-01-07,181.3090667724609,182.33839943839075,179.7405733867431,180.81890978472333,2185259.0,177.00303955078124,173.89985595703126,1.2267057269399313,0.0125924357269437,-0.0027034334049754,0.0056772266508966,-0.0086509373945774,Financial Services,9.0
2021-01-08,181.06398010253903,183.9559032079236,178.71123265099993,181.7992155509455,3000359.0,177.54466400146484,174.51157196044923,1.216336497254763,-0.0013517617970504,0.0040606389409425,0.0159718299782585,-0.0129940115654517,Financial Services,9.0
2021-01-11,179.20138549804688,182.82854396847543,178.36811269230918,181.9952711627377,1212529.0,177.8363067626953,175.1742642211914,1.137533063063539,-0.0102869416845767,0.0155907592841759,0.0202406831863923,-0.0046499239022165,Financial Services,9.0
2021-01-12,175.37815856933594,180.81890394932003,174.1037624090689,179.34843303356237,3131889.0,177.53240890502929,175.7859799194336,0.9757783736919732,-0.0213348067487603,0.0226383632751896,0.0310229359480536,-0.0072665614159883,Financial Services,9.0
2021-01-13,174.4958953857422,177.73093464019254,171.65299071394315,176.65258323590749,2873142.0,177.1108741760254,176.2829995727539,0.9384512126661708,-0.0050306331802711,0.0123595334170909,0.0185393429874034,-0.0162921005420469,Financial Services,9.0
2021-01-14,173.90768432617188,177.3387830639586,171.5549368893366,173.51556473950046,3398086.0,176.56434783935546,176.6545379638672,0.9135649323067168,-0.0033709163087762,-0.0022547571039814,0.0197294257069833,-0.0135287146508292,Financial Services,9.0
2021-01-15,170.37857055664062,176.30947305216498,169.69235377101722,174.59392360890445,1811808.0,176.04968338012696,176.95451416015624,0.7642537059025036,-0.0202930295070356,0.0247410988276983,0.0348101435300671,-0.004027600321927,Financial Services,9.0
2021-01-18,168.90809631347656,172.0450979569075,167.63368518878167,170.37856723618518,1177211.0,175.66245956420897,177.16626220703125,0.7020402645172474,-0.0086306290653801,0.0087057456380277,0.0185722396492409,-0.0075449972648422,Financial Services,9.0
2021-01-19,171.99607849121094,172.87837001589466,169.0551366590726,169.0551366590726,1580073.0,175.65755767822264,177.3378170776367,0.8326879104085595,0.018282025818368,-0.0170988888696589,0.0051297188425654,-0.0170988888696589,Financial Services,9.0
2021-01-20,171.5059356689453,173.85869830380824,170.67267772280204,173.02542539926003,2187343.0,175.8291130065918,177.16332122802734,0.8119507421887252,-0.0028497325437025,0.0088596917907712,0.0137182577715817,-0.004858478762809,Financial Services,9.0
2021-01-21,171.16282653808594,173.95671240027687,170.57463216793826,172.53526012389156,646621.0,175.5448226928711,176.9839239501953,0.7974343370896906,-0.0020005670912852,0.0080182923685256,0.0163229710486771,-0.0034364609538438,Financial Services,9.0
2021-01-22,170.8197021484375,172.2411543539748,168.76103691393283,171.5549375952744,1600145.0,175.35121002197266,176.86824676513672,0.7829172864154047,-0.0020046665306271,0.0043041606886657,0.0083213598177456,-0.0120516849556133,Financial Services,9.0
2021-01-25,170.47659301757812,173.36853118932018,166.40829603455734,172.04510134942453,2711135.0,174.95173187255858,176.7868801879883,0.76840088131637,-0.0020086039639691,0.0092007254725268,0.01696384307401,-0.0238642555614734,Financial Services,9.0
2021-01-27,164.00653076171875,172.38821822700282,162.78113829481768,170.32955289924735,3308748.0,174.3169792175293,176.40553833007812,0.4946627721416443,-0.03795278953746,0.0385534777679994,0.0511058152767198,-0.0074716077537266,Financial Services,9.0
2021-01-28,164.153564453125,165.4769942409085,160.42836853047828,161.7517983182618,822685.0,173.79496078491212,176.01145202636718,0.5008835352624439,0.0008965111982026,-0.0146312152457039,0.008062144688679,-0.022693359934383,Financial Services,9.0
2021-01-29,165.9181365966797,167.5846673256155,162.97719473676807,165.47699830937373,861693.0,173.2631393432617,175.64187377929687,0.5755397940398017,0.0107495207273343,-0.0026587707429375,0.010044295115168,-0.0177252584933531,Financial Services,9.0
2021-02-01,169.006103515625,170.03543606051858,163.76143333858076,166.70237491918957,2820784.0,172.8685615539551,175.13309051513673,0.7061867943558625,0.0186113886178197,-0.0136310378649872,0.0060905051562141,-0.0310324305924215,Financial Services,9.0
2021-02-02,178.02503967285156,178.41715931435607,169.69237014443382,171.45692348960966,3796147.0,172.99110107421876,174.92722503662108,1.0877637302208865,0.0533645588509337,-0.0368943391070819,0.0022026094881095,-0.0468061658277414,Financial Services,9.0
2021-02-03,178.956298828125,179.69153422597398,174.54488644103105,178.41712321135523,2341714.0,172.98619918823243,174.92232330322267,1.1271638333783704,0.005231057142213,-0.0030128898524416,0.0041084633659926,-0.0246507801959561,Financial Services,9.0
2021-02-04,172.3882293701172,177.2407808610318,170.9177583147852,177.2407808610318,4505182.0,172.65289382934571,174.76743408203126,0.8492791943650297,-0.0367020859339295,0.0281489722856669,0.0281489722856669,-0.0085299968606028,Financial Services,9.0
2021-02-05,167.7317352294922,177.240778255856,166.0161856901542,173.51558197875542,2486181.0,171.97402725219726,174.52823791503906,0.6522702860993438,-0.0270116710267237,0.0344827217184018,0.056691973128123,-0.0102279365141649,Financial Services,9.0
2021-02-08,168.51596069335938,171.80001838333524,167.82974392544904,169.5943120132211,1630051.0,171.34662628173828,174.42922576904297,0.6854496261360283,0.0046754745772718,0.0063991049597014,0.0194881106600444,-0.0040721173536731,Financial Services,9.0
2021-02-09,163.36932373046875,171.0157759976845,162.97720410995703,170.18251806449595,4055863.0,170.55502319335938,174.31060760498048,0.4677035496505082,-0.0305409466362401,0.0417042451939617,0.0468047004946354,-0.002400203487153,Financial Services,9.0
2021-02-10,160.86952209472656,168.12383920231034,159.88920816351776,166.1632113398927,3118639.0,169.8295913696289,173.88024963378905,0.3619408929681479,-0.0153015362900468,0.0329067257503816,0.0450944157297374,-0.0060938449896776,Financial Services,9.0
2021-02-11,160.77146911621094,165.32992247059636,160.2813121981737,161.65374558531715,2177753.0,169.14337005615235,173.52537506103516,0.357792426403779,-0.0006095186784845,0.0054877676614901,0.0283536213200268,-0.0030487804878048,Financial Services,9.0
2021-02-12,159.7421417236328,163.36930004184282,158.32068960738326,161.75178814376616,2365065.0,168.4350929260254,173.1577569580078,0.3142432111066751,-0.0064024257428044,0.0125805651436063,0.0227063333386707,-0.008898416541258,Financial Services,9.0
2021-02-15,165.6730499267578,167.24155815794634,160.33034213677672,161.26163735474356,5375343.0,168.19981689453124,172.96953643798827,0.5651705643546333,0.0371280123023889,-0.0266272189349112,0.0094674917367789,-0.0322485026523206,Financial Services,9.0
2021-02-16,162.48704528808594,169.05514608783898,161.16361540645013,167.33959659007638,5645652.0,167.8787643432617,172.70191101074218,0.4303757430494549,-0.0192306753577626,0.0298642349818534,0.0404223043634521,-0.0081448332037141,Financial Services,9.0
2021-02-17,163.36932373046875,165.32995174983665,161.16361720867985,162.19294991052894,1621176.0,167.44742660522462,172.5215328979492,0.4677035496505082,0.0054298386730988,-0.0072007020233531,0.0120012005595531,-0.0135013506294972,Financial Services,9.0
2021-02-18,163.71243286132812,166.26125516468647,162.09492079546106,164.34963095796567,1972436.0,167.05775146484376,172.38919036865235,0.4822199547495429,0.0021002053691881,0.0038921790208645,0.0155688988234468,-0.0098802029729603,Financial Services,9.0
2021-02-19,161.21263122558594,164.0555507462659,160.1832985535881,163.6143974879781,1699902.0,166.56024169921875,172.1852847290039,0.3764572980671825,-0.0152694672728957,0.014898127052038,0.0176345953730006,-0.006384938104245,Financial Services,9.0
2021-02-22,156.8502197265625,162.63406559561844,155.62482738494873,162.14390865897295,1979845.0,165.861767578125,171.91765930175782,0.1918905616183469,-0.0270599857210883,0.0337499618530274,0.0368749618530273,-0.0078125,Financial Services,9.0
2021-02-23,157.97756958007812,160.72245132805784,156.8502146456732,156.8502146456732,1798376.0,165.23681640625,171.60984008789063,0.2395869523293173,0.0071874292269461,-0.007136170896929,0.0173751359466785,-0.007136170896929,Financial Services,9.0
2021-02-24,161.70278930664062,162.9281817914718,156.89925674946417,158.81086603411993,1260888.0,165.1216293334961,171.21477355957032,0.3971951118622679,0.0235806876663854,-0.0178841891653253,0.0075780540959464,-0.0297059350538932,Financial Services,9.0
2021-02-25,164.2025909423828,166.94747306623483,163.46735546055126,164.59471054933132,5565970.0,165.12408065795898,170.84029357910157,0.5029577685446283,0.0154592363338999,0.0023880232625934,0.0167164361298974,-0.0044776119402983,Financial Services,9.0
2021-02-26,162.0458984375,162.97719369550788,159.39905377217102,160.2813303411461,1943754.0,164.93046875,170.38444732666017,0.4117115169613026,-0.0131343390655728,-0.0108893104569042,0.0057471078687441,-0.0163339195305202,Financial Services,9.0
2021-03-01,165.4770050048828,166.31026292386397,163.0262200224598,163.56539571027375,1461860.0,164.7540138244629,170.0805502319336,0.5568762135269006,0.0211736711664205,-0.0115521144134356,0.0050354906952574,-0.0148104262725247,Financial Services,9.0
2021-03-02,172.14312744140625,175.72126720589162,166.21222533343197,167.48663639968805,6863895.0,164.4599182128906,169.990361328125,0.8389093191046102,0.0402842826187646,-0.0270501129550069,0.0207858415126289,-0.0344533191427758,Financial Services,9.0
2021-03-03,177.7799530029297,179.88762215655188,172.4372296424554,173.51558104473943,18275463.0,164.40110092163087,170.10407806396483,1.0773945005357182,0.0327449933395806,-0.0239867987709502,0.0118554939295516,-0.0300524511916494,Financial Services,9.0
2021-03-04,177.0937042236328,185.96554821931736,173.51556438769978,176.35846878131204,13975656.0,164.63637466430663,170.28445556640625,1.0483603991871464,-0.0038601021527189,-0.0041516746489888,0.0500968909910046,-0.0202047828386636,Financial Services,9.0
2021-03-05,169.98643493652344,179.10335776992818,169.0551396648023,177.33878964759114,4240564.0,164.7491096496582,170.14721160888672,0.7476630675212845,-0.0401328173594153,0.0432525966781598,0.0536332374804449,-0.0054786446463735,Financial Services,9.0
2021-03-08,171.65298461914062,175.18210598726654,168.4179454795553,172.6823023358413,2460499.0,164.90596084594728,170.0864321899414,0.818172150884776,0.0098040157336055,0.0059965034629867,0.0205596271801287,-0.0188463902725789,Financial Services,9.0
2021-03-09,168.36891174316406,175.86830706888705,163.7124207342556,173.51555970037867,5746414.0,165.15594024658202,169.8844873046875,0.6792282174399775,-0.0191320464556044,0.0305676855895196,0.0445414491789484,-0.0276564774381368,Financial Services,9.0
2021-03-10,169.006103515625,171.11378729010278,164.69272851409306,169.59429781510772,3134003.0,165.56276931762696,169.73057769775392,0.7061867943558625,0.0037844977785027,0.0034803139487109,0.0124710512261643,-0.0255220072636793,Financial Services,9.0
2021-03-12,168.81005859375,172.5352545820895,167.1435278763992,171.55494063560033,3870535.0,165.9646987915039,169.61490020751953,0.6978924435281298,-0.0011599872300285,0.0162601806119624,0.0220673816440308,-0.0098722240323451,Financial Services,9.0
2021-03-15,167.82974243164062,169.34923202031985,164.3496249758665,169.104153536933,2147410.0,166.36907882690429,169.4404037475586,0.656416815937959,-0.0058072141569985,0.0075934759049725,0.0090537563048345,-0.0207359995037329,Financial Services,9.0
2021-03-16,166.8494415283203,169.39826393795718,166.16322471292722,168.0748340409525,1004833.0,166.42789840698242,169.23943939208985,0.6149418339230394,-0.0058410439598904,0.0073443009542479,0.0152761818456805,-0.0041127906039566,Financial Services,9.0
2021-03-17,165.77110290527344,168.95712339608485,164.6927515250216,166.94747671019982,2078840.0,166.5921012878418,169.04337646484376,0.5693190309190022,-0.0064629441559373,0.0070963743638636,0.0192193961129161,-0.0065050624707976,Financial Services,9.0
2021-03-18,164.00653076171875,169.7903772221301,156.89925445369258,166.6533754985442,4038162.0,166.62396163940429,168.7424203491211,0.4946627721416443,-0.0106446305334833,0.0161386545068193,0.0352659521151299,-0.0433353249716145,Financial Services,9.0
2021-03-19,166.2122344970703,168.6140007014273,159.54609659393776,162.6830982664696,5772184.0,166.74895172119142,168.48557830810546,0.5879826114319031,0.0134488774630333,-0.0212327103433708,0.0144499964856636,-0.0401061806509198,Financial Services,9.0
2021-03-22,166.31027221679688,167.3886236526799,164.1045656093677,167.14354514074333,986324.0,167.00383377075195,168.1856024169922,0.5921304324210207,0.0005898345571444,0.0050103515125043,0.0064839737287984,-0.0132625999466459,Financial Services,9.0
2021-03-23,165.32994079589844,168.51596111628143,164.6927427151833,166.65337060464978,1331486.0,167.42781982421874,167.8709216308594,0.5506541592555987,-0.0058945933274675,0.0080047800318583,0.019270679618256,-0.0038540997332223,Financial Services,9.0
2021-03-24,160.62445068359375,165.6730616682284,159.6441367092255,164.69274769386018,2785434.0,167.56016387939454,167.49938293457032,0.3515723088582307,-0.0284612096856289,0.025328005748517,0.031431148639877,-0.0061031428913602,Financial Services,9.0
2021-03-25,157.6344757080078,161.50671256228182,152.73290628274887,160.62443604909632,2878881.0,167.35674819946288,167.14450927734376,0.2250711928055338,-0.0186146938580088,0.0189676803101557,0.0245646571721194,-0.0310945267730538,Financial Services,9.0
2021-03-26,156.45811462402344,161.75180404579703,155.624841771335,157.83054819014134,1577014.0,166.96952438354492,166.78375366210938,0.1753012143876302,-0.0074625876014799,0.0087718912465226,0.0338345469296661,-0.0053258525752455,Financial Services,9.0
2021-03-30,150.87030029296875,158.81084871192613,147.04708214067236,158.81084871192613,5510475.0,166.41074447631837,166.3230059814453,-0.0611103793365445,-0.0357144424530647,0.0526316206936552,0.0526316206936552,-0.0253410919503191,Financial Services,9.0
2021-03-31,152.8799591064453,156.8502336370643,151.60554796646338,152.63488061638742,3763648.0,165.7808921813965,165.9730337524414,0.0239151091259815,0.0133204402031022,-0.0016030779409565,0.0259698822123219,-0.0083360248617976,Financial Services,9.0
2021-04-01,157.9285888671875,158.76184677886903,153.37011986477194,153.37011986477194,1502566.0,165.07016525268554,165.75344360351562,0.2375146557728865,0.0330234897382919,-0.0288641153265104,0.0052761689169671,-0.0288641153265104,Financial Services,9.0
2021-04-05,153.22308349609375,158.61481057718314,152.04670967008246,157.92859375854363,1785738.0,163.84232177734376,165.37798370361327,0.0384321598002674,-0.029795146052061,0.0307101916701071,0.0351887389162668,-0.0076775235112748,Financial Services,9.0
2021-04-06,152.43881225585938,155.281716597527,152.04669267714766,153.90928311363294,1206564.0,162.60957717895508,164.99664123535158,0.0052508830378293,-0.0051184927384284,0.0096463022508037,0.018649478433983,-0.0025723080159767,Financial Services,9.0
2021-04-07,162.1929473876953,163.22228007353362,153.8602784349924,154.39945412361288,5977836.0,162.21990280151368,164.81724365234376,0.4179329256573534,0.0639872155095528,-0.0480507530666753,0.0063463467580859,-0.0513750387233856,Financial Services,9.0
2021-04-08,162.83016967773438,165.37897723252485,161.9478780577488,164.1535846701048,2557930.0,161.77876205444335,164.65745300292969,0.4448927937237408,0.0039287916047045,0.0081275785377468,0.0156531652569971,-0.0054184775569033,Financial Services,9.0
2021-04-09,162.29098510742188,165.08487102232095,159.8892188077493,163.1732617208838,1496054.0,161.47486572265626,164.49374084472657,0.422080746646471,-0.0033113308877564,0.0054363870727505,0.0172152871772253,-0.0147991356271749,Financial Services,9.0
2021-04-12,156.45811462402344,160.52641159090462,154.00732971423864,159.79117611796917,3582250.0,160.84746627807618,164.34277252197265,0.1753012143876302,-0.0359408163031212,0.0213032190880941,0.0260024670286835,-0.0156641598019646,Financial Services,9.0
2021-04-13,159.2519989013672,161.35968287837966,155.82090006095063,155.86991875035164,1422539.0,160.36956329345702,164.2447412109375,0.2935060428868408,0.0178570749370052,-0.0212372853989118,0.0132348980958025,-0.0215450912019108,Financial Services,9.0
2021-04-15,158.81085205078125,162.24195070619936,155.72286924426618,157.83053814923323,2168104.0,159.91861877441406,164.10259552001952,0.2748418167986886,-0.0027701181374757,-0.0061728395061727,0.021604938271605,-0.0194444067684219,Financial Services,9.0
2021-04-16,158.663818359375,161.6047602013771,157.83054552077957,158.61479967032756,1619017.0,159.5093376159668,163.89574981689452,0.2686210536778891,-0.0009258415876972,-0.0003089468635906,0.0185356804872856,-0.0052518138490028,Financial Services,9.0
2021-04-19,154.8896026611328,156.99727165069183,152.6348776053976,154.98764003858358,2111519.0,158.96526260375975,163.43304107666015,0.1089399520132564,-0.0237875007501304,0.0006329500222506,0.0136075563068631,-0.0145569813402394,Financial Services,9.0
2021-04-20,155.18370056152344,157.83054522264482,154.7915660082883,155.91893602063513,1088175.0,158.52412109375,162.95758911132813,0.1213827694053579,0.0018987581822005,0.0047378394538297,0.0170562027554692,-0.0025269055436635,Financial Services,9.0
2021-04-22,156.36007690429688,156.8502338851881,151.99768276604587,151.99768276604587,1311193.0,158.03151321411133,162.63702606201173,0.1711533933985127,0.0075805406013439,-0.0278996673870983,0.0031347962382444,-0.0278996673870983,Financial Services,9.0
2021-04-23,162.33999633789062,165.1829008136362,155.5758210980763,155.86991827518193,4221417.0,157.832999420166,162.5291912841797,0.4241543343534041,0.0382445413943731,-0.0398551078518076,0.0175120397922667,-0.0416667204164249,Financial Services,9.0
2021-04-26,161.70278930664062,164.3986527732692,159.98723982787698,163.46735747647838,3014688.0,157.65164184570312,162.3929278564453,0.3971951118622679,-0.0039251388790457,0.0109124163992717,0.0166717190110823,-0.0106092757343252,Financial Services,9.0
2021-04-27,161.3106689453125,163.27129691193215,160.33035496200267,161.21263156361982,1019306.0,157.68595275878906,162.35175476074218,0.3806051190563001,-0.0024249449438038,-0.0006077550997318,0.0121543601513693,-0.0060771800756846,Financial Services,9.0
2021-04-28,165.32994079589844,167.1435275770164,160.82050562516778,161.8498382588184,3881289.0,158.0707260131836,162.44096313476564,0.5506541592555987,0.0249163423403107,-0.0210494392021602,0.0109694999731284,-0.027275369174042,Financial Services,9.0
2021-04-29,165.32994079589844,168.31990131901554,164.6927427151833,166.65337060464978,1789363.0,158.51431732177736,162.53213256835937,0.5506541592555987,0.0,0.0080047800318583,0.0180848097369625,-0.0038540997332223,Financial Services,9.0
2021-04-30,163.46734619140625,166.01616836725728,162.2419537911708,164.10454425616734,1447507.0,159.14416961669923,162.60663665771483,0.4718507250643745,-0.0112659243421104,0.0038980143717204,0.0155922405008432,-0.0074962518740631,Financial Services,9.0
2021-05-03,166.2122344970703,166.75141016541264,158.85987981532202,158.85987981532202,2052774.0,159.81078338623047,162.6174203491211,0.5879826114319031,0.016791661268239,-0.0442347382188517,0.0032438988018768,-0.0442347382188517,Financial Services,9.0
2021-05-04,163.66342163085938,168.61401039279386,162.09492818364367,166.65338236497067,4528692.0,160.09752502441407,162.64094787597656,0.4801463670426096,-0.0153346886522716,0.0182689614106632,0.0302485962507887,-0.009583653033684,Financial Services,9.0
2021-05-05,166.4573211669922,167.53565759826768,162.73212495348452,165.62404827874803,3330540.0,160.75923690795898,162.70270782470703,0.5983518411170715,0.0170710077321639,-0.0050059251368596,0.0064781556240094,-0.0223792872995385,Financial Services,9.0
2021-05-06,167.38861083984375,170.3785714482831,165.86912119046596,167.33959214952753,2194011.0,161.5067268371582,162.77623138427734,0.6377532354250579,0.0055947654709478,-0.0002928436413341,0.0178623897613925,-0.0090776167013634,Financial Services,9.0
2021-05-07,167.14352416992188,170.0844659441727,166.65336720754672,168.12383809467215,1025359.0,161.75425567626954,162.89484924316406,0.6273840057398896,-0.0014641776922109,0.0058651026392961,0.0175953079178885,-0.0029325513196482,Financial Services,9.0
2021-05-10,164.05555725097656,168.51597407581318,162.928187152792,167.24157781637692,1900660.0,161.81552505493164,163.03895599365234,0.4967370054238287,-0.01847494202531,0.0194203757482369,0.0271884531044135,-0.0068718799720992,Financial Services,9.0
2021-05-11,162.879150390625,165.1828940657038,161.60475427256765,162.09491122825222,1242977.0,161.8449333190918,163.13698760986327,0.4469650902801715,-0.0071707833618331,-0.0048148529783706,0.0141438831769067,-0.0078241820085691,Financial Services,9.0
2021-05-12,162.48704528808594,164.93783028488966,161.55574998098143,162.7321237877663,982059.0,162.14637985229493,163.1526727294922,0.4303757430494549,-0.0024073375972228,0.0015082956259426,0.015082956259427,-0.0057315049667703,Financial Services,9.0
2021-05-14,159.8892059326172,164.15356249883374,159.0559331193548,162.78112899765208,2259343.0,162.17824020385743,163.06640502929687,0.320465265377977,-0.0159879783084419,0.0180870437636273,0.0266706970076122,-0.0052115638976503,Financial Services,9.0
2021-05-17,165.9181365966797,166.55533468296568,159.98723418751052,159.98723418751052,1918059.0,162.53360443115236,163.14384979248047,0.5755397940398017,0.0377069272994156,-0.0357459559926606,0.003840436611429,-0.0357459559926606,Financial Services,9.0
2021-05-18,167.4376220703125,168.31989862307972,164.88879987146842,168.0258014526895,2059753.0,162.97229461669923,163.18306213378906,0.6398268231319911,0.0091580432663997,0.0035128268969921,0.0052692850140736,-0.0152225178984789,Financial Services,9.0
2021-05-19,166.6043701171875,169.59433096695653,166.06519439699875,167.58468416901962,1559947.0,163.55803298950195,163.0722869873047,0.6045732498131222,-0.0049764917992868,0.0058840836596458,0.0179464731187179,-0.0032362639696035,Financial Services,9.0
2021-05-20,168.2708740234375,171.06477460638723,166.40828360707297,167.43761618807565,3359483.0,164.21239166259767,162.88210540771485,0.6750803964508599,0.0100027622629454,-0.0049518839204804,0.0166035898913829,-0.0110690006643995,Financial Services,9.0
2021-05-21,171.6039581298828,172.29017489596697,169.2021919693865,169.59431156189066,3636647.0,164.97458572387694,162.77231048583985,0.8160979176025916,0.0198078492537042,-0.0117109569609757,0.0039988399659451,-0.0139959834648947,Financial Services,9.0
2021-05-24,172.8783721923828,176.4565121498374,171.55494236789747,176.4565121498374,4895773.0,165.50150451660156,162.83014923095703,0.8700163625848639,0.007426484076407,0.0206974412824338,0.0206974412824338,-0.007655265419856,Financial Services,9.0
2021-05-25,169.69235229492188,175.231120180193,168.61400095660528,174.49588471090547,1490056.0,165.90098266601564,162.79093658447266,0.7352208957044343,-0.0184292566910305,0.0283073005413652,0.0326400560211743,-0.0063547432971077,Financial Services,9.0
2021-05-26,170.91773986816406,171.30985945723697,166.50632717827813,170.57462400892263,1855668.0,166.3813362121582,162.84191314697264,0.7870651074045223,0.0072212304011938,-0.0020074912031136,0.0022942006451487,-0.0258101510895746,Financial Services,9.0
2021-05-27,170.47659301757812,172.48623964325506,167.82974829619087,171.45690698538112,2214659.0,166.6386688232422,162.8713229370117,0.76840088131637,-0.0025810477655871,0.005750431484174,0.0117884020914806,-0.0155261474583453,Financial Services,9.0
2021-05-28,170.32955932617188,171.94707146015205,168.85908831040635,170.9667574496417,950380.0,166.88864974975587,162.90171295166016,0.7621801181955705,-0.0008624860973792,0.003740972066097,0.0094963677495503,-0.0086330935251799,Financial Services,9.0
2021-05-31,168.95712280273438,174.44687219257992,166.26125931997674,169.0551452270647,3710646.0,167.16313858032223,162.92426055908203,0.7041144977994318,-0.0080575358080352,0.0005801615386453,0.0324919677772632,-0.015955903119309,Financial Services,9.0
2021-06-01,163.76144409179688,169.3002117822796,163.27128712950977,169.10415198904545,3785119.0,167.04059906005858,162.86250061035156,0.484293542456476,-0.0307514630028572,0.0326249437215129,0.0338221717645452,-0.002993115778903,Financial Services,9.0
2021-06-02,164.25160217285156,165.18289741585968,163.27128824160016,163.7124265189826,1822014.0,167.0700080871582,162.8321105957031,0.5050313562515615,0.002993122610594,-0.0032826203625189,0.0056699309515901,-0.0059683675427394,Financial Services,9.0
2021-06-03,163.95750427246094,166.506326465738,163.61438841468782,165.4769938508221,1681046.0,166.94501724243165,162.83113006591796,0.4925885388594599,-0.0017905329171835,0.0092675817743366,0.0155456269268499,-0.0020927121286435,Financial Services,9.0
2021-06-04,162.97543334960938,165.8725532041505,162.582609126557,164.890477661236,1899228.0,166.72435836791993,162.76639404296876,0.4510386701153983,-0.005989789410429,0.0117505090937142,0.0177764206236308,-0.0024103278327212,Financial Services,9.0
2021-06-07,164.3012237548828,166.31448139959934,162.68079029120668,164.54674261435355,2533506.0,166.58224334716795,162.72621307373046,0.5071307669685436,0.0081349095260841,0.0014943215507452,0.0122534549573414,-0.0098625769586088,Financial Services,9.0
2021-06-08,162.38619995117188,165.03780096792858,161.79694862065534,164.10483218234728,2894729.0,166.4987754821777,162.66733825683593,0.426109136214112,-0.011655566282135,0.0105836101324632,0.0163289800337345,-0.003628703243833,Financial Services,9.0
2021-06-09,161.25680541992188,164.59587134542676,160.47114196772756,163.02454444103813,1554825.0,166.41765823364258,162.6799853515625,0.3783262384194775,-0.0069549908279742,0.01096225995866,0.020706511683707,-0.0048721258625235,Financial Services,9.0
2021-06-10,163.6628875732422,164.00662001649212,160.56935552512851,162.23888099530546,2624813.0,166.4764503479004,162.8005535888672,0.4801237719088168,0.0149208099903426,-0.0087008520932972,0.0021002467226793,-0.0189018542565385,Financial Services,9.0
2021-06-11,166.16717529296875,170.78292724841282,164.05571891519344,164.74316878340284,6913004.0,166.79034881591798,162.9947348022461,0.5860762277150371,0.0153015002781607,-0.0085697220708919,0.0277777602423947,-0.0127068199483598,Financial Services,9.0
2021-06-14,166.8055419921875,169.16251737220034,163.5155828300224,166.9528473339568,2842585.0,166.83471908569337,163.31343963623047,0.6130845139252664,0.0038417136121694,0.0008830962089749,0.0141300783646818,-0.0197233204776804,Financial Services,9.0
2021-06-15,165.67613220214844,168.4750533433732,165.18509445704117,167.9349088266986,1164121.0,166.74664459228515,163.56936309814452,0.5653009705553806,-0.0067708169437917,0.013633687571811,0.0168939309725655,-0.0029638411917303,Financial Services,9.0
2021-06-16,164.7922821044922,166.75643322615412,163.51558087835517,165.9707697804326,1276700.0,166.6560401916504,163.70663696289063,0.5279066697034512,-0.0053348064438022,0.0071513523624433,0.0119189509155319,-0.0077473362819715,Financial Services,9.0
2021-06-17,162.77903747558594,164.00663202668386,160.6184740627106,163.51559420624469,2062415.0,166.3814483642578,163.89775604248047,0.4427294710568874,-0.0122168623627026,0.004524886877828,0.0075414781297133,-0.0132729830964837,Financial Services,9.0
2021-06-18,161.3550262451172,163.81021527810654,158.11417372451433,163.76110850038984,2318992.0,165.86900177001954,164.07608032226562,0.3824818063116098,-0.0087481241599203,0.0149117279533488,0.0152160678853574,-0.0200852281829735,Financial Services,9.0
2021-06-21,162.23887634277344,162.72991411317244,158.89982549817364,159.09623760927653,1434415.0,165.33702697753907,164.07699890136718,0.4198761071635392,0.0054776731672032,-0.0193704419331481,0.0030266344384779,-0.0205810772354287,Financial Services,9.0
2021-06-22,160.52024841308594,164.00661967264506,160.17653095584058,163.6137954399978,1245411.0,164.8784217834473,164.0308004760742,0.3471636754676185,-0.0105931942357418,0.019272004980648,0.0217191992538363,-0.0021412716504203,Financial Services,9.0
2021-06-23,165.03781127929688,166.11808547235967,160.7657763293499,160.7657763293499,5147600.0,164.5844253540039,164.0857369995117,0.5382946210709051,0.0281432586285647,-0.0258851890777763,0.0065456163329422,-0.0258851890777763,Financial Services,9.0
