Date_Ticker,Close_MUTHOOTFIN.NS,High_MUTHOOTFIN.NS,Low_MUTHOOTFIN.NS,Open_MUTHOOTFIN.NS,Volume_MUTHOOTFIN.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-04-24,759.9345703125,778.65399856941,745.0897050998369,755.6865293191701,3538348.0,632.9621215820313,688.9858502197266,-1.5179684731287777,-0.0040987009288906,-0.0055900088761365,0.024632947345996,-0.0195343991345973,Financial Services,9.0
2020-04-27,765.6296997070312,791.5381497809723,761.4283294247705,773.0521319359715,2025116.0,647.2164367675781,690.4309454345703,-1.5007363432544325,0.0074942365001098,0.0096945458513175,0.0338394005403068,-0.0054874703578876,Financial Services,9.0
2020-04-28,771.7450561523438,780.521275101687,753.819254273681,776.7867235461766,1638939.0,657.757211303711,692.0101934814453,-1.4822327045847417,0.0079873553072099,0.0065328146304803,0.0113719147008191,-0.0232276212665807,Financial Services,9.0
2020-04-29,769.5043334960938,785.8429960012322,763.9958473433255,777.4402552843038,1087042.0,667.924526977539,693.7797149658203,-1.4890126074016936,-0.0029034493170859,0.0103130306650187,0.0212327101926859,-0.0071584862007748,Financial Services,9.0
2020-04-30,805.4494018554688,816.9331362596579,768.6173764865867,773.9857942391502,3162243.0,679.3149108886719,696.372925415039,-1.3802512354641634,0.0467119765213868,-0.0390634191841692,0.0142575491120047,-0.0457285402211909,Financial Services,9.0
2020-05-04,731.7853393554688,784.2557982036601,720.7684240633638,767.4503168135817,2362296.0,687.337191772461,697.5156329345704,-1.6031414639620143,-0.0914570950457027,0.0487369390175613,0.0717019814777999,-0.0150548455942124,Financial Services,9.0
2020-05-05,730.1047973632812,758.0205918210642,726.3702459701187,749.1977027577713,2086596.0,695.2194274902344,698.5062750244141,-1.6082263910747283,-0.002296495846265,0.0261509107506794,0.0382353253376757,-0.0051150895140664,Financial Services,9.0
2020-05-06,759.4677124023438,773.7990304535342,712.7391499037585,737.5738936557428,2409658.0,704.9736083984375,697.7697369384765,-1.5193810760010502,0.0402173977559173,-0.0288278466471556,0.0188702137262131,-0.0615280435698493,Financial Services,9.0
2020-05-07,766.1898803710938,780.9880166493995,751.6717670500195,756.2466150460414,1637424.0,714.9938751220703,697.2514739990235,-1.4990413675501943,0.0088511570129643,-0.0129775471848264,0.0193139281233243,-0.0189484535009031,Financial Services,9.0
2020-05-08,755.919921875,792.378469187517,750.1780261985664,776.7867054103389,1605073.0,721.2399139404297,696.422113647461,-1.5301158605685203,-0.0134039338800972,0.02760448948558,0.0482307004452065,-0.0075959046855006,Financial Services,9.0
2020-05-11,770.7647094726562,787.0100307259166,759.047565946323,760.6347616755063,1633059.0,727.70068359375,695.2044268798828,-1.4851990044062138,0.0196380425598983,-0.013142723937219,0.0210768877370828,-0.015201971992659,Financial Services,9.0
2020-05-12,761.9418334960938,772.1185089472112,745.0430110518435,768.3839575133674,1377777.0,731.4889190673828,693.4321380615235,-1.5118949640870176,-0.0114469122264289,0.0084548763882861,0.0133562366623483,-0.0221786253246022,Financial Services,9.0
2020-05-13,758.3939819335938,788.9239497283097,754.3793507461235,784.7225795818276,1317340.0,734.5839263916016,691.3893389892578,-1.522629933332599,-0.0046563286152973,0.0347162533926057,0.0402560786635952,-0.0052935957867632,Financial Services,9.0
2020-05-14,764.1358642578125,776.7399744827763,749.1042615764628,759.0475268811591,1180843.0,740.5195281982421,689.542474975586,-1.505256340025104,0.0075711074467907,-0.0066589432778365,0.0164945931928033,-0.0196713744040132,Financial Services,9.0
2020-05-15,765.4429321289062,776.6933132741938,752.5587418085446,773.9857408440563,1617517.0,746.4131134033203,687.8894122314454,-1.5013014582745856,0.001710517634666,0.011160608265583,0.014697870570177,-0.016832332992516,Financial Services,9.0
2020-05-18,725.0631103515625,765.1628662354997,717.033847869829,761.8484633616932,2798879.0,749.6715057373046,686.3490606689453,-1.6234813570909816,-0.0527535366549618,0.0507340016130382,0.0553051938671849,-0.0110738808347874,Financial Services,9.0
2020-05-19,729.4979248046875,747.8439316906165,714.7931283950405,733.9327046742636,2411845.0,751.8352081298829,685.2646185302734,-1.6100626455340048,0.0061164530229302,0.0060792220495533,0.0251488129878381,-0.0201574204800979,Financial Services,9.0
2020-05-20,757.2269897460938,760.7748022864425,725.436631389116,725.436631389116,1298348.0,756.0365814208984,684.6272357177735,-1.5261609788180022,0.0380111635668193,-0.0419826007095143,0.0046852695273558,-0.0419826007095143,Financial Services,9.0
2020-05-21,771.4183349609375,786.1231322688161,756.5267986712495,765.4897569354652,1552282.0,759.1339263916016,684.1406451416016,-1.4832212865137877,0.0187412036377655,-0.0076852957167171,0.0190620272314674,-0.0193040994941378,Financial Services,9.0
2020-05-22,751.8585815429688,776.2732351643539,726.2302100613321,769.551030958308,1959499.0,758.5737487792969,683.1781182861328,-1.5424045267633013,-0.0253555723678245,0.0235316186443343,0.0324724013540966,-0.0340866914480673,Financial Services,9.0
2020-05-26,750.318115234375,768.383985663555,741.6819647272208,764.1826151465611,991812.0,758.0929260253906,682.3360394287109,-1.5470656176109003,-0.0020488777363322,0.0184781623030056,0.024077614630878,-0.0115099853406265,Financial Services,9.0
2020-05-27,788.1304321289062,791.6315741475123,733.8393670998283,762.782141120305,2408770.0,759.2179626464844,682.9673199462891,-1.4326543882186138,0.0503950472830046,-0.0321625583472651,0.0044423383184795,-0.0688858884466957,Financial Services,9.0
2020-05-28,796.113037109375,803.6754811951232,777.8604278276799,793.5922034192142,2049900.0,760.4363616943359,683.6953790283203,-1.4085008920941668,0.0101285328608693,-0.0031664268422405,0.0094992089480243,-0.0229271578668889,Financial Services,9.0
2020-05-29,805.4027099609375,820.6676659361646,785.2360983136466,793.4054294592,1692237.0,762.2312805175782,686.0152105712891,-1.3803925142192015,0.0116687862383118,-0.0148960021531581,0.0189531966883591,-0.0250391653738897,Financial Services,9.0
2020-06-01,826.6429443359375,846.8094983494864,807.5967101127958,807.6433806066077,1974737.0,763.2909576416016,687.8951202392578,-1.3161245315350854,0.0263721913426764,-0.0229840027783611,0.0243957250850899,-0.023040460641011,Financial Services,9.0
2020-06-02,841.301025390625,845.8758735491874,824.5889424329752,830.004030447271,1598582.0,768.7667419433594,691.6964971923828,-1.2717726057148209,0.0177320585086015,-0.0134280056750301,0.0054378254875397,-0.0198645698189779,Financial Services,9.0
2020-06-03,861.607666015625,877.1060884973435,849.6571129473151,853.9518812428557,1812522.0,775.3418853759765,697.262601928711,-1.210329459419027,0.0241371875370904,-0.0088854650146885,0.0179877954816589,-0.0138700635331779,Financial Services,9.0
2020-06-04,850.3107299804688,872.3445619519206,841.8146477589119,863.6150702519172,809021.0,779.8840362548829,703.3162347412109,-1.2445113463357524,-0.0131114618413241,0.0156464452374416,0.0259126824989706,-0.0099917382222756,Financial Services,9.0
2020-06-05,854.5587158203125,866.3692574597187,842.6548331894592,856.1459115680394,875966.0,784.3024780273438,709.7673687744141,-1.2316579344770402,0.0049958041102707,0.001857327903096,0.013820632123644,-0.0139298592483799,Financial Services,9.0
2020-06-08,853.9051513671875,878.8799637538143,848.6768022221976,864.5019751127262,1298751.0,789.2017395019532,715.4728289794922,-1.233635467691355,-0.0007647975979013,0.0124098370042293,0.0292477593637181,-0.0061228687244934,Financial Services,9.0
2020-06-09,880.9806518554688,903.2479487533736,851.3376501385153,860.7207561122972,2260334.0,794.7125366210937,723.6010803222656,-1.151711334189667,0.0317078547247673,-0.0229969814893226,0.025275579947195,-0.033647732960447,Financial Services,9.0
2020-06-10,906.6557006835938,924.3014789853896,871.8310199935149,885.7422468650668,2708868.0,801.9482299804688,732.1233264160156,-1.074024639948574,0.0291437147615554,-0.0230665883452326,0.0194624908755236,-0.0384100388535824,Financial Services,9.0
2020-06-11,896.0588989257812,931.7705455878402,892.5577570961676,906.562324414622,3544259.0,808.8314758300781,738.8259130859375,-1.1060880842521683,-0.0116877903594747,0.0117218025527481,0.0398541286793434,-0.0039072675175827,Financial Services,9.0
2020-06-12,914.5916748046876,919.633342317888,844.9423094392778,849.9839769524783,2185560.0,816.3542663574219,745.7945861816406,-1.050012237901054,0.0206825420752183,-0.0706410299066042,0.0055124791227485,-0.0761535090293528,Financial Services,9.0
2020-06-15,891.3907470703125,925.048380535251,864.315249123165,914.591625103544,2185938.0,822.6516571044922,752.0695666503906,-1.1202128202281147,-0.0253675256111746,0.0260277303858993,0.0377585627577572,-0.0303744435716155,Financial Services,9.0
2020-06-16,915.4319458007812,919.353236312836,879.4868872456257,902.8278343593632,1660790.0,832.1700988769531,758.9514111328125,-1.0474697743446972,0.0269704378349042,-0.0137684854665985,0.0042835412616331,-0.0392656807751147,Financial Services,9.0
2020-06-17,933.3110961914062,944.7014323326756,913.0978140176744,916.8323654042498,2971881.0,842.3607574462891,766.1684313964844,-0.9933716458860088,0.0195308351130187,-0.0176562036542817,0.0122042223517435,-0.0216576040467287,Financial Services,9.0
2020-06-18,1097.771484375,1119.9453844185416,968.0891577475088,968.0891577475088,18024847.0,859.3879821777343,776.8361791992188,-0.4957529664778982,0.1762117571029775,-0.1181323512892339,0.0201990125988433,-0.1181323512892339,Financial Services,9.0
2020-06-19,1101.6927490234375,1198.7910930051642,1083.5801505252591,1094.8771465984694,17345811.0,875.9017028808594,787.5543432617187,-0.4838881365482323,0.0035720226880096,-0.006186482057733,0.0881355932203389,-0.016440698655985,Financial Services,9.0
2020-06-22,1080.779052734375,1154.816573002004,1071.8161529945137,1100.758923676421,5568696.0,892.3477264404297,796.54994140625,-0.547168091337636,-0.0189832385731873,0.0184865453225588,0.0685038445927626,-0.0082929991261259,Financial Services,9.0
2020-06-23,1053.4237060546875,1110.0487544761295,1047.8684920736264,1093.2899994741986,3809949.0,907.5030059814452,804.7874291992188,-0.6299389739789983,-0.0253107669051119,0.0378444999769556,0.0537533454923999,-0.0052734848752044,Financial Services,9.0
2020-06-24,1038.9053955078125,1068.6417347421625,1024.4807380081106,1055.477465397962,3338625.0,920.0417541503906,811.8419946289063,-0.6738679869247035,-0.0137820237606474,0.0159514715794204,0.0286227594571446,-0.013884476451921,Financial Services,9.0
2020-06-25,1031.483154296875,1050.2958660181964,1019.7192260741136,1037.2716634465946,3938459.0,931.8102600097656,818.5417810058593,-0.6963259533105789,-0.0071442897909963,0.0056118310082005,0.0182385060220837,-0.0114048670341887,Financial Services,9.0
2020-06-26,1017.6653442382812,1064.2071722795042,1008.842511382904,1022.1468518924412,3467590.0,942.4233917236328,825.986611328125,-0.7381354155744864,-0.0133960598396906,0.0044037145212156,0.0457339225559059,-0.0086696799741972,Financial Services,9.0
2020-06-29,1013.0437622070312,1038.2052558689488,999.9261052478812,1015.797948188324,2254257.0,951.7434326171876,833.2960620117187,-0.7521192421516165,-0.0045413573896527,0.0027187235971843,0.0248375189706517,-0.0129487564590217,Financial Services,9.0
2020-06-30,1013.9774169921876,1032.46337775632,1002.7270354848564,1022.3334300334428,1435726.0,960.3772521972656,840.377705078125,-0.7492942210851827,0.0009216332205848,0.0082408275581149,0.0182311365661067,-0.0110952979019036,Financial Services,9.0
2020-07-01,1024.154052734375,1057.8117447458962,1012.9971253744902,1026.9083529315917,3824820.0,968.5045715332031,847.13630859375,-0.7185021008988223,0.0100363534450056,0.0026893416960691,0.0328638957407423,-0.0108937979887859,Financial Services,9.0
2020-07-02,1035.3575439453125,1043.8070112250314,1021.7731829769624,1036.3379091769095,1328962.0,977.7569122314452,854.3794689941407,-0.6846029561702848,0.0109392636596276,0.0009468856795704,0.0081609172880718,-0.01312045394153,Financial Services,9.0
2020-07-03,1070.275634765625,1075.0371645983782,1041.286250390964,1049.362125925297,2536971.0,988.542758178711,861.5955529785156,-0.5789489781311539,0.0337256351919302,-0.0195403017325603,0.0044488818376173,-0.0270859051939541,Financial Services,9.0
