Date_Ticker,Close_YESBANK.NS,High_YESBANK.NS,Low_YESBANK.NS,Open_YESBANK.NS,Volume_YESBANK.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2021-04-30,14.550000190734863,14.800000190734863,14.399999618530272,14.5,98365622.0,14.812500095367431,15.336999950408936,-0.6484051580935015,0.0034482890161974,-0.0034364391807157,0.0171821303589532,-0.0103093175421473,Financial Services,9.0
2021-05-03,13.899999618530272,14.0,12.850000381469728,12.850000381469728,248997751.0,14.72750005722046,15.28999994277954,-0.7534768003649277,-0.0446735782600536,-0.0755395155306896,0.0071942722456204,-0.0755395155306896,Financial Services,9.0
2021-05-04,13.850000381469728,14.149999618530272,13.800000190734863,14.0,104431586.0,14.635000085830688,15.245999965667725,-0.7615591039426798,-0.0035970675131452,0.0108302970685085,0.0216605941370169,-0.0036101219752859,Financial Services,9.0
2021-05-05,13.850000381469728,14.050000190734863,13.800000190734863,13.949999809265137,55591203.0,14.552500104904174,15.204999980926514,-0.7615591039426798,0.0,0.0072201750932225,0.0144404190437945,-0.0036101219752859,Financial Services,9.0
2021-05-06,13.550000190734863,13.899999618530272,13.5,13.899999618530272,122661349.0,14.450000095367432,15.152999992370605,-0.8100536962094873,-0.0216606629943665,0.0258302157098662,0.0258302157098662,-0.0036900509248001,Financial Services,9.0
2021-05-07,13.350000381469728,13.649999618530272,13.300000190734863,13.649999618530272,120981135.0,14.337500095367432,15.101000003814695,-0.8423833730006726,-0.0147601333173331,0.0224718523212146,0.0224718523212146,-0.0037453325322945,Financial Services,9.0
2021-05-10,13.100000381469728,13.449999809265137,13.050000190734863,13.399999618530272,113970494.0,14.215000104904174,15.051000003814698,-0.882795507529669,-0.0187265912251964,0.0229007044522611,0.0267175127941594,-0.0038168083418982,Financial Services,9.0
2021-05-11,13.149999618530272,13.399999618530272,13.0,13.100000381469728,141571542.0,14.100000095367433,15.001999988555909,-0.874713203951917,0.0038167355423341,-0.003802223460911,0.0190114073956104,-0.0114068154282607,Financial Services,9.0
2021-05-12,13.300000190734863,13.75,13.100000381469728,13.149999618530272,159663998.0,14.042500114440918,14.945999984741212,-0.8504658307384837,0.0114068879510245,-0.0112782383498823,0.0338345716399777,-0.0150375794283418,Financial Services,9.0
2021-05-14,13.199999809265137,13.449999809265137,13.149999618530272,13.399999618530272,85666983.0,13.967500114440918,14.88799997329712,-0.8666307462141059,-0.0075188255665883,0.0151515009208376,0.0189393942130609,-0.0037878932922231,Financial Services,9.0
2021-05-17,13.350000381469728,13.399999618530272,13.25,13.25,95074257.0,13.90750012397766,14.839999980926514,-0.8423833730006726,0.0113636798766696,-0.007490665064589,0.0037452610960182,-0.007490665064589,Financial Services,9.0
2021-05-18,13.350000381469728,13.5,13.25,13.399999618530272,82571190.0,13.84500012397766,14.781000003814697,-0.8423833730006726,0.0,0.0037452610960182,0.0112359261606074,-0.007490665064589,Financial Services,9.0
2021-05-19,13.300000190734863,13.399999618530272,13.199999809265137,13.350000381469728,87038860.0,13.800000143051149,14.721000022888184,-0.8504658307384837,-0.0037453325322945,0.003759412783294,0.0075187538617536,-0.0075188255665883,Financial Services,9.0
2021-05-20,13.25,13.399999618530272,13.149999618530272,13.350000381469728,75911849.0,13.760000133514405,14.659000015258789,-0.8585482884762948,-0.0037594127832941,0.0075471986014887,0.0113207259268131,-0.0075471986014887,Financial Services,9.0
2021-05-21,13.350000381469728,13.399999618530272,13.149999618530272,13.300000190734863,112270395.0,13.725000143051147,14.59400001525879,-0.8423833730006726,0.0075471986014887,-0.0037453325322945,0.0037452610960182,-0.0149813301291782,Financial Services,9.0
2021-05-24,13.850000381469728,14.100000381469728,13.300000190734863,13.350000381469728,300924526.0,13.717500162124631,14.544000015258788,-0.7615591039426798,0.0374531824503928,-0.0361010820381609,0.0180505410190805,-0.0397112040134469,Financial Services,9.0
2021-05-25,13.600000381469728,13.850000381469728,13.449999809265137,13.850000381469728,86120404.0,13.695000171661375,14.491000022888183,-0.8019712384716762,-0.0180505410190805,0.0183823524255652,0.0183823524255652,-0.0110294535292049,Financial Services,9.0
2021-05-26,13.449999809265137,13.699999809265137,13.399999618530272,13.649999618530272,110243035.0,13.630000162124634,14.439000034332276,-0.8262186116851095,-0.0110294535292049,0.0148698745056758,0.0185873608583835,-0.0037174863527076,Financial Services,9.0
2021-05-27,13.399999618530272,13.600000381469728,13.300000190734863,13.5,211323869.0,13.560000133514404,14.38600004196167,-0.8343010694229206,-0.0037174863527076,0.0074627152475019,0.0149254304950039,-0.0074626440777748,Financial Services,9.0
2021-05-28,13.350000381469728,13.5,13.300000190734863,13.399999618530272,82458603.0,13.50250015258789,14.33500005722046,-0.8423833730006726,-0.0037312864540238,0.0037452610960182,0.0112359261606074,-0.0037453325322945,Financial Services,9.0
2021-05-31,13.5,13.600000381469728,13.350000381469728,13.399999618530272,65555223.0,13.450000143051149,14.292000064849852,-0.8181361539472983,0.0112359261606073,-0.0074074356644241,0.0074074356644242,-0.0111110828540943,Financial Services,9.0
2021-06-01,13.350000381469728,13.550000190734863,13.300000190734863,13.5,59365980.0,13.42250018119812,14.250000076293944,-0.8423833730006726,-0.0111110828540943,0.0112359261606074,0.0149812586929019,-0.0037453325322945,Financial Services,9.0
2021-06-02,13.449999809265137,13.600000381469728,13.350000381469728,13.350000381469728,77114380.0,13.40250015258789,14.217000064849854,-0.8262186116851095,0.0074905936283127,-0.0074349018002606,0.0111524590581228,-0.0074349018002606,Financial Services,9.0
2021-06-03,13.5,13.600000381469728,13.399999618530272,13.5,87413665.0,13.385000133514405,14.189000072479248,-0.8181361539472983,0.0037174863527076,0.0,0.0074074356644242,-0.0074074356644241,Financial Services,9.0
2021-06-04,13.75,13.899999618530272,13.5,13.550000190734863,183326321.0,13.39500012397766,14.165000076293945,-0.7777240194183019,0.0185185185185185,-0.0145454406738281,0.0109090631658381,-0.0181818181818181,Financial Services,9.0
2021-06-07,15.050000190734863,15.199999809265137,13.800000190734863,13.850000381469728,566089990.0,13.480000114440918,14.169000072479248,-0.5675808890355087,0.0945454684170809,-0.0797342055851856,0.0099667519354993,-0.0830564773527066,Financial Services,9.0
2021-06-08,14.75,15.550000190734863,14.550000190734863,15.199999809265137,283140374.0,13.562500095367431,14.166000080108642,-0.6160754813023163,-0.0199335672380622,0.0305084616450939,0.0542373010667704,-0.0135593091027211,Financial Services,9.0
2021-06-09,14.199999809265137,15.050000190734863,14.100000381469728,14.850000381469728,224789425.0,13.615000104904174,14.15700008392334,-0.7049822080981202,-0.0372881485243975,0.0457746887982688,0.0598591825976733,-0.00704221331962,Financial Services,9.0
2021-06-10,14.649999618530272,14.800000190734863,14.199999809265137,14.25,128849317.0,13.682500076293945,14.166000080108642,-0.6322403967779384,0.0316901278387006,-0.0273037289382811,0.0102389471747739,-0.0307167113298725,Financial Services,9.0
2021-06-11,14.399999618530272,15.0,14.350000381469728,14.899999618530272,135479511.0,13.742500066757202,14.173000068664551,-0.6726525313069349,-0.0170648468607319,0.0347222231420469,0.0416666942614103,-0.0034721693322968,Financial Services,9.0
2021-06-14,14.100000381469728,14.399999618530272,13.899999618530272,14.399999618530272,157306721.0,13.780000066757202,14.129000091552737,-0.7211469694136833,-0.0208332809033203,0.0212765410598716,0.0212765410598716,-0.0141844508885471,Financial Services,9.0
2021-06-15,14.100000381469728,14.350000381469728,14.050000190734863,14.149999618530272,76892324.0,13.8175000667572,14.099000091552734,-0.7211469694136833,0.0,0.0035460450856623,0.0177304959742095,-0.0035461127221367,Financial Services,9.0
2021-06-16,14.0,14.300000190734863,14.0,14.149999618530272,77914829.0,13.85250005722046,14.06500009536743,-0.7373118848893055,-0.0070922254442735,0.0107142584664481,0.0214285850524902,0.0,Financial Services,9.0
2021-06-17,13.75,14.100000381469728,13.699999809265137,13.899999618530272,104336143.0,13.87750005722046,14.030000095367432,-0.7777240194183019,-0.0178571428571428,0.0109090631658381,0.0254545731977982,-0.00363637750799,Financial Services,9.0
2021-06-18,13.75,13.899999618530272,13.449999809265137,13.800000190734863,105351801.0,13.897500038146973,13.993000087738038,-0.7777240194183019,0.0,0.0036363775079899,0.0109090631658381,-0.0218181956898082,Financial Services,9.0
2021-06-21,13.899999618530272,14.050000190734863,13.350000381469728,13.649999618530272,123963605.0,13.9,13.959000072479247,-0.7534768003649277,0.010909063165838,-0.017985612004386,0.0107914083684306,-0.0395682915219174,Financial Services,9.0
2021-06-22,13.800000190734863,14.100000381469728,13.75,14.100000381469728,93776874.0,13.909999990463255,13.924000072479249,-0.7696415616804908,-0.0071942036359554,0.0217391439556848,0.0217391439556848,-0.0036232021770864,Financial Services,9.0
2021-06-23,13.699999809265137,13.949999809265137,13.600000381469728,13.850000381469728,78472594.0,13.922499990463256,13.889000072479249,-0.7858064771561131,-0.0072464043541727,0.0109489470286814,0.0182481754365375,-0.007299228407856,Financial Services,9.0
2021-06-24,13.600000381469728,13.899999618530272,13.600000381469728,13.75,83838008.0,13.93250002861023,13.87200008392334,-0.8019712384716762,-0.007299228407856,0.0110293834060954,0.0220587668121907,0.0,Financial Services,9.0
2021-06-25,13.649999618530272,13.75,13.550000190734863,13.649999618530272,64386105.0,13.947499990463257,13.851000080108642,-0.7938889348939241,0.0036764143866254,0.0,0.0073260354772444,-0.0073259656109923,Financial Services,9.0
2021-06-28,13.649999618530272,13.800000190734863,13.600000381469728,13.699999809265137,55278874.0,13.954999971389771,13.833000068664552,-0.7938889348939241,0.0,0.0036630177386223,0.0109890532158667,-0.0036629478723699,Financial Services,9.0
2021-06-29,13.550000190734863,13.800000190734863,13.5,13.649999618530272,77004331.0,13.964999961853028,13.812000064849853,-0.8100536962094873,-0.0073259656109922,0.0073800314677328,0.0184501842421334,-0.0036900509248001,Financial Services,9.0
2021-06-30,13.550000190734863,13.899999618530272,13.5,13.600000381469728,106479676.0,13.969999980926511,13.799000072479249,-0.8100536962094873,0.0,0.0036900509248001,0.0258302157098662,-0.0036900509248001,Financial Services,9.0
2021-07-01,13.550000190734863,13.699999809265137,13.5,13.550000190734863,70546748.0,13.972499990463255,13.789000072479247,-0.8100536962094873,0.0,0.0,0.0110700823925331,-0.0036900509248001,Financial Services,9.0
2021-07-02,13.550000190734863,13.699999809265137,13.5,13.550000190734863,55229264.0,13.9625,13.779000072479247,-0.8100536962094873,0.0,0.0,0.0110700823925331,-0.0036900509248001,Financial Services,9.0
2021-07-05,13.449999809265137,13.649999618530272,13.449999809265137,13.649999618530272,70053302.0,13.882499980926514,13.76800006866455,-0.8262186116851095,-0.0073801018496002,0.0148698745056758,0.0148698745056758,0.0,Financial Services,9.0
2021-07-06,13.350000381469728,13.550000190734863,13.300000190734863,13.449999809265137,62417703.0,13.8125,13.754000072479249,-0.8423833730006726,-0.0074349018002606,0.0074905936283127,0.0149812586929019,-0.0037453325322945,Financial Services,9.0
2021-07-07,13.300000190734863,13.449999809265137,13.300000190734863,13.350000381469728,61558174.0,13.767500019073486,13.725000076293943,-0.8504658307384837,-0.0037453325322945,0.003759412783294,0.0112781666450476,0.0,Financial Services,9.0
2021-07-08,13.350000381469728,13.449999809265137,13.300000190734863,13.350000381469728,68507663.0,13.702500057220458,13.696000080108645,-0.8423833730006726,0.0037594127832941,0.0,0.0074905936283127,-0.0037453325322945,Financial Services,9.0
2021-07-09,13.25,13.350000381469728,13.199999809265137,13.350000381469728,67070257.0,13.645000076293943,13.671000080108644,-0.8585482884762948,-0.0074906650645891,0.0075471986014887,0.0075471986014887,-0.0037735993007443,Financial Services,9.0
2021-07-12,13.100000381469728,13.350000381469728,13.050000190734863,13.25,102986230.0,13.595000076293946,13.64200008392334,-0.882795507529669,-0.011320725926813,0.0114503522261306,0.0190839689099269,-0.0038168083418982,Financial Services,9.0
2021-07-13,13.0,13.25,12.949999809265137,13.149999618530272,101454204.0,13.54000005722046,13.624000091552734,-0.8989604230052912,-0.0076336166837964,0.0115384321946363,0.0192307692307691,-0.0038461685180664,Financial Services,9.0
2021-07-14,13.050000190734863,13.050000190734863,13.0,13.050000190734863,36945483.0,13.492500066757202,13.608000087738038,-0.8908779652674801,0.0038461685180664,0.0,0.0,-0.0038314321842203,Financial Services,9.0
2021-07-15,13.550000190734863,13.850000381469728,13.0,13.050000190734863,184390448.0,13.482500076293944,13.60200008392334,-0.8100536962094873,0.0383141756852222,-0.0369003684842667,0.0221402351669335,-0.0405904194090668,Financial Services,9.0
2021-07-16,13.399999618530272,13.600000381469728,13.300000190734863,13.600000381469728,66607893.0,13.46500005722046,13.599000072479248,-0.8343010694229206,-0.0110701527744004,0.0149254304950039,0.0149254304950039,-0.0074626440777748,Financial Services,9.0
2021-07-19,13.199999809265137,13.350000381469728,13.149999618530272,13.300000190734863,96849269.0,13.430000066757202,13.596000061035156,-0.8666307462141059,-0.0149253593252768,0.0075757865844463,0.0113636798766696,-0.0037878932922231,Financial Services,9.0
2021-07-20,12.949999809265137,13.25,12.899999618530272,13.25,133935082.0,13.387500047683716,13.593000049591064,-0.9070428807431024,-0.0189393942130608,0.0231660382357863,0.0231660382357863,-0.0038610186464319,Financial Services,9.0
2021-07-22,13.0,13.199999809265137,13.0,13.050000190734863,52313522.0,13.35250005722046,13.59000005722046,-0.8989604230052912,0.0038610186464319,0.0038461685180664,0.0153846007127027,0.0,Financial Services,9.0
2021-07-23,13.050000190734863,13.199999809265137,13.0,13.100000381469728,67760836.0,13.325000047683716,13.58500005722046,-0.8908779652674801,0.0038461685180664,0.0038314321842203,0.0114942234741703,-0.0038314321842203,Financial Services,9.0
2021-07-26,13.300000190734863,14.100000381469728,13.25,13.800000190734863,252916364.0,13.307500076293945,13.587000064849851,-0.8504658307384837,0.0191570878426111,0.037593984423272,0.060150389418202,-0.0037594127832941,Financial Services,9.0
2021-07-27,13.050000190734863,13.399999618530272,13.0,13.350000381469728,135122387.0,13.277500104904174,13.581000061035155,-0.8908779652674801,-0.0187969922116359,0.0229885200268316,0.0268198791325613,-0.0038314321842203,Financial Services,9.0
2021-07-28,12.949999809265137,13.100000381469728,12.850000381469728,13.100000381469728,129141525.0,13.247500085830689,13.573000049591064,-0.9070428807431024,-0.0076628643684407,0.0115830559392959,0.0115830559392959,-0.0077219636500585,Financial Services,9.0
2021-07-29,12.850000381469728,13.050000190734863,12.800000190734863,13.0,74498391.0,13.212500095367432,13.564000053405762,-0.9232076420586656,-0.0077219636500585,0.0116731217180803,0.0155641870294063,-0.0038910653113259,Financial Services,9.0
2021-07-30,12.75,12.949999809265137,12.699999809265137,12.899999618530272,99429624.0,13.172500085830688,13.554000053405762,-0.9393725575342876,-0.007782130622652,0.0117646759631586,0.0156862595502067,-0.003921583587048,Financial Services,9.0
2021-08-02,12.75,12.899999618530272,12.699999809265137,12.850000381469728,92948479.0,13.132500076293946,13.542000045776367,-0.9393725575342876,0.0,0.0078431671740961,0.0117646759631586,-0.003921583587048,Financial Services,9.0
2021-08-03,12.75,12.850000381469728,12.699999809265137,12.800000190734863,62836740.0,13.097500085830688,13.520000038146971,-0.9393725575342876,0.0,0.003921583587048,0.0078431671740961,-0.003921583587048,Financial Services,9.0
2021-08-04,12.649999618530272,12.850000381469728,12.600000381469728,12.800000190734863,93050718.0,13.062500047683717,13.501000022888183,-0.95553747300991,-0.0078431671740962,0.0118577531010248,0.0158103374680329,-0.0039525089777319,Financial Services,9.0
2021-08-05,12.399999618530272,12.699999809265137,12.300000190734863,12.649999618530272,83509704.0,13.017500019073486,13.480000019073486,-0.9959496075389064,-0.019762846445765,0.0201612909428163,0.0241935645132238,-0.0080644702315936,Financial Services,9.0
2021-08-06,12.5,12.75,12.399999618530272,12.449999809265137,64413341.0,12.975,13.46200002670288,-0.979784692063284,0.008064547140815,-0.004000015258789,0.02,-0.0080000305175781,Financial Services,9.0
2021-08-09,12.449999809265137,12.649999618530272,12.399999618530272,12.600000381469728,45466916.0,12.934999990463258,13.444000015258789,-0.9878671498010952,-0.004000015258789,0.0120482389158722,0.0160642419541483,-0.004016079638624,Financial Services,9.0
2021-08-10,12.300000190734863,12.949999809265137,12.300000190734863,12.399999618530272,87906293.0,12.894999980926514,13.420000019073486,-1.0121143688544694,-0.0120481623155243,0.0081300346540429,0.0528454966220157,0.0,Financial Services,9.0
2021-08-11,11.949999809265137,12.350000381469728,11.899999618530272,12.350000381469728,120719125.0,12.84249997138977,13.392000007629395,-1.068691418859088,-0.0284553151253907,0.0334728517647724,0.0334728517647724,-0.0041841164462694,Financial Services,9.0
2021-08-12,11.949999809265137,12.149999618530272,11.899999618530272,12.0,75856427.0,12.787499952316283,13.362000007629394,-1.068691418859088,0.0,0.0041841164462694,0.0167363859796945,-0.0041841164462694,Financial Services,9.0
2021-08-13,11.899999618530272,12.050000190734863,11.850000381469728,12.0,78563651.0,12.704999923706056,13.33,-1.076773876596899,-0.0041841164462694,0.0084033936701988,0.0126050905052983,-0.004201616694398,Financial Services,9.0
2021-08-16,11.699999809265137,11.949999809265137,11.600000381469728,11.949999809265137,63301331.0,12.6199999332428,13.288999996185304,-1.1091035533880844,-0.0168067071996963,0.0213675217158573,0.0213675217158573,-0.008546959779967,Financial Services,9.0
2021-08-17,11.25,11.75,11.199999809265137,11.699999809265137,102193711.0,12.52249994277954,13.212999992370603,-1.181845364708266,-0.0384615227864179,0.03999998304579,0.0444444444444445,-0.0044444613986545,Financial Services,9.0
2021-08-18,11.300000190734863,11.449999809265137,11.100000381469728,11.300000190734863,100746217.0,12.439999961853028,13.143999996185302,-1.1737629069704552,0.0044444613986545,0.0,0.0132743023007435,-0.0176990978663098,Financial Services,9.0
2021-08-20,11.149999618530272,11.199999809265137,11.050000190734863,11.199999809265137,74548015.0,12.34749994277954,13.082999992370606,-1.1980102801838883,-0.0132743866966992,0.0044843221924211,0.0044843221924211,-0.0089685588535106,Financial Services,9.0
2021-08-23,10.800000190734863,11.300000190734863,10.5,11.25,129880959.0,12.234999942779542,13.006000003814698,-1.254587176028448,-0.0313900842842849,0.0416666482701717,0.0462962954786743,-0.0277777949478397,Financial Services,9.0
2021-08-24,11.0,11.25,10.699999809265137,10.850000381469728,128570784.0,12.1199999332428,12.938000011444093,-1.2222574992372626,0.0185185005308345,-0.0136363289572976,0.0227272727272727,-0.0272727446122602,Financial Services,9.0
2021-08-25,10.949999809265137,11.149999618530272,10.800000190734863,10.949999809265137,99499009.0,12.014999914169312,12.875,-1.2303399569750737,-0.0045454718849875,0.0,0.0182648230820889,-0.0136985955381802,Financial Services,9.0
2021-08-26,10.949999809265137,11.25,10.899999618530272,10.949999809265137,91932265.0,11.91499991416931,12.811999988555907,-1.2303399569750737,0.0,0.0,0.0273972781699067,-0.0045662275439088,Financial Services,9.0
2021-08-27,11.050000190734863,11.149999618530272,10.899999618530272,10.949999809265137,62585083.0,11.824999904632568,12.752999992370606,-1.2141750414994514,0.0091324550878177,-0.0090498081215939,0.0090497218162273,-0.0135747121823908,Financial Services,9.0
2021-08-30,10.899999618530272,11.149999618530272,10.800000190734863,11.149999618530272,115836903.0,11.732499885559085,12.695999984741212,-1.2384224147128848,-0.0135747121823908,0.0229357806192023,0.0229357806192023,-0.0091742597518451,Financial Services,9.0
2021-08-31,10.800000190734863,11.0,10.75,10.899999618530272,89884569.0,11.634999895095826,12.636999988555909,-1.254587176028448,-0.0091742597518451,0.0092592061138292,0.0185185005308345,-0.0046296472085025,Financial Services,9.0
2021-09-01,11.100000381469728,11.399999618530272,10.75,10.800000190734863,151330531.0,11.552499914169312,12.581000003814696,-1.2060925837616403,0.0277777949478397,-0.0270270432815192,0.0270269573649171,-0.0315315648145395,Financial Services,9.0
2021-09-02,11.149999618530272,11.399999618530272,10.949999809265137,11.149999618530272,159594864.0,11.47749991416931,12.527999992370605,-1.1980102801838883,0.0045044356164181,0.0,0.0224215254307742,-0.017937203238353,Financial Services,9.0
2021-09-03,11.100000381469728,11.25,11.050000190734863,11.199999809265137,111419956.0,11.412499952316283,12.476000003814695,-1.2060925837616403,-0.0044842366610894,0.0090089571494382,0.0135134786824586,-0.0045045215330202,Financial Services,9.0
2021-09-06,11.0,11.199999809265137,10.949999809265137,11.149999618530272,58976619.0,11.337499952316284,12.423999996185303,-1.2222574992372626,-0.0090090430660404,0.0136363289572976,0.0181818008422851,-0.0045454718849875,Financial Services,9.0
2021-09-07,10.899999618530272,11.050000190734863,10.800000190734863,11.050000190734863,59519176.0,11.25999994277954,12.368999996185302,-1.2384224147128848,-0.0090909437699751,0.0137615208673571,0.0137615208673571,-0.0091742597518451,Financial Services,9.0
2021-09-08,10.899999618530272,11.399999618530272,10.899999618530272,10.949999809265137,146456916.0,11.189999914169311,12.313999996185302,-1.2384224147128848,0.0,0.0045871736224523,0.0458715612384048,0.0,Financial Services,9.0
2021-09-09,10.949999809265137,11.100000381469728,10.800000190734863,10.899999618530272,89310141.0,11.139999914169312,12.261999988555909,-1.2303399569750737,0.0045871736224523,-0.0045662275439088,0.0136986826317266,-0.0136985955381802,Financial Services,9.0
2021-09-13,11.100000381469728,11.149999618530272,10.899999618530272,11.0,115738343.0,11.09749994277954,12.212999992370603,-1.2060925837616403,0.0136986826317265,-0.0090090430660404,0.0045044356164181,-0.018018086132081,Financial Services,9.0
2021-09-14,12.449999809265137,12.850000381469728,11.050000190734863,11.100000381469728,777602458.0,11.124999952316283,12.190999984741213,-0.9878671498010952,0.1216215658919337,-0.1084336906407626,0.0321285605086447,-0.1124497702793867,Financial Services,9.0
2021-09-15,12.699999809265137,12.850000381469728,12.300000190734863,12.600000381469728,338102064.0,11.174999952316284,12.173999977111816,-0.9474550152720989,0.0200803215927724,-0.0078739708108072,0.0118110688549111,-0.0314960334281626,Financial Services,9.0
2021-09-16,14.699999809265137,15.050000190734863,12.899999618530272,12.949999809265137,910231884.0,11.34749994277954,12.198999977111816,-0.6241579390401274,0.157480317325747,-0.119047620592281,0.023809550068778,-0.1224489941557929,Financial Services,9.0
2021-09-17,13.25,14.5,12.949999809265137,14.350000381469728,582883624.0,11.444999933242798,12.19699996948242,-0.8585482884762948,-0.0986394440870148,0.0830188967146963,0.0943396226415094,-0.0226415238290462,Financial Services,9.0
2021-09-20,12.800000190734863,13.75,12.699999809265137,13.0,180681962.0,11.527499961853028,12.186999969482422,-0.9312900997964764,-0.0339622497558593,0.0156249848660083,0.0742187339928934,-0.0078125296859066,Financial Services,9.0
2021-09-21,13.0,13.050000190734863,12.550000190734863,12.899999618530272,110549666.0,11.637499952316285,12.179999961853028,-0.8989604230052912,0.0156249848660083,-0.0076923370361328,0.0038461685180664,-0.034615369943472,Financial Services,9.0
2021-09-22,13.149999618530272,13.399999618530272,13.050000190734863,13.100000381469728,90746640.0,11.7449999332428,12.177999954223631,-0.874713203951917,0.0115384321946364,-0.003802223460911,0.0190114073956104,-0.0076045194445858,Financial Services,9.0
2021-09-23,13.0,13.350000381469728,12.949999809265137,13.25,78550572.0,11.84749994277954,12.17599994659424,-0.8989604230052912,-0.0114068154282607,0.0192307692307691,0.0269231062669019,-0.0038461685180664,Financial Services,9.0
2021-09-24,12.850000381469728,13.300000190734863,12.800000190734863,13.0,71409608.0,11.94249997138977,12.172999954223632,-0.9232076420586656,-0.0115384321946364,0.0116731217180803,0.0350194393701386,-0.0038910653113259,Financial Services,9.0
2021-09-27,12.899999618530272,13.0,12.800000190734863,13.0,54816217.0,12.03499994277954,12.16999994277954,-0.9151253384809134,0.0038909910954281,0.0077519677850284,0.0077519677850284,-0.0077518938567847,Financial Services,9.0
2021-09-28,12.75,13.199999809265137,12.550000190734863,13.0,115261485.0,12.127499961853028,12.153999938964844,-0.9393725575342876,-0.0116278777492989,0.0196078431372548,0.0352941026874618,-0.0156862595502067,Financial Services,9.0
2021-09-29,12.300000190734863,12.850000381469728,12.199999809265137,12.649999618530272,195039117.0,12.202499961853029,12.131999950408936,-1.0121143688544694,-0.0352941026874617,0.0284552375908946,0.0447154619679728,-0.008130112188539,Financial Services,9.0
2021-09-30,12.550000190734863,12.75,12.300000190734863,12.350000381469728,67706218.0,12.274999952316284,12.11899995803833,-0.971702234325473,0.0203252029368516,-0.0159362395398836,0.0159362395398836,-0.0199203184223506,Financial Services,9.0
2021-10-01,12.850000381469728,13.399999618530272,12.399999618530272,12.5,199414914.0,12.359999990463256,12.11699996948242,-0.9232076420586656,0.0239043973048176,-0.0272373829633844,0.0428014957768927,-0.0350195135860365,Financial Services,9.0
2021-10-04,13.100000381469728,13.199999809265137,13.0,13.050000190734863,88762032.0,12.459999990463256,12.118999977111816,-0.882795507529669,0.0194552523407323,-0.0038168083418982,0.0076335438842323,-0.0076336166837963,Financial Services,9.0
2021-10-05,13.100000381469728,13.199999809265137,13.0,13.100000381469728,96849882.0,12.565000009536742,12.119999980926512,-0.882795507529669,0.0,0.0,0.0076335438842323,-0.0076336166837963,Financial Services,9.0
2021-10-06,13.050000190734863,13.5,13.0,13.149999618530272,124309047.0,12.672500038146971,12.114999980926514,-0.8908779652674801,-0.0038168083418982,0.00766279128995,0.034482743501002,-0.0038314321842203,Financial Services,9.0
2021-10-07,13.149999618530272,13.449999809265137,12.850000381469728,13.149999618530272,150895888.0,12.785000038146972,12.11699996948242,-0.874713203951917,0.00766279128995,0.0,0.0228137033792852,-0.0228136308565214,Financial Services,9.0
2021-10-08,13.199999809265137,13.5,13.149999618530272,13.300000190734863,82980014.0,12.897500038146973,12.121999969482422,-0.8666307462141059,0.0038022959836748,0.0075757865844463,0.0227272875052839,-0.0037878932922231,Financial Services,9.0
2021-10-11,13.050000190734863,13.350000381469728,13.050000190734863,13.300000190734863,58760797.0,12.99500002861023,12.125999965667724,-0.8908779652674801,-0.0113636076286143,0.019157087842611,0.0229885200268316,0.0,Financial Services,9.0
2021-10-12,13.199999809265137,13.350000381469728,13.0,13.100000381469728,107152589.0,13.03250002861023,12.134999961853028,-0.8666307462141059,0.0114942234741704,-0.0075757143363911,0.0113636798766696,-0.0151515009208376,Financial Services,9.0
2021-10-13,13.25,13.350000381469728,13.199999809265137,13.300000190734863,76105307.0,13.060000038146972,12.144999961853028,-0.8585482884762948,0.0037878932922232,0.0037735993007443,0.0075471986014887,-0.0037735993007443,Financial Services,9.0
2021-10-14,13.199999809265137,13.449999809265137,13.199999809265137,13.25,82128218.0,12.985000038146971,12.15399995803833,-0.8666307462141059,-0.0037735993007443,0.0037878932922232,0.0189393942130609,0.0,Financial Services,9.0
2021-10-18,13.949999809265137,14.350000381469728,13.350000381469728,13.449999809265137,327306508.0,13.02000002861023,12.179999961853028,-0.7453943426271166,0.0568181826391824,-0.0358422943968728,0.028673876535749,-0.0430107122579965,Financial Services,9.0
2021-10-19,13.600000381469728,14.25,13.5,14.100000381469728,146859092.0,13.060000038146972,12.203999977111817,-0.8019712384716762,-0.0250895650595602,0.0367647048511308,0.047794088257226,-0.0073529690194699,Financial Services,9.0
2021-10-20,13.5,13.75,13.300000190734863,13.600000381469728,100540663.0,13.085000038146973,12.223999977111816,-0.8181361539472983,-0.0073529690194699,0.0074074356644242,0.0185185185185186,-0.0148148006863064,Financial Services,9.0
2021-10-21,14.300000190734863,14.449999809265137,13.5,13.600000381469728,248334945.0,13.142500066757204,12.260999984741211,-0.688817292622498,0.0592592733877676,-0.0489510349600327,0.0104894836733959,-0.0559440685359705,Financial Services,9.0
2021-10-22,13.75,14.649999618530272,13.399999618530272,14.550000190734863,332024855.0,13.180000066757202,12.289999980926511,-0.7777240194183019,-0.0384615512866366,0.0581818320534446,0.0654545177112926,-0.0254545731977983,Financial Services,9.0
