Date_Ticker,Close_SRF.NS,High_SRF.NS,Low_SRF.NS,Open_SRF.NS,Volume_SRF.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-03-30,550.6787719726562,557.8636661875756,501.9592023343248,521.6438769356708,1766090.0,649.9806427001953,724.0327087402344,-2.030240740712571,0.0258524494169949,-0.0527256478999105,0.0130473418998546,-0.0884718498659516,Chemicals,2.0
2020-03-31,547.883544921875,570.2650713515131,540.3640445614702,568.8871200419898,1090130.0,638.9168701171875,720.7523352050781,-2.0344186509112703,-0.0050759665944051,0.0383358385459629,0.0408508827050639,-0.0137246325977484,Chemicals,2.0
2020-04-01,522.6183471679688,554.6847043410725,515.7385618420781,551.2989373336983,1235255.0,625.7084533691407,716.9923999023438,-2.072181496451384,-0.0461141751528765,0.0548786515459083,0.0613571210174097,-0.0131640715699549,Chemicals,2.0
2020-04-03,525.256103515625,544.7931830294141,504.3411325464107,518.6912800365156,2056550.0,613.0275909423829,713.3109631347656,-2.0682389511960797,0.0050471943090977,-0.0124983287869858,0.037195340297855,-0.0398186157747182,Chemicals,2.0
2020-04-07,568.040771484375,576.1607012168521,531.8800273540697,540.9349312398691,1958060.0,602.7403839111328,710.4820764160156,-2.0042904785292004,0.0814548706476425,-0.0477181244819351,0.0142946248581039,-0.0636587124473686,Chemicals,2.0
2020-04-08,589.9005126953125,614.7426246346623,553.5921729335456,564.9502095267192,2556285.0,593.9747955322266,707.9866271972656,-1.971617627956801,0.0384826975602732,-0.0422957814608313,0.0421123755696428,-0.0615499376257032,Chemicals,2.0
2020-04-09,637.340576171875,645.263646135375,596.6228292469136,599.9888919749602,2212305.0,589.1623779296875,706.3474230957031,-1.900710928277332,0.0804204479494419,-0.0586055330436735,0.0124314538564125,-0.0638869521999189,Chemicals,2.0
2020-04-13,666.1589965820312,674.2001701117206,625.9727126876704,639.751986237399,2133280.0,585.8745483398437,705.2325109863282,-1.8576372278749456,0.0452166729807967,-0.0396407021148448,0.0120709523866635,-0.0603253639154481,Chemicals,2.0
2020-04-15,656.9169921875,685.0070024569487,640.1456703132968,677.9205673460413,1997550.0,585.5364624023438,703.5741271972656,-1.8714508693841547,-0.0138735713875376,0.0319729515423257,0.0427603648611834,-0.0255303517395029,Chemicals,2.0
2020-04-16,672.0546264648438,678.9245601462543,641.130012874559,654.318711633612,1910340.0,584.1250762939453,702.2127954101562,-1.848825273866317,0.0230434506297914,-0.0263905851292574,0.0102222846341344,-0.0460150296903021,Chemicals,2.0
2020-04-17,670.6766357421875,690.8928381459068,657.4977897040263,688.9637181089689,1612525.0,586.6757171630859,700.6826098632813,-1.8508848995744644,-0.0020504147555754,0.0272666161190251,0.0301429948895528,-0.0196500747690087,Chemicals,2.0
2020-04-20,657.5765380859375,675.9522294131831,650.2538350040543,671.2475622387591,951945.0,587.6215698242188,698.9619555664062,-1.8704650734235648,-0.019532658449855,0.0207900120533723,0.0279445665454143,-0.0111358946947803,Chemicals,2.0
2020-04-21,650.9034423828125,654.8797258376609,636.9273085485926,645.6574587103864,1044945.0,591.0225952148437,697.0868127441406,-1.8804390734201624,-0.0101480136784516,-0.0080595420623705,0.0061088683757641,-0.0214719003221989,Chemicals,2.0
2020-04-22,677.7039794921875,682.0444238399557,646.7104687281673,649.5942663686059,1245330.0,596.0047790527344,695.9382934570312,-1.8403814196819508,0.0411743668327581,-0.041477863453959,0.0064046316372829,-0.0457331101807076,Chemicals,2.0
2020-04-23,717.1029663085938,727.5751688041454,681.0898233499779,683.2157420312633,2578195.0,600.198599243164,694.6103295898438,-1.781493384524779,0.0581359826836614,-0.0472557301662975,0.0146034851165921,-0.0502203235108612,Chemicals,2.0
2020-04-24,686.611328125,720.6165939660241,683.0582585176334,709.0420549169021,1369535.0,608.0872344970703,692.5878356933594,-1.8270679742908165,-0.0425205857682537,0.0326687397558032,0.0495262231310482,-0.0051747902515232,Chemicals,2.0
2020-04-27,706.6011962890625,717.0734595747886,693.2943945917572,700.184032005071,1480985.0,616.6608947753906,690.5670068359375,-1.797189945581145,0.0291138047760599,-0.0090817342479651,0.0148206135805095,-0.0188321244956705,Chemicals,2.0
2020-04-28,725.3606567382812,740.1438686573888,708.4515260965813,717.5064896957931,3191485.0,625.58740234375,688.7977502441406,-1.7691509563652306,0.0265488659624975,-0.0108279474073019,0.0203804986964457,-0.0233113424123868,Chemicals,2.0
2020-04-29,721.5615844726562,736.0101315669018,711.620845663917,724.789900645088,1284485.0,634.3874359130859,686.8562524414062,-1.7748292724647097,-0.0052374942455636,0.0044740688000888,0.0200239971267388,-0.0137767018403625,Chemicals,2.0
2020-04-30,732.0238647460938,742.5059784015187,725.7247446035037,725.7247446035037,1036910.0,644.1485717773437,685.1051013183594,-1.7591917350976365,0.0144994973382399,-0.0086050748424368,0.0143193605567228,-0.0086050748424368,Chemicals,2.0
2020-05-04,716.6305541992188,726.6993081785857,704.8689466908733,718.4907707491957,1148790.0,652.4461608886719,683.1027770996094,-1.7821994793549627,-0.021028427197813,0.0025957818000874,0.0140501321362414,-0.0164123723715468,Chemicals,2.0
2020-05-05,718.4710693359375,734.0416574112913,713.6877068247466,720.0655235063344,1349130.0,660.975537109375,680.9648254394531,-1.779448537545635,0.002568290070712,0.0022192322536669,0.021671837238687,-0.0066576967610012,Chemicals,2.0
2020-05-06,719.48486328125,733.7956031662891,715.4691719790029,728.5299756077275,1094360.0,670.8188629150391,679.0077770996094,-1.7779332616891292,0.0014110435180772,0.0125716506185087,0.0198902584548814,-0.0055813423008419,Chemicals,2.0
2020-05-07,707.3590087890625,726.1677027326754,697.4477669808273,718.5005428762813,2080750.0,679.9240081787109,676.76234375,-1.796057274597739,-0.0168535227230311,0.015750890211029,0.0265900253052713,-0.0140116145904501,Chemicals,2.0
2020-05-08,707.6838989257812,720.459236102198,705.1150027154442,720.459236102198,564800.0,686.9061645507812,674.5299060058594,-1.7955716747552235,0.0004593002035485,0.0180523213765479,0.0180523213765479,-0.0036300051678954,Chemicals,2.0
2020-05-11,704.09130859375,719.4748872542772,699.8886111644482,715.0655391795093,902500.0,692.6157043457031,672.2073095703125,-1.8009413708533444,-0.005076546658027,0.0155863741702444,0.0218488404454986,-0.0059689664934163,Chemicals,2.0
2020-05-12,696.3158569335938,706.3452017481749,683.2551152705979,702.1327123264042,1335150.0,695.5644683837891,670.1414038085937,-1.8125630166804272,-0.0110432433482041,0.0083537597699216,0.0144034416489493,-0.0187569212060058,Chemicals,2.0
2020-05-13,709.7901000976562,732.2503251324147,707.3393672734359,716.5222864740635,1428245.0,697.7460235595703,668.1180151367188,-1.7924236230239592,0.019350763062326,0.0094847566562017,0.0316434746436562,-0.0034527571233851,Chemicals,2.0
2020-05-14,718.8056030273438,722.4275760363303,699.8295473994816,706.0893197354977,949995.0,700.8404541015625,666.2538732910157,-1.7789485238810048,0.0127016464845693,-0.0176908516548698,0.0050388769838911,-0.0263994264206371,Chemicals,2.0
2020-05-15,707.870849609375,726.069323902846,700.4300440986725,721.640271573312,989120.0,702.6312652587891,664.0978125,-1.7952922473049842,-0.0152123931309322,0.019451884438433,0.0257087494187866,-0.0105115297724275,Chemicals,2.0
2020-05-18,673.845947265625,706.6799774844608,668.6885709691808,706.6799774844608,794370.0,702.7897308349609,662.2450915527344,-1.84614786079512,-0.0480665397685552,0.0487263154910582,0.0487263154910582,-0.0076536429689488,Chemicals,2.0
2020-05-19,654.58447265625,688.9637569176984,650.7754921202634,679.1411214352481,1338180.0,702.6401275634765,659.9536010742188,-1.8749371898015077,-0.0285843888911633,0.0375148660024722,0.0525207756944494,-0.0058189289466799,Chemicals,2.0
2020-05-20,665.3322143554688,671.0900182806769,654.623745523896,656.4839618723263,963010.0,703.3615661621094,657.52451171875,-1.8588729850544896,0.0164191821654511,-0.0132989990447315,0.008654028470252,-0.0160949201023528,Chemicals,2.0
2020-05-21,663.4622192382812,680.2925939644734,658.5508418888195,666.3263132961636,816475.0,702.6494781494141,655.2162890625,-1.861667989370662,-0.0028106186305724,0.0043168909620363,0.0253674952968914,-0.0074026481192862,Chemicals,2.0
2020-05-22,665.3322143554688,675.1844045643415,654.318635440783,661.405131001804,797125.0,700.0609405517578,653.0472351074219,-1.8588729850544896,0.0028185404729367,-0.0059024398171807,0.0148079260199611,-0.0165535031628596,Chemicals,2.0
2020-05-26,679.6036987304688,685.2630440113088,662.9799726967376,669.2790940819525,750120.0,699.7105590820313,651.3350634765625,-1.8375419879520445,0.0214501628916695,-0.0151920960227307,0.0083274197762783,-0.0244609116530487,Chemicals,2.0
2020-05-27,674.4363403320312,681.0897702425908,669.4856756966244,681.0897702425908,501520.0,698.1023162841797,650.15201171875,-1.845265424710834,-0.0076034877504203,0.0098651711253934,0.0098651711253934,-0.0073404476291558,Chemicals,2.0
2020-05-28,671.12939453125,681.0898364668138,663.3736268477348,674.2395471212042,670380.0,695.3907531738281,648.9362878417969,-1.850208179748844,-0.0049032734492824,0.0046342070773497,0.0148413137864729,-0.011556292641499,Chemicals,2.0
2020-05-29,686.4342041015625,697.6249381262942,664.3578461414864,668.2947815260286,1385510.0,693.6343841552734,649.3913977050781,-1.8273327142387743,0.0228045585471668,-0.0264255808745365,0.016302704553277,-0.0321609235497969,Chemicals,2.0
2020-06-01,729.7405395507812,735.0849224650481,691.2865135379762,692.9006715653617,1568805.0,693.5202178955078,649.9805615234375,-1.7626045267768586,0.0630888367602545,-0.0504835157001113,0.0073236755046619,-0.0526954772671349,Chemicals,2.0
2020-06-02,724.3567504882812,739.9076329734369,718.4906952406329,729.8487320021779,736740.0,693.906527709961,652.0744201660157,-1.7706514534927325,-0.007377675722681,0.007581873862837,0.0214685408463066,-0.0080982958241143,Chemicals,2.0
2020-06-03,718.7367553710938,735.9706993703563,709.7605476346644,728.3330352271269,1005325.0,693.9198120117187,653.6759655761718,-1.7790514276236982,-0.0077586011497775,0.0133515919205751,0.0239781030682986,-0.0124888669869052,Chemicals,2.0
2020-06-04,747.6338500976562,756.7774208850254,713.0380667897252,718.7367590766103,2949975.0,695.327261352539,656.9709838867187,-1.735860135976337,0.0402053944098664,-0.0386513946864115,0.0122300117713702,-0.0462736984199044,Chemicals,2.0
2020-06-05,718.5497436523438,746.0492391171764,715.9317081107215,746.0492391171764,3561840.0,695.8867980957032,659.7807727050781,-1.77933094630066,-0.038901537753425,0.0382708305274097,0.0382708305274097,-0.0036434993746082,Chemicals,2.0
2020-06-08,727.7720336914062,739.159626625932,710.8137035581794,724.3961187705538,2357315.0,696.8912048339844,661.6716821289062,-1.7655467710227362,0.0128345881694789,-0.0046386983348742,0.0156471977588443,-0.0233017062323908,Chemicals,2.0
2020-06-09,719.4256591796875,733.0080726810587,714.5832460335346,726.7582125054026,1480340.0,697.6579223632813,665.4834228515625,-1.778021751609708,-0.0114683913716555,0.0101922321398377,0.0188795233087157,-0.0067309430576529,Chemicals,2.0
2020-06-10,716.8272094726562,731.521810704416,714.7504908821401,722.4275013616025,1066170.0,698.6834899902344,669.1174072265625,-1.7819055468558862,-0.0036118390745113,0.0078126106472244,0.0204995025824563,-0.0028970978822692,Chemicals,2.0
2020-06-11,713.7073364257812,735.6065392206684,707.0736099997976,718.2938396577281,2103745.0,698.8793518066407,672.4549438476563,-1.786568691990212,-0.0043523362473505,0.0064263080927762,0.0306837294185002,-0.0092947432195459,Chemicals,2.0
2020-06-12,724.9866943359375,727.2307765484242,694.7117088795421,698.8060956274929,1162945.0,699.1884063720703,676.0434594726562,-1.7697099024924317,0.0158038979487626,-0.0361118333798181,0.0030953426180353,-0.041759367024144,Chemicals,2.0
2020-06-15,711.6404418945312,733.1558401342274,708.6582444805255,728.1559152109731,1018165.0,699.3768859863281,679.5402453613282,-1.7896579937123498,-0.0184089619101643,0.0232076092703139,0.0302335238037032,-0.0041905957537581,Chemicals,2.0
2020-06-16,711.6502685546875,727.8999789231382,697.9201944227763,722.0241317121995,1782125.0,701.2671020507812,682.7596752929687,-1.7896433062100685,1.3808462220176016e-05,0.0145771927811966,0.022833842810813,-0.0192932887663993,Chemicals,2.0
2020-06-17,712.8313598632812,723.0575638962051,702.0343434546255,711.6010675611354,1466840.0,704.1794464111329,686.0586315917968,-1.7878779779078862,0.0016596513214172,-0.0017259233690024,0.0143458952688124,-0.0151466630350362,Chemicals,2.0
2020-06-18,709.5834350585938,719.4651216886366,704.7114652881868,711.6011025186579,1221505.0,706.3920074462891,689.7979333496094,-1.792732516705484,-0.0045563719381123,0.0028434534409578,0.0139260390558959,-0.0068659575882076,Chemicals,2.0
2020-06-19,711.4337158203125,720.4591227092607,708.1955482565858,711.6010187415238,1406955.0,708.7905822753906,693.5214855957031,-1.789966978620597,0.0026075591259623,0.0002351630482095,0.0126862231691415,-0.0045516082408225,Chemicals,2.0
2020-06-22,712.2310180664062,719.6718237829789,710.2231425081627,712.2211661159649,579025.0,711.1355224609375,696.4052905273437,-1.7887752839478976,0.0011206978645571,-1.3832520897594236e-05,0.0104471800972292,-0.0028191352346527,Chemicals,2.0
2020-06-23,731.3251953125,737.7817678222655,704.0127023510848,718.4908058318213,1646360.0,713.7215972900391,699.2337841796875,-1.7602360073871863,0.0268089661384467,-0.0175494972181212,0.0088285930132716,-0.0373465773317769,Chemicals,2.0
2020-06-24,708.9140014648438,739.5826960494145,705.1148138606873,735.8130642901933,1758525.0,715.4454803466797,700.6652526855469,-1.793733091395078,-0.0306446352338234,0.0379440422530341,0.0432615162363831,-0.0053591657045933,Chemicals,2.0
2020-06-25,711.630615234375,717.4769065170434,701.168204811316,708.9141202507923,894980.0,717.4705413818359,701.5746850585938,-1.7896726812146315,0.003832078029095,-0.0038172823448412,0.0082153453737272,-0.0147020240544503,Chemicals,2.0
2020-06-26,709.0420532226562,721.4335231181467,706.0007443499966,716.5222060700663,879855.0,718.6009338378906,702.6171862792969,-1.793541697731806,-0.0036375079378312,0.0105496603669867,0.0174763539611932,-0.0042893208644489,Chemicals,2.0
2020-06-29,709.3372802734375,716.5123227315798,705.5085965434394,708.6483046293645,556965.0,717.5807708740234,703.3628393554687,-1.7931004340763022,0.0004163745287594,-0.0009712948455316,0.0101151351517525,-0.0053975504128618,Chemicals,2.0
2020-06-30,709.7704467773438,718.884462273647,703.7469401345749,710.6168735111287,437590.0,716.8514556884766,704.1447155761718,-1.7924529980285224,0.0006106636658646,0.0011925358932991,0.0128407931574001,-0.0084865559986586,Chemicals,2.0
2020-07-01,708.2449340820312,714.1896855101833,705.6957417210168,710.0263951275334,509875.0,716.3268646240234,705.1580834960937,-1.7947331187243385,-0.0021493043310537,0.0025153177379393,0.0083936377686302,-0.003599308993743,Chemicals,2.0
2020-07-02,719.3175048828125,730.3015283926126,710.4199922897226,710.5184517200191,1760060.0,714.9110473632812,706.5263647460938,-1.7781834053615275,0.0156338157436065,-0.0122325024805657,0.0152700628515769,-0.0123693814382279,Chemicals,2.0
2020-07-03,717.1914672851562,725.449203159255,714.5537279499523,719.5438004489249,316045.0,714.8431335449219,707.3161145019532,-1.781361105777522,-0.0029556316692204,0.0032799235226168,0.0115139906855801,-0.0036778732814387,Chemicals,2.0
2020-07-06,757.9190673828125,763.7457145796712,719.4748980772491,719.4748980772491,4363080.0,716.3504852294922,708.1324365234375,-1.7204872473304995,0.0567876250003723,-0.0507233172511621,0.007687690477268,-0.0507233172511621,Chemicals,2.0
