Date_Ticker,Close_M&MFIN.NS,High_M&MFIN.NS,Low_M&MFIN.NS,Open_M&MFIN.NS,Volume_M&MFIN.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-03-25,94.635498046875,98.96054952480422,85.3552675784064,87.64667684500313,4233994.0,159.89934272766112,191.2238655090332,-1.6978523299176795,0.0260868241668174,-0.0738498908560734,0.0457022107685947,-0.0980628903529614,Financial Services,9.0
2020-03-26,93.06015014648438,103.11373907950455,89.36524053557063,97.38520160371203,13386341.0,154.21662940979004,189.1111796569824,-1.7219132827057468,-0.0166464797343838,0.0464758701809495,0.1080332335290132,-0.0397045309415217,Financial Services,9.0
2020-03-27,92.17223358154295,104.25945842276656,90.9978841025168,97.0987824755021,13307566.0,148.7243911743164,186.90740966796875,-1.7354748068259114,-0.0095413188517722,0.0534493816904275,0.1311373758837064,-0.0127408161155955,Financial Services,9.0
2020-03-30,82.46235656738281,90.51095551657563,80.77242999568067,90.51095551657563,5632830.0,143.01589965820312,184.44241821289063,-1.8837778530023883,-0.1053449247876804,0.0976033099735154,0.0976033099735154,-0.0204933092146263,Financial Services,9.0
2020-03-31,84.32412719726562,86.50097172291994,79.16844203983594,85.52712135644721,9225486.0,137.55516815185547,182.00377838134764,-1.8553422450857413,0.0225772183500661,0.0142663102384366,0.0258152037620487,-0.0611412810163882,Financial Services,9.0
2020-04-01,87.41754913330078,88.0190462776249,81.91814769496042,83.06385244508597,5339052.0,132.15601844787597,179.73413040161134,-1.808095107397579,0.0366848971801212,-0.0498034631647699,0.006880736766103,-0.0629095815755994,Financial Services,9.0
2020-04-03,81.66035461425781,89.65166345966784,80.2568614779433,87.93310657991752,6315452.0,126.645161819458,177.32527877807618,-1.896027167027115,-0.0658585670282745,0.0768151448189338,0.0978603250397196,-0.0171869586281402,Financial Services,9.0
2020-04-07,81.4598617553711,85.92812288369167,73.4971899045767,84.26684107192465,23786153.0,121.0626983642578,174.93361297607422,-1.8990893790063368,-0.0024552043624325,0.0344584345721463,0.0548523043377982,-0.0977496361914629,Financial Services,9.0
2020-04-08,91.19837188720705,93.26064441302772,77.79358254847361,80.77242303077892,16609268.0,115.99150581359864,172.58032821655274,-1.7503490071493537,0.119549799397908,-0.1143216555370394,0.0226130410351106,-0.1469849632328118,Financial Services,9.0
2020-04-09,95.32292938232422,97.70027294678104,91.6566573534964,91.6566573534964,13518282.0,111.51178741455078,170.26026916503906,-1.6873529012497768,0.0452262185142777,-0.0384615963083027,0.0249398920056442,-0.0384615963083027,Financial Services,9.0
2020-04-13,88.19088745117188,96.18220341871034,86.07132537637696,96.03898676204652,6228040.0,106.63679809570311,167.98546539306642,-1.7962835851611982,-0.0748197939086295,0.0889899119704387,0.0906138513682943,-0.0240337991379034,Financial Services,9.0
2020-04-15,89.22203063964844,96.58320506213688,88.33410740658111,88.79238782197203,9636707.0,102.94045715332032,165.7467514038086,-1.780534500422824,0.011692173854668,-0.0048154341993364,0.0825040000739154,-0.0099518384271423,Financial Services,9.0
2020-04-16,95.55206298828124,99.81982479657788,87.27432075539998,88.44867728571386,13268530.0,99.62363128662108,163.43929473876952,-1.6838532470630891,0.0709469657129713,-0.0743404745059096,0.0446642560592338,-0.0866307013580279,Financial Services,9.0
2020-04-17,102.99917602539062,109.87342540908035,97.7289117130378,101.39518378569367,21565605.0,97.28208999633787,161.27619750976564,-1.570110349288662,0.0779377525111384,-0.0155728647703118,0.0667408191886422,-0.0511680240146157,Financial Services,9.0
2020-04-20,95.09378814697266,104.83230646071078,94.52093581519044,103.62931226295206,9216121.0,94.9076099395752,158.94640029907225,-1.6908526719634245,-0.0767519526221179,0.0897590082623196,0.1024096158487946,-0.0060240773129874,Financial Services,9.0
2020-04-21,86.81604766845703,92.02902265983516,85.72762534266033,91.08380983649678,7861725.0,92.69925689697266,156.67789794921876,-1.817282092916124,-0.0870481725443719,0.0491586784086044,0.0600462141663717,-0.0125371098434853,Financial Services,9.0
2020-04-22,86.38639831542969,88.1049623939638,82.94927732672123,87.07382251317138,10379787.0,91.31724624633787,154.18999237060547,-1.8238443086629128,-0.0049489623700463,0.0079575513176466,0.0198939197842116,-0.0397877565882329,Financial Services,9.0
2020-04-23,89.19338989257812,90.33910173522038,85.35527063170099,86.50097530598305,9970456.0,89.7619472503662,151.5302307128906,-1.78097194263029,0.0324934437814971,-0.0301862569618415,0.0128452550578257,-0.0430314316509289,Financial Services,9.0
2020-04-24,80.45735931396484,85.92811512126089,79.1684380889311,85.92811512126089,14345863.0,89.49270477294922,148.65564865112304,-1.914401021537245,-0.097944820677123,0.0679957166621363,0.0679957166621363,-0.0160199295132723,Financial Services,9.0
2020-04-27,82.34778594970703,85.87083431060884,80.88700315621871,81.88949834062824,10830734.0,88.99861793518066,145.7421124267578,-1.885527738359212,0.0234960064792242,-0.0055652693486949,0.0427825511065163,-0.0177391872366851,Financial Services,9.0
2020-04-28,88.3341064453125,88.90695875040724,80.88699780564173,83.6367017731441,19633837.0,88.68354835510254,142.99183990478517,-1.7940961410699483,0.0726955852736774,-0.0531777006775583,0.0064850636763886,-0.0843061523951823,Financial Services,9.0
2020-04-29,89.88081359863281,93.03151577097348,87.8758232621506,89.3652436309145,15724334.0,88.52458152770996,140.29942535400392,-1.7704726304893472,0.0175097390528071,-0.0057361515442061,0.0350542239905646,-0.0223072116974328,Financial Services,9.0
2020-04-30,95.0651397705078,96.21085155893276,91.71394587162156,92.77372336201776,20730481.0,88.6692268371582,137.72215423583984,-1.6912902306978503,0.0576800093847154,-0.0241036452901838,0.0120518603474497,-0.0352515539026841,Financial Services,9.0
2020-05-04,91.79987335205078,94.40636069152588,86.04269112699822,89.3652402725701,21044176.0,89.1361026763916,135.11509506225585,-1.7411620216308086,-0.0343476738827666,-0.0265210940993775,0.0283931474445424,-0.06271448984438,Financial Services,9.0
2020-05-05,91.97174072265624,100.07763005269028,91.3415987883698,94.46365652123878,21372164.0,89.51848335266114,132.54183456420898,-1.738537018805133,0.0018721961624757,0.0270943637578522,0.0881345646645701,-0.0068514733910133,Financial Services,9.0
2020-05-06,98.61683654785156,100.0776193143774,90.42502812291204,92.22951942154268,24894859.0,90.07844772338868,130.22005661010743,-1.6370436681093523,0.0722514956548861,-0.064769032853833,0.0148127116794809,-0.0830670371480089,Financial Services,9.0
2020-05-07,97.671630859375,104.20216464916798,96.6691356940524,99.1037688579388,17440021.0,90.87901153564454,127.93723281860352,-1.651480193171409,-0.0095846279556728,0.0146627837168578,0.0668621352211829,-0.0102639339233105,Financial Services,9.0
2020-05-08,94.72142791748048,101.22331646102832,93.63299853102934,99.67661384471498,15504925.0,91.54208984375,125.45161895751951,-1.6965398867683217,-0.030205320786976,0.0523132519871996,0.0686422141905651,-0.0114908464787856,Financial Services,9.0
2020-05-11,90.4250259399414,96.23949059346724,89.82352885491873,95.09378595629644,14296296.0,91.50342254638672,122.89153366088868,-1.7621606459126942,-0.0453582897977636,0.0516312820242477,0.0643014983195877,-0.0066518873372751,Financial Services,9.0
2020-05-12,93.11744689941406,93.94808066848071,88.30546988539838,88.79239510681275,15188100.0,91.3931484222412,120.55314315795898,-1.7210381652368951,0.0297751748643225,-0.0464472763871335,0.0089202807500072,-0.0516764277183587,Financial Services,9.0
2020-05-13,101.30924224853516,102.25445496584555,94.14856721476842,96.52591063781648,19455240.0,92.04906616210936,118.32473999023438,-1.595921420487473,0.0879727228557921,-0.0472151553456896,0.0093299751960593,-0.0706813601092773,Financial Services,9.0
2020-05-14,96.46863555908205,104.40266248970086,95.66663943598468,101.5097489268654,21299464.0,92.41139640808106,116.11982437133788,-1.6698540476815389,-0.0477805043450822,0.0522565011785198,0.0822446268119927,-0.0083135427224548,Financial Services,9.0
2020-05-15,96.49728393554688,98.18720337695125,94.63550305536424,97.4424895912061,8570087.0,92.45865745544434,114.00943008422853,-1.6694164889471128,0.0002969708890232,0.0097951529526008,0.0175126114692834,-0.0192936091488977,Financial Services,9.0
2020-05-18,78.93929290771484,94.17721072497022,78.0513697314766,93.97671171200162,43911349.0,91.25566329956057,111.65557220458984,-1.93758708991038,-0.1819532147615624,0.1904934570653742,0.1930333710370257,-0.0112481774732424,Financial Services,9.0
2020-05-19,77.10617065429688,83.00657019757152,76.47603590814104,81.8895030466961,23752682.0,90.35628242492676,109.3269204711914,-1.965585139092601,-0.0232219239100736,0.0620356626688822,0.07652305247694,-0.0081722998407095,Financial Services,9.0
2020-05-20,78.30916595458984,81.17343503943384,75.75996783106723,77.47853214931794,22854852.0,89.93093833923339,106.9850929260254,-1.9472112845824712,0.0156018032030998,-0.0106071083141604,0.0365764218010562,-0.0325529980104863,Financial Services,9.0
2020-05-21,78.08000946044922,82.92063066817944,77.39258527839965,79.16843884775062,24041654.0,89.51561889648437,104.70914337158204,-1.9507112883500384,-0.0029263048756451,0.0139399238655668,0.0619956534480468,-0.0088040996254973,Financial Services,9.0
2020-05-22,73.06755065917969,79.7985838656422,71.83591162348868,77.90816532734937,31481692.0,88.70932693481446,102.30831176757812,-2.0272686853158604,-0.0641964420330731,0.0662484868385491,0.0921206903165416,-0.0168561697303352,Financial Services,9.0
2020-05-26,76.07503509521484,76.70516981887289,73.89818324143111,74.4710427652481,15741060.0,88.49021072387696,99.9773680114746,-1.9813341073040156,0.0411603291598405,-0.021084345580113,0.0082830684582579,-0.0286145363069396,Financial Services,9.0
2020-05-27,79.34029388427734,80.17093473128399,75.10116969004447,76.76245138405775,21568927.0,88.33983612060547,97.86582794189454,-1.931462432898017,0.0429215548172371,-0.0324909623347189,0.0104693442176833,-0.0534296507700853,Financial Services,9.0
2020-05-28,78.25188446044922,80.7724378425426,77.62174253074545,80.7724378425426,17118780.0,87.83572502136231,95.71705215454102,-1.9480861689974032,-0.0137182429071366,0.032210769101252,0.032210769101252,-0.0080527380784326,Financial Services,9.0
2020-05-29,80.02772521972656,82.63421271801636,76.21824349145686,77.27802821883553,75966122.0,87.34307060241699,94.05462966918944,-1.9209630042301145,0.0226939040704496,-0.0343593047702078,0.0325698061657175,-0.0476020243960486,Financial Services,9.0
2020-06-01,83.29298400878906,88.1908875822491,82.20456178894902,82.20456178894902,48843788.0,86.75446281433105,92.48271774291992,-1.871091329824116,0.0408015944486402,-0.0130673937642237,0.0588033149700004,-0.0130673937642237,Financial Services,9.0
2020-06-02,86.75875091552734,87.50346463878478,83.66534563412485,84.46733455156865,29934656.0,86.50240669250488,91.22129272460936,-1.818157210384976,0.0416093497907647,-0.0264113572380695,0.0085837303487981,-0.0356552537785426,Financial Services,9.0
2020-06-03,88.67781829833984,92.05765706129988,87.7039679093568,88.21953787068902,32415274.0,86.33771057128907,90.14318130493164,-1.7888464849994772,0.0221195828958049,-0.0051679262801551,0.0381136887196436,-0.0109818938678295,Financial Services,9.0
2020-06-04,85.24070739746094,89.70896898452041,84.23821212135519,88.21954845550059,22429555.0,85.66890411376953,89.2283332824707,-1.8413429291772316,-0.0387595338590242,0.0349462263862956,0.0524193395794434,-0.0117607573507256,Financial Services,9.0
2020-06-05,88.39139556884766,89.07881982120902,85.67033615899531,86.38640517931017,16869712.0,85.20489234924317,88.71562896728516,-1.793221140128057,0.0369622480570893,-0.02268309462289,0.0077770494281419,-0.0307842114307712,Financial Services,9.0
2020-06-08,90.88330841064452,94.69279003502896,89.9381027804993,89.9381027804993,28057423.0,85.01298637390137,88.12730773925782,-1.755161104485399,0.0281918033509939,-0.0104002115094054,0.0419161856121232,-0.0104002115094054,Financial Services,9.0
2020-06-09,90.25315856933594,95.8098486326324,89.22202589742197,91.65665167534614,24454955.0,85.0043930053711,88.21552673339843,-1.7647856487383695,-0.0069336146794012,0.0155506259089202,0.0615678182501238,-0.0114248929152082,Financial Services,9.0
2020-06-10,88.4773178100586,91.97172841447257,87.10246938138818,90.91195091078076,19443202.0,84.77238655090332,88.14048263549805,-1.791908813505659,-0.0196762172917535,0.0275170310423378,0.0394949879913368,-0.0155389930741561,Financial Services,9.0
2020-06-11,89.88081359863281,93.94807663762808,87.81854089611976,89.25067173049266,27368142.0,84.2009651184082,88.04538894653321,-1.7704726304893472,0.0158627750401206,-0.0070108607489256,0.0452517381201935,-0.0229445264227606,Financial Services,9.0
2020-06-12,93.71894073486328,94.5209368757007,84.1522765796513,84.7824112843377,28246404.0,84.06348037719727,88.05856475830078,-1.71185129624531,0.0427024075835563,-0.0953545716634547,0.0085574605789273,-0.1020782360555767,Financial Services,9.0
2020-06-15,93.89079284667967,96.52591784295038,92.22951823667512,93.66164904931352,28121737.0,83.9331558227539,88.09293594360352,-1.7092265264735542,0.0018336966942742,-0.0024405353327918,0.0280658509357116,-0.0176936902931192,Financial Services,9.0
2020-06-16,96.32542419433594,98.2158498756905,91.71395340111548,96.55456800450506,33861775.0,84.80246238708496,88.37019729614258,-1.6720413752458283,0.0259304589282989,0.0023788507767878,0.019625407281266,-0.0478738695603024,Financial Services,9.0
2020-06-17,95.40885925292967,98.38769998562977,94.97921641913403,95.95306681860136,19644756.0,85.7175968170166,88.59189193725587,-1.686040458100419,-0.0095152961855333,0.0057039521270134,0.031221846231314,-0.0045031754614804,Financial Services,9.0
2020-06-18,96.4399871826172,97.4424822989662,94.5782136101232,95.55206396075944,16221867.0,86.62413787841797,88.77234069824219,-1.6702916064159643,0.010807465237101,-0.0092070026946019,0.0103950150309612,-0.0193049960590367,Financial Services,9.0
2020-06-19,99.90576171875,101.8248176852188,96.2394897094176,97.55705576474894,30140471.0,87.71542549133301,89.13724884033203,-1.6173573704498647,0.0359371111235226,-0.0235092142194264,0.0192086615772093,-0.0366973030009372,Financial Services,9.0
2020-06-22,101.9680404663086,106.63680071992503,100.82232860255397,101.22332667961402,29321939.0,89.16044998168945,89.54741241455078,-1.5858593175000764,0.0206422403681203,-0.0073034039223361,0.0457865055782753,-0.0112359898112702,Financial Services,9.0
2020-06-23,101.93939208984376,104.402662832432,99.39019421497872,103.65795624045975,15828128.0,90.4536678314209,89.76223281860352,-1.5862968762345022,-0.000280954467045,0.0168586854932524,0.0241640713377733,-0.0250069950644624,Financial Services,9.0
2020-06-24,102.36903381347656,108.6131413189356,101.65296482776044,103.11374039740214,39454441.0,91.60510482788088,89.90315490722656,-1.579734777014673,0.004214678102594,0.007274725140832,0.0609960578199479,-0.006994976498663,Financial Services,9.0
2020-06-25,102.6841049194336,104.80365994534267,99.47612044559064,101.96803593247078,26610833.0,92.82671585083008,90.1930192565918,-1.5749225631516677,0.0030777970077466,-0.0069735134520054,0.0206415104613522,-0.0312412955866923,Financial Services,9.0
2020-06-26,101.33789825439452,106.26444706636023,100.27812069775344,104.51723809267808,18847413.0,93.89222450256348,90.43533660888671,-1.5954837452260873,-0.0131101757774029,0.0313736508556974,0.0486150679738619,-0.0104578600394955,Financial Services,9.0
2020-06-29,96.69778442382812,101.28061760500404,95.43750063957047,101.08011856372308,19833689.0,94.56246452331544,90.45825103759766,-1.666354160440931,-0.0457885343044914,0.0453199022708432,0.0473933628209028,-0.0130332229612811,Financial Services,9.0
2020-06-30,96.12492370605467,98.8459831136954,95.80985993226376,98.76005597826511,13469636.0,95.0307731628418,90.32076599121092,-1.6751037037520102,-0.0059242382975661,0.0274136214689597,0.0283075325600421,-0.0032776491428423,Financial Services,9.0
2020-07-01,99.27562713623048,100.19219520562103,94.40636778002104,95.6666443952078,20677488.0,95.56066360473632,90.4044027709961,-1.6269816816489158,0.032777174833558,-0.0363531598351954,0.0092325588448092,-0.049047883117652,Financial Services,9.0
2020-07-02,105.92073059082033,107.06644244256516,100.13490330199151,100.50725660725548,35413799.0,96.5946647644043,90.78649642944336,-1.5254882144261752,0.066935900041922,-0.0511087296449783,0.0108166913630043,-0.0546241255753784,Financial Services,9.0
2020-07-03,104.68909454345705,107.41014664074189,103.31423894323694,107.26693714528476,19465870.0,97.40954971313477,91.1525503540039,-1.5442995111437712,-0.0116279036265448,0.0246237930805452,0.0259917435445515,-0.0131327489860882,Financial Services,9.0
