Date_Ticker,Close_IDFCFIRSTB.NS,High_IDFCFIRSTB.NS,Low_IDFCFIRSTB.NS,Open_IDFCFIRSTB.NS,Volume_IDFCFIRSTB.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-12-11,37.45000076293945,38.59999847412109,37.04999923706055,37.79999923706055,35136784.0,35.95999965667725,33.19299991607666,-0.9360509021860476,-0.0039893009911923,0.0093457534576995,0.0307075484046366,-0.010680948404005,Financial Services,9.0
2020-12-14,37.75,38.0,37.5,37.900001525878906,15159919.0,36.19499969482422,33.340999908447266,-0.9207745340090076,0.0080106603724672,0.003973550354408,0.0066225165562914,-0.0066225165562914,Financial Services,9.0
2020-12-15,37.75,37.95000076293945,36.84999847412109,37.70000076293945,19420642.0,36.39749965667725,33.49199989318848,-0.9207745340090076,0.0,-0.0013244831009416,0.0052980334553498,-0.0238411000232823,Financial Services,9.0
2020-12-16,37.75,38.150001525878906,37.54999923706055,38.0,14987280.0,36.6049997329712,33.62399990081787,-0.9207745340090076,0.0,0.0066225165562914,0.0105960669106994,-0.0052980334553497,Financial Services,9.0
2020-12-17,37.400001525878906,37.95000076293945,37.25,37.75,22083576.0,36.75999984741211,33.73999992370605,-0.9385969311739608,-0.0092714827581746,0.0093582475893461,0.0147058613535075,-0.0040107358224333,Financial Services,9.0
2020-12-18,36.95000076293945,37.54999923706055,36.20000076293945,37.5,22980485.0,36.937499809265134,33.848999938964845,-0.9615115805643012,-0.0120321054700512,0.0148849587470696,0.0162381180441784,-0.0202976991749413,Financial Services,9.0
2020-12-21,34.25,36.70000076293945,33.650001525878906,36.5,38446940.0,36.96999988555908,33.89499992370605,-1.098999282656783,-0.0730717376776763,0.0656934306569343,0.0715328689909329,-0.0175182036239734,Financial Services,9.0
2020-12-22,34.599998474121094,34.75,32.900001525878906,34.0,42476231.0,36.85749988555908,33.96399990081787,-1.0811768854918296,0.0102189335509808,-0.0173409971266287,0.0043353044073426,-0.0491328619425718,Financial Services,9.0
2020-12-23,35.900001525878906,36.09999847412109,34.400001525878906,34.650001525878906,20477842.0,36.80749988555908,34.05399993896484,-1.014978966308722,0.0375723441933138,-0.0348189400242483,0.0055709453967018,-0.0417827280290979,Financial Services,9.0
2020-12-24,35.900001525878906,36.5,35.650001525878906,36.150001525878906,18306842.0,36.8125,34.14699996948242,-1.014978966308722,0.0,0.0069637880048496,0.0167130487080502,-0.0069637880048496,Financial Services,9.0
2020-12-28,36.95000076293945,37.20000076293945,36.0,36.25,22885983.0,36.87000007629395,34.285,-0.9615115805643012,0.0292478883685741,-0.0189445398778326,0.0067658997249804,-0.0257104396028131,Financial Services,9.0
2020-12-29,36.70000076293945,37.54999923706055,36.25,37.20000076293945,18963239.0,36.86750011444092,34.405,-0.974241919753428,-0.0067658997249804,0.0136239779184121,0.0231607208842197,-0.0122616009151115,Financial Services,9.0
2020-12-30,36.650001525878906,36.95000076293945,35.900001525878906,36.84999847412109,19633682.0,36.84500026702881,34.503000030517576,-0.9767879487413412,-0.0013623770033007,0.0054569424260724,0.0081855177236136,-0.0204638463512865,Financial Services,9.0
2020-12-31,37.04999923706055,37.5,36.25,36.5,25499169.0,36.85750026702881,34.6120000076294,-0.9564195225884748,0.0109139889366497,-0.0148447840320167,0.0121457698301199,-0.0215924224975507,Financial Services,9.0
2021-01-01,37.400001525878906,37.59999847412109,36.84999847412109,37.04999923706055,12858049.0,36.88000030517578,34.73500003814697,-0.9385969311739608,0.0094467556282229,-0.0093583495865949,0.0053475117669126,-0.0147059633507564,Financial Services,9.0
2021-01-04,38.59999847412109,39.150001525878906,37.70000076293945,37.95000076293945,48722834.0,36.95500030517578,34.8720000076294,-0.8774914584658006,0.0320854785904714,-0.0168393196081969,0.0142487842875578,-0.0233160038020476,Financial Services,9.0
2021-01-05,39.70000076293945,39.95000076293945,37.900001525878906,38.25,54314659.0,37.10250034332275,35.037000007629395,-0.8214778494839063,0.0284974697487577,-0.0365239479867479,0.0062972290981258,-0.0453400302888878,Financial Services,9.0
2021-01-06,41.400001525878906,42.84999847412109,38.5,39.75,80681106.0,37.32000045776367,35.253000030517576,-0.734911504147932,0.0428211770848737,-0.0398551078518076,0.0350240795845333,-0.070048343453952,Financial Services,9.0
2021-01-07,45.79999923706055,47.59999847412109,42.400001525878906,43.5,201972764.0,37.67750034332276,35.54700000762939,-0.5108576509690365,0.1062801340340827,-0.0502183247898272,0.039301294040285,-0.0742357591226862,Financial Services,9.0
2021-01-08,44.400001525878906,46.95000076293945,43.84999847412109,46.79999923706055,74289673.0,38.017500495910646,35.81700004577637,-0.5821474338784103,-0.0305676361245173,0.0540540006464365,0.0574324132753523,-0.0123874556949562,Financial Services,9.0
2021-01-11,44.45000076293945,45.09999847412109,43.25,44.75,39358606.0,38.36750049591065,36.09500007629394,-0.579601404890497,0.0011261089041045,0.0067491390756211,0.0146231203605193,-0.0269966421224443,Financial Services,9.0
2021-01-12,47.150001525878906,48.45000076293945,43.5,44.0,90521255.0,38.83750057220459,36.426000099182126,-0.4421137027980154,0.0607424233205098,-0.0668080895851082,0.0275715629902371,-0.0774125431125501,Financial Services,9.0
2021-01-13,46.04999923706055,47.79999923706055,45.150001525878906,47.75,56558691.0,39.25250053405762,36.74200008392334,-0.4981273117799096,-0.0233298463037081,0.0369164124018337,0.038002172182266,-0.0195439245622686,Financial Services,9.0
2021-01-14,46.25,47.34999847412109,45.79999923706055,46.25,29310346.0,39.677500534057614,37.05700008392334,-0.4879430015786961,0.0043431219598912,0.0,0.0237837507918075,-0.0097297462257178,Financial Services,9.0
2021-01-15,48.45000076293945,49.54999923706055,45.84999847412109,46.400001525878906,99486620.0,40.230000495910645,37.41400009155274,-0.3759159778644681,0.0475675840635557,-0.0423116450934845,0.022703786518049,-0.0536636170872294,Financial Services,9.0
2021-01-18,46.650001525878906,48.75,45.79999923706055,48.650001525878906,51656962.0,40.715000534057616,37.7240001296997,-0.4675743811762691,-0.0371516864544078,0.0428724530456983,0.0450160429888975,-0.0182208416080505,Financial Services,9.0
2021-01-19,50.150001525878906,50.70000076293945,47.09999847412109,47.09999847412109,72082670.0,41.51000061035156,38.09400016784668,-0.2893496325284937,0.0750267928299721,-0.0608176063600699,0.0109670831570509,-0.0608176063600699,Financial Services,9.0
2021-01-20,51.45000076293945,52.45000076293945,49.45000076293945,50.75,98044307.0,42.35250072479248,38.46400016784668,-0.2231519075949464,0.0259222172982329,-0.0136054568038739,0.0194363456787414,-0.0388726913574828,Financial Services,9.0
2021-01-21,49.70000076293945,52.0,48.79999923706055,51.95000076293945,55907468.0,43.04250068664551,38.77200019836426,-0.3122642819188341,-0.0340136049377974,0.045271629083712,0.0462776499346782,-0.0181086823352731,Financial Services,9.0
2021-01-22,49.5,50.75,48.29999923706055,50.0,55567022.0,43.72250061035156,39.097000198364256,-0.3224485921200476,-0.0040241601583352,0.0101010101010101,0.0252525252525253,-0.0242424396553424,Financial Services,9.0
2021-01-25,48.04999923706055,50.650001525878906,47.54999923706055,50.29999923706055,37299052.0,44.277500534057616,39.39900016784668,-0.3962845982668951,-0.0292929447058475,0.0468262234282117,0.0541103502622535,-0.0104058274284914,Financial Services,9.0
2021-01-27,47.79999923706055,49.20000076293945,46.900001525878906,48.0,37095806.0,44.83250045776367,39.69400016784668,-0.4090149374560219,-0.0052029137142457,0.0041841164462694,0.0292887353185029,-0.0188284043001375,Financial Services,9.0
2021-01-28,47.900001525878906,49.150001525878906,46.95000076293945,47.09999847412109,50095946.0,45.39500045776367,39.97800018310547,-0.403922685230635,0.0020920981258264,-0.016701524556854,0.0260960325716204,-0.0198330006821857,Financial Services,9.0
2021-01-29,47.20000076293945,49.29999923706055,46.95000076293945,48.5,42499626.0,45.902500534057616,40.25000022888184,-0.4395676738101021,-0.0146137941678616,0.0275423562721905,0.0444914923766266,-0.0052966100838772,Financial Services,9.0
2021-02-01,46.59999847412109,47.150001525878906,43.75,45.79999923706055,91266329.0,46.36250038146973,40.49600021362305,-0.4701206044137427,-0.012711912693219,-0.017167366164289,0.011802640982129,-0.0611587675416731,Financial Services,9.0
2021-02-02,47.70000076293945,48.95000076293945,46.54999923706055,47.150001525878906,56064941.0,46.81750049591064,40.78200019836426,-0.4141069954318485,0.023605200103799,-0.0115303821438902,0.0262054503146085,-0.0241090462785149,Financial Services,9.0
2021-02-03,47.650001525878906,48.29999923706055,47.09999847412109,48.20000076293945,28568238.0,47.215000534057616,41.063000259399416,-0.4166530244197618,-0.0010482020180467,0.0115424809957631,0.0136410847925918,-0.0115425610523665,Financial Services,9.0
2021-02-04,49.04999923706055,49.5,47.34999847412109,47.70000076293945,41320998.0,47.5975004196167,41.3070002746582,-0.3453632415103879,0.0293808534386152,-0.0275229050992742,0.0091743276236271,-0.0346585278161429,Financial Services,9.0
2021-02-05,48.29999923706055,50.79999923706055,48.04999923706055,49.5,61029118.0,47.7225004196167,41.53500022888184,-0.3835542590777683,-0.0152905201155095,0.024844736685186,0.0517598351861205,-0.005175983518612,Financial Services,9.0
2021-02-08,49.150001525878906,49.400001525878906,48.59999847412109,48.95000076293945,25004704.0,47.9600004196167,41.802000274658205,-0.340270989285001,0.0175983913508253,-0.0040691913882067,0.0050864698319157,-0.011190295720911,Financial Services,9.0
2021-02-09,50.0,52.20000076293945,48.29999923706055,49.400001525878906,79600142.0,48.23750038146973,42.086000289917,-0.296987913741794,0.0172939663831657,-0.0119999694824218,0.0440000152587891,-0.034000015258789,Financial Services,9.0
2021-02-10,50.54999923706055,51.0,49.5,50.45000076293945,39925669.0,48.40750026702881,42.3620002746582,-0.2689812063756271,0.0109999847412109,-0.0019782092112828,0.008902092378461,-0.0207714985738465,Financial Services,9.0
2021-02-11,52.54999923706055,53.0,50.09999847412109,50.59999847412109,68713073.0,48.73250026702881,42.67100028991699,-0.1671384928626126,0.0395647879364102,-0.037107531707902,0.0085632877159413,-0.0466222797052222,Financial Services,9.0
2021-02-12,52.09999847412109,52.95000076293945,51.45000076293945,52.84999847412109,45538017.0,49.02500019073487,42.9770002746582,-0.1900531422529529,-0.0085632877159414,0.0143953938956933,0.0163148236797083,-0.0124759641116785,Financial Services,9.0
2021-02-15,54.09999847412109,54.5,52.0,52.59999847412109,63488266.0,49.30750007629395,43.32000022888184,-0.0882104287399385,0.0383877170551824,-0.0277264333143656,0.007393743755284,-0.0388169784353253,Financial Services,9.0
2021-02-16,53.84999847412109,54.59999847412109,52.70000076293945,54.45000076293945,46908035.0,49.66749992370605,43.65500022888184,-0.1009407679290653,-0.0046210722190609,0.0111421041006474,0.0139275769963194,-0.021355575557431,Financial Services,9.0
2021-02-17,56.400001525878906,57.5,52.900001525878906,53.79999923706055,84077529.0,49.97999992370605,44.048000259399416,0.0289088471996764,0.0473538184589416,-0.0460993301148291,0.0195035185170404,-0.0620567359097329,Financial Services,9.0
2021-02-18,58.09999847412109,58.900001525878906,55.900001525878906,56.79999923706055,64960498.0,50.312499809265134,44.469000244140624,0.1154749982860903,0.0301417890469763,-0.0223752026024508,0.0137694160545314,-0.0378656971776361,Financial Services,9.0
2021-02-19,62.400001525878906,66.80000305175781,57.59999847412109,58.5,261417989.0,50.94749984741211,44.94400024414063,0.3344369877387197,0.0740103814920601,-0.0625000229248627,0.0705128432417443,-0.0769231239484365,Financial Services,9.0
2021-02-22,61.5,63.84999847412109,60.70000076293945,63.0,105148761.0,51.54749984741211,45.4220002746582,0.2886076889580391,-0.0144231010235737,0.024390243902439,0.038211357302782,-0.0130081176757812,Financial Services,9.0
2021-02-23,61.400001525878906,63.34999847412109,61.09999847412109,61.400001525878906,61275241.0,52.21499996185303,45.90100028991699,0.2835156309822125,-0.0016259914491234,0.0,0.0317589071625723,-0.0048860430668127,Financial Services,9.0
2021-02-24,63.79999923706055,64.3499984741211,61.29999923706055,61.79999923706055,39413798.0,53.01499996185303,46.4220002746582,0.4057267706480936,0.039087909634173,-0.0313479627573134,0.0086206777999624,-0.0391849534466418,Financial Services,9.0
2021-02-25,64.69999694824219,65.80000305175781,64.4000015258789,64.94999694824219,70565771.0,53.8549997329712,46.961000213623045,0.4515558751792139,0.0141065473658947,0.0038639878174955,0.0170016407326201,-0.0046367146292645,Financial Services,9.0
2021-02-26,63.45000076293945,64.4000015258789,62.400001525878906,63.5,53553669.0,54.6674997329712,47.47500022888184,0.3879043734831403,-0.0193198801277021,0.0007880100308801,0.0149724310719683,-0.0165484511337286,Financial Services,9.0
2021-03-01,63.45000076293945,64.5,62.70000076293945,64.3499984741211,33031626.0,55.50999984741211,47.99600021362305,0.3879043734831403,0.0,0.0141843609197767,0.0165484511337286,-0.0118203308271364,Financial Services,9.0
2021-03-02,64.5,65.0999984741211,63.400001525878906,63.75,39385820.0,56.349999809265135,48.54700019836426,0.4413717592275608,0.0165484511337286,-0.0116279069767442,0.0093023019243581,-0.0170542399088541,Financial Services,9.0
2021-03-03,67.0999984741211,68.1500015258789,64.5,64.80000305175781,65259145.0,57.322499656677245,49.20400016784668,0.5737672090946554,0.0403100538623425,-0.0342771307699856,0.0156483319766806,-0.0387481152495682,Financial Services,9.0
2021-03-04,68.19999694824219,69.30000305175781,65.5999984741211,65.94999694824219,55584200.0,58.279999542236325,49.8760001373291,0.6297806238269892,0.0163934202553721,-0.0329912038223044,0.0161291224741613,-0.0381231464877376,Financial Services,9.0
2021-03-05,66.80000305175781,68.8499984741211,65.94999694824219,68.0,55030398.0,59.20499973297119,50.49400016784668,0.5584910351671757,-0.0205277706617325,0.0179640253506037,0.0306885528249887,-0.0127246416868727,Financial Services,9.0
2021-03-08,67.25,68.69999694824219,67.0,67.4000015258789,32067602.0,60.109999656677246,51.12100013732911,0.5814054903079556,0.0067364809533544,0.0022305059610245,0.0215612929106645,-0.0037174721189591,Financial Services,9.0
2021-03-09,66.6500015258789,68.3499984741211,65.5999984741211,67.75,27400447.0,60.94249973297119,51.71500015258789,0.5508527539538755,-0.0089219103958526,0.0165041027597574,0.0255063302223947,-0.015753983911765,Financial Services,9.0
2021-03-10,66.8499984741211,67.69999694824219,66.3499984741211,67.25,22266796.0,61.75749969482422,52.318000106811525,0.5610368699055286,0.0030007043310348,0.0059835682125521,0.0127150111222538,-0.0074794317339222,Financial Services,9.0
2021-03-12,66.94999694824219,68.0999984741211,65.30000305175781,67.30000305175781,33728099.0,62.4774995803833,52.92400001525879,0.5661289278813552,0.0014958635213702,0.0052278733303932,0.0171770213338164,-0.0246451676130763,Financial Services,9.0
2021-03-15,65.25,67.30000305175781,63.70000076293945,67.19999694824219,37011774.0,63.134999656677245,53.488000030517576,0.4795627767949412,-0.025392039219306,0.0298850107010297,0.0314176712913074,-0.0237547775794719,Financial Services,9.0
2021-03-16,63.400001525878906,65.8499984741211,63.04999923706055,65.75,31183061.0,63.599999809265135,54.00800003051758,0.385358344495227,-0.0283524670363386,0.0370662210972008,0.0386434840579954,-0.0055205407002315,Financial Services,9.0
2021-03-17,60.900001525878906,63.70000076293945,60.650001525878906,63.34999847412109,32300124.0,63.95249996185303,54.454000091552736,0.2580549526039589,-0.0394321757071179,0.0402298339385276,0.0459769978145354,-0.0041050902091318,Financial Services,9.0
2021-03-18,59.400001525878906,62.34999847412109,58.45000076293945,61.5,43275173.0,64.10249996185303,54.848000106811526,0.1816729174691981,-0.024630541254791,0.0353535087571703,0.0496632470111462,-0.015993278426526,Financial Services,9.0
2021-03-19,60.34999847412109,60.75,56.0,58.0,65794214.0,64.21499996185302,55.22700004577637,0.2300480509882316,0.015993214206035,-0.038939495170473,0.0066280287654096,-0.0720795125783877,Financial Services,9.0
2021-03-22,59.45000076293945,61.09999847412109,58.75,60.04999923706055,37193196.0,64.06749992370605,55.50000007629394,0.1842189464571113,-0.0149129699078214,0.0100924889221385,0.0277543766191208,-0.0117746131868147,Financial Services,9.0
2021-03-23,61.34999847412109,61.70000076293945,59.5,59.75,38827727.0,64.05999984741212,55.83900001525879,0.2809694077447389,0.0319595910310918,-0.0260798453776003,0.0057050089245886,-0.0301548251040538,Financial Services,9.0
2021-03-24,58.75,61.25,58.5,60.59999847412109,37223856.0,63.92749977111816,56.125,0.1485739578776442,-0.0423797642834145,0.0314893357297207,0.0425531914893617,-0.0042553191489361,Financial Services,9.0
2021-03-25,57.20000076293945,58.75,56.0,58.70000076293945,49179913.0,63.59749984741211,56.32599998474121,0.0696458937549701,-0.0263829657372007,0.0262237758740007,0.0270978883983654,-0.0209790340373028,Financial Services,9.0
2021-03-26,57.70000076293945,59.20000076293945,57.34999847412109,58.0,30706356.0,63.247500038146974,56.55900001525879,0.0951065721332237,0.0087412586246669,0.0051992934678302,0.0259965334517542,-0.0060658974729713,Financial Services,9.0
2021-03-30,58.25,60.0,58.0,58.34999847412109,38680457.0,62.9875,56.79900001525879,0.1231132794993906,0.0095320490431225,0.0017167120020789,0.0300429184549355,-0.0042918454935622,Financial Services,9.0
2021-03-31,55.70000076293945,59.59999847412109,55.29999923706055,59.5,68707873.0,62.6,56.94400001525879,-0.0067361413797907,-0.0437768109366617,0.0682226065531568,0.0700179112704166,-0.0071813558420101,Financial Services,9.0
2021-04-01,57.04999923706055,57.84999847412109,56.150001525878906,56.20000076293945,49970187.0,62.22749996185303,57.151999969482425,0.0620076125416698,0.0242369561154356,-0.0148991846711352,0.0140227738432792,-0.0157755954989915,Financial Services,9.0
2021-04-05,54.29999923706055,57.0,53.75,57.0,48364592.0,61.5875,57.234999923706056,-0.078026118538725,-0.0482033310565508,0.049723771655169,0.049723771655169,-0.0101288995356958,Financial Services,9.0
2021-04-06,55.29999923706055,55.5,53.84999847412109,54.75,39222862.0,60.94250011444092,57.31199989318848,-0.0271047617822177,0.0184162065202661,-0.0099457367929212,0.0036166503742991,-0.0262206289863328,Financial Services,9.0
2021-04-07,57.79999923706055,58.09999847412109,55.09999847412109,55.5,55841387.0,60.492499923706056,57.4739998626709,0.1001986301090503,0.0452079572240675,-0.0397923748688532,0.0051902982875506,-0.0467128165844031,Financial Services,9.0
2021-04-08,57.45000076293945,58.34999847412109,57.09999847412109,58.29999923706055,55092435.0,60.00249996185303,57.63299987792968,0.0823762329440969,-0.0060553370024385,0.0147954475688958,0.015665756296425,-0.0060922938933039,Financial Services,9.0
2021-04-09,55.79999923706055,57.29999923706055,55.5,56.54999923706055,77981063.0,59.45999984741211,57.787999877929686,-0.0016440834039641,-0.028720652810562,0.0134408603988271,0.0268817207976546,-0.0053763304867806,Financial Services,9.0
2021-04-12,50.54999923706055,53.900001525878906,47.5,53.0,86053992.0,58.64499988555908,57.842999877929685,-0.2689812063756271,-0.094086022791791,0.0484668803148713,0.0662710650717937,-0.0603362865102568,Financial Services,9.0
2021-04-13,54.04999923706055,54.400001525878906,50.900001525878906,51.150001525878906,62994327.0,58.0,57.96599983215332,-0.0907564577278518,0.0692383788887179,-0.0536539824628377,0.006475528099145,-0.0582793294291441,Financial Services,9.0
2021-04-15,52.45000076293945,54.09999847412109,51.5,53.0,54496776.0,57.36000003814697,58.07099983215332,-0.1722305508384392,-0.0296021923534833,0.01048616261316,0.0314584878394799,-0.0181125023664577,Financial Services,9.0
2021-04-16,53.650001525878906,54.34999847412109,52.45000076293945,52.79999923706055,52746258.0,56.872500038146974,58.21199989318848,-0.1111248838807184,0.0228789465297274,-0.0158434718479616,0.0130474730351037,-0.0223672083655135,Financial Services,9.0
2021-04-19,50.70000076293945,51.150001525878906,49.400001525878906,50.0,56663464.0,56.3625,58.27199989318848,-0.2613429251623269,-0.0549860331600638,-0.0138067209547487,0.0088757545595223,-0.0256410102070613,Financial Services,9.0
2021-04-20,50.650001525878906,52.400001525878906,50.20000076293945,51.900001525878906,35191058.0,55.925,58.33199989318848,-0.2638889541502401,-0.00098617823093,0.0246791700363786,0.03455083805093,-0.0088845162760662,Financial Services,9.0
2021-04-22,51.20000076293945,51.400001525878906,49.150001525878906,50.0,36063732.0,55.46750011444092,58.374999923706056,-0.2358822467840732,0.0108588197530365,-0.023437514551915,0.0039062648429533,-0.0400390470022105,Financial Services,9.0
2021-04-23,51.09999847412109,52.75,50.5,50.70000076293945,43148063.0,55.05,58.43099990844726,-0.2409744990094602,-0.001953169674379,-0.0078277440924819,0.0322896590048731,-0.011741653464529,Financial Services,9.0
2021-04-26,52.25,52.75,51.59999847412109,51.900001525878906,36590967.0,54.59500007629394,58.49299987792969,-0.1824148610396527,0.0225049229005615,-0.0066985353898774,0.0095693779904306,-0.0124402205909838,Financial Services,9.0
2021-04-27,53.34999847412109,53.5,52.34999847412109,52.59999847412109,29330756.0,54.325,58.55999984741211,-0.1264014463073189,0.0210526023755233,-0.014058107243692,0.0028116500500308,-0.0187441429915893,Financial Services,9.0
2021-04-28,54.650001525878906,54.95000076293945,53.54999923706055,53.79999923706055,33115115.0,54.19750003814697,58.64199989318848,-0.0602035271242112,0.0243674430916509,-0.0155535638624978,0.0054894643858058,-0.0201281291510571,Financial Services,9.0
2021-04-29,54.79999923706055,55.59999847412109,53.84999847412109,55.29999923706055,42609774.0,54.05249996185303,58.68699989318848,-0.0525654401604713,0.0027446972917395,0.0091240877182687,0.014598526426977,-0.0173357805869636,Financial Services,9.0
2021-04-30,54.70000076293945,55.54999923706055,53.59999847412109,54.0,35247446.0,53.875,58.738999938964845,-0.0576574981362979,-0.0018247896991477,-0.0127970887235109,0.0155392771894984,-0.0201097307765237,Financial Services,9.0
2021-05-03,54.0,54.75,53.0,54.20000076293945,32646264.0,53.78999996185303,58.73699996948242,-0.093302486715765,-0.0127970887235109,0.0037037178322121,0.0138888888888888,-0.0185185185185184,Financial Services,9.0
2021-05-04,55.75,57.45000076293945,54.34999847412109,54.54999923706055,64253913.0,53.725,58.775,-0.0041901123918774,0.0324074074074074,-0.0215246773621426,0.0304932872276135,-0.0251121349933436,Financial Services,9.0
2021-05-05,56.20000076293945,56.900001525878906,55.70000076293945,56.34999847412109,29480874.0,53.82000007629394,58.77099998474121,0.0187245369984628,0.0080717625639363,0.0026689983833694,0.0124555294205808,-0.0088967970322469,Financial Services,9.0
2021-05-06,56.84999847412109,57.09999847412109,55.79999923706055,56.59999847412109,24639694.0,53.89750003814697,58.74599998474121,0.0518233023404563,0.0115657954156163,-0.0043975374970995,0.0043975374970994,-0.0184696440675987,Financial Services,9.0
2021-05-07,56.75,57.5,56.5,57.20000076293945,29913541.0,53.84500007629394,58.63299995422364,0.0467312443646297,-0.0017589881584009,0.0079295288623693,0.0132158590308371,-0.0044052863436123,Financial Services,9.0
2021-05-10,55.34999847412109,56.59999847412109,55.20000076293945,56.0,49348021.0,53.73999996185303,58.50999992370605,-0.0245587327943044,-0.0246696304119631,0.0117434786594043,0.0225835597915045,-0.0027099858232475,Financial Services,9.0
2021-05-11,56.25,56.59999847412109,54.400001525878906,55.0,39068191.0,53.7625,58.40699989318848,0.0212705659863761,0.0162601906177052,-0.0222222222222222,0.0062221950954861,-0.0328888617621527,Financial Services,9.0
2021-05-12,55.20000076293945,56.84999847412109,54.95000076293945,56.34999847412109,32240853.0,53.99500007629395,58.234999923706056,-0.0321968197580443,-0.0186666531032986,0.0208332915812881,0.0298912624705873,-0.0045289854446496,Financial Services,9.0
2021-05-14,54.20000076293945,55.79999923706055,53.900001525878906,55.79999923706055,23847158.0,54.00250015258789,58.025,-0.0831181765145515,-0.0181159417785984,0.0295202666346663,0.0295202666346663,-0.0055350411962665,Financial Services,9.0
2021-05-17,55.79999923706055,56.0,53.95000076293945,54.34999847412109,32438231.0,54.170000076293945,57.87199996948242,-0.0016440834039641,0.0295202666346663,-0.025985677110483,0.0035842431124375,-0.0331540949716068,Financial Services,9.0
2021-05-18,56.04999923706055,57.34999847412109,55.54999923706055,56.29999923706055,43106124.0,54.28999996185303,57.723999938964845,0.0110862557851626,0.004480286799609,0.004460303361337,0.0231935638671869,-0.0089206067226741,Financial Services,9.0
2021-05-19,55.54999923706055,56.20000076293945,55.400001525878906,56.04999923706055,18399737.0,54.53249988555908,57.54499992370606,-0.0143744225930909,-0.008920606722674,0.0090009002136299,0.0117011977462864,-0.0027002288612376,Financial Services,9.0
2021-05-20,55.150001525878906,56.0,55.0,55.650001525878906,17218573.0,54.757499885559085,57.30599998474121,-0.0347428487459576,-0.0072006789680526,0.009066182886058,0.0154124832385043,-0.0027198825336118,Financial Services,9.0
2021-05-21,57.25,57.70000076293945,55.29999923706055,55.54999923706055,52428351.0,55.05999984741211,57.08700004577637,0.0721919227428834,0.0380779404536494,-0.029694336470558,0.0078602753351868,-0.0340611486976323,Financial Services,9.0
2021-05-24,59.25,59.70000076293945,57.25,58.09999847412109,91370325.0,55.46749992370606,56.93599998474121,0.1740346362558978,0.0349344978165938,-0.0194093084536524,0.0075949495854759,-0.0337552742616034,Financial Services,9.0
2021-05-25,58.95000076293945,60.150001525878906,58.400001525878906,59.900001525878906,43542130.0,55.80249996185303,56.77,0.1587582680788577,-0.0050632782626252,0.0161153647267922,0.0203562467753837,-0.0093299275647561,Financial Services,9.0
2021-05-26,57.79999923706055,59.29999923706055,57.70000076293945,59.09999847412109,42304492.0,56.025,56.59299995422364,0.1001986301090503,-0.0195080833078103,0.022491336578202,0.0259515574359769,-0.0017300774297757,Financial Services,9.0
2021-05-27,57.900001525878906,58.59999847412109,57.150001525878906,58.150001525878906,28509870.0,56.1875,56.41400001525879,0.1052908823344372,0.0017301434279992,0.0043177891780927,0.0120897569912725,-0.0129533675342785,Financial Services,9.0
2021-05-28,59.150001525878906,59.5,57.95000076293945,58.400001525878906,52746656.0,56.40500011444092,56.25800010681152,0.1689425782800712,0.0215889458904642,-0.01267962773715,0.0059171338139012,-0.0202874172778243,Financial Services,9.0
2021-05-31,58.5,59.150001525878906,58.150001525878906,59.150001525878906,21775996.0,56.59500007629394,56.12300010681152,0.1358436186885174,-0.0109890365022986,0.0111111371945111,0.0111111371945111,-0.0059828798995058,Financial Services,9.0
2021-06-01,57.54999923706055,59.04999923706055,57.34999847412109,58.54999923706055,23354104.0,56.77250003814697,56.00600006103516,0.0874682909199234,-0.0162393292810162,0.0173761948437356,0.0260642922656033,-0.0034752522257317,Financial Services,9.0
2021-06-02,60.95000076293945,61.09999847412109,57.25,57.400001525878906,76400646.0,57.03250007629394,56.007000045776365,0.2606009815918722,0.0590790889826702,-0.058244449427786,0.0024609960509278,-0.0607055080660349,Financial Services,9.0
2021-06-03,60.650001525878906,61.84999847412109,60.400001525878906,61.5,37184052.0,57.25500011444092,56.03200004577637,0.2453246134148321,-0.0049220546891766,0.0140148137301927,0.0197856045845301,-0.0041220114379275,Financial Services,9.0
2021-06-04,59.79999923706055,61.150001525878906,59.45000076293945,60.75,27777406.0,57.40250015258789,56.02100006103515,0.2020413436220647,-0.0140148766270957,0.0158863005862832,0.0225752893986945,-0.0058528173676661,Financial Services,9.0
2021-06-07,60.400001525878906,60.79999923706055,60.0,60.29999923706055,21273020.0,57.58500022888184,56.04000007629394,0.2325942742257053,0.010033483218617,-0.0016556669915895,0.0066224784946447,-0.0066225416518825,Financial Services,9.0
2021-06-08,59.34999847412109,60.70000076293945,58.84999847412109,60.70000076293945,23143614.0,57.78500022888184,56.00000007629394,0.1791266942317244,-0.0173841560468823,0.0227464586946368,0.0227464586946368,-0.008424600048103,Financial Services,9.0
2021-06-09,59.70000076293945,62.0,59.0,59.5,57075082.0,57.957500267028806,56.01900009155273,0.1969492856462381,0.0058972585984306,-0.0033500964888364,0.0385259498771788,-0.0117253057620394,Financial Services,9.0
