Date_Ticker,Close_ASTRAL.NS,High_ASTRAL.NS,Low_ASTRAL.NS,Open_ASTRAL.NS,Volume_ASTRAL.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2021-05-04,1172.3394775390625,1226.3202405455838,1166.0435631202045,1195.6230950135075,330595.0,1200.2424865722655,1224.6418017578126,-0.5617400498308015,-0.0121483329921795,0.0198608149947498,0.0460453341721769,-0.0053703850629291,Capital Goods,1.0
2021-05-05,1170.8118896484375,1190.2210854924977,1160.8278277316642,1174.984264655221,146349.0,1197.8135314941403,1225.051396484375,-0.5648262647453169,-0.0013030252071965,0.0035636595798804,0.0165775527355536,-0.0085274688487927,Capital Goods,1.0
2021-05-06,1179.93896484375,1192.083672277091,1169.768634892732,1178.672312131824,167727.0,1198.821246337891,1225.5194799804688,-0.5463866608661893,0.0077955094887643,-0.001073490027591,0.0102926573282111,-0.0086193695216809,Capital Goods,1.0
2021-05-07,1176.176513671875,1195.846561698944,1169.768910820774,1192.1211830020627,154970.0,1198.7169372558594,1226.3437133789062,-0.5539880126398183,-0.0031886828759598,0.0135563575235917,0.0167237211408528,-0.0054478241799755,Capital Goods,1.0
2021-05-10,1165.3729248046875,1200.3170257694464,1162.318162756261,1179.5293639664624,232213.0,1197.576971435547,1226.4768896484377,-0.5758147090262142,-0.0091853465373662,0.0121475614032713,0.0299853379300154,-0.0026212742577131,Capital Goods,1.0
2021-05-11,1228.704345703125,1247.2567800064548,1160.0829190382617,1165.2984491816578,593618.0,1199.529071044922,1227.9498999023438,-0.4478650329822109,0.0543443386665703,-0.0516038677190346,0.0150991850628747,-0.0558486074415198,Capital Goods,1.0
2021-05-12,1240.3275146484375,1255.4525267706024,1225.649499428867,1243.5313158339084,278758.0,1205.1096801757812,1229.29046875,-0.4243825233517639,0.0094596954800067,0.0025830283918026,0.012194369586691,-0.0118339834005301,Capital Goods,1.0
2021-05-14,1252.136962890625,1281.083227047932,1227.139697019912,1245.803819341949,435563.0,1214.0394104003906,1230.676120605469,-0.4005236701093981,0.0095212337892341,-0.0050578680578644,0.0231174903506425,-0.0199636833761425,Capital Goods,1.0
2021-05-17,1314.723388671875,1324.744681749904,1259.178015836523,1265.5111597031562,645406.0,1222.9393310546875,1233.1911181640626,-0.274079121892092,0.0499836899924796,-0.03743162203757,0.0076223585617902,-0.0422487143029102,Capital Goods,1.0
2021-05-18,1339.9814453125,1356.0005732019397,1322.509395523507,1327.7249255340223,794171.0,1227.4246887207032,1235.4378857421875,-0.2230497889192582,0.0192116888299526,-0.0091467832046131,0.0119547385864764,-0.0130390236746288,Capital Goods,1.0
2021-05-19,1352.9454345703125,1475.24963873344,1322.9189131468231,1378.3898139681132,1961691.0,1232.4762756347657,1237.9606958007812,-0.1968583944701251,0.0096747528133041,0.018806656017049,0.0903984750885171,-0.0221934459855178,Capital Goods,1.0
2021-05-20,1320.19970703125,1359.7259494317432,1313.1214877434938,1351.9026544294863,404738.0,1236.33017578125,1239.7179467773435,-0.2630152115920288,-0.0242032876584282,0.024013751275197,0.0299395933736239,-0.0053614761842911,Capital Goods,1.0
2021-05-21,1306.11767578125,1335.771663789945,1297.921843246399,1326.1602602149171,428426.0,1239.878594970703,1241.0812426757811,-0.291465407575607,-0.0106665917095728,0.0153451597856055,0.0227039175401693,-0.0062749572162008,Capital Goods,1.0
2021-05-24,1334.2442626953125,1351.0829244136166,1307.3097285831827,1307.3097285831827,346515.0,1243.5164367675782,1243.0193627929686,-0.2346407282485941,0.0215344968034665,-0.0201871088114848,0.0126203740867421,-0.0201871088114848,Capital Goods,1.0
2021-05-25,1352.796630859375,1362.11007633587,1318.783879471687,1347.841829358351,492946.0,1248.6835327148438,1244.214270019531,-0.1971590254419002,0.0139047764212114,-0.0036626358966287,0.0068845865402389,-0.0251425459021739,Capital Goods,1.0
2021-05-26,1378.6507568359375,1389.566164220591,1353.4672227247406,1353.4672227247406,286585.0,1255.0017700195312,1245.5395654296874,-0.1449254422351221,0.0191116132216698,-0.0182667974367882,0.0079174564918129,-0.0182667974367882,Capital Goods,1.0
2021-05-27,1413.818359375,1429.800257270481,1372.503887874935,1390.2367864132077,678339.0,1263.9277709960938,1245.8577026367188,-0.07387566491632,0.0255087101390156,-0.0166793512090314,0.0113040673078728,-0.0292219090423532,Capital Goods,1.0
2021-05-28,1403.1265869140625,1430.2472697182025,1390.3112605799238,1428.3101213996324,234818.0,1273.2877868652345,1245.9435668945312,-0.0954764564871736,-0.0075623381108616,0.0179481557262461,0.0193287498484275,-0.0091334071021517,Capital Goods,1.0
2021-05-31,1397.1658935546875,1413.5575579769466,1386.5857949920098,1411.0988325673725,182073.0,1284.3167663574218,1245.4849609375,-0.1075189588266164,-0.0042481508190109,0.0099722868107212,0.0117320817076025,-0.0075725428250754,Capital Goods,1.0
2021-06-01,1385.2818603515625,1397.0168014840283,1373.8822275052169,1397.0168014840283,188721.0,1294.2430297851563,1245.5486572265625,-0.1315284974863362,-0.0085058139895538,0.008471157724889,0.008471157724889,-0.0082291071388551,Capital Goods,1.0
2021-06-02,1406.8892822265625,1419.3693010150146,1387.3310438267492,1387.3310438267492,235031.0,1305.9705200195312,1246.2434326171874,-0.0878746114715892,0.0155978523168681,-0.0139017608897127,0.008870647424864,-0.0139017608897127,Capital Goods,1.0
2021-06-03,1409.6832275390625,1422.7965113807304,1391.8758697618769,1413.408606047358,251099.0,1317.9140869140624,1248.863115234375,-0.0822299505347641,0.0019859027627804,0.002642706131078,0.0093022911711593,-0.0126321697167899,Capital Goods,1.0
2021-06-04,1414.004638671875,1434.2707219579827,1411.9184509664296,1419.369207963614,273765.0,1329.6173706054688,1252.239052734375,-0.0734993213044013,0.0030655192942577,0.0037938837999695,0.014332402265061,-0.0014753754325762,Capital Goods,1.0
2021-06-07,1418.99658203125,1421.827845260667,1403.573491750682,1416.3888172441093,230726.0,1341.7583740234377,1255.2051928710937,-0.0634140030437178,0.0035303585454031,-0.001837752690995,0.0019952572580292,-0.0108690115789358,Capital Goods,1.0
2021-06-08,1437.1019287109375,1441.6841925911003,1413.2595072598433,1420.7848442916409,354830.0,1355.34482421875,1259.098212890625,-0.0268354262572377,0.0127592602469628,-0.0113541594324717,0.0031885447988182,-0.0165906265761403,Capital Goods,1.0
2021-06-09,1448.203857421875,1482.700842724973,1432.0356883002,1432.0356883002,829210.0,1366.3197998046876,1264.5871923828124,-0.0044059882014256,0.0077252201038348,-0.0111642908826785,0.0238205312921278,-0.0111642908826785,Capital Goods,1.0
2021-06-10,1471.561767578125,1482.7006737781144,1454.6112950512647,1460.3484023141227,387027.0,1377.8815124511718,1271.421770019531,0.0427844426330554,0.0161288827098087,-0.0076200438955797,0.0075694452284673,-0.011518695919069,Capital Goods,1.0
2021-06-11,1441.6097412109375,1512.5037460932367,1431.2904907611369,1478.9008788624442,703406.0,1387.3551513671875,1276.2342114257813,-0.0177282067939786,-0.0203539036057467,0.0258677064849621,0.0491769740836718,-0.0071581442291951,Capital Goods,1.0
2021-06-14,1451.8172607421875,1456.9955612171043,1408.1931018666976,1450.2898797796438,356014.0,1394.2098449707032,1281.55255859375,0.0028942393584729,0.0070806399536921,-0.0010520476673234,0.0035667715317488,-0.0300479681948323,Capital Goods,1.0
2021-06-15,1453.419189453125,1464.0737476889014,1445.9312029362686,1460.3483691960544,364698.0,1399.8817321777344,1286.527431640625,0.0061306464483871,0.0011033955541474,0.0047675025850846,0.0073306849896384,-0.0051519799457676,Capital Goods,1.0
2021-06-16,1460.1622314453125,1470.0344853382328,1432.0356212975587,1457.144698848792,334611.0,1405.2425720214844,1290.6164111328126,0.0197537426336929,0.0046394337167962,-0.0020665735159671,0.006761066462559,-0.0192626610537057,Capital Goods,1.0
2021-06-17,1470.7794189453125,1482.5515906486569,1450.7741850826917,1465.5638890908965,397878.0,1412.7715576171877,1295.6441796875,0.0412038487871924,0.0072712382715794,-0.00354609929078,0.0080040361944866,-0.0136017907273725,Capital Goods,1.0
2021-06-18,1475.585205078125,1482.0673879691567,1432.780581547245,1473.7597453460482,645383.0,1421.2449340820312,1301.9601904296876,0.0509130700569349,0.0032675097780867,-0.0012371089963456,0.0043929573627627,-0.0290085746208154,Capital Goods,1.0
2021-06-21,1480.3162841796875,1507.3625061490627,1458.8581296117875,1464.0736591864977,242286.0,1428.54853515625,1308.0012622070312,0.0604713592883456,0.0032062391824483,-0.0109724017541228,0.0182705697818914,-0.0144956552847697,Capital Goods,1.0
2021-06-22,1486.8359375,1500.3591113142604,1469.2894272648805,1500.3591113142604,224970.0,1435.2505004882812,1313.9745361328123,0.0736431390845222,0.0044042299540907,0.0090952696751456,0.0090952696751456,-0.0118012416787711,Capital Goods,1.0
2021-06-23,1474.7657470703125,1493.988799866789,1471.7854438483903,1493.988799866789,287339.0,1440.05625,1319.6766040039065,0.0492575034338613,-0.0081180378582875,0.0130346482718788,0.0130346482718788,-0.0020208655020924,Capital Goods,1.0
2021-06-24,1437.4002685546875,1482.700853285728,1425.1065177611124,1482.700853285728,459725.0,1441.2353454589845,1325.850302734375,-0.0262326845878214,-0.0253365516454753,0.0315156367520303,0.0315156367520303,-0.0085527678424163,Capital Goods,1.0
2021-06-25,1430.5826416015625,1452.9349136651338,1405.287296129187,1452.8976841321285,282122.0,1442.6081481933593,1332.9911083984375,-0.0400064661904813,-0.0047430260744143,0.0155985693392615,0.0156245933744503,-0.0176818484558548,Capital Goods,1.0
2021-06-28,1449.9544677734375,1466.9049390838452,1431.290346694204,1434.270649342188,274010.0,1445.247576904297,1339.2556982421877,-0.0008691967607139,0.0135412143336143,-0.0108167661673775,0.0116903473089309,-0.0128722118480687,Capital Goods,1.0
2021-06-29,1435.31396484375,1471.2265187669086,1428.3846633945393,1457.3681584061646,312577.0,1447.7491821289063,1342.9564916992188,-0.0304476837171152,-0.0100972156402742,0.0153654141899297,0.0250206956824725,-0.0048277252356874,Capital Goods,1.0
2021-06-30,1482.365234375,1493.5041395900373,1432.0353984994022,1448.3898332615238,717215.0,1451.522979736328,1347.5655224609377,0.0646108923984736,0.032781168917542,-0.0229197233755964,0.0075142785035253,-0.0339523854907579,Capital Goods,1.0
2021-07-01,1508.18212890625,1519.2092240818192,1471.5988423625065,1493.1315767827198,284730.0,1456.4479248046875,1352.8667309570312,0.1167692562070635,0.017416014577632,-0.0099792669831229,0.0073115142821418,-0.0242565442479245,Capital Goods,1.0
2021-07-02,1520.550537109375,1530.534600474939,1480.9498345196134,1508.033289003822,389255.0,1461.7752197265625,1358.574755859375,0.141757386906163,0.0082008717422574,-0.0082320500371849,0.0065660845344504,-0.0260436609131348,Capital Goods,1.0
2021-07-05,1523.0091552734375,1538.5812855573115,1502.0725770864603,1527.256110920751,212322.0,1466.975848388672,1363.8051904296874,0.1467245800173388,0.0016169263066628,0.0027885292958409,0.0102245808765859,-0.0137468498560786,Capital Goods,1.0
2021-07-06,1541.5615234375,1546.0319773479036,1511.050651245231,1527.1070072863324,191638.0,1472.198828125,1369.6473266601563,0.1842062828240327,0.0121813897833934,-0.0093765418579828,0.0028999516674721,-0.0197921858637425,Capital Goods,1.0
2021-07-07,1513.2489013671875,1553.6320326884606,1502.7433814309643,1543.7970081894694,241605.0,1475.4510803222656,1374.8665844726563,0.1270057531270564,-0.0183661966388332,0.0201870999507631,0.0266863774259396,-0.0069423608546693,Capital Goods,1.0
2021-07-08,1513.69580078125,1534.6325015032794,1502.0726679298036,1523.4935951138225,171357.0,1477.5577819824218,1380.4345336914062,0.1279086325262925,0.0002953244596171,0.0064727631057148,0.0138315113982767,-0.0076786451052103,Capital Goods,1.0
2021-07-09,1515.2232666015625,1525.4680576171222,1498.5707517167891,1520.848563959976,101409.0,1481.238458251953,1386.4204736328124,0.1309946008198303,0.0010090969529836,0.0037125204465942,0.0067612418851892,-0.0109901393753822,Capital Goods,1.0
2021-07-12,1513.69580078125,1527.293432819801,1499.092365017245,1518.464333948879,160495.0,1484.3323852539063,1393.1626635742186,0.1279086325262925,-0.0010080797028271,0.0031502585692368,0.008983067820848,-0.0096475366823823,Capital Goods,1.0
2021-07-13,1524.425048828125,1589.991717594926,1505.1275375812677,1531.1307308610933,789193.0,1487.8826782226563,1399.9160327148438,0.1495851367372896,0.0070881137685243,0.0043988269794721,0.043010752688172,-0.0126588783500324,Capital Goods,1.0
2021-07-14,1563.1317138671875,1564.6590949203655,1524.4250039081276,1534.483526661187,310417.0,1493.03115234375,1407.731877441406,0.2277849494405915,0.0253909925376899,-0.0183274300891285,0.0009771288239039,-0.0247622830601392,Capital Goods,1.0
2021-07-15,1566.037353515625,1575.7606886763274,1546.0321189419103,1571.9607297431694,191138.0,1497.7940490722656,1415.63638671875,0.2336552685719812,0.0018588578445823,0.003782397791628,0.0062088781847216,-0.0127744300152256,Capital Goods,1.0
2021-07-16,1553.25927734375,1578.0702729623383,1531.2795450243973,1575.7978164169845,206342.0,1501.677752685547,1423.10279296875,0.2078394778718338,-0.008159496415069,0.0145104808978047,0.0159735055058021,-0.014150716908603,Capital Goods,1.0
2021-07-19,1532.285400390625,1571.6253729379207,1528.1502545260978,1557.2082067087003,215542.0,1504.2762084960937,1430.224970703125,0.1654655547311746,-0.0135031396619067,0.0162651202652728,0.0256740503676839,-0.0026986786296293,Capital Goods,1.0
2021-07-20,1513.844970703125,1541.4500045570203,1471.5246899497324,1532.6209049248605,295229.0,1505.62666015625,1437.1944116210936,0.1282100033610007,-0.0120345920432309,0.0124028117707553,0.0182350467769984,-0.0279554918584142,Capital Goods,1.0
2021-07-22,1526.28759765625,1549.7202530773534,1510.380279695655,1528.1502869382325,241654.0,1508.2027526855468,1443.1460766601565,0.1533480796145212,0.008219221382587,0.0012204051745179,0.0153527129861281,-0.0104222284089985,Capital Goods,1.0
2021-07-23,1499.4276123046875,1540.071467366272,1491.865045464418,1540.071467366272,231503.0,1511.3041198730468,1448.3280786132811,0.0990823395517732,-0.0175982464856612,0.0271062468958493,0.0271062468958493,-0.0050436358369081,Capital Goods,1.0
2021-07-26,1528.597412109375,1579.1136466901678,1500.433572056593,1505.0530661172563,598085.0,1516.2048583984374,1453.8572875976563,0.158014641753922,0.0194539566734083,-0.0154025813504609,0.0330474421718949,-0.0184246288981463,Capital Goods,1.0
2021-07-27,1512.3548583984375,1546.0323093424624,1501.327760638584,1529.007375551942,282969.0,1519.3248779296875,1457.8099169921877,0.1251995010866288,-0.0106257890941498,0.0110109853259832,0.0222682201581241,-0.0072913428343999,Capital Goods,1.0
2021-07-28,1513.658447265625,1522.1523583782212,1465.042259986631,1516.228982570923,332150.0,1523.242102050781,1461.28345703125,0.1278331665071266,0.0008619596518293,0.0016982267762861,0.0056115110565002,-0.0321183338069546,Capital Goods,1.0
2021-07-29,1544.16943359375,1558.698410170386,1518.5387802535863,1525.91507840772,303982.0,1526.3323120117188,1465.1079370117188,0.1894750933908944,0.0201571142969816,-0.0118214716525935,0.0094089264173704,-0.0165983426316848,Capital Goods,1.0
2021-07-30,1551.0614013671875,1560.1885790622748,1534.893233767837,1546.0321401882618,421227.0,1528.4762756347657,1469.7251708984377,0.2033990671689531,0.0044632199184242,-0.0032424642728473,0.0058844721988711,-0.0104239378177414,Capital Goods,1.0
2021-08-02,1624.04150390625,1671.391039698323,1544.1693657750027,1553.8553497340256,945785.0,1533.6508239746097,1476.0836474609375,0.3508421585296518,0.0470517172787189,-0.0432169707506908,0.0291553729865801,-0.0491810941648558,Capital Goods,1.0
2021-08-03,1654.7757568359375,1696.3137235130152,1632.7587960617616,1649.150460041954,778166.0,1540.2391540527344,1482.49427734375,0.4129351551815711,0.0189245489451861,-0.0033994314762862,0.0251018704531311,-0.0133051023277462,Capital Goods,1.0
2021-08-04,1668.671630859375,1709.5018797003577,1661.7424505149506,1676.4204673046754,754246.0,1546.594659423828,1488.81177734375,0.4410092541742084,0.0083974363088371,0.0046437155771084,0.0244687139673818,-0.0041525128229427,Capital Goods,1.0
2021-08-05,1631.790283203125,1680.1457458597945,1589.060239238349,1680.1457458597945,431373.0,1552.521728515625,1493.874567871094,0.3664971649499498,-0.0221022200978247,0.0296333806828104,0.0296333806828104,-0.0261859899550935,Capital Goods,1.0
2021-08-06,1672.88134765625,1689.86905070526,1609.3636392105557,1653.3231089852884,584493.0,1560.481005859375,1499.0558276367187,0.4495142252100065,0.0251815842244539,-0.0116913484021823,0.0101547566854098,-0.0379690457632779,Capital Goods,1.0
2021-08-09,1602.1734619140625,1656.2288002531373,1588.2778730531302,1653.3229565538252,549069.0,1564.828515625,1503.0367651367187,0.3066617367275873,-0.0422671254247954,0.0319250667019888,0.0337387552746608,-0.0086729615683008,Capital Goods,1.0
2021-08-10,1539.0657958984375,1610.853797041671,1529.9758473505397,1598.1875090908347,447241.0,1566.0970153808594,1505.8747631835938,0.1791641169356463,-0.0393887849947485,0.0384140258005569,0.0466438805504911,-0.0059061468145951,Capital Goods,1.0
2021-08-11,1465.0050048828125,1556.9846186357677,1452.8975255036155,1538.581225725624,719242.0,1563.1260131835938,1507.4692260742188,0.0295376900596682,-0.0481206139549034,0.0502225047679594,0.0627845047944479,-0.0082644628099173,Capital Goods,1.0
2021-08-12,1483.4085693359375,1501.327616635562,1453.7172283250432,1486.4261018302464,724014.0,1559.1398559570312,1508.9996118164063,0.066718761894587,0.0125621171202736,0.0020341883933296,0.0120796439160697,-0.0200156191791355,Capital Goods,1.0
2021-08-13,1516.8624267578125,1529.9012524655727,1487.20843597336,1498.3473427603292,410395.0,1556.681109619141,1511.1431958007813,0.1343062273079326,0.0225520184481952,-0.0122061722084171,0.0085959184417467,-0.0195495585237981,Capital Goods,1.0
2021-08-16,1520.3642578125,1547.5222924464665,1515.484036030868,1528.1875529837507,350047.0,1555.036358642578,1513.2703881835937,0.1413810432942442,0.0023086016193125,0.0051456715922189,0.0178628473370201,-0.0032099029930194,Capital Goods,1.0
2021-08-17,1530.83251953125,1549.757491249231,1520.1779610326785,1526.660144023882,411633.0,1554.9637145996094,1515.5071069335938,0.1625302718549909,0.0068853642572548,-0.002725559755319,0.012362535729105,-0.0069599765896233,Capital Goods,1.0
2021-08-18,1543.16357421875,1546.143876998773,1520.7739525687618,1532.1737077174148,273831.0,1556.429644775391,1517.62833984375,0.1874429365349245,0.0080551298265311,-0.0071216471700992,0.0019312941478235,-0.0145089101531723,Capital Goods,1.0
2021-08-20,1535.936279296875,1545.9202206118732,1517.1975775043582,1527.405138537619,227186.0,1556.912078857422,1519.38298828125,0.1728414949312167,-0.0046834276304985,-0.0055543585201083,0.0065002314546334,-0.0122001817686702,Capital Goods,1.0
2021-08-23,1504.963623046875,1554.1997393018005,1464.784498451402,1546.2235348156846,373318.0,1557.188879394531,1520.051025390625,0.1102668475099152,-0.0201653263012829,0.027415886428721,0.0327158181772155,-0.0266977380583647,Capital Goods,1.0
2021-08-24,1470.44970703125,1497.5836758211085,1457.330057854787,1497.5836758211085,669274.0,1554.281494140625,1520.627824707031,0.0405377255265159,-0.0229333888786958,0.0184528370199348,0.0184528370199348,-0.0089222019044438,Capital Goods,1.0
2021-08-25,1476.3388671875,1497.8074414450584,1470.0026488733906,1472.2389612195468,444583.0,1552.480694580078,1521.1182568359377,0.0524357079730463,0.0040050061747027,-0.0027770764958343,0.0145417659418918,-0.0042918454935622,Capital Goods,1.0
2021-08-26,1469.6297607421875,1486.961179427075,1451.8137592404075,1476.3386970073052,280474.0,1550.2792602539062,1521.442468261719,0.0388811724195317,-0.0045444217411234,0.0045650519908697,0.0117930509764139,-0.0121227821984106,Capital Goods,1.0
2021-08-27,1477.4942626953125,1496.0929512022576,1456.6966307891262,1467.7663283095392,579737.0,1546.9455017089845,1521.7891088867189,0.0547699755266573,0.0053513491378626,-0.0065840759124351,0.0125879937246027,-0.0140762860684455,Capital Goods,1.0
2021-08-30,1495.34716796875,1519.6857434361034,1471.4931752593782,1475.10849749832,464073.0,1544.1597900390625,1522.2804638671876,0.0908385401313236,0.012083231538828,-0.0135344292642903,0.0162762039402626,-0.015952143569292,Capital Goods,1.0
2021-08-31,1521.51220703125,1528.146648328243,1498.3291527511064,1513.237900539675,490675.0,1539.0333251953125,1523.19900390625,0.1437002669682176,0.0174976350796464,-0.0054382123609247,0.0043604259409379,-0.0152368506627875,Capital Goods,1.0
2021-09-01,1573.0963134765625,1610.1445716357557,1522.1829700371356,1530.6810038073988,964239.0,1534.9493530273437,1525.0546044921875,0.2479166198474873,0.0339031827723305,-0.0269629451838363,0.0235511696529986,-0.032365051652119,Capital Goods,1.0
2021-09-02,1571.4564208984375,1588.489737054697,1554.2741143351016,1576.5999871179847,621370.0,1530.0885925292969,1526.747014160156,0.2446035136335189,-0.0010424616497262,0.0032731204958305,0.010839190912161,-0.0109340013091246,Capital Goods,1.0
2021-09-03,1565.64208984375,1595.2359778097791,1557.9641091693638,1578.6499962647945,369247.0,1526.781182861328,1528.564541015625,0.2328567098462979,-0.003699963280791,0.008308352531799,0.0189020774019832,-0.0049040459018014,Capital Goods,1.0
2021-09-06,1578.16552734375,1605.3739934149944,1569.8912204394678,1580.625567913726,395050.0,1522.045391845703,1531.3798461914062,0.2581580491870335,0.0079989146825056,0.0015587975578938,0.0172405654538909,-0.0052429905234394,Capital Goods,1.0
2021-09-07,1548.68310546875,1592.2539361808058,1528.891771117431,1580.3269404041705,334693.0,1519.3708740234374,1533.74185546875,0.1985941506610815,-0.0186814509404616,0.0204327372227919,0.0281341163716433,-0.012779460356629,Capital Goods,1.0
2021-09-08,1545.776123046875,1574.8108091460065,1536.1226856378564,1548.6832557529328,226590.0,1519.7063903808594,1535.658288574219,0.1927211186989375,-0.0018770673042211,0.0018806945344242,0.0187832414191397,-0.0062450423868566,Capital Goods,1.0
2021-09-09,1527.7740478515625,1565.9404694091268,1525.2022643934918,1539.663799398506,368291.0,1522.8448425292968,1537.507490234375,0.1563511832595631,-0.0116459783062431,0.007782401830731,0.0249817187372936,-0.0016833532823046,Capital Goods,1.0
2021-09-13,1591.9560546875,1601.9449643269943,1509.5107272043574,1536.3464734657682,953861.0,1528.272216796875,1539.699306640625,0.2860193142759448,0.0420101434018948,-0.034931605717375,0.0062746139317617,-0.0517886955738401,Capital Goods,1.0
2021-09-14,1570.6737060546875,1607.9083250519575,1563.927522465928,1607.9083250519575,350374.0,1530.9627807617187,1540.9491381835935,0.2430221799247229,-0.0133686784695763,0.0237061452380189,0.0237061452380189,-0.0042950891472584,Capital Goods,1.0
2021-09-15,1583.383544921875,1592.9252407770307,1557.9641779184965,1578.0909878724674,292609.0,1534.1137451171876,1542.2057983398438,0.2687001094983549,0.0080919664079134,-0.0033425616088922,0.0060261431197496,-0.0160538279464265,Capital Goods,1.0
2021-09-16,1585.91796875,1606.715719432958,1574.5872967171288,1593.745060957697,200105.0,1536.868017578125,1543.463974609375,0.2738204542366615,0.0016006379731892,0.0049353701527614,0.0131140141500196,-0.0071445511408145,Capital Goods,1.0
2021-09-17,1580.886474609375,1601.9450826054683,1548.0872267570526,1593.7452706423876,499590.0,1538.7541625976562,1544.2504736328126,0.2636552307792142,-0.0031726068055025,0.0081339148886006,0.0133207591653896,-0.0207473771071555,Capital Goods,1.0
2021-09-20,1538.582763671875,1599.33591059012,1519.2758868563467,1570.189357348152,504043.0,1538.8864868164062,1544.7571508789065,0.1781882377270209,-0.0267594869188522,0.0205426672016311,0.039486434108527,-0.0125484811551195,Capital Goods,1.0
2021-09-21,1545.887939453125,1557.9640486893657,1426.0216388242854,1528.1465549345453,520457.0,1540.932702636719,1545.4009936523437,0.1929470235144798,0.0047479901333458,-0.0114765010230016,0.0078117623716713,-0.0775388031497571,Capital Goods,1.0
2021-09-22,1587.7813720703125,1620.5433640834965,1540.4461058137565,1554.0130882819587,808223.0,1546.799285888672,1546.852155761719,0.2775851234607368,0.027099915555333,-0.0212675903511345,0.0206338180995697,-0.0298122065727699,Capital Goods,1.0
2021-09-23,1572.6865234375,1602.6903781920253,1550.547008831354,1599.969483204945,602962.0,1551.616668701172,1548.0319702148438,0.2470887132254617,-0.0095068810469355,0.0173479961587075,0.0190780898210689,-0.014077512763163,Capital Goods,1.0
2021-09-24,1583.7935791015625,1623.562614822447,1563.9276243790146,1586.2907457953015,705117.0,1557.3248596191406,1549.2193408203125,0.2695285093623358,0.007062472716931,0.0015766995943724,0.0251099867089019,-0.0125432726743451,Capital Goods,1.0
2021-09-27,1568.9593505859375,1597.4723308258292,1516.5551262014285,1592.9997064744737,733281.0,1561.8981140136718,1549.3358935546876,0.2395586349143782,-0.0093662638309469,0.0153224848556836,0.0181731797125548,-0.0334006259403333,Capital Goods,1.0
2021-09-28,1568.4373779296875,1573.6554391997936,1532.0600607693434,1565.604740362882,461979.0,1565.5526245117187,1549.383894042969,0.2385040836138773,-0.0003326871764109,-0.0018060252877577,0.003326917187471,-0.0231933500643561,Capital Goods,1.0
2021-09-29,1597.733154296875,1608.8029721477292,1521.8104059408256,1557.8150070032027,1216902.0,1569.363671875,1550.2733715820314,0.2976908986649776,0.0186783207155248,-0.0249842391930831,0.0069284522394015,-0.0475190416821895,Capital Goods,1.0
2021-09-30,1610.4429931640625,1660.8345124246828,1588.079871363012,1609.287468142181,881290.0,1571.231005859375,1551.8365234375,0.3233688282386096,0.0079549196516365,-0.0007175199785316,0.0312904706807506,-0.0138863169301717,Capital Goods,1.0
2021-10-01,1639.81298828125,1647.4164731922906,1595.2358609192315,1605.6719833738432,417885.0,1574.6488342285156,1554.3558837890623,0.3827055888441309,0.0182372150034841,-0.0208200600625753,0.0046368000286485,-0.0271842750853812,Capital Goods,1.0
2021-10-04,1754.7593994140625,1800.231074590043,1638.3966857325047,1652.0009164204005,2284289.0,1584.1046997070312,1558.9253198242188,0.6149340128747534,0.0700972683801536,-0.0585598703890541,0.025913338997451,-0.0663126316464883,Capital Goods,1.0
2021-10-05,1763.22021484375,1814.245426514116,1748.3488365410226,1758.4867361283614,764709.0,1593.3574340820312,1564.201171875,0.6320275594577787,0.0048216384722103,-0.0026845646820173,0.0289386494329,-0.0084342149537147,Capital Goods,1.0
2021-10-06,1674.28955078125,1773.581830961053,1669.779679038671,1766.6865354114511,788583.0,1599.6377563476562,1567.1150146484374,0.4523592448083644,-0.0504365043650436,0.055185785867855,0.0593041270152294,-0.0026936032303818,Capital Goods,1.0
2021-10-07,1668.177001953125,1688.6392824180489,1649.6529314840338,1686.9248006996695,688113.0,1605.7578002929688,1570.2314575195312,0.4400099459727047,-0.0036508313781644,0.0112384949106685,0.0122662525864858,-0.0111043794797571,Capital Goods,1.0
2021-10-08,1676.74951171875,1699.5972158043926,1647.4165995296964,1680.1785964419917,512390.0,1613.206573486328,1573.4932788085937,0.4573291507502946,0.0051388490283634,0.0020450787069123,0.0136261880059964,-0.0174939142573453,Capital Goods,1.0
2021-10-11,1692.62744140625,1713.7605426728103,1680.961297836967,1683.1976099848655,263459.0,1618.2401428222656,1576.4624389648438,0.4894076345572987,0.0094694702914953,-0.0055711204903721,0.0124853826362418,-0.0068923280362219,Capital Goods,1.0
2021-10-12,1697.8079833984375,1710.7413936353284,1671.1213517353326,1692.8881456409922,402095.0,1624.596856689453,1579.3973706054687,0.4998739822284765,0.0030606510714983,-0.0028977586426455,0.0076177108149784,-0.0157182861219012,Capital Goods,1.0
2021-10-13,1728.2593994140625,1744.957124716742,1683.9803684232245,1684.6885582331554,432859.0,1631.8406494140625,1581.481728515625,0.5613955580751432,0.0179357243654088,-0.0252108226321112,0.0096615851233563,-0.0256205931851724,Capital Goods,1.0
