Date_Ticker,Close_SIEMENS.NS,High_SIEMENS.NS,Low_SIEMENS.NS,Open_SIEMENS.NS,Volume_SIEMENS.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-12-29,1549.6885986328125,1556.769244587904,1529.5282894009415,1546.8857278966648,329335.0,1510.5948059082032,1400.264309082031,-0.856391934991932,0.0018120140747139,-0.0018086670693844,0.0045690766269677,-0.013009264732061,Capital Goods,1.0
2020-12-30,1547.279052734375,1555.7857434193484,1534.6420054398818,1551.065232967696,194774.0,1513.3385681152345,1406.0980102539063,-0.857678118661354,-0.0015548581183105,0.0024469924973327,0.0054978387188402,-0.0081672709729772,Capital Goods,1.0
2020-12-31,1549.44287109375,1562.2765579691545,1532.134410556864,1543.984787678782,288556.0,1516.7141906738282,1411.7586376953125,-0.8565231010959163,0.0013984667830609,-0.0035226102987037,0.0082827751282916,-0.0111707639305655,Capital Goods,1.0
2021-01-01,1575.0120849609375,1593.3529551674233,1545.3616517142448,1549.44290949936,738681.0,1520.0234313964845,1417.8726245117186,-0.842874593575367,0.0165021985283898,-0.0162342725530335,0.0116449076052267,-0.018825527454558,Capital Goods,1.0
2021-01-04,1571.963134765625,1590.5499798547032,1559.0311304229251,1578.3063282737005,243080.0,1523.4506774902345,1424.2511474609375,-0.8445020827851117,-0.0019358265402694,0.0040352050043599,0.0118239700906532,-0.0082266587916057,Capital Goods,1.0
2021-01-05,1586.0262451171875,1593.1561104261934,1558.7360710034054,1564.390791765721,286226.0,1527.1901733398438,1430.8155419921875,-0.8369953808429793,0.0089462087504102,-0.0136412959231126,0.004495427065571,-0.0172066346302899,Capital Goods,1.0
2021-01-06,1591.7303466796875,1608.350214218505,1575.6020739920116,1590.89433531379,399518.0,1531.138653564453,1437.5087670898438,-0.8339506070193434,0.00359647362713,-0.000525221729699,0.0104413838521619,-0.010132540804615,Capital Goods,1.0
2021-01-07,1605.744140625,1637.361310986548,1595.8606236381288,1596.1064810751398,537632.0,1534.4749450683594,1444.7123901367188,-0.8264702295213291,0.0088041256325513,-0.0060019895486643,0.0196900424928481,-0.0061551007640757,Capital Goods,1.0
2021-01-08,1627.47802734375,1637.4106444809345,1605.9408903527722,1612.2348651879215,480120.0,1540.272265625,1451.9710888671875,-0.8148689688070803,0.0135350870471123,-0.0093661247032055,0.0061030729572402,-0.0132334425590551,Capital Goods,1.0
2021-01-11,1631.7066650390625,1645.278044205758,1609.7762526768238,1627.4779889563836,248708.0,1546.3424926757812,1459.2524047851562,-0.8126117780429867,0.0025982763664183,-0.0025915663478507,0.0083172910042446,-0.0134401684028873,Capital Goods,1.0
2021-01-12,1615.33251953125,1637.459688024766,1612.0871534665057,1628.5596011227897,145996.0,1551.1662170410157,1466.6241943359375,-0.82135207992582,-0.0100349810775704,0.0081884574424206,0.0136982127369893,-0.0020091009284493,Capital Goods,1.0
2021-01-13,1601.5645751953125,1622.5607764507342,1596.9916028259863,1614.7916573783143,424905.0,1555.694921875,1473.4137915039062,-0.8287012261603349,-0.0085232880347959,0.0082588503691078,0.0131098062361059,-0.0028553156333196,Capital Goods,1.0
2021-01-14,1623.7900390625,1627.6745385161155,1581.846736645808,1594.1396083946877,296010.0,1561.064453125,1480.1955249023438,-0.8168375680786024,0.0138773448235623,-0.0182600151217401,0.0023922424452476,-0.0258304961895862,Capital Goods,1.0
2021-01-15,1596.352294921875,1640.1149175148355,1583.3710706211946,1627.3795506444528,220791.0,1565.8316162109377,1485.95251953125,-0.8314834722974567,-0.0168973472435304,0.0194363461131217,0.0274141383027877,-0.0081318042026028,Capital Goods,1.0
2021-01-18,1610.0220947265625,1623.6917927323325,1561.391419884003,1598.073398842623,407810.0,1570.657800292969,1491.9593115234377,-0.8241867143131173,0.0085631472753052,-0.0074214483907246,0.0084903791386115,-0.030204973585048,Capital Goods,1.0
2021-01-19,1651.8177490234375,1676.747668352775,1603.137978006744,1609.825228057261,1117018.0,1580.6445251464845,1498.8403662109374,-0.8018767479230585,0.0259596774688817,-0.0254220061450499,0.0150924152159499,-0.0294704249578825,Capital Goods,1.0
2021-01-20,1654.3746337890625,1668.8802220478758,1644.3927981980596,1657.0790654983327,325261.0,1589.2101928710938,1505.3890234375,-0.8005119167188581,0.0015479218377067,0.0016347154109079,0.0087680190221428,-0.0060336004839128,Capital Goods,1.0
2021-01-21,1641.590087890625,1704.136195131578,1631.1657566917288,1671.8305522923845,686049.0,1595.142724609375,1511.5177563476564,-0.8073361378993752,-0.0077277211807561,0.0184214467575258,0.0381009289117493,-0.0063501426304851,Capital Goods,1.0
2021-01-22,1636.279541015625,1664.405607434766,1615.5291976109918,1649.8016998755556,215237.0,1600.704016113281,1517.2973706054688,-0.8101708374461877,-0.0032350017913569,0.0082639662239727,0.0171890350726278,-0.0126814171322789,Capital Goods,1.0
2021-01-25,1643.7535400390625,1680.6813736523843,1606.72750751187,1637.9021812861592,389353.0,1605.547412109375,1522.531181640625,-0.806181315812483,0.0045676785879743,-0.0035597543125377,0.0224655538155948,-0.0225252944710389,Capital Goods,1.0
2021-01-27,1602.0289306640625,1650.6172324130769,1587.561190500998,1650.6172324130769,327718.0,1608.1644287109375,1527.62283203125,-0.8284533593647282,-0.0253837381083349,0.0303292286543626,0.0303292286543626,-0.0090308857013383,Capital Goods,1.0
2021-01-28,1615.8056640625,1624.4468640439077,1575.85855867412,1584.7466500835676,185298.0,1611.5907592773438,1533.0077221679687,-0.821099521645123,0.0085995534379812,-0.0192219984554596,0.0053479203431443,-0.0247227165226937,Capital Goods,1.0
2021-01-29,1566.7236328125,1635.1125608666894,1553.2927627491729,1635.1125608666894,394980.0,1612.4547973632812,1536.656682128906,-0.8472988594941105,-0.030376197052433,0.0436509200613901,0.0436509200613901,-0.0085725840742038,Capital Goods,1.0
2021-02-01,1665.28271484375,1678.861743652706,1545.5403698920495,1572.6984275099612,357549.0,1616.968328857422,1541.910986328125,-0.7946893276051302,0.0629077649478752,-0.0555967383246848,0.0081541882876206,-0.0719051148999257,Capital Goods,1.0
2021-02-02,1796.2337646484375,1807.2451457947805,1677.8246186905194,1678.8616108476103,1177367.0,1628.1818603515626,1549.75677734375,-0.7247893925751877,0.0786359268834267,-0.0653434737230872,0.0061302606392648,-0.0659207884231557,Capital Goods,1.0
2021-02-03,1772.680419921875,1828.9716644542127,1759.9407983645922,1779.5933797767234,856999.0,1637.5145690917968,1557.17673828125,-0.7373618558626537,-0.0131126277604365,0.0038997214484679,0.0317548746518105,-0.0071866431276114,Capital Goods,1.0
2021-02-04,1826.3052978515625,1854.648385230212,1767.8413360602242,1772.7791645619022,775958.0,1649.2433166503906,1566.188447265625,-0.7087376066575924,0.0302507306602116,-0.0293084257887372,0.0155193589001751,-0.0320121514514109,Capital Goods,1.0
2021-02-05,1817.02197265625,1845.6613750736788,1790.456433889595,1826.996361111832,312898.0,1659.8072082519532,1575.136435546875,-0.7136929226247574,-0.0050831179246061,0.0054894154312292,0.0157617259716247,-0.0146203728773954,Capital Goods,1.0
2021-02-08,1855.8828125,1863.5364465544765,1809.269760415008,1814.7013716794747,420034.0,1671.2274475097656,1585.4212084960936,-0.6929495212977839,0.0213871050700286,-0.0221896773563257,0.0041239856325661,-0.0251163768375016,Capital Goods,1.0
2021-02-09,1829.3665771484373,1876.3746765126875,1820.083436217307,1855.8826899139303,307510.0,1681.1104431152344,1592.1771826171876,-0.7071035363368182,-0.0142876668575012,0.0144946961952401,0.0256963803490521,-0.0050745110614193,Capital Goods,1.0
2021-02-10,1836.7734375,1846.0071525234373,1807.2451994745968,1831.8849150388023,226598.0,1692.1824890136718,1599.1452197265626,-0.7031498524364427,0.0040488661179696,-0.0026614727550998,0.0050271388048843,-0.0160761460409584,Capital Goods,1.0
2021-02-11,1821.811767578125,1852.920086146338,1817.120830651172,1835.2920630681735,201298.0,1703.1948486328124,1605.73337890625,-0.711136193569548,-0.0081456262467727,0.0073993898436439,0.0170754844829923,-0.0025748746442607,Capital Goods,1.0
2021-02-12,1823.1944580078125,1864.5240588241168,1797.4190171101943,1826.996561877445,381008.0,1713.165069580078,1612.5586596679686,-0.7103981317415151,0.0007589644848576,0.0020854077594043,0.0226687837025705,-0.014137516041916,Capital Goods,1.0
2021-02-15,1852.130126953125,1871.2889265033127,1802.307483373456,1835.3909358079825,629582.0,1725.9539611816406,1619.424716796875,-0.6949526551123322,0.0158708627147376,-0.0090378051204639,0.0103441973495161,-0.0269001852810581,Capital Goods,1.0
2021-02-16,1808.7757568359373,1886.2502271052272,1792.4314985319304,1849.907766131649,557842.0,1735.891644287109,1625.5318676757813,-0.7180946433512612,-0.0234078424006353,0.0227402480049063,0.0428325457019693,-0.009036088770118,Capital Goods,1.0
2021-02-17,1846.9947509765625,1853.660819453553,1797.3695745367431,1804.2825344388075,539623.0,1745.6504943847656,1632.2470361328126,-0.6976938507549134,0.0211297580676782,-0.0231252506349418,0.0036091431626787,-0.0268680657666087,Capital Goods,1.0
2021-02-18,1839.3409423828125,1874.399521418834,1819.885948152814,1855.6357748925125,431856.0,1754.8988098144532,1638.7786401367186,-0.7017793523544248,-0.0041439254712029,0.0088590604026845,0.0190604026845637,-0.0105771549916107,Capital Goods,1.0
2021-02-19,1815.8369140625,1859.0923377922716,1807.393300078896,1825.5151056621587,476115.0,1763.611151123047,1644.3150122070313,-0.7143254911977727,-0.0127785054846132,0.0053298793105851,0.0238212051945776,-0.0046499847636169,Capital Goods,1.0
2021-02-22,1785.123779296875,1822.99690071674,1775.3962810221246,1813.1706699800425,623777.0,1771.0533630371094,1649.78685546875,-0.7307197555269633,-0.0169140381097946,0.0157114543027454,0.0212159637662676,-0.0054492009952283,Capital Goods,1.0
2021-02-23,1845.7108154296875,1858.796060590538,1786.506301583273,1786.506301583273,479481.0,1781.1512268066406,1656.495029296875,-0.698379198535195,0.0339399636235177,-0.0320768092983361,0.0070895424415684,-0.0320768092983361,Capital Goods,1.0
2021-02-24,1879.436279296875,1899.0888610437523,1831.934392738513,1846.7478783940803,546912.0,1795.0215942382813,1663.7065942382812,-0.6803769928508028,0.0182723445001518,-0.0173926625035798,0.0104566363666394,-0.0252745395423212,Capital Goods,1.0
2021-02-25,1886.2503662109373,1924.765426044564,1880.7200227555727,1902.051416399092,643830.0,1808.5438293457032,1671.2117919921875,-0.6767397235559651,0.0036256014578008,0.0083769633507853,0.0204188481675393,-0.0029319243905431,Capital Goods,1.0
2021-02-26,1826.9964599609373,1919.8276314400337,1811.3928744062375,1874.3996113545184,897615.0,1821.557470703125,1677.4237329101563,-0.7083686734828487,-0.0314135956241207,0.0259459459459459,0.0508108108108107,-0.0085405669341216,Capital Goods,1.0
2021-03-01,1884.3741455078125,1901.0640304571225,1825.1696282088449,1841.168144815605,388439.0,1832.512042236328,1685.09103515625,-0.6777412253037242,0.0314054716603565,-0.0229285679785019,0.0088569910540838,-0.0314186635600505,Capital Goods,1.0
2021-03-02,1915.5318603515625,1920.8153128084368,1879.68317672958,1896.0767434636236,364909.0,1838.4769470214844,1693.1317041015625,-0.66110965002038,0.0165347815443272,-0.0101565091610474,0.0027582169559448,-0.0187147415106962,Capital Goods,1.0
2021-03-03,1892.6695556640625,1935.628661153959,1886.4478438893748,1926.740570362946,302087.0,1844.4764038085937,1701.9434301757813,-0.6733132452926174,-0.0119352254904828,0.018001565353509,0.0226976258805113,-0.0032872678466605,Capital Goods,1.0
2021-03-04,1916.963623046875,1937.603768854128,1878.843613784393,1878.843613784393,363432.0,1849.0093200683596,1710.621477050781,-0.6603453940672593,0.0128358737055337,-0.019885619530898,0.0107671035376493,-0.019885619530898,Capital Goods,1.0
2021-03-05,1877.954833984375,1926.740601673896,1867.733553519096,1915.877379419456,233312.0,1852.0559631347653,1717.721784667969,-0.681167768726587,-0.0203492588975154,0.0201935343432209,0.025978136857538,-0.0054427722543214,Capital Goods,1.0
2021-03-08,1876.9180908203125,1901.014598119066,1868.7212470645768,1885.2629729931443,163524.0,1853.1077270507808,1724.759072265625,-0.6817211684887027,-0.0005520596903083,0.0044460555916878,0.012838337174438,-0.0043671824550176,Capital Goods,1.0
2021-03-09,1877.65869140625,1897.755629052884,1861.5613224658036,1881.8064190761745,135866.0,1855.522332763672,1731.3745336914062,-0.6813258457103257,0.0003945833276154,0.002208989146381,0.0107031899559884,-0.0085731070370359,Capital Goods,1.0
2021-03-10,1881.411376953125,1898.101261269366,1871.4369875678717,1882.5471016101608,163946.0,1857.754229736328,1738.0089892578126,-0.6793227118957774,0.0019985983416743,0.0006036556762374,0.0088709383395297,-0.005301546226114,Capital Goods,1.0
2021-03-12,1895.3359375,1943.2822977816047,1881.8063363856425,1891.38567492034,735123.0,1861.430438232422,1744.970126953125,-0.6718899660033331,0.0074011248775508,-0.0020842018037554,0.0252970248349995,-0.0071383657359462,Capital Goods,1.0
2021-03-15,1845.365234375,1900.5701808601768,1821.5649252255632,1900.5701808601768,272884.0,1862.538977050781,1750.88857421875,-0.698563665122567,-0.0263650902915462,0.0299154581742588,0.0299154581742588,-0.0128973434126158,Capital Goods,1.0
2021-03-16,1860.0303955078125,1865.363273899612,1829.564020622292,1860.9192286651864,365715.0,1862.933990478516,1756.5889404296877,-0.6907355964517456,0.0079470236350146,0.0004778594798882,0.0028670920672473,-0.0163795037753685,Capital Goods,1.0
2021-03-17,1798.1102294921875,1866.4991535028064,1786.1112822520363,1860.030550014395,293102.0,1862.400714111328,1761.1118823242186,-0.7237877605083984,-0.0332898678242943,0.0344363318258273,0.0380337772895784,-0.0066730876913702,Capital Goods,1.0
2021-03-18,1768.97705078125,1821.9105479111645,1759.7433356455133,1816.1827392128907,613766.0,1858.4998291015625,1764.7708984375,-0.7393386652330839,-0.0162021094330602,0.0266853029047453,0.0299232243326936,-0.0052198049328332,Capital Goods,1.0
2021-03-19,1819.8861083984373,1827.984098865027,1736.1899158653143,1743.053449214896,426265.0,1857.527087402344,1769.334013671875,-0.7121640849209403,0.0287788117967409,-0.0422183887381594,0.0044497237652503,-0.0459897969146974,Capital Goods,1.0
2021-03-22,1815.935791015625,1847.5871982124177,1796.3819426492605,1826.9964782304187,457971.0,1857.53203125,1773.5378466796874,-0.7142727119905062,-0.0021706398903659,0.0060909021505697,0.0174298052570958,-0.0107679183719533,Capital Goods,1.0
2021-03-23,1829.860595703125,1853.6609060820188,1808.776091126962,1818.5528955748248,276677.0,1859.7688720703125,1777.585498046875,-0.7068398357790316,0.0076681151152993,-0.0061795418486263,0.0130066248952416,-0.0115224649493373,Capital Goods,1.0
2021-03-24,1782.7042236328125,1838.0572080463355,1771.5446831510212,1811.5905199716365,487563.0,1856.6185424804687,1780.60544921875,-0.732011282276627,-0.0257704724507675,0.016203639367589,0.0310500102483204,-0.0062598945657121,Capital Goods,1.0
2021-03-25,1780.087158203125,1794.2093958067992,1755.447442431225,1777.6182439753811,432719.0,1851.6510864257807,1783.9005419921875,-0.7334082371217933,-0.0014680312050612,-0.001386962552011,0.0079334528866157,-0.0138418591799583,Capital Goods,1.0
2021-03-26,1787.2470703125,1807.2452762380851,1775.3962816158569,1793.4193560920016,210816.0,1846.7009216308595,1787.6141918945314,-0.7295863709205533,0.0040222255839441,0.0034535156789612,0.0111893907998341,-0.0066307501036054,Capital Goods,1.0
2021-03-30,1809.91162109375,1836.575895154697,1792.6292212394324,1801.5173125930812,229580.0,1845.8466796875,1791.336623535156,-0.7174883340628488,0.0126812633562113,-0.0046379659663137,0.0147323624812318,-0.0095487534600576,Capital Goods,1.0
2021-03-31,1821.0711669921875,1836.872218332684,1807.492138496449,1827.9841269536544,168541.0,1842.6815307617187,1795.8310009765626,-0.711531516347925,0.0061657960357719,0.0037960954446853,0.0086767895878525,-0.0074566160520607,Capital Goods,1.0
2021-04-01,1835.1439208984373,1843.5382291603169,1812.183018888004,1826.9965040560253,124369.0,1838.6621337890624,1800.3334375,-0.7040196668040962,0.0077277341826753,-0.0044396609713439,0.0045741961522938,-0.012511771828333,Capital Goods,1.0
2021-04-05,1801.71484375,1839.834854740412,1783.7410761118867,1831.7368644166409,151339.0,1834.1143981933596,1803.3313793945315,-0.7218636651857195,-0.018216052031533,0.0166630256562432,0.0211576272031319,-0.0099759224943185,Capital Goods,1.0
2021-04-06,1763.742919921875,1816.1333287128496,1755.4967704082485,1802.998656635489,394573.0,1826.4533630371093,1805.518745117188,-0.7421325749234164,-0.0210754348613191,0.0222570626763183,0.0297041072138195,-0.0046753693072185,Capital Goods,1.0
2021-04-07,1768.5819091796875,1783.83987070865,1758.9038382014178,1768.7300681367544,232967.0,1820.984716796875,1808.0585815429688,-0.7395495865836041,0.002743591031978,8.377274261262002e-05,0.0086272292223319,-0.0054722209517333,Capital Goods,1.0
2021-04-08,1818.355224609375,1833.46502703892,1758.9531275808934,1768.730051473396,361679.0,1818.056573486328,1811.700095214844,-0.7129812504003576,0.0281430648879438,-0.0272912423625254,0.0083095988204344,-0.0326680376994229,Capital Goods,1.0
2021-04-09,1826.0089111328125,1888.225547910188,1818.4047037476685,1831.9343051116105,1059980.0,1815.474084472656,1815.3452026367188,-0.7088958139603615,0.0042091261486499,0.0032449972958357,0.0340724716062736,-0.0041643867884667,Capital Goods,1.0
2021-04-12,1708.24169921875,1813.1705505221128,1696.4403378107866,1786.6050101757603,363580.0,1806.815600585937,1817.4694580078128,-0.7717583910357517,-0.0644943248612092,0.0458736670535844,0.0614250614250615,-0.0069084845624367,Capital Goods,1.0
2021-04-13,1747.793701171875,1764.9772467015234,1699.6004501799605,1709.4761064854802,217526.0,1799.4384887695312,1820.10921875,-0.7506460565340345,0.0231536333360869,-0.0219234081577839,0.0098315639415149,-0.0275737639743189,Capital Goods,1.0
2021-04-15,1794.061279296875,1799.04841382346,1701.0819431693203,1738.1156574618312,599409.0,1796.873291015625,1824.655971679688,-0.7259490364662006,0.0264719904265464,-0.0311837853481625,0.002779801662371,-0.0518261762853466,Capital Goods,1.0
2021-04-16,1824.7744140625,1849.9079114174328,1783.7410134376264,1792.9748486275118,630269.0,1795.1104919433594,1827.8458056640625,-0.7095547721370099,0.0171193342836438,-0.0174265734930997,0.0137734818952102,-0.0224868347060614,Capital Goods,1.0
2021-04-19,1771.0015869140625,1796.7770271206912,1750.9539553353227,1768.8782965858786,284248.0,1793.755059814453,1827.341162109375,-0.7382579946744253,-0.0294682053485849,-0.0011989206242799,0.0145541598590783,-0.0113199399294002,Capital Goods,1.0
2021-04-20,1773.5692138671875,1807.0477142473765,1751.941501547069,1807.0477142473765,233616.0,1793.98466796875,1827.3589379882808,-0.7368874294328922,0.0014498162915816,0.0188763427547271,0.0188763427547271,-0.0121944563262689,Capital Goods,1.0
2021-04-22,1778.6551513671875,1800.6777928971671,1748.2380813106663,1768.7300684238971,330151.0,1791.9231201171874,1826.4059350585935,-0.7341726233939443,0.0028676284298543,-0.0055801052473051,0.0123816252481834,-0.0171011620960591,Capital Goods,1.0
2021-04-23,1777.56884765625,1797.3201618136125,1762.8542150509786,1789.4690626570427,142477.0,1790.0047729492187,1825.6168725585935,-0.7347524779192082,-0.0006107444212007,0.0066946577154991,0.0111114200630848,-0.0082779536920175,Capital Goods,1.0
2021-04-26,1787.64208984375,1810.5535660406408,1778.5564130017417,1783.5436680464416,183231.0,1787.89384765625,1824.252058105469,-0.7293755147295483,0.0056668647185068,-0.0022926411391817,0.0128165902599066,-0.0050824921239142,Capital Goods,1.0
2021-04-27,1821.0711669921875,1823.6388137245276,1779.5934072233852,1791.34546326837,181133.0,1789.8121948242188,1824.086149902344,-0.711531516347925,0.0187000951355757,-0.0163231971724172,0.0014099650682959,-0.0227765726681127,Capital Goods,1.0
2021-04-28,1847.192138671875,1858.302252335723,1804.529350423678,1835.6870951863823,293233.0,1793.1674438476562,1824.2945239257813,-0.697588487818926,0.0143437401860745,-0.0062283956523141,0.0060145955752259,-0.0230960209038522,Capital Goods,1.0
2021-04-29,1854.105224609375,1894.151063031573,1847.7354738957629,1876.374879958284,631676.0,1796.5103515625,1824.9403930664064,-0.6938983741573068,0.0037424834118612,0.0120109986495511,0.0215984712683361,-0.0034354850140473,Capital Goods,1.0
2021-04-30,1858.0552978515625,1888.5710997896,1844.77258840974,1856.623375915584,212294.0,1798.9175354003903,1825.637609863281,-0.6917898774067711,0.0021304471773006,-0.0007706562542213,0.0164235165515915,-0.0071487158951517,Capital Goods,1.0
2021-05-03,1862.4501953125,1876.3748477033869,1831.934390784096,1837.8597850400013,163540.0,1800.9864868164063,1825.8440112304688,-0.6894439393830517,0.0023653211322715,-0.0132032579096014,0.0074765233593536,-0.0163847627202098,Capital Goods,1.0
2021-05-04,1855.7840576171875,1886.250434503788,1822.058665790308,1868.474252398516,381412.0,1802.018493652344,1826.7841772460936,-0.6930022353455352,-0.0035792300444275,0.0068381850405714,0.0164169838411687,-0.0181731229387663,Capital Goods,1.0
2021-05-05,1813.6148681640625,1866.499056313936,1806.800761702016,1850.6980061017543,224128.0,1802.6134948730469,1826.116579589844,-0.7155115898519337,-0.0227231122500696,0.0204470853148834,0.0291595470891834,-0.0037571959635201,Capital Goods,1.0
2021-05-06,1839.637451171875,1845.562845426602,1807.3934066585784,1824.52764760134,120413.0,1806.408221435547,1826.122509765625,-0.7016210798921406,0.0143484614427292,-0.0082134681270541,0.0032209576136605,-0.0175273907871121,Capital Goods,1.0
2021-05-07,1839.88427734375,1852.0312628036488,1819.1947041399883,1841.5136642640464,121776.0,1809.97333984375,1826.60345703125,-0.70148932735252,0.0001341710953523,0.0008855920670449,0.0066020377528499,-0.0112450404944114,Capital Goods,1.0
2021-05-10,1859.586181640625,1865.6103081982217,1831.9343425084223,1841.809999341352,160252.0,1812.0348876953128,1828.092705078125,-0.6909727119273537,0.0107082301531043,-0.0095592140201805,0.0032394984524362,-0.0148698884758364,Capital Goods,1.0
2021-05-11,1924.419921875,1939.4802987722924,1841.0199263319648,1841.0199263319648,860293.0,1816.9554382324216,1829.6668872070316,-0.6563653205632505,0.0348646063702061,-0.043337732370686,0.0078259306745374,-0.043337732370686,Capital Goods,1.0
2021-05-12,1978.8841552734373,2116.847032371964,1958.3427409347355,2010.6837219077763,5026007.0,1830.487561035156,1831.6558447265625,-0.6272930345320611,0.0283016366539024,0.0160694432514394,0.0697175106136838,-0.0103803015876207,Capital Goods,1.0
2021-05-14,1968.2183837890625,2038.9281823280105,1960.8116412509703,1996.857788269686,672242.0,1841.508795166016,1833.295205078125,-0.6329862820082286,-0.0053897907343147,0.0145509282488711,0.0359257890899398,-0.0037631710988459,Capital Goods,1.0
2021-05-17,2036.3603515625,2047.9642478432272,1940.7146433505704,1977.1064131077237,876634.0,1853.6237487792969,1837.482482910156,-0.5966130026242155,0.0346211418075751,-0.0290979631425799,0.005698351115422,-0.0469689503326563,Capital Goods,1.0
2021-05-18,2008.066650390625,2056.1117448109385,1997.0059630007108,2041.298259617776,444964.0,1862.7883605957031,1839.9563330078124,-0.6117158053632575,-0.0138942506664722,0.0165490568854806,0.023926045687262,-0.005508127625028,Capital Goods,1.0
2021-05-19,2006.0914306640625,2029.4473820669523,1992.2655117594704,2009.6960693461065,216302.0,1874.5428527832032,1841.7675244140623,-0.6127701514777981,-0.0009836425131497,0.0017968466576074,0.0116425159122277,-0.0068919684782341,Capital Goods,1.0
2021-05-20,1975.526611328125,2022.781609812295,1969.453057667848,1999.8207054167688,225313.0,1884.64072265625,1843.424665527344,-0.6290852469960891,-0.0152360051335346,0.0122975281372248,0.0239202034602818,-0.0030743972900439,Capital Goods,1.0
2021-05-21,1961.6510009765625,1994.4875587756133,1950.7877788475528,1982.0442557201463,222759.0,1893.7905151367188,1844.3184130859372,-0.6364918639229609,-0.0070237526905466,0.0103959647936517,0.016739245555251,-0.0055377955220379,Capital Goods,1.0
2021-05-24,1976.7608642578125,2009.5974230642464,1950.442214818256,1965.2556999940905,363781.0,1903.7501159667968,1846.2945336914063,-0.628426419138471,0.0077026256320456,-0.0058202104623523,0.0166112954784556,-0.0133140279714301,Capital Goods,1.0
2021-05-25,1985.599609375,2006.7335398600007,1961.7498731643027,1979.2298587120763,355437.0,1913.6479919433596,1848.4681640625,-0.6237084141254595,0.004471327451389,-0.0032079733662561,0.0106436012503312,-0.0120113521870627,Capital Goods,1.0
2021-05-26,1970.3909912109373,2006.733456358088,1965.2556979097417,1985.599526752488,197978.0,1921.1139831542969,1850.3228100585936,-0.6318265729577006,-0.007659458680519,0.0077185368839938,0.0184442911631541,-0.0026062306030133,Capital Goods,1.0
2021-05-27,2018.287841796875,2028.5586690728087,1972.6129311381064,1985.0069280891937,875575.0,1929.668768310547,1853.0603393554688,-0.6062598688412435,0.0243082975914854,-0.0164896765557738,0.0050888813098084,-0.0226305236115897,Capital Goods,1.0
2021-05-28,2011.8687744140625,2049.1493791924213,1998.6354906168187,2034.3853203554827,323962.0,1937.5569458007808,1855.39099609375,-0.609686281945076,-0.0031804518908946,0.0111918561626753,0.0185303361990973,-0.0065776078268812,Capital Goods,1.0
2021-05-31,2060.358154296875,2077.8380171517474,2004.7581629363344,2014.63381891139,556955.0,1947.6720886230469,1859.690854492188,-0.5838032935421112,0.0241016613506189,-0.0221924209099892,0.008483895296756,-0.0269855953172932,Capital Goods,1.0
2021-06-01,2033.6939697265625,2073.887843034879,2027.4722579764796,2060.3582419941536,237293.0,1956.23427734375,1863.1641259765624,-0.5980362819134998,-0.0129415288864726,0.013111251085224,0.0197639732952155,-0.0030593156309155,Capital Goods,1.0
2021-06-02,2063.666748046875,2079.8135450881778,2040.70584352489,2043.8168204134065,587982.0,1966.6284118652345,1868.4752563476563,-0.5820372100436558,0.0147380966686656,-0.0096187660397472,0.0078243238917254,-0.0111262656839898,Capital Goods,1.0
2021-06-03,2114.08203125,2129.981936856956,2060.161083962139,2073.888151954533,1003552.0,1981.6517700195316,1875.3773559570316,-0.5551261999702685,0.0244299537465725,-0.0190124501799492,0.0075209501674611,-0.0255056078670604,Capital Goods,1.0
2021-06-04,2093.39208984375,2150.9177835497994,2079.8130634324507,2133.141603520462,707215.0,1994.339501953125,1880.8474755859372,-0.5661702165110082,-0.0097867259171663,0.01898808821795,0.0274796556197665,-0.0064866139874986,Capital Goods,1.0
2021-06-07,2084.65234375,2122.2292669292005,2080.455189516821,2106.4776422044897,228136.0,2006.5779052734372,1886.221806640625,-0.5708353771572381,-0.0041749207595421,0.0104695147466311,0.0180255107245388,-0.0020133593238037,Capital Goods,1.0
2021-06-08,2082.628173828125,2123.266408886471,2077.838383394016,2087.714041109767,586340.0,2017.7300048828124,1891.277158203125,-0.5719158522373512,-0.0009709868064781,0.002442042869464,0.0195129575067871,-0.0022998778631255,Capital Goods,1.0
2021-06-09,2054.087158203125,2103.4654414893603,2045.3473467244005,2082.6279506055084,382090.0,2024.2133666992188,1896.7048168945312,-0.5871506681540745,-0.0137043260931874,0.0138946355262501,0.0240390399643171,-0.0042548396468092,Capital Goods,1.0
2021-06-10,2066.234130859375,2083.713993794432,2056.111583438508,2067.9623706629377,185747.0,2028.5808654785155,1902.427756347656,-0.5806667751211531,0.0059135624346514,0.0008364201218784,0.0084597687522403,-0.0048990321424303,Capital Goods,1.0
2021-06-11,2073.4931640625,2102.5275009354696,2067.0245601199904,2069.93783088809,393577.0,2033.8446044921875,1908.1526782226565,-0.5767919993936165,0.003513170697701,-0.0017146587391897,0.014002620011577,-0.0031196649473567,Capital Goods,1.0
