Date_Ticker,Close_FORTIS.NS,High_FORTIS.NS,Low_FORTIS.NS,Open_FORTIS.NS,Volume_FORTIS.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-03-24,127.99576568603516,129.83636389029044,119.88721723203062,122.87196122950856,1465145.0,140.99432601928712,147.67318817138673,-1.1996933874416051,0.060156586844832,-0.0400310465667663,0.0143801491743886,-0.0633501304558328,Healthcare,11.0
2020-03-25,130.93077087402344,133.41805743940236,123.7673810113744,129.33890139970396,758371.0,139.8501739501953,147.44336303710938,-1.1784649186629594,0.022930486584905,-0.0121581005266601,0.0189969596052566,-0.0547112784476108,Healthcare,11.0
2020-03-26,128.94094848632812,133.21906946158617,127.54805882684528,129.68713449566752,1507886.0,138.50206604003907,147.1717514038086,-1.1928570167093664,-0.0151975152549116,0.0057870367644963,0.0331789165930609,-0.0108025392695986,Healthcare,11.0
2020-03-27,128.2942352294922,131.8261851121311,124.36432557748218,131.8261851121311,1897548.0,137.16141891479492,146.88123626708983,-1.1975346003257987,-0.0050155770096922,0.0275300747248774,0.0275300747248774,-0.0306320049765307,Healthcare,11.0
2020-03-30,126.45364379882812,128.34398305181907,122.37449546801354,127.34906845451816,1954256.0,135.82077102661134,146.54495483398438,-1.210847332405457,-0.0143466417440473,0.0070810506426728,0.0149488713508187,-0.0322580528980565,Healthcare,11.0
2020-03-31,125.50848388671876,132.32364768151987,124.11560186668876,132.32364768151987,1323064.0,134.53484344482422,146.23653137207032,-1.2176835375907684,-0.0074743588536919,0.0543004232363475,0.0543004232363475,-0.0110979112877117,Healthcare,11.0
2020-04-01,120.58364868164062,126.35415650305812,119.63848283065148,125.5084805957632,677738.0,132.91313247680665,145.79976379394532,-1.2533041595981305,-0.039239062193781,0.0408416229560681,0.047854811863029,-0.0078382588462265,Healthcare,11.0
2020-04-03,121.52882385253906,125.16026377852268,118.49433118781116,121.08110771365008,813065.0,131.33868026733398,145.32220489501952,-1.2464678440482009,0.0078383361362189,-0.0036840325175221,0.0298813056101814,-0.0249693247127109,Healthcare,11.0
2020-04-07,123.1704330444336,124.1653476648552,119.58873433843888,123.46890287620238,1784112.0,129.8089984893799,144.76604782104494,-1.2345943217731832,0.0135079822206329,0.0024232262921501,0.0080775442273772,-0.029079208519975,Healthcare,11.0
2020-04-08,122.6729736328125,125.3094912592888,120.73288560186673,122.77246357503115,952182.0,128.5156093597412,144.15517013549805,-1.2381923738759393,-0.0040387891746847,0.0008110176127011,0.0214922451816321,-0.0158151218927233,Healthcare,11.0
2020-04-09,126.50340270996094,129.3389080215447,122.47399523151265,123.17044005983276,1244560.0,127.6848560333252,143.6368199157715,-1.2104874333852558,0.0312247185644473,-0.026346822130704,0.0224144588275214,-0.0318521667570212,Healthcare,11.0
2020-04-13,123.07093811035156,126.3541594633544,121.47907620216084,125.95619208865766,1307055.0,126.63024635314942,142.99509994506835,-1.235313954266658,-0.0271333776489721,0.023443828596797,0.0266774707612851,-0.0129345069813587,Healthcare,11.0
2020-04-15,120.3846664428711,124.81203337085398,119.4892417859206,124.4140736038502,1743657.0,125.89649658203123,142.31358337402344,-1.254743369402771,-0.0218270186993441,0.0334710996013041,0.0367768342829932,-0.0074380291394952,Healthcare,11.0
2020-04-16,118.54408264160156,120.13594457121684,117.10145183773427,119.38975858009124,916564.0,124.92396774291991,141.57436187744142,-1.2680560463001205,-0.0152891880307944,0.0071338519784782,0.0134284385533438,-0.0121695724638474,Healthcare,11.0
2020-04-17,117.44967651367188,121.47907625904811,117.05170913878877,120.38467167106678,1181886.0,124.2897102355957,140.81822662353517,-1.2759717278167986,-0.0092320603740166,0.0249893847690014,0.0343074571593835,-0.0033884075860932,Healthcare,11.0
2020-04-20,122.02627563476562,123.76737616231662,117.8973785798826,118.44458463906558,2048365.0,123.8793083190918,140.20535919189453,-1.2428698471277535,0.0389664685075654,-0.0293518012990934,0.0142682427902842,-0.0338361310578807,Healthcare,11.0
2020-04-21,117.7481460571289,121.28009606330517,117.25068873741937,119.58873662193494,761056.0,123.72012176513672,139.52185317993164,-1.2738129407009922,-0.0350590850649371,0.0156315884915336,0.0299958014155283,-0.0042247571309376,Healthcare,11.0
2020-04-22,122.62322998046876,124.26484066262674,117.20094820215512,117.6984055245911,1695494.0,123.8196132659912,138.89306716918946,-1.2385521625315223,0.0414026384837902,-0.0401622470445613,0.0133874363154473,-0.0442190421764072,Healthcare,11.0
2020-04-23,123.36941528320312,124.1653500309462,121.42933477264934,123.36941528320312,1038138.0,123.42662239074708,138.24040298461915,-1.2331551119685424,0.0060851871448275,0.0,0.0064516375141758,-0.0157257818406627,Healthcare,11.0
2020-04-24,120.8323745727539,123.3694098272132,120.48415598248984,122.27500529041356,587797.0,123.43159675598145,137.5588864135742,-1.2515051611379069,-0.020564584055337,0.0119391075674926,0.0209963204267886,-0.0028818318889728,Healthcare,11.0
2020-04-27,118.79280853271484,122.07602226268008,118.39484116195038,121.37958505678948,807105.0,122.97144889831544,136.6783869934082,-1.266257047839897,-0.0168793011579113,0.0217755313307728,0.0276381522629045,-0.0033500964888364,Healthcare,11.0
2020-04-28,116.90247344970705,120.33492601688536,116.10653867934276,120.33492601688536,583081.0,122.2700340270996,135.74416229248047,-1.2799295685751375,-0.0159128747468515,0.0293616761552526,0.0293616761552526,-0.0068085366107046,Healthcare,11.0
2020-04-29,116.55425262451172,119.58873774898017,115.01213188264016,117.39992855786862,1413452.0,121.65069923400878,134.8974900817871,-1.2824481995288364,-0.0029787293195735,0.007255642023473,0.0260349584518744,-0.013230926432514,Healthcare,11.0
2020-04-30,126.35415649414062,127.29932234506306,117.7978922969086,119.34000540055028,1984965.0,121.5536952972412,134.33934310913085,-1.2115669097166228,0.084080191404084,-0.0555118350532111,0.0074802909310407,-0.0677165234182762,Healthcare,11.0
2020-05-04,124.6130599975586,126.15518074234976,119.29026813454465,123.36941668420972,1432507.0,121.46166610717772,133.69364349365233,-1.2241600093028062,-0.013779495229053,-0.0099800399201596,0.0123752738663298,-0.0427145586756174,Healthcare,11.0
2020-05-05,121.52882385253906,125.80695221703522,121.18060524935623,125.01102506555968,404008.0,121.26268310546877,133.01809631347658,-1.2464678440482009,-0.0247505048433924,0.0286532947710074,0.0352025818145591,-0.0028653169852556,Healthcare,11.0
2020-05-06,121.32984161376952,123.26992978491728,120.48416565790356,121.52882910318284,408011.0,121.2999927520752,132.44502548217773,-1.2479070538528414,-0.0016373254711242,0.0016400539782022,0.0159901978387448,-0.0069700573627881,Healthcare,11.0
2020-05-07,123.36941528320312,123.66789271125585,120.63340002490628,120.63340002490628,374022.0,121.3920223236084,131.89185287475587,-1.2331551119685424,0.0168101568608833,-0.0221774193548387,0.0024193794496596,-0.0221774193548387,Healthcare,11.0
2020-05-08,124.41407775878906,125.30949485504692,122.5237384400073,124.3145802231193,480350.0,121.45420455932616,131.24814346313477,-1.225599219107447,0.0084677589918687,-0.0007997289170336,0.0071970721672982,-0.0151939342623806,Healthcare,11.0
2020-05-11,123.86687469482422,125.30949791005148,122.42425147959698,125.25975673160016,1251699.0,121.51389961242675,130.6153778076172,-1.229557059865786,-0.0043982407282377,0.0112449921757342,0.0116465618332706,-0.0116465618332705,Healthcare,11.0
2020-05-12,119.58872985839844,123.56838819099866,119.24051127241508,123.17042843021534,644443.0,121.16816596984864,129.95674407958984,-1.260500263803643,-0.0345382479937918,0.0299501347330797,0.033277871061198,-0.0029118010233544,Healthcare,11.0
2020-05-13,118.24560546875,122.32475404441418,117.59890942356748,122.32475404441418,776746.0,120.92689933776856,129.24537994384767,-1.2702148885982358,-0.0112311953746711,0.0344972530648695,0.0344972530648695,-0.0054690915795041,Healthcare,11.0
2020-05-14,117.10144805908205,118.74305870470576,116.50450080356326,118.3948401048695,629821.0,120.7627384185791,128.46934677124025,-1.2784904139528062,-0.0096761093584179,0.0110450559512713,0.0140187049164026,-0.005097693200323,Healthcare,11.0
2020-05-15,116.65373992919922,117.748144499968,116.0070439040098,117.3999258988956,467430.0,120.66822128295898,127.70027801513672,-1.2817286222176705,-0.0038232501587591,0.0063965884861407,0.0093816500991139,-0.0055437230352145,Healthcare,11.0
2020-05-18,115.90755462646484,120.28518052532613,115.6090772006303,120.28518052532613,417241.0,120.59111518859864,126.953097076416,-1.2871256727806504,-0.0063965827686901,0.0377682534410206,0.0377682534410206,-0.0025751334914834,Healthcare,11.0
2020-05-19,115.31060791015624,116.90246981073638,114.962389305435,116.4050124923928,450486.0,120.25533180236816,126.23476852416992,-1.2914433021945726,-0.0051501967946125,0.0094909271754881,0.0138049909668365,-0.0030198314884659,Healthcare,11.0
2020-05-20,114.56442260742188,116.20603328574391,114.01721651778242,114.91264121419412,463287.0,120.0961456298828,125.46569961547851,-1.2968403527575525,-0.0064710898351673,0.0030395003863064,0.0143291489710322,-0.0047764050757238,Healthcare,11.0
2020-05-21,115.90755462646484,116.90246925845167,114.46493144632244,114.8131500493986,892730.0,119.76036186218262,124.72349334716796,-1.2871256727806504,0.0117238143262457,-0.0094420469881638,0.0085836909871246,-0.0124463257359844,Healthcare,11.0
2020-05-22,113.56950378417967,116.30551895046672,113.32077513269904,115.85780282344396,440584.0,119.27036628723144,123.91960205078124,-1.3040364569630651,-0.020171686391107,0.0201488864793562,0.0240911078689434,-0.0021901007153585,Healthcare,11.0
2020-05-26,114.31568908691406,114.86288756269428,112.52483977022456,113.96747049494554,610380.0,118.94453201293943,123.2351007080078,-1.2986394064000852,0.0065702964076727,-0.0030461137465022,0.0047867312015605,-0.0156658226967246,Healthcare,11.0
2020-05-27,112.92281341552734,114.86289395779345,112.77357469906156,114.41518539899246,1475193.0,118.65103225708008,122.63118759155272,-1.30871387503257,-0.0121844663887536,0.0132158590308371,0.017180589852354,-0.0013215993469506,Healthcare,11.0
2020-05-28,113.96746826171876,117.399920529085,112.9725536809638,112.9725536809638,602404.0,118.50428199768066,122.02727432250975,-1.3011580373537837,0.0092510522417409,-0.0087298120764619,0.0301178250225218,-0.0087298120764619,Healthcare,11.0
2020-05-29,115.06188201904295,117.54916867059774,113.42027131089752,113.42027131089752,2138902.0,118.42966346740722,121.62731872558594,-1.2932423006547962,0.0096028610095204,-0.0142671984791084,0.021616947401774,-0.0142671984791084,Healthcare,11.0
2020-06-01,120.23543548583984,121.87704619764166,113.96747766431902,116.35526678265276,4962402.0,118.12372741699218,121.27213424682616,-1.2558227353695195,0.0449632265352711,-0.0322714238735721,0.0136533020001008,-0.0521307033670536,Healthcare,11.0
2020-06-02,118.3450927734375,122.37450008062336,117.4994168519752,121.37958544582156,863298.0,117.81032905578611,121.0363395690918,-1.2694953112870702,-0.0157220099446054,0.0256410519546708,0.0340479458231517,-0.0071458469603067,Healthcare,11.0
2020-06-03,117.05170440673828,120.08618938752974,116.15627974709967,119.3897522025864,836769.0,117.58647308349607,120.77268737792969,-1.2788502026083892,-0.0109289564644248,0.0199744874087755,0.0259243126460342,-0.0076498216252119,Healthcare,11.0
2020-06-04,116.15628814697266,118.04662754499986,115.50959209099013,117.05171287136412,612791.0,117.32779541015626,120.67717559814452,-1.2853266191381176,-0.0076497498631389,0.0077087925128813,0.0162741030053867,-0.0055674648897551,Healthcare,11.0
2020-06-05,117.05170440673828,117.79789035800444,116.40500839752174,116.40500839752174,1102166.0,117.011909866333,120.60554168701172,-1.2788502026083892,0.0077087196401511,-0.0055248747764438,0.0063748405463048,-0.0055248747764438,Healthcare,11.0
2020-06-08,116.4050064086914,120.68314215909534,115.75831041052392,117.8973782857259,3553021.0,116.61145629882812,120.30905715942384,-1.2835276758602032,-0.0055248917674849,0.0128205128205127,0.0367521628355367,-0.0055555685972557,Healthcare,11.0
2020-06-09,117.54916381835938,119.38975434641402,117.10144768520264,117.39992510730713,1023160.0,116.29557075500487,120.2453826904297,-1.275252150505633,0.0098291082571732,-0.001269585475596,0.0156580486688853,-0.0038087564267881,Healthcare,11.0
2020-06-10,121.28009796142578,124.76229925389153,117.59890918360416,117.8973866163398,5845039.0,116.38013916015623,120.1110693359375,-1.2482668425084242,0.0317393507692794,-0.027891726688429,0.028712058705405,-0.0303527853266779,Healthcare,11.0
2020-06-11,119.48924255371094,126.05567742921436,118.4943279486166,121.67805923927612,1922048.0,116.4423210144043,119.88223876953126,-1.2612198411148088,-0.0147662760652159,0.0183181066243791,0.0549541928224357,-0.0083263947768947,Healthcare,11.0
2020-06-12,119.58872985839844,121.72779773029023,116.20602634816494,116.50449616875244,3877822.0,116.56668510437012,119.69519439697264,-1.260500263803643,0.0008326046978059,-0.0257903373779281,0.0178868683898942,-0.0282861396240169,Healthcare,11.0
2020-06-15,118.69332122802734,122.12577374720932,117.79789652153748,120.18569320864498,1069884.0,116.66866416931153,119.50317611694337,-1.2669766251510624,-0.0074873997861781,0.0125733441880067,0.0289186660518812,-0.0075440193030711,Healthcare,11.0
2020-06-16,122.97145080566406,127.24958689200191,119.58873943397792,119.88721686906064,5309493.0,117.02185897827148,119.43353225708007,-1.2360335315778237,0.0360435577450714,-0.0250808941131998,0.0347896691330309,-0.0275081032997809,Healthcare,11.0
2020-06-17,122.22526550292967,124.16535366079631,121.6780669896313,122.5734841187735,1213435.0,117.36759185791016,119.3678678894043,-1.2414305821408036,-0.0060679555933156,0.0028489904637225,0.01587305333217,-0.0044769672706111,Healthcare,11.0
2020-06-18,121.62831115722656,125.25975100437546,120.28517795091015,121.3795825045533,3308818.0,117.7207862854004,119.388761138916,-1.245748266737035,-0.0048840503086394,-0.002044989775051,0.0298568631973734,-0.0110429323036489,Healthcare,11.0
2020-06-19,121.77755737304688,124.26484405309031,120.88213265011191,121.97653727121173,2849024.0,118.0142864227295,119.39373580932616,-1.244668790405668,0.0012270680600619,0.0016339619750731,0.0204248363466843,-0.0073529535511371,Healthcare,11.0
2020-06-22,120.6333999633789,123.22017650633003,119.73797527027374,122.67297800930754,1242647.0,118.36748123168944,119.34299514770508,-1.2529443157602385,-0.0093954701863744,0.0169072416639819,0.0214432863845037,-0.0074226929969394,Healthcare,11.0
2020-06-23,126.45364379882812,129.1399177658982,120.38466627341168,120.38466627341168,7083026.0,118.97437896728516,119.4186085510254,-1.210847332405457,0.04824736629504,-0.0479936943143483,0.0212431519280187,-0.0479936943143483,Healthcare,11.0
2020-06-24,122.82220458984376,129.98558668854088,121.57856133725078,129.33889826966933,2736059.0,119.46934852600096,119.34498458862303,-1.2371130079091908,-0.0287175529300012,0.0530579442177221,0.0583231844976137,-0.0101255571559396,Healthcare,11.0
2020-06-25,123.86687469482422,126.35416133528254,122.2750127630502,122.2750127630502,1584245.0,119.96431884765624,119.3609033203125,-1.229557059865786,0.0085055475796829,-0.0128513933664344,0.0200803212851405,-0.0128513933664344,Healthcare,11.0
2020-06-26,122.72271728515624,125.25975261120706,122.37449868506594,124.76229529947916,1578778.0,120.34736061096191,119.4076643371582,-1.2378325852203564,-0.0092369926381599,0.0166194007062585,0.0206729070393365,-0.0028374420628349,Healthcare,11.0
2020-06-29,121.47907257080078,122.97144448835508,120.38466801604685,122.37449723945258,1606016.0,120.40954246520997,119.46636413574218,-1.2468276878860929,-0.0101337775260122,0.0073710199600833,0.0122850124385376,-0.0090089966246333,Healthcare,11.0
2020-06-30,121.32984161376952,122.82221362668476,120.78264309672524,122.12577639022965,1663312.0,120.55877990722657,119.54396743774414,-1.2479070538528414,-0.0012284499204113,0.0065600907894844,0.0123001233090365,-0.0045100076763159,Healthcare,11.0
2020-07-01,121.97653198242188,124.2648386650816,121.13085606599414,121.37958472321384,1696386.0,120.80502128601074,119.54297256469728,-1.2432296357833363,0.0053300190625069,-0.0048939517258456,0.0187602208840427,-0.0069331034641123,Healthcare,11.0
2020-07-02,127.64755249023438,131.0800049927042,122.47399176159144,123.8668737881721,7700155.0,121.37958450317385,119.74096069335936,-1.2022119632129946,0.046492718030627,-0.0296181057004717,0.0268900768992998,-0.040530042509344,Healthcare,11.0
2020-07-03,126.10543060302734,130.58254648242476,125.45873456899513,128.34398854272604,2246822.0,121.83227081298828,119.81060470581056,-1.2133659081768464,-0.0120810924856942,0.0177514792899406,0.0355029585798816,-0.0051282171666975,Healthcare,11.0
