Date_Ticker,Close_CARBORUNIV.NS,High_CARBORUNIV.NS,Low_CARBORUNIV.NS,Open_CARBORUNIV.NS,Volume_CARBORUNIV.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2021-01-29,397.6523132324219,417.49061926272543,389.4314682392457,414.6847281967938,376241.0,404.9821228027344,381.9224298095703,-1.1138554650527177,-0.0382188952029526,0.0428324302351454,0.0498885719261699,-0.0206734494421795,Capital Goods,1.0
2021-02-01,422.6101684570313,436.9350905123237,379.7830459692482,397.84920594733626,400427.0,406.3063171386719,384.0401580810547,-1.052783244743091,0.0627630077686028,-0.0585905507198238,0.0338963023715055,-0.1013395457192778,Capital Goods,1.0
2021-02-02,408.28521728515625,431.126329622431,406.1684505640941,428.17273517873474,433196.0,406.8502700805664,385.58784118652346,-1.087836600330744,-0.0338963712685287,0.0487098651913437,0.0559440101435804,-0.0051845294207252,Capital Goods,1.0
2021-02-03,421.8225402832031,439.4948629779295,405.6761993754018,415.0784933857458,714782.0,407.7904998779297,387.0892510986328,-1.0547105818848923,0.0331565347578873,-0.0159878770179742,0.0418951597106724,-0.0382775678534414,Capital Goods,1.0
2021-02-04,442.35003662109375,447.9618787689346,420.39499392161554,422.26559795572246,440755.0,409.9687789916992,389.1439678955078,-1.004479511647873,0.0486638203925965,-0.0454039493673087,0.0126864285820049,-0.0496327362538105,Capital Goods,1.0
2021-02-05,467.603271484375,486.80163670090366,424.3823124220317,445.6974445065411,1306710.0,413.3801834106445,391.6830749511719,-0.942684493236983,0.0570888047307037,-0.0468470353261116,0.0410569523082777,-0.0924308312154046,Capital Goods,1.0
2021-02-08,497.3361206054688,508.0182942356121,471.0983600615125,471.0983600615125,621714.0,418.1354705810547,394.9527044677735,-0.8699277961724917,0.0635856310985781,-0.0527565955032862,0.0214787810246692,-0.0527565955032862,Capital Goods,1.0
2021-02-09,518.5526733398438,531.6469282583728,497.3360047496328,499.9450068143908,595336.0,424.13126373291016,398.72739685058593,-0.8180105953095378,0.042660389735106,-0.0358838503437007,0.0252515425948782,-0.0409151657700667,Capital Goods,1.0
2021-02-10,516.8790893554688,534.797576471333,510.08579728752375,522.1955840252552,456545.0,429.9793823242188,402.2333142089844,-0.8221058786934895,-0.0032274136658016,0.0102857607886903,0.0346666899181546,-0.0131429036458333,Capital Goods,1.0
2021-02-11,514.2132568359375,523.0994308374683,509.1777823403598,518.3601500892968,124829.0,435.0050369262696,404.9209338378906,-0.8286292081012523,-0.0051575553633935,0.0080645397570571,0.0172811063958351,-0.0097925800796386,Capital Goods,1.0
2021-02-12,506.2156982421875,517.1259325956179,501.42703202858377,512.9296839778968,422868.0,440.04677734375,407.2969842529297,-0.8481993456784204,-0.0155529996308548,0.0132630927073644,0.0215525405302832,-0.0094597347143365,Capital Goods,1.0
2021-02-15,499.1067199707031,513.176493975812,486.02429852735634,508.5852804583314,526284.0,444.4918609619141,409.7061016845703,-0.8655951147966076,-0.0140433777462255,0.018991049625989,0.0281899109792285,-0.026211671612265,Capital Goods,1.0
2021-02-16,495.7003173828125,517.7182663826756,479.7545803150545,503.5991374913349,283214.0,449.322885131836,412.2282458496094,-0.8739306295048509,-0.0068249984454037,0.0159346682492083,0.0444178634302938,-0.032168099370902,Capital Goods,1.0
2021-02-17,514.065185546875,518.3601455043357,492.837073266038,493.6763290517483,199747.0,454.8457092285156,415.0911041259766,-0.8289915406136326,0.0370483284356663,-0.0396620060419701,0.0083548936559312,-0.0412945923545747,Capital Goods,1.0
2021-02-18,531.3438110351562,536.1324469068452,514.6081728774093,518.1626180333827,298335.0,461.19800720214846,418.5240081787109,-0.7867105027211081,0.0336117402502171,-0.0248072768102711,0.0090123113739855,-0.0314968158284234,Capital Goods,1.0
2021-02-19,540.5755004882812,564.7162814668392,535.1944172435632,538.1071192075128,491164.0,468.01927185058594,421.98303771972655,-0.7641204296945051,0.017374229757452,-0.0045662100456621,0.0446575565425226,-0.0099543601954907,Capital Goods,1.0
2021-02-22,501.7726135253906,543.0439409878207,494.6636626089058,541.069235747865,458346.0,472.5607284545898,424.5508172607422,-0.859071636034965,-0.0717806983998376,0.0783155978688858,0.0822510562552687,-0.0141676742111097,Capital Goods,1.0
2021-02-23,476.8912963867188,503.0067841938733,470.2266664682708,500.09408202872265,402822.0,475.50861206054685,426.6751202392578,-0.9199565665793302,-0.0495868376790413,0.0486542443064181,0.0547619300352613,-0.0139751552795031,Capital Goods,1.0
2021-02-24,497.47760009765625,507.8941878252327,479.2609330671101,479.3596743507648,226834.0,479.1953750610352,429.2485607910156,-0.8695815938791293,0.0431677069112281,-0.0364195809888422,0.0209388075473782,-0.0366180648675843,Capital Goods,1.0
2021-02-25,499.2547912597656,516.8790396109297,496.5889575585018,505.42574445473855,246853.0,483.4854110717773,431.6281506347656,-0.8652327822842273,0.0035724043891835,0.0123603284395164,0.035301110093892,-0.0053396256739712,Capital Goods,1.0
2021-02-26,501.1802062988281,508.4866098115456,487.1597867523507,496.6383781266164,162653.0,488.6618057250977,434.2047576904297,-0.8605212647922456,0.0038565779893751,-0.0090622656584,0.0145783959958725,-0.0279748070060806,Capital Goods,1.0
2021-03-01,522.5563354492188,528.2336125939197,500.5877412805931,508.289079093805,290524.0,493.659114074707,437.1340637207031,-0.8082135782105703,0.0426515829670358,-0.0273028100274562,0.0108644307982994,-0.0420406235238545,Capital Goods,1.0
2021-03-02,515.0029907226562,532.1829466876139,509.07887628828576,525.271479847515,118241.0,498.995002746582,439.9408544921875,-0.8266967182505977,-0.014454603674586,0.0199386980461024,0.0333589440730248,-0.0115030680230764,Capital Goods,1.0
2021-03-03,508.1903991699219,524.9753934986448,505.6232462323025,517.6689600973242,137517.0,503.313395690918,442.8142071533203,-0.843367224928505,-0.0132282562925991,0.0186515938571145,0.0330289481189325,-0.0050515573332605,Capital Goods,1.0
2021-03-04,508.2397155761719,518.9031108634464,503.94472603793895,507.1042360596905,80090.0,506.6078796386719,445.6875604248047,-0.8432465469936316,9.704316793578432e-05,-0.0022341416494657,0.0209810350519061,-0.0084507160825947,Capital Goods,1.0
2021-03-05,497.9712524414063,514.3119548232751,494.6636154534697,505.5738488115268,113019.0,508.12627868652345,448.1743908691406,-0.8683736196993553,-0.0202039762341765,0.0152671390825218,0.0328145496386691,-0.0066422247704465,Capital Goods,1.0
2021-03-08,491.7508850097656,510.954902579653,483.9014509621433,509.67135642291663,200629.0,507.8470169067383,450.3842114257813,-0.8835949456816216,-0.0124914187338003,0.0364421741971956,0.0390523294523528,-0.0159622164126179,Capital Goods,1.0
2021-03-09,482.8154296875,503.451093355388,479.1128573739456,495.5522724198052,128963.0,506.0601547241211,451.8777685546875,-0.9054601296526442,-0.0181706949486998,0.0263803556165325,0.0427402738169415,-0.0076687116564416,Capital Goods,1.0
2021-03-10,488.4927062988281,495.0585951626267,485.5306484536609,486.7648392224806,89081.0,504.6408355712891,453.71131408691406,-0.8915677544927851,0.0117586892676622,-0.0035371399696816,0.0134411195482251,-0.0060636685194542,Capital Goods,1.0
2021-03-12,494.2193298339844,503.5498239180511,485.77747719153166,493.3307185239804,156421.0,503.6411392211914,455.6269024658203,-0.8775546267211125,0.0117230481874443,-0.001798010025837,0.0188792576915213,-0.0170811866975912,Capital Goods,1.0
2021-03-15,509.177734375,516.8790723982034,488.2458477572332,499.7484992159908,277783.0,503.789241027832,457.8259069824219,-0.8409512018920173,0.0302667330839535,-0.0185185535863686,0.0151250486878744,-0.0411091946969363,Capital Goods,1.0
2021-03-16,506.9068908691406,516.3854525077792,498.5143629434245,516.3854525077792,87690.0,504.1792495727539,460.0415191650391,-0.8465079876666932,-0.0044598248363054,0.0186988218337034,0.0186988218337034,-0.0165563500455208,Capital Goods,1.0
2021-03-17,485.3824768066406,512.8308933552805,477.6317539462562,508.3383914383432,218906.0,503.6633575439453,461.80104553222657,-0.8991785294993281,-0.0424622636823782,0.0472944857480863,0.0565500772282192,-0.0159682791010027,Capital Goods,1.0
2021-03-18,475.3609008789063,500.9826816680301,469.9798173876853,499.6003941137999,154702.0,501.7281433105469,463.24790466308593,-0.9237014657612852,-0.0206467608671555,0.0509917689698009,0.0538996386571783,-0.0113199959888828,Capital Goods,1.0
2021-03-19,460.4024963378906,477.0887790573752,451.6150643957893,468.99247584281335,465360.0,498.1810775756836,464.4802655029297,-0.9603048905903804,-0.0314674692709448,0.0186575432871209,0.0362428154760448,-0.0190864124586591,Capital Goods,1.0
2021-03-22,462.9202270507813,473.8798458602348,460.10626639095295,461.340457019684,196549.0,494.2983139038086,465.751166381836,-0.9541439683719376,0.0054685427053871,-0.0034126182844974,0.0236749620539939,-0.0060787161489048,Capital Goods,1.0
2021-03-23,462.6239929199219,470.62155404234346,456.6011668911069,468.00507599401465,108428.0,492.3408828735352,466.959038696289,-0.954868857427518,-0.000639924793839,0.0116316558510709,0.0172873894238467,-0.0130188362925168,Capital Goods,1.0
2021-03-24,463.4139709472656,469.9798600242229,453.24422060306864,462.6240707506109,95315.0,491.6670166015625,468.2545819091797,-0.952935770161344,0.0017076028036455,-0.0017045239163595,0.0141685177586163,-0.0219452821489368,Capital Goods,1.0
2021-03-25,443.6668701171875,465.7342054245392,433.3984097219113,465.7342054245392,401210.0,488.9764801025391,469.1295849609375,-1.0012572016913177,-0.0426122259320603,0.0497385240902097,0.0497385240902097,-0.0231445282190304,Capital Goods,1.0
2021-03-26,468.8937377929688,475.903947190773,446.7770458585577,453.1948376775204,133334.0,487.4584274291992,470.2334564208985,-0.9395267041564984,0.0568599311215596,-0.0334807203639385,0.0149505289424434,-0.0471678125592205,Capital Goods,1.0
2021-03-30,483.3584289550781,487.75215985663255,468.9924614006082,483.6052670926574,213851.0,486.5673385620117,471.7930072021484,-0.9041314028610568,0.03084854839434,0.0005106730798363,0.009090005756293,-0.0297211483112567,Capital Goods,1.0
2021-03-31,503.0561218261719,507.74604641630793,480.2976577098393,486.2711285562113,180367.0,485.5923278808594,473.65002868652346,-0.8559308732967769,0.0407517314090831,-0.0333660451422963,0.0093228655544652,-0.0452404078370337,Capital Goods,1.0
2021-04-01,500.2915954589844,512.4360208957773,497.72447256497617,509.8689281333805,160647.0,484.8567581176758,475.6742639160156,-0.8626957079281665,-0.0054954631247739,0.0191435010328515,0.0242746940924547,-0.0051312532877012,Capital Goods,1.0
2021-04-05,486.7648010253906,505.5244992393509,481.9267796175857,502.56244162662034,101732.0,483.7854782104493,477.3373858642578,-0.8957959628297534,-0.0270378206557394,0.0324543610547667,0.0385395537525354,-0.009939135692666,Capital Goods,1.0
2021-04-06,493.9231567382813,498.6624373439951,484.0989859459148,493.5775772889537,77726.0,483.0696502685547,479.1298919677735,-0.8782793664228129,0.0147059846928357,-0.0006996623758432,0.0095951779969389,-0.0198900793743752,Capital Goods,1.0
2021-04-07,496.04595947265625,502.90807236172174,491.0104549908309,502.5624929119826,61250.0,482.9733856201172,480.9678070068359,-0.8730848384835774,0.0042978400696848,0.0131369549834736,0.0138336231916103,-0.0101512861573928,Capital Goods,1.0
2021-04-08,513.9663696289062,532.1830366465382,497.1813758942288,503.451070756739,417995.0,484.0841598510742,483.0282647705078,-0.8292333445450191,0.0361265116952088,-0.0204591185212361,0.0354433054263545,-0.0326577665904416,Capital Goods,1.0
2021-04-09,519.1499633789062,525.9627201401038,508.5852789468074,514.3119719985816,301359.0,485.9008865356445,485.0525915527344,-0.8165490182418738,0.0100854726229318,-0.009319063318114,0.0131229071400804,-0.0203499666326434,Capital Goods,1.0
2021-04-12,494.4167785644531,510.4612571499196,489.43066034899743,508.4865520932468,94285.0,486.1970901489258,486.4660803222656,-0.877071466919979,-0.0476416961555314,0.0284573140289565,0.0324513230154768,-0.0100848483134673,Capital Goods,1.0
2021-04-13,500.3409118652344,518.3600961603316,493.67628205745865,503.3523251331413,105291.0,486.5031692504882,488.2038171386719,-0.8625750299932929,0.011982063630571,0.0060187228277626,0.0360138135175136,-0.0133201776023681,Capital Goods,1.0
2021-04-15,492.0965270996094,507.9929098982578,485.0863176519509,500.3409272904609,70748.0,485.6491088867188,490.0927014160157,-0.8827491546603481,-0.016477534757033,0.0167536240083701,0.0323033834283301,-0.0142455982954732,Capital Goods,1.0
2021-04-16,488.7394714355469,499.1560279155207,480.5938135782878,492.096463798884,124846.0,484.7407379150391,491.415287475586,-0.890963916756778,-0.0068219454501107,0.0068686745383523,0.0213131066524621,-0.0166666666666666,Capital Goods,1.0
2021-04-19,474.2254333496094,485.7774706181732,456.30499000251694,479.8533551228296,204099.0,484.1828857421875,492.734091796875,-0.9264799706640328,-0.0296968813329241,0.0118676084778253,0.0243598011750825,-0.0377888702014872,Capital Goods,1.0
2021-04-20,476.6444396972656,488.3939289218968,468.9924574960149,476.6937952717272,134772.0,484.2470626831055,493.8305297851563,-0.920560628346157,0.0051009629124486,0.0001035479916493,0.0246504275432095,-0.0160538581046089,Capital Goods,1.0
2021-04-22,470.0292053222656,479.1128615296189,465.9810836629558,472.9419076201699,268674.0,484.7283981323242,494.38411315917966,-0.9367481992537506,-0.0138787612401428,0.0061968538655108,0.019325727219706,-0.0086124896356903,Capital Goods,1.0
2021-04-23,473.435546875,481.72930225378775,467.560787160404,470.9671655044317,106274.0,485.25416412353513,494.50075866699217,-0.928412833899387,0.0072470848920949,-0.0052137643378519,0.0175182354462655,-0.0124087845819212,Capital Goods,1.0
2021-04-26,478.2242126464844,481.8280434203352,474.91657558438783,477.8786332283653,51605.0,486.03417510986327,494.1185205078125,-0.9166949018754488,0.010114715304106,-0.0007226305339218,0.0075358601228225,-0.0069164985264801,Capital Goods,1.0
2021-04-27,484.2964172363281,489.7268561655836,479.8533308396645,482.5685503042923,74264.0,487.0782974243164,493.4333953857422,-0.9018361324363826,0.0126974009873742,-0.0035677879714577,0.0112130479102956,-0.0091743119266055,Capital Goods,1.0
2021-04-28,491.2078857421875,499.3535441489675,488.6407631270625,488.6407631270625,144033.0,489.4553482055664,492.9199713134765,-0.8849236724732089,0.0142711534916986,-0.0052261429216394,0.0165829145728644,-0.0052261429216394,Capital Goods,1.0
2021-04-29,517.17529296875,524.2842439220321,500.8839746547886,501.5751335449949,868233.0,491.86942596435546,492.9792120361328,-0.8213810643148491,0.0528643940382333,-0.0301641622015723,0.0137457280924511,-0.0315005734717992,Capital Goods,1.0
2021-04-30,540.921142578125,562.791028583639,503.0068357577939,516.3854525425319,1489070.0,494.7475616455078,493.6733209228516,-0.7632746386732316,0.04591450893384,-0.0453590886069856,0.0404308212122719,-0.0700921147944502,Capital Goods,1.0
2021-05-03,567.2340698242188,577.4531451491841,534.996983265039,538.1071680664912,676113.0,497.95645904541016,495.0358679199219,-0.698886538201358,0.0486446640275174,-0.051348999129678,0.0180156233001522,-0.0568320703464968,Capital Goods,1.0
2021-05-04,581.205078125,609.097786484903,558.9402308519216,575.6265123477335,1105107.0,502.00213317871095,496.7459631347657,-0.6646992857626304,0.0246300584608938,-0.0095982743221433,0.0479911642373918,-0.0383080742255488,Capital Goods,1.0
2021-05-05,549.4617309570312,602.2357403495736,544.5249678756563,586.4874540673433,1693492.0,505.136979675293,497.4538940429687,-0.7423756996275362,-0.0546164312094012,0.0673854447439352,0.0960467425103883,-0.0089847259658579,Capital Goods,1.0
2021-05-06,546.203369140625,556.8667631916531,533.3677877195408,549.4616200641046,353591.0,507.7509902954101,497.7510852050781,-0.7503489565003393,-0.0059300978263417,0.0059652706438007,0.0195227540756577,-0.0234996379485523,Capital Goods,1.0
2021-05-07,563.72900390625,574.4417559838344,546.3022056417242,550.942775119208,466622.0,511.1351425170898,498.2141552734375,-0.7074634834562885,0.0320862809638086,-0.0226815166479679,0.0190033721936468,-0.0309134320635805,Capital Goods,1.0
2021-05-10,563.1859130859375,576.6138835285766,558.5946996683086,572.664473367422,262126.0,513.5961196899414,499.4424212646484,-0.7087924342786955,-0.0009633898851207,0.0168302510081395,0.0238428734288851,-0.0081522163657674,Capital Goods,1.0
2021-05-11,586.6849365234375,590.634346987731,554.4478495033537,562.7909911618178,528983.0,516.972868347168,501.6382940673828,-0.651289995726965,0.041725161960708,-0.0407270476436804,0.0067317400165356,-0.0549478689722519,Capital Goods,1.0
2021-05-12,576.5645751953125,592.4115727127338,572.7632314458062,592.4115727127338,228589.0,521.0802581787109,503.220033569336,-0.6760546612433687,-0.0172500787016894,0.0274852084210222,0.0274852084210222,-0.0065930928000884,Capital Goods,1.0
2021-05-14,560.52001953125,581.5506154745459,556.7680921292182,581.5506154745459,294066.0,524.0892135620118,504.4453381347656,-0.7153159130403381,-0.0278278554637654,0.0375197944952676,0.0375197944952676,-0.006693654590909,Capital Goods,1.0
2021-05-17,570.88720703125,581.0569253630415,561.1617490979177,563.531419118022,114269.0,528.0287475585938,505.8394781494141,-0.6899472604340475,0.0184956596352612,-0.012884835783026,0.0178138837348913,-0.0170356907871644,Capital Goods,1.0
2021-05-18,601.7420654296875,604.5066407089912,570.8872960999105,572.6645187606614,648934.0,533.6788772583008,507.4231927490234,-0.614444990997303,0.0540472058550587,-0.0483222768351131,0.0045942862201757,-0.0512757393946599,Capital Goods,1.0
2021-05-19,590.8811645507812,619.0700687047074,587.7216242368056,608.2091903063792,367003.0,539.5116638183594,508.9407562255859,-0.6410217671372473,-0.0180490969517824,0.0293257372127806,0.0477065539487231,-0.0053471670845655,Capital Goods,1.0
2021-05-20,585.0556030273438,602.2355574379017,580.7112889931266,591.9670692421103,156873.0,544.9322219848633,510.4780603027344,-0.655276997548066,-0.0098591085195047,0.0118133493278305,0.029364652388014,-0.0074254720606686,Capital Goods,1.0
2021-05-21,581.0570068359375,596.3116166041555,573.750573468821,587.474798755111,284687.0,550.4836120605469,511.93440612792966,-0.6650616182750106,-0.0068345575543857,0.0110450297366184,0.0262532068088892,-0.0125743830315421,Capital Goods,1.0
2021-05-24,582.7354736328125,590.0418461764982,578.5885809657392,580.5632860202297,116655.0,555.9486083984375,513.6296905517578,-0.6609543865806755,0.0028886439318834,-0.0037275705888319,0.0125380603623412,-0.007116252321523,Capital Goods,1.0
2021-05-25,594.0407104492188,598.3850256914586,582.8342223840259,589.4494967960221,177593.0,561.7394332885742,515.6754870605469,-0.6332903141958308,0.0194002893730299,-0.0077287862135319,0.0073131608083807,-0.0188648486005587,Capital Goods,1.0
2021-05-26,592.1646728515625,602.1863250176128,588.5608120544745,597.3482735726475,114558.0,567.132846069336,517.8624719238281,-0.6378810043990591,-0.0031580960103518,0.0087536473530638,0.0169237589229886,-0.0060859098191955,Capital Goods,1.0
2021-05-27,595.2748413085938,600.9027023003099,580.5632650780316,591.424142485954,196474.0,572.3361938476562,519.9981146240234,-0.630270378746396,0.0052522019627653,-0.0064687746825898,0.0094542228247784,-0.0247139223929264,Capital Goods,1.0
2021-05-28,594.4356689453125,600.3597850253519,587.7216827739128,595.2749548812532,116502.0,576.1992126464844,522.00244140625,-0.6323238452396838,-0.001409722543349,0.0014119037261506,0.0099659498740214,-0.0112947229147808,Capital Goods,1.0
2021-05-31,590.9797973632812,597.446943863265,587.8696733012428,594.4355309410204,78966.0,578.7021453857421,523.6384826660156,-0.6407804112675002,-0.0058137015703699,0.005847464825629,0.0109430923507667,-0.0052626571600494,Capital Goods,1.0
2021-06-01,582.1923828125,594.2874500458814,577.5518143519485,590.979783256786,110855.0,579.4500610351563,525.1441925048828,-0.6622833374030825,-0.0148692300311909,0.0150936369209009,0.0207750351781512,-0.0079708505256175,Capital Goods,1.0
2021-06-02,578.7366943359375,585.8949999900742,575.6265098429924,577.6012148510301,180085.0,579.3266418457031,527.0112768554687,-0.6707394553692596,-0.0059356470104752,-0.0019619967007799,0.0123688470494347,-0.005374092438555,Capital Goods,1.0
2021-06-03,577.4037475585938,591.1773274063409,575.62652505703,582.3405102091687,128826.0,580.7237426757813,529.0521337890625,-0.6740011947500809,-0.0023032007308145,0.0085499317790171,0.0238543305373151,-0.0030779545665893,Capital Goods,1.0
2021-06-04,582.3405151367188,590.7823672879904,574.7378885378596,574.7378885378596,108557.0,582.5305999755859,531.4908941650391,-0.6619208555368226,0.0085499403129939,-0.013055293940993,0.0144964190741385,-0.013055293940993,Capital Goods,1.0
2021-06-07,584.6113891601562,590.3380818512874,576.7125691869701,576.7125691869701,136603.0,583.5747192382812,533.9247174072266,-0.6563639950852067,0.0038995638538121,-0.0135112317680528,0.0097957254978524,-0.0135112317680528,Capital Goods,1.0
2021-06-08,592.8558349609375,615.2193334667984,584.6114052293813,588.4621041774393,504750.0,585.0582153320313,536.5293542480468,-0.6361897210642719,0.0141024378820691,-0.0074111285145531,0.0377216469621732,-0.0139062976956269,Capital Goods,1.0
2021-06-09,582.7847900390625,602.8773885128459,578.1442214202472,602.1862900007937,133613.0,584.8632080078125,538.9167706298828,-0.6608337086458019,-0.0169873421631054,0.0332910197612241,0.0344768751985387,-0.0079627483388924,Capital Goods,1.0
2021-06-10,581.3038940429688,590.3381952276528,575.6266160969016,580.6127351099328,97431.0,585.1001739501953,541.6695111083984,-0.6644574818312439,-0.002541068369328,-0.0011889803941083,0.0155414427415074,-0.0097664543524416,Capital Goods,1.0
2021-06-11,567.6289672851562,587.2772455632685,563.1364652713705,586.5860867716697,156642.0,585.4556213378906,543.6442156982422,-0.6979202185990909,-0.0235245744918434,0.0333970261898033,0.0346146504328093,-0.0079145044962598,Capital Goods,1.0
2021-06-14,562.8402099609375,572.5656670237536,555.3857115737884,572.5656670237536,185909.0,585.053271484375,545.2338513183594,-0.7096383746538487,-0.0084364216772134,0.0172792506482275,0.0172792506482275,-0.0132444311106814,Capital Goods,1.0
2021-06-15,568.6163940429688,579.5759839441193,558.3479027604761,563.7783421330361,212540.0,583.3969879150391,546.5450567626954,-0.6955039715317834,0.010262564720513,-0.0085084636331591,0.0192741363350885,-0.0180587323722443,Capital Goods,1.0
2021-06-16,567.7277221679688,577.4037652061879,564.0251500668733,572.6644849694294,119491.0,582.2393157958984,547.893779296875,-0.6976785640215841,-0.0015628671355768,0.0086956521739132,0.0170434570312498,-0.0065217391304348,Capital Goods,1.0
2021-06-17,578.8848266601562,581.5506907757795,559.8289332255806,559.8289332255806,172095.0,581.930776977539,549.7361798095703,-0.6703769735029995,0.019652210129148,-0.0329182810759051,0.0046051718629485,-0.0329182810759051,Capital Goods,1.0
2021-06-18,585.697509765625,589.7456308737975,570.2947747467351,581.5506172504157,241617.0,582.1628021240234,551.5716668701172,-0.6537062427942724,0.0117686330539602,-0.0070802631837528,0.0069116242440443,-0.0262981056980308,Capital Goods,1.0
2021-06-21,574.392333984375,590.4861681611178,565.1606119396762,586.4874024696497,221787.0,581.7456451416016,553.1385943603516,-0.6813701658252374,-0.0193020724738507,0.0210571551353673,0.0280188874825417,-0.0160721539938761,Capital Goods,1.0
2021-06-22,581.0570068359375,583.9697090672834,572.417671560127,576.5645645451601,140626.0,581.0964599609375,554.4804071044922,-0.6650616182750106,0.0116029975632366,-0.007731500073014,0.0050127650076996,-0.0148683092608327,Capital Goods,1.0
2021-06-23,578.0455932617188,586.3393189658691,575.7746943283164,584.414029601319,166572.0,580.3905059814454,555.6583197021484,-0.6724305893501671,-0.005182647380189,0.0110171869033122,0.0143478746327805,-0.0039285809975445,Capital Goods,1.0
2021-06-24,576.5151977539062,581.5506718257174,572.7138541485571,580.6620303950592,79322.0,579.452523803711,557.3002880859375,-0.676175488532122,-0.0026475342527515,0.0071929285772673,0.0087343301467666,-0.0065936572360263,Capital Goods,1.0
2021-06-25,577.1077270507812,580.9090113272592,572.8127663610861,577.5026922866485,53570.0,578.5861267089844,558.8356243896484,-0.6747255610670818,0.0010277774101766,0.0006843873636654,0.006586784578165,-0.0074422165713217,Capital Goods,1.0
2021-06-28,595.3735961914062,602.4825467060368,575.6759004836739,577.1075737543565,773742.0,578.8058166503906,560.9011657714843,-0.6300287241688893,0.031650709710594,-0.0306799336650082,0.0119403187512956,-0.0330845973582606,Capital Goods,1.0
2021-06-29,588.6596069335938,602.2850601767522,580.8594976227389,602.2850601767522,184274.0,579.1291778564453,562.8995684814453,-0.6464579496539895,-0.0112769348536142,0.0231465741536696,0.0231465741536696,-0.0132506277294728,Capital Goods,1.0
2021-06-30,598.5825805664062,603.2725059399162,583.0811309634225,584.7102870405641,260413.0,580.1214721679687,565.3867114257813,-0.6221762945848397,0.0168568957610368,-0.0231752375966496,0.0078350515463916,-0.0258969273518041,Capital Goods,1.0
2021-07-01,626.178955078125,636.8423498130497,599.5697936805806,602.285013001489,1009344.0,582.5602325439453,568.3774017333984,-0.5546475807286577,0.0461028693578182,-0.0381583281949404,0.0170293087119071,-0.0424944996661929,Capital Goods,1.0
2021-07-02,648.4932250976562,654.9110174872375,631.905712204922,632.8930648802423,848347.0,585.8678680419922,571.9466821289062,-0.5000442503376087,0.0356356115748847,-0.0240560110941248,0.0098964679062218,-0.025578544618159,Capital Goods,1.0
2021-07-05,628.2523803710938,659.5514665080245,625.4878054383736,657.5767615184795,359310.0,588.049917602539,575.0430187988281,-0.5495738800781755,-0.0312121143956661,0.0466761162608959,0.0498192877811989,-0.0044004209440275,Capital Goods,1.0
2021-07-06,617.4408569335938,629.8321789221097,613.442091392557,628.252378776555,208951.0,589.2791687011719,577.8273516845703,-0.5760298289293666,-0.0172088857524326,0.0175102144951253,0.0200688403583384,-0.0064763539635129,Capital Goods,1.0
2021-07-07,661.7730102539062,668.0920903317767,604.2597273784269,628.9435397713365,738033.0,593.2285797119141,581.3768835449218,-0.4675484305875481,0.0717998377050718,-0.0496083550913837,0.0095487122925215,-0.0869078701976874,Capital Goods,1.0
2021-07-08,646.9134521484375,664.192123091167,634.4234173331187,661.5262589502158,366059.0,596.5090576171875,584.4909948730469,-0.5039099768083168,-0.0224541615859605,0.0225885035366761,0.0267094012117787,-0.0193071187093709,Capital Goods,1.0
2021-07-09,632.5968017578125,649.6779891150322,625.9815275059733,649.3817953975627,243385.0,599.7574493408204,586.7994250488281,-0.5389430202683181,-0.022130704413517,0.0265334785018027,0.0270016973050699,-0.0104573311680633,Capital Goods,1.0
2021-07-12,628.499267578125,642.4703305755268,622.2789584279192,640.1500158736756,122571.0,603.0404022216796,588.5509875488282,-0.5489697436344088,-0.0064773235784651,0.0185374095031898,0.0222292430844639,-0.009897082576047,Capital Goods,1.0
2021-07-13,634.4727172851562,640.7917976383402,626.9688620960648,632.8929773284685,87577.0,606.333218383789,589.8957604980469,-0.5343526287728493,0.0095043065524157,-0.0024898469447941,0.0099595777423222,-0.0118269154601315,Capital Goods,1.0
2021-07-14,632.4979858398438,647.6538828355144,623.8586514860818,638.2246785363371,129408.0,609.5717315673828,590.9216186523438,-0.5391848241997045,-0.0031123977304527,0.0090540884314269,0.0239619687887959,-0.0136590701427933,Capital Goods,1.0
2021-07-15,647.0614624023438,654.0223460136629,629.0422785635336,632.5967838622698,218217.0,612.9805633544922,592.87361328125,-0.5035477936498164,0.0230253327102098,-0.0223544120312325,0.0107576853448749,-0.027847715998895,Capital Goods,1.0
2021-07-16,642.124755859375,648.5425479248325,628.746139837104,645.0868137357401,122160.0,615.8019256591797,594.792041015625,-0.515627983509195,-0.0076294244516436,0.0046129009189201,0.00999461865766,-0.0208349170471803,Capital Goods,1.0
2021-07-19,628.0055541992188,645.7285438703209,618.428222765013,645.7285438703209,160639.0,618.4825866699218,596.0775720214843,-0.5501778671680625,-0.0219882531101921,0.0282210715376571,0.0282210715376571,-0.0152503928829388,Capital Goods,1.0
