Date_Ticker,Close_BAJAJHLDNG.NS,High_BAJAJHLDNG.NS,Low_BAJAJHLDNG.NS,Open_BAJAJHLDNG.NS,Volume_BAJAJHLDNG.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2021-05-24,3296.6552734375,3371.5529693759663,3286.04172834911,3325.900626605531,46638.0,3251.489501953125,3194.12607421875,-0.8940145742060329,-0.0088622603997493,0.0088712196885349,0.0227192987213276,-0.0032194889086243,Financial Services,9.0
2021-05-25,3300.03857421875,3324.1854683963065,3281.406767305552,3296.655067050534,130069.0,3257.846069335937,3193.5977099609377,-0.8926704606769076,0.0010262828535669,-0.001025293217676,0.0073171551284891,-0.0056459360986739,Financial Services,9.0
2021-05-26,3307.9638671875,3335.1699717934844,3289.702976249692,3317.372556393724,34837.0,3266.00322265625,3192.722666015625,-0.8895219101369692,0.0024015758575265,0.0028442539229496,0.0082244261721986,-0.0055202812578888,Financial Services,9.0
2021-05-27,3328.774169921875,3358.900080528786,3310.3277073356376,3325.900531002956,12229.0,3272.176721191406,3192.6234814453123,-0.8812544189326749,0.0062909703884003,-0.0008632724156792,0.0090501515179739,-0.0055415181819529,Financial Services,9.0
2021-05-28,3256.51806640625,3354.033500175834,3246.1826524813096,3328.681297847053,39430.0,3272.28564453125,3190.670390625,-0.9099602339271512,-0.0217065201263926,0.0221596287719783,0.0299446930067848,-0.0031737621945227,Financial Services,9.0
2021-05-31,3291.093505859375,3299.9459341744137,3267.502645495733,3288.822520913152,133830.0,3278.27607421875,3191.7864453125,-0.8962241463165108,0.0106173031280864,-0.0006900396303477,0.0026898136741717,-0.0071680917973437,Financial Services,9.0
2021-06-01,3249.7978515625,3322.934430950141,3204.470032170937,3312.9233135605814,77518.0,3281.8332641601564,3191.8429833984374,-0.9126300325274328,-0.0125477000952277,0.0194244272663699,0.0225049626863644,-0.0139478889032341,Financial Services,9.0
2021-06-02,3247.804931640625,3278.208973122477,3235.0593539566985,3254.5717199631945,40415.0,3283.9606079101563,3192.36115234375,-0.9134217772769097,-0.0006132442733066,0.0020834959195505,0.0093614124375669,-0.0039243667499107,Financial Services,9.0
2021-06-03,3270.8857421875,3277.606137320808,3245.2556360982053,3270.283314525698,19084.0,3288.426184082032,3192.1924365234377,-0.9042522615509768,0.0071065876900481,-0.0001841787544064,0.0020546101768794,-0.0078358304476126,Financial Services,9.0
2021-06-04,3269.680908203125,3285.763373291536,3260.5039569359733,3272.183630800926,69042.0,3292.375,3194.0157568359373,-0.9047309164987496,-0.0003683509848219,0.0007654332847961,0.0049186650134764,-0.002806680995729,Financial Services,9.0
2021-06-07,3231.351318359375,3285.9950367863566,3225.372529425757,3281.406674409692,80677.0,3290.581359863281,3195.0854541015624,-0.9199584483103828,-0.0117227310309048,0.0154905335628225,0.0169104851324941,-0.0018502441686388,Financial Services,9.0
2021-06-08,3236.26416015625,3264.536166430216,3226.7165193335977,3244.32858881574,23714.0,3289.0449340820314,3195.855751953125,-0.9180066806277022,0.001520367583977,0.0024918944376595,0.0087360007943853,-0.0029502044178592,Financial Services,9.0
2021-06-09,3228.06103515625,3253.598584980561,3202.616270970894,3253.598584980561,28033.0,3287.6011962890625,3196.8726171875,-0.921265607931686,-0.0025347513657858,0.0079111112045857,0.0079111112045857,-0.0078823677459135,Financial Services,9.0
2021-06-10,3263.331298828125,3282.3337960944154,3238.8134878604624,3238.8134878604624,33024.0,3286.298815917969,3201.8077001953125,-0.9072534814190476,0.0109261452270427,-0.00751312346879,0.0058230365004969,-0.00751312346879,Financial Services,9.0
2021-06-11,3268.244140625,3308.149429605555,3246.7389209783364,3273.0642409465327,66008.0,3287.2999267578125,3206.2616943359376,-0.9053017137363668,0.0015054682920606,0.0014748287196839,0.0122100085744889,-0.0065800529952303,Financial Services,9.0
2021-06-14,3242.938232421875,3267.7805657005656,3223.889343177095,3267.5024351256566,28252.0,3284.5955444335937,3211.8475048828127,-0.9153552134935056,-0.0077429675123002,0.0075746748606546,0.0076604398536872,-0.0058739599337216,Financial Services,9.0
2021-06-15,3276.030029296875,3288.8219977738454,3235.105235038788,3242.937925369729,94902.0,3281.5481689453127,3216.318178710937,-0.9022085455622196,0.0102042636964708,-0.010101282232217,0.003904716489951,-0.0124921914305133,Financial Services,9.0
2021-06-16,3285.531494140625,3313.8498930332808,3263.979882948171,3286.041362462372,24015.0,3276.765087890625,3220.1325732421874,-0.8984338154188729,0.002900298458433,0.0001551859486528,0.0086191226421534,-0.0065595509374628,Financial Services,9.0
2021-06-17,3266.065673828125,3295.7281078092687,3245.255667749511,3285.5316461282505,19861.0,3272.1581298828123,3224.441962890625,-0.9061671723177196,-0.0059247096998507,0.005960067630027,0.009082007817184,-0.0063715822511991,Financial Services,9.0
2021-06-18,3263.424072265625,3281.8703082887287,3213.4612731244065,3276.725684518477,72089.0,3269.0227172851564,3228.11455078125,-0.9072166245031096,-0.0008088023408922,0.0040759680502133,0.0056524177105481,-0.0153099315427099,Financial Services,9.0
2021-06-21,3251.419921875,3258.233102954244,3198.9082328008803,3198.9082328008803,13843.0,3266.760949707031,3230.9361962890625,-0.9119856184498236,-0.003678391200409,-0.0161503867036152,0.0020954479098209,-0.0161503867036152,Financial Services,9.0
2021-06-22,3286.087890625,3331.462099614167,3253.644603622636,3253.644603622636,70824.0,3266.063415527344,3233.847744140625,-0.8982127709151294,0.0106624089114911,-0.0098729212614557,0.0138079718192007,-0.0098729212614557,Financial Services,9.0
2021-06-23,3337.394287109375,3425.0375493479623,3287.6634565231807,3287.6634565231807,116052.0,3267.5349365234374,3237.387763671875,-0.8778298294907384,0.01561321492062,-0.0149010953779955,0.0262609852773787,-0.0149010953779955,Financial Services,9.0
2021-06-24,3351.994384765625,3393.568235286175,3337.0242138842477,3393.568235286175,27149.0,3268.695947265625,3243.6205859375,-0.8720295208409512,0.0043746996609428,0.0124027208128683,0.0124027208128683,-0.004466048913869,Financial Services,9.0
2021-06-25,3389.303955078125,3420.44960296099,3347.405810080917,3358.9001396525,21621.0,3275.335241699219,3249.6531884765627,-0.8572072211208669,0.0111305587151539,-0.0089705189704427,0.0091893935438278,-0.012361872984107,Financial Services,9.0
2021-06-28,3401.724853515625,3415.9072491955358,3367.149535665134,3411.1797085334324,12730.0,3280.866809082031,3255.7469580078123,-0.8522726620280844,0.0036647342941579,0.0027794296790453,0.0041691777820458,-0.010164054807301,Financial Services,9.0
2021-06-29,3319.921630859375,3398.063650870673,3294.1987388153307,3396.348700878505,44642.0,3284.372998046875,3259.515947265625,-0.8847713446482243,-0.0240475717992617,0.0230207452214308,0.0235373086174539,-0.0077480419432026,Financial Services,9.0
2021-06-30,3350.232666015625,3362.978242319897,3328.6810551738563,3335.1233193900084,12985.0,3289.494384765625,3264.7003759765626,-0.8727294142762354,0.0091300453825483,-0.0045099394973023,0.0038043854188283,-0.0064328698900185,Financial Services,9.0
2021-07-01,3353.477783203125,3382.3522232442315,3324.0470819062693,3324.0470819062693,13824.0,3293.623986816406,3269.1506787109374,-0.8714401981534807,0.0009686244243327,-0.0087761730357266,0.0086102971028263,-0.0087761730357266,Financial Services,9.0
2021-07-02,3408.39892578125,3456.600379178211,3346.29320698132,3346.29320698132,70307.0,3300.5598876953127,3274.5001025390625,-0.8496211948938877,0.0163773688477119,-0.0182213761218384,0.0141419635572477,-0.0182213761218384,Financial Services,9.0
2021-07-05,3476.761962890625,3503.365415152491,3407.4723656831134,3429.719192880174,41327.0,3312.830419921875,3280.8061474609376,-0.8224620124824271,0.0200572288039039,-0.0135306272078917,0.0076517899545092,-0.0199293474638405,Financial Services,9.0
2021-07-06,3580.02392578125,3602.965964387601,3453.495106800768,3501.094133987418,73242.0,3330.018408203125,3288.9484814453126,-0.7814382282139637,0.0297006133847517,-0.0220472805294471,0.0064083478440286,-0.0353430093216124,Financial Services,9.0
2021-07-07,3509.066162109375,3566.8614272034383,3480.7941536606754,3547.4882398054224,26557.0,3344.068664550781,3296.233388671875,-0.8096282403690773,-0.0198204719138546,0.0109493739704671,0.0164702694175824,-0.008056846791314,Financial Services,9.0
2021-07-08,3535.766357421875,3546.8210065723097,3522.556678388642,3522.556678388642,13057.0,3357.690417480469,3302.842631835937,-0.7990208199621456,0.0076089176091367,-0.0037360158160634,0.0031265213911066,-0.0037360158160634,Financial Services,9.0
2021-07-09,3527.2880859375,3556.2835554832186,3516.935844911486,3556.2835554832186,27232.0,3370.642614746094,3308.3016015625,-0.8023890571194507,-0.0023978596511555,0.0082203292839382,0.0082203292839382,-0.0029349009136185,Financial Services,9.0
2021-07-12,3588.464111328125,3625.610128781013,3528.4588126769186,3538.483063670772,40082.0,3387.918908691406,3316.645185546875,-0.7780851217905699,0.0173436430198372,-0.0139282562418757,0.0103515086957746,-0.0167217218257194,Financial Services,9.0
2021-07-13,3649.5,3689.31613400077,3597.5048132460533,3606.8733153638814,53330.0,3406.5924072265625,3326.062104492188,-0.7538368598031322,0.0170089171239572,-0.0116801437556154,0.0109100243871134,-0.014247208317289,Financial Services,9.0
2021-07-14,3652.357421875,3677.137064116573,3604.062747937951,3658.353171713199,71148.0,3424.933703613281,3335.004091796875,-0.7527016667922444,0.0007829625633648,0.0016416109229311,0.0067845611421162,-0.0132228772703894,Financial Services,9.0
2021-07-15,3643.972900390625,3671.46931857146,3625.610543615845,3671.46931857146,12851.0,3443.829064941406,3344.252065429688,-0.7560326590660754,-0.0022956464868848,0.007545725210494,0.007545725210494,-0.0050391035489896,Financial Services,9.0
2021-07-16,3729.88134765625,3764.685237370613,3626.172087364761,3643.9722392589465,106907.0,3467.1519287109377,3355.0356005859376,-0.7219030579156829,0.0235754901625135,-0.0230326652217197,0.0093310983568506,-0.0278049757150202,Financial Services,9.0
2021-07-19,3668.33056640625,3803.611637593964,3653.66872421462,3723.979374245322,42148.0,3487.9974609375,3363.057729492188,-0.746355875786576,-0.0165020748685951,0.0151700635566192,0.0368781026515407,-0.0039968704908712,Financial Services,9.0
2021-07-20,3575.25439453125,3690.346527256858,3546.6804648795755,3690.346527256858,27070.0,3502.4557861328126,3369.2229638671874,-0.7833330616607086,-0.025372896523386,0.0321913128480184,0.0321913128480184,-0.0079921388797903,Financial Services,9.0
2021-07-22,3622.237548828125,3699.761903456789,3576.004128346942,3580.6414911269176,32070.0,3516.69794921875,3376.5289990234373,-0.7646676525190244,0.0131412059429228,-0.0114835256220743,0.0214023386328554,-0.012763773733211,Financial Services,9.0
2021-07-23,3595.209228515625,3743.512648452817,3517.919093513187,3695.873728298408,89977.0,3528.85869140625,3382.64560546875,-0.7754054300181155,-0.0074617746484474,0.02799962210387,0.0412502890682731,-0.0214980909565447,Financial Services,9.0
2021-07-26,3636.75830078125,3643.4100279605454,3584.6226843620566,3631.0436524223096,18202.0,3541.231408691406,3390.4163330078127,-0.7588988662315526,0.0115567883883018,-0.0015713577549855,0.0018290264650984,-0.0143357386186465,Financial Services,9.0
2021-07-27,3656.807373046875,3670.5321367685688,3621.3006137996,3636.8524183606905,23628.0,3553.9855346679688,3397.611962890625,-0.7509337957217171,0.0055128965434183,-0.0054569335079736,0.0037532093768062,-0.0097097701970807,Financial Services,9.0
2021-07-28,3648.094970703125,3678.82370546653,3597.879704475862,3660.227136019244,48520.0,3570.3942016601563,3403.834311523437,-0.7543950480958235,-0.0023825160734377,0.0033256166337634,0.0084232277421996,-0.0137647913857857,Financial Services,9.0
2021-07-29,3743.9814453125,3758.643059676646,3630.997217981496,3653.8096121884023,27374.0,3590.081640625,3411.090078125,-0.7163013886444242,0.0262839853072394,-0.0240844764968034,0.0039160488849383,-0.0301775607014457,Financial Services,9.0
2021-07-30,3768.994873046875,3779.159559485616,3713.908040947269,3747.400432311049,21622.0,3610.857495117188,3419.30587890625,-0.7063640851643742,0.0066809700047237,-0.0057294959168701,0.0026969223310522,-0.014615788547113,Financial Services,9.0
2021-08-02,3739.99951171875,3822.3485470144224,3716.062945048571,3770.8217896404535,34942.0,3627.4375244140624,3427.58322265625,-0.717883326273233,-0.0076931283551163,0.008241251857153,0.0220184615098595,-0.0064001523516721,Financial Services,9.0
2021-08-03,3745.573974609375,3765.060504445105,3728.663782814535,3740.842835371466,31031.0,3640.878125,3436.561596679688,-0.7156687105847847,0.0014904982936918,-0.0012631279664958,0.0052025483858617,-0.0045147130745438,Financial Services,9.0
2021-08-04,3705.05517578125,3763.982961221099,3681.8212453332367,3756.722372251294,33234.0,3647.1296875,3444.661928710937,-0.7317659686206687,-0.0108177809603535,0.0139450545319206,0.0159046984846651,-0.0062708729953296,Financial Services,9.0
2021-08-05,3703.509521484375,3741.779946173758,3644.394407190117,3705.242785958241,13009.0,3656.85185546875,3452.572841796875,-0.7323800242385712,-0.0004171744342644,0.0004680059451207,0.010333556446223,-0.0159619177300143,Financial Services,9.0
2021-08-06,3748.056640625,3762.296718266972,3704.39955747628,3743.559713810904,54754.0,3667.466369628906,3460.9584912109376,-0.7146824001159093,0.0120283528048742,-0.0011998022562824,0.0037993229578296,-0.0116479251341944,Financial Services,9.0
2021-08-09,3748.852783203125,3761.453372042291,3691.189610422573,3756.769121267644,54151.0,3678.5446044921873,3470.805185546875,-0.7143661095820315,0.0002124147670277,0.002111669495262,0.0033611852926378,-0.0153815516679968,Financial Services,9.0
2021-08-10,3747.494140625,3766.1373659472633,3728.663362305997,3766.1373659472633,93155.0,3686.496105957032,3479.933198242188,-0.7149058694167539,-0.0003624155592912,0.0049748510932039,0.0049748510932039,-0.0050248986689175,Financial Services,9.0
2021-08-11,3747.775390625,3766.090857496359,3670.625915082164,3747.447630293985,45823.0,3691.409875488281,3489.8927490234373,-0.7147941347663316,7.505015069966024e-05,-8.745463557791044e-05,0.0048870236239808,-0.0205854053409455,Financial Services,9.0
2021-08-12,3781.689697265625,3822.348905407395,3709.1304645998594,3746.464037432395,29005.0,3697.876489257813,3500.5704443359373,-0.7013207011776909,0.0090491833436606,-0.0093147938231685,0.010751598199918,-0.0191869874247562,Financial Services,9.0
2021-08-13,3932.4287109375,3962.876342409917,3759.111424094513,3789.5121673123335,91001.0,3712.299279785156,3513.8013037109376,-0.6414352931861158,0.0398602280300437,-0.0363430729787075,0.0077427039904705,-0.0440738534842167,Financial Services,9.0
2021-08-16,3844.833251953125,3967.560629147535,3826.0962478013066,3958.192127071626,70865.0,3718.046875,3525.3043505859373,-0.6762351082552741,-0.022275154980112,0.0294834307992202,0.0319200779727095,-0.0048732943469785,Financial Services,9.0
2021-08-17,3889.8486328125,3911.302868034573,3816.54033446216,3848.6272246178,37269.0,3729.1227783203126,3538.474296875,-0.6583514536990099,0.0117080190243641,-0.0105971753880036,0.0055154421797027,-0.0188460542479607,Financial Services,9.0
2021-08-18,3910.17822265625,3925.3553777119473,3851.999738204547,3901.980784034329,48805.0,3745.868969726562,3551.952578125,-0.6502749395144043,0.0052263190069303,-0.0020964360587002,0.0038814484126985,-0.0148787295971847,Financial Services,9.0
2021-08-20,3888.022216796875,3901.9811936835576,3828.62577519812,3864.600961132508,48299.0,3759.158203125,3565.1518017578123,-0.6590770499835665,-0.0056662393880154,-0.0060239510883408,0.0035902513175922,-0.0152767752566208,Financial Services,9.0
2021-08-23,3861.22802734375,3904.2293592331175,3823.285594950829,3882.307156450928,71845.0,3772.4591430664063,3577.109736328125,-0.6697218122658564,-0.0068914702537886,0.0054591774839256,0.0111366983728617,-0.0098265194710663,Financial Services,9.0
2021-08-24,3858.979736328125,3920.671413263892,3795.180146449995,3859.8228100157935,89292.0,3783.57021484375,3588.9244482421877,-0.6706150105260466,-0.000582273566778,0.0002184706179542,0.0159865252348974,-0.0165327610501619,Financial Services,9.0
2021-08-25,3903.901611328125,3995.0102972081418,3869.191492899442,3869.191492899442,149684.0,3795.924926757813,3602.1437158203125,-0.6527685038613723,0.0116408683303281,-0.0088911355573007,0.0233378540113926,-0.0088911355573007,Financial Services,9.0
2021-08-26,3880.620849609375,3931.819618491735,3820.006462311625,3931.819618491735,36317.0,3807.551220703125,3614.2355322265626,-0.6620174559403397,-0.0059634601577035,0.0131934478699493,0.0131934478699493,-0.0156197654052834,Financial Services,9.0
2021-08-27,3930.039794921875,3934.770705291356,3869.1911935365,3906.4776472414255,21280.0,3816.854138183594,3627.1256982421874,-0.6423843587715171,0.0127348038439453,-0.0059953967160572,0.0012037817977297,-0.015482947898899,Financial Services,9.0
2021-08-30,3971.588623046875,4027.518759489367,3944.185756399965,3965.686650132237,39517.0,3826.9838256835938,3641.236157226562,-0.6258778919768383,0.0105721138444161,-0.0014860483989678,0.014082560343217,-0.0068997243289228,Financial Services,9.0
2021-08-31,4081.622314453125,4119.3305369025975,3950.322843798468,3972.245048093476,47450.0,3844.064965820312,3657.600122070312,-0.5821638438205592,0.0277052086330722,-0.0267974981350777,0.0092385379009582,-0.0321684517917599,Financial Services,9.0
2021-09-01,4063.353759765625,4118.019063516669,4014.4033340470814,4079.982851756135,20847.0,3859.953955078125,3673.838798828125,-0.5894215525200388,-0.0044758072354736,0.0040924548965357,0.0134532474854458,-0.0120468038503659,Financial Services,9.0
2021-09-02,4014.496826171875,4111.226607940323,3982.5968028496577,4084.7605901683264,18049.0,3875.426037597656,3688.406977539063,-0.6088313743717849,-0.0120237952396662,0.0175025082940352,0.0240951197514551,-0.007946207134665,Financial Services,9.0
2021-09-03,4078.5302734375,4118.205509435415,4000.396608707207,4023.7712018103457,24930.0,3894.1770751953127,3703.229697265625,-0.5833922460320163,0.0159505537152674,-0.0134261775580745,0.009727826775324,-0.019157309003971,Financial Services,9.0
2021-09-06,3980.91064453125,4117.409899324405,3973.322066551252,4117.409899324405,43258.0,3905.819775390625,3715.8080224609375,-0.6221744508682662,-0.0239350016700926,0.0342884497999647,0.0342884497999647,-0.0019062417264811,Financial Services,9.0
2021-09-07,4005.080810546875,4026.5817031782567,3964.046959416705,3979.739198487956,30716.0,3918.6311767578127,3728.123559570312,-0.612572157355715,0.0060715168397031,-0.0063273659777812,0.0053684041966797,-0.0102454489862258,Financial Services,9.0
2021-09-08,4049.394287109375,4089.350854021945,3971.30773658626,4005.034341567884,30546.0,3933.726184082031,3741.0769482421874,-0.5949673544660863,0.0110643152182612,-0.0109547113460164,0.0098672947309097,-0.0192835137767867,Financial Services,9.0
2021-09-09,4013.794189453125,4065.320949729016,3999.64766014265,4014.403050585292,10653.0,3947.027124023437,3754.954399414063,-0.6091105170140726,-0.0087914624094713,0.0001516921654245,0.0128374196193927,-0.0035244779983107,Financial Services,9.0
2021-09-13,4011.030029296875,4037.6835983025007,3982.877866049969,4024.7081325961785,10999.0,3958.494140625,3768.170346679688,-0.6102086591252542,-0.0006886651446935,0.0034101223873661,0.0066450684265502,-0.0070186867316576,Financial Services,9.0
2021-09-14,4011.77978515625,4056.5143785904634,3989.904243265119,4056.5143785904634,10442.0,3962.4616943359374,3781.33638671875,-0.6099107970493455,0.0001869235218631,0.0111508098225461,0.0111508098225461,-0.0054528271895858,Financial Services,9.0
2021-09-15,4031.82861328125,4073.424670683032,4002.926693114288,4073.424670683032,42277.0,3971.811462402344,3793.80498046875,-0.6019458235313941,0.0049974896925253,0.0103169210280318,0.0103169210280318,-0.0071684396682329,Financial Services,9.0
2021-09-16,4046.489990234375,4070.8947535417847,4027.4721152626366,4035.9504260993663,21353.0,3979.6435302734376,3805.199541015625,-0.5961211699187111,0.0036364087761143,-0.0026046188574405,0.0060310944463737,-0.0046998448081263,Financial Services,9.0
2021-09-17,4121.0634765625,4612.956477105256,4014.402992836485,4073.3778942278823,845305.0,3990.18779296875,3816.02033203125,-0.5664947079608593,0.0184291784999091,-0.0115711836533983,0.1193606949614518,-0.0258817861779174,Financial Services,9.0
2021-09-20,4199.8056640625,4496.880953545368,4126.825125076531,4168.983384016018,413440.0,4005.776965332031,3829.835122070313,-0.5352121095829026,0.0191072493660498,-0.0073389776841882,0.0707354847451453,-0.0173771228536738,Financial Services,9.0
2021-09-21,4386.1923828125,4440.623473185957,4133.242818290512,4259.717600551506,343062.0,4032.025183105469,3846.843642578125,-0.461164625625952,0.0443798436544101,-0.028834754890504,0.0124096450002393,-0.0576695097810078,Financial Services,9.0
2021-09-22,4421.18310546875,4495.9435592961845,4354.479196417726,4431.76932845397,144092.0,4060.1353515625,3864.72154296875,-0.4472635548205475,0.0079774710278014,0.0023944321537203,0.0169096036160456,-0.0150873436950655,Financial Services,9.0
2021-09-23,4639.28173828125,4666.684603960718,4409.285036595457,4459.406517410895,233872.0,4096.904357910156,3885.737895507813,-0.3606176010609456,0.0493303777766463,-0.0387722132471728,0.0059067043618739,-0.0495759289176089,Financial Services,9.0
2021-09-24,4581.80615234375,4695.914776519455,4543.723284755639,4679.566558217405,71950.0,4131.963623046875,3904.384018554688,-0.3834514304033239,-0.0123888975017916,0.0213366525390095,0.0249047254252199,-0.0083117587959565,Financial Services,9.0
2021-09-27,4677.787109375,4777.936310351717,4608.132201282845,4664.57742926298,181379.0,4169.350988769531,3924.892612304688,-0.3453202350927984,0.0209482797481845,-0.0028239164808389,0.0214095251953649,-0.0148905682245683,Financial Services,9.0
2021-09-28,4578.375,4726.395264768628,4560.343609024163,4722.531561646361,105439.0,4199.690307617188,3943.580654296875,-0.3848145543417224,-0.0212519524832079,0.0314864032863977,0.0323303060078363,-0.0039383822810138,Financial Services,9.0
2021-09-29,4495.9931640625,4595.071019682253,4436.31772169185,4581.332838615971,79366.0,4220.408850097656,3958.902890625,-0.417543107727054,-0.017993684645207,0.0189812732002376,0.0220369231011525,-0.0132730278256758,Financial Services,9.0
2021-09-30,4587.62841796875,4619.397982331493,4507.870031751583,4535.5373822110105,62195.0,4246.622583007813,3977.28884765625,-0.3811383679525676,0.020381537640829,-0.0113546763189691,0.0069250517845578,-0.0173855375698629,Financial Services,9.0
2021-10-01,4519.70068359375,4674.781252132149,4493.559897528343,4564.350348068687,74284.0,4271.882775878907,3996.1777734375,-0.4081246138347722,-0.0148067210737778,0.0098788985379081,0.0343121324607473,-0.005783742750996,Financial Services,9.0
2021-10-04,4689.52099609375,4721.577057972796,4543.838346370994,4567.880043397947,85737.0,4302.432312011719,4017.523442382813,-0.3406586111617247,0.0375733537215059,-0.025938886465617,0.0068356793595225,-0.0310655714824831,Financial Services,9.0
2021-10-05,4614.3427734375,4722.531585686412,4580.378614723326,4722.531585686412,44484.0,4334.103918457031,4037.90611328125,-0.3705253220163612,-0.0160311090874465,0.0234462018885335,0.0234462018885335,-0.0073605625723535,Financial Services,9.0
2021-10-06,4548.84765625,4663.380789004382,4531.722329740346,4649.499594310549,72861.0,4361.292260742188,4056.147900390625,-0.39654514076592,-0.0141938127276809,0.022126908981499,0.025178493853716,-0.003764761496491,Financial Services,9.0
2021-10-07,4523.13525390625,4615.677780721037,4503.100273874183,4590.872567348001,22876.0,4384.979309082031,4073.4744580078127,-0.406760132009997,-0.0056525090059724,0.0149757435140265,0.0204598186036701,-0.0044294452647121,Financial Services,9.0
2021-10-08,4499.8564453125,4572.697998958194,4484.01917802575,4572.697998958194,21606.0,4409.282421875,4090.5096875,-0.416008308153892,-0.005146608997298,0.0161875283202808,0.0161875283202808,-0.0035195050062647,Financial Services,9.0
2021-10-11,4484.7353515625,4560.343558042599,4457.402004785959,4492.7017352561625,29110.0,4432.967687988281,4105.324765625,-0.4220155974842359,-0.003360350254229,0.0017763330652023,0.0168590118598095,-0.0060947513362228,Financial Services,9.0
2021-10-12,4529.52783203125,4569.07278935879,4467.800822458242,4484.019616816941,36062.0,4458.855090332031,4120.535424804688,-0.4042204965181066,0.0099877644849531,-0.0100470108368669,0.008730481143728,-0.0136276918614995,Financial Services,9.0
2021-10-13,4514.64501953125,4573.700424120872,4493.560491783335,4569.884236866704,22211.0,4482.995910644531,4136.028334960937,-0.4101331217696204,-0.0032857315490488,0.0122355616214515,0.0130808522783378,-0.0046702515162762,Financial Services,9.0
2021-10-14,4527.57177734375,4587.056684210488,4499.95240397777,4536.921714816613,27294.0,4507.05,4151.668291015625,-0.4049975954930923,0.0028632944022345,0.0020651108215776,0.0131383685984625,-0.0061002618454751,Financial Services,9.0
2021-10-18,4553.951171875,4576.180740687307,4499.761502735656,4565.066189202724,29219.0,4528.694384765625,4168.6462109375,-0.3945176224217986,0.0058263890289391,0.0024407414370997,0.0048813805799226,-0.0118994840072105,Financial Services,9.0
2021-10-19,4584.76708984375,4689.616733010773,4529.384397287056,4587.009192843029,60765.0,4547.942456054688,4186.271362304688,-0.3822751128336001,0.0067668529603628,0.0004890331297844,0.0228691318691602,-0.0120797177853109,Financial Services,9.0
2021-10-20,4563.96826171875,4663.380110811004,4471.282721138334,4588.964470744871,21788.0,4556.83125,4202.589594726563,-0.3905380454193443,-0.0045365070280394,0.0054768586442157,0.0217818887843921,-0.0203081036644877,Financial Services,9.0
2021-10-21,4515.6455078125,4602.511729020866,4486.451589096415,4565.112916492108,20080.0,4561.554370117187,4217.92544921875,-0.4097356490287953,-0.0105878812329978,0.0109546705103453,0.0192367228689851,-0.0064650599046308,Financial Services,9.0
2021-10-22,4529.24169921875,4579.186142522505,4475.815078252812,4517.41161203064,48576.0,4556.052368164063,4233.560400390625,-0.4043341710062099,0.0030109076061722,-0.0026119355012894,0.0110271093089093,-0.0117959306466585,Financial Services,9.0
2021-10-25,4517.8408203125,4564.922654247011,4440.706048231225,4529.909418402315,39884.0,4552.8541015625,4248.961708984375,-0.4088634980074433,-0.0025171716731779,0.002671319900328,0.0104213131464987,-0.0170733709196817,Financial Services,9.0
2021-10-26,4508.34814453125,4558.435601432719,4486.977589421923,4517.936128515123,10372.0,4544.382153320313,4263.494877929687,-0.4126347364429643,-0.0021011532187168,0.0021267177415087,0.0111099354565653,-0.0047402184623319,Financial Services,9.0
2021-10-27,4563.5400390625,4722.531851563156,4508.443834127596,4531.674967818569,33423.0,4543.640405273438,4276.117104492188,-0.390708169183963,0.0122421545013552,-0.0069825335093317,0.0348395787348714,-0.0120731284185735,Financial Services,9.0
2021-10-28,4552.568359375,4565.113981746589,4512.641407243755,4550.803279609452,16493.0,4546.469165039062,4290.271806640625,-0.3950669844530416,-0.0024042036650463,-0.0003877107659269,0.0027557241058784,-0.0087702037574075,Financial Services,9.0
2021-10-29,4607.76025390625,4856.098462415073,4513.595643553185,4627.127218607683,165706.0,4547.475756835937,4304.6300390625,-0.3731404171940403,0.0121232434473157,0.0042031190066833,0.0538956444833025,-0.0204360915421405,Financial Services,9.0
2021-11-01,4544.83984375,4658.085370303063,4516.456955195486,4631.896602761743,53708.0,4548.73271484375,4317.323271484375,-0.3981373595344379,-0.0136553133603053,0.0191550774075046,0.0249173855287325,-0.0062450800314878,Financial Services,9.0
2021-11-02,4643.29833984375,4652.8863240121855,4543.504949670466,4564.159970078797,22436.0,4546.42158203125,4332.4287939453125,-0.359021890584602,0.02166379883092,-0.0170435677341412,0.0020649080603245,-0.0214919186469164,Financial Services,9.0
2021-11-03,4699.44384765625,4751.153373926625,4596.40678653495,4664.335109463307,37958.0,4550.676635742188,4349.193110351563,-0.3367164730265126,0.0120917295644607,-0.007470828321622,0.011003328893091,-0.0219253733976815,Financial Services,9.0
2021-11-04,4729.92529296875,4741.612365701112,4705.215575217528,4717.7611968595575,6691.0,4559.730517578125,4366.612021484375,-0.3246068423194588,0.006486181407977,-0.0025717311280317,0.0024708789269325,-0.0052241243192475,Financial Services,9.0
