Date_Ticker,Close_DBREALTY.NS,High_DBREALTY.NS,Low_DBREALTY.NS,Open_DBREALTY.NS,Volume_DBREALTY.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-03-31,5.050000190734863,5.449999809265137,4.949999809265137,5.449999809265137,332972.0,6.400000047683716,8.331000022888183,-1.1125231646536902,-0.028846081544659,0.0792078422618962,0.0792078422618962,-0.0198020549886701,Realty,17.0
2020-04-01,4.849999904632568,5.150000095367432,4.800000190734863,5.150000095367432,259241.0,6.227500033378601,8.203000020980834,-1.1151840453662998,-0.0396040155541442,0.0618557106461614,0.0618557106461614,-0.0103092195630657,Realty,17.0
2020-04-03,4.650000095367432,5.0,4.650000095367432,4.949999809265137,414735.0,6.042500019073486,8.060000019073486,-1.1178449197348843,-0.0412370748861465,0.0645160661817147,0.0752687951514787,0.0,Realty,17.0
2020-04-07,4.449999809265137,4.849999904632568,4.449999809265137,4.699999809265137,542271.0,5.852500009536743,7.910000019073486,-1.120505800447494,-0.0430108133334331,0.0561797776888635,0.0898876657330658,0.0,Realty,17.0
2020-04-08,4.25,4.599999904632568,4.25,4.599999904632568,335675.0,5.6625,7.75700002670288,-1.123166674816079,-0.0449437792893218,0.0823529187370748,0.0823529187370748,0.0,Realty,17.0
2020-04-09,4.050000190734863,4.25,4.050000190734863,4.150000095367432,1406056.0,5.475,7.601000022888184,-1.1258275491846634,-0.0470587786506204,0.0246913333143383,0.0493826666286767,0.0,Realty,17.0
2020-04-13,3.849999904632568,3.900000095367432,3.849999904632568,3.849999904632568,839383.0,5.295000004768371,7.446000013351441,-1.128488429897273,-0.049382784366241,0.0,0.0129870628502353,0.0,Realty,17.0
2020-04-15,4.0,4.0,3.700000047683716,3.849999904632568,1574168.0,5.140000009536744,7.304000005722046,-1.126492770948822,0.0389610646968956,-0.0375000238418579,0.0,-0.074999988079071,Realty,17.0
2020-04-16,4.0,4.199999809265137,3.900000095367432,4.199999809265137,1234465.0,5.002500009536743,7.171999998092652,-1.126492770948822,0.0,0.0499999523162841,0.0499999523162841,-0.024999976158142,Realty,17.0
2020-04-17,3.950000047683716,4.150000095367432,3.799999952316284,4.150000095367432,1388112.0,4.8775000214576725,7.045999999046326,-1.1271579895409682,-0.012499988079071,0.050632922853,0.050632922853,-0.0379747072295333,Realty,17.0
2020-04-20,3.950000047683716,4.099999904632568,3.900000095367432,4.0,1229988.0,4.767500019073486,6.925,-1.1271579895409682,0.0,0.0126582156234666,0.0379746468704,-0.0126582156234666,Realty,17.0
2020-04-21,3.799999952316284,4.0,3.799999952316284,3.950000047683716,959256.0,4.665000021457672,6.8109999990463255,-1.1291536484894191,-0.0379747072295332,0.0394737098025486,0.0526315921561542,0.0,Realty,17.0
2020-04-22,3.950000047683716,3.950000047683716,3.650000095367432,3.650000095367432,875659.0,4.582500028610229,6.705,-1.1271579895409682,0.0394737098025486,-0.0759493540999333,0.0,-0.0759493540999333,Realty,17.0
2020-04-23,4.099999904632568,4.099999904632568,4.0,4.099999904632568,612747.0,4.505000019073487,6.601999998092651,-1.1251623337645296,0.0379746468704,0.0,0.0,-0.0243902212094149,Realty,17.0
2020-04-24,4.0,4.300000190734863,3.950000047683716,4.300000190734863,836499.0,4.435000014305115,6.498000001907348,-1.126492770948822,-0.0243902212094149,0.0750000476837158,0.0750000476837158,-0.012499988079071,Realty,17.0
2020-04-27,4.099999904632568,4.150000095367432,4.050000190734863,4.150000095367432,498774.0,4.382500004768372,6.3870000076293945,-1.1251623337645296,0.024999976158142,0.0121951687555816,0.0121951687555816,-0.0121950524538331,Realty,17.0
2020-04-28,4.099999904632568,4.199999809265137,4.050000190734863,4.150000095367432,222686.0,4.322499990463257,6.276000013351441,-1.1251623337645296,0.0,0.0121951687555816,0.0243902212094149,-0.0121950524538331,Realty,17.0
2020-04-29,4.099999904632568,4.150000095367432,3.950000047683716,4.150000095367432,599330.0,4.272499990463257,6.169000015258789,-1.1251623337645296,0.0,0.0121951687555816,0.0121951687555816,-0.0365853318141223,Realty,17.0
2020-04-30,4.199999809265137,4.199999809265137,4.099999904632568,4.199999809265137,531154.0,4.229999971389771,6.069000015258789,-1.1238318965802374,0.0243902212094149,0.0,0.0,-0.0238095021842549,Realty,17.0
2020-05-04,4.400000095367432,4.400000095367432,4.0,4.199999809265137,723088.0,4.189999985694885,5.973000020980835,-1.1211710158676278,0.0476191179011716,-0.0454546094925921,0.0,-0.0909091106131052,Realty,17.0
2020-05-05,4.599999904632568,4.599999904632568,4.550000190734863,4.599999904632568,206490.0,4.167499971389771,5.878000011444092,-1.118510141499043,0.0454545011205131,0.0,0.0,-0.0108695032465873,Realty,17.0
2020-05-06,4.800000190734863,4.800000190734863,4.800000190734863,4.800000190734863,114124.0,4.164999985694886,5.794000015258789,-1.1158492607864334,0.043478323967111,0.0,0.0,0.0,Realty,17.0
2020-05-07,5.0,5.0,5.0,5.0,61774.0,4.182499980926513,5.723000011444092,-1.113188386417849,0.0416666252745538,0.0,0.0,0.0,Realty,17.0
2020-05-08,5.25,5.25,5.25,5.25,73070.0,4.222499990463257,5.659000015258789,-1.1098622902851056,0.05,0.0,0.0,0.0,Realty,17.0
2020-05-11,5.5,5.5,5.5,5.5,74364.0,4.284999990463257,5.603000011444092,-1.1065361941523624,0.0476190476190476,0.0,0.0,0.0,Realty,17.0
2020-05-12,5.75,5.75,5.75,5.75,90544.0,4.369999980926513,5.553000011444092,-1.1032100980196191,0.0454545454545454,0.0,0.0,0.0,Realty,17.0
2020-05-13,6.0,6.0,6.0,6.0,44493.0,4.477499985694886,5.503000011444092,-1.0998840018868756,0.0434782608695652,0.0,0.0,0.0,Realty,17.0
2020-05-14,6.300000190734863,6.300000190734863,5.699999809265137,6.300000190734863,1885366.0,4.592499995231629,5.4670000076293945,-1.095892683989974,0.0500000317891438,0.0,0.0,-0.0952381529054746,Realty,17.0
2020-05-15,6.599999904632568,6.599999904632568,6.599999904632568,6.599999904632568,112358.0,4.722499990463257,5.442000007629394,-1.0919013724370967,0.0476190007643018,0.0,0.0,0.0,Realty,17.0
2020-05-18,6.900000095367432,6.900000095367432,6.900000095367432,6.900000095367432,156693.0,4.869999992847442,5.428000011444092,-1.087910054540195,0.045454575010568,0.0,0.0,0.0,Realty,17.0
2020-05-19,7.199999809265137,7.199999809265137,7.199999809265137,7.199999809265137,138173.0,5.032499980926514,5.413000011444092,-1.0839187429873178,0.043478218804536,0.0,0.0,0.0,Realty,17.0
2020-05-20,7.550000190734863,7.550000190734863,7.550000190734863,7.550000190734863,191959.0,5.219999992847443,5.398000011444092,-1.079262203326257,0.0486111653807736,0.0,0.0,0.0,Realty,17.0
2020-05-21,7.900000095367432,7.900000095367432,7.900000095367432,7.900000095367432,33626.0,5.417499995231628,5.389000005722046,-1.0746056700092217,0.0463576020914645,0.0,0.0,0.0,Realty,17.0
2020-05-22,7.599999904632568,8.25,7.550000190734863,8.25,1957926.0,5.592499995231629,5.376000003814697,-1.0785969879061237,-0.0379747072295332,0.085526329411034,0.085526329411034,-0.0065789098059366,Realty,17.0
2020-05-26,7.25,7.449999809265137,7.25,7.349999904632568,593436.0,5.754999995231628,5.36,-1.083253521223159,-0.0460526196084853,0.0137930902941474,0.0275861805882946,0.0,Realty,17.0
2020-05-27,6.900000095367432,7.0,6.900000095367432,6.900000095367432,277861.0,5.895000004768372,5.341999998092652,-1.087910054540195,-0.048275848914837,0.0,0.0144927396015119,0.0,Realty,17.0
2020-05-28,6.599999904632568,6.699999809265137,6.599999904632568,6.599999904632568,221972.0,6.020000004768372,5.325,-1.0919013724370967,-0.0434782879113696,0.0,0.0151515009208376,0.0,Realty,17.0
2020-05-29,6.5,6.849999904632568,6.300000190734863,6.300000190734863,857163.0,6.140000009536744,5.313000001907349,-1.093231809621389,-0.0151515009208375,-0.0307692014254056,0.0538461391742413,-0.0307692014254056,Realty,17.0
2020-06-01,6.800000190734863,6.800000190734863,6.550000190734863,6.650000095367432,112717.0,6.270000028610229,5.314000005722046,-1.0892404917244871,0.0461538754976712,-0.0220588369353003,0.0,-0.0367647048511307,Realty,17.0
2020-06-02,7.099999904632568,7.099999904632568,7.099999904632568,7.099999904632568,64778.0,6.405000019073486,5.327000007629395,-1.0852491801716102,0.0441176037474911,0.0,0.0,0.0,Realty,17.0
2020-06-03,7.449999809265137,7.449999809265137,7.25,7.449999809265137,340585.0,6.547500014305115,5.353000001907349,-1.0805926468545746,0.0492957618779969,0.0,0.0,-0.0268456126691988,Realty,17.0
2020-06-04,7.800000190734863,7.800000190734863,7.75,7.800000190734863,379278.0,6.697500014305115,5.392000007629394,-1.075936107193514,0.0469799181785818,0.0,0.0,-0.0064102807066922,Realty,17.0
2020-06-05,8.149999618530273,8.149999618530273,7.449999809265137,8.100000381469727,242317.0,6.854999995231628,5.443000001907349,-1.0712795802205035,0.0448717204149754,-0.0061348760001002,0.0,-0.0858895511692515,Realty,17.0
2020-06-08,8.550000190734863,8.550000190734863,8.550000190734863,8.550000190734863,70608.0,7.020000004768372,5.501000003814697,-1.0659578187952845,0.0490798271076144,0.0,0.0,0.0,Realty,17.0
2020-06-09,8.949999809265137,8.949999809265137,8.949999809265137,8.949999809265137,204652.0,7.192499995231628,5.571999998092651,-1.060636070058115,0.0467835800709957,0.0,0.0,0.0,Realty,17.0
2020-06-10,8.550000190734863,9.350000381469728,8.550000190734863,9.350000381469728,451165.0,7.332500004768372,5.64,-1.0659578187952845,-0.0446926957603048,0.0935672716828448,0.0935672716828448,0.0,Realty,17.0
2020-06-11,8.149999618530273,8.399999618530273,8.149999618530273,8.149999618530273,217007.0,7.439999985694885,5.696999988555908,-1.0712795802205035,-0.0467836916118489,0.0,0.0306748480615368,0.0,Realty,17.0
2020-06-12,7.75,7.849999904632568,7.75,7.75,390897.0,7.512499976158142,5.749999990463257,-1.0766013289576728,-0.0490797100923554,0.0,0.0129032135009765,0.0,Realty,17.0
2020-06-15,8.100000381469727,8.100000381469727,7.400000095367432,7.75,421332.0,7.5875,5.810999994277954,-1.0719447892966123,0.0451613395444808,-0.0432099216032654,0.0,-0.0864197843377485,Realty,17.0
2020-06-16,8.5,8.5,7.75,8.5,438143.0,7.667499995231628,5.876999998092652,-1.0666230405594428,0.0493826666286766,0.0,0.0,-0.088235294117647,Realty,17.0
2020-06-17,8.100000381469727,8.399999618530273,8.100000381469727,8.300000190734863,358677.0,7.712500023841858,5.938000001907349,-1.0719447892966123,-0.0470587786506204,0.0246913333143383,0.0370369411027253,0.0,Realty,17.0
2020-06-18,8.350000381469727,8.5,7.75,7.75,501365.0,7.752500033378601,6.008000011444092,-1.068618693163869,0.030864196077314,-0.0718563298273906,0.0179640253506037,-0.0718563298273906,Realty,17.0
2020-06-19,8.100000381469727,8.699999809265137,7.949999809265137,8.699999809265137,617986.0,7.762500047683716,6.077000017166138,-1.0719447892966123,-0.0299401183926648,0.0740739999430151,0.0740739999430151,-0.018518588288927,Realty,17.0
2020-06-22,7.949999809265137,8.5,7.800000190734863,8.5,1161339.0,7.780000042915344,6.147000017166138,-1.073940454589088,-0.018518588288927,0.0691824155887248,0.0691824155887248,-0.0188678769973629,Realty,17.0
2020-06-23,8.050000190734863,8.25,7.849999904632568,8.0,579750.0,7.820000052452087,6.223000020980835,-1.0726100110607708,0.0125786646375995,-0.0062112036708286,0.0248446962144579,-0.0248447554488862,Realty,17.0
2020-06-24,7.800000190734863,8.25,7.699999809265137,8.25,631446.0,7.865000057220459,6.298000020980835,-1.075936107193514,-0.0310558998852866,0.0576922818283598,0.0576922818283598,-0.0128205614133843,Realty,17.0
2020-06-25,7.900000095367432,8.100000381469727,7.449999809265137,7.699999809265137,429986.0,7.930000066757202,6.379000024795532,-1.0746056700092217,0.0128205002804169,-0.0253164916060666,0.0253164916060666,-0.0569620608442998,Realty,17.0
2020-06-26,7.849999904632568,8.100000381469727,7.599999904632568,8.100000381469727,299904.0,7.997500061988831,6.456000022888183,-1.0752708917733804,-0.0063291379912999,0.0318471948884513,0.0318471948884513,-0.0318471341448636,Realty,17.0
2020-06-29,7.5,8.0,7.5,8.0,418403.0,8.032500052452088,6.526000022888184,-1.079927425090416,-0.0445859756540915,0.0666666666666666,0.0666666666666666,0.0,Realty,17.0
2020-06-30,7.349999904632568,7.800000190734863,7.300000190734863,7.5,286966.0,8.045000052452087,6.594000020027161,-1.081923084038867,-0.0200000127156575,0.0204081765052661,0.0612245295157987,-0.0068026822512189,Realty,17.0
2020-07-01,7.0,7.5,7.0,7.400000095367432,723324.0,8.022500061988831,6.655000019073486,-1.0865796173559026,-0.0476190352617514,0.057142870766776,0.0714285714285714,0.0,Realty,17.0
2020-07-02,6.949999809265137,7.150000095367432,6.800000190734863,7.099999904632568,428782.0,7.980000042915345,6.718000016212463,-1.087244839120061,-0.0071428843906947,0.0215827481271961,0.0287770203728165,-0.0215826795175313,Realty,17.0
2020-07-03,6.949999809265137,7.150000095367432,6.800000190734863,7.099999904632568,393470.0,7.920000052452087,6.778000011444092,-1.087244839120061,0.0,0.0215827481271961,0.0287770203728165,-0.0215826795175313,Realty,17.0
2020-07-06,7.050000190734863,7.199999809265137,6.849999904632568,7.0,338581.0,7.845000052452088,6.837000017166138,-1.085914395591744,0.0143885444912408,-0.0070922254442735,0.0212765410598716,-0.0283688341406197,Realty,17.0
2020-07-07,7.050000190734863,7.25,6.849999904632568,7.25,401225.0,7.750000071525574,6.8980000209808345,-1.085914395591744,0.0,0.0283687665041452,0.0283687665041452,-0.0283688341406197,Realty,17.0
2020-07-08,6.900000095367432,7.050000190734863,6.849999904632568,7.050000190734863,308939.0,7.667500066757202,6.9540000247955325,-1.087910054540195,-0.0212766086963461,0.0217391439556848,0.0217391439556848,-0.0072464043541727,Realty,17.0
2020-07-09,6.900000095367432,7.0,6.800000190734863,6.900000095367432,173921.0,7.60500009059906,7.0100000286102295,-1.087910054540195,0.0,0.0,0.0144927396015119,-0.0144927396015119,Realty,17.0
2020-07-10,6.800000190734863,7.0,6.650000095367432,6.949999809265137,255975.0,7.557500100135803,7.064000034332276,-1.0892404917244871,-0.014492739601512,0.0220587668121907,0.0294117358316607,-0.0220588369353003,Realty,17.0
2020-07-13,6.599999904632568,6.849999904632568,6.5,6.699999809265137,440766.0,7.482500076293945,7.112000036239624,-1.0919013724370967,-0.0294118059547703,0.0151515009208376,0.0378787884261215,-0.0151515009208376,Realty,17.0
2020-07-14,6.300000190734863,6.599999904632568,6.300000190734863,6.5,255612.0,7.372500085830689,7.150000038146973,-1.095892683989974,-0.0454545027625127,0.0317460005095344,0.0476190007643018,0.0,Realty,17.0
2020-07-15,6.599999904632568,6.599999904632568,6.300000190734863,6.400000095367432,559027.0,7.29750006198883,7.190000038146973,-1.0919013724370967,0.0476190007643018,-0.0303030018416752,0.0,-0.0454545027625127,Realty,17.0
2020-07-16,6.349999904632568,6.900000095367432,6.300000190734863,6.900000095367432,447528.0,7.1975000381469725,7.221000032424927,-1.0952274685698402,-0.0378787884261216,0.0866142045661475,0.0866142045661475,-0.0078739708108072,Realty,17.0
2020-07-17,6.349999904632568,6.449999809265137,6.199999809265137,6.349999904632568,244380.0,7.110000014305115,7.248000030517578,-1.0952274685698402,0.0,0.0,0.0157480167140813,-0.0236220626173554,Realty,17.0
2020-07-20,6.650000095367432,6.650000095367432,6.400000095367432,6.650000095367432,262979.0,7.04500002861023,7.2760000324249265,-1.0912361506729382,0.0472441252347108,0.0,0.0,-0.0375939844232718,Realty,17.0
2020-07-21,6.949999809265137,6.949999809265137,6.75,6.900000095367432,306543.0,6.990000009536743,7.305000028610229,-1.087244839120061,0.0451127382850254,-0.0071942036359554,0.0,-0.0287769517631517,Realty,17.0
2020-07-22,7.099999904632568,7.25,6.900000095367432,7.199999809265137,525995.0,6.954999995231629,7.332000026702881,-1.0852491801716102,0.0215827481271962,0.0140844937994042,0.0211267742791885,-0.0281689875988085,Realty,17.0
2020-07-23,7.050000190734863,7.400000095367432,7.0,7.199999809265137,313315.0,6.9125,7.353000030517578,-1.085914395591744,-0.0070422133196201,0.0212765410598716,0.0496453752004915,-0.0070922254442735,Realty,17.0
