Date_Ticker,Close_SAIL.NS,High_SAIL.NS,Low_SAIL.NS,Open_SAIL.NS,Volume_SAIL.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-04-09,22.648897171020508,23.16462190520448,22.0901960587561,22.56294277541589,26855643.0,21.069490432739254,30.146669616699217,-1.802381909029196,0.0394477436685796,-0.0037950808357501,0.022770412629355,-0.0246679168546569,Metals & Mining,14.0
2020-04-13,22.605920791625977,22.99271478015377,21.574472887958287,22.476990008598,24780279.0,20.96419668197632,29.76073589324951,-1.803603837928587,-0.001897504283322,-0.0057034077141303,0.0171102956651547,-0.0456273342358066,Metals & Mining,14.0
2020-04-15,22.47698974609375,23.336530475500343,22.176150162912677,23.078668912455903,25214416.0,21.02651348114013,29.40144802093506,-1.807269678857582,-0.0057034193263203,0.0267686720134183,0.0382409183398757,-0.0133843360067091,Metals & Mining,14.0
2020-04-16,23.078670501708984,23.250577675761942,21.96126649286696,22.262106096764583,19014532.0,20.910475540161134,29.043879127502443,-1.790162348881175,0.0267687427191979,-0.0353817783777421,0.0074487468435511,-0.0484171741504467,Metals & Mining,14.0
2020-04-17,24.325000762939453,24.62584033098901,22.648897408566903,23.89523041985258,33555416.0,20.95560140609741,28.716394004821776,-1.7547259769522623,0.0540035554100994,-0.0176678449992755,0.0123675049789888,-0.0689045550586863,Metals & Mining,14.0
2020-04-20,24.0241641998291,24.92668131583168,23.895231778019724,24.92668131583168,18760741.0,20.94055957794189,28.39750442504883,-1.76327953347882,-0.0123673814460344,0.0375670557566782,0.0375670557566782,-0.005366780743627,Metals & Mining,14.0
2020-04-21,22.734851837158203,23.422483731290136,22.305081493464808,23.422483731290136,19025690.0,20.925517654418947,28.082912521362303,-1.799937996999592,-0.0536673139571727,0.0302457169748542,0.0302457169748542,-0.0189035911371532,Metals & Mining,14.0
2020-04-22,22.648897171020508,22.777827944705567,21.83233287194225,22.648897171020508,19429714.0,20.974941349029542,27.736517601013183,-1.802381909029196,-0.0037807445042245,0.0,0.0056925850610523,-0.0360531593619075,Metals & Mining,14.0
2020-04-23,22.863784790039062,23.422485962165236,22.605921575596582,22.73485400253978,14851109.0,20.97064380645752,27.35574115753174,-1.7962721018397745,0.0094877740578691,-0.0056390833225238,0.0244360755341599,-0.0112782383498823,Metals & Mining,14.0
2020-04-24,23.121644973754883,23.50843895242236,22.176149856579578,22.348058655863746,15593701.0,21.140403079986573,26.977543334960934,-1.7889404742126074,0.0112781057941098,-0.0334572353640593,0.0167286531346069,-0.0408922080694745,Metals & Mining,14.0
2020-04-27,22.82080078125,23.508434199930097,22.605915645308123,23.508434199930097,12309351.0,21.34454383850097,26.597626190185547,-1.7974942476624562,-0.0130113663126636,0.0301318707117881,0.0301318707117881,-0.0094161961274571,Metals & Mining,14.0
2020-04-28,23.551414489746094,23.723323282878592,22.605919406404848,23.035689749792347,11729064.0,21.580917644500733,26.27787712097168,-1.776721022526232,0.032015252904551,-0.0218978244460978,0.0072992980191208,-0.0401459998826354,Metals & Mining,14.0
2020-04-29,25.958127975463867,26.473851047743764,23.29355166442852,23.551413200568465,47374906.0,21.94192476272583,26.01141948699951,-1.7082919737747193,0.102189763878752,-0.0927152673401671,0.0198674986411719,-0.1026490166607531,Metals & Mining,14.0
2020-04-30,27.376371383666992,27.72018733277389,26.3019455180556,26.3019455180556,35723443.0,22.403927898406984,25.77074821472168,-1.6679676693249526,0.0546358123183488,-0.0392464673478386,0.012558857574237,-0.0392464673478386,Metals & Mining,14.0
2020-05-04,24.797748565673828,25.5283584603604,24.410954609826906,25.39942604878228,19496308.0,22.76708383560181,25.48795944213867,-1.7412845421356735,-0.0941915486846293,0.0242633915540753,0.0294627511345089,-0.0155979465160938,Metals & Mining,14.0
2020-05-05,24.41095542907715,25.52835931711157,24.239048273609846,25.44240491965603,19206540.0,22.99701099395752,25.22150173187256,-1.7522820649226585,-0.0155979134788105,0.0422535485583768,0.045774688798269,-0.0070422133196201,Metals & Mining,14.0
2020-05-06,24.367977142333984,24.58286229942786,23.50843651395849,24.4109535179753,13068084.0,23.261319828033447,24.973094444274903,-1.7535040480528716,-0.0017606146907289,0.0017636414951593,0.0088183420330183,-0.0352733681320732,Metals & Mining,14.0
2020-05-07,24.41095542907715,24.883703795360702,23.98118508124324,24.067139478698778,10084832.0,23.55141487121582,24.740158920288085,-1.7522820649226585,0.0017637199219338,-0.0140844937994042,0.0193662377393242,-0.0176056340392963,Metals & Mining,14.0
2020-05-08,24.41095542907715,25.141565348283542,24.28202465261573,24.969656553372477,9909903.0,23.721174240112305,24.512380714416505,-1.7522820649226585,0.0,0.0228873108190523,0.0299295912988364,-0.0052816767797562,Metals & Mining,14.0
2020-05-11,24.41095542907715,24.883703795360702,24.28202465261573,24.539886205538565,9173149.0,23.85225419998169,24.27600700378418,-1.7522820649226585,0.0,0.0052816767797561,0.0193662377393242,-0.0052816767797562,Metals & Mining,14.0
2020-05-12,23.766300201416016,24.06713977651117,23.42248424678319,24.06713977651117,12003321.0,23.908124351501463,24.07659362792969,-1.7706112695676328,-0.026408439011496,0.0126582418191125,0.0126582418191125,-0.0144665325153278,Metals & Mining,14.0
2020-05-13,24.71179580688477,25.313474969264707,24.325001825434256,25.313474969264707,18992041.0,24.013418102264403,23.89609016418457,-1.7437283999344548,0.0397830372189111,0.0243478526239808,0.0243478526239808,-0.0156522004500679,Metals & Mining,14.0
2020-05-14,24.196069717407227,24.58286367763883,23.89523015272084,24.153093339356488,9714715.0,24.09937210083008,23.71730571746826,-1.7583918178812574,-0.0208696321994477,-0.0017761718557051,0.0159858177277996,-0.012433406259776,Metals & Mining,14.0
2020-05-15,25.227519989013672,25.958129915265506,23.50843858110056,24.282024886772703,46610665.0,24.206814575195317,23.57032428741455,-1.7290650362184752,0.0426288353295822,-0.0374787177912344,0.0289608303380595,-0.0681430996253993,Metals & Mining,14.0
2020-05-18,23.594390869140625,25.442402889475243,23.336527697350256,25.356448498878454,23059501.0,24.17028408050537,23.4310786819458,-1.775499093626841,-0.0647360152953702,0.0746812087462043,0.0783242097913896,-0.0109290031355558,Metals & Mining,14.0
2020-05-19,23.207595825195312,24.282021557843244,22.992710678665727,23.89522763831257,30154216.0,24.129455661773683,23.29527118682861,-1.7864966706446488,-0.0163935168358682,0.0296296013726129,0.0462962962962962,-0.0092592592592591,Metals & Mining,14.0
2020-05-20,23.723323822021484,23.981185378136715,22.820805096730595,23.12164467182756,18263255.0,24.17887926101685,23.150868492126463,-1.7718331984670237,0.0222223792895545,-0.0253623461327711,0.0108695374244256,-0.0380435191991568,Metals & Mining,14.0
2020-05-21,24.153091430664062,24.53988372088576,23.594390362936984,23.723321126344217,27487142.0,24.254088973999025,23.03483051300049,-1.7596138010114708,0.0181158260902564,-0.0177935940644939,0.0160141939317399,-0.0231316587084072,Metals & Mining,14.0
2020-05-22,23.4654598236084,24.23904774437391,23.250574654383254,23.852253783991152,17373652.0,24.28417272567749,22.91621391296387,-1.779164934555836,-0.0284697140748892,0.0164835448906739,0.0329670897813478,-0.0091575094134294,Metals & Mining,14.0
2020-05-26,24.325000762939453,24.582863952457828,23.63736886977796,23.63736886977796,27070895.0,24.34434051513672,22.835417098999024,-1.7547259769522623,0.0366300488374098,-0.0282685250398486,0.0106007474380533,-0.0282685250398486,Metals & Mining,14.0
2020-05-27,25.48538017272949,25.74324335370382,24.711793908693902,24.840724679459218,44969019.0,24.47756948471069,22.83283847808838,-1.7217334085913083,0.0477031602629153,-0.0252951099375823,0.0101180825723077,-0.0303541190593406,Metals & Mining,14.0
2020-05-28,25.958127975463867,26.473851047743764,25.52835765560151,25.74324281553269,28673126.0,24.597905158996586,22.857765121459963,-1.7082919737747193,0.0185497645917103,-0.0082781454862342,0.0198674986411719,-0.0165562909724685,Metals & Mining,14.0
2020-05-29,25.915151596069336,26.173014787934186,24.84072572857522,24.84072572857522,29732816.0,24.595756340026856,22.951455078125,-1.70951390267411,-0.0016556039570786,-0.0414593703421392,0.0099502868393006,-0.0414593703421392,Metals & Mining,14.0
2020-06-01,26.215993881225582,27.20446545377645,26.04408506884981,26.38790269360136,29781118.0,24.537737464904787,22.96778636932373,-1.7009601834550838,0.0116087410888184,0.0065574020635885,0.0377049055255827,-0.0065574020635886,Metals & Mining,14.0
2020-06-02,26.731714248657227,26.98957578504152,25.829195592424888,26.473851072829277,27935407.0,24.63443574905396,23.0339709854126,-1.6862969282007498,0.0196719746643277,-0.0096463389302056,0.0096462776006682,-0.0337620942614136,Metals & Mining,14.0
2020-06-03,26.602787017822266,27.50530415461812,26.43087821107835,27.07553377720221,21651428.0,24.74402732849121,23.07952671051025,-1.689962660668099,-0.0048230064722256,0.0177705726495209,0.0339256611042753,-0.0064620600326102,Metals & Mining,14.0
2020-06-04,26.731714248657227,27.118506553233654,25.872173608118047,26.645759856714577,27576912.0,24.86221418380737,23.15344718933105,-1.6862969282007498,0.0048463805972128,-0.0032154463100685,0.0144694164010024,-0.0321543404416106,Metals & Mining,14.0
2020-06-05,28.70865631103516,29.05247057124161,26.903619149124815,27.07552791867157,59692433.0,25.077099227905272,23.294411849975585,-1.6300873853664355,0.0739549302371146,-0.0568862706310582,0.0119759788295732,-0.0628743171520886,Metals & Mining,14.0
2020-06-08,28.106979370117188,30.16987492310332,27.763161805175848,29.52521944800378,48035123.0,25.261900424957275,23.39755672454834,-1.6471946068811965,-0.0209580321140524,0.05045864442461,0.0733944237059982,-0.0122324622797026,Metals & Mining,14.0
2020-06-09,27.63423538208008,29.224384398066903,27.376372183136727,28.45079644068067,32609739.0,25.42306442260742,23.555712242126464,-1.6606359332361398,-0.0168194519166197,0.0295488927886207,0.0575427180814267,-0.0093312948731184,Metals & Mining,14.0
2020-06-10,27.161487579345703,27.63423596770509,26.817671612912235,27.50530354577917,22449990.0,25.592823791503907,23.72418228149414,-1.6740773680527288,-0.0171073234413041,0.0126582156234666,0.0174050992965082,-0.0126582156234665,Metals & Mining,14.0
2020-06-11,25.78621864318848,27.54827626136224,25.6143098631231,27.161483965380587,25533048.0,25.64654493331909,23.86342788696289,-1.7131797978339276,-0.0506330491708052,0.0533333460489908,0.068333307902018,-0.0066666920979817,Metals & Mining,14.0
2020-06-12,26.087059020996094,26.215989790437376,24.36797772326249,24.36797772326249,22376269.0,25.741094398498536,24.01040935516357,-1.7046261328457244,0.0116667116637159,-0.0658978574913331,0.004942326742831,-0.0658978574913331,Metals & Mining,14.0
2020-06-15,25.184539794921875,26.0011040489302,24.883701886075944,25.743242515792645,19196051.0,25.738945388793944,24.15137397766113,-1.7302870735795115,-0.0345964343986736,0.0221843529967311,0.0324232350742805,-0.0119453407247327,Metals & Mining,14.0
2020-06-16,25.35645294189453,26.774694897196454,24.754773741733025,26.21599371958587,48601252.0,25.82704849243164,24.30781044006348,-1.7253991410586575,0.006826138113801,0.0338983050847456,0.0559321904586533,-0.0237288394216763,Metals & Mining,14.0
2020-06-17,24.71179580688477,25.614312911010853,24.625841406624225,25.18454254915199,21696805.0,25.902258491516115,24.405798110961918,-1.7437283999344548,-0.0254237900106543,0.0191304082455843,0.0365217125934103,-0.0034782741380775,Metals & Mining,14.0
2020-06-18,25.48538017272949,25.65728896004571,24.668817531586697,24.79774830235201,25097181.0,25.990361309051515,24.5338697052002,-1.7217334085913083,0.0313042553398407,-0.0269814248685713,0.0067453883815384,-0.0320404339903296,Metals & Mining,14.0
2020-06-19,25.915151596069336,26.2589675457787,25.7862208198588,25.7862208198588,22925273.0,26.078464317321775,24.67999164581299,-1.70951390267411,0.0168634495709708,-0.0049751117886608,0.0132669858570888,-0.0049751117886608,Metals & Mining,14.0
2020-06-22,26.81766891479492,27.032554077126797,25.87217387264596,25.91515024933485,27149296.0,26.246074771881105,24.79602966308594,-1.6838530161711456,0.0348258552677143,-0.0336538820106829,0.0080128203168814,-0.0352564216208721,Metals & Mining,14.0
2020-06-23,27.9350700378418,28.407816721166288,26.9465986566992,27.032553046242818,43338189.0,26.42657823562622,24.918943939208983,-1.652082430940405,0.0416666014707348,-0.0323076688326322,0.0169230534480169,-0.0353846036470852,Metals & Mining,14.0
2020-06-24,26.51683235168457,28.75163861999049,26.13003836006559,28.57972981495009,49841902.0,26.47815084457397,24.996302642822265,-1.6924065726977031,-0.0507690757258182,0.0777957727343126,0.0842787795565613,-0.0145867344367928,Metals & Mining,14.0
2020-06-25,26.51683235168457,27.20446429295845,26.215992762585795,26.473854330702533,32776348.0,26.50608606338501,25.07452087402344,-1.6924065726977031,0.0,-0.0016207826188299,0.0259319036359257,-0.0113452310256682,Metals & Mining,14.0
2020-06-26,26.215993881225582,27.161489070404475,26.04408506884981,27.11851104758856,24735195.0,26.521128177642822,25.149300956726076,-1.7009601834550838,-0.0113451888396417,0.0344262044937884,0.0360655862776959,-0.0065574020635886,Metals & Mining,14.0
2020-06-29,25.399429321289062,26.38790252704477,25.098591360696204,26.344924504500124,21563538.0,26.480299949646,25.195716133117678,-1.724177212159267,-0.0311475721132701,0.0372250561715801,0.0389171423204848,-0.0118442803099007,Metals & Mining,14.0
2020-06-30,26.130035400390625,27.03255406546122,25.700265075912345,25.786219468696736,48609424.0,26.450216007232665,25.231816825866694,-1.7034042039463335,0.0287646651371489,-0.0131578823536055,0.034539511762663,-0.01644736862744,Metals & Mining,14.0
2020-07-01,26.087059020996094,26.38789857598821,25.786219466003978,26.301944183212797,22009671.0,26.42442960739136,25.27307472229004,-1.7046261328457244,-0.0016447118703057,0.0082372321864165,0.0115321376300021,-0.0115321376300021,Metals & Mining,14.0
