Date_Ticker,Close_THERMAX.NS,High_THERMAX.NS,Low_THERMAX.NS,Open_THERMAX.NS,Volume_THERMAX.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-03-12,811.4456787109375,829.0836596868893,784.452698194387,790.6893645547862,124382.0,909.1757934570312,,-1.0858242511835936,-0.0205258400112573,-0.0255794253401223,0.0217364901172083,-0.0332652957859501,Capital Goods,1.0
2020-03-13,813.297119140625,887.7470611198437,684.0817090078269,778.5571079236611,97653.0,900.1399719238282,,-1.0844274749504588,0.0022816566509155,-0.0427150304598056,0.0915408898262011,-0.1588784800680645,Capital Goods,1.0
2020-03-16,759.3113403320312,799.0699298228876,745.5224878740593,799.0699298228876,174120.0,889.4280548095703,,-1.125155791972161,-0.0663789131155882,0.0523613798174946,0.0523613798174946,-0.0181596819717487,Capital Goods,1.0
2020-03-17,754.82861328125,778.8007435609107,725.9841655289879,778.8007435609107,60902.0,878.9353881835938,,-1.1285376812858878,-0.0059036745701981,0.0317583751567838,0.0317583751567838,-0.0382132410519984,Capital Goods,1.0
2020-03-18,722.7683715820312,762.3807584671487,693.4853995101346,760.0907652090234,76074.0,866.8494537353515,,-1.1527247860481948,-0.0424735378801453,0.0516381113153845,0.054806475272862,-0.040515015907241,Capital Goods,1.0
2020-03-19,672.875244140625,706.4946444633645,646.8080279483561,706.4946444633645,68305.0,853.326171875,,-1.1903654972962898,-0.069030590439642,0.0499637943519188,0.0499637943519188,-0.0387400434467776,Capital Goods,1.0
2020-03-20,700.5384521484375,755.0280956436791,644.8182994657966,688.1343379031936,1232669.0,840.3333862304687,,-1.1694956324829264,0.0411119419962359,-0.0177065430272992,0.077782516188984,-0.0795390353117038,Capital Goods,1.0
2020-03-23,667.214599609375,835.8025747965464,561.1395378492715,659.5358600560829,87982.0,825.9253295898437,942.1613684082032,-1.1946360390964428,-0.0475689127939567,-0.0115086503769367,0.252674289929915,-0.1589819254887495,Capital Goods,1.0
2020-03-24,688.7249145507812,708.7586162690089,657.6653613702774,684.1964441349453,748201.0,813.0166900634765,934.7390795898438,-1.1784080815582847,0.0322389752172683,-0.0065751511527496,0.0290881036753181,-0.0450971825242627,Capital Goods,1.0
2020-03-25,719.2923583984375,728.4969923072232,686.2146210742762,689.1187765068328,832480.0,802.1845642089844,927.8647998046876,-1.155347183465392,0.0443826601911065,-0.0419489815779339,0.0127967909033268,-0.0459864990055107,Capital Goods,1.0
2020-03-26,757.7352905273438,825.9580338702688,710.7275478368725,711.9581170172514,42246.0,794.1126342773438,921.7408605957032,-1.1263448061441137,0.0534454894175471,-0.060413147021612,0.0900350613146783,-0.06203715635015,Capital Goods,1.0
2020-03-27,749.4658203125,816.1134572460069,710.7275276490677,757.0461382655963,124520.0,786.2046081542969,915.5421569824218,-1.1325835158922088,-0.0109134025011407,0.010114294404961,0.0889268531361673,-0.0516878710323037,Capital Goods,1.0
2020-03-30,728.93994140625,757.8336805259493,711.3673781890568,736.3725669295051,61380.0,777.691748046875,908.9572985839844,-1.148068788526819,-0.0273873448927817,0.0101964854730229,0.0396380243123435,-0.0241070110430396,Capital Goods,1.0
2020-03-31,728.93994140625,762.9528601208108,718.9476960423725,757.0461283005206,25824.0,770.194775390625,902.532257080078,-1.148068788526819,0.0,0.0385576167496721,0.046660797114429,-0.0137079130889723,Capital Goods,1.0
2020-04-01,723.9192504882812,744.4451815204656,710.7767950030436,738.095432207108,11742.0,762.8146362304688,896.2845239257813,-1.1518565321861265,-0.0068876606051837,0.0195825455798626,0.0283538958500406,-0.0181545876510026,Capital Goods,1.0
2020-04-03,704.2794189453125,732.7793547770488,690.1032371155165,732.7793547770488,78687.0,754.1747772216797,889.844736328125,-1.1666733469656425,-0.0271298650087309,0.0404668020462901,0.0404668020462901,-0.0201286328244908,Capital Goods,1.0
2020-04-07,721.01513671875,731.4503396017981,708.9062876037423,731.4503396017981,55824.0,746.9710083007812,883.6256518554687,-1.1540474733725434,0.0237628948443501,0.0144729317757978,0.0144729317757978,-0.0167941676926695,Capital Goods,1.0
2020-04-08,700.341552734375,728.496951416738,693.8933221898887,728.496951416738,21257.0,739.4960876464844,876.8118408203125,-1.1696441786729472,-0.0286728848418604,0.0402023820697696,0.0402023820697696,-0.0092072653968768,Capital Goods,1.0
2020-04-09,699.3078002929688,718.6523710270868,696.9943543659965,718.6523710270868,87028.0,732.6345581054687,869.6528601074219,-1.1704240691938348,-0.0014760689800142,0.027662455253629,0.027662455253629,-0.0033081940827816,Capital Goods,1.0
2020-04-13,689.4633178710938,701.8674920081864,681.7353669874524,693.0566041287602,399970.0,725.6852081298828,862.1966137695313,-1.1778510103224284,-0.0140774669147845,0.0052117149158301,0.0179910574146191,-0.0112086469045279,Capital Goods,1.0
2020-04-15,693.696533203125,708.7586890568172,689.1187914822937,691.1369130686423,270239.0,719.7977508544922,855.221640625,-1.1746573593300924,0.0061398702763512,-0.0036898269084085,0.0217128890411821,-0.006599055208902,Capital Goods,1.0
2020-04-16,700.4891967773438,727.4140868247246,689.6601878577445,693.6964908705179,146840.0,714.1573547363281,848.4906896972657,-1.1695327920537095,0.0097919814343799,-0.0096970887460881,0.038437266657717,-0.0154592090347988,Capital Goods,1.0
2020-04-17,689.3648681640625,716.142066063614,687.1498435965949,712.7456830428864,40295.0,710.6600311279296,841.8149792480468,-1.1779252834174387,-0.0158807996817932,0.0339164584077114,0.0388432876930113,-0.0032131381649411,Capital Goods,1.0
2020-04-20,700.2922973632812,726.5280567816166,692.1705406309665,694.2379329419332,46913.0,707.9332153320313,834.980693359375,-1.1696813382437306,0.0158514448644895,-0.0086454819568111,0.0374640125517835,-0.0115976668069812,Capital Goods,1.0
2020-04-21,689.5617065429688,694.2378690799051,673.3674053188289,692.170476959115,111200.0,706.2728820800781,828.6412145996094,-1.177776783273974,-0.0153230170611828,0.0037832298275741,0.0067813547251336,-0.0234849195807695,Capital Goods,1.0
2020-04-22,690.7923583984375,712.4503769539249,687.1498614422824,693.2042861184854,57987.0,707.1687377929687,822.3195263671874,-1.1768483465630657,0.0017846870610586,0.0034915379284736,0.0313524292678921,-0.0052729259550583,Capital Goods,1.0
2020-04-23,693.2534790039062,707.8234063666375,691.0876651868978,691.0876651868978,36049.0,706.8044891357422,815.2635852050781,-1.1749916112809171,0.0035627501890361,-0.0031241297485018,0.0210167389043123,-0.0031241297485018,Capital Goods,1.0
2020-04-24,690.6939086914062,723.5747442325865,689.1188040310346,693.2535288724991,700562.0,707.9784545898438,808.4897241210938,-1.1769226196580762,-0.0036921131880617,0.0037058676048589,0.0476055096583614,-0.0022804669920367,Capital Goods,1.0
2020-04-27,693.5980834960938,703.8856550877315,689.118823162814,694.0411004711199,255956.0,708.2221130371094,802.0273083496094,-1.1747316324251027,0.0042047204530727,0.000638722893802,0.0148321799561252,-0.0064580056373597,Capital Goods,1.0
2020-04-28,725.7897338867188,753.10837086923,700.9322353711004,700.9322353711004,235540.0,708.5469818115234,796.8440832519532,-1.1504453894274842,0.0464125423016776,-0.0342488979315021,0.0376398779247202,-0.0342488979315021,Capital Goods,1.0
2020-04-29,722.1964111328125,742.2793240406139,714.2223469382831,726.5280386498317,31623.0,706.7700378417969,791.51005859375,-1.1531562883255306,-0.0049509142746666,0.0059978524543271,0.0278081039980524,-0.0110414065642081,Capital Goods,1.0
2020-04-30,713.7793579101562,733.4192546664895,698.9633165277953,724.6083670394602,41192.0,704.9857147216796,785.9053747558594,-1.1595063386463074,-0.0116547979094129,0.0151713677473241,0.0275153610687706,-0.0207571726727152,Capital Goods,1.0
2020-05-04,690.6445922851562,711.0228286756924,689.1186986126476,695.0254303150416,39749.0,703.070947265625,780.2472729492188,-1.1769598252754154,-0.0324116484577745,0.0063431149375836,0.0295061115632717,-0.0022093761242086,Capital Goods,1.0
2020-05-05,689.3157348632812,715.6991295473348,685.919351460943,708.7587304734049,26272.0,701.0897369384766,774.7399487304688,-1.1779623508951098,-0.0019240828592868,0.0282062263006079,0.0382747605337725,-0.0049271810152599,Capital Goods,1.0
2020-05-06,702.75341796875,707.0358347346169,689.8570770943691,697.9788336209884,66527.0,700.0314453125,769.5052758789062,-1.1678246029615822,0.0194942352623561,-0.0067941104599136,0.006093768676707,-0.0183511606555493,Capital Goods,1.0
2020-05-07,690.841552734375,713.1394907973354,689.1187558447631,702.7534386222796,16013.0,699.3595520019531,764.4552893066407,-1.1768112330388385,-0.016950277195101,0.0172425729760419,0.0322764865180797,-0.0024937655860348,Capital Goods,1.0
2020-05-08,689.3157348632812,702.5074021621111,688.2327977901217,693.0566536469377,13270.0,697.7745819091797,759.033720703125,-1.1779623508951098,-0.0022086365029065,0.0054270033229379,0.0191373366827993,-0.0015710319935963,Capital Goods,1.0
2020-05-11,690.93994140625,698.8648547910209,689.167933849838,697.9296102209639,15917.0,697.3045013427734,753.7450048828125,-1.1767370059903843,0.0023562592014396,0.0101161742082649,0.0114697572246895,-0.0025646332629221,Capital Goods,1.0
2020-05-12,691.6783447265625,693.7949478855652,689.1187847036476,691.0876955170867,376856.0,696.9230285644531,748.6406176757813,-1.176179934754528,0.0010686939284616,-0.0008539362464923,0.0030600974790375,-0.0037005062286961,Capital Goods,1.0
2020-05-13,692.6135864257812,718.6524438397173,690.1524479194808,718.6524438397173,24766.0,697.0805419921875,743.7741918945312,-1.175474363375207,0.0013521338442198,0.037595071659378,0.037595071659378,-0.0035534077796555,Capital Goods,1.0
2020-05-14,689.16796875,698.7664085935554,689.118757998849,690.1032133674188,19902.0,696.8541137695313,739.1740734863281,-1.1780738296074598,-0.0049748052064099,0.0013570633863253,0.0139275768445317,-7.14060336266531e-05,Capital Goods,1.0
2020-05-15,689.4141235351562,694.0410760594978,689.118798924324,689.1680096783975,16373.0,696.3003601074219,734.8098291015625,-1.1778881238466556,0.0003571767643274,-0.0003569898677107,0.0067114269441066,-0.0004283704101069,Capital Goods,1.0
2020-05-18,689.2172241210938,697.0928675795213,681.2431591539922,689.2172241210938,292742.0,696.2929779052735,730.6102307128906,-1.1780366700366764,-0.0002856039749415,0.0,0.0114269394071959,-0.0115697412775344,Capital Goods,1.0
2020-05-19,699.603271484375,703.8856285465706,690.1032526030014,691.2354003757794,21488.0,696.2585266113281,727.0247082519531,-1.1702011578156912,0.0150693380835422,-0.0119608804727874,0.0061211221226991,-0.013579151597186,Capital Goods,1.0
2020-05-20,693.647216796875,707.823397896392,689.1187462134553,707.823397896392,47256.0,696.4628021240235,723.4672119140625,-1.1746945649474316,-0.0085134746080629,0.0204371628058708,0.0204371628058708,-0.0065284924004038,Capital Goods,1.0
2020-05-21,695.5669555664062,703.147274215054,694.1394832094547,697.9296725769734,8173.0,696.7015319824219,719.8370190429688,-1.1732462626180065,0.0027676010557588,0.0033968218180278,0.010898043082675,-0.0020522429156932,Capital Goods,1.0
2020-05-22,692.5643310546875,696.6005739104307,690.3493065417194,693.3518833086879,9079.0,696.6670745849609,716.3864953613281,-1.1755115229459905,-0.0043168015497137,0.0011371539345681,0.0058279681392146,-0.0031982942430702,Capital Goods,1.0
2020-05-26,699.0618286132812,703.3934568608382,692.6628678440784,692.6628678440784,11848.0,697.0854705810547,713.3709326171875,-1.1706096368149703,0.0093817964155024,-0.0091536406470603,0.0061963449730184,-0.0091536406470603,Capital Goods,1.0
2020-05-27,706.8389892578125,728.3985869201487,697.0928565969997,704.8700784242253,39908.0,697.7475158691407,710.7769445800782,-1.1647423385884836,0.0111251399035171,-0.0027855153203342,0.0305014267605328,-0.0137883348385271,Capital Goods,1.0
2020-05-28,709.1524047851562,723.5747000520411,704.279398751875,713.7301463098364,56258.0,696.9156494140625,708.390986328125,-1.162997035972129,0.0032729031116023,0.0064552295018545,0.0203373705984317,-0.0068715920589137,Capital Goods,1.0
2020-05-29,699.70166015625,720.7197584492867,694.5332694199569,709.1524077537737,102988.0,695.7909118652344,706.1561059570313,-1.170126930767237,-0.0133268174304075,0.0135068246020928,0.0300386571733204,-0.0073865634892719,Capital Goods,1.0
2020-06-01,744.1005249023438,753.1083150581815,705.6575569156703,709.7922812509134,48279.0,697.3069702148438,704.7721740722657,-1.1366312384073307,0.0634539937152343,-0.046107001007603,0.0121056091944296,-0.0516636754042322,Capital Goods,1.0
2020-06-02,742.9193115234375,777.7197868100658,733.4192926246823,753.1084011515194,34956.0,699.9207061767578,704.4443334960938,-1.1375223774077876,-0.0015874379057336,0.0137149344081364,0.0468428734410821,-0.01278741681822,Capital Goods,1.0
2020-06-03,733.2715454101562,754.289703241735,728.4969609842061,745.2327019797892,17205.0,702.1184967041015,704.0131921386719,-1.1448009104860286,-0.0129862906558418,0.0163120424411702,0.0286635393983851,-0.0065113455660951,Capital Goods,1.0
2020-06-04,717.766357421875,740.6549438556453,710.4322132788716,732.4347658806516,31916.0,702.8691436767579,703.9131518554688,-1.1564984394613314,-0.0211452197829501,0.0204361883321804,0.0318886308853805,-0.0102180104530765,Capital Goods,1.0
2020-06-05,737.4555053710938,741.2456946577576,714.7146099966643,714.7146099966643,31009.0,705.1998413085937,705.2047570800781,-1.141644419064476,0.0274311379261904,-0.0308369728191072,0.0051395497885076,-0.0308369728191072,Capital Goods,1.0
2020-06-08,734.3052978515625,753.1083717254464,730.613590147026,748.1860947860644,19157.0,707.4493194580078,705.8800939941407,-1.144021019965141,-0.0042717255435581,0.0189033048993578,0.025606616115801,-0.0050274834123323,Capital Goods,1.0
2020-06-09,717.6187744140625,739.6213285255637,714.7146189725848,734.3053054280143,33170.0,708.7832611083984,706.8881774902344,-1.156609780034013,-0.0227242313058636,0.0232526399933954,0.0306605051260906,-0.0040469334764114,Capital Goods,1.0
2020-06-10,709.053955078125,723.5746712702837,705.5099399064572,719.7352714289893,38189.0,709.6520416259766,707.2947583007813,-1.1630713090671394,-0.01193505471332,0.0150641799179971,0.0204790003471015,-0.0049982305948456,Capital Goods,1.0
2020-06-11,707.4296264648438,714.6654097072849,703.9348218118282,711.7612542597632,17486.0,710.3928436279297,707.0575036621094,-1.1642967460649771,-0.0022908392254892,0.0061230511599654,0.0102282728511098,-0.004940144605591,Capital Goods,1.0
2020-06-12,706.9373168945312,711.4658472622968,690.6938046743253,694.0409766815267,28476.0,711.2813110351562,706.0415441894531,-1.1646681575865854,-0.0006959131366503,-0.0182425512203207,0.0064058442800256,-0.0229773019927159,Capital Goods,1.0
2020-06-15,707.7249755859375,723.574682696156,701.9166649828016,701.9166649828016,16360.0,712.1968536376953,705.2067272949218,-1.1640739267799458,0.0011141846279473,-0.0082070165721183,0.0223952914719396,-0.0082070165721183,Capital Goods,1.0
2020-06-16,720.4244384765625,725.5436184940696,707.9711139124524,718.652430801453,38006.0,713.7572143554687,705.0364172363281,-1.154493111942606,0.0179440648962697,-0.0024596717996639,0.0071057834022569,-0.0172860940009813,Capital Goods,1.0
2020-06-17,701.3259887695312,737.0124938532524,696.5513444513273,718.6523782376947,22908.0,713.8433502197265,704.4841381835937,-1.1689014937693991,-0.026509997005956,0.0247051866687022,0.0508843328996444,-0.0068080242207778,Capital Goods,1.0
2020-06-18,715.9943237304688,737.3570156401227,699.5046975462603,700.1446175222902,41578.0,714.9607055664062,704.3256396484375,-1.157835309124963,0.0209151453045008,-0.0221366366783447,0.0298363984205212,-0.0230303867470544,Capital Goods,1.0
2020-06-19,740.2120361328125,783.6264950528163,701.9166972018317,709.2016911652702,376342.0,717.1929595947265,705.0442919921875,-1.13956481845074,0.0338238888210241,-0.041893867505254,0.0586513820375302,-0.0517356339286946,Capital Goods,1.0
2020-06-22,728.4478149414062,753.1084116993821,724.5592039356147,740.3104909776933,74569.0,718.9871337890625,705.1929455566407,-1.148440061908759,-0.0158930422867312,0.0162848673480355,0.0338536217037859,-0.0053382149359653,Capital Goods,1.0
2020-06-23,731.647216796875,738.1445979716124,728.4969477084264,733.419224382132,71306.0,720.6164031982422,705.8190588378907,-1.1460263474838666,0.0043920810658565,0.0024219426310603,0.0088804836888229,-0.0043057214134434,Capital Goods,1.0
2020-06-24,745.13427734375,767.8751718604474,734.0098838361502,738.2923006541265,206534.0,722.5311676025391,706.7355883789063,-1.1358513478864432,0.0184338301810548,-0.0091822063454304,0.0305191899073062,-0.0149293809798363,Capital Goods,1.0
2020-06-25,766.1524047851562,779.5409740112217,738.5876539544664,743.2638170418155,245826.0,725.3811676025391,708.2693701171875,-1.119994709776781,0.0282071675944522,-0.0298747189206554,0.0174750730304369,-0.0359781561194988,Capital Goods,1.0
2020-06-26,761.6239013671875,776.4891530357584,754.4866001189984,774.6186638465061,58906.0,728.4772796630859,709.6279174804688,-1.1234111340075923,-0.0059107083521308,0.0170619152786457,0.0195178376648714,-0.0093711623747324,Capital Goods,1.0
2020-06-29,741.9840698242188,760.7871445081346,728.4970184120153,758.0798920748467,100247.0,728.3714569091796,710.4578149414062,-1.1382279487871083,-0.0257867846685396,0.0216929485486678,0.0253416150677876,-0.0181770094004829,Capital Goods,1.0
2020-06-30,743.214599609375,753.0591533889908,734.3545012077208,734.5021334625823,170036.0,728.3862213134765,711.5348095703125,-1.1372996041693124,0.0016584315421323,-0.0117226789562152,0.0132459101110096,-0.0119213190999086,Capital Goods,1.0
2020-07-01,728.2015991210938,743.7559808799971,725.8880931088826,743.2637532288521,20763.0,728.1327239990235,712.0929956054688,-1.1486258137161192,-0.0202000882331589,0.0206840442618332,0.0213599939600197,-0.0031770130895119,Capital Goods,1.0
2020-07-02,743.2637939453125,748.1860707264073,730.5150850649998,732.434785026904,47985.0,729.4075958251954,713.1670373535156,-1.1372624906450852,0.0206841001755532,-0.0145695364238409,0.0066225165562914,-0.0171523340490479,Capital Goods,1.0
2020-07-03,755.6187133789062,768.859650230499,739.325988890019,751.1394534262109,69639.0,730.3157562255859,714.463564453125,-1.1279416086170038,0.016622522897305,-0.005927936766766,0.0175233045677007,-0.0215620976564105,Capital Goods,1.0
