Date_Ticker,Close_CHEMPLASTS.NS,High_CHEMPLASTS.NS,Low_CHEMPLASTS.NS,Open_CHEMPLASTS.NS,Volume_CHEMPLASTS.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2021-12-17,538.4000244140625,562.75,534.0,558.9500122070312,356931.0,582.9150024414063,647.6159985351562,0.6519766112905212,-0.0367653409860865,0.0381686234418974,0.0452265499290001,-0.0081724075307222,Chemicals,2.0
2021-12-20,519.2999877929688,538.4000244140625,510.0,538.25,464351.0,579.8825012207031,643.6669982910156,0.3875751620641178,-0.0354755493220495,0.0364914551366908,0.0367803525323948,-0.017908700195611,Chemicals,2.0
2021-12-21,537.5499877929688,542.9500122070312,522.5,522.5,120234.0,577.0450012207032,639.5439978027343,0.6402095702648254,0.0351434631792747,-0.0279973735182468,0.0100456228010226,-0.0279973735182468,Chemicals,2.0
2021-12-22,562.7999877929688,565.9500122070312,539.5999755859375,540.0,169964.0,575.225,634.7649975585938,0.9897448473644346,0.0469723757295009,-0.0405117062677619,0.0055970584264142,-0.0412224817168361,Chemicals,2.0
2021-12-23,550.7000122070312,568.0,545.0,562.7999877929688,624072.0,571.7700012207031,630.2769982910156,0.8222451119454576,-0.0214996017206535,0.0219719907712452,0.0314145404203567,-0.0103504849839887,Chemicals,2.0
2021-12-24,549.2999877929688,558.0499877929688,541.5499877929688,550.7000122070312,106631.0,568.5024993896484,625.8409985351562,0.8028646002022674,-0.0025422632704358,0.0025487428457584,0.0159293649999094,-0.0141088661427769,Chemicals,2.0
2021-12-27,531.6500244140625,549.25,523.0,538.2000122070312,370905.0,566.6625,621.1829992675781,0.5585364877094376,-0.0321317381597294,0.0123201119010341,0.0331044385925396,-0.0162701476852104,Chemicals,2.0
2021-12-28,558.0499877929688,561.4000244140625,536.0,539.4000244140625,227869.0,565.9350006103516,617.0729992675781,0.9239906863258942,0.0496566578888093,-0.0334198795571432,0.0060031120766488,-0.0395125674676102,Chemicals,2.0
2021-12-29,578.2999877929688,582.7000122070312,553.0,558.0,198967.0,566.3350006103516,612.5889990234375,1.204311057069145,0.0362870718447404,-0.0351028674070041,0.0076085500725233,-0.0437488990610633,Chemicals,2.0
2021-12-30,560.0499877929688,588.0,552.0999755859375,588.0,312950.0,564.9950012207031,608.2319982910157,0.9516766488684376,-0.0315580155373157,0.0499062812538859,0.0499062812538859,-0.014195183252053,Chemicals,2.0
2021-12-31,552.5,565.9000244140625,550.0499877929688,558.25,82364.0,563.425,605.4859985351562,0.8471623092520415,-0.0134809176993674,0.0104072398190044,0.0242534378535068,-0.0044344112344456,Chemicals,2.0
2022-01-03,575.0499877929688,582.25,543.0999755859375,543.0999755859375,233520.0,563.0274993896485,603.467998046875,1.1593213679375125,0.0408144575438348,-0.055560408460584,0.0125206718717876,-0.055560408460584,Chemicals,2.0
2022-01-04,578.7999877929688,605.9500122070312,575.0999755859375,584.7999877929688,506593.0,561.9399993896484,601.502998046875,1.211232547704781,0.0065211722104237,0.0103662752704585,0.0469074377793072,-0.0063925575070238,Chemicals,2.0
2022-01-05,587.5499877929688,600.0,577.0999755859375,582.0,910987.0,561.3399993896485,600.0259973144531,1.332358633828408,0.0151174847694188,-0.0094459840154474,0.0211897072005695,-0.017785741509901,Chemicals,2.0
2022-01-06,608.1500244140625,618.0,581.5,581.5,1123155.0,562.25,598.5159973144531,1.6175245549617188,0.0350609089423595,-0.0438214640207227,0.0161966212127142,-0.0438214640207227,Chemicals,2.0
2022-01-07,593.3499755859375,609.75,589.0,607.9000244140625,384451.0,562.5424987792969,596.6129968261719,1.4126477562200783,-0.0243361806034365,0.0245218663972417,0.0276397153263001,-0.007331213895546,Chemicals,2.0
2022-01-10,598.6500244140625,601.9500122070312,586.0,594.0,217729.0,563.4950012207031,595.2439978027344,1.486016232884638,0.0089324160212379,-0.0077675172879408,0.0055123822908027,-0.0211309177285073,Chemicals,2.0
2022-01-11,588.5,601.8499755859375,584.0,599.9000244140625,175041.0,564.4625,594.0019982910156,1.3455096350178208,-0.0169548550908303,0.0193713244079227,0.0226847503584324,-0.0076465590484282,Chemicals,2.0
2022-01-12,603.6500244140625,617.9000244140625,584.0,584.0,671738.0,566.5625,593.0399987792969,1.5552311392409963,0.0257434569482795,-0.032552014610015,0.0236063934791219,-0.032552014610015,Chemicals,2.0
2022-01-13,599.9000244140625,624.0499877929688,596.0,610.7000122070312,433174.0,568.6100006103516,591.8059997558594,1.5033199594737277,-0.0062122088102952,0.0180029794189746,0.0402566467679246,-0.0065011239462304,Chemicals,2.0
2022-01-14,609.4000244140625,616.0499877929688,600.0,601.0,316531.0,572.1600006103515,590.7790002441407,1.6348282815508082,0.0158359720176355,-0.0137840893953673,0.0109123122948677,-0.0154250476492852,Chemicals,2.0
2022-01-17,605.4500122070312,623.0,604.0999755859375,614.2000122070312,369075.0,576.4675018310547,589.4630004882813,1.5801483365475804,-0.0064818051342042,0.014452060159523,0.0289866833580434,-0.002229806910355,Chemicals,2.0
2022-01-18,614.5,629.0,603.9500122070312,605.0,611536.0,580.3150024414062,588.6220007324218,1.7054271480708838,0.0149475392030781,-0.0154597233523189,0.0235964198535394,-0.0171684097525935,Chemicals,2.0
2022-01-19,619.7999877929688,625.25,611.0,618.9500122070312,319020.0,583.1650024414063,588.5760009765625,1.7787947798269184,0.008624878426312,-0.0013713707690833,0.0087931789518713,-0.0141981090130453,Chemicals,2.0
2022-01-20,614.5999755859375,624.0,607.0999755859375,623.7999877929688,237191.0,586.3600006103516,588.37,1.706811108234601,-0.0083898230226622,0.0149691060404946,0.015294540819174,-0.0122030593848458,Chemicals,2.0
2022-01-21,604.4500122070312,617.0499877929688,599.0999755859375,610.0,255530.0,589.1175018310547,587.6090002441406,1.5663053552763089,-0.0165147474489071,0.0091818805209451,0.0208453558300563,-0.0088510819969366,Chemicals,2.0
2022-01-24,544.1500244140625,604.25,539.0,600.0,462739.0,589.7425018310547,585.4150012207032,0.7315737536003333,-0.0997600902890135,0.1026370910229701,0.1104474370843826,-0.0094643465643652,Chemicals,2.0
2022-01-25,549.2999877929688,565.0,524.2999877929688,543.0,141228.0,589.3050018310547,583.1410009765625,0.8028646002022674,0.00946423439832,-0.0114691205770484,0.0285818542798668,-0.0455124714283127,Chemicals,2.0
2022-01-27,521.0499877929688,558.2000122070312,514.0,548.0,541419.0,586.4425018310546,580.5020007324218,0.4118003792888433,-0.0514290927139933,0.0517225080863823,0.0712983884164746,-0.0135303482547435,Chemicals,2.0
2022-01-28,505.25,544.0499877929688,499.2000122070313,524.5999755859375,654054.0,583.7025024414063,577.7930004882812,0.1930814441844562,-0.030323362754298,0.0382978240196685,0.0767936423413533,-0.0119742460029069,Chemicals,2.0
2022-01-31,554.0999755859375,593.0,546.5,564.75,2021706.0,583.7825012207031,576.6830004882812,0.8693107413226663,0.0966847611794903,0.019220402243838,0.0702039814618784,-0.0137158922952502,Chemicals,2.0
2022-02-01,567.4000244140625,570.2000122070312,549.0,560.0,398719.0,583.4000030517578,576.4320007324219,1.053423068157399,0.0240029767445139,-0.0130419881840934,0.0049347685451022,-0.0324286634161915,Chemicals,2.0
2022-02-02,565.3499755859375,582.6500244140625,560.25,569.9000244140625,408079.0,582.7275024414063,575.8530004882813,1.0250442806244722,-0.0036130573491638,0.0080481985046683,0.0306006006459891,-0.0090209176725475,Chemicals,2.0
2022-02-03,560.5499877929688,567.4500122070312,552.9500122070312,567.0,240642.0,581.3775024414062,575.08,0.9585981395040734,-0.0084902945082715,0.0115065780884708,0.0123093828638365,-0.0135580693095018,Chemicals,2.0
2022-02-04,558.5999755859375,570.0,554.2000122070312,554.5,242011.0,578.9,573.8559997558593,0.9316041570433886,-0.0034787481036418,-0.007339734631454,0.0204082078630678,-0.0078767697300576,Chemicals,2.0
2022-02-07,550.7000122070312,559.3499755859375,547.7999877929688,557.0,150462.0,576.7675018310547,572.5769995117188,0.8222451119454576,-0.0141424341643045,0.011439963053061,0.0157072147942034,-0.005266069275067,Chemicals,2.0
2022-02-08,547.5999755859375,560.0,541.2999877929688,553.9000244140625,217316.0,574.2149993896485,572.1599987792969,0.7793313630594005,-0.0056292655754078,0.0115048376716668,0.0226443114808292,-0.0115047262122823,Chemicals,2.0
2022-02-09,551.0499877929688,559.9000244140625,548.3499755859375,550.0,169028.0,572.3424987792969,571.7289990234375,0.8270898174269927,0.0063002417108213,-0.0019054311155582,0.0160603154289855,-0.0048997591268356,Chemicals,2.0
2022-02-10,542.0,558.0,535.25,555.4000244140625,238722.0,569.2599975585938,571.1629992675781,0.7018110059036893,-0.016423170299332,0.024723292276868,0.029520295202952,-0.0124538745387453,Chemicals,2.0
2022-02-11,539.8499755859375,545.6500244140625,533.25,541.0,142442.0,566.2574951171875,570.2229992675781,0.6720482582070453,-0.0039668347122924,0.0021302666779123,0.0107438160422805,-0.012225573556383,Chemicals,2.0
2022-02-14,497.5499877929688,529.0499877929688,492.0,525.0,406949.0,560.6649932861328,568.4959985351562,0.0864903194139595,-0.0783550795701297,0.0551703605275801,0.0633102216316547,-0.0111546335627247,Chemicals,2.0
2022-02-15,509.3999938964844,522.0,499.0,499.0,453972.0,555.8624923706054,567.0239984130859,0.250529731969381,0.0238167146904773,-0.0204161641560556,0.0247349946102986,-0.0204161641560556,Chemicals,2.0
2022-02-16,516.4000244140625,531.9500122070312,513.0499877929688,522.0,353798.0,550.9574935913085,565.3409991455078,0.347431023322545,0.0137417169247171,0.0108442589488479,0.0301122909717377,-0.0064872898193506,Chemicals,2.0
2022-02-17,517.0499877929688,525.9000244140625,511.8500061035156,525.9000244140625,189784.0,545.8199935913086,563.6909991455078,0.3564284542037567,0.0012586431994145,0.0171164042743143,0.0171164042743143,-0.0100570192674199,Chemicals,2.0
2022-02-18,523.1500244140625,526.7000122070312,512.0499877929688,514.4500122070312,110651.0,541.2474960327148,562.3549993896485,0.4408711469036286,0.0117977695872923,-0.0166300521858436,0.0067857930369874,-0.0212176930193704,Chemicals,2.0
2022-02-21,500.25,520.5,495.0499877929688,518.0,537362.0,536.0374954223632,560.6099993896485,0.1238665378280979,-0.0437733410023462,0.0354822588705647,0.04047976011994,-0.0103948270005622,Chemicals,2.0
2022-02-22,477.0499877929688,496.0,470.5,496.0,691282.0,532.6824935913086,558.5589996337891,-0.1972907966471092,-0.0463768359960644,0.0397233260495444,0.0397233260495444,-0.0137301917211479,Chemicals,2.0
2022-02-23,470.8999938964844,488.4500122070313,463.1499938964844,482.0,570742.0,528.7624938964843,556.5939990234375,-0.2824250469745774,-0.0128917179621716,0.0235718968940052,0.0372690986154584,-0.0164578468898932,Chemicals,2.0
