Date_Ticker,Close_GODFRYPHLP.NS,High_GODFRYPHLP.NS,Low_GODFRYPHLP.NS,Open_GODFRYPHLP.NS,Volume_GODFRYPHLP.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-03-17,871.33984375,948.4096487792098,849.8855396341851,948.4096487792098,71030.0,1059.837173461914,,-0.6656291186124726,-0.0703866657958344,0.0884497657051044,0.0884497657051044,-0.024622200246785,Fast Moving Consumer Goods,8.0
2020-03-18,818.0725708007812,899.608183567807,794.6845771204203,874.7469543392186,64840.0,1040.3994201660155,,-0.7002864790808395,-0.0611326032331673,0.0692779412992186,0.0996679459466702,-0.0285891429625458,Fast Moving Consumer Goods,8.0
2020-03-19,744.1793823242188,808.0358797459514,727.4210630493457,764.2525092796923,93829.0,1019.0526763916016,,-0.7483637078819201,-0.090325957762196,0.0269735058942122,0.0858079368206845,-0.0225191931850269,Fast Moving Consumer Goods,8.0
2020-03-20,783.4049072265625,801.0840139468347,741.2789375276341,754.1239165775374,109767.0,999.7661529541016,,-0.7228423496288434,0.0527097711036211,-0.0373765729304487,0.0225670104401827,-0.0537729203765958,Fast Moving Consumer Goods,8.0
2020-03-23,703.2044677734375,745.8368597512512,690.5896849548622,745.8368597512512,29784.0,974.6389678955078,1110.6947717285157,-0.7750232739742328,-0.1023741857030911,0.0606258832694863,0.0606258832694863,-0.0179389969726979,Fast Moving Consumer Goods,8.0
2020-03-24,691.8787231445312,763.9302380859598,679.5861945429549,738.4704790163024,43851.0,951.9500854492188,1100.6404809570313,-0.7823921590784294,-0.0161059053915955,0.0673409288552993,0.1041389372605077,-0.017766883400761,Fast Moving Consumer Goods,8.0
2020-03-25,731.01220703125,745.8368427842363,674.0155171827913,674.0155171827913,39714.0,933.3206420898438,1090.6419995117187,-0.7569306856003708,0.0565611899566159,-0.0779695459258208,0.0202796008197885,-0.0779695459258208,Fast Moving Consumer Goods,8.0
2020-03-26,823.27490234375,865.5390105518941,738.1021805607179,738.1021805607179,178773.0,921.0630065917968,1081.6908471679687,-0.6969016788164726,0.1262122498435322,-0.1034559920878883,0.0513365682444879,-0.1034559920878883,Fast Moving Consumer Goods,8.0
2020-03-27,845.3737182617188,911.5782630807432,819.4996506483449,862.776598491572,72558.0,911.3069061279296,1073.553192138672,-0.6825234952379126,0.0268425720923308,0.0205860199506053,0.0783139378346844,-0.0306066619465966,Fast Moving Consumer Goods,8.0
2020-03-30,833.5877075195312,864.6182126535529,764.2525202368997,805.6878978401052,37473.0,901.3033325195312,1065.0403857421877,-0.6901918439285889,-0.0139417756757593,-0.0334695550663124,0.0372252431916944,-0.0831768350914735,Fast Moving Consumer Goods,8.0
2020-03-31,865.9993896484375,906.0075598254776,839.1584504131209,897.7665123947119,63764.0,894.161767578125,1056.1179125976562,-0.669103785750756,0.0388821498164268,0.0366826156299839,0.0461988433886562,-0.0309941780053828,Fast Moving Consumer Goods,8.0
2020-04-01,886.2566528320312,911.5322434177996,865.6771052438021,874.4706015720964,43372.0,885.6986663818359,1048.3868151855468,-0.6559237742092288,0.0233917753588919,-0.0132986886160714,0.0285194932021104,-0.0232207538555194,Fast Moving Consumer Goods,8.0
2020-04-03,874.7008056640625,897.7664872502736,865.5389723233407,897.7664872502736,119244.0,877.0131072998047,1040.385018310547,-0.6634423712509705,-0.0130389398274665,0.0263697957482729,0.0263697957482729,-0.010474248201665,Fast Moving Consumer Goods,8.0
2020-04-07,902.9229125976562,917.8396600688664,879.3508086878312,893.208629563736,84064.0,868.8953002929687,1033.0376220703124,-0.6450801822553595,0.0322648690281791,-0.0107587069708673,0.0165205105143422,-0.0261064411822372,Fast Moving Consumer Goods,8.0
2020-04-08,902.6005859375,1024.9730826549098,886.9472220395786,895.0041005164499,163204.0,861.1414489746094,1026.2415161132812,-0.6452898981020906,-0.0003569813720076,-0.0084162203519511,0.1355776836664755,-0.0173425146646263,Fast Moving Consumer Goods,8.0
2020-04-09,916.1823120117188,951.0340488377605,912.4991670388074,925.4362025160924,43230.0,855.7623718261718,1019.7341345214844,-0.6364532006277228,0.0150473268972143,0.0101004902441896,0.0380401764682789,-0.0040201005025124,Fast Moving Consumer Goods,8.0
2020-04-13,914.52490234375,946.6143364414796,893.3468188808173,916.1823063312174,73403.0,849.8528930664063,1012.0898254394532,-0.6375315634033301,-0.0018090391467277,0.0018123114889707,0.0350886389375408,-0.0231574705168304,Fast Moving Consumer Goods,8.0
2020-04-15,918.4381713867188,958.538397626614,909.7367308886596,922.6277371967984,111589.0,848.5110229492187,1005.74720703125,-0.6349854676803303,0.0042790185734033,0.0045616198679481,0.0436613236352634,-0.0094741712280111,Fast Moving Consumer Goods,8.0
2020-04-16,921.24658203125,929.9940508261494,895.9249618354886,895.9249618354886,32719.0,844.2757507324219,1001.7177954101562,-0.633158227525883,0.003057811327997,-0.0274862568715641,0.0094952523738129,-0.0274862568715641,Fast Moving Consumer Goods,8.0
2020-04-17,925.2059936523438,961.3008251469709,920.7862309836884,934.5980244484438,120499.0,843.6703369140625,998.9721081542968,-0.6305821099925956,0.0042978847339261,0.0101512861573929,0.0390127514761755,-0.0047770579730119,Fast Moving Consumer Goods,8.0
2020-04-20,913.09765625,939.201922498125,904.9026366029728,939.201922498125,42039.0,845.7582275390625,995.4076232910156,-0.6384601745300029,-0.0130871800284657,0.0285886904532561,0.0285886904532561,-0.0089749651539828,Fast Moving Consumer Goods,8.0
2020-04-21,866.6439819335938,906.9744062187898,851.7272342663762,906.9744062187898,34391.0,848.1867980957031,992.4739331054687,-0.6686843937686832,-0.0508748149756366,0.046536323018379,0.046536323018379,-0.0172120824446694,Fast Moving Consumer Goods,8.0
2020-04-22,958.031982421875,984.3204740943894,858.5410982945466,860.9351199983668,393526.0,858.879428100586,988.9949169921877,-0.6092244909044029,0.1054504530042231,-0.1013503350671555,0.0274400981959472,-0.1038492304566059,Fast Moving Consumer Goods,8.0
2020-04-23,977.5526733398438,1011.0232286007292,925.3901136099572,939.2019063504042,544604.0,868.58681640625,985.9719860839843,-0.5965237164085773,0.0203758238515389,-0.0392314072022459,0.0342391322469939,-0.0533603570963305,Fast Moving Consumer Goods,8.0
2020-04-24,951.954833984375,987.5432447242682,947.4890431899972,957.6176918538358,153669.0,881.0243347167968,982.4047131347656,-0.6131784745111664,-0.0261856369007849,0.0059486623391145,0.0373845580372118,-0.0046911792817799,Fast Moving Consumer Goods,8.0
2020-04-27,940.6751708984376,966.7334656361228,934.7821728668512,946.8904778241476,96177.0,893.4641571044922,978.2790002441408,-0.6205173775164647,-0.0118489477475804,0.0066072828517136,0.0277016929369966,-0.0062646471533396,Fast Moving Consumer Goods,8.0
2020-04-28,971.521484375,975.2966852652656,933.3549418467358,949.3305597266994,105009.0,905.4896209716796,973.3893664550782,-0.600447797339221,0.0327916739283138,-0.0228414142200636,0.0038858645444102,-0.0392853304245943,Fast Moving Consumer Goods,8.0
2020-04-29,951.8626708984376,988.9243129817866,949.9750143538076,974.1917347623188,72038.0,911.919009399414,968.1254455566408,-0.613238438708963,-0.0202350784750884,0.0234582829504232,0.0389359129383313,-0.0019831185761789,Fast Moving Consumer Goods,8.0
2020-04-30,925.3900756835938,975.112527511369,921.7069311037584,962.2215214819456,107096.0,915.9198272705078,962.5056909179688,-0.6304623404425594,-0.0278113597940099,0.0398009950248756,0.0537313432835822,-0.0039800995024875,Fast Moving Consumer Goods,8.0
2020-05-04,947.3508911132812,976.0334046838884,939.201955450534,948.4098177588728,138647.0,921.6079864501952,956.7710144042968,-0.6161739443151374,0.0237314144669909,0.0011177765868219,0.0302765467786712,-0.0086018134771276,Fast Moving Consumer Goods,8.0
2020-05-05,905.5932006835938,963.1423364667404,895.0041596994948,956.4205524470063,61060.0,923.5876770019532,950.1696997070312,-0.6433428089748285,-0.0440783777388079,0.0561260306780631,0.0635485510930351,-0.0116929334011184,Fast Moving Consumer Goods,8.0
2020-05-06,885.566162109375,911.5323451939792,876.5884963120614,906.9744420875844,110037.0,923.5531524658204,943.7444702148438,-0.6563730291560321,-0.022114828776432,0.0241746815700545,0.0293215619516831,-0.010137769690668,Fast Moving Consumer Goods,8.0
2020-05-07,885.7962646484375,904.0738470053876,881.1923339589965,883.954692372661,44517.0,924.1079254150392,938.0381103515624,-0.6562233172184869,0.0002598366433902,-0.0020790020790021,0.0206340702556522,-0.0051975051975052,Fast Moving Consumer Goods,8.0
2020-05-08,878.9364624023438,914.8931525354232,870.1429653680552,894.083406743261,130421.0,922.9086029052736,932.234132080078,-0.6606865199698504,-0.0077442212389734,0.0172332642788728,0.0409093167380965,-0.0100047016029506,Fast Moving Consumer Goods,8.0
2020-05-11,875.8518676757812,891.0908684458192,864.6642925719168,886.7171338809857,58562.0,921.5711669921876,925.6362060546876,-0.6626934541607412,-0.0035094626955531,0.0124053696820185,0.017399061796234,-0.0127733644429537,Fast Moving Consumer Goods,8.0
2020-05-12,867.7489624023438,877.509273923883,847.1693565182428,877.509273923883,60198.0,919.1494995117188,920.078057861328,-0.6679654587773521,-0.0092514562935624,0.0112478515612604,0.0112478515612604,-0.0237160823876144,Fast Moving Consumer Goods,8.0
2020-05-13,867.2885131835938,888.5586511613138,865.6771373913323,888.5586511613138,44591.0,916.7876800537108,915.351806640625,-0.6682650414979996,-0.0005306249142324,0.0245248699301261,0.0245248699301261,-0.0018579466553136,Fast Moving Consumer Goods,8.0
2020-05-14,867.9791870117188,878.2459200496234,848.2743386460755,856.3312183889826,53347.0,914.2647308349608,911.3428381347657,-0.6678156674170284,0.0007963599397733,-0.0134196404672303,0.0118283170743425,-0.0227019825596085,Fast Moving Consumer Goods,8.0
2020-05-15,891.5051879882812,900.5288812846053,859.0935033113873,868.3013650832135,104048.0,912.7776611328125,908.36302734375,-0.6525089124231849,0.0271043376714571,-0.0260276925111655,0.0101218629099471,-0.0363561369171976,Fast Moving Consumer Goods,8.0
2020-05-18,855.1341552734375,905.132834698831,849.8856626927985,901.4496898984288,50625.0,909.2740692138672,904.7925268554689,-0.6761730484229159,-0.0407973315297429,0.0541617175964412,0.0584688134803899,-0.0061376247788403,Fast Moving Consumer Goods,8.0
2020-05-19,856.5613403320312,871.0637226058603,851.7272129074216,860.1524288990155,52452.0,906.4472534179688,901.7471398925782,-0.6752444770076323,0.0016689604195933,0.0041924476367241,0.0169309325450148,-0.0056436441816715,Fast Moving Consumer Goods,8.0
2020-05-20,853.4766845703125,865.5389603676465,849.056866195409,853.1083476389622,51835.0,905.7888885498048,897.7063000488281,-0.6772514509099125,-0.0036012082456617,-0.0004315723417046,0.0141331052334567,-0.0051786047056794,Fast Moving Consumer Goods,8.0
2020-05-21,866.1375732421875,883.9547639733942,852.9702854435695,857.712356917934,117457.0,901.1941680908204,894.0608117675781,-0.6690138791654503,0.014834486870897,-0.0097273419195008,0.0205708553486625,-0.0152023052750491,Fast Moving Consumer Goods,8.0
2020-05-22,889.1571655273438,896.8457073763637,865.5389783714394,867.058297994456,96281.0,896.7743927001953,890.5383740234375,-0.6540366095683741,0.026577293257222,-0.0248537248415259,0.0086469998185978,-0.0265624437068972,Fast Moving Consumer Goods,8.0
2020-05-26,903.7516479492188,908.8159720080274,875.6676690776434,897.490313080212,83884.0,894.3642333984375,887.4598547363281,-0.6445409810118612,0.0164138388439115,-0.0069281587294638,0.0056036678553235,-0.0310748853795211,Fast Moving Consumer Goods,8.0
2020-05-27,912.1307983398438,919.8654249941004,888.6047218836142,907.8952042484314,82232.0,892.9370147705079,885.2271936035156,-0.6390892426474175,0.0092715187957209,-0.0046436257816548,0.0084797341218325,-0.0257924373336029,Fast Moving Consumer Goods,8.0
2020-05-28,897.4442749023438,939.2019057822364,891.321024310985,915.2614650466106,91127.0,889.233154296875,882.5217895507812,-0.6486447559789484,-0.0161013348789786,0.0198532551184926,0.046529497204087,-0.0068229869671017,Fast Moving Consumer Goods,8.0
2020-05-29,909.1842651367188,913.051521998574,893.1625636792492,897.3061013458023,55259.0,887.099234008789,881.7999633789062,-0.6410063496757813,0.01308158128888,-0.0130646385407146,0.0042535457444081,-0.0176220619645901,Fast Moving Consumer Goods,8.0
2020-06-01,920.049560546875,939.1098456767036,911.6703726046084,911.6703726046084,59024.0,886.8322082519531,880.0819140625,-0.6339370472922321,0.0119505977245683,-0.0091073223678145,0.0207165852223212,-0.0091073223678145,Fast Moving Consumer Goods,8.0
2020-06-02,936.0712280273438,955.6840190389642,919.128795675008,923.7327266729792,104652.0,886.2682250976562,880.0570532226562,-0.6235128473204357,0.0174139178664957,-0.0131811565027658,0.0209522421204548,-0.0180995119228691,Fast Moving Consumer Goods,8.0
2020-06-03,920.6019897460938,957.6176045465148,902.3704350534468,948.13346215661,66421.0,887.0186645507813,881.0422961425782,-0.6335776195079559,-0.0165257063972039,0.0299059449329557,0.0402080543087139,-0.019803948824481,Fast Moving Consumer Goods,8.0
2020-06-04,919.3589477539062,938.2350639325168,909.6906931258374,922.5816992965958,46186.0,888.7083038330078,883.0680236816406,-0.6343863816618139,-0.0013502490827011,0.0035054333789463,0.0205318240766863,-0.0105163001368393,Fast Moving Consumer Goods,8.0
2020-06-05,920.6019897460938,939.2018813821588,913.5119250877513,920.7401301499572,44511.0,890.4485900878906,886.5964758300781,-0.6335776195079559,0.001352074720352,0.0001500544267796,0.0202040532643157,-0.0077015526115666,Fast Moving Consumer Goods,8.0
2020-06-08,929.9020385742188,943.2534389439228,916.1823012314246,938.2351427373126,53889.0,892.9968688964843,889.5264184570312,-0.6275267157022173,0.0101021385264331,0.0089612709913731,0.0143578568664881,-0.0147539598513302,Fast Moving Consumer Goods,8.0
2020-06-09,948.778076171875,980.1768615633364,921.7529688143994,935.610789200946,443255.0,896.643179321289,894.437890625,-0.6152453728998538,0.0202989528086185,-0.01387815264878,0.0330939196214872,-0.0284841187166933,Fast Moving Consumer Goods,8.0
2020-06-10,931.0989990234376,955.6840013372928,925.988646950412,950.2513403801815,95659.0,899.8106811523437,899.2222961425781,-0.6267479356472575,-0.0186335219925917,0.020569607933025,0.0264042839049776,-0.0054885163429294,Fast Moving Consumer Goods,8.0
2020-06-11,914.52490234375,940.767310113036,907.6190055623588,931.8817004408468,60148.0,902.1725006103516,902.892550048828,-0.6375315634033301,-0.0178005740496669,0.0189790327771444,0.0286951265099855,-0.0075513490815751,Fast Moving Consumer Goods,8.0
2020-06-12,896.0631103515625,902.002136363678,877.6934144759985,884.000777447153,82149.0,903.5766967773436,904.3483142089844,-0.649543385006723,-0.0201873037517879,-0.0134614769485119,0.0066279104044195,-0.0205004487556204,Fast Moving Consumer Goods,8.0
2020-06-15,884.5072631835938,907.6190321423526,880.7320619793411,900.9893597979982,47651.0,903.2268005371094,905.130985107422,-0.6570619820484648,-0.0128962425017529,0.0186342128555063,0.026129541181576,-0.0042681404227983,Fast Moving Consumer Goods,8.0
2020-06-16,882.29736328125,902.9229407964124,874.7929331418236,896.84577425184,54062.0,904.5849609375,906.1051782226564,-0.6584998123197375,-0.0024984530871908,0.0164892377287455,0.0233771270022342,-0.008505556575073,Fast Moving Consumer Goods,8.0
2020-06-17,880.962158203125,890.4002163390875,873.1815039143881,881.1923547430265,20234.0,905.8050018310548,906.40443359375,-0.6593685386713923,-0.0015133277437885,0.0002613012803762,0.0107133524954272,-0.0088319960355696,Fast Moving Consumer Goods,8.0
2020-06-18,880.2255859375,889.4794760790012,877.785480008497,880.9622036631308,46001.0,907.142446899414,906.2838122558594,-0.659847775717094,-0.0008360997788229,0.0008368510724967,0.0105130892459177,-0.0027721370157676,Fast Moving Consumer Goods,8.0
2020-06-19,888.8348999023438,902.3704681648828,885.7963167087931,889.3874053377442,64482.0,908.277313232422,906.566494140625,-0.6542462857037159,0.0097808040374948,0.0006216063697106,0.0152284392343575,-0.0034186137311714,Fast Moving Consumer Goods,8.0
2020-06-22,886.5328979492188,902.1862625693036,880.7319564183114,895.0041418072125,51474.0,908.1460998535156,906.2386938476562,-0.655744040461396,-0.0025899095021785,0.0095554760320681,0.0176568344573508,-0.0065434024437519,Fast Moving Consumer Goods,8.0
2020-06-23,922.9500122070312,938.74151779674,888.1443055729266,895.4645670008139,153280.0,909.1060180664062,906.6456823730468,-0.6320499223627667,0.0410781307067732,-0.0297799933286657,0.017109816762391,-0.0377113670012035,Fast Moving Consumer Goods,8.0
