Date_Ticker,Close_CGCL.NS,High_CGCL.NS,Low_CGCL.NS,Open_CGCL.NS,Volume_CGCL.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-03-18,172.7244873046875,181.2191314757483,165.22087937093866,175.13130264564154,352452.0,194.00357055664065,,-1.1986034799938714,-0.0299496304746554,0.013934418787467,0.0491803119732303,-0.0434426412307851,Financial Services,9.0
2020-03-19,168.94906616210938,181.1719207098676,163.28596582516963,164.22981841889182,342225.0,192.36127090454104,,-1.2154185382373774,-0.0218580538376023,-0.0279329613973087,0.072346387141496,-0.0335195717004195,Financial Services,9.0
2020-03-20,167.9108428955078,172.72447318388555,160.17127241055434,168.949077774887,187224.0,190.76616439819333,,-1.2200426011004009,-0.0061451849967928,0.0061832509531578,0.0286677751440584,-0.0460933335304014,Financial Services,9.0
2020-03-23,153.6587371826172,168.00524776064407,134.97050683492444,155.7352072212497,210743.0,188.47968978881835,190.5934408569336,-1.283518960056004,-0.084879007615725,0.0135135175305047,0.0933660580652606,-0.1216216577745432,Financial Services,9.0
2020-03-24,167.81646728515625,184.3810272846273,146.29669585824897,160.45444061872468,236010.0,187.04503936767577,190.14133728027343,-1.220462933382522,0.092137488320714,-0.0438695128406076,0.0987064038913669,-0.1282339675899658,Financial Services,9.0
2020-03-25,163.38037109375,171.780632957514,156.679035003182,161.39828341232354,224500.0,185.60094985961916,189.6656365966797,-1.2402205214807211,-0.0264342127037412,-0.0121317369287227,0.0514153677551865,-0.0410167760405114,Financial Services,9.0
2020-03-26,164.89051818847656,169.89292807434703,151.4406636663999,164.70175374953592,235267.0,183.94213333129883,189.2059817504883,-1.2334945933272468,0.0092431366425286,-0.0011447864984259,0.0303377655721388,-0.0815683925906699,Financial Services,9.0
2020-03-27,165.0792999267578,170.41205575231308,161.4926838586632,166.0703513985384,217329.0,182.2644409179688,188.75576538085937,-1.2326537928431074,0.0011448914125278,0.0060034872465555,0.0323042066929124,-0.021726625141286,Financial Services,9.0
2020-03-30,160.31285095214844,165.07928244601388,158.56672660498606,165.07928244601388,190394.0,180.54663543701173,188.24797454833984,-1.253882713828602,-0.0288736926842078,0.0297320611888323,0.0297320611888323,-0.0108919798805373,Financial Services,9.0
2020-03-31,161.2095184326172,163.28598833489963,155.73519699499738,162.67248101932668,192163.0,178.49376220703124,187.7581170654297,-1.249889115408786,0.0055932351969487,0.0090749144401234,0.0128805663739413,-0.0339578052886994,Financial Services,9.0
2020-04-01,149.3642120361328,162.57810499806968,146.29670579196414,160.9263778937002,251746.0,175.79671249389648,187.03607208251952,-1.302646015751047,-0.0734777109419597,0.0774092113495725,0.0884675973032969,-0.0205370898580886,Financial Services,9.0
2020-04-03,136.29188537597656,149.36419597301492,133.31874645706026,147.52368937936865,242048.0,172.45076599121094,186.04408660888672,-1.36086784740042,-0.087519804657048,0.0824099246437737,0.0959140785306249,-0.0218144969578677,Financial Services,9.0
2020-04-07,127.41969299316406,139.68973975923095,125.20164985482876,139.68973975923095,251834.0,168.64941177368163,184.8831512451172,-1.4003830235968184,-0.0650969964817608,0.0962963139985368,0.0962963139985368,-0.0174073809646856,Financial Services,9.0
2020-04-08,120.90713500976562,137.14134145743546,118.0283935187546,127.27811765599256,216720.0,164.64748916625976,183.65803436279296,-1.429388805381013,-0.051111078911074,0.0526931900727973,0.1342700449097449,-0.0238095253086471,Financial Services,9.0
2020-04-09,120.2464370727539,128.080389855528,115.14965245921394,124.58814868722652,247400.0,160.90984382629395,182.4810536193848,-1.4323314371756293,-0.0054645074251271,0.0361067797114496,0.065149146814506,-0.0423861591047076,Financial Services,9.0
2020-04-13,111.23268127441406,118.97224458505578,108.6842850420099,117.60366424272677,134342.0,156.66723976135253,181.0596159362793,-1.4724771117952096,-0.0749606892126555,0.0572761790448557,0.0695799401935479,-0.0229104989937012,Financial Services,9.0
2020-04-15,112.83723449707033,114.15862383995557,111.23269083875954,111.23269083875954,39480.0,152.842289352417,179.69669723510742,-1.4653307154397168,0.0144251959430679,-0.0142199839039163,0.0117105789482951,-0.0142199839039163,Financial Services,9.0
2020-04-16,113.8282699584961,117.03735703692288,111.46864576329445,117.03735703692288,55086.0,149.0574523925781,178.3885220336914,-1.460916818717754,0.0087828762007767,0.0281923557267176,0.0281923557267176,-0.0207296851306095,Financial Services,9.0
2020-04-17,128.88267517089844,130.723181977218,116.09350975832476,117.74525210131792,106502.0,147.24998092651367,177.2993197631836,-1.3938671596444818,0.1322554161447895,-0.0864152071239389,0.0142804826473306,-0.0992310672913581,Financial Services,9.0
2020-04-20,123.03079986572266,134.9704938242143,121.2846754253664,134.9704938242143,59119.0,144.49865913391113,176.09968673706055,-1.4199303775940086,-0.0454046697697436,0.0970463816501459,0.0970463816501459,-0.0141925797626447,Financial Services,9.0
2020-04-21,115.62158203125,122.70044678781264,110.3832163257435,122.70044678781264,46593.0,141.64351387023925,174.6716423034668,-1.452929723818045,-0.0602224633389295,0.0612244239544257,0.0612244239544257,-0.0453061237658094,Financial Services,9.0
2020-04-22,117.6036605834961,117.98119708895447,114.2058015835806,115.62158060761892,27330.0,139.07624359130858,173.15959533691407,-1.4441018963941452,0.0171428077476952,-0.0168538969454096,0.0032102445075707,-0.0288924594953664,Financial Services,9.0
2020-04-23,115.4800033569336,118.16997293094244,114.20580523958792,117.0373557656119,194108.0,136.45470161437987,171.53806198120117,-1.4535602902011753,-0.0180577476587537,0.0134859054676743,0.0232938127451771,-0.0110339286482985,Financial Services,9.0
2020-04-24,111.9405746459961,117.60366827440538,111.374258431727,117.60366827440538,177468.0,134.36879348754883,169.80704223632813,-1.4693242798795585,-0.0306497108421237,0.050590178282704,0.050590178282704,-0.0050590790342109,Financial Services,9.0
2020-04-27,111.13829803466795,117.83963441772678,109.2977912270248,117.83963441772678,217892.0,131.5348850250244,168.0297737121582,-1.4728974780573048,-0.0071669867147391,0.0602972737711751,0.0602972737711751,-0.0165605092051082,Financial Services,9.0
2020-04-28,128.0803985595703,131.5254488511348,110.43041184979842,111.37425696912275,495475.0,129.76988639831544,166.64042709350585,-1.397440357822228,0.1524416049597727,-0.1304348032823892,0.0268975606752361,-0.1378039646055822,Financial Services,9.0
2020-04-29,136.85818481445312,137.75483869004276,122.8892059867328,127.41968169731132,340429.0,128.36826972961427,165.2586311340332,-1.3583456498278477,0.068533408340389,-0.0689655728660887,0.0065517007755531,-0.1020690055670321,Financial Services,9.0
2020-04-30,142.4269256591797,162.34215678268924,137.37733119859234,141.57747027726262,601166.0,127.23565101623537,163.9193092346191,-1.333543462704658,0.0406898633960142,-0.0059641488292022,0.1398277118693531,-0.0354539314614622,Financial Services,9.0
2020-05-04,128.033203125,141.3886769954229,123.59711648598208,141.10553030377298,465951.0,125.62166862487793,162.3298661804199,-1.397650557943263,-0.101060403203697,0.1021010711261385,0.1043125809902907,-0.0346479392121973,Financial Services,9.0
2020-05-05,129.8737030029297,138.27396468148984,127.41969662485174,132.04457031711308,500607.0,124.05487785339356,160.76401962280272,-1.3894532969024933,0.0143751763839946,0.0167152184313588,0.0646802353696702,-0.018895329241691,Financial Services,9.0
2020-05-06,131.57264709472656,134.02664591849774,128.83547113683463,131.19510295822496,310569.0,123.16529960632325,159.31898574829103,-1.381886500304931,0.0130815095936592,-0.0028694728337401,0.0186512841229409,-0.0208035333964307,Financial Services,9.0
2020-05-07,130.86474609375,135.8671407566061,128.4107322593824,132.89401710220756,189145.0,122.89394264221193,157.90037948608398,-1.3850393662005562,-0.0053803052276276,0.0155066285537575,0.038225685772335,-0.0187522912596305,Financial Services,9.0
2020-05-08,134.97048950195312,138.7458849349752,131.38385851169403,133.0827993981394,191462.0,123.27148246765135,156.60352981567382,-1.366753110989652,0.0313739454723873,-0.013985946933877,0.0279720066731139,-0.0265734458213341,Financial Services,9.0
2020-05-11,130.95913696289062,135.81996623022044,129.8265198031118,133.22437128244826,187655.0,123.77408256530762,155.2349479675293,-1.3846189659584869,-0.0297202192409952,0.0172972605966357,0.0371171449358833,-0.0086486302983178,Financial Services,9.0
2020-05-12,129.92091369628906,133.8850893369094,127.51409820926838,133.8850893369094,181093.0,124.25780639648436,153.90317672729492,-1.38924302882151,-0.0079278413914392,0.0305122210723305,0.0305122210723305,-0.0185252352261545,Financial Services,9.0
2020-05-13,132.3749237060547,135.91435634207957,130.3928359487381,133.83788635353767,163636.0,125.3149185180664,152.70543197631835,-1.3783133021271847,0.0188884910053993,0.0110516599860828,0.0267379390063662,-0.0149732872497657,Financial Services,9.0
2020-05-14,139.972900390625,142.04937017597,131.14789619021136,131.1950949139034,191751.0,126.67170181274416,151.5435530090332,-1.344473257358932,0.0573974018027916,-0.0627107493823819,0.0148347985899426,-0.063047948394193,Financial Services,9.0
2020-05-15,149.2698211669922,150.6856002248603,138.8874718600832,141.0583239469105,217850.0,128.44377937316895,150.55628646850585,-1.303066415993117,0.0664194336933941,-0.0550111010777943,0.0094846972201048,-0.0695542422824636,Financial Services,9.0
2020-05-18,140.82237243652344,169.89295290411656,135.8199770449497,150.9687594076621,167542.0,129.0407642364502,149.47935470581055,-1.3406898590601508,-0.0565918057945441,0.0720509589178539,0.2064343893985798,-0.0355227319709345,Financial Services,9.0
2020-05-19,142.04937744140625,145.30564800625976,138.46274624460082,144.125847332957,151623.0,129.99169311523437,148.27500259399417,-1.3352249957129882,0.0087131397068025,0.0146179443300078,0.0229235116936481,-0.0252491863139975,Financial Services,9.0
2020-05-20,141.1527099609375,144.31461356329703,139.73694609046512,139.78412959175665,119508.0,131.26824951171875,147.03195266723634,-1.339218594132804,-0.0063123647327396,-0.0096957427849566,0.0224005873017567,-0.0100300155120236,Financial Services,9.0
2020-05-21,138.9818572998047,145.25846575453153,133.60191807103573,139.7369455716223,168219.0,132.33715934753417,145.74737350463866,-1.348887188060869,-0.0153794614480556,0.0054329988567412,0.0451613511048947,-0.0387096512688244,Financial Services,9.0
2020-05-22,140.68080139160156,143.93707205604358,138.93467685320442,139.7841321459302,163211.0,133.5971992492676,144.4920539855957,-1.3413203914633067,0.0122242149069284,-0.0063737854547429,0.0231465177354073,-0.0124119604176592,Financial Services,9.0
2020-05-26,137.84922790527344,143.4651298182926,136.95257398414668,141.5774397567722,158282.0,134.89263191223145,143.2301268005371,-1.3539317191259106,-0.0201276468311131,0.0270455765922803,0.0407394513437411,-0.0065045987906651,Financial Services,9.0
2020-05-27,139.7369384765625,141.29428321684514,137.23572583173436,137.84923311826122,152786.0,136.32256393432618,142.12487869262696,-1.3455241900041577,0.0136940235355271,-0.0135089932474646,0.011144832263116,-0.0178994378444011,Financial Services,9.0
2020-05-28,137.84922790527344,142.52127717483526,134.26259699537212,139.3593890897263,145409.0,136.81100540161134,140.96016799926758,-1.3539317191259106,-0.0135090305531896,0.0109551660709383,0.0338924587432027,-0.0260185056122763,Financial Services,9.0
2020-05-29,136.9525604248047,139.5953384295936,134.6401277674403,136.85817821488237,134452.0,136.81572418212892,139.91249435424805,-1.3579253175457269,-0.0065046971542337,-0.0006891598786438,0.0192970324657781,-0.0168849173041496,Financial Services,9.0
2020-06-01,138.8402862548828,142.52129997287454,135.8199786282359,136.9525958914031,172846.0,136.63639221191406,138.89879989624023,-1.349517720464025,0.0137837936306024,-0.0135961284321634,0.0265125765531348,-0.0217538274237077,Financial Services,9.0
2020-06-02,136.19749450683594,138.55712626668583,134.3098043243513,138.4155453160158,124878.0,137.04460678100585,138.3221076965332,-1.3612882476424897,-0.0190347615907045,0.0162855478157752,0.0173250746527606,-0.0138599479331089,Financial Services,9.0
2020-06-03,136.9525604248047,139.31217657443386,135.72556124502896,136.90536170714714,117810.0,137.3985496520996,137.50001419067382,-1.3579253175457269,0.0055439046122162,-0.0003446355256969,0.0172294416570966,-0.0089593007678701,Financial Services,9.0
2020-06-04,127.60846710205078,137.28292676848125,124.68253440730209,135.91434645181295,226818.0,137.20034065246583,136.5976937866211,-1.3995422570926537,-0.0682286865887723,0.0650887792823324,0.0758136186895312,-0.022928985522636,Financial Services,9.0
2020-06-05,125.24884796142578,130.53441260234956,122.9836135851563,129.02425127637136,266410.0,136.9195457458496,135.72368942260744,-1.410051583544909,-0.0184910860087204,0.0301432178929768,0.0422005050501672,-0.0180858699552041,Financial Services,9.0
2020-06-08,127.98602294921876,130.3928384050871,126.14551611676669,126.94778793538948,159607.0,136.5703224182129,134.92519302368163,-1.397860690104349,0.0218538935275154,-0.0081120968517103,0.0188052992069556,-0.0143805299206956,Financial Services,9.0
2020-06-09,126.4286651611328,129.35459800201394,125.20165811971891,128.59952494404934,102631.0,136.343798828125,134.38059158325194,-1.404796886338807,-0.0121681864331689,0.0171706296206621,0.0231429544648915,-0.0097051332452974,Financial Services,9.0
2020-06-10,122.18132781982422,127.04215695520382,119.39697610883462,126.42865727909374,185813.0,135.95681953430176,133.46788879394532,-1.42371377589279,-0.033594733725104,0.0347625086014198,0.0397837314597502,-0.0227886843323192,Financial Services,9.0
2020-06-11,121.61502075195312,125.43761502852892,120.85994011907282,122.18132932343896,120046.0,135.41882438659667,132.6325817871094,-1.4262360074453364,-0.0046349722823949,0.0046565676508074,0.031431925537984,-0.0062087777333063,Financial Services,9.0
2020-06-12,119.82170867919922,121.23748005906856,115.38561487201224,117.79243002413877,126629.0,134.4112648010254,131.7312055969238,-1.4342231023450456,-0.0147458106874113,-0.0169358180368924,0.0118156500643784,-0.0370224549131059,Financial Services,9.0
2020-06-15,117.79244232177734,122.2285365920966,117.1789349825355,119.86891230416924,104243.0,132.83739585876464,130.78546844482423,-1.4432610959100058,-0.0169357154040831,0.0176282106174481,0.0376602622619965,-0.0052083760821081,Financial Services,9.0
2020-06-16,117.3676986694336,121.47344722532688,115.62158184553446,121.47344722532688,118099.0,131.66466217041017,129.92656539916993,-1.4451528290393707,-0.0036058650620679,0.0349819294613344,0.0349819294613344,-0.0148773201118739,Financial Services,9.0
2020-06-17,117.6036605834961,119.68013039526096,115.71596283080916,117.36769741282303,102455.0,130.44237632751464,129.0544482421875,-1.4441018963941452,0.0020104502068076,-0.0020064270916595,0.0176565066211575,-0.0160513520014686,Financial Services,9.0
2020-06-18,124.87129974365234,127.18373263014536,116.61261195084823,118.83066261806704,205019.0,129.6283058166504,128.5645899963379,-1.4117331165532392,0.0617977291191236,-0.0483749039049493,0.0185185298082122,-0.0661375977487087,Financial Services,9.0
2020-06-19,136.33908081054688,138.08520533631432,125.53200346706794,127.37251022185602,396076.0,129.4961669921875,128.5655339050293,-1.360657647279385,0.0918368038967855,-0.0657666938590452,0.0128072194369111,-0.0792661743003545,Financial Services,9.0
2020-06-22,144.69216918945312,149.1282560598532,137.0941784656321,137.80205284437704,200752.0,129.69673538208008,128.9109834289551,-1.3234544685345235,0.0612670140450299,-0.0476191378128728,0.0306587902804309,-0.0525114162458409,Financial Services,9.0
2020-06-23,141.90780639648438,149.9777233463892,138.79310134168958,147.19336372121555,142389.0,129.89966430664063,129.33099685668947,-1.3358555281161442,-0.019243355107373,0.0372464169445587,0.0568673222060653,-0.0219487929091966,Financial Services,9.0
2020-06-24,145.96633911132812,147.05175744676777,139.5481504142752,142.6156714370605,158459.0,130.2111343383789,129.84539489746095,-1.3177795409862234,0.028599784732803,-0.0229550709750421,0.0074360865802889,-0.0439703340929704,Financial Services,9.0
2020-06-25,148.1843719482422,150.4968047430787,141.62461765125934,144.40897674915587,175511.0,130.72789154052734,130.5844287109375,-1.3079008148970723,0.0151955091181835,-0.0254776880277562,0.0156051057505861,-0.0442675176250977,Financial Services,9.0
2020-06-26,151.91258239746094,156.15990386452438,147.24051812591566,148.89226017298228,144881.0,131.47589263916015,131.36593566894533,-1.2912960247345495,0.0251592688230371,-0.0198819753888216,0.0279589840422227,-0.0307549526037375,Financial Services,9.0
2020-06-29,152.95082092285156,155.31043725053837,146.81579411023557,151.01593218456173,103715.0,132.1814193725586,132.14838668823242,-1.2866718939115778,0.0068344472130307,-0.0126503978639368,0.0154272877611882,-0.0401111074500901,Financial Services,9.0
2020-06-30,158.8498992919922,160.4544428065338,148.18438804491458,151.01594617085533,147773.0,133.3140396118164,132.7477311706543,-1.2603984418610417,0.0385684649062205,-0.0493167018427677,0.0101010042920592,-0.0671420711918276,Financial Services,9.0
2020-07-01,160.3600311279297,161.16231803941557,152.95082151827924,159.51057594582892,118894.0,134.48441314697266,133.49431579589844,-1.2536725816675158,0.0095066590704072,-0.0052971752133367,0.0050030353938124,-0.0462035929872053,Financial Services,9.0
2020-07-02,165.50404357910156,166.4478963279641,157.62289139657483,163.23879393675236,159769.0,136.3791919708252,134.49196502685547,-1.2307620597137423,0.0320778963123807,-0.0136869746101795,0.0057028984213995,-0.0476190914257631,Financial Services,9.0
2020-07-03,166.54226684570312,169.70415506155786,161.96459960611915,164.22983386376998,157265.0,138.44386291503906,135.47073715209962,-1.2261379968507191,0.0062730990986655,-0.0138849616120305,0.0189855000519725,-0.0274865193460172,Financial Services,9.0
2020-07-06,166.54226684570312,169.70415506155786,166.1175240033474,167.39172207962474,43833.0,140.37167510986328,136.491982421875,-1.2261379968507191,0.0,0.005100538439942,0.0189855000519725,-0.0025503606405767,Financial Services,9.0
