Date_Ticker,Close_NAVINFLUOR.NS,High_NAVINFLUOR.NS,Low_NAVINFLUOR.NS,Open_NAVINFLUOR.NS,Volume_NAVINFLUOR.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-05-07,1471.337158203125,1526.0528605904722,1454.505308305805,1526.0528605904722,112841.0,1462.9677856445312,1351.8419140625,-1.972823246719608,-0.0280091434860564,0.0371877391135617,0.0371877391135617,-0.0114398319946434,Chemicals,2.0
2020-05-08,1408.328125,1499.65186816627,1393.7536527292705,1486.893049916164,218090.0,1467.0996826171877,1355.0780444335935,-2.0393199294424327,-0.0428243335335015,0.055785951811595,0.0648455012330808,-0.0103487759791274,Chemicals,2.0
2020-05-11,1402.8812255859375,1452.5424502621556,1393.6555941704466,1427.024812622415,124558.0,1465.3232666015624,1358.1161889648438,-2.045068323343231,-0.0038676351891094,0.0172100008155668,0.0353994506238233,-0.0065762027798451,Chemicals,2.0
2020-05-12,1383.4483642578125,1401.507022117364,1368.1378073050455,1401.507022117364,86696.0,1459.2014770507812,1362.065234375,-2.065576824242891,-0.0138521073443038,0.013053366013584,0.013053366013584,-0.0110669522248345,Chemicals,2.0
2020-05-13,1400.9671630859375,1462.3567511311676,1393.7535480398,1442.7278014515546,123324.0,1457.783270263672,1361.6214526367187,-2.0470883322261453,0.0126631389220828,0.0298084348198641,0.0438194339330595,-0.0051490250708288,Chemicals,2.0
2020-05-14,1410.0946044921875,1421.135888153602,1388.7972430408531,1398.562597112488,75813.0,1459.6676513671875,1359.6428002929688,-2.037455672519942,0.0065151001727583,-0.0081781799199582,0.0078301722637896,-0.0151034982925873,Chemicals,2.0
2020-05-15,1477.07861328125,1491.8003270348836,1419.7130499435025,1424.0804437681686,423905.0,1462.984948730469,1360.2280395507812,-1.9667639930334475,0.0475032019664987,-0.0358803986710963,0.0099667774086378,-0.0388371768583887,Chemicals,2.0
2020-05-18,1471.5333251953125,1506.52195348326,1437.869746912894,1505.5405059565608,211615.0,1466.8984619140624,1361.6672631835938,-1.9726162215745284,-0.003754226779859,0.0231100309989475,0.0237769866906027,-0.0228765313744766,Chemicals,2.0
2020-05-19,1449.4019775390625,1500.240895332117,1437.820847026429,1495.726259978347,100758.0,1469.6268981933597,1363.6776733398438,-1.9959725742832253,-0.0150396510070966,0.031960962629524,0.0350757888983799,-0.0079902819867109,Chemicals,2.0
2020-05-20,1478.8944091796875,1482.9674410032635,1445.7215495568344,1452.738804607883,94961.0,1473.9599975585938,1365.5743286132813,-1.9648476899637184,0.0203480001391333,-0.0176859175404635,0.0027541059039064,-0.0224308506523149,Chemicals,2.0
2020-05-21,1469.423095703125,1486.2059431879952,1454.505142167239,1484.9300135621002,69993.0,1477.9201354980469,1368.1211865234377,-1.974843255602522,-0.0064043202934386,0.0105530652841379,0.0114213853953613,-0.0101522519820934,Chemicals,2.0
2020-05-22,1460.3446044921875,1481.9855674893508,1448.7635971064196,1468.6379068691078,81521.0,1477.7042053222656,1369.4608569335935,-1.9844242556427785,-0.0061782690346196,0.0056790036758509,0.0148190796409239,-0.0079303250411877,Chemicals,2.0
2020-05-26,1465.055908203125,1484.4394983468271,1442.7770955551412,1470.4047497129384,95364.0,1477.22822265625,1369.87306640625,-1.9794521738292528,0.0032261588781476,0.003650947025205,0.0132306146374141,-0.0152068003161112,Chemicals,2.0
2020-05-27,1443.267578125,1477.8144800263906,1423.098785348342,1472.0730364742076,99675.0,1469.543487548828,1371.094970703125,-2.00244652239503,-0.0148720127034934,0.0199585016567958,0.0239365883534026,-0.0139743960734294,Chemicals,2.0
2020-05-28,1461.669921875,1477.0786008855814,1448.6657415017548,1451.560963926761,50093.0,1463.8780822753906,1371.7446899414062,-1.9830255798492964,0.0127504726281644,-0.0069160333649554,0.0105418321742678,-0.0088967968613349,Chemicals,2.0
2020-05-29,1536.5543212890625,1559.5202188314668,1451.5609840476648,1457.4496695813268,207663.0,1462.0574951171875,1376.0503002929688,-1.9039962106368955,0.0512320861867379,-0.0514818451985299,0.0149463622757817,-0.0553142417835864,Chemicals,2.0
2020-06-01,1543.9149169921875,1585.0375879725316,1533.56071856402,1559.4218341961375,130762.0,1462.0525817871094,1380.395166015625,-1.8962281943344736,0.0047903257315042,0.0100438936325326,0.0266353220166162,-0.0067064566280239,Chemicals,2.0
2020-06-02,1576.5972900390625,1611.880279788324,1532.0395495192151,1554.6128420489665,411243.0,1466.3930297851562,1386.469345703125,-1.8617368003129056,0.0211685065589921,-0.0139442380936423,0.0223792023316158,-0.0282619669597068,Chemicals,2.0
2020-06-03,1570.8067626953125,1607.611044857808,1561.483011214147,1590.9264369441437,137966.0,1469.766748046875,1392.560205078125,-1.86784784249211,-0.0036728005181377,0.0128084973445798,0.0234301780693533,-0.0059356451109028,Chemicals,2.0
2020-06-04,1597.845947265625,1606.43361448669,1564.427605757403,1579.5909245283472,88229.0,1473.972265625,1401.4324975585937,-1.839311996343517,0.017213565164385,-0.0114247701842079,0.0053745276481509,-0.0209146204397304,Chemicals,2.0
2020-06-05,1588.276611328125,1622.3327932459508,1575.9102764062643,1609.475854356787,90042.0,1479.81923828125,1411.1596264648438,-1.849411010141312,-0.00598889771187,0.0133473243120636,0.0214422233979432,-0.0077860083273025,Chemicals,2.0
2020-06-08,1554.0242919921875,1609.4269660166049,1536.456354428842,1598.7782825707973,90508.0,1487.104046630859,1418.9493774414063,-1.885559249459,-0.0215657141153111,0.028798771556677,0.0356510990915037,-0.0113048024113087,Chemicals,2.0
2020-06-09,1517.8084716796875,1558.5876608875974,1509.1716862529024,1558.538540593174,99814.0,1492.850408935547,1428.121982421875,-1.9237796726339376,-0.0233045393814745,0.0268347882314903,0.0268671508749596,-0.005690299921193,Chemicals,2.0
2020-06-10,1557.7042236328125,1570.3157984278184,1512.017800450068,1512.017800450068,121237.0,1501.5632019042969,1438.0669848632813,-1.8816756277890805,0.0262851029609646,-0.0293293312617439,0.0080962576872223,-0.0293293312617439,Chemicals,2.0
2020-06-11,1492.38916015625,1575.1742392335996,1477.078601931241,1559.4220775216204,101021.0,1506.1343017578124,1446.1492065429688,-1.9506059832036864,-0.0419303372781756,0.0449165131689592,0.0554715092333437,-0.0102590923559144,Chemicals,2.0
2020-06-12,1537.2900390625,1562.464187655121,1442.7276104604443,1442.7276104604443,135174.0,1512.494073486328,1451.5412768554688,-1.903219769722525,0.0300865753417486,-0.0615124187363651,0.0163756662392562,-0.0615124187363651,Chemicals,2.0
2020-06-15,1530.07666015625,1563.7403574969387,1506.521920038386,1548.675042452072,83996.0,1515.143975830078,1456.803796386719,-1.9108324205458145,-0.0046922693330199,0.0121551963899133,0.022001314193794,-0.015394483643361,Chemicals,2.0
2020-06-16,1531.5489501953125,1570.3161296459468,1506.52203687908,1545.779940120229,122155.0,1518.144757080078,1464.0174389648437,-1.909278636927394,0.0009622328589158,0.0092918936238386,0.0253123998718358,-0.0163409163729574,Chemicals,2.0
2020-06-17,1572.131591796875,1624.2955483219284,1557.2136383085442,1591.907782101612,780541.0,1524.2812377929688,1471.4803588867187,-1.8664496820070164,0.0264977763827836,0.0125792207267672,0.0331804009265104,-0.0094889979733059,Chemicals,2.0
2020-06-18,1554.8092041015625,1591.907970447302,1534.0516836852878,1578.1677043645263,209364.0,1528.0769775390625,1478.9354370117187,-1.884730891224488,-0.011018408246293,0.0150233869219094,0.0238606552160056,-0.0133505258146894,Chemicals,2.0
2020-06-19,1565.163330078125,1571.3954974611008,1545.7797428268047,1554.8090114975855,172896.0,1532.8639892578126,1485.3737280273438,-1.8738036480192792,0.0066594190137596,-0.0066154875862204,0.0039818000225348,-0.0123843862674399,Chemicals,2.0
2020-06-22,1610.7515869140625,1659.5295994819016,1513.3920429670852,1570.31599789062,409435.0,1540.3843383789062,1491.0749560546874,-1.8256920091542088,0.0291268367715093,-0.0251035537397237,0.0302827654891775,-0.0604435499166586,Chemicals,2.0
2020-06-23,1600.0540771484375,1636.073156302558,1585.1360016803055,1610.7517601903862,151157.0,1547.134246826172,1494.3078466796876,-1.8369816429836292,-0.0066413156768137,0.0066858259322171,0.0225111636341146,-0.0093234820505057,Chemicals,2.0
2020-06-24,1558.4405517578125,1609.573943942675,1551.0796953068552,1609.3777023595587,136128.0,1552.8928955078125,1495.358974609375,-1.8808985427392244,-0.0260075743594786,0.0326846927489743,0.0328106145128137,-0.0047232192736865,Chemicals,2.0
2020-06-25,1528.6046142578125,1562.7099178504025,1523.2557728396373,1555.594422856265,118276.0,1556.2396301269532,1497.3444409179688,-1.91238594651004,-0.0191447389291475,0.0176565008025681,0.0223113964686998,-0.0034991660814606,Chemicals,2.0
2020-06-26,1569.7763671875,1580.1306876280555,1531.0583060247,1570.2670910035336,163390.0,1557.900732421875,1501.2918286132813,-1.8689352720189392,0.0269342068875526,0.0003126074683572,0.0065960481104114,-0.0246646987253156,Chemicals,2.0
2020-06-29,1560.796142578125,1570.218015434393,1526.5435978954465,1561.483107965481,79392.0,1558.7447937011718,1504.2930981445313,-1.8784125662460105,-0.0057207031505159,0.0004401378044291,0.0060365813313101,-0.0219455595437979,Chemicals,2.0
2020-06-30,1591.9080810546875,1608.5926910287503,1556.8213277268792,1569.3839055119513,164709.0,1559.5103332519532,1508.2659985351563,-1.845578532828951,0.0199333773500822,-0.0141491684166923,0.0104808877928483,-0.0220406905055486,Chemicals,2.0
