Date_Ticker,Close_SCI.NS,High_SCI.NS,Low_SCI.NS,Open_SCI.NS,Volume_SCI.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-02-28,43.94316101074219,45.70088670615029,43.06429630048418,45.70088670615029,1145793.0,55.04124774932861,,-1.3621207005356717,-0.0692863015504898,0.03999998304579,0.03999998304579,-0.02000003390842,Services,18.0
2020-03-02,41.99013137817383,47.45861211412541,41.01361669496048,44.23611440454295,1426323.0,54.213651466369626,,-1.3932475622782658,-0.0444444502317648,0.0534883543502453,0.1302325226539791,-0.0232558139534884,Services,18.0
2020-03-03,42.77134323120117,45.26145497794597,42.23426088976335,42.96664691675346,1113946.0,53.63262538909912,,-1.3807968175812282,0.0186046536980689,0.0045662275439088,0.0582191616775855,-0.0125570604255895,Services,18.0
2020-03-04,41.013614654541016,43.357251267700725,39.25588905722508,42.86899395038476,924496.0,52.75376205444336,,-1.408811023548373,-0.0410959405029373,0.0452381315685452,0.0571428934733071,-0.0428571246919178,Services,18.0
2020-03-05,40.52535629272461,41.94130322146784,40.08592397344463,41.79482454000531,950738.0,51.71377391815186,,-1.416592754183427,-0.0119047873719256,0.0313252828207362,0.0349397774202278,-0.010843391878059,Services,18.0
2020-03-06,38.47467803955078,38.914106644420926,36.66812373299913,38.76763168450012,814616.0,50.65425567626953,,-1.449275913414935,-0.0506023497575511,0.0076141935391425,0.0114212418988517,-0.0469543709942048,Services,18.0
2020-03-09,41.94130706787109,42.91782176688971,37.40051222739135,37.74229460711264,2270515.0,49.81201171875,,-1.394025711022723,0.0901015734233493,-0.1001163948935459,0.0232828866644136,-0.1082654585163892,Services,18.0
2020-03-11,46.872703552246094,47.75156823389383,42.18543394204305,42.57603756991375,2785112.0,49.25783996582031,,-1.315430438320591,0.117578512190734,-0.0916666984558105,0.018750031789144,-0.0999999841054279,Services,18.0
2020-03-12,39.4511947631836,44.91967550902129,38.08407271417022,44.91967550902129,1794786.0,48.29353218078613,,-1.4337124521448277,-0.1583332777207998,0.1386138183815146,0.1386138183815146,-0.0346535018069767,Services,18.0
2020-03-13,41.74599838256836,42.42955933502373,35.20334993782269,37.10755411783855,1818174.0,47.46105327606201,,-1.397138488393413,0.0581681653283238,-0.111111111111111,0.016374286852385,-0.1567251640453673,Services,18.0
2020-03-16,41.45304870605469,43.94316038272062,39.20706569818165,40.03710168203434,1092395.0,46.68716545104981,,-1.4018074416577766,-0.0070174313195009,-0.0341578501031585,0.0600706523258016,-0.0541813709239915,Services,18.0
2020-03-17,41.16009140014648,43.79667780931976,40.57418041191323,41.25774136896493,926241.0,45.952338218688965,,-1.406476516517381,-0.007067207721815,0.0023724429537612,0.0640568647805259,-0.0142349292312593,Services,18.0
2020-03-18,38.96293640136719,42.91782002704394,37.05873207045385,42.2342590204202,1144285.0,45.210187149047854,,-1.4414941827798813,-0.0533807123365979,0.0839598582959528,0.101503736395442,-0.0488721977034184,Services,18.0
2020-03-19,37.59581756591797,40.67184049317268,35.154530710988226,37.15638518700899,1135482.0,44.35329570770264,,-1.4632829556008868,-0.0350876746394619,-0.0116883315049208,0.0818182214514,-0.064935064935065,Services,18.0
2020-03-20,39.10940933227539,40.03709895553492,37.88876607143591,37.93759105684797,831794.0,43.57208385467529,,-1.43915973654651,0.0402595784412346,-0.0299625664369307,0.0237203690645857,-0.0312109868617251,Services,18.0
2020-03-23,33.10384750366211,39.06058526680712,31.49259687136324,34.17801210845623,1667699.0,42.51744785308838,51.990616455078126,-1.534874768007663,-0.1535579782755025,0.0324483311094063,0.1799409498393214,-0.048672609192047,Services,18.0
2020-03-24,33.83623504638672,35.15452837022709,30.760212323948704,35.15452837022709,870613.0,41.63614349365234,51.51310081481934,-1.5232021720550828,0.0221239402049441,0.038960993208408,0.038960993208408,-0.0909091309426429,Services,18.0
2020-03-25,33.10384750366211,34.17801210845623,31.394946898239297,32.224982845115875,520611.0,40.7133373260498,50.99847755432129,-1.534874768007663,-0.0216450660577503,-0.0265487163825597,0.0324483311094063,-0.0516224165554702,Services,18.0
2020-03-26,32.908546447753906,34.32449352123135,31.346120677841288,33.68975747015622,634136.0,39.85888729095459,50.4867839050293,-1.5379874237831124,-0.0058996482474309,0.0237388492269805,0.0430267278965181,-0.0474778116497228,Services,18.0
2020-03-27,35.69160842895508,38.91410591304771,34.17801152090783,34.17801152090783,2252257.0,39.28274383544922,50.00829154968262,-1.493631729396644,0.0845695809026266,-0.0424076407500686,0.0902872587125651,-0.0424076407500686,Services,18.0
2020-03-30,33.88505935668945,35.34983134278461,33.68975568018854,33.7874056558851,627215.0,38.779838752746585,49.47023193359375,-1.5224240233106257,-0.050615513051523,-0.0028819102772228,0.0432276647556171,-0.0057637106208096,Services,18.0
2020-03-31,36.61930084228516,38.76763390338747,34.81275015744225,34.81275015744225,1744871.0,38.51129722595215,48.9712329864502,-1.478846416870994,0.080691654006382,-0.0493332926432291,0.0586666870117187,-0.0493332926432291,Services,18.0
2020-04-01,35.69160842895508,36.961076683281554,34.91039748207014,36.22869072211925,416969.0,38.15731048583984,48.486881713867184,-1.493631729396644,-0.0253334277824018,0.0150478590572133,0.0355676953268548,-0.0218878044804272,Services,18.0
2020-04-03,35.34983444213867,36.814606556660095,34.66627337700705,35.39865943426776,523773.0,37.87412147521973,48.02010780334473,-1.4990788314054648,-0.0095757518884786,0.001381194364828,0.0414364632150963,-0.0193370372427199,Services,18.0
2020-04-07,36.912254333496094,37.59581535774948,35.93573964887922,36.61930067313261,688545.0,37.693466377258304,47.56895805358887,-1.47417740280901,0.0441987894997025,-0.0079364879131113,0.0185185390758724,-0.0264550269889838,Services,18.0
2020-04-08,40.23240661621094,42.67369338023941,38.57233087164997,39.06058822445567,4664418.0,37.781352806091306,47.17151672363281,-1.42126170744779,0.0899471555629688,-0.0291262315708228,0.0606796105268234,-0.0412621536761875,Services,18.0
2020-04-09,40.0370979309082,41.69717346818688,38.57232605538717,41.69717346818688,1537733.0,37.68614234924316,46.77895782470703,-1.4243744848184805,-0.0048545116171111,0.0414634332424257,0.0414634332424257,-0.0365853658536584,Services,18.0
2020-04-13,40.72066116333008,42.47838676730027,40.1347501452682,41.9901294481359,1373107.0,37.378540229797366,46.41862403869629,-1.413480037610357,0.0170732462577956,0.0311750410857525,0.0431654485402379,-0.014388543833112,Services,18.0
2020-04-15,40.0859260559082,41.50187305820987,39.54884373782352,40.96479074012518,1112939.0,37.41027679443359,46.03875984191895,-1.4235962752764026,-0.0155875442413854,0.0219245199173201,0.0353227963432061,-0.0133982764258859,Services,18.0
2020-04-16,40.0370979309082,40.525355222748544,39.35353697731022,39.35353697731022,1005281.0,37.32483177185058,45.63057662963868,-1.4243744848184805,-0.0012180864908022,-0.0170731893399865,0.0121951219512195,-0.0170731893399865,Services,18.0
2020-04-17,42.0877799987793,43.45490200122035,40.57418303364599,40.67183673388193,3937725.0,37.356568336486816,45.28391395568848,-1.3916912647893511,0.0512195482152563,-0.0336426217999246,0.0324826351611013,-0.0359628606017521,Services,18.0
2020-04-20,41.30657196044922,43.2107764117514,41.01361828911997,41.59952563177847,1699459.0,37.36389236450195,44.93920425415039,-1.4041419486887683,-0.01856139806739,0.0070921806730839,0.0460993096480009,-0.007092180673084,Services,18.0
2020-04-21,41.99013137817383,43.89433575546144,40.5741843424929,41.01361669496048,3629410.0,37.515252113342285,44.69116958618165,-1.3932475622782658,0.016548442179591,-0.0232558139534884,0.0453488549520804,-0.033720947975336,Services,18.0
2020-04-22,42.82016754150391,44.43141826534531,42.47838889104442,43.94316092177009,2338524.0,37.77646961212158,44.375755310058594,-1.380018668836771,0.0197674104863964,0.0262258053796193,0.0376283143282818,-0.0079817214663677,Services,18.0
2020-04-23,42.91782379150391,43.6502098503176,42.47839141119407,42.96664878373653,1658917.0,37.96689033508301,44.00760940551758,-1.3784622497526158,0.0022806134493832,0.0011376390487509,0.0170648461201492,-0.0102389250313486,Services,18.0
2020-04-24,40.81830978393555,42.42956037380584,40.037098844192336,41.89247808555161,1127918.0,38.35261344909668,43.63067474365234,-1.4119237401214426,-0.0489193957682445,0.0263158447104248,0.0394737214352862,-0.0191387380780442,Services,18.0
2020-04-27,43.35725021362305,43.7966788084381,41.06243864296359,41.06243864296359,3052283.0,38.828664207458495,43.32209602355957,-1.3714587894572603,0.0622010181981304,-0.052927977658934,0.0101350660535428,-0.052927977658934,Services,18.0
2020-04-28,43.65020751953125,44.4314185288633,42.82016779546575,44.13846486600227,1679204.0,39.35598220825195,43.0359774017334,-1.3667897145976555,0.0067568239329014,0.0111856821357045,0.0178970743491311,-0.0190157108346873,Services,18.0
2020-04-29,43.16195297241211,43.89433903961896,42.77134557985852,43.65021035055001,1879205.0,39.86865253448487,42.7244694519043,-1.3745713844350889,-0.0111856180042367,0.0113122169993091,0.0169683254989636,-0.0090498081215939,Services,18.0
2020-04-30,42.77134323120117,44.87085133194936,42.5272145555378,44.04081159962912,2448940.0,40.22263927459717,42.4119847869873,-1.3807968175812282,-0.0090498625365864,0.029680348395088,0.0490867936833141,-0.0057077626564994,Services,18.0
2020-05-04,41.16009140014648,41.99012731042585,41.01361272181129,41.79482364768143,906163.0,40.58639087677002,42.09657051086426,-1.406476516517381,-0.037671293659052,0.0154210602052424,0.0201660366156624,-0.003558754933539,Services,18.0
2020-05-05,42.03895950317383,44.3337714149695,41.2089234505698,41.79483081415992,5713002.0,40.857373809814455,41.82021697998047,-1.3924693527361882,0.0213524332218615,-0.0058072010320684,0.0545877428679559,-0.0197444480646902,Services,18.0
2020-05-06,42.0877799987793,42.72251601243573,41.74600136072292,42.72251601243573,980489.0,41.17718238830567,41.58585342407227,-1.3916912647893511,0.0011613155078631,0.015081242433667,0.015081242433667,-0.0081206145362451,Services,18.0
2020-05-07,40.96479034423828,42.08777995754309,40.76948666906552,41.99012998251059,831797.0,41.457930183410646,41.310476303100586,-1.4095891722928302,-0.0266820833641875,0.0250297787357409,0.0274135325450959,-0.0047675985530885,Services,18.0
2020-05-08,39.988277435302734,41.7460031382056,39.646495057586,41.40422448559679,1201029.0,41.611731338500974,41.0155689239502,-1.425152572765317,-0.0238378593111216,0.0354090533803295,0.0439560245060992,-0.0085470642807683,Services,18.0
2020-05-11,39.01176071166992,40.33005398896038,38.865282025256434,40.33005398896038,918735.0,41.55069904327392,40.71187278747559,-1.440716034035424,-0.0244200747384711,0.0337922014603178,0.0337922014603178,-0.0037547314897189,Services,18.0
2020-05-12,39.15823745727539,39.50001983277808,38.377026452724536,39.40236612901678,667706.0,41.50675601959229,40.46579109191895,-1.4383815270044322,0.003754681740413,0.0062344142023182,0.0087282369610124,-0.0199501064214959,Services,18.0
2020-05-13,42.18543243408203,42.77133971749814,39.35353853898629,40.67183551433403,3619253.0,41.57999458312988,40.27830032348633,-1.3901349065028166,0.0773067219920084,-0.0358796113353374,0.0138888533223318,-0.0671296637653481,Services,18.0
2020-05-14,40.57418441772461,41.501874113518966,40.18358077877976,41.40422413505973,855508.0,41.60440750122071,40.08983306884765,-1.415814544641349,-0.0381944174419717,0.020457335846596,0.0228640380356999,-0.0096269005662186,Services,18.0
2020-05-15,41.99013137817383,42.77134237972293,39.89062331922198,40.5741843424929,5075895.0,41.70205917358398,39.98534614562988,-1.3932475622782658,0.0348977306819424,-0.033720947975336,0.0186046334200129,-0.0500000354855559,Services,18.0
2020-05-18,40.23240661621094,42.77134336075736,39.30471690085852,42.77134336075736,2199759.0,41.609290504455565,39.91113105773925,-1.42126170744779,-0.0418604253969194,0.0631067579120012,0.0631067579120012,-0.0230582705181405,Services,18.0
2020-05-19,38.96293640136719,40.76948703127268,38.66997902345145,40.623008342314805,1210043.0,41.49210872650146,39.850587158203126,-1.4414941827798813,-0.0315534247541691,0.0426064381761885,0.0463658747712376,-0.0075188731900981,Services,18.0
2020-05-20,39.01176071166992,39.50001803290457,38.32819971691987,39.06058569877184,1352954.0,41.34319019317627,39.7753955078125,-1.440716034035424,0.0012530962707682,0.0012515453343102,0.0125156443166789,-0.017521921140708,Services,18.0
2020-05-21,42.283084869384766,43.69903189941533,39.06058717266175,39.15823715055025,4300367.0,41.31633605957031,39.80078491210938,-1.3885785482162818,0.0838548196245924,-0.0739030212314777,0.0334873161313684,-0.0762124548546427,Services,18.0
2020-05-22,40.62300491333008,41.9901268111789,40.42770497801524,41.4042195550194,1589043.0,41.20159511566162,39.80273788452149,-1.4150364566945122,-0.0392610889480458,0.0192308432957151,0.0336538840680447,-0.0048076191244719,Services,18.0
2020-05-26,41.84365081787109,42.42956183671049,40.52535754442097,41.01361486423328,1471678.0,41.2528621673584,39.87011734008789,-1.3955821301068785,0.0300481440785901,-0.0198366045365074,0.014002387635573,-0.0315052163872634,Services,18.0
2020-05-27,47.1168327331543,48.97221209248226,42.67369173857271,44.18728872902035,18489297.0,41.44084129333496,39.97362785339355,-1.3115395730030643,0.1260210763691553,-0.0621761658031088,0.039378269966402,-0.0943005023224985,Services,18.0
2020-05-28,47.2144775390625,48.72807808885089,46.18913799493071,47.8492134938194,6812685.0,41.61905479431152,39.98046333312988,-1.3099833363117703,0.0020723974903239,0.0134436721073902,0.0320579751949203,-0.0217166343370734,Services,18.0
2020-05-29,46.042667388916016,48.53277900958112,45.310281399008176,45.310281399008176,3106768.0,41.76309051513672,40.11229278564453,-1.3286593317620858,-0.0248188736003061,-0.0159066802911629,0.0540826968088421,-0.0159066802911629,Services,18.0
2020-06-01,47.89804458618164,49.31399162539781,47.26331227557294,49.31399162539781,6452447.0,42.01942558288575,40.2353337097168,-1.299088828306027,0.0402969094208533,0.0295616877776396,0.0295616877776396,-0.013251737437144,Services,18.0
2020-06-02,47.01918411254883,48.19099876791433,46.5797517542328,47.80039512449514,2396798.0,42.31238021850586,40.34665641784668,-1.3130958704919786,-0.0183485668616701,0.0166147292151292,0.024922054210055,-0.0093458099414097,Services,18.0
2020-06-03,46.23796844482422,47.65391547085018,46.09149347840573,47.31213682409916,2159295.0,42.52233066558838,40.44821395874023,-1.3255466759866366,-0.0166148282338253,0.0232313056867268,0.0306230371629672,-0.0031678503910327,Services,18.0
2020-06-04,45.06615447998047,46.2379691291016,44.62672212400608,45.4567581213182,1912195.0,42.67124938964844,40.5702783203125,-1.3442227322345726,-0.0253431109596018,0.0086673390673093,0.0260020998605878,-0.0097508287770503,Services,18.0
2020-06-05,46.18914413452149,46.823880173649286,45.212629443622056,45.212629443622056,2179708.0,42.9324670791626,40.74214485168457,-1.326324824731094,0.0249186926974183,-0.0211416493896362,0.0137421043628604,-0.0211416493896362,Services,18.0
2020-06-08,46.872703552246094,48.239825562563055,46.28679624788614,47.11683221658071,2555619.0,43.27668838500976,40.897410736083984,-1.315430438320591,0.014799135825808,0.0052083333333334,0.0291666984558105,-0.012499968210856,Services,18.0
2020-06-09,47.45861053466797,48.53277888551828,46.4332708964396,47.80039289748261,2821532.0,43.69903087615967,41.1845059967041,-1.3060924101966231,0.0124999613425071,0.0072016934116723,0.0226337926616211,-0.0216049232515851,Services,18.0
2020-06-10,47.06800842285156,47.8492194235201,46.43327238943518,47.653915742076,1464874.0,44.09451942443848,41.4491414642334,-1.3123177217475217,-0.00823037394934,0.0124481009258079,0.0165974942821089,-0.0134855086222049,Services,18.0
2020-06-11,46.33562088012695,47.75156786742254,45.94501353014618,47.01918188003942,1551188.0,44.302028846740725,41.713776931762695,-1.3239903177001018,-0.015560198259186,0.0147523867583618,0.0305584982007411,-0.0084299582602183,Services,18.0
2020-06-12,45.26145553588867,45.79854160905518,43.89433717038596,43.94316216109891,1471160.0,44.53639240264893,41.96083511352539,-1.3411100764591235,-0.023182280151532,-0.0291261816302937,0.0118663013994466,-0.0302049138569725,Services,18.0
2020-06-15,49.46046447753906,50.58345399836048,44.52906291725852,45.55440619619683,4803571.0,44.90990905761719,42.23621223449707,-1.2741873997095718,0.092772291388661,-0.0789733441164113,0.0227047912445583,-0.0997039071988493,Services,18.0
2020-06-16,48.14216995239258,50.09519918961018,47.01918037605704,49.99754921779237,4020658.0,45.30539722442627,42.52135444641113,-1.2951980237861205,-0.0266535007115662,0.0385395852998433,0.0405679519462653,-0.023326525942766,Services,18.0
2020-06-17,47.1656608581543,48.48395798274891,46.87270718328041,47.80039692463779,1226314.0,45.71553344726563,42.73228164672852,-1.3107613634609865,-0.0202838612219587,0.0134575887400876,0.0279503583880496,-0.0062111644264862,Services,18.0
2020-06-18,48.14216995239258,48.77690594453136,47.01918037605704,47.165655333783775,1754795.0,46.17205390930176,42.98129287719726,-1.2951980237861205,0.0207038145224982,-0.0202839759731326,0.0131846153334274,-0.023326525942766,Services,18.0
2020-06-19,48.23983001708984,49.75342713071037,47.94687261275001,48.63043368102939,1348996.0,46.46989116668701,43.23909278869629,-1.2936415439043445,0.0020285762937948,0.0080971194094416,0.0313765018053402,-0.0060729360828187,Services,18.0
2020-06-22,48.43512344360352,50.29050270328223,48.14216980394573,48.53277714022787,1691262.0,46.860497093200685,43.46955017089844,-1.2905290097241364,0.0040483854616503,0.0020161752398146,0.0383064835550397,-0.0060483719010004,Services,18.0
2020-06-23,50.77875900268555,51.26701630078829,48.38629749696058,48.82572981027457,3157034.0,47.30725250244141,43.68047721862793,-1.2531767756330237,0.0483871082069377,-0.0384615384615384,0.0096153846153845,-0.0471153992872972,Services,18.0
2020-06-24,53.90361022949219,56.637850545277104,53.70830655155587,56.637850545277104,7465033.0,47.646591377258304,43.95780746459961,-1.2033737360472527,0.0615385505313624,0.0507246231587088,0.0507246231587088,-0.0036232021770864,Services,18.0
2020-06-25,52.68296813964844,55.02660115476172,52.24353578521848,53.56182912340045,2669200.0,47.9200159072876,44.197053604125976,-1.2228280018372664,-0.0226449042030194,0.0166820704069365,0.0444855917931756,-0.008341070557474,Services,18.0
2020-06-26,56.78432846069336,57.90731807457535,53.22004849355871,54.68482047044564,9608671.0,48.45709896087647,44.53102165222168,-1.1574616225766292,0.0778498339382343,-0.0369733700681345,0.0197764003612253,-0.0627687262270236,Services,18.0
2020-06-29,56.93080520629883,60.05565293321106,54.684822183086496,55.56368688678639,10783367.0,48.90873699188232,44.86889579772949,-1.155127115545637,0.0025795276544806,-0.0240136831818633,0.0548885215234316,-0.0394511023526474,Services,18.0
2020-06-30,55.75898361206055,57.565537903848295,55.27072629943267,57.32140924753436,2252479.0,49.34572696685791,45.14231986999512,-1.173803293388814,-0.020583260503553,0.0280210565950105,0.0323993404247955,-0.0087565676595703,Services,18.0
2020-07-01,54.88012313842773,56.49137004836525,54.68481946673926,55.66133410007389,1845146.0,49.77783470153808,45.41379089355469,-1.187810335574766,-0.0157617735600674,0.0142348616761602,0.0293593894801103,-0.0035587323883338,Services,18.0
2020-07-02,59.07913589477539,60.05565053766424,54.97777364962068,55.17307732321999,5981999.0,50.47848377227783,45.75557098388672,-1.120887598027594,0.0765124514344876,-0.0661157024793388,0.0165289256198346,-0.0694215002138751,Services,18.0
2020-07-03,58.73735046386719,61.22746177010511,58.15143951085942,61.22746177010511,6578622.0,51.10589408874512,46.07391464233398,-1.126334882429276,-0.0057852137769406,0.0423940012031991,0.0423940012031991,-0.0099751001429354,Services,18.0
2020-07-06,58.59088134765625,59.90917468793536,58.10262400309245,59.079138692220056,2848650.0,51.691802978515625,46.38737579345703,-1.1286692678650272,-0.0024936282459836,0.0083333333333333,0.0224999745686849,-0.0083333333333333,Services,18.0
2020-07-07,58.20026779174805,59.42091102332924,57.95613914543181,58.49322514741355,1729430.0,52.22888584136963,46.73501495361328,-1.134894761808787,-0.0066667977494731,0.0050336083798403,0.0209731548993707,-0.004194630979874,Services,18.0
2020-07-08,57.3214111328125,58.98148679536804,56.833153804126034,58.20027208938346,2849975.0,52.74155597686767,47.01429817199707,-1.1489017431971185,-0.015100560397424,0.0153321584239205,0.0289608303380595,-0.0085178874531749,Services,18.0
2020-07-09,58.88383483886719,59.32326719272376,57.02845916996197,57.41906280941722,2584937.0,53.36896667480469,47.31897071838379,-1.1240002538030431,0.0272572442858146,-0.0248756222052835,0.0074626993139808,-0.0315090835028385,Services,18.0
