Date_Ticker,Close_SUNTV.NS,High_SUNTV.NS,Low_SUNTV.NS,Open_SUNTV.NS,Volume_SUNTV.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-10-21,382.4212951660156,389.58777538402654,375.2548149480048,386.7211996995937,1694712.0,404.4627487182617,412.0887786865234,-0.9266916672860462,-0.004315049205879,0.011243894071619,0.0187397519662178,-0.0187397519662176,Media Entertainment & Publication,13.0
2020-10-22,385.42230224609375,391.469020526538,380.7640787096806,382.4213328911711,2302197.0,403.098876953125,412.5967034912109,-0.9037592630798852,0.0078473848554258,-0.0077861850168869,0.0156885531667634,-0.0120860248856042,Media Entertainment & Publication,13.0
2020-10-23,383.76507568359375,389.453475794766,380.71932653887416,386.094187619423,940354.0,402.4583740234375,413.0042980957031,-0.9164230750531136,-0.0042997682096814,0.0060691086380917,0.0148226101633652,-0.0079364938023457,Media Entertainment & Publication,13.0
2020-10-26,374.493408203125,383.4067297959465,370.0591645299871,383.4067297959465,1176809.0,400.668994140625,413.3249981689453,-0.9872731665902832,-0.0241597478977296,0.0238010106388493,0.0238010106388493,-0.0118406454586585,Media Entertainment & Publication,13.0
2020-10-27,382.7348937988281,385.1535921845827,370.3727244310879,373.3736666197653,1235761.0,398.85945892333984,413.3429150390625,-0.9242952815347776,0.0220070244633864,-0.0244587763769017,0.0063195136501608,-0.0322995618325775,Media Entertainment & Publication,13.0
2020-10-28,378.5246276855469,390.573287039732,374.5382882917021,384.123442006644,1553211.0,396.6938415527344,413.133296508789,-0.9564683227002636,-0.0110004762604536,0.0147911494037535,0.0318305824058411,-0.0105312550420268,Media Entertainment & Publication,13.0
2020-10-29,376.4194641113281,378.4798166752051,371.9404130264145,374.4486706987828,833795.0,394.6581161499024,412.8170758056641,-0.9725550764852012,-0.0055614969812943,-0.0052356309926695,0.005473554798079,-0.0118990953230541,Media Entertainment & Publication,13.0
2020-10-30,378.0318298339844,382.5108799505008,369.0737296009516,377.1360198106811,1384414.0,392.67613372802737,411.93828552246094,-0.9602340717379716,0.0042834281337252,-0.0023696682464454,0.0118483412322274,-0.0236966824644548,Media Entertainment & Publication,13.0
2020-11-02,379.1963806152344,384.9295867660661,374.314232279169,378.03183849344526,1582271.0,391.0121643066406,411.0200805664063,-0.9513350759936728,0.0030805627710275,-0.0030710792120423,0.0151193588439051,-0.0128749866445039,Media Entertainment & Publication,13.0
2020-11-03,373.6871948242188,382.4213436983531,371.492476381697,379.7339132755425,2714892.0,388.77711791992186,410.08216796875,-0.9934339021660926,-0.0145285822139893,0.0161812300102179,0.0233728877925369,-0.0058731432944982,Media Entertainment & Publication,13.0
2020-11-04,374.4038696289063,375.92673050757577,365.31137457815737,375.92673050757577,2475817.0,386.7391479492188,408.9758428955078,-0.9879573818291136,0.0019178468371778,0.0040674282564945,0.0040674282564945,-0.024285259283674,Media Entertainment & Publication,13.0
2020-11-05,393.57421875,401.7708766522367,374.4486654194759,378.0319062368872,5090461.0,385.5186096191407,408.1561767578125,-0.8414658264654045,0.0512023263544113,-0.0394901692556884,0.02082620637162,-0.0485945278409425,Media Entertainment & Publication,13.0
2020-11-06,390.08050537109375,399.97919569556734,383.7202484153988,398.6354805924468,2174624.0,384.41676330566406,407.3275524902344,-0.86816328010269,-0.0088768857624931,0.0219313067522162,0.0253760190221674,-0.0163049854276728,Media Entertainment & Publication,13.0
2020-11-09,395.1418762207031,396.8439100966413,389.7670151358728,393.2606693734211,1160661.0,384.0360458374024,406.6906323242188,-0.829486462933201,0.0129751955812156,-0.0047608389808608,0.004307399388334,-0.0136023575537923,Media Entertainment & Publication,13.0
2020-11-10,394.1564636230469,399.8896430808818,388.6024297913579,396.8438940568404,1201372.0,383.9195922851562,406.46488708496094,-0.8370165617954497,-0.0024938197061803,0.0068181818181818,0.0145454406738281,-0.0140909368341618,Media Entertainment & Publication,13.0
2020-11-11,396.4407043457031,402.9801337448597,389.1846652200749,397.29173478041344,1684396.0,384.0584381103516,406.0393768310547,-0.819561377532851,0.0057952638951033,0.0021466777386416,0.0164953530943534,-0.0183029619463616,Media Entertainment & Publication,13.0
2020-11-12,395.9928283691406,409.6539318628425,392.4991745826043,398.6354789965464,4406447.0,384.5287368774414,405.3737890625,-0.822983852940171,-0.0011297426617725,0.0066734810281521,0.0344983608666951,-0.0088225178241853,Media Entertainment & Publication,13.0
2020-11-13,380.5401916503906,398.7699361071927,370.327960042946,398.6355700343237,3519444.0,384.0808349609375,404.4376696777344,-0.9410662505585456,-0.0390225166005915,0.0475518191796087,0.0479049121664132,-0.0268361445952778,Media Entertainment & Publication,13.0
2020-11-14,382.152587890625,386.0493672296181,376.2402358595273,384.2129401518169,232289.0,384.0629165649414,403.5436505126953,-0.9287450126091216,0.004237124686466,0.005391438724946,0.0101969199279854,-0.0154711814559002,Media Entertainment & Publication,13.0
2020-11-17,372.8810424804688,385.19843427411786,371.761279590137,385.19843427411786,1617872.0,383.5030380249024,402.37730712890624,-0.9995941713375128,-0.0242613702064208,0.033033033033033,0.033033033033033,-0.003003003003003,Media Entertainment & Publication,13.0
2020-11-18,373.9559326171875,377.0912679289303,372.88094957512254,374.090298662957,1353339.0,383.07976989746095,401.3587713623047,-0.9913803236408228,0.0028826623353346,0.0003593098385394,0.0083842373880784,-0.0028746249178118,Media Entertainment & Publication,13.0
2020-11-19,377.7630920410156,380.5848881040948,367.5956429629172,371.761154040601,2036732.0,382.6968093872071,400.5928521728516,-0.9622876502632414,0.0101807702238687,-0.0158881005764399,0.0074697505461249,-0.0269148820843367,Media Entertainment & Publication,13.0
2020-11-20,384.1681823730469,385.1983585620752,374.6278098902053,378.8829080371119,1766651.0,382.7169647216797,399.66658447265627,-0.9133427072652088,0.016955309999781,-0.0137577097178827,0.002681576029188,-0.0248338434065772,Media Entertainment & Publication,13.0
2020-11-23,384.5713195800781,394.1564999457608,382.15264836954975,386.9900181285651,2587937.0,383.22086029052736,398.6346124267578,-0.9102621062751096,0.0010493768758803,0.0062893367896701,0.0249243245079973,-0.0062892657028333,Media Entertainment & Publication,13.0
2020-11-24,381.8390502929688,388.7815784801136,379.4203521183946,386.0941482141221,1051026.0,383.1760681152344,397.32493774414064,-0.9311409319560012,-0.0071047141271293,0.0111436950146628,0.018181818181818,-0.0063343394886363,Media Entertainment & Publication,13.0
2020-11-25,372.74658203125,386.22851288237706,371.35805999600046,383.3171301046028,1703464.0,382.88716583251954,395.8961199951172,-1.0006216602067315,-0.0238123058779412,0.0283585378992599,0.0361691602312177,-0.0037251100404004,Media Entertainment & Publication,13.0
2020-11-26,376.5538330078125,377.4944228075339,368.8946391922412,373.6424497807262,1229438.0,382.8938842773438,394.8444409179688,-0.9715282872225663,0.0102140466474976,-0.0077316520823355,0.0024978893249028,-0.0203402359614605,Media Entertainment & Publication,13.0
2020-11-27,394.1116943359375,401.3229552529563,376.24027054964654,378.9277010535726,6411874.0,383.69787750244143,394.2334985351562,-0.8373586694148649,0.0466277588728215,-0.0385271320302974,0.0182975055565643,-0.0453460885407209,Media Entertainment & Publication,13.0
2020-12-01,398.6802673339844,404.2790803643906,393.126261210594,396.0376439864052,2509110.0,384.6720718383789,393.5267028808594,-0.802447601283084,0.0115920767226781,-0.0066284277505146,0.0140433662991299,-0.0139309782260622,Media Entertainment & Publication,13.0
2020-12-02,386.8556823730469,401.81569793581656,384.481790552693,398.6803618951332,4911269.0,385.3304962158203,392.7607873535157,-0.8928059892037329,-0.0296593183304749,0.0305661259763627,0.0386707918337971,-0.0061363757300705,Media Entertainment & Publication,13.0
2020-12-03,397.06781005859375,403.02494150445966,388.02012296304633,390.5731871078328,6242018.0,386.4636932373047,392.1041577148437,-0.8147693056368972,0.0263977709281759,-0.0163564579808234,0.0150028063090454,-0.0227862517845812,Media Entertainment & Publication,13.0
2020-12-04,397.560546875,412.968492903322,394.73875027611535,403.02499443957686,10355986.0,386.6630096435547,391.8013739013672,-0.8110040230035783,0.0012409387110315,0.0137449442796317,0.038756225056624,-0.0070977782404848,Media Entertainment & Publication,13.0
2020-12-07,415.4767456054688,416.8204608594812,399.8896541265156,401.3229558650536,6007813.0,387.9328216552734,392.17940612792967,-0.6740961450273876,0.0450653337492815,-0.0340663825114665,0.0032341527371269,-0.0375161585908695,Media Entertainment & Publication,13.0
2020-12-08,410.5050048828125,426.4056351865112,404.9509709683098,421.0307742387821,7883976.0,388.7009780883789,392.1838861083984,-0.7120880473514622,-0.0119663513668159,0.0256410256410255,0.0387343153300598,-0.013529759317035,Media Entertainment & Publication,13.0
2020-12-09,425.420166015625,428.7346739701528,410.863253430655,413.86422241576224,7470287.0,390.2641632080078,392.3137774658203,-0.5981128067836272,0.0363336888841838,-0.0271636008891932,0.0077911397232777,-0.0342177304882048,Media Entertainment & Publication,13.0
2020-12-10,424.9723510742188,426.85355795146,413.4164050253909,423.7182222687105,2613776.0,391.6907455444336,392.3764849853516,-0.601534815786558,-0.0010526415463572,-0.0029510832936263,0.0044266571048352,-0.0271922303171427,Media Entertainment & Publication,13.0
2020-12-11,420.89642333984375,432.138830291852,417.4475486399267,425.5098403518566,4999383.0,392.9359252929688,392.45173400878906,-0.6326813008916038,-0.0095910421562064,0.0109609318497054,0.0267106260081728,-0.0081941173853414,Media Entertainment & Publication,13.0
2020-12-14,441.9479675292969,444.68017770344426,422.8224142963918,422.9120007839615,7837269.0,396.0063140869141,392.9372637939453,-0.4718144626488114,0.0500159731042796,-0.0430728686269464,0.0061821987538979,-0.0432755768508817,Media Entertainment & Publication,13.0
2020-12-15,450.45806884765625,453.5934038816231,433.4376786632648,438.4094132819457,6289591.0,399.4215881347656,393.6969097900391,-0.4067839318768142,0.0192558897056025,-0.0267475629785762,0.0069603260565129,-0.0377846271639275,Media Entertainment & Publication,13.0
2020-12-16,453.414306640625,456.32568965821207,444.5905711043467,449.6966999472974,3198584.0,403.4482513427735,394.3974334716797,-0.3841936352900683,0.0065627369058595,-0.0081991384896333,0.0064210215137623,-0.0194606464927273,Media Entertainment & Publication,13.0
2020-12-17,446.69573974609375,463.5817670672457,443.51562454970417,453.27995002130695,5890999.0,407.0852416992187,395.0280828857422,-0.4355340312305912,-0.0148177214440133,0.0147398098736193,0.037802078279838,-0.0071191975061082,Media Entertainment & Publication,13.0
2020-12-18,433.4825134277344,447.3675703462662,428.8243171868712,447.3675703462662,3009324.0,409.8712127685547,395.3380334472656,-0.5365038186101716,-0.0295799246392408,0.0320314118526641,0.0320314118526641,-0.0107459842013668,Media Entertainment & Publication,13.0
2020-12-21,408.7133483886719,442.0822738187607,394.33560756135887,434.46788815014986,3506466.0,411.0984710693359,395.26995178222654,-0.7257791149917149,-0.0571399405323226,0.063013698630137,0.0816438356164384,-0.0351780554366437,Media Entertainment & Publication,13.0
2020-12-22,427.0327453613281,429.2722709247125,404.1895846148069,408.71341531766,3159068.0,413.2215423583984,395.7554821777344,-0.5857901696210357,0.0448221156585156,-0.0428991224740095,0.0052443883700052,-0.0534927613740553,Media Entertainment & Publication,13.0
2020-12-23,437.244873046875,438.9469066048954,422.1056892866639,429.04821689112913,2112357.0,415.99183349609376,396.5706689453125,-0.5077534860542,0.0239141559903234,-0.0187461458350071,0.0038926323964876,-0.0346240395106659,Media Entertainment & Publication,13.0
2020-12-24,433.9752197265625,447.009245921971,431.7804740168137,446.9644663515496,3505462.0,419.0532653808594,397.3768975830078,-0.5327387691790473,-0.0074778539940981,0.0299308486626754,0.0300340332879396,-0.0050573065234731,Media Entertainment & Publication,13.0
2020-12-28,439.5292053222656,442.440588049397,433.7512467742694,435.3636939648837,2072423.0,422.202033996582,398.4357446289063,-0.4902976021850178,0.0127979325621461,-0.0094772117687326,0.0066238663822049,-0.0131457898088018,Media Entertainment & Publication,13.0
2020-12-29,435.0502014160156,442.7093947339648,430.57115058842777,439.84279126912594,2006404.0,424.248959350586,399.3467840576172,-0.5245242218757736,-0.0101904579991811,0.0110161766102192,0.0176053092103389,-0.0102954804135461,Media Entertainment & Publication,13.0
2020-12-30,430.436767578125,436.707438489773,425.55459143315966,435.3637232944199,1748005.0,425.83678436279297,400.3053002929688,-0.5597780972335535,-0.0106043712262968,0.0114464099895943,0.0145681581685743,-0.0113423771218131,Media Entertainment & Publication,13.0
2020-12-31,430.6607360839844,433.57211911523336,426.18168526667824,429.0930682979272,1565614.0,428.0270370483398,401.23694274902346,-0.558066626327699,0.0005203284726803,-0.0036401456058242,0.0067602704108165,-0.0104004160166406,Media Entertainment & Publication,13.0
2021-01-01,428.5555419921875,435.363704150193,427.3909998092721,430.8846536959729,1160750.0,429.6014236450195,402.15962768554687,-0.5741536133148312,-0.0048882888905533,0.0054347954362186,0.0158863005862832,-0.0027173658226468,Media Entertainment & Publication,13.0
2021-01-04,443.9635314941406,445.5759788859307,424.8827582221865,431.42218895101774,3514752.0,431.92157287597655,403.3304522705078,-0.4564123905070935,0.0359533082464116,-0.0282485872227287,0.0036319365835375,-0.0429782446493715,Media Entertainment & Publication,13.0
2021-01-05,440.6938171386719,448.7561085419271,436.30432550431226,437.1553560876162,2618522.0,433.1824264526367,404.4690270996094,-0.4813981400363298,-0.0073648264407318,-0.0080292958817306,0.0182945416743123,-0.009960411205357,Media Entertainment & Publication,13.0
2021-01-06,436.2595520019531,450.14460961187154,427.5254028602303,443.4260333490078,3475134.0,434.47015380859375,405.704349975586,-0.515282885309865,-0.0100620089601198,0.0164271047227926,0.0318275154004106,-0.0200205338809034,Media Entertainment & Publication,13.0
2021-01-07,464.0743713378906,467.1649268514754,436.3490675373003,438.94691113561447,6406879.0,436.4028640747071,407.3311395263672,-0.3027340099115236,0.063757502175707,-0.0541453304776035,0.0066596125631219,-0.0597432340869426,Media Entertainment & Publication,13.0
2021-01-08,472.8981628417969,483.289537893708,465.821241343333,473.5700204014267,9100927.0,438.7991546630859,409.2186102294922,-0.235306393781674,0.0190137444532175,0.0014207235561931,0.0219738114216092,-0.0149650010394127,Media Entertainment & Publication,13.0
2021-01-11,467.3442077636719,476.5710421942799,463.7609668449179,476.2575304842559,2430226.0,441.1215438842773,411.03710510253904,-0.277747327573509,-0.0117445055078021,0.0190722867054153,0.0197431235421963,-0.0076672415303924,Media Entertainment & Publication,13.0
2021-01-12,472.6742858886719,475.182543577105,464.1192545209606,469.3149975534712,2907396.0,442.6578598022461,412.9299542236328,-0.2370171650809448,0.0114050373075241,-0.0071069834672409,0.0053065245208281,-0.0180992104354206,Media Entertainment & Publication,13.0
2021-01-13,479.2136535644531,483.20001969114935,465.9108399512698,477.4668128262477,4803358.0,444.095639038086,414.9302996826172,-0.1870461324268612,0.0138348284876267,-0.0036452232218597,0.0083185570716632,-0.0277596715248726,Media Entertainment & Publication,13.0
2021-01-14,476.8397521972656,493.2779019546846,473.4356844176199,484.1406271007509,4975405.0,445.266911315918,416.9933508300781,-0.2051864647370686,-0.0049537431780795,0.0153109611139654,0.0344731111063463,-0.0071388087171001,Media Entertainment & Publication,13.0
2021-01-15,464.2088623046875,478.1834797268032,453.9966040282764,478.1834797268032,3391571.0,446.14256744384767,418.78945068359377,-0.3017062878401105,-0.0264887519011896,0.0301041590475783,0.0301041590475783,-0.0219992746922359,Media Entertainment & Publication,13.0
2021-01-18,449.7414245605469,463.984826222528,443.7842931970518,462.2379856902614,3228784.0,446.9555130004883,419.9127947998047,-0.4122602190115985,-0.0311657939323114,0.0277861020739309,0.0316702017740497,-0.0132456808249672,Media Entertainment & Publication,13.0
2021-01-19,463.3130187988281,464.9254661276723,451.5330934996021,453.7278392941541,2402229.0,449.6854965209961,421.37744506835935,-0.3085519382613341,0.03017643805336,-0.0206883448462644,0.0034802547379837,-0.0254254139669252,Media Entertainment & Publication,13.0
2021-01-20,470.569091796875,472.5398851916252,457.8037963201344,462.5515794920898,3385932.0,451.8623138427735,422.8859893798828,-0.253104152068077,0.0156612758623937,-0.0170379067485504,0.0041881063357236,-0.0271273564270788,Media Entertainment & Publication,13.0
2021-01-21,451.2195739746094,471.19612896315,434.24396105491815,471.19612896315,2776340.0,452.5610488891601,424.0272515869141,-0.4009648375160309,-0.0411193981066185,0.0442723590481133,0.0442723590481133,-0.0376216234818006,Media Entertainment & Publication,13.0
2021-01-22,454.9372253417969,463.2682767841113,445.6655841043952,452.4737472387072,2553316.0,453.60914916992186,425.19718200683593,-0.3725561461750855,0.0082391181181264,-0.0054149846745094,0.0183125296815518,-0.0203800452478599,Media Entertainment & Publication,13.0
2021-01-25,440.3355102539063,463.76096977882463,435.3637743828657,459.013186466623,2275144.0,453.6494644165039,426.0840356445312,-0.4841361670026247,-0.0320961096927609,0.0424169202296376,0.0531991151733612,-0.0112907902162461,Media Entertainment & Publication,13.0
2021-01-27,436.8417663574219,446.561310888483,430.4815095211086,438.9469254470545,1710093.0,453.7390426635742,427.2100671386719,-0.5108338538421048,-0.0079342769663746,0.0048190426185352,0.0222495770313055,-0.0145596353786129,Media Entertainment & Publication,13.0
2021-01-28,441.5896301269531,444.14266721732736,428.6451623557403,428.6451623557403,2214186.0,454.2966857910157,428.39880798339846,-0.4745527228173009,0.01086861224173,-0.0293133418180391,0.0057814697542608,-0.0293133418180391,Media Entertainment & Publication,13.0
2021-01-29,427.9732971191406,446.8300897514263,425.1066937176447,444.1874662243173,1937202.0,454.1623138427734,429.5006530761719,-0.5786028779847859,-0.0308348115056459,0.0378859363757522,0.0440606756524724,-0.0066980893920068,Media Entertainment & Publication,13.0
2021-02-01,450.5477294921875,453.90701758163726,423.7629839219428,433.7960686176153,2987409.0,455.2619232177734,431.0324890136719,-0.4060987838292054,0.0527472917703146,-0.0371806576263362,0.0074560093627282,-0.0594492965272155,Media Entertainment & Publication,13.0
2021-02-02,466.3587036132813,471.1960998931944,447.277959933016,452.7424068632465,4520335.0,456.3816818237305,432.8044012451172,-0.2852781260423413,0.0350927839297166,-0.0291970464891886,0.0103726943282791,-0.0409143080903826,Media Entertainment & Publication,13.0
2021-02-03,462.1484680175781,473.30126039728486,460.1776747960538,466.71707781100656,2325735.0,457.4544143676758,434.3640069580078,-0.3174509340056328,-0.0090278911127482,0.0098855889602444,0.0241324880455571,-0.0042644157839107,Media Entertainment & Publication,13.0
2021-02-04,491.3966064453125,495.2934130829695,461.342189319031,462.14844025810703,7497030.0,460.2112670898438,436.5005126953125,-0.0939492511355283,0.0632873209624529,-0.0595204887530302,0.007930064201798,-0.0611612223854994,Media Entertainment & Publication,13.0
2021-02-05,495.6516418457031,502.68378286438303,478.8999845938728,496.18916062931817,5254268.0,461.7901306152344,438.7767645263672,-0.061434102350627,0.0086590654973604,0.0010844688854725,0.014187668162449,-0.0337972395076724,Media Entertainment & Publication,13.0
2021-02-08,493.9944763183594,510.9700881584485,488.30604954204097,499.8620213687791,6138525.0,462.8449462890625,441.20172241210935,-0.0740974479194664,-0.0033434077231597,0.0118777543711607,0.0343639709630052,-0.0115151627174318,Media Entertainment & Publication,13.0
2021-02-09,473.16693115234375,491.2623070787921,459.90895189590566,469.4045175952149,11075085.0,463.1360824584961,443.133984375,-0.2332525820542096,-0.0421614940337776,-0.007951556436892,0.0382431119655364,-0.0280196657533733,Media Entertainment & Publication,13.0
2021-02-10,471.1960754394531,488.216465997152,467.7920082630944,475.675125586216,4216997.0,463.0621719360352,444.6756719970703,-0.2483130129809015,-0.0041652439829022,0.0095057034220531,0.0361216730038023,-0.0072243113934766,Media Entertainment & Publication,13.0
2021-02-11,462.9547119140625,475.18254331788944,460.4464542269977,473.8836075604704,2700243.0,462.2492248535156,445.9611608886719,-0.3112899652276289,-0.0174903059574603,0.0236068353235305,0.0264125865643998,-0.005417933163904,Media Entertainment & Publication,13.0
2021-02-12,458.5204162597656,473.8835543793305,455.3402739249572,470.1211409330081,4550068.0,461.3332580566406,447.39445556640624,-0.3451749437033586,-0.0095782493193848,0.0253003448960282,0.0335058976105901,-0.006935661362147,Media Entertainment & Publication,13.0
2021-02-15,464.880615234375,467.3888723250884,456.9526911849408,464.0295847904088,2158240.0,461.366845703125,448.7507116699219,-0.2965730411335197,0.0138711358296554,-0.001830642999681,0.0053954865152825,-0.0170536774165928,Media Entertainment & Publication,13.0
2021-02-16,462.50677490234375,468.9566189927272,460.4464224685039,465.9108425768504,1569320.0,462.00511322021487,450.0496362304688,-0.314712907039338,-0.0051063439821736,0.0073600385101935,0.0139454045656852,-0.0044547508180282,Media Entertainment & Publication,13.0
2021-02-17,475.12542724609375,477.6129949280105,459.7477361215177,463.1398738695859,3107983.0,462.5957336425781,451.2426098632813,-0.2182865980163134,0.0272831729792809,-0.0252260828177057,0.0052356020942407,-0.0323655402189433,Media Entertainment & Publication,13.0
2021-02-18,466.2155456542969,478.5176794112583,463.8636297935973,475.8039685639355,2087248.0,462.3780563354492,452.35682067871096,-0.2863720775370086,-0.0187526936696274,0.0205665019088585,0.0263872234026352,-0.0050446963483355,Media Entertainment & Publication,13.0
2021-02-19,455.9938049316406,471.0548919719519,450.1593165909764,464.7681185693848,2538376.0,462.6167678833008,452.9682934570312,-0.3644822197951297,-0.0219249246790148,0.0192421772902364,0.0330291483731213,-0.0127951044017777,Media Entertainment & Publication,13.0
2021-02-22,447.7169799804688,458.9336436478858,444.1439170597666,455.7224032444638,1559495.0,462.2557556152344,453.4231860351563,-0.4277301529919325,-0.0181511785064989,0.0178805442320821,0.0250530227107006,-0.0079806285677573,Media Entertainment & Publication,13.0
2021-02-23,450.7021179199219,457.5768572015251,447.76226466705737,449.6618676745822,1639909.0,462.7740859985352,454.0192999267578,-0.4049190139269411,0.0066674664418207,-0.0023080660240529,0.0152533991038947,-0.0065228299046663,Media Entertainment & Publication,13.0
2021-02-24,450.3402404785156,454.9987710828588,444.6414321502883,453.09916830678304,847307.0,463.44900970458986,454.1871453857422,-0.4076843255499991,-0.0008029193274626,0.0061263186814837,0.0103444688828899,-0.0126544506042185,Media Entertainment & Publication,13.0
2021-02-25,462.6876525878906,471.7333544957673,451.5162052106047,453.00874050434606,3364534.0,464.50391082763673,454.4317370605469,-0.3133307176321981,0.0274179631299549,-0.02091888994532,0.0195503421309872,-0.0241446844643511,Media Entertainment & Publication,13.0
2021-02-26,446.1339721679688,462.190091004108,443.8725469797801,461.1498133333109,1803320.0,465.4119445800781,454.28613037109375,-0.4398268172279982,-0.0357772253643128,0.0336576950021836,0.0359894557191313,-0.0050689374252297,Media Entertainment & Publication,13.0
2021-03-01,456.7174682617188,464.5419946246397,450.1593346017364,451.1091498329081,1956349.0,465.7204315185547,454.48656494140624,-0.3589522961555973,0.0237226859060294,-0.0122796232212358,0.0171320934859384,-0.0143592792387443,Media Entertainment & Publication,13.0
2021-03-02,464.3158874511719,467.43666578298667,455.04404260496847,458.9789286217328,2815702.0,465.6182907104492,455.103232421875,-0.3008884477437988,0.0166370233623271,-0.0114942412561757,0.0067212396046709,-0.0199688296196378,Media Entertainment & Publication,13.0
2021-03-03,458.0743408203125,470.5122085958131,457.0340906180442,465.9440849466516,2301946.0,465.4145843505859,456.0904522705078,-0.3485836601811997,-0.0134424576017027,0.017180058835529,0.0271525092482305,-0.0022709200441252,Media Entertainment & Publication,13.0
2021-03-04,462.5067443847656,469.3362385323082,451.3805416741921,455.8129302497339,2425922.0,463.97009124755857,456.79993225097655,-0.3147131402415326,0.0096761664417082,-0.0144729005929112,0.0147662585042458,-0.0240563037094168,Media Entertainment & Publication,13.0
2021-03-05,457.8030395507813,480.0554747045831,453.4158680248928,462.8686388093752,8254835.0,462.0776611328125,457.2110955810547,-0.3506568276908123,-0.0101700243101131,0.0110650188420866,0.0486070061387906,-0.0095830982909012,Media Entertainment & Publication,13.0
2021-03-08,454.0942687988281,464.40639180797655,451.380558029114,460.38104312411656,1694585.0,460.082650756836,457.6134765625,-0.3789976571931416,-0.0081012366269834,0.0138446458307395,0.0227092119802041,-0.0059760956175298,Media Entertainment & Publication,13.0
2021-03-09,444.1891784667969,459.0693690576796,443.2393908143113,456.8079435943412,2180349.0,458.6337631225586,457.7066760253906,-0.4546880934805383,-0.0218128503542496,0.0284085379366971,0.0334996693126214,-0.0021382503188481,Media Entertainment & Publication,13.0
2021-03-10,442.3348693847656,449.1191465225688,440.07344367216456,446.8577208099677,1793946.0,457.1907028198242,457.8523693847656,-0.4688579252262165,-0.0041745931056487,0.0102249488752554,0.0153374233128833,-0.0051124744376278,Media Entertainment & Publication,13.0
2021-03-12,439.8473205566406,451.3805922010564,438.897532757454,450.4308044018698,1374479.0,456.0353332519532,458.040580444336,-0.4878667025089546,-0.0056236778972114,0.024061721762532,0.0262210796915167,-0.0021593579289845,Media Entertainment & Publication,13.0
2021-03-15,436.2742309570313,442.7871479547654,428.7663087447575,442.69668540654527,1392084.0,454.9230239868164,458.15285034179686,-0.515170715054283,-0.0081234770171784,0.0147211409562866,0.014928493446535,-0.0172091810139782,Media Entertainment & Publication,13.0
2021-03-16,431.7060852050781,444.1439242235586,429.67080245659946,437.811933450514,1208892.0,453.2642974853516,458.2158612060547,-0.5500785183553402,-0.0104708126857096,0.0141435306443162,0.0288108957569406,-0.0047145102147722,Media Entertainment & Publication,13.0
2021-03-17,413.1172180175781,434.9625826486052,407.5088717811373,432.38455207854304,1778346.0,450.7948196411133,457.59893493652345,-0.6921266391039586,-0.0430590807601646,0.0466389034894814,0.0528793370943392,-0.0135756777782187,Media Entertainment & Publication,13.0
2021-03-18,420.1728515625,429.5351585123459,416.2832108032844,419.2682813761437,2506795.0,448.0471908569336,457.188515625,-0.6382105249245525,0.0170790110825679,-0.0021528525296017,0.0222820368213467,-0.0092572395973493,Media Entertainment & Publication,13.0
2021-03-19,432.7916259765625,437.8119795762812,412.2578712642359,416.9164023027184,3108819.0,446.37599487304686,457.11915710449216,-0.5417832830927497,0.0300323411356468,-0.0366809862321684,0.0115999323886883,-0.0474448983757338,Media Entertainment & Publication,13.0
2021-03-22,438.0380859375,440.5256537977543,428.1782770306411,434.2388803451777,2554609.0,445.4782089233398,456.5984313964844,-0.501692094613272,0.0121223693945076,-0.0086732311967603,0.0056788848735158,-0.0225090219855123,Media Entertainment & Publication,13.0
2021-03-23,435.2339172363281,440.52565807512633,433.4247769567588,438.0380901907185,876789.0,444.8540557861328,455.845146484375,-0.5231203446645399,-0.0064016549957529,0.0064429099923932,0.0121583834100063,-0.0041567079400821,Media Entertainment & Publication,13.0
2021-03-24,424.4695739746094,436.7264893626597,421.52972077180175,433.9223437765231,760045.0,443.5424285888672,454.9876538085937,-0.6053768219418861,-0.0247323171182769,0.0222696051295285,0.0288758397292889,-0.0069259456579647,Media Entertainment & Publication,13.0
2021-03-25,408.50390625,425.1479923441156,407.1018058822859,424.0624970662267,1855167.0,441.4506118774414,453.7042462158203,-0.7273795816529602,-0.0376132206016829,0.0380867614193753,0.0407440071917686,-0.0034322814207217,Media Entertainment & Publication,13.0
2021-03-26,410.7653503417969,416.1475266913791,407.0566068472412,415.7404866477076,1645089.0,438.85449676513673,452.3352801513672,-0.7100985994296957,0.0055359179121604,0.012111869469445,0.0131028002851352,-0.0090288615908562,Media Entertainment & Publication,13.0
2021-03-30,419.6301574707031,425.1480418325677,412.574520159004,415.1977685130821,1544634.0,437.5293060302735,451.191088256836,-0.6423575595503613,0.0215811950095836,-0.0105626082365886,0.0131493989734279,-0.0168139424349923,Media Entertainment & Publication,13.0
2021-03-31,425.41937255859375,430.12314884571134,415.74048755994176,420.5799438619142,1618757.0,435.9644012451172,450.41529846191406,-0.5981188700406856,0.0137959938884869,-0.0113756660106327,0.0110567985158449,-0.0227513969108656,Media Entertainment & Publication,13.0
