Date_Ticker,Close_ABBOTINDIA.NS,High_ABBOTINDIA.NS,Low_ABBOTINDIA.NS,Open_ABBOTINDIA.NS,Volume_ABBOTINDIA.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2021-02-16,14115.0380859375,14151.81206232404,13888.727965365171,13907.69114388684,23617.0,13878.163232421875,14557.08203125,-1.2036968120480305,0.0174234964884534,-0.0146897897680654,0.0026053047935576,-0.0160332631902564,Healthcare,11.0
2021-02-17,14067.845703125,14172.4076035891,13908.123307292586,14124.639597264842,16801.0,13880.5564453125,14544.76318359375,-1.213599508827999,-0.003343411652535,0.0040371422418448,0.0074326874683359,-0.0113537210460684,Healthcare,11.0
2021-02-18,14324.4482421875,14353.445288888395,13975.909835614051,14065.397018992986,14887.0,13905.597412109377,14535.71751953125,-1.1597548630214527,0.0182403577973206,-0.0180845515872347,0.0020243046161803,-0.0243317160061323,Healthcare,11.0
2021-02-19,14130.015625,14354.405414224011,14066.35714504226,14354.405414224011,9407.0,13916.56728515625,14522.60076171875,-1.2005539737549236,-0.0135734803812455,0.0158803638424152,0.0158803638424152,-0.0045051952982353,Healthcare,11.0
2021-02-22,14054.06640625,14200.443113542273,13907.977559677727,14191.177186392257,12942.0,13927.9595703125,14504.72060546875,-1.2164909118609086,-0.005375027230375,0.0097559507817097,0.0104152565571469,-0.0103947741777642,Healthcare,11.0
2021-02-23,13894.7763671875,14161.317597972611,13878.645851456657,14119.166159027996,11319.0,13924.342138671876,14473.68341796875,-1.2499158178075416,-0.0113340889716916,0.0161492193836521,0.0191828370418791,-0.0011609050267937,Healthcare,11.0
2021-02-24,14010.2841796875,14131.168818672291,13900.250109591898,13968.517178253,5329.0,13927.44345703125,14436.9419140625,-1.2256780324969423,0.0083130386159198,-0.0029811673267166,0.0086282788724623,-0.0078538071522583,Healthcare,11.0
2021-02-25,13780.7578125,14103.276249664068,13701.544534371542,14010.28409935169,24900.0,13916.713720703125,14398.0237109375,-1.2738411020816285,-0.0163827060353475,0.0166555635019935,0.0234035342288305,-0.0057481075573802,Healthcare,11.0
2021-02-26,13816.1884765625,13907.067149905395,13661.17030020841,13780.75816165722,11859.0,13924.75029296875,14361.784375,-1.2664064462746123,0.0025710243619811,-0.0025644058754253,0.0065776949624754,-0.0112200392037977,Healthcare,11.0
2021-03-01,13920.171875,13941.535453777313,13682.292025917815,13874.324194702627,19828.0,13934.267822265623,14331.08802734375,-1.2445869066898367,0.0075262000524888,-0.0032936145263919,0.001534720904968,-0.017088858615992,Healthcare,11.0
2021-03-02,13952.6748046875,14100.683993573944,13874.3260444406,13970.34214163396,8953.0,13955.283447265623,14299.4699609375,-1.237766597182797,0.0023349517505508,0.0012662329763841,0.0106079437067305,-0.0056153218894329,Healthcare,11.0
2021-03-03,14031.6953125,14252.627953613834,13958.483046165922,14047.153527443435,12011.0,13964.011279296876,14275.76646484375,-1.221185189726103,0.0056634666054104,0.0011016640968297,0.0157452564493056,-0.0052176351255901,Healthcare,11.0
2021-03-04,14104.1396484375,14263.190682303704,14008.748034655742,14031.69625605365,11316.0,13973.66806640625,14260.0054296875,-1.2059837048791622,0.0051629068565195,-0.0051363212637982,0.0112769043579219,-0.0067633770055818,Healthcare,11.0
2021-03-05,14166.9814453125,14273.31926187643,14114.364817063304,14114.364817063304,9970.0,13986.96865234375,14240.36916015625,-1.1927971857319095,0.0044555569103402,-0.0037140324106661,0.0075060320347291,-0.0037140324106661,Healthcare,11.0
2021-03-08,14171.6875,14258.437665170442,14042.498034090464,14181.62479058644,5777.0,13999.4076171875,14221.78619140625,-1.191809682456531,0.0003321847145537,0.0007012072899885,0.006121371584749,-0.0091160255904271,Healthcare,11.0
2021-03-09,14102.412109375,14210.382398304368,14060.597286538456,14171.97595939003,6839.0,14001.94013671875,14202.38806640625,-1.2063462060815164,-0.0048882951042351,0.0049327625285313,0.0076561575489337,-0.002965083030636,Healthcare,11.0
2021-03-10,14083.78515625,14162.373954623465,14018.34981271204,14102.411716009574,13903.0,14016.18173828125,14182.5367578125,-1.2102548256031125,-0.001320834548057,0.0013225535289642,0.0055800906859608,-0.0046461475244048,Healthcare,11.0
2021-03-12,14033.953125,14132.51402607204,13925.502753223707,14104.18927675621,17952.0,14024.9048828125,14163.100234375,-1.2207114176628793,-0.0035382555681691,0.005004730394253,0.0070230319421877,-0.0077277136962284,Healthcare,11.0
2021-03-15,13956.70703125,14066.35759677128,13859.92299722822,14042.353573568598,10603.0,14029.547265625,14139.4169140625,-1.2369204878190203,-0.0055042291407111,0.0061365866695366,0.0078564782706813,-0.0069345894991614,Healthcare,11.0
2021-03-16,14183.3046875,14210.381412587843,13730.300959459875,13951.13796789874,11455.0,14045.0466796875,14120.709140625,-1.1893719694530234,0.0162357535873349,-0.0163690144657099,0.001909056153303,-0.0319392227707949,Healthcare,11.0
2021-03-17,14144.5146484375,14234.385333558192,13960.739477230092,14234.385333558192,9390.0,14046.5205078125,14102.72244140625,-1.1975115456309258,-0.0027349083952688,0.0063537482447741,0.0063537482447741,-0.0129926813167611,Healthcare,11.0
2021-03-18,13907.7392578125,14194.25166276123,13826.317796100237,14138.370107470551,8180.0,14038.515185546876,14081.19755859375,-1.2471957268182543,-0.0167397324340963,0.0165829144034677,0.0206009330227976,-0.0058543994967785,Healthcare,11.0
2021-03-19,14205.533203125,14267.991484372737,13743.88801342316,13893.528719978029,17230.0,14032.56943359375,14066.679921875,-1.184707609719849,0.0214121029875662,-0.021963588320524,0.0043967572603327,-0.0324975615558228,Healthcare,11.0
2021-03-22,14062.998046875,14263.19161481092,13922.334460771344,14263.19161481092,12736.0,14029.2185546875,14051.51998046875,-1.2146167253166853,-0.0100337772762126,0.0142354828798689,0.0142354828798689,-0.0100023896494043,Healthcare,11.0
2021-03-23,14221.470703125,14256.46875475332,14018.396676883733,14113.404783547889,10124.0,14037.58876953125,14038.37537109375,-1.1813633363323872,0.011268767564482,-0.0075987864991603,0.0024609305436062,-0.0142793970103699,Healthcare,11.0
2021-03-24,14261.0771484375,14335.20175495637,14098.906540475018,14229.58405950793,12291.0,14055.90380859375,14026.27060546875,-1.1730524481108624,0.0027849753474369,-0.0022083247009866,0.0051976863842286,-0.0113715539348477,Healthcare,11.0
2021-03-25,14300.01171875,14395.69212585053,14081.767337468922,14260.309441281404,23134.0,14070.390185546876,14016.43755859375,-1.1648825439635149,0.0027301283000748,-0.0027763807645374,0.0066909320763055,-0.0152618323378657,Healthcare,11.0
2021-03-26,14430.73828125,14497.46946396046,14172.982899493778,14391.659544994603,13174.0,14102.889208984376,14016.974296875,-1.13745130543783,0.0091417101657751,-0.0027080205803586,0.0046242389966399,-0.0178615519686283,Healthcare,11.0
2021-03-30,14485.5146484375,14659.54380447512,14306.204607664946,14431.21773928518,21091.0,14136.355517578126,14018.5691015625,-1.1259572099368422,0.0037958118371997,-0.0037483589965632,0.012014012636851,-0.0123785757789348,Healthcare,11.0
2021-03-31,14386.3779296875,14484.506556453249,14330.928640394126,14392.811194937802,9339.0,14159.6658203125,14018.3242578125,-1.146759737951644,-0.0068438520243182,0.0004471775509959,0.0068209404233188,-0.0038542911610121,Healthcare,11.0
2021-04-01,14383.2587890625,14556.08775931206,14307.358253826003,14402.41418746326,21203.0,14181.19501953125,14022.767890625,-1.1474142483192638,-0.0002168120871177,0.0013317843113083,0.0120159814117357,-0.0052770054651463,Healthcare,11.0
2021-04-05,14556.18359375,14584.844021454788,14318.39937260991,14422.96126932756,10230.0,14207.41943359375,14033.49193359375,-1.1111282673091665,0.0120226443272367,-0.0091522838774609,0.0019689520622077,-0.016335615692714,Healthcare,11.0
2021-04-06,14609.80859375,14684.748966204254,14518.065405155456,14584.844409770143,15326.0,14232.702880859377,14049.21552734375,-1.0998757709701776,0.0036840013492976,-0.0017087276550998,0.0051294561440258,-0.0062795612964972,Healthcare,11.0
2021-04-07,14704.431640625,14714.465509368358,14575.242181547252,14609.855793794804,10456.0,14259.575390625,14065.091796875,-1.080020377244398,0.0064766794354499,-0.0064317920706915,0.000682370389321,-0.0087857499177884,Healthcare,11.0
2021-04-08,14367.2236328125,14786.478276674714,14126.367639323164,14727.908460124248,18239.0,14269.352197265624,14075.91185546875,-1.1507790135779723,-0.0229324067773467,0.0251046991770909,0.0291813265093683,-0.0167642684240857,Healthcare,11.0
2021-04-09,14626.6591796875,14645.334497092952,14364.295208578167,14366.935651105345,17352.0,14295.56455078125,14089.1025390625,-1.0963398985865591,0.0180574586646295,-0.0177568592657743,0.0012767999292269,-0.0179373818645945,Healthcare,11.0
2021-04-12,14450.1328125,14626.13010732084,14325.599763751525,14626.13010732084,17883.0,14313.88193359375,14099.1400390625,-1.133381619808235,-0.012068809768443,0.0121796316410736,0.0121796316410736,-0.0086181248549321,Healthcare,11.0
2021-04-13,14363.912109375,14545.38252814685,14326.369253796678,14450.42223553617,6242.0,14330.3798828125,14106.51123046875,-1.151473892931948,-0.0059667758244004,0.0060227412631346,0.0126337739600488,-0.002613692933544,Healthcare,11.0
2021-04-15,14325.3603515625,14481.290854214196,14263.189934312635,14402.413262516966,6685.0,14348.812548828126,14119.909296875,-1.1595634689440084,-0.0026839316140996,0.0053787764540289,0.0108849270681479,-0.0043398850516932,Healthcare,11.0
2021-04-16,14368.6630859375,14430.977901747754,14230.78435943904,14406.25375923241,21109.0,14358.08046875,14132.6861328125,-1.150476963395796,0.0030228024505,0.0026161566368481,0.0043368555193725,-0.0095957936847583,Healthcare,11.0
2021-04-19,14138.177734375,14306.445940450065,14004.955402889036,14306.398119934116,17043.0,14357.763623046874,14144.80244140625,-1.1988412631561245,-0.0160408348490037,0.0118983074565621,0.0119016898242791,-0.0094228785342012,Healthcare,11.0
2021-04-20,14248.69140625,14392.811175108704,14162.468211592995,14307.356859259158,11046.0,14374.81123046875,14152.63349609375,-1.1756514321410816,0.0078166842963291,0.0041172519873247,0.0101145968250451,-0.0060513062005947,Healthcare,11.0
2021-04-22,14506.7841796875,14636.501551177287,14164.486795186938,14309.374522413476,16391.0,14389.873779296877,14164.5491015625,-1.1214940803793103,0.0181134369521323,-0.0136080922435199,0.008941841960496,-0.0235956763580896,Healthcare,11.0
2021-04-23,14475.7216796875,14637.653193556082,14308.798079171498,14308.798079171498,7694.0,14410.5099609375,14176.044140625,-1.1280121347854617,-0.0021412395480105,-0.0115312800432071,0.0111864207845198,-0.0115312800432071,Healthcare,11.0
2021-04-26,14453.1572265625,14492.763862586044,14354.40505580663,14402.365278959292,6842.0,14422.094287109376,14186.64912109375,-1.1327469865557245,-0.0015587791492746,-0.0035142458361873,0.0027403449227518,-0.0068325673904923,Healthcare,11.0
2021-04-27,14596.9423828125,14616.290000884535,14418.016766075934,14489.644397389444,6733.0,14438.887548828125,14197.552734375,-1.1025755750069306,0.0099483561962328,-0.0073507165137128,0.0013254569049212,-0.0122577463172867,Healthcare,11.0
2021-04-28,14568.42578125,14671.258639188263,14502.84604126457,14594.44576673178,7306.0,14452.308251953124,14212.9421875,-1.10855940632968,-0.0019536010223673,0.0017860533370235,0.0070586115124815,-0.0045014980321231,Healthcare,11.0
2021-04-29,14399.7734375,14623.250892872027,14388.059286679469,14568.569540642691,7789.0,14450.760009765623,14223.7478515625,-1.143948867972734,-0.0115765660808088,0.0117221360374402,0.0155195119105169,-0.0008134954950074,Healthcare,11.0
2021-04-30,14548.1181640625,14685.613394812946,14258.38960755874,14402.413745008827,11975.0,14453.890185546876,14237.43302734375,-1.1128206909554317,0.0103018792070838,-0.0100153447621561,0.0094510663990958,-0.0199151913145345,Healthcare,11.0
2021-05-03,14564.873046875,14664.105301747351,14405.29411628376,14546.437769892618,6780.0,14462.81494140625,14251.26416015625,-1.109304900605635,0.0011516872920298,-0.0012657355078242,0.0068131218550953,-0.0109564244108175,Healthcare,11.0
2021-05-04,14704.671875,14834.485815427592,14469.672496143954,14564.872823866976,12152.0,14478.885595703125,14263.0568359375,-1.0799699672411314,0.009598355418209,-0.0095071180316986,0.0088280746099675,-0.0159812732207631,Healthcare,11.0
2021-05-05,14789.791015625,14810.482296066357,14626.707119611783,14699.10362855623,11092.0,14490.565966796876,14277.4957421875,-1.062108842425081,0.0057885780348294,-0.0061317558154109,0.0013990245311441,-0.0110267884002499,Healthcare,11.0
2021-05-06,14808.3212890625,14906.49773955328,14736.4048637135,14776.876020078902,8847.0,14500.4916015625,14287.173203125,-1.0582205098560191,0.0012529097549737,-0.0021234864080659,0.0066298163427405,-0.0048564873725502,Healthcare,11.0
2021-05-07,15218.9345703125,15266.558175469989,14718.78638684699,14843.079401788138,17276.0,14526.216748046874,14308.95158203125,-0.9720587486624368,0.0277285502681037,-0.0246965493404209,0.0031292338460002,-0.0328635477835055,Healthcare,11.0
2021-05-10,15467.1845703125,15501.798184239218,15208.804701965417,15213.749905808016,24126.0,14581.214794921874,14337.2139453125,-0.9199667726036208,0.0163119171616822,-0.0163853132645047,0.0022378742407429,-0.0167050355656203,Healthcare,11.0
2021-05-11,15559.4072265625,15602.61446662392,15276.73548540894,15467.18396058505,14867.0,14627.852197265624,14370.5065625,-0.9006150690730855,0.0059624720860324,-0.0059271709156124,0.0027769207034864,-0.0181672564409133,Healthcare,11.0
2021-05-12,15514.6650390625,15649.66329330441,15411.591198688197,15556.527681337386,15023.0,14681.07880859375,14400.5941796875,-0.9100036248034744,-0.0028755714693049,0.0026982627191425,0.0087013321848723,-0.0066436394285528,Healthcare,11.0
2021-05-14,15468.1923828125,15600.694589443669,15343.707144780576,15600.694589443669,11188.0,14736.292822265625,14434.34287109375,-0.919755296492355,-0.002995401842901,0.0085661080074488,0.0085661080074488,-0.0080478206471135,Healthcare,11.0
2021-05-17,15570.9775390625,15636.172840923746,15458.590890338395,15468.192499587054,10914.0,14798.573681640624,14469.43865234375,-0.8981871921677763,0.0066449365062339,-0.0066010652971267,0.0041869755253125,-0.0072177002659057,Healthcare,11.0
2021-05-18,15414.2783203125,15650.622295251174,15299.107773240925,15554.606207550249,31255.0,14850.854443359374,14499.32078125,-0.931068448770234,-0.0100635440746666,0.0091037597947629,0.0153327953490516,-0.0074716794830289,Healthcare,11.0
2021-05-19,15385.712890625,15484.321596100392,15261.756501651138,15457.629312367517,17224.0,14913.231201171877,14527.98154296875,-0.9370625260286068,-0.0018531798306676,0.0046742339632723,0.0064091086436091,-0.008056590543126,Healthcare,11.0
2021-05-20,15381.6826171875,15492.196766314457,15330.889728400552,15363.535200359318,9370.0,14969.88076171875,14554.9812890625,-0.9379082255549582,-0.0002619490865422,-0.001179807000302,0.0071847893287999,-0.0033021672629099,Healthcare,11.0
2021-05-21,15397.8134765625,15545.005964407448,15266.654926646504,15381.682959943102,9375.0,15014.4322265625,14580.854765625,-0.934523378262428,0.0010487057740338,-0.0010475848823569,0.0095593110066565,-0.0085179983583796,Healthcare,11.0
2021-05-24,15521.625,15553.21373014438,15389.2662609917,15439.386846120602,8300.0,15066.727392578125,14607.94763671875,-0.908543169139722,0.0080408509705587,-0.0052982953704523,0.0020351432368956,-0.0085273764189187,Healthcare,11.0
2021-05-25,15488.740234375,15746.639082331298,15415.911466024929,15544.18952748504,11933.0,15118.50654296875,14634.28869140625,-0.9154436018633364,-0.0021186419350422,0.0035799743730595,0.0166507310506718,-0.0047020459539013,Healthcare,11.0
2021-05-26,15410.0556640625,15549.662506475055,15338.571492330497,15549.662506475055,10557.0,15159.16220703125,14660.4415625,-0.9319545172829417,-0.005080114271519,0.009059463862816,0.009059463862816,-0.0046388003580486,Healthcare,11.0
2021-05-27,15356.669921875,15463.920088127505,15314.56723904245,15362.575286813742,16229.0,15198.5744140625,14685.8992578125,-0.943156808537376,-0.003464344539131,0.0003845472337937,0.0069839468321013,-0.0027416544763116,Healthcare,11.0
2021-05-28,15460.7978515625,15527.576851080075,15242.505657601776,15355.852458296578,29672.0,15251.625634765624,14714.43615234375,-0.9213069409831552,0.0067806321433772,-0.0067878381357476,0.0043192466623465,-0.0141190769102943,Healthcare,11.0
2021-05-31,15390.4677734375,15557.247918909072,15355.854158529432,15527.722969532795,11121.0,15293.743115234374,14743.1113671875,-0.936064776817605,-0.0045489294149132,0.0089181952177037,0.01083658716075,-0.0022490294263703,Healthcare,11.0
2021-06-01,15322.3916015625,15458.590046255018,15269.438354384693,15418.118890418908,18590.0,15331.61904296875,14765.89310546875,-0.9503496602636808,-0.0044232685371976,0.0062475422470371,0.0088888502679065,-0.003455938769533,Healthcare,11.0
2021-06-02,15351.3408203125,15362.57489073278,15256.957188358992,15314.56684419924,27349.0,15363.952490234376,14790.02962890625,-0.9442750499513084,0.0018893407441073,-0.0023954895239249,0.0007317973427711,-0.0061482337639603,Healthcare,11.0
2021-06-03,15328.6806640625,15516.199897319852,15271.35887171239,15351.340085879405,41595.0,15390.89697265625,14818.44845703125,-0.9490299837553932,-0.0014761027401604,0.0014782369281154,0.01223322720115,-0.0037395124607494,Healthcare,11.0
2021-06-04,15305.3505859375,15400.982245265415,15276.161316843689,15361.615644763178,13351.0,15415.7484375,14840.4448046875,-0.9539254917962304,-0.0015219886587954,0.0036761692265563,0.0062482501652578,-0.0019071284208694,Healthcare,11.0
2021-06-07,15264.58984375,15336.409690014456,15228.247191861969,15310.533166777166,9265.0,15418.031201171874,14864.476640625,-0.9624785939358912,-0.0026631694555857,0.0030097974133236,0.0047049967932064,-0.0023808469313647,Healthcare,11.0
2021-06-08,15318.7431640625,15362.574885595828,15201.267849297072,15292.723177912883,63089.0,15410.609130859377,14886.42208984375,-0.9511152365734576,0.0035476433279124,-0.0016985718652596,0.0028613131680512,-0.0076687306202132,Healthcare,11.0
2021-06-09,15436.4599609375,15631.420456681815,15237.754462379631,15319.368144125208,32791.0,15404.461767578125,14909.92974609375,-0.9264139251352582,0.00768449445325,-0.0075854060522035,0.0126298708536587,-0.0128724784737368,Healthcare,11.0
2021-06-10,15464.49609375,15600.598903429776,15436.459207504997,15554.606820545674,14674.0,15401.9533203125,14933.21943359375,-0.9205309138190426,0.0018162281302478,0.0058269423232026,0.0088009857453279,-0.0018129841460748,Healthcare,11.0
2021-06-11,15676.8349609375,15737.037237228797,15367.375288703286,15481.874476655668,17102.0,15412.38544921875,14958.1413671875,-0.8759744135737764,0.0137307330222882,-0.012436214629268,0.0038402060391209,-0.019739933028912,Healthcare,11.0
2021-06-14,15641.6943359375,15895.224649850852,15494.16522939577,15746.639741316176,30110.0,15415.9212890625,14981.2649609375,-0.8833482085231896,-0.0022415637523493,0.0067093374365179,0.0162086221906827,-0.0094317855453021,Healthcare,11.0
2021-06-15,15805.3994140625,15842.65440606426,15582.835248867648,15626.618209617933,16824.0,15435.47734375,15009.645390625,-0.8489968650774934,0.0104659427942457,-0.0113114006018413,0.0023571053806217,-0.0140815274175754,Healthcare,11.0
2021-06-16,15790.998046875,15842.655455394686,15676.211932082238,15842.655455394686,7235.0,15455.7416015625,15037.80017578125,-0.8520188013302444,-0.000911167558011,0.0032713200499641,0.0032713200499641,-0.0072690854911148,Healthcare,11.0
2021-06-17,15868.048828125,15938.66940564734,15680.866228815032,15790.995923317578,9974.0,15480.059912109376,15064.03748046875,-0.8358507149165967,0.0048794117396049,-0.0048558525148253,0.0044504890479772,-0.0117961950670456,Healthcare,11.0
2021-06-18,15877.8916015625,15967.47536138253,15381.777227260864,15833.05283879723,18388.0,15504.063818359376,15089.399140625,-0.8337853392136416,0.0006202888297176,-0.0028239746113934,0.0056420437969997,-0.0312456078395707,Healthcare,11.0
2021-06-21,15913.3720703125,16082.551681344552,15588.213186134475,15588.213186134475,11063.0,15523.651171875,15113.57794921875,-0.8263402325522898,0.0022345831323416,-0.0204330598657106,0.0106312860834612,-0.0204330598657106,Healthcare,11.0
2021-06-22,16006.697265625,16081.734211745685,15760.3691226767,15930.604517623278,16137.0,15549.5490234375,15146.367421875,-0.8067571757953792,0.0058645769671033,-0.0047538069058838,0.0046878468977999,-0.0153890673922657,Healthcare,11.0
2021-06-23,15773.1396484375,16076.93494810503,15746.63958127822,16004.922876849185,10592.0,15567.70322265625,15169.29703125,-0.8557661498251289,-0.0145912434846302,0.0146948060803255,0.0192602935394428,-0.0016800756063746,Healthcare,11.0
2021-06-24,15744.189453125,15842.654702629769,15689.028960058811,15756.240222433606,9503.0,15587.07919921875,15195.1781640625,-0.8618409650562137,-0.0018354110822424,0.0007654105881083,0.0062540691470924,-0.0035035460688792,Healthcare,11.0
2021-06-25,15815.1953125,15912.122809453096,15703.480024322516,15830.989209867545,6029.0,15604.799072265623,15224.203828125,-0.8469413254727367,0.0045099723670376,0.0009986533239372,0.0061287575042774,-0.0070637944059525,Healthcare,11.0
2021-06-28,16157.876953125,16226.719741785428,15746.830558112695,15900.265025086785,21242.0,15643.16953125,15260.85416015625,-0.775034119755785,0.0216678728181214,-0.0159434267747899,0.0042606333035055,-0.0254393814363592,Healthcare,11.0
2021-06-29,15878.515625,16236.319940078822,15775.4427330275,16113.419351531802,8739.0,15670.975732421875,15291.0512109375,-0.8336543961563752,-0.0172894823333191,0.0147938089478563,0.0225338642181058,-0.0064913430453295,Healthcare,11.0
2021-06-30,16139.2490234375,16227.199387339784,15841.119062207415,15998.632333604348,10954.0,15710.371142578126,15331.07263671875,-0.7789429441960933,0.0164205146498068,-0.008712715791729,0.0054494706522318,-0.0184723564768805,Healthcare,11.0
2021-07-01,16069.5888671875,16202.71555404702,15986.679346659726,16155.043189220696,8099.0,15747.416552734376,15367.4905859375,-0.7935602057937907,-0.0043161956388949,0.0053177665427199,0.0082843866112436,-0.0051594052102394,Healthcare,11.0
2021-07-02,16096.76171875,16130.60739028892,15997.2406669493,16073.093377632273,5269.0,15786.987109375,15399.29013671875,-0.7878583426193959,0.0016909487720612,-0.0014703790446346,0.0021026385387501,-0.0061826753442447,Healthcare,11.0
2021-07-05,16140.06640625,16197.916106630824,16039.729581523094,16197.916106630824,5649.0,15830.7609375,15432.57703125,-0.7787714272337585,0.0026902732522627,0.0035842293906809,0.0035842293906809,-0.0062166302294798,Healthcare,11.0
2021-07-06,16540.931640625,16600.892937892655,16108.13912080833,16130.702901652903,20820.0,15891.870361328123,15474.33251953125,-0.6946551646280217,0.0248366533498134,-0.0248008242754937,0.0036250253958118,-0.0261649421701084,Healthcare,11.0
2021-07-07,16572.953125,16663.592690496906,16378.136100158876,16663.592690496906,11796.0,15948.69501953125,15513.852734375,-0.6879358800462282,0.0019358936407399,0.0054691257987193,0.0054691257987193,-0.0117551183166774,Healthcare,11.0
2021-07-08,16569.591796875,16594.79601974636,16420.622462631523,16573.048000948802,6314.0,16003.9498046875,15553.8760546875,-0.6886412102545396,-0.0002028201069325,0.0002085871587043,0.001521113083553,-0.008990525298974,Healthcare,11.0
2021-07-09,16562.966796875,16706.799649732307,16514.767469850325,16519.61703251805,32915.0,16048.256396484376,15597.139921875,-0.6900313787999159,-0.0003998287997203,-0.0026172704980081,0.0086840029700745,-0.0029100660295816,Healthcare,11.0
2021-07-12,16628.595703125,16841.222589397345,16525.329645730766,16648.374643075913,26123.0,16097.60146484375,15638.74947265625,-0.6762600216472824,0.0039623883241969,0.0011894534153114,0.0127868215734168,-0.0062101490250813,Healthcare,11.0
2021-07-13,16707.23046875,16746.16574217395,16534.0189479654,16663.59190731202,15861.0,16142.693017578124,15681.59662109375,-0.6597595570820131,0.0047288879367138,-0.0026119566327647,0.0023304445040592,-0.0103674586346661,Healthcare,11.0
2021-07-14,16695.90234375,16801.664442802405,16630.03568054065,16706.7997949902,5283.0,16187.938232421877,15721.42123046875,-0.6621366141466305,-0.0006780372738131,0.0006527021430666,0.0063346141391391,-0.0039450795682214,Healthcare,11.0
2021-07-15,16645.78125,16706.800227393018,16525.47421033271,16695.90277587077,6140.0,16226.824853515624,15758.54103515625,-0.6726538621452878,-0.003001999695378,0.0030110647928147,0.0036657322643247,-0.0072274793150539,Healthcare,11.0
2021-07-16,16787.884765625,16945.87999436553,16563.255869613153,16705.83976553719,24326.0,16272.32451171875,15798.1323046875,-0.642835320619362,0.0085369087512789,-0.0048871553047473,0.0094112647868562,-0.01338041683916,Healthcare,11.0
2021-07-19,16768.35546875,16851.258245257795,16650.889727109217,16677.23492430849,8646.0,16315.073681640624,15829.12072265625,-0.6469332850312774,-0.0011632970530622,-0.0054340775761418,0.004944001614368,-0.0070052034535942,Healthcare,11.0
2021-07-20,16889.3515625,16926.186123660646,16532.216633705386,16726.638990848136,9865.0,16359.206396484376,15857.5640625,-0.6215438565566138,0.0072157400274279,-0.0096340330799401,0.0021809340059231,-0.0211455678137207,Healthcare,11.0
2021-07-22,16947.6015625,17015.615306253992,16779.041001027235,16889.931784105524,11590.0,16417.9294921875,15885.32794921875,-0.6093208651953811,0.0034489186742571,-0.003402828310649,0.0040131781186363,-0.0099459832620646,Healthcare,11.0
2021-07-23,17224.294921875,17257.31138826416,16840.18794197889,16899.596810468207,8469.0,16491.934765625,15919.520546875,-0.5512604267172507,0.0163264021964759,-0.0188511699828376,0.001916854451164,-0.022300302081352,Healthcare,11.0
2021-07-26,17266.837890625,17387.83283482296,17034.903062201523,17305.655142804055,7380.0,16564.51689453125,15955.49345703125,-0.5423333479273376,0.0024699396371789,0.0022480811150795,0.0070073597125535,-0.0134323858191433,Healthcare,11.0
2021-07-27,17394.986328125,17408.13438030314,17228.310266411307,17233.19334309272,24249.0,16626.37236328125,15991.9736328125,-0.5154430948025654,0.0074216505831434,-0.0093011274616919,0.0007558529756865,-0.0095818449390905,Healthcare,11.0
2021-07-28,17339.63671875,17387.831135763972,17216.224795669557,17387.831135763972,15320.0,16699.42841796875,16030.48080078125,-0.5270574775877711,-0.003181928880594,0.002779436374342,0.002779436374342,-0.0071173303733055,Healthcare,11.0
2021-07-29,17589.841796875,17624.695556837556,17209.022266362026,17323.82932052409,7232.0,16771.958056640626,16074.56337890625,-0.4745552542665962,0.014429660908319,-0.0151230738412989,0.0019814709174217,-0.0216499690509228,Healthcare,11.0
2021-07-30,18381.45703125,18605.70468600195,17450.62476394512,17586.025346067112,24423.0,16887.55146484375,16134.5588671875,-0.3084452770788562,0.0450041133693219,-0.0432735927206743,0.0121996669997765,-0.0506397433958791,Healthcare,11.0
2021-08-02,19094.900390625,19330.7986564894,18368.160463761276,18369.127259932848,46979.0,17037.4583984375,16208.50060546875,-0.1587386329866761,0.0388132104088423,-0.0380087413835624,0.0123539930053901,-0.038059372502437,Healthcare,11.0
2021-08-03,18627.0234375,19094.90377228485,18562.48978161859,19094.90377228485,17240.0,17161.80625,16270.60857421875,-0.2569164176418996,-0.0245027176656398,0.0251183629179803,0.0251183629179803,-0.0034645178870333,Healthcare,11.0
2021-08-04,17430.998046875,18693.00512957118,17233.14282051235,18659.16726148041,43772.0,17206.3095703125,16309.45373046875,-0.5078865123616316,-0.064209152613034,0.0704589152785541,0.0724001620161061,-0.0113507686611279,Healthcare,11.0
2021-08-05,17329.966796875,17674.533330562484,16999.95130089964,17479.674806598665,19336.0,17244.16025390625,16347.851953125,-0.5290865826786195,-0.0057960680007139,0.0086386783932361,0.0198827001647583,-0.0190430541410425,Healthcare,11.0
2021-08-06,16924.78515625,17734.331661994216,16841.687881136964,17435.20450853042,37697.0,17261.919921875,16379.2142578125,-0.6141085859934605,-0.0233804049006062,0.0301580993535939,0.0478320107623502,-0.0049097979292428,Healthcare,11.0
2021-08-09,16926.041015625,17154.68834314805,16778.79907044245,17089.767593217668,15511.0,17280.0736328125,16408.51912109375,-0.6138450605292279,7.420238209264566e-05,0.0096730580672423,0.0135086123986096,-0.0086991367353197,Healthcare,11.0
