Date_Ticker,Close_GILLETTE.NS,High_GILLETTE.NS,Low_GILLETTE.NS,Open_GILLETTE.NS,Volume_GILLETTE.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-11-05,4974.99169921875,5020.295484581195,4945.644250609727,5020.295484581195,2707.0,4944.383935546875,5039.0062890625,-0.5684942422141421,-0.0055209452642257,0.0091063037089205,0.0091063037089205,-0.0058989944874945,Fast Moving Consumer Goods,8.0
2020-11-06,5026.7802734375,5033.685420464716,4975.504032187159,5020.107955848152,5830.0,4948.61572265625,5034.126875,-0.5283004600594935,0.0104097810307668,-0.0013273541365246,0.0013736719433916,-0.0102006132078806,Fast Moving Consumer Goods,8.0
2020-11-09,5072.0380859375,5085.615096280009,4997.899900123987,5038.9580770480825,5039.0,4954.368603515625,5030.50162109375,-0.4931752865272525,0.009003340117958,-0.0065220347972413,0.0026768352509323,-0.014617040439634,Fast Moving Consumer Goods,8.0
2020-11-10,5120.56103515625,5178.928779962945,5029.626328648697,5071.664117842896,6235.0,4963.9169921875,5031.5924609375,-0.4555159981645039,0.0095667556900415,-0.0095491327957312,0.0113987011200451,-0.0177587389122445,Fast Moving Consumer Goods,8.0
2020-11-11,5167.77734375,5369.38257456057,5133.251153401025,5365.556608286812,22786.0,4973.540014648437,5035.7309375,-0.4188708104876291,0.0092209248692822,0.0382716304091563,0.0390119808575721,-0.0066810522304587,Fast Moving Consumer Goods,8.0
2020-11-12,5171.18408203125,5242.569319112464,5147.29559784179,5178.928964715497,31127.0,4985.978784179688,5036.516640625,-0.4162267968533458,0.0006592269857311,0.0014977000550335,0.0138044277575153,-0.0046195385448503,Fast Moving Consumer Goods,8.0
2020-11-13,5224.74658203125,5256.379950932056,5166.052141130261,5188.2607007247,4560.0,5000.435498046875,5037.380751953125,-0.3746562479603639,0.0103578791917538,-0.006983282487237,0.006054526933344,-0.0112339306757669,Fast Moving Consumer Goods,8.0
2020-11-14,5259.83251953125,5299.210769866836,5146.362559116749,5289.879366142534,3239.0,5016.865795898438,5039.73693359375,-0.347425598153132,0.0067153376626277,0.0057125101416655,0.007486597755606,-0.0215729227105909,Fast Moving Consumer Goods,8.0
2020-11-17,5533.1455078125,5613.111109874312,5323.183519426335,5365.543069978799,27871.0,5045.485034179687,5047.496875,-0.1353038536036301,0.0519622986599594,-0.0302906253950948,0.0144521053980788,-0.0379462257209232,Fast Moving Consumer Goods,8.0
2020-11-18,5559.26708984375,5646.998607284715,5525.567898776676,5558.514215038547,17643.0,5076.278198242188,5056.036767578125,-0.1150305559981764,0.0047209280859084,-0.0001354269893918,0.0157811301423602,-0.0060618046448315,Fast Moving Consumer Goods,8.0
2020-11-19,5506.458984375,5586.753676445424,5460.8048052161785,5586.753676445424,7644.0,5103.523461914063,5064.861435546875,-0.1560156095400092,-0.0094991128534236,0.0145819104978837,0.0145819104978837,-0.0082910231944647,Fast Moving Consumer Goods,8.0
2020-11-20,5431.529296875,5546.982499863546,5412.749714461475,5505.799608281682,6433.0,5129.1427734375,5071.047216796875,-0.214169508961332,-0.0136075993142995,0.0136739226371129,0.0212561134586848,-0.0034575128637028,Fast Moving Consumer Goods,8.0
2020-11-23,5388.5107421875,5506.741034792215,5370.249162989672,5506.741034792215,6072.0,5152.49921875,5074.74615234375,-0.2475567655483497,-0.0079201551416192,0.0219411815734302,0.0219411815734302,-0.0033889844655694,Fast Moving Consumer Goods,8.0
2020-11-24,5412.60888671875,5454.77998601872,5398.677485958182,5398.677485958182,4562.0,5176.563647460937,5078.3214453125,-0.2288538839527096,0.0044721344512838,-0.0025738790760869,0.0077912703804348,-0.0025738790760869,Fast Moving Consumer Goods,8.0
2020-11-25,5353.447265625,5459.675702908567,5342.010278276916,5413.174419020252,5616.0,5198.911108398437,5081.735302734375,-0.2747699831315344,-0.0109303336583063,0.0111567650584261,0.0198429968602977,-0.0021363780720362,Fast Moving Consumer Goods,8.0
2020-11-26,5353.634765625,5412.60857407557,5320.358897508717,5353.446317126752,4840.0,5221.088305664062,5085.146376953125,-0.2746244619568799,3.502416119870192e-05,-3.5200103574162256e-05,0.011015657778755,-0.006215565605996,Fast Moving Consumer Goods,8.0
2020-11-27,5471.72314453125,5553.524495795434,5320.35856248678,5328.830471025772,44194.0,5248.024438476563,5090.97240234375,-0.1829745440289407,0.0220576083494675,-0.0261147484496347,0.0149498337367344,-0.0276630556858038,Fast Moving Consumer Goods,8.0
2020-12-01,5454.2626953125,5553.807637285887,5431.435604599927,5492.668503257112,9262.0,5272.578198242188,5096.33630859375,-0.196525824457253,-0.003191033017853,0.0070414298118826,0.0182508521378952,-0.0041851835871768,Fast Moving Consumer Goods,8.0
2020-12-02,5419.150390625,5506.74032423784,5326.100507066279,5470.970045208603,12614.0,5295.213061523437,5101.50654296875,-0.2237769381796707,-0.0064375895788217,0.0095623208156854,0.0161630379855055,-0.0171705667588955,Fast Moving Consumer Goods,8.0
2020-12-03,5440.75439453125,5475.6775805329535,5396.182644802459,5422.022152977447,12257.0,5317.1202392578125,5109.954931640625,-0.2070097913760499,0.003986603498516,-0.0034429493036171,0.0064188131772326,-0.0081922002900171,Fast Moving Consumer Goods,8.0
2020-12-04,5426.2587890625,5459.675770068957,5393.783131464676,5426.729450766816,5985.0,5339.68359375,5117.554453125,-0.2182600182301371,-0.0026642638901914,8.673779165579987e-05,0.0061583832075635,-0.0059849076242519,Fast Moving Consumer Goods,8.0
2020-12-07,5390.81689453125,5478.454176941213,5362.200760993224,5478.454176941213,8967.0,5357.885424804687,5124.064404296875,-0.2457669308923772,-0.0065315525685374,0.0162567722340685,0.0162567722340685,-0.0053083111702524,Fast Moving Consumer Goods,8.0
2020-12-08,5376.837890625,5410.725524389443,5365.542012703519,5410.725524389443,5246.0,5373.125415039062,5130.940517578125,-0.2566162165933798,-0.0025931142125103,0.0063025210084033,0.0063025210084033,-0.0021008403361345,Fast Moving Consumer Goods,8.0
2020-12-09,5398.63037109375,5412.6091143848325,5379.662798036403,5393.735765586015,12555.0,5387.028881835938,5137.969736328125,-0.2397027906923199,0.0040530291059634,-0.0009066383825687,0.0025893129053491,-0.0035134046514661,Fast Moving Consumer Goods,8.0
2020-12-10,5449.697265625,5459.675384978827,5356.129817332677,5417.221610317798,5961.0,5401.124877929688,5146.689345703125,-0.2000691134755343,0.0094592315126223,-0.0059591668535513,0.001830949292682,-0.0171692928490757,Fast Moving Consumer Goods,8.0
2020-12-11,5562.8916015625,5817.3784683965405,5412.609416388367,5412.609416388367,72178.0,5420.71025390625,5158.28404296875,-0.1122175255829142,0.0207707566898247,-0.0270151201817273,0.0457472273525085,-0.0270151201817273,Fast Moving Consumer Goods,8.0
2020-12-14,5655.56396484375,5836.203793560273,5229.144558636846,5618.758136090527,23318.0,5442.251123046875,5170.96703125,-0.0402933060485126,0.0166590273402451,-0.0065078971755984,0.0319401972711157,-0.0753982111877121,Fast Moving Consumer Goods,8.0
2020-12-15,5505.98876953125,5693.547448614979,5412.6093085643215,5655.564959193118,18237.0,5454.558935546875,5180.55958984375,-0.1563805493608225,-0.0264474411822221,0.0271660905829638,0.0340644863138173,-0.0169596170416596,Fast Moving Consumer Goods,8.0
2020-12-16,5544.34765625,5600.873939637316,5506.741604517361,5549.101155321341,7205.0,5455.11904296875,5190.764443359375,-0.1266097213408057,0.0069667571664908,0.0008573594886285,0.0101952992294043,-0.0067827730265518,Fast Moving Consumer Goods,8.0
2020-12-17,5536.7216796875,5596.683688758456,5506.7404453368,5586.706031040493,3483.0,5453.991772460938,5201.26001953125,-0.1325283403662085,-0.0013754506454701,0.0090277883275893,0.0108298759699152,-0.0054149794924118,Fast Moving Consumer Goods,8.0
2020-12-18,5457.18017578125,5591.412956773512,5441.789449449603,5564.114583821767,9430.0,5451.52783203125,5211.200537109375,-0.1942615301380839,-0.0143661734340129,0.0195951763724218,0.0245974618151663,-0.0028202708790796,Fast Moving Consumer Goods,8.0
2020-12-21,5365.3076171875,5600.873779071999,5291.225287719663,5483.208363545276,14254.0,5448.216748046875,5219.663798828125,-0.2655650109118497,-0.0168351704789731,0.0219746480108777,0.0439054344488794,-0.0138076574082197,Fast Moving Consumer Goods,8.0
2020-12-22,5384.41650390625,5458.687284747661,5252.58435113194,5365.307823541985,8100.0,5448.012036132813,5228.21251953125,-0.2507343568230329,0.0035615640485432,-0.0035488860028569,0.013793654481879,-0.024484018403604,Fast Moving Consumer Goods,8.0
2020-12-23,5487.8203125,5504.858355217727,5384.886523388016,5430.493818613383,4133.0,5451.772607421875,5239.377060546875,-0.1704813238080126,0.019204273762762,-0.0104461317284825,0.003104701274369,-0.0187567710403206,Fast Moving Consumer Goods,8.0
2020-12-24,5482.1728515625,5572.587233218682,5454.96869924217,5551.925002265802,5825.0,5458.20888671875,5249.5141796875,-0.1748643912716961,-0.0010290899876288,0.0127234497327863,0.0164924354091484,-0.0049622937942528,Fast Moving Consumer Goods,8.0
2020-12-28,5486.97412109375,5553.808082767735,5414.633325581077,5427.670746650637,5977.0,5464.875854492188,5260.80548828125,-0.1711380639009197,0.0008757968165636,-0.0108080288214101,0.0121804769257163,-0.0131840963555069,Fast Moving Consumer Goods,8.0
2020-12-29,5475.677734375,5538.699514293293,5305.392438274899,5497.328170663572,5986.0,5465.073583984375,5271.606796875,-0.1799053357124637,-0.0020587643516164,0.0039539281416536,0.0115094026667526,-0.0310984875956249,Fast Moving Consumer Goods,8.0
2020-12-30,5455.76904296875,5508.624257270553,5424.328934930259,5475.67793994238,4639.0,5465.148901367187,5282.097646484375,-0.1953567285619163,-0.0036358405976429,0.0036491458521852,0.0096879493771682,-0.0057627270859293,Fast Moving Consumer Goods,8.0
2020-12-31,5449.0390625,5507.871776220782,5422.022896507187,5487.915535874462,5208.0,5466.643334960938,5291.863212890625,-0.2005799534323945,-0.0012335530363814,0.0071345558232474,0.0107968970392715,-0.0049579688607366,Fast Moving Consumer Goods,8.0
2021-01-01,5418.96240234375,5539.687104319793,5300.873221509926,5449.037862828568,8822.0,5465.553735351563,5301.374384765625,-0.2239228383157175,-0.0055196264536321,0.0055500404416555,0.0222781951622008,-0.0217918435423631,Fast Moving Consumer Goods,8.0
2021-01-04,5427.24560546875,5506.740530830093,5349.115782552699,5466.028303828657,14271.0,5465.603076171875,5310.68822265625,-0.2174941372562391,0.0015285588845232,0.0071459265305457,0.0146473793780845,-0.0143958517074156,Fast Moving Consumer Goods,8.0
2021-01-05,5574.9404296875,5616.876199359924,5367.425521828437,5420.139627269054,15271.0,5474.809252929687,5323.804169921875,-0.1028662742657903,0.0272135876935301,-0.027767256775356,0.0075221915285603,-0.0372228027323863,Fast Moving Consumer Goods,8.0
2021-01-06,5511.91845703125,5591.4133917495255,5473.935970819228,5537.8048471889415,11782.0,5481.56328125,5335.61490234375,-0.1517784422123725,-0.0113045105057351,0.0046964392451542,0.0144223713282383,-0.0068909738974041,Fast Moving Consumer Goods,8.0
2021-01-07,5548.724609375,5563.22089677382,5471.018092475076,5561.808911774639,8786.0,5489.067993164063,5347.96298828125,-0.1232127114199636,0.0066775574839643,0.002358073849535,0.0026125440383772,-0.0140043924271594,Fast Moving Consumer Goods,8.0
2021-01-08,5530.55615234375,5582.046716532252,5479.489367458105,5549.100403702803,10042.0,5493.1109375,5360.444150390625,-0.1373134858671537,-0.0032743483070961,0.0033530536257542,0.0093101964377815,-0.0092335713586423,Fast Moving Consumer Goods,8.0
2021-01-11,5500.29296875,5553.1481783918825,5474.736133916158,5553.1481783918825,7923.0,5489.981005859375,5372.248193359375,-0.1608011340023467,-0.0054719964430566,0.0096095262456346,0.0096095262456346,-0.0046464497398672,Fast Moving Consumer Goods,8.0
2021-01-12,5517.14306640625,5527.074303580611,5478.643033109818,5497.328393634153,5025.0,5483.0599609375,5383.931044921875,-0.1477235553144464,0.0030634909362072,-0.0035914734371758,0.0018000688136641,-0.0069782553820033,Fast Moving Consumer Goods,8.0
2021-01-13,5469.27734375,5534.981532511603,5450.26242742214,5516.155064713945,11290.0,5481.224389648438,5394.052841796875,-0.1848727616431194,-0.0086758168276808,0.0085710996202292,0.0120133218032336,-0.0034766780202852,Fast Moving Consumer Goods,8.0
2021-01-14,5467.29931640625,5517.8954379117,5414.490993476328,5516.059673837457,29026.0,5477.37197265625,5404.069765625,-0.1864079342434464,-0.0003616615540644,0.0089185454480034,0.0092543170910035,-0.0096589412566923,Fast Moving Consumer Goods,8.0
2021-01-15,5407.5263671875,5497.187418908881,5389.076337059403,5496.387202111766,7762.0,5470.91220703125,5412.168076171875,-0.2327984930854678,-0.0109328108375891,0.0164328065903602,0.0165807886329392,-0.0034119168128425,Fast Moving Consumer Goods,8.0
2021-01-18,5502.22314453125,5533.8043574372,5365.542817332263,5482.266906691772,12979.0,5473.16435546875,5422.712705078125,-0.159303099618468,0.0175120324735471,-0.0036269408410514,0.0057397186694143,-0.0248409276775399,Fast Moving Consumer Goods,8.0
2021-01-19,5530.65087890625,5570.233799836127,5487.3031243701225,5487.914892594994,8938.0,5481.431518554688,5432.7901171875,-0.1372399673570418,0.0051665905995206,-0.0077271169789888,0.0071570095087443,-0.0078377311251836,Fast Moving Consumer Goods,8.0
2021-01-20,5514.46044921875,5552.866256767816,5470.971128044506,5552.866256767816,6311.0,5487.9337158203125,5441.638564453125,-0.1498055692039049,-0.0029274004166941,0.0069645630615606,0.0069645630615606,-0.0078864145594524,Fast Moving Consumer Goods,8.0
2021-01-21,5425.45849609375,5537.523322096992,5400.372319531885,5514.272450377861,9014.0,5484.815625,5447.736513671875,-0.2188811359521653,-0.016139739135786,0.0163698523079764,0.0206553650873797,-0.0046237892299657,Fast Moving Consumer Goods,8.0
2021-01-22,5349.775390625,5445.978811167802,5319.747270707358,5404.136808617978,6770.0,5478.195751953125,5451.376474609375,-0.2776197728018526,-0.0139496238932139,0.0101614393172919,0.017982702733911,-0.0056129683444772,Fast Moving Consumer Goods,8.0
2021-01-25,5344.45703125,5403.148628418957,5300.2148380436765,5403.148628418957,4054.0,5471.069897460938,5454.84193359375,-0.281747420287106,-0.0009941276010054,0.0109817698646983,0.0109817698646983,-0.0082781455529779,Fast Moving Consumer Goods,8.0
2021-01-27,5365.35400390625,5379.991856024,5318.711621352004,5364.601129168634,7542.0,5465.5537109375,5457.65408203125,-0.2655290095795785,0.0039100272551658,-0.000140321540213,0.0027282173938742,-0.0086932535151059,Fast Moving Consumer Goods,8.0
2021-01-28,5266.60888671875,5363.612514701592,5214.930336858999,5346.715580028721,6160.0,5456.095703125,5457.789609375,-0.3421663719503826,-0.0184042128656578,0.0152102985114355,0.0184186124448055,-0.0098124905363815,Fast Moving Consumer Goods,8.0
2021-01-29,5291.177734375,5341.962305128012,5250.7008365671145,5271.4099470734745,4119.0,5448.20263671875,5452.95025390625,-0.3230981715725368,0.004665022253353,-0.0037359900373599,0.0095979710571962,-0.0076498843622131,Fast Moving Consumer Goods,8.0
2021-02-01,5272.4453125,5305.626954324862,5229.991545501533,5257.289917499292,12602.0,5440.876782226563,5447.213818359375,-0.3376366464278675,-0.003540312349234,-0.0028744527638394,0.0062934065425381,-0.0080520070825232,Fast Moving Consumer Goods,8.0
2021-02-02,5261.9970703125,5318.382242163094,5243.170604944656,5318.382242163094,8605.0,5432.61435546875,5442.324580078125,-0.3457456623009352,-0.0019816691436759,0.0107155460364491,0.0107155460364491,-0.0035778175313059,Fast Moving Consumer Goods,8.0
2021-02-03,5348.17578125,5450.356712133345,5278.659415840637,5280.824275809153,11408.0,5421.276123046875,5440.657509765625,-0.2788612503231242,0.0163775672593413,-0.0125933604645106,0.0191057540108494,-0.0129981452092652,Fast Moving Consumer Goods,8.0
2021-02-04,5446.87353515625,5481.184956342075,5360.036453015653,5370.249903654236,12954.0,5418.023876953125,5441.824765625,-0.202260647207376,0.0184544708220457,-0.0140674519074943,0.0062992872818443,-0.0159425552255099,Fast Moving Consumer Goods,8.0
2021-02-05,5327.08984375,5647.939993471924,5276.211501494354,5647.939993471924,43919.0,5406.942138671875,5440.114384765625,-0.2952263190894833,-0.0219912745601893,0.0602299114775324,0.0602299114775324,-0.0095508699398676,Fast Moving Consumer Goods,8.0
2021-02-08,5291.5078125,5391.899850293485,5280.917925398778,5391.899850293485,10478.0,5394.989721679687,5438.875595703125,-0.322841993671322,-0.0066794501864365,0.0189722932197757,0.0189722932197757,-0.0020012985856707,Fast Moving Consumer Goods,8.0
2021-02-09,5323.41796875,5341.444215907336,5308.356797714237,5318.47602200389,5164.0,5386.145971679687,5438.271259765625,-0.2980761087598015,0.0060304467801444,-0.0009283409221521,0.0033862167620795,-0.0028292294770346,Fast Moving Consumer Goods,8.0
2021-02-10,5363.47119140625,5389.075366519457,5306.427372698213,5356.0821719268415,4865.0,5378.462377929687,5436.106220703125,-0.2669902847084012,0.0075239672878165,-0.0013776562259246,0.0047738067754017,-0.0106356157556019,Fast Moving Consumer Goods,8.0
2021-02-11,5403.9013671875,5438.459825339466,5376.633508418247,5393.01308585195,4536.0,5375.193579101562,5435.098994140625,-0.2356119024621224,0.0075380615162117,-0.0020148926850633,0.006395094174332,-0.0050459578953131,Fast Moving Consumer Goods,8.0
2021-02-12,5369.86279296875,5425.203844331984,5349.4592880411365,5425.203844331984,4464.0,5370.321752929687,5434.1132421875,-0.2620296800828074,-0.0062988888778452,0.0103058594785134,0.0103058594785134,-0.0037996324513783,Fast Moving Consumer Goods,8.0
2021-02-15,5349.31689453125,5396.799166667603,5334.404686307563,5396.799166667603,5266.0,5367.411279296875,5432.2844921875,-0.2779756175492501,-0.0038261496111972,0.0088763244116076,0.0088763244116076,-0.002787684580611,Fast Moving Consumer Goods,8.0
2021-02-16,5351.44775390625,5388.704700542041,5339.991297136944,5385.438031580663,3351.0,5359.872509765625,5430.788271484375,-0.2763218300331239,0.0003983423336124,0.006351604133592,0.006962031276227,-0.0021408144666914,Fast Moving Consumer Goods,8.0
2021-02-17,5342.7373046875,5381.651166137203,5331.75425066233,5381.651166137203,5176.0,5350.476831054688,5429.8266796875,-0.2830821223108907,-0.0016276808854934,0.0072835064182477,0.0072835064182477,-0.0020556979313831,Fast Moving Consumer Goods,8.0
2021-02-18,5311.01806640625,5369.767706781353,5303.06498160567,5342.7837124989455,4647.0,5340.304711914063,5428.510283203125,-0.3076998333180104,-0.0059368889901101,0.0059810841717189,0.0110618415604177,-0.0014974689788546,Fast Moving Consumer Goods,8.0
2021-02-19,5285.45458984375,5330.522689413006,5275.607890836461,5311.018375388004,4876.0,5333.304516601563,5426.246767578125,-0.3275399780520314,-0.0048132912076116,0.0048366294913166,0.0085268161523621,-0.0018629805326887,Fast Moving Consumer Goods,8.0
2021-02-22,5231.96044921875,5300.651571045032,5202.704206832121,5273.714728308446,7457.0,5327.41376953125,5421.89203125,-0.3690574723500872,-0.0101210103531665,0.0079806182586741,0.0131291362947016,-0.0055918317178789,Fast Moving Consumer Goods,8.0
2021-02-23,5223.24951171875,5276.601707638985,5207.2481061765575,5209.4260393069535,4530.0,5321.353393554688,5415.099189453125,-0.3758181435892463,-0.0016649471234632,-0.0026465272969982,0.0102143686225473,-0.0030634962979065,Fast Moving Consumer Goods,8.0
2021-02-24,5228.69384765625,5491.479912693022,5216.953072479227,5224.480372110361,1167.0,5314.520385742188,5406.561787109375,-0.3715927240647718,0.0010423273721244,-0.0008058371112659,0.0502584531994669,-0.0022454508753244,Fast Moving Consumer Goods,8.0
2021-02-25,5333.7900390625,5349.459509871715,5216.953686292449,5252.364637673302,9453.0,5317.879443359375,5403.1178125,-0.2900262108639373,0.0200998938680181,-0.0152659555012235,0.0029377742082943,-0.0219049403734286,Fast Moving Consumer Goods,8.0
2021-02-26,5236.8837890625,5323.09037324045,5217.85287772188,5311.586761752812,5557.0,5315.16474609375,5396.96853515625,-0.3652364046312283,-0.0181683660755856,0.0142647757138192,0.0164614277593857,-0.0036340144458365,Fast Moving Consumer Goods,8.0
2021-03-01,5261.1220703125,5302.11862403584,5222.776390977955,5236.8361035541775,2085.0,5314.598583984375,5391.45654296875,-0.3464247611159897,0.0046283786744748,-0.0046161192296532,0.0077923593437749,-0.0072884983131111,Fast Moving Consumer Goods,8.0
2021-03-02,5287.30126953125,5296.437863767055,5216.337906579898,5291.703829208807,6265.0,5315.863793945313,5388.05896484375,-0.326106746066241,0.0049759725908041,0.0008326666957541,0.0017280260325727,-0.0134214714338839,Fast Moving Consumer Goods,8.0
2021-03-03,5313.291015625,5327.3040357605,5273.714670347063,5287.301442435156,6947.0,5314.119555664062,5387.0186328125,-0.3059357680367163,0.0049155031591483,-0.0048914266343431,0.0026373522726856,-0.0074485559254243,Fast Moving Consumer Goods,8.0
2021-03-04,5327.68310546875,5348.512859924111,5269.785948614679,5313.291453830891,2482.0,5308.160034179688,5385.88396484375,-0.2947658809978029,0.002708695947846,-0.0027012964834725,0.0039097209880931,-0.0108672298460545,Fast Moving Consumer Goods,8.0
2021-03-05,5311.9189453125,5347.518982317191,5302.119400031175,5347.518982317191,2197.0,5307.4014892578125,5382.3659375,-0.3070006495491623,-0.002958914756035,0.0067019164582897,0.0067019164582897,-0.0018448220656628,Fast Moving Consumer Goods,8.0
2021-03-08,5296.8642578125,5358.92726765871,5284.08236415289,5324.984146478797,2291.0,5307.6693115234375,5378.659765625,-0.3186847871974669,-0.0028341335127647,0.0053087803080515,0.0117169341756626,-0.0024131057617264,Fast Moving Consumer Goods,8.0
2021-03-09,5304.43896484375,5312.155349290689,5269.21756016611,5296.864508982589,2830.0,5306.720361328125,5375.0090625,-0.3128059591182586,0.0014300360859876,-0.0014279466521083,0.0014547032208458,-0.0066399867942824,Fast Moving Consumer Goods,8.0
2021-03-10,5311.77685546875,5321.008223786782,5283.23025436189,5304.439101164674,3471.0,5304.13564453125,5371.731044921875,-0.3071109273143302,0.0013833490541852,-0.0013814123792721,0.0017379058965039,-0.0053742093999054,Fast Moving Consumer Goods,8.0
2021-03-12,5367.4013671875,5395.852730703936,5277.9281116950415,5319.161368853257,7052.0,5302.31064453125,5369.96369140625,-0.2639400244615407,0.0104719217753813,-0.0089875891579765,0.0053007706281045,-0.0166697530837612,Fast Moving Consumer Goods,8.0
2021-03-15,5335.587890625,5396.79885890519,5283.134885405315,5396.79885890519,4001.0,5300.596899414062,5367.69466796875,-0.2886308750173799,-0.0059271655660009,0.0114722069123334,0.0114722069123334,-0.0098307827169051,Fast Moving Consumer Goods,8.0
2021-03-16,5302.11865234375,5367.448328595842,5274.756025331659,5367.448328595842,15182.0,5298.236987304687,5365.35779296875,-0.3146067836546087,-0.0062728304672963,0.0123214285714285,0.0123214285714285,-0.0051606968470983,Fast Moving Consumer Goods,8.0
2021-03-17,5305.1962890625,5348.417935876425,5284.271762033748,5284.271762033748,4302.0,5295.9244140625,5362.916806640625,-0.3122181899987555,0.0005804541392881,-0.0039441569903626,0.0081470400827643,-0.0039441569903626,Fast Moving Consumer Goods,8.0
2021-03-18,5308.88818359375,5347.5181822564255,5285.076082669631,5347.5181822564255,6898.0,5294.231958007813,5357.59576171875,-0.3093528629113518,0.0006959015897039,0.0072764762275565,0.0072764762275565,-0.0044853272663956,Fast Moving Consumer Goods,8.0
2021-03-19,5171.97998046875,5318.119721725936,5117.491426887376,5247.677379005233,25174.0,5287.280053710938,5350.7969921875,-0.4156090897838486,-0.0257884887363219,0.0146360579163768,0.02825605315741,-0.010535337295802,Fast Moving Consumer Goods,8.0
2021-03-22,5180.26416015625,5254.825199977684,5141.161221973112,5197.6857761323845,9229.0,5282.020532226563,5343.427783203125,-0.4091796308015856,0.0016017424117618,0.0033630748235065,0.0143932891289437,-0.0075484448233154,Fast Moving Consumer Goods,8.0
2021-03-23,5233.94873046875,5254.778483014031,5147.931228064464,5254.778483014031,8280.0,5282.119946289063,5337.495634765625,-0.3675143415605212,0.0103632881746479,0.0039797395079594,0.0039797395079594,-0.016434532861116,Fast Moving Consumer Goods,8.0
2021-03-24,5269.73828125,5339.991546447429,5160.098214208952,5233.949161127905,8676.0,5284.444384765625,5332.884541015625,-0.3397376083869425,0.0068379635766979,-0.006791441664083,0.0133314524266592,-0.020805600048707,Fast Moving Consumer Goods,8.0
2021-03-25,5246.82568359375,5280.342558420653,5149.25694634781,5280.342558420653,8284.0,5285.3509765625,5327.478193359375,-0.3575203717220065,-0.0043479574190191,0.0063880290385303,0.0063880290385303,-0.0185957649690986,Fast Moving Consumer Goods,8.0
2021-03-26,5338.4765625,5363.661721473749,5188.265722550005,5297.290457489566,13659.0,5285.585302734375,5324.862177734375,-0.2863889394203583,0.0174678718968751,-0.0077149547306707,0.0047176677988363,-0.0281373980369507,Fast Moving Consumer Goods,8.0
2021-03-30,5525.28173828125,5585.214435844698,5274.661743022683,5338.476441708026,19505.0,5300.005200195313,5326.021826171875,-0.1414070268270975,0.0349922255149453,-0.0338091893629542,0.0108469939457043,-0.0453587721187457,Fast Moving Consumer Goods,8.0
2021-03-31,5586.2080078125,5623.985973931895,5401.533502183426,5523.62443997371,19601.0,5316.259497070312,5329.595458984375,-0.0941213611763937,0.011026816806305,-0.0112032290511318,0.0067627209847109,-0.0330590098633635,Fast Moving Consumer Goods,8.0
2021-04-01,5387.0947265625,5581.42684882217,5198.064815569093,5549.235413222516,16491.0,5321.249169921875,5327.292890625,-0.2486557535861054,-0.0356437284418219,0.0300979832154313,0.0360736411968891,-0.0350893980128741,Fast Moving Consumer Goods,8.0
2021-04-05,5301.26708984375,5377.863682579432,5287.917018874318,5377.863682579432,4539.0,5320.647973632813,5322.70521484375,-0.3152676923228314,-0.0159320823329046,0.0144487329986497,0.0144487329986497,-0.0025182792610106,Fast Moving Consumer Goods,8.0
2021-04-06,5337.955078125,5372.1348977844655,5286.022630073296,5303.065153329846,3731.0,5321.161572265625,5319.175107421875,-0.2867936701873663,0.0069206074056403,-0.0065361967803239,0.0064031673476487,-0.0097289031645327,Fast Moving Consumer Goods,8.0
2021-04-07,5310.830078125,5377.769056507331,5256.719687527516,5363.661724486192,4090.0,5321.10712890625,5316.8825390625,-0.3078457334540572,-0.0050815339587923,0.0099479074992065,0.0126042402783792,-0.0101886879831387,Fast Moving Consumer Goods,8.0
2021-04-08,5251.03857421875,5347.518573631591,5245.310577013658,5347.518573631591,7140.0,5318.815844726562,5314.907802734375,-0.3542506928289872,-0.0112584102723466,0.0183735080306841,0.0183735080306841,-0.0010908312944443,Fast Moving Consumer Goods,8.0
2021-04-09,5204.07763671875,5264.247037994161,5183.768441190293,5252.932509167311,9597.0,5313.797778320312,5312.10021484375,-0.3906976836976736,-0.0089431713053044,0.0093878062279186,0.0115619722601503,-0.0039025542941866,Fast Moving Consumer Goods,8.0
2021-04-12,5137.18505859375,5231.061339254242,5122.699096916335,5206.491513527942,6408.0,5305.068188476563,5307.5368359375,-0.4426138786012521,-0.0128538778232326,0.0134911345695543,0.018273875593298,-0.0028198247702176,Fast Moving Consumer Goods,8.0
2021-04-13,5217.8056640625,5233.806608191215,5117.538443629342,5135.480619285503,2490.0,5297.588403320313,5306.560771484375,-0.3800431841523284,0.0156935373262218,-0.0157777138661964,0.0030666040782088,-0.0192163577734882,Fast Moving Consumer Goods,8.0
2021-04-15,5219.982421875,5240.575469111345,5160.191666843485,5207.484387594573,2808.0,5291.808129882813,5305.136865234375,-0.3783537742653233,0.0004171787821636,-0.0023942675032875,0.0039450414909536,-0.0114542062021041,Fast Moving Consumer Goods,8.0
