Date_Ticker,Close_IRCTC.NS,High_IRCTC.NS,Low_IRCTC.NS,Open_IRCTC.NS,Volume_IRCTC.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
Date,,,,,,,,,,,,,,
2020-05-06,236.19273376464844,246.4273570662941,233.48355874997205,245.47575426766795,4604495.0,250.8532958984375,256.7045849609375,-1.534657718038448,-0.0362915228156218,0.039302735334227,0.0433316602865683,-0.0114701878059293,Consumer Services,6.0
2020-05-07,235.87229919433597,242.5529584779648,231.1045504998634,236.8141970770877,5116205.0,252.1287399291992,255.09050384521484,-1.535959870158025,-0.0013566656569197,0.0039932534933901,0.0283232041509233,-0.0202132624761688,Consumer Services,6.0
2020-05-08,241.1061248779297,247.66056033070245,237.31910883741676,238.87275872327385,9340630.0,253.14006500244145,252.8341912841797,-1.514691137509292,0.0221892341808292,-0.0092630004973394,0.0271848566936705,-0.0157068429614979,Consumer Services,6.0
2020-05-11,253.15655517578125,253.15655517578125,253.15655517578125,253.15655517578125,646280.0,254.2018829345703,250.4396368408203,-1.465721722820797,0.049979776764081,0.0,0.0,0.0,Consumer Services,6.0
2020-05-12,265.8090209960937,265.8090209960937,265.8090209960937,265.8090209960937,860400.0,255.31662063598637,248.28473083496087,-1.414305812328592,0.0499788196735698,0.0,0.0,0.0,Consumer Services,6.0
2020-05-13,279.0926818847656,279.0926818847656,267.22672699648973,279.0926818847656,11339175.0,256.7372314453125,246.2849969482422,-1.3603249101897954,0.0499744547378137,0.0,0.0,-0.0425161806756911,Consumer Services,6.0
2020-05-14,269.7902526855469,286.4530866371252,268.518209146068,285.4723394679831,19010370.0,258.27776489257815,244.10037963867188,-1.3981272543225294,-0.0333309678218636,0.0581269583549943,0.0617621792696847,-0.0047149351276286,Consumer Services,6.0
2020-05-15,258.312744140625,267.4986863115415,257.4485450105661,260.62379450427187,6426190.0,258.6472412109375,241.85031494140625,-1.4447684830284644,-0.0425423395792562,0.0089467144617096,0.0355613200636966,-0.0033455535960256,Consumer Services,6.0
2020-05-18,245.3980407714844,255.3704813006327,245.3980407714844,254.5062823414064,4313685.0,257.7436996459961,239.98516540527345,-1.4972500500124335,-0.0499963848555218,0.0371161951468212,0.0406378164136798,0.0,Consumer Services,6.0
2020-05-19,246.6215667724609,254.39949191753365,241.91209216391064,245.6699639461688,6044500.0,256.2429786682129,238.22430450439447,-1.492277999169182,0.0049858833311383,-0.003858554783938,0.0315378952735663,-0.0190959560843897,Consumer Services,6.0
2020-05-20,258.94390869140625,258.94390869140625,258.94390869140625,258.94390869140625,2592840.0,254.99278030395507,236.6475503540039,-1.4422036153963604,0.049964575605483,0.0,0.0,0.0,Consumer Services,6.0
2020-05-21,271.8876342773437,271.8876342773437,271.8876342773437,271.8876342773437,932825.0,254.65826034545896,236.0051181030273,-1.3896041106347037,0.04998659999901,0.0,0.0,0.0,Consumer Services,6.0
2020-05-22,276.296142578125,283.5399986293153,271.88766991852145,281.403726512308,13014475.0,255.1568840026856,235.9734622192383,-1.3716892257880506,0.0162144494452597,0.0184859038802498,0.026217724154951,-0.0159556069747047,Consumer Services,6.0
2020-05-26,267.5666198730469,281.4037619601503,266.6441615139515,281.4037619601503,5837790.0,255.88466796875,236.04493011474608,-1.4071634459454685,-0.0315948048482427,0.0517147546045495,0.0517147546045495,-0.003447583856062,Consumer Services,6.0
2020-05-27,270.2855529785156,274.7814157505783,258.4875729282634,261.5948436359684,6029400.0,257.0897163391113,236.43470153808596,-1.396114499189126,0.0101617051736827,-0.0321538063976287,0.0166337516841679,-0.0436500579488613,Consumer Services,6.0
2020-05-28,268.256103515625,272.6645476356952,264.50792144090985,269.751464735171,3602915.0,257.60339279174804,236.8073825073242,-1.4043615866276014,-0.0075085384347269,0.0055743791099198,0.0164337141347219,-0.0139724018413501,Consumer Services,6.0
2020-05-29,273.8977355957031,276.16021664487903,265.3526757670307,268.0035915251432,6210850.0,258.49042587280275,237.54245056152345,-1.3814356483813532,0.0210307687547154,-0.0215195063870853,0.0082603130845722,-0.0311979936967631,Consumer Services,6.0
2020-06-01,274.9464111328125,281.59795496116243,274.1016220092739,281.59795496116243,4756855.0,259.3779441833496,238.27266265869144,-1.3771741385446843,0.0038287119637137,0.0241921463929817,0.0241921463929817,-0.0030725591945642,Consumer Services,6.0
2020-06-02,273.80059814453125,276.7428099917388,272.2760780090509,276.16018762297,3180730.0,260.6160026550293,239.21824951171877,-1.3818303864953163,-0.0041674047810275,0.0086179120660401,0.0107458196481164,-0.0055679941746351,Consumer Services,6.0
2020-06-03,270.4408569335937,276.0922140113737,269.7514061275404,274.8007605780972,4156685.0,261.8836791992188,240.32308471679687,-1.3954833894618377,-0.0122707592083637,0.016121468087102,0.0208968317208357,-0.0025493589018712,Consumer Services,6.0
2020-06-04,277.9954833984375,279.63652231569176,268.3143376158124,271.40219808848616,9243615.0,263.9738166809082,241.79419219970703,-1.3647836030617149,0.0279344864918053,-0.0237172389614025,0.0059031135944833,-0.0348248311960867,Consumer Services,6.0
2020-06-05,282.802001953125,288.88064277624886,278.8790727116427,283.32636503064333,13630720.0,266.32030181884767,243.5657339477539,-1.3452513212680597,0.0172899159940614,0.001854170316677,0.0214943344854092,-0.0138716459374022,Consumer Services,6.0
2020-06-08,297.55194091796875,309.75776334420794,283.3166746327245,285.4820765617465,21675725.0,269.1425926208496,245.82298400878904,-1.285311895044566,0.0521564163725,-0.0405638905227297,0.0410208126641129,-0.0478412818996488,Consumer Services,6.0
2020-06-09,290.0265197753906,304.9026698896696,285.87052278516086,300.2417492096887,8001035.0,270.98609085083007,248.11441528320316,-1.315892999580076,-0.025291117642727,0.0352217081465833,0.0512923787997032,-0.0143297136877288,Consumer Services,6.0
2020-06-10,282.4815979003906,292.6385366892225,279.0732820818966,290.53142372589707,5599610.0,271.8197196960449,250.4303155517578,-1.346553349373149,-0.026014593013229,0.02849681496189,0.0359561078113608,-0.0120656207123831,Consumer Services,6.0
2020-06-11,278.3644714355469,287.0260202955419,276.8496412457556,282.47189886852846,4297205.0,271.783309173584,252.8305014038086,-1.3632841438924,-0.0145748483987815,0.0147555735536193,0.0311158561842563,-0.0054418948725,Consumer Services,6.0
2020-06-12,276.7914123535156,280.43276594332724,260.4296205966912,260.4296205966912,7700555.0,272.13336715698244,255.0409490966797,-1.369676594669135,-0.0056510770714339,-0.0591123532977506,0.0131555873025457,-0.0591123532977506,Consumer Services,6.0
2020-06-15,276.4029846191406,281.4037705467044,273.95600587499337,276.7428501864022,3668070.0,273.0378791809082,257.07738800048827,-1.3712550510670374,-0.0014033229249139,0.0012296016547357,0.0180923731140401,-0.0088529389345016,Consumer Services,6.0
2020-06-16,274.0336303710937,282.1319952162576,268.15892653775364,280.6269146209601,4455950.0,274.4696586608887,258.9233102416992,-1.380883411868165,-0.0085721008089389,0.0240601280979193,0.0295524488516141,-0.0214378936825551,Consumer Services,6.0
2020-06-17,270.9360656738281,275.3445385493196,269.17850837788615,269.94562835293334,2552960.0,275.68538360595704,260.5256994628906,-1.3934710063718971,-0.011303593259962,-0.0036556126938344,0.0162712663023558,-0.0064869816854056,Consumer Services,6.0
2020-06-18,273.7520751953125,277.26718986730083,270.20780125138657,271.88768942909985,3245460.0,276.42579193115233,261.9936990356445,-1.3820275695305666,0.0103936311117564,-0.0068104899839844,0.0128405042024992,-0.01294702128339,Consumer Services,6.0
2020-06-19,276.53887939453125,280.82111344156294,274.80073219039133,275.77175951261887,7500115.0,276.6583541870117,263.3172082519531,-1.3707028145538491,0.0101800294928557,-0.0027740037263185,0.0154851066743577,-0.0062853628681273,Consumer Services,6.0
2020-06-22,275.0726928710937,280.044349360929,274.2376233727057,277.713889085495,3847495.0,276.59718170166013,264.4010696411133,-1.3766609665950833,-0.0053019182208579,0.0096018117495908,0.0180739732393759,-0.003035813877677,Consumer Services,6.0
2020-06-23,281.7533569335937,290.822750677511,275.3834185882582,276.9370685920152,12755875.0,277.3065185546875,265.3977328491211,-1.349512707090241,0.0242869039189969,-0.0170939874292739,0.0321891240005876,-0.0226082074572649,Consumer Services,6.0
2020-06-24,275.96600341796875,287.2298977342899,275.2474229795763,283.9187203238773,5628365.0,277.59054107666014,266.046767578125,-1.3730308145146777,-0.0205404953417787,0.0288177413428118,0.04081623887295,-0.0026038730477395,Consumer Services,6.0
2020-06-25,274.2861328125,277.704138865993,270.3340438662254,273.82974871264264,3444185.0,277.8920425415039,266.51888092041014,-1.3798573159979384,-0.0060872375026733,-0.0016638978251567,0.0124614613886788,-0.0144086356307929,Consumer Services,6.0
2020-06-26,268.4405212402344,272.6644664820847,260.2353283258529,261.9831656925908,8639075.0,277.61918182373046,267.1080996704102,-1.4036121670791628,-0.0213120930042119,-0.0240550700684445,0.0157351253169049,-0.0305661487933054,Consumer Services,6.0
2020-06-29,263.31353759765625,266.06153235665533,262.1871421528382,266.06153235665533,3582780.0,277.0375381469727,267.35590606689453,-1.4244467250068826,-0.0190991420329937,0.0104362076635726,0.0104362076635726,-0.0042777726321812,Consumer Services,6.0
2020-06-30,263.8572692871094,268.9648529355211,263.36203586191976,266.061490676882,2741800.0,276.5403717041016,267.36367401123044,-1.4222371588816918,0.0020649591145744,0.0083538399215907,0.0193573732579412,-0.0018768989254214,Consumer Services,6.0
2020-07-01,264.7117919921875,267.42096700882286,263.3426692974762,264.8283401840038,1913900.0,276.25391845703126,267.12519012451173,-1.418764629214999,0.0032385793553722,0.0004402833396246,0.0102344326871366,-0.0051721258218511,Consumer Services,6.0
2020-07-02,274.2861328125,285.05482398423305,270.9749255575192,279.6559135788691,10791955.0,276.0684509277344,266.9319552612305,-1.3798573159979384,0.0361689245056188,0.0195772958381379,0.0392607933230604,-0.0120720913632347,Consumer Services,6.0
2020-07-03,272.87811279296875,276.742812562748,271.49927046192425,274.80075773774627,2996775.0,275.57225646972654,266.81795684814455,-1.3855790964258472,-0.0051333984882632,0.0070458012374052,0.0141627326949134,-0.0050529605212075,Consumer Services,6.0
2020-07-06,272.0332946777344,274.8978370925194,270.72240188396154,272.95578247460463,3074475.0,274.2963241577148,266.93214935302734,-1.3890121894854903,-0.0030959541114802,0.003391084161088,0.0105301169776976,-0.0048188689378106,Consumer Services,6.0
2020-07-07,271.3827819824219,274.02397802239955,269.9553703425551,273.8297606650185,2400385.0,273.36413726806643,267.2995861816406,-1.391655682302719,-0.0023912980801968,0.0090167057199492,0.0097323640825111,-0.0052597723018376,Consumer Services,6.0
