Date_Ticker,Close_GRSE.NS,High_GRSE.NS,Low_GRSE.NS,Open_GRSE.NS,Volume_GRSE.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-04-15,143.87428283691406,149.5886971843925,141.06315545341442,149.5886971843925,163310.0,124.40229835510254,140.11852767944336,-0.7459394466113222,-0.006365347756242,0.0397181083012305,0.0397181083012305,-0.0195387759929697,Capital Goods,1.0
2020-04-16,141.52398681640625,147.8374872705535,140.09537980173613,143.78210032283445,105655.0,125.48829917907716,139.18550003051757,-0.7502567503497806,-0.0163357618482237,0.0159556945590966,0.0446108154254976,-0.0100944514552391,Capital Goods,1.0
2020-04-17,151.155517578125,155.11874432736872,143.50557088795142,145.0724240501025,411584.0,127.36605682373047,138.4521434020996,-0.732564407171809,0.0680558185109169,-0.040243939655583,0.0262195308034012,-0.0506097747058402,Capital Goods,1.0
2020-04-20,145.5332794189453,152.16938726472924,143.7820928874713,151.43204038589525,71478.0,128.86590843200685,137.62393997192382,-0.7428920040410261,-0.0371950574432311,0.0405320418154615,0.0455985591218666,-0.0120328940464049,Capital Goods,1.0
2020-04-21,140.14146423339844,145.0724444081245,138.52852403289765,142.58391091152495,85272.0,130.250159072876,137.3372966003418,-0.7527963325402968,-0.0370486751008029,0.0174284369832096,0.0351857332282028,-0.0115093716861307,Capital Goods,1.0
2020-04-22,137.0538330078125,142.8604206602982,133.82795254128962,142.8604206602982,77317.0,131.05325660705566,137.02761764526366,-0.7584680614275894,-0.0220322460770328,0.0423672036385489,0.0423672036385489,-0.0235373239531286,Capital Goods,1.0
2020-04-23,137.65292358398438,141.47789023521318,134.74962293571278,135.57914343395683,65812.0,131.8291130065918,136.60145004272462,-0.7573675804832259,0.0043712062845971,-0.0150652822768584,0.0277870353323452,-0.0210914564883922,Capital Goods,1.0
2020-04-24,131.56983947753906,139.08152696407757,130.7864057360716,136.86950026209843,59065.0,133.05976486206055,136.0369013977051,-0.7685417140923356,-0.0441914631964494,0.0402802101576182,0.057092776858034,-0.0059545086060639,Capital Goods,1.0
2020-04-27,129.63429260253906,134.56528646492737,128.1596129699234,132.9523463874368,65827.0,134.12104415893555,135.46267990112304,-0.7720971571882199,-0.0147111745570718,0.0255954942036127,0.0380377272355456,-0.0113756908223124,Capital Goods,1.0
2020-04-28,127.33008575439452,132.95233935250155,125.76323257476948,130.8324725500815,90585.0,134.91092338562012,134.9770053100586,-0.7763297988439406,-0.0177746705897433,0.0275063570006752,0.0441549502208906,-0.0123054435276775,Capital Goods,1.0
2020-04-29,128.2056884765625,131.56981471596606,125.57889495657004,128.11351485477604,175059.0,135.459321975708,134.49388427734374,-0.7747213874468931,0.0068766365543561,-0.0007189511080337,0.0262400699951668,-0.0204888999170473,Capital Goods,1.0
2020-04-30,126.82316589355467,132.53757873242418,125.5788923439251,129.95687207701607,112732.0,135.61600646972656,133.96199371337892,-0.7772609696374093,-0.0107836290217384,0.0247092568726092,0.0450581153577707,-0.0098110904333829,Capital Goods,1.0
2020-05-04,120.23316192626952,124.42680904382424,118.89672864187648,124.42680904382424,66605.0,135.81647186279298,133.3238212585449,-0.7893662740399877,-0.0519621468274674,0.0348792882959059,0.0348792882959059,-0.0111153467394675,Capital Goods,1.0
2020-05-05,135.30264282226562,143.5977638037758,120.97051431368972,122.58345450453892,1293651.0,136.2865291595459,133.04247482299806,-0.7616848561925227,0.1253354786197599,-0.0940054684255851,0.0613079006328551,-0.1059264491041958,Capital Goods,1.0
2020-05-06,132.95236206054688,140.46404968145944,130.37165481959062,138.2520229399101,458969.0,136.58146743774415,132.8012367248535,-0.7660021319018194,-0.0173705458570095,0.0398613518197572,0.0564990911368068,-0.0194107663900021,Capital Goods,1.0
2020-05-07,127.4683609008789,134.38096166487753,126.27017395570805,132.03067459237354,123792.0,136.39713096618652,132.3227276611328,-0.7760757985811465,-0.041247865586401,0.0357917341938864,0.0542299337274287,-0.0093998772456374,Capital Goods,1.0
2020-05-08,126.77710723876952,130.8785810868451,125.4406738361907,128.251787038134,105494.0,135.57683563232422,131.62360733032227,-0.7773455756618238,-0.0054229430520951,0.0116320669518599,0.0323518491422187,-0.0105415988082282,Capital Goods,1.0
2020-05-11,127.97530364990234,130.87859070555714,127.42228989467095,127.65270994873003,62774.0,134.94318199157715,130.9827682495117,-0.7751445857439353,0.0094512048525934,-0.0025207496444378,0.0226863072237533,-0.0043212537064514,Capital Goods,1.0
2020-05-12,126.77710723876952,128.52829389542828,123.689473115809,128.52829389542828,58328.0,134.1390182495117,130.45259628295898,-0.7773455756618238,-0.0093627159065836,0.0138131141717927,0.0138131141717927,-0.0243548239126907,Capital Goods,1.0
2020-05-13,128.7126007080078,131.80023419756466,125.34847448159996,131.80023419756466,179596.0,133.3348503112793,129.98137283325195,-0.7737902306680052,0.0152669004001882,0.0239885875397805,0.0239885875397805,-0.0261367279341947,Capital Goods,1.0
2020-05-14,126.96142578125,128.75869905034557,126.7310057707577,128.021352204026,45672.0,132.48920745849608,129.50328414916993,-0.7770069974037769,-0.0136053107242425,0.0083484130416289,0.0141560577004877,-0.0018148820326679,Capital Goods,1.0
2020-05-15,133.0445098876953,137.69898250595458,126.45448963460493,127.23792323808318,466973.0,132.06523361206055,129.21461318969727,-0.7658328637946672,0.0479128528134698,-0.043643940321277,0.0349843268406051,-0.0495324478902069,Capital Goods,1.0
2020-05-18,127.33008575439452,136.40863933566885,124.51897301906163,136.36255252314916,398997.0,130.87396202087402,129.07827514648437,-0.7763297988439406,-0.0429512208968592,0.0709374121225148,0.0712993596720403,-0.0220773646595605,Capital Goods,1.0
2020-05-19,126.82316589355467,131.80023196463333,126.36232592165037,129.12736575307625,82104.0,129.9384563446045,128.84644470214843,-0.7772609696374093,-0.0039811475649017,0.018168603845259,0.0392441399488165,-0.0036337207690518,Capital Goods,1.0
2020-05-20,127.92919921875,128.62045928578533,125.48673854365856,125.9475785883488,56774.0,129.32784309387208,128.50210357666015,-0.7752292758558347,0.0087210669864812,-0.0154899791642779,0.0054034580944521,-0.0190922845605794,Capital Goods,1.0
2020-05-21,128.43612670898438,131.43158701412509,127.92919984460076,130.23340007932438,111847.0,128.89695777893067,128.30341186523438,-0.7742980910477851,0.0039625628342092,0.0139935189295481,0.0233225680491591,-0.0039469180313436,Capital Goods,1.0
2020-05-22,124.51898956298828,129.4960565745274,123.13646938603604,128.436130064353,96664.0,128.24026107788086,128.0703746032715,-0.7814935552348067,-0.0304987175054857,0.0314581777053628,0.0399703453184661,-0.0111028862489516,Capital Goods,1.0
2020-05-26,123.64337158203124,126.7310053375622,122.67561879224871,125.39457209401944,55216.0,127.84393768310548,127.93773727416992,-0.7831019946610158,-0.0070320035845946,0.0141633189841183,0.0249720928507877,-0.0078269686227414,Capital Goods,1.0
2020-05-27,124.3807144165039,127.65268126158472,121.7078480155764,124.47288804290314,119575.0,127.58125877380373,127.89992095947264,-0.7817475554976008,0.0059634643170779,0.0007410604355477,0.0263060624826791,-0.0214893957915138,Capital Goods,1.0
2020-05-28,126.82316589355467,128.80477214725528,124.51896603403311,124.88763238606865,101644.0,127.55591278076172,127.84495880126951,-0.7772609696374093,0.0196368986020769,-0.0152616715869605,0.0156249549499796,-0.0181686038452589,Capital Goods,1.0
2020-05-29,130.78640747070312,132.53760819140882,125.8093402933774,126.31626718789016,184543.0,127.68494873046876,128.23091705322267,-0.7699808153384884,0.0312501391147644,-0.0341789362462173,0.013389776159254,-0.03805492691158,Capital Goods,1.0
2020-06-01,136.1321563720703,137.56076342812207,129.21955519477774,131.80026244704493,404623.0,128.15039825439453,128.5574807739258,-0.7601611068782129,0.0408738874685021,-0.0318212393050297,0.0104942659701001,-0.0507786063301558,Capital Goods,1.0
2020-06-02,138.20591735839844,141.70830427684686,135.34871771039874,137.652917779941,414755.0,129.04903602600098,129.0495918273926,-0.7563517756361812,0.0152334396339114,-0.004001272803851,0.0253418014611195,-0.0206734972178531,Capital Goods,1.0
2020-06-03,136.91558837890625,141.57007592479872,135.02614126854718,139.17370192184728,276792.0,129.12968330383302,129.47717864990236,-0.7587220056320602,-0.0093362788233305,0.0164927424968721,0.0339953076271448,-0.0138000875775381,Capital Goods,1.0
2020-06-04,137.4685821533203,140.0492892622811,134.2427017830499,137.37642258097455,169684.0,129.3554943084717,129.97742126464843,-0.7577062007850154,0.0040389394733029,-0.0006704046182929,0.0187730684970801,-0.0234663100451021,Capital Goods,1.0
2020-06-05,142.123046875,144.47333358335845,137.33031390060867,139.08150019734316,288781.0,130.08822860717774,130.40004455566407,-0.7491563254637404,0.0338583889407436,-0.0214007984245647,0.0165369850987333,-0.0337224192681897,Capital Goods,1.0
2020-06-08,142.2613067626953,151.15551270814382,140.51010640894214,150.23383275260636,505961.0,130.86243858337403,130.80255477905274,-0.748902353230108,0.0009728182074291,0.0560414224453169,0.0625202041781103,-0.0123097446073255,Capital Goods,1.0
2020-06-09,138.94325256347656,144.51941907777302,138.2519926004742,143.78207230449317,187070.0,131.41083602905277,131.44228378295898,-0.754997350487347,-0.0233236589394863,0.0348258706467663,0.0401326902272491,-0.0049751243781093,Capital Goods,1.0
2020-06-10,154.42750549316406,159.77325295255991,140.09537694672505,140.74055021202466,1505351.0,132.79335594177246,132.36265975952148,-0.7265540299535654,0.1114430002465465,-0.0886302944377047,0.0346165499619008,-0.0928081335036099,Capital Goods,1.0
2020-06-11,167.60752868652344,174.56620206084588,155.25700713848622,156.31694767196376,1861816.0,134.73810234069825,133.4841603088379,-0.702343393119247,0.085347640313615,-0.0673632091770559,0.0415176658760791,-0.0736871526286651,Capital Goods,1.0
2020-06-12,168.06837463378906,169.54305437988944,157.60729970068172,160.09583319900062,680478.0,136.7934497833252,134.50077346801757,-0.7014968563793543,0.0027495539781363,-0.0474362975911448,0.0087742845690845,-0.0622429707903191,Capital Goods,1.0
2020-06-15,172.5845947265625,176.2252282244719,162.49220067812738,168.06836796668327,672248.0,138.77045402526855,135.47867584228516,-0.6932009252625503,0.0268713260458073,-0.0261681917035213,0.0210947767596376,-0.0584779543297313,Capital Goods,1.0
2020-06-16,170.4186248779297,179.6354247969896,167.05449853296105,176.50171844999747,830986.0,140.9248809814453,136.56257125854492,-0.6971796367283809,-0.0125501922814403,0.0356950044422965,0.054083290049206,-0.0197403678581395,Capital Goods,1.0
2020-06-17,183.18389892578125,185.9950257220405,170.83339262369483,172.999332172761,1100773.0,143.74291763305663,137.7082192993164,-0.6737308605366364,0.0749053928641619,-0.0555974996314857,0.0153459273044418,-0.067421352938286,Capital Goods,1.0
2020-06-18,183.55258178710935,190.1886895953086,180.7414688020416,184.56643549772923,570591.0,146.52408676147462,138.83819900512697,-0.6730536199330577,0.0020126379200908,0.0055235055848779,0.0361537154290534,-0.0153150283025069,Capital Goods,1.0
2020-06-19,181.3866271972656,187.74621358525903,177.88424037709677,184.24382676509015,437267.0,149.17161178588867,139.84282974243163,-0.6770323033697268,-0.0118001859126988,0.0157519857553622,0.0350609440522706,-0.0193089582969082,Capital Goods,1.0
2020-06-22,194.24407958984372,200.18891337664616,182.35441201623897,185.9028719358747,733015.0,152.65786628723146,140.8640510559082,-0.6534142030125069,0.070884235465689,-0.0429418887390643,0.0306049677259416,-0.0612099354518831,Capital Goods,1.0
2020-06-23,193.36849975585935,204.61299485877728,190.78779250345448,203.23047462324504,854433.0,156.14412269592285,141.9184535217285,-0.6550225723658119,-0.0045076268776541,0.0510009380009517,0.0581506042458561,-0.0133460582031882,Capital Goods,1.0
2020-06-24,189.0826568603516,195.39617083596448,184.47425660478635,193.5528107337384,468703.0,159.37921981811525,142.842899017334,-0.6628953192001545,-0.0221641213585406,0.02364126857329,0.0333902330358928,-0.024372411156507,Capital Goods,1.0
2020-06-25,186.4097900390625,188.944410175564,182.53873664333184,184.56642993978872,223589.0,162.35855102539062,143.67517562866212,-0.6678051594157115,-0.0141359702982337,-0.0098887515451173,0.0135970333745365,-0.0207663631557092,Capital Goods,1.0
2020-06-26,194.7970733642578,197.23951973549413,187.1010397490902,187.74621293548088,352031.0,165.55908432006837,144.693631439209,-0.652398398165462,0.0449937920290438,-0.036195925878169,0.012538414099626,-0.0395079529802613,Capital Goods,1.0
2020-06-29,195.2579498291016,201.70971102535023,192.1242288098325,195.7648626721139,425440.0,168.51537399291993,145.7683106994629,-0.6515518053672461,0.0023659311553512,0.0025961188441034,0.0330422459208219,-0.0160491340916557,Capital Goods,1.0
2020-06-30,197.7003631591797,199.4976363751553,195.58049631256085,197.1012767750948,428392.0,171.49009628295897,146.69920761108398,-0.6470652895799588,0.012508649876821,-0.0030302745756847,0.0090908948635999,-0.0107226249499198,Capital Goods,1.0
2020-07-01,199.03680419921875,201.61751115474377,194.7049107722954,199.0828910145127,257475.0,174.5961570739746,147.76927810668946,-0.6446103554575995,0.0067599321452081,0.0002315492126161,0.01296597865861,-0.0217642834668281,Capital Goods,1.0
2020-07-02,200.3732452392578,207.1936863196213,198.5759718827922,199.7741588083433,380238.0,177.74139022827148,148.97391372680664,-0.6421554213352402,0.0067145422949084,-0.0029898524136752,0.0340386815226727,-0.0089696274286497,Capital Goods,1.0
2020-07-03,202.1244354248047,206.45632879663265,199.5437285021025,203.0922022787832,385429.0,180.74145965576173,150.27532577514648,-0.6389386265703069,0.0087396407811624,0.0047879755455817,0.0214318143312244,-0.0127679115950443,Capital Goods,1.0
