Date_Ticker,Close_RHIM.NS,High_RHIM.NS,Low_RHIM.NS,Open_RHIM.NS,Volume_RHIM.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-03-11,175.3724822998047,178.1315916665361,170.3867398549476,170.3867398549476,19114.0,218.94453659057615,,-1.4516750240339276,-0.0090262915768263,-0.0284294455975927,0.0157328523297892,-0.0284294455975927,Capital Goods,1.0
2020-03-12,156.10714721679688,168.64412135668098,154.89701429263565,156.8332269712936,71272.0,214.20323333740237,,-1.5445052341251402,-0.1098538084787619,0.0046511627906977,0.0803100585937499,-0.0077519379844962,Capital Goods,1.0
2020-03-13,155.8651580810547,159.64076780273595,138.48764806930177,150.7825985784116,75405.0,210.0210144042969,,-1.5456712611998809,-0.0015501477033983,-0.0326086956521738,0.024223564574437,-0.1114906642747962,Capital Goods,1.0
2020-03-16,152.76719665527344,159.44712507174296,150.05649571375983,159.44712507174296,31636.0,205.66211471557617,,-1.560598819364358,-0.01987590725164,0.0437261962170001,0.0437261962170001,-0.0177439987174107,Capital Goods,1.0
2020-03-17,159.25352478027344,173.67830622233845,151.79910742583624,156.30079689830978,26659.0,201.6662559509277,,-1.529344382316161,0.0424589065389261,-0.0185410519863695,0.0905774704953457,-0.0468084920865786,Capital Goods,1.0
2020-03-18,156.0587615966797,176.6310242933981,154.9454450537103,170.33833217440187,109051.0,197.68491821289064,,-1.5447383807203858,-0.0200608632556274,0.0915012424270449,0.1318238238355731,-0.0071339573092772,Capital Goods,1.0
2020-03-19,151.65386962890625,157.51091661144275,150.0564998937291,154.8970321483655,59464.0,193.8270126342773,,-1.565963396793849,-0.0282258549453153,0.0213852935463843,0.0386211508936011,-0.01053299687694,Capital Goods,1.0
2020-03-20,144.6835174560547,149.28202345772607,141.5371712443848,149.08840510681918,39094.0,190.3103660583496,,-1.5995501085654116,-0.0459622440885146,0.0304449859128037,0.0317832057343234,-0.0217464039234844,Capital Goods,1.0
2020-03-23,115.78553771972656,144.24787073866256,115.78553771972656,144.24787073866256,48234.0,185.3464012145996,217.44058074951167,-1.7387953134152885,-0.1997323554502704,0.2458194138877054,0.2458194138877054,0.0,Capital Goods,1.0
2020-03-24,115.25308227539062,127.20918873856117,104.55550244992958,111.33224797909168,80761.0,180.14766998291012,214.98643096923828,-1.7413609553077831,-0.0045986351561868,-0.0340193443758002,0.1037378456794941,-0.0928181668920558,Capital Goods,1.0
2020-03-25,107.55662536621094,116.17277426832491,105.57201157076668,115.2530760931271,64110.0,174.78436126708985,212.4161083984375,-1.778446410025219,-0.0667787512249732,0.071557197901209,0.0801080256355899,-0.01845180423509,Capital Goods,1.0
2020-03-26,117.96377563476562,118.30261143280217,107.60503903155433,107.60503903155433,82385.0,169.6848602294922,210.0626419067383,-1.7282994522008075,0.0967597322165902,-0.0878128607487401,0.0028723715921541,-0.0878128607487401,Capital Goods,1.0
2020-03-27,119.12550354003906,129.24221315058335,116.56001992912512,118.10898879678778,16903.0,164.759619140625,207.7256332397461,-1.7227016546514424,0.0098481749928921,-0.0085331412085878,0.0849248003987994,-0.0215359728578328,Capital Goods,1.0
2020-03-30,113.12322998046876,124.35326260602936,108.66994207209918,114.47858040112008,16226.0,159.3745262145996,205.19887512207032,-1.7516236699270185,-0.0503861337933644,0.0119811856582006,0.0992725599109884,-0.0393666969121944,Capital Goods,1.0
2020-03-31,113.4136734008789,116.65682856851654,111.81629626276896,112.30034949334372,25654.0,154.14917182922363,202.69728805541996,-1.750224165396206,0.0025674958225671,-0.0098164875023486,0.0285958039307498,-0.0140845198838039,Capital Goods,1.0
2020-04-01,113.02642822265624,116.65682741610344,111.3322419323809,113.220046558547,15866.0,148.68905067443848,200.20828598022464,-1.752090110166766,-0.003414448775095,0.0017130359592478,0.032119914346895,-0.0149892933618842,Capital Goods,1.0
2020-04-03,108.04067993164062,113.3168645933722,106.4917110660746,112.88121225282585,22286.0,143.1006565093994,197.61472885131835,-1.776113988252598,-0.0441113496145694,0.044802867996091,0.0488351671339899,-0.0143369040859988,Capital Goods,1.0
2020-04-07,117.1408920288086,118.8350784837707,113.26846584603804,113.26846584603804,31503.0,138.1923583984375,195.11411041259765,-1.7322645250994866,0.0842294967314704,-0.0330578512396695,0.0144628099173553,-0.0330578512396695,Capital Goods,1.0
2020-04-08,125.46660614013672,127.6932392339426,117.57652943823862,117.7217468879418,80817.0,134.7313777923584,192.73644119262696,-1.6921469882498084,0.0710743615413187,-0.0617284510234101,0.017746818554404,-0.0628858701500658,Capital Goods,1.0
2020-04-09,131.37203979492188,135.292873796768,125.99904614588326,125.99904614588326,58429.0,132.4514865875244,190.7092265319824,-1.66369159702555,0.0470677723456489,-0.0408990654132045,0.0298452700282856,-0.0408990654132045,Capital Goods,1.0
2020-04-13,127.1607894897461,145.07075900818174,124.98254995372014,145.07075900818174,17839.0,130.0409019470215,188.4593475341797,-1.6839835488079486,-0.0320559101598007,0.1408450638778069,0.1408450638778069,-0.0171298050662197,Capital Goods,1.0
2020-04-15,131.80767822265625,143.2313365039411,128.7581490230676,143.2313365039411,24781.0,128.82592849731446,186.3527478027344,-1.6615924688974304,0.0365434089514273,0.0866691412467444,0.0866691412467444,-0.0231362029944661,Capital Goods,1.0
2020-04-16,132.2433624267578,134.13116727035384,126.0958798422916,126.0958798422916,10300.0,127.64483871459962,184.04865509033203,-1.659493120195427,0.0033054539005351,-0.0464861333805767,0.0142752332438731,-0.0464861333805767,Capital Goods,1.0
2020-04-17,157.65614318847656,158.67264315550273,134.61520644679163,135.5349046309322,87452.0,127.88928604125977,182.31380859375,-1.5370413815182735,0.1921667771854596,-0.1403132038508554,0.0064475760123787,-0.1461467740850395,Capital Goods,1.0
2020-04-20,147.1521759033203,164.5296831953716,146.23247775835088,164.5296831953716,54735.0,127.2842185974121,180.35436126708984,-1.5876548531070604,-0.066625803934572,0.1180920851858038,0.1180920851858038,-0.006249979922646,Capital Goods,1.0
2020-04-21,140.56906127929688,146.18408195104848,134.37318556903276,146.18408195104848,25200.0,126.50973358154296,178.28261383056642,-1.619375656870377,-0.0447367807075348,0.03994492543843,0.03994492543843,-0.0440770938773897,Capital Goods,1.0
2020-04-22,144.39306640625,150.92778473093617,136.50300500455563,138.53603439219955,13855.0,126.14669342041016,176.24668579101564,-1.6009496498585378,0.0272037466292472,-0.040563111233968,0.0452564550869827,-0.0546429381830265,Capital Goods,1.0
2020-04-23,142.50526428222656,149.5240359362057,140.9563028494551,148.65274605353002,8784.0,126.03778076171876,174.20494934082032,-1.6100460433045205,-0.0130740496826357,0.0431386293149747,0.0492527184124143,-0.0108695032465873,Capital Goods,1.0
2020-04-24,142.94091796875,148.65275514816824,141.44036472035202,144.00584102128997,10406.0,127.39554977416992,172.19128814697265,-1.6079468416517733,0.0030571059161761,0.0074500924414993,0.0399594270177205,-0.0104977166071231,Capital Goods,1.0
2020-04-27,143.81222534179688,149.9596928309896,136.59983478033047,149.9596928309896,10563.0,128.82350692749023,170.15245574951172,-1.6037484383462786,0.0060955770078191,0.0427464874740803,0.0427464874740803,-0.0501514425795498,Capital Goods,1.0
2020-04-28,144.5382843017578,152.96080678418215,138.53602774946293,147.10376027884269,40893.0,130.67258987426757,168.14653900146484,-1.600249915974289,0.0050486595158048,0.0177494564120384,0.0582719140683885,-0.0415271053014836,Capital Goods,1.0
2020-04-29,145.651611328125,149.03998387707102,140.95630394500756,147.1521792685132,21127.0,132.05698165893554,166.0409069824219,-1.5948853385447974,0.0077026445397874,0.0103024465483441,0.0232635431771,-0.0322365632642389,Capital Goods,1.0
2020-04-30,143.2797393798828,148.12027111568966,140.3754203383987,144.2478457270442,28241.0,133.26469345092772,164.11631103515626,-1.606314227288029,-0.0162845568724867,0.0067567567567567,0.0337837837837837,-0.0202702702702702,Capital Goods,1.0
2020-05-04,135.00244140625,145.1675591243361,133.69550656291818,142.31164805320498,45056.0,134.3586540222168,162.0174560546875,-1.6461984704932056,-0.0577701914412819,0.0541412923412256,0.0752958065958018,-0.0096808237667271,Capital Goods,1.0
2020-05-05,139.60093688964844,147.0553530531097,133.06621883176007,139.84296348438505,40298.0,135.66801719665528,160.02606079101562,-1.624040573940247,0.0340623135070618,0.0017337032267048,0.0533980382191405,-0.0468099871210314,Capital Goods,1.0
2020-05-06,142.94091796875,156.8332520702452,135.5349091965082,145.21597413911593,138124.0,137.16374168395996,158.1711688232422,-1.6079468416517733,0.0239252053282546,0.0159160596048733,0.0971893443732632,-0.0518116777021181,Capital Goods,1.0
2020-05-07,135.72850036621094,142.1180078579174,133.88910430424113,138.43920096184792,44872.0,138.5481327056885,156.30949920654297,-1.642699948121216,-0.0504573337364172,0.0199714915314264,0.0470756508357996,-0.01355202523425,Capital Goods,1.0
2020-05-08,137.9067840576172,141.14994711979045,134.56681919743158,141.14994711979045,24590.0,139.5864273071289,154.76730590820313,-1.632203866332851,0.0160488304632335,0.0235170668675606,0.0235170668675606,-0.0242190033145155,Capital Goods,1.0
2020-05-11,134.32476806640625,143.08613427129012,132.5821735262535,143.08613427129012,20692.0,140.0293354034424,153.1525045776367,-1.6494638462699496,-0.0259741826023176,0.0652252472198762,0.0652252472198762,-0.0129729949676239,Capital Goods,1.0
2020-05-12,128.85498046875,137.42271409123356,127.79005741477376,137.42271409123356,23945.0,139.9034824371338,151.3450500488281,-1.6758200726037749,-0.0407206182180202,0.0664912880457997,0.0664912880457997,-0.0082645082875513,Capital Goods,1.0
2020-05-13,130.69436645507812,134.6152004031568,127.79004720052085,133.59868570963542,42948.0,140.08016128540038,149.66248138427736,-1.6669569728022935,0.0142748536349684,0.0222222222222221,0.0300000226056134,-0.0222222222222222,Capital Goods,1.0
2020-05-14,131.90451049804688,133.5018803126563,128.4193211925481,133.35667024664923,6692.0,140.08500289916992,147.9014956665039,-1.6611258816084271,0.0092593435799292,0.0110091743119267,0.0121100469466741,-0.0264220631450687,Capital Goods,1.0
2020-05-15,132.63059997558594,134.56681311391566,128.80658198181152,132.63059997558594,11668.0,140.10436477661133,146.20150115966797,-1.6576272121871811,0.0055046599604326,0.0,0.0145985401459853,-0.0288320945127167,Capital Goods,1.0
2020-05-18,129.29061889648438,132.63058318279252,126.09586466831188,132.63058318279252,48676.0,138.68608856201172,144.37081176757812,-1.6737209444756551,-0.0251825829010527,0.0258329978989602,0.0258329978989602,-0.0247098687858424,Capital Goods,1.0
2020-05-19,127.69322204589844,132.53375381067292,126.33787906061384,132.53375381067292,13672.0,137.71314086914063,142.56626098632813,-1.6814180172023958,-0.0123550870451388,0.0379075074402506,0.0379075074402506,-0.0106140558094572,Capital Goods,1.0
2020-05-20,127.69322204589844,128.90335498709206,124.93412780325536,124.93412780325536,5152.0,137.0693489074707,140.6755484008789,-1.6814180172023958,0.0,-0.0216072098302236,0.0094768768600626,-0.0216072098302236,Capital Goods,1.0
2020-05-21,129.87147521972656,135.00244239317254,127.2575907418223,127.74164397003167,14835.0,136.34326934814453,138.876806640625,-1.6709220824632869,0.0170584870436205,-0.0163995307367647,0.0395080379641874,-0.0201267019834947,Capital Goods,1.0
2020-05-22,127.59644317626952,134.46999065270947,126.9187715619914,134.46999065270947,16273.0,135.59782829284669,137.12259841918944,-1.6818843471552012,-0.017517565266799,0.0538694285305774,0.0538694285305774,-0.0053110541125503,Capital Goods,1.0
2020-05-26,129.04859924316406,133.356670208354,127.59643949497872,133.356670208354,12048.0,134.9032123565674,135.80984603881836,-1.674887118599652,0.0113808506784819,0.0333833221782771,0.0333833221782771,-0.01125281294568,Capital Goods,1.0
2020-05-27,130.69436645507812,133.59868570963542,128.32250868494933,133.59868570963542,8552.0,134.24731941223143,134.88433609008788,-1.6669569728022935,0.0127530807894549,0.0222222222222221,0.0222222222222221,-0.0181481255425347,Capital Goods,1.0
2020-05-28,139.84295654296875,144.97392305112407,130.1618932340456,132.5821590612764,43578.0,134.012553024292,134.17374557495117,-1.6228743998162505,0.0699998809132691,-0.0519210810553862,0.0366909184058816,-0.0692281080738485,Capital Goods,1.0
2020-05-29,140.03659057617188,144.00583288729635,137.71314103003635,143.2797530576125,29420.0,133.73180198669434,133.85233444213867,-1.6219413722874998,0.0013846534569199,0.0231593933278213,0.0283443226859014,-0.0165917317507933,Capital Goods,1.0
2020-06-01,146.3292999267578,151.02462262888102,135.7285361005035,145.11916673261615,51876.0,133.8842800140381,133.6616172790527,-1.5916198892434257,0.0449361793563737,-0.0082699308665274,0.0320873721426491,-0.072444574200521,Capital Goods,1.0
2020-06-02,145.651611328125,154.21935925359847,142.50526538981796,146.3292828834878,45355.0,134.41673851013184,133.51930557250978,-1.5948853385447974,-0.004631257027622,0.0046526883512201,0.0588235711733526,-0.0216018615215929,Capital Goods,1.0
2020-06-03,146.23248291015625,152.96081981466608,145.21596817848044,150.00809217394388,39330.0,134.74831581115723,133.25888473510742,-1.592086403007801,0.0039880889523608,0.0258192242150967,0.0460112334182525,-0.0069513606788742,Capital Goods,1.0
2020-06-04,146.3292999267578,150.15333263795247,142.79571690871762,147.5394331208995,81507.0,134.91773490905763,133.06429550170898,-1.5916198892434257,0.0006620759948461,0.0082699308665277,0.0261330622992708,-0.0241481577497387,Capital Goods,1.0
2020-06-05,159.3987274169922,159.73757059680818,146.03886969387435,148.07188445637232,247297.0,136.10124626159669,133.2191926574707,-1.5286447219565398,0.0893151781411926,-0.0710598079681558,0.0021257583752822,-0.0838140801975664,Capital Goods,1.0
2020-06-08,153.8321075439453,164.38447661260838,151.21822310804723,159.7859710185191,72160.0,136.8975124359131,133.40216445922852,-1.5554675355793686,-0.0349226117626674,0.0387036462649577,0.0685966618876918,-0.0169918002010818,Capital Goods,1.0
2020-06-09,147.05535888671875,156.83323961081348,146.08725246936805,150.15331123994628,41073.0,137.5340419769287,134.02756088256837,-1.5881213668714358,-0.044052888343161,0.021066572321339,0.0664911554268956,-0.0065832787372029,Capital Goods,1.0
2020-06-10,149.81448364257812,153.396474804323,146.23249248083326,147.05537415775493,21839.0,138.5820171356201,134.71878890991212,-1.5748264965953305,0.018762490376055,-0.0184168407335419,0.0239095117818557,-0.0239095117818558,Capital Goods,1.0
2020-06-11,144.00584411621094,153.44488263811385,142.55368434361048,151.94431458533342,32595.0,139.24759101867676,135.4477732849121,-1.6028154843421556,-0.0387722160443794,0.0551260299041491,0.0655462184873949,-0.0100840336134454,Capital Goods,1.0
2020-06-12,140.3270263671875,143.6669906508402,136.5998254140596,136.9870620835348,69704.0,139.6687168121338,135.89503829956055,-1.6205419045190017,-0.0255463087043514,-0.02380129024407,0.02380129024407,-0.0265608204607363,Capital Goods,1.0
2020-06-15,138.97169494628906,144.054254214539,134.8088339245339,144.054254214539,46570.0,139.98577156066895,136.29196212768554,-1.6270725825478614,-0.0096583776909232,0.0365726220020148,0.0365726220020148,-0.0299547402322757,Capital Goods,1.0
2020-06-16,145.9420623779297,148.12030211491373,136.5998400814961,142.21484625245913,47901.0,140.8183437347412,136.94833877563477,-1.5934857972516712,0.0501567418770749,-0.0255390122952943,0.0149253731343284,-0.0640132265106757,Capital Goods,1.0
2020-06-17,155.67152404785156,170.48355606154053,139.50414887876937,142.69888842678665,421659.0,142.21725883483887,137.7934957885742,-1.5466042887286315,0.0666666039344201,-0.0833333886875629,0.0951492709041372,-0.1038557004434063,Capital Goods,1.0
2020-06-18,155.52630615234375,159.25352215416686,154.1709629364807,157.31730911885785,55070.0,143.60891304016113,138.64349334716798,-1.5473040226128807,-0.0009328481647239,0.0115157558282117,0.0239651805153282,-0.0087145592883525,Capital Goods,1.0
2020-06-19,155.09063720703125,157.02684994312935,153.2512410165904,156.83323162394572,41736.0,144.86987113952637,139.5844924926758,-1.549403297790256,-0.0028012556595136,0.0112359743198957,0.0124843947446899,-0.0118601369081063,Capital Goods,1.0
2020-06-22,168.0632781982422,171.16121574684612,157.31729116950353,157.31729116950353,251606.0,146.893212890625,140.60294021606444,-1.48689449721849,0.0836455457584695,-0.0639401250763598,0.0184331614961699,-0.0639401250763598,Capital Goods,1.0
2020-06-23,167.19198608398438,171.83890014081027,162.78709864707514,171.83890014081027,50896.0,148.800382232666,141.4374478149414,-1.4910928269993566,-0.0051843098837454,0.0277938803507702,0.0277938803507702,-0.0263462833361914,Capital Goods,1.0
2020-06-24,163.27114868164062,170.38673707635257,160.02800090170533,170.0963021837278,45924.0,150.42922134399413,142.0754299926758,-1.509985421300199,-0.0234511084782151,0.041802569267124,0.0435814193271004,-0.0198635693208666,Capital Goods,1.0
2020-06-25,166.27227783203125,169.41862370075964,157.99496497679635,157.99496497679635,45894.0,151.75068740844728,142.85765975952148,-1.4955244504247251,0.0183812582604074,-0.0497816771572507,0.0189228529839884,-0.0497816771572507,Capital Goods,1.0
2020-06-26,167.57923889160156,170.43515007524036,164.77172121463062,164.77172121463062,40742.0,153.12781982421876,143.5730909729004,-1.489226845466483,0.0078603666023665,-0.0167533740786768,0.0170421539238887,-0.0167533740786768,Capital Goods,1.0
2020-06-29,170.87078857421875,174.0171345394664,165.54620309456888,167.57923255019713,49303.0,154.3548942565918,144.3456394958496,-1.473366480347139,0.019641750997248,-0.0192634215098265,0.0184135977337109,-0.0311614730878186,Capital Goods,1.0
2020-06-30,169.66064453125,173.2910434869829,158.76944766405134,166.51429876961484,90805.0,155.55534591674805,144.5857295227051,-1.4791975715410053,-0.0070822172301447,-0.0185449358059913,0.0213980028530671,-0.0641940085592012,Capital Goods,1.0
2020-07-01,164.0940399169922,173.00061612030223,160.80248396320317,173.00061612030223,26410.0,156.44842376708985,144.92456680297852,-1.506020311639206,-0.0328102290878217,0.0542772681312222,0.0542772681312222,-0.0200589610412057,Capital Goods,1.0
2020-07-02,170.58033752441406,173.29103828440634,163.60997469309874,167.28878181222177,40625.0,157.66097564697264,145.52479232788085,-1.474766021640265,0.0395279292940986,-0.0192962199510314,0.0158910505122216,-0.0408626394605281,Capital Goods,1.0
2020-07-03,164.4812774658203,171.79048400752615,163.9972242481197,171.59686567487228,36172.0,157.91510314941405,145.92655654907227,-1.5041544036309604,-0.0357547660363893,0.0432607790909855,0.0444379242082717,-0.002942907698423,Capital Goods,1.0
