Date_Ticker,Close_INOXWIND.NS,High_INOXWIND.NS,Low_INOXWIND.NS,Open_INOXWIND.NS,Volume_INOXWIND.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-03-18,5.237500190734863,5.962500095367432,5.1875,5.962500095367432,705508.0,7.636875057220459,,-0.8104831642337612,-0.0989246983681955,0.1384247977527701,0.1384247977527701,-0.0095465754489734,Capital Goods,1.0
2020-03-19,4.849999904632568,5.512499809265137,4.75,4.862500190734863,1012960.0,7.41000006198883,,-0.8166805576384456,-0.0739857321223172,0.0025773786284728,0.1365979211669199,-0.0206185374430732,Capital Goods,1.0
2020-03-20,5.25,5.324999809265137,4.875,5.099999904632568,358352.0,7.198125052452087,,-0.8102832515155571,0.0824742480892348,-0.0285714467366536,0.014285677955264,-0.0714285714285714,Capital Goods,1.0
2020-03-23,4.724999904632568,5.125,4.724999904632568,5.125,287080.0,6.9700000286102295,8.784750003814697,-0.8186797153252119,-0.100000018165225,0.0846561065483315,0.0846561065483315,0.0,Capital Goods,1.0
2020-03-24,4.375,4.875,4.262499809265137,4.737500190734863,640492.0,6.722500038146973,8.68875,-0.8242773553229212,-0.0740740553855705,0.0828571864536831,0.1142857142857143,-0.0257143293108258,Capital Goods,1.0
2020-03-25,4.262499809265137,4.5,4.0,4.375,233100.0,6.477500009536743,8.590249996185303,-0.8260766002914834,-0.0257143293108258,0.0263930078050276,0.0557185223137426,-0.0615835357211176,Capital Goods,1.0
2020-03-26,4.474999904632568,4.5625,4.125,4.5,452204.0,6.249374985694885,8.492499990463257,-0.8226780306987445,0.0498533970384076,0.0055866136089861,0.0195530943535553,-0.0782122708584294,Capital Goods,1.0
2020-03-27,4.287499904632568,4.912499904632568,4.199999809265137,4.525000095367432,2591280.0,6.026249980926513,8.356499996185303,-0.8256767672288939,-0.0418994422337077,0.0553936317242242,0.1457725979946258,-0.0204081859623808,Capital Goods,1.0
2020-03-30,4.5,4.625,4.0,4.25,2245996.0,5.831874990463257,8.204499988555908,-0.822278197636155,0.049562705561306,-0.0555555555555555,0.0277777777777776,-0.1111111111111111,Capital Goods,1.0
2020-03-31,4.599999904632568,4.824999809265137,4.375,4.625,3999552.0,5.634999966621399,8.066499986648559,-0.8206788730119782,0.0222222010294596,0.0054348034534206,0.0489130237602777,-0.0489130237602777,Capital Goods,1.0
2020-04-01,4.737500190734863,4.9375,4.612500190734863,4.925000190734863,208056.0,5.453749966621399,7.946999998092651,-0.8184797949808265,0.0298913671636864,0.0395778348181798,0.0422163168787363,-0.0263852232121198,Capital Goods,1.0
2020-04-03,4.737500190734863,4.862500190734863,4.612500190734863,4.862500190734863,2484320.0,5.31437497138977,7.821750001907349,-0.8184797949808265,0.0,0.02638522321212,0.02638522321212,-0.0263852232121198,Capital Goods,1.0
2020-04-07,4.862500190734863,4.875,4.737500190734863,4.862500190734863,221920.0,5.18937497138977,7.705500001907349,-0.8164806372940602,0.0263852232121199,0.0,0.002570654760889,-0.0257069398656638,Capital Goods,1.0
2020-04-08,5.0,5.112500190734863,4.8125,4.887499809265137,271544.0,5.093749976158142,7.595749998092652,-0.8142815668890897,0.0282775946265529,-0.0225000381469726,0.0225000381469726,-0.0374999999999999,Capital Goods,1.0
2020-04-09,5.237500190734863,5.300000190734863,4.675000190734863,5.237500190734863,423424.0,5.032499980926514,7.493499994277954,-0.8104831642337612,0.0475000381469726,0.0,0.0119331737897714,-0.1073985641079426,Capital Goods,1.0
2020-04-13,5.375,5.387499809265137,5.0,5.3125,389808.0,4.975624990463257,7.393000001907349,-0.8082840938287909,0.0262529459203407,-0.0116279069767442,0.0023255459097928,-0.0697674418604651,Capital Goods,1.0
2020-04-15,5.637499809265137,5.824999809265137,5.375,5.375,514380.0,4.975624990463257,7.295500001907349,-0.8040858657370541,0.0488371738167696,-0.0465631606468035,0.0332594246285999,-0.0465631606468035,Capital Goods,1.0
2020-04-16,5.9375,5.987500190734863,5.625,5.987500190734863,381284.0,4.975,7.206500005722046,-0.7992878842383425,0.0532151132389961,0.0084210847553454,0.0084210847553454,-0.0526315789473684,Capital Goods,1.0
2020-04-17,6.525000095367432,6.525000095367432,5.987500190734863,6.125,258960.0,5.021250009536743,7.136500015258789,-0.7898918415853046,0.0989473844829358,-0.0613026957120538,0.0,-0.0823754631075298,Capital Goods,1.0
2020-04-20,6.849999904632568,6.849999904632568,6.849999904632568,6.849999904632568,83892.0,5.073125004768372,7.067000017166138,-0.7846940346501847,0.0498083991593927,0.0,0.0,0.0,Capital Goods,1.0
2020-04-21,7.125,7.1875,6.887499809265137,7.1875,645928.0,5.167499995231628,7.019000024795532,-0.7802958862140625,0.0401459998826354,0.0087719298245614,0.0087719298245614,-0.0333333601031387,Capital Goods,1.0
2020-04-22,6.849999904632568,7.474999904632568,6.775000095367432,7.137499809265137,429840.0,5.267499995231629,6.960750026702881,-0.7846940346501847,-0.0385965046129728,0.0419707895817831,0.0912408771826873,-0.0109488774174164,Capital Goods,1.0
2020-04-23,6.849999904632568,7.150000095367432,6.574999809265137,7.150000095367432,214076.0,5.347499990463257,6.9002500247955325,-0.7846940346501847,0.0,0.0437956488921957,0.0437956488921957,-0.0401459998826354,Capital Goods,1.0
2020-04-24,6.512499809265137,6.837500095367432,6.512499809265137,6.837500095367432,177300.0,5.436874985694885,6.8355000209808345,-0.79009176192969,-0.0492700876009041,0.0499040761029929,0.0499040761029929,0.0,Capital Goods,1.0
2020-04-27,6.587500095367432,6.837500095367432,6.1875,6.599999904632568,612148.0,5.5474999904632565,6.774000015258789,-0.7888922627419214,0.0115163590478105,0.0018975042253019,0.0379506635872095,-0.0607210762165645,Capital Goods,1.0
2020-04-28,6.349999904632568,6.662499904632568,6.262499809265137,6.587500095367432,305944.0,5.651874995231628,6.716500005722046,-0.79269066539725,-0.0360531593619075,0.0374016054018517,0.0492125991642959,-0.0137795427844962,Capital Goods,1.0
2020-04-29,6.387499809265137,6.5,6.262499809265137,6.5,184836.0,5.747499990463257,6.658249998092652,-0.7920909196164563,0.0059054968812221,0.0176125548484056,0.0176125548484056,-0.0195694722086231,Capital Goods,1.0
2020-04-30,6.662499904632568,6.6875,6.300000190734863,6.487500190734863,358172.0,5.866249990463257,6.605,-0.7876927711803342,0.0430528537892934,-0.0262663739441143,0.0037523595835324,-0.0544089634651479,Capital Goods,1.0
2020-05-04,6.425000190734863,6.650000095367432,6.337500095367432,6.650000095367432,156204.0,5.9625,6.546750011444092,-0.7914911662094813,-0.0356472371177922,0.0350194393701386,0.0350194393701386,-0.0136186914816921,Capital Goods,1.0
2020-05-05,6.1875,6.474999904632568,6.150000095367432,6.150000095367432,109716.0,6.041875004768372,6.486250019073486,-0.7952895688648098,-0.0369650091337505,-0.0060605906476878,0.0464646310517282,-0.0060605906476878,Capital Goods,1.0
2020-05-06,5.912499904632568,6.1875,5.900000095367432,6.150000095367432,146936.0,6.100624990463257,6.416250009536743,-0.799687717300932,-0.0444444598573626,0.0401691660999059,0.0465116447869984,-0.0021141326793667,Capital Goods,1.0
2020-05-07,6.0625,6.099999904632568,5.875,5.925000190734863,125972.0,6.166874980926513,6.34975001335144,-0.7972887265515761,0.025369995397362,-0.0226803809097132,0.0061855512795989,-0.0309278350515463,Capital Goods,1.0
2020-05-08,6.012499809265137,6.349999904632568,6.0,6.087500095367432,89056.0,6.224374961853028,6.280250005722046,-0.7980883926767552,-0.0082474541418331,0.0124740604543089,0.0561330737752958,-0.0020789704218991,Capital Goods,1.0
2020-05-11,6.262499809265137,6.3125,6.050000190734863,6.300000190734863,351560.0,6.287499952316284,6.219749994277954,-0.7940900773032226,0.0415800428990875,0.0059880850478024,0.0079840626359604,-0.0339320758486711,Capital Goods,1.0
2020-05-12,6.474999904632568,6.574999809265137,6.1875,6.400000095367432,2524172.0,6.349374938011169,6.162749996185303,-0.7906915077104836,0.0339321519903354,-0.0115829822964904,0.0154440009429224,-0.0444015303269541,Capital Goods,1.0
2020-05-13,6.787499904632568,6.787499904632568,6.587500095367432,6.787499904632568,741112.0,6.4199999332427975,6.11524998664856,-0.7856936134935679,0.0482625489733861,0.0,0.0,-0.0294659023315246,Capital Goods,1.0
2020-05-14,7.050000190734863,7.125,6.637499809265137,7.0625,520424.0,6.490624952316284,6.075499982833862,-0.7814953777756498,0.0386740758439104,0.0017730225428311,0.0106382705299359,-0.0585106908240706,Capital Goods,1.0
2020-05-15,6.712500095367432,7.050000190734863,6.699999809265137,7.050000190734863,181264.0,6.529374957084656,6.034749984741211,-0.7868931050551551,-0.0478723526576602,0.0502793431020365,0.0502793431020365,-0.0018622399887817,Capital Goods,1.0
2020-05-18,6.412499904632568,6.699999809265137,6.387499809265137,6.699999809265137,197252.0,6.523749947547913,5.99524998664856,-0.7916910865538668,-0.044692765210075,0.0448342937868693,0.0448342937868693,-0.0038986504076781,Capital Goods,1.0
2020-05-19,6.487500190734863,6.599999904632568,6.199999809265137,6.5,136532.0,6.505624961853028,5.954249982833862,-0.7904915873660981,0.0116959512230343,0.0019267528165916,0.0173409958520496,-0.0443160497906914,Capital Goods,1.0
2020-05-20,6.362500190734863,6.675000190734863,6.275000095367432,6.5,137016.0,6.4674999713897705,5.914249982833862,-0.7924907450528644,-0.0192678221695498,0.0216109713388088,0.0491159120835966,-0.0137524703723939,Capital Goods,1.0
2020-05-21,6.525000095367432,6.675000190734863,6.3125,6.474999904632568,290664.0,6.451249980926514,5.894249982833863,-0.7898918415853046,0.0255402592944833,-0.0076628643684406,0.0229885200268316,-0.032567063948137,Capital Goods,1.0
2020-05-22,6.412499904632568,6.724999904632568,6.275000095367432,6.724999904632568,96640.0,6.4293749809265135,5.8752499771118165,-0.7916910865538668,-0.0172414082897462,0.0487329441945474,0.0487329441945474,-0.0214424657013722,Capital Goods,1.0
2020-05-26,6.525000095367432,6.599999904632568,6.412499904632568,6.5,133752.0,6.429999995231628,5.867499980926514,-0.7898918415853046,0.0175438896542657,-0.0038314321842203,0.0114942234741703,-0.0172414082897462,Capital Goods,1.0
2020-05-27,6.4375,6.737500190734863,6.387499809265137,6.387499809265137,190900.0,6.4224999904632565,5.866999979019165,-0.7912912534912773,-0.0134099761055259,-0.0077670199199787,0.0466019713762895,-0.0077670199199787,Capital Goods,1.0
2020-05-28,6.487500190734863,6.599999904632568,6.449999809265137,6.599999904632568,74172.0,6.429375004768372,5.866499986648559,-0.7904915873660981,0.0077670199199787,0.0173409958520496,0.0173409958520496,-0.0057804054515917,Capital Goods,1.0
2020-05-29,6.5625,6.650000095367432,6.425000190734863,6.587500095367432,270388.0,6.438125014305115,5.884999990463257,-0.789292095804511,0.0115606639013664,0.0038095383417038,0.0133333478655133,-0.0209523518880208,Capital Goods,1.0
2020-06-01,6.699999809265137,6.887499809265137,6.587500095367432,6.737500190734863,176856.0,6.440000009536743,5.8999999904632565,-0.7870930253995405,0.0209523518880208,0.00559707202049,0.0279850754235417,-0.0167910025522887,Capital Goods,1.0
2020-06-02,6.775000095367432,6.974999904632568,6.550000190734863,6.775000095367432,396536.0,6.457500004768372,5.923499994277954,-0.785893526211772,0.0111940728712529,0.0,0.0295202666346663,-0.0332103175594665,Capital Goods,1.0
2020-06-03,6.925000190734863,6.987500190734863,6.837500095367432,6.974999904632568,590084.0,6.494375014305115,5.945749998092651,-0.7834945354624161,0.0221402351669334,0.0072201750932225,0.0090252705095401,-0.0126353924848262,Capital Goods,1.0
2020-06-04,7.175000190734863,7.199999809265137,6.949999809265137,7.112500190734863,405020.0,6.55750002861023,5.984499998092652,-0.7794962200888835,0.036101082038161,-0.0087108011621667,0.0034842672983557,-0.0313589373503113,Capital Goods,1.0
2020-06-05,7.887499809265137,7.887499809265137,7.137499809265137,7.462500095367432,1129192.0,6.648750019073487,6.045249996185302,-0.7681010273752606,0.0993030800821901,-0.0538826908621252,0.0,-0.0950871655323534,Capital Goods,1.0
2020-06-08,8.149999618530273,8.475000381469727,7.962500095367432,8.475000381469727,791312.0,6.755625009536743,6.103249988555908,-0.763902799283524,0.033280483754407,0.0398773960922052,0.0398773960922052,-0.0230060775385231,Capital Goods,1.0
2020-06-09,7.887499809265137,8.399999618530273,7.824999809265137,8.399999618530273,437076.0,6.836875009536743,6.166499986648559,-0.7681010273752606,-0.0322085670615619,0.0649762055985248,0.0649762055985248,-0.0079239304610294,Capital Goods,1.0
2020-06-10,7.75,8.175000190734863,7.587500095367432,7.925000190734863,163352.0,6.900625014305115,6.233999986648559,-0.770300097780231,-0.0174326228323481,0.0225806697722403,0.0548387342883693,-0.0209677296300088,Capital Goods,1.0
2020-06-11,7.512499809265137,8.1875,7.349999904632568,7.775000095367432,377148.0,6.936875009536744,6.29899998664856,-0.7740985004355596,-0.0306451859012726,0.034941802697759,0.0898502772542353,-0.0216306034952783,Capital Goods,1.0
2020-06-12,7.4375,7.625,6.875,6.875,431032.0,6.95625,6.358249988555908,-0.7752979919971468,-0.0099833359293586,-0.0756302521008402,0.0252100840336133,-0.0756302521008402,Capital Goods,1.0
2020-06-15,7.800000190734863,8.149999618530273,7.275000095367432,7.412499904632568,689900.0,7.010625004768372,6.428499994277954,-0.769500431655052,0.0487395214433429,-0.0496795226444458,0.0448717204149755,-0.0673077028883982,Capital Goods,1.0
2020-06-16,7.587500095367432,8.0625,7.525000095367432,7.800000190734863,439320.0,7.069375014305114,6.490249996185303,-0.772899001247791,-0.0272436013039906,0.0280066020028353,0.0626029520477478,-0.0082372321864166,Capital Goods,1.0
2020-06-17,8.337499618530273,8.337499618530273,7.512499809265137,7.75,1085496.0,7.161874985694885,6.5649999904632566,-0.7609040627533745,0.0988467233919055,-0.0704647250867085,0.0,-0.098950506388217,Capital Goods,1.0
2020-06-18,9.162500381469728,9.162500381469728,8.4375,8.8125,1300944.0,7.301874995231628,6.653499994277954,-0.7477096098188267,0.0989506207719483,-0.0381992214895366,0.0,-0.0791269141921096,Capital Goods,1.0
2020-06-19,9.800000190734863,10.074999809265137,9.425000190734863,9.774999618530272,2914996.0,7.465625,6.7547499942779545,-0.7375139086667911,0.0695770567774729,-0.0025510787467357,0.028061185018166,-0.0382653053777012,Capital Goods,1.0
2020-06-22,9.9375,10.225000381469728,9.3125,10.0,2247768.0,7.641875004768371,6.856249990463257,-0.7353148382618208,0.014030592509083,0.0062893081761006,0.0289308559969536,-0.0628930817610062,Capital Goods,1.0
2020-06-23,10.425000190734863,10.425000190734863,9.862500190734863,9.9375,1341108.0,7.836875009536743,6.9647499942779545,-0.7275181202329596,0.0490566229670302,-0.0467626073684032,0.0,-0.0539568335451847,Capital Goods,1.0
2020-06-24,10.050000190734863,10.9375,9.912500381469728,10.9375,1689108.0,8.017500019073486,7.060999994277954,-0.7335155932932585,-0.0359712223634564,0.0883084370568794,0.0883084370568794,-0.0136815728015505,Capital Goods,1.0
2020-06-25,9.887499809265137,10.25,9.550000190734863,9.975000381469728,979988.0,8.1875,7.151249990463257,-0.7361145043869998,-0.0161691918791739,0.0088496155643509,0.0366624725893982,-0.0341339696627874,Capital Goods,1.0
2020-06-26,10.199999809265137,10.375,9.75,10.125,642848.0,8.369374990463257,7.242499990463257,-0.731116610170084,0.0316055631887011,-0.0073529226144701,0.0171568817654195,-0.0441176291843046,Capital Goods,1.0
2020-06-29,9.824999809265137,10.125,9.699999809265137,9.762499809265137,1409736.0,8.525624990463257,7.32024998664856,-0.737114083230383,-0.0367647065698344,-0.00636132327871,0.0305343711510261,-0.01272264655742,Capital Goods,1.0
2020-06-30,9.962499618530272,10.0,9.75,9.962499618530272,914492.0,8.6849999666214,7.388999977111816,-0.7349150128254125,0.013994891799944,0.0,0.003764153867567,-0.021329949979122,Capital Goods,1.0
2020-07-01,10.012499809265137,10.399999618530272,9.875,9.875,538224.0,8.839374947547913,7.4522499752044675,-0.7341153467002335,0.0050188399146197,-0.0137328151694844,0.0387016046588646,-0.0137328151694844,Capital Goods,1.0
2020-07-02,10.037500381469728,10.300000190734863,9.774999618530272,10.300000190734863,557440.0,8.982499957084656,7.5104999828338626,-0.7337155060114626,0.0024969360979618,0.0261519102654022,0.0261519102654022,-0.0261520052765384,Capital Goods,1.0
2020-07-03,9.9375,10.125,9.887499809265137,10.074999809265137,290200.0,9.0849999666214,7.572249984741211,-0.7353148382618208,-0.0099626777254562,0.0138364587939761,0.0188679245283018,-0.0050314657343258,Capital Goods,1.0
2020-07-06,9.725000381469728,10.050000190734863,9.699999809265137,9.8125,450112.0,9.16375000476837,7.629749994277954,-0.7387134002283784,-0.0213836094118514,0.008997389727305,0.0334190022125242,-0.0025707528250823,Capital Goods,1.0
2020-07-07,9.6875,9.987500190734863,9.524999618530272,9.850000381469728,326084.0,9.253750014305115,7.693249998092651,-0.7393131536353533,-0.0038560802055268,0.0167742329259072,0.0309677616242438,-0.0167742329259072,Capital Goods,1.0
2020-07-08,9.587499618530272,9.875,9.5,9.699999809265137,499508.0,9.345624995231628,7.753249988555908,-0.7409124858857115,-0.0103226200226814,0.011734049044177,0.0299870031717195,-0.0091264273284723,Capital Goods,1.0
2020-07-09,9.5625,9.824999809265137,9.5,9.712499618530272,426320.0,9.448125004768372,7.817499990463257,-0.7413123113221196,-0.002607522245107,0.015686234617545,0.0274509604460273,-0.0065359477124182,Capital Goods,1.0
2020-07-10,9.524999618530272,9.824999809265137,9.449999809265137,9.725000381469728,218196.0,9.552499985694883,7.880249986648559,-0.7419120647290947,-0.0039216085197099,0.020997456267648,0.0314960842781801,-0.007873996038722,Capital Goods,1.0
