Date_Ticker,Close_ABB.NS,High_ABB.NS,Low_ABB.NS,Open_ABB.NS,Volume_ABB.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
Date,,,,,,,,,,,,,,
2021-03-19,1389.25390625,1408.070786881903,1309.8104388789786,1397.262148601581,157876.0,1461.8830932617188,1409.4621606445312,-0.8261424998338567,-0.0094234206287491,0.0057644195316302,0.013544594366263,-0.0571842677667628,Capital Goods,1.0
2021-03-22,1364.4432373046875,1403.1578403628669,1360.9058885872344,1389.4013909475448,77105.0,1455.3487854003906,1411.1512548828125,-0.837173951037977,-0.0178589880753214,0.0182918225987616,0.0283739198522146,-0.0025925217119627,Capital Goods,1.0
2021-03-23,1373.0408935546875,1395.2968854707278,1360.905765054196,1371.517930189981,68727.0,1452.4476440429687,1412.7696020507813,-0.8333512155204168,0.0063012194387681,-0.001109190099039,0.0162092709842176,-0.0088381406245482,Capital Goods,1.0
2021-03-24,1351.66943359375,1377.4627770522816,1344.201670524625,1365.8189488517748,62821.0,1447.3184509277344,1414.3162231445312,-0.8428535073868533,-0.0155650571379622,0.0104681772823735,0.019082582484649,-0.0055248442285703,Capital Goods,1.0
2021-03-25,1367.440185546875,1380.5579182900383,1307.0591284692914,1351.0798132731693,88150.0,1438.516778564453,1416.7206567382811,-0.8358414320169124,0.0116676101132171,-0.0119642324736586,0.0095929115450978,-0.0441562692948325,Capital Goods,1.0
2021-03-26,1428.2633056640625,1472.234810449877,1351.3745850050684,1373.679635543434,175036.0,1434.3726501464844,1420.1214477539063,-0.8087979337890313,0.0444795470837086,-0.0382168119170787,0.0307866936099503,-0.0538337156419803,Capital Goods,1.0
2021-03-30,1414.310302734375,1455.7762417866716,1406.1547657735075,1428.263344195214,135595.0,1430.0098876953125,1423.3630541992188,-0.8150017919481591,-0.0097692091327657,0.009865615370165,0.0293188411143776,-0.005766441031434,Capital Goods,1.0
2021-03-31,1385.5201416015625,1412.983862011769,1372.6971176845902,1412.6399747690512,180576.0,1424.352557373047,1425.8274291992188,-0.8278026260730039,-0.0203563256784247,0.0195737559875095,0.0198219568128832,-0.0092550252659263,Capital Goods,1.0
2021-04-01,1373.188232421875,1399.9149965518702,1366.8995467599048,1389.204715598035,80643.0,1418.2849670410155,1426.868984375,-0.8332857049319102,-0.0089005629073228,0.0116637200916815,0.0194632924306796,-0.0045796239098837,Capital Goods,1.0
2021-04-05,1358.1544189453125,1375.6448080549806,1341.4011023580963,1365.8187737117307,88800.0,1410.890869140625,1426.6911303710938,-0.8399701188082188,-0.0109481082939718,0.0056432130687835,0.0128780563282711,-0.0123353547678517,Capital Goods,1.0
2021-04-06,1350.5394287109375,1371.27245999383,1336.340855104146,1359.9233407824545,100694.0,1404.093707275391,1426.324619140625,-0.8433559361505695,-0.0056068662945473,0.0069482696114051,0.0153516667800523,-0.0105132610754976,Capital Goods,1.0
2021-04-07,1351.0799560546875,1365.7207737496442,1342.9734763183594,1351.0799560546875,37217.0,1398.5002563476562,1426.2794213867187,-0.8431156040164294,0.0004002307020876,0.0,0.0108363813920455,-0.006,Capital Goods,1.0
2021-04-08,1372.00927734375,1381.0491813167648,1351.2762481058503,1353.8801712986717,47375.0,1393.6265441894532,1426.642004394531,-0.8338098981910622,0.0154908088120695,-0.0132135447948112,0.0065888067393511,-0.0151114351632076,Capital Goods,1.0
2021-04-09,1356.3857421875,1383.456393586879,1351.0796598974712,1372.0582182636297,83100.0,1388.9075866699218,1427.1450927734377,-0.8407565172480462,-0.0113873392944526,0.0115545862719361,0.0199579297816274,-0.0039119272084587,Capital Goods,1.0
2021-04-12,1286.6700439453125,1354.027558647728,1275.9597622617084,1354.027558647728,69205.0,1381.2039611816406,1425.5856982421874,-0.8717538807216002,-0.0513981355552691,0.0523502626173508,0.0523502626173508,-0.0083240312728219,Capital Goods,1.0
2021-04-13,1296.6435546875,1311.77567257774,1283.1327565616994,1292.1236025765754,169333.0,1373.7607421875,1424.8939428710937,-0.8673194054831969,0.0077514128731914,-0.0034858863830267,0.0116702218088664,-0.0104198243819264,Capital Goods,1.0
2021-04-15,1325.9742431640625,1340.2219938933,1286.2771577792837,1293.5975058649294,426291.0,1368.9361572265625,1424.1304614257813,-0.854278239224212,0.0226204714244936,-0.0244173199185794,0.0107451187703611,-0.0299380516547992,Capital Goods,1.0
2021-04-16,1347.4932861328125,1351.030634744512,1321.896536918298,1328.381696030866,142921.0,1365.462646484375,1423.9025,-0.8447103282181694,0.016228854428877,-0.0141830688869664,0.0026251326430362,-0.0189958269016501,Capital Goods,1.0
2021-04-19,1375.895751953125,1392.5131833572796,1296.3094092564932,1338.2722307477538,177488.0,1363.522265625,1423.0153149414064,-0.832081873239221,0.0210780017329994,-0.0273447469780784,0.0120775366742469,-0.057843294147581,Capital Goods,1.0
2021-04-20,1381.092041015625,1403.460283715056,1366.9386202924518,1380.696118323345,173676.0,1362.453369140625,1422.1917700195313,-0.8297714716389327,0.0037766589911508,-0.0002866736470285,0.0161960550311923,-0.0102479923877956,Capital Goods,1.0
2021-04-22,1377.3804931640625,1385.644850788968,1354.3688911777458,1380.6961191790076,93857.0,1361.8596984863282,1419.9065551757812,-0.8314217197280317,-0.00268740079686,0.002407196872179,0.0060000542086384,-0.0167067866145362,Capital Goods,1.0
2021-04-23,1366.542724609375,1379.3104765712392,1354.9627407478267,1372.7781748847597,155372.0,1361.9646728515625,1417.851669921875,-0.8362404658584206,-0.0078683912023404,0.0045629384014811,0.0093431048528056,-0.0084739274177164,Capital Goods,1.0
2021-04-26,1355.0615234375,1388.564408766361,1346.1538074719672,1367.779738180118,189659.0,1361.0657043457031,1415.8295190429687,-0.8413452984113597,-0.0084016408452629,0.0093857101855823,0.02472425402787,-0.0065736616466947,Capital Goods,1.0
2021-04-27,1370.1551513671875,1387.5252458033317,1361.0989493177333,1363.8702870528398,444609.0,1361.989990234375,1414.5671313476562,-0.8346342895156905,0.0111387030541596,-0.004586972729385,0.0126774653358137,-0.0066096179256908,Capital Goods,1.0
2021-04-28,1373.6689453125,1421.5231558469077,1348.034491393203,1393.6617727017408,474157.0,1362.3014282226563,1413.6432690429688,-0.8330719678171307,0.0025645226686965,0.0145543272689276,0.0348367856008573,-0.0186613040986125,Capital Goods,1.0
2021-04-29,1367.13671875,1390.5936595552514,1362.8807610018373,1390.5936595552514,110440.0,1359.245098876953,1413.0142309570313,-0.835976361033505,-0.0047553135599305,0.0171577139897891,0.0171577139897891,-0.0031130447231744,Capital Goods,1.0
2021-04-30,1367.0870361328125,1385.0509551061764,1346.0549278846154,1360.9011219421664,167258.0,1356.883935546875,1411.5293334960938,-0.8359984511822393,-3.634063550931892e-05,-0.004524886877828,0.0131402891685519,-0.0153846153846154,Capital Goods,1.0
2021-05-03,1377.726806640625,1384.6550305245937,1338.1864915160013,1371.392406354412,163384.0,1356.4942687988282,1410.1137670898438,-0.8312677399934889,0.0077828040399754,-0.0045977186882633,0.0050287356321838,-0.0286996775660021,Capital Goods,1.0
2021-05-04,1363.325927734375,1385.248831399913,1351.1025856747444,1377.7267840415736,95411.0,1356.001153564453,1407.892353515625,-0.8376707351445227,-0.0104526375162608,0.0105630326646324,0.0160804567855392,-0.0089658252740367,Capital Goods,1.0
2021-05-05,1356.5958251953125,1373.3225622598063,1349.0242416415924,1363.9693869927487,51196.0,1355.9232238769532,1405.5668041992187,-0.8406631090269859,-0.004936532345018,0.0054353416548178,0.0123299340554035,-0.0055813112594754,Capital Goods,1.0
2021-05-06,1366.4437255859375,1370.7986334950651,1360.0599102411609,1360.604198218151,27868.0,1356.718438720703,1402.7720043945312,-0.8362844833292399,0.0072592736965021,-0.0042735220327368,0.0031870378761922,-0.0046718465058188,Capital Goods,1.0
2021-05-07,1357.88232421875,1380.1516149234328,1353.972874844715,1370.79856115492,160890.0,1357.0585571289062,1400.0270629882812,-0.8400910990085346,-0.0062654620946913,0.0095120443839646,0.0164000151614722,-0.0028790781824811,Capital Goods,1.0
2021-05-10,1361.2474365234375,1382.6754663030993,1353.2305163227718,1370.8974621472423,136672.0,1356.520465087891,1398.6307373046875,-0.8385948849295282,0.0024782061336748,0.0070891047173984,0.0157414656621046,-0.005889392321752,Capital Goods,1.0
2021-05-11,1354.814208984375,1370.798636015723,1348.7272450289524,1354.9626950942422,66321.0,1356.4418884277345,1396.6419555664063,-0.8414552606750832,-0.0047259795438018,0.0001095988725852,0.011798242833112,-0.0044928403577827,Capital Goods,1.0
2021-05-12,1387.5252685546875,1419.2960984782355,1357.0410362431833,1366.8395481160692,603531.0,1361.4846496582031,1393.52298828125,-0.8269110958933775,0.0241443139239247,-0.0149083558385683,0.0228974784413418,-0.0219702177699856,Capital Goods,1.0
2021-05-14,1377.5289306640625,1409.3491771382808,1364.1178201468808,1399.5012499094428,107932.0,1365.5289184570313,1390.8506494140624,-0.8313557206595776,-0.00720443664499,0.0159505319679842,0.0230995122976318,-0.0097356289357324,Capital Goods,1.0
2021-05-17,1406.18212890625,1410.3885509001627,1367.8294577852805,1376.737174948861,112679.0,1369.5393127441407,1388.9429809570313,-0.8186157837015137,0.0208004330104157,-0.0209396445539327,0.0029913777934189,-0.0272743269399965,Capital Goods,1.0
2021-05-18,1434.983642578125,1454.9270545991128,1396.334122224346,1396.334122224346,327604.0,1373.9138305664062,1387.6693188476563,-0.8058099019505454,0.020482064932995,-0.0269337706765356,0.0138980065202394,-0.0269337706765356,Capital Goods,1.0
2021-05-19,1435.330078125,1466.6061587792929,1426.2244602247906,1433.1526845284502,161989.0,1376.885546875,1386.4851196289062,-0.8056558679404529,0.0002414212515012,-0.0015169985146511,0.0217901659910515,-0.0063439191019422,Capital Goods,1.0
2021-05-20,1414.594970703125,1444.8317700223488,1401.530367210901,1433.152714765174,109513.0,1378.560693359375,1384.6562915039062,-0.8148752213662227,-0.014446229294492,0.0131187685849221,0.0213748811111598,-0.0092355789203253,Capital Goods,1.0
2021-05-21,1418.4053955078125,1428.896682102942,1410.1410380831956,1417.3166987437346,141945.0,1380.6119384765625,1383.29474609375,-0.8131810100818542,0.002693650750641,-0.0007675497904378,0.0073965360173868,-0.0058265129636355,Capital Goods,1.0
2021-05-24,1460.568603515625,1468.04123659704,1418.4054342331822,1421.5231593207477,234226.0,1385.313232421875,1383.247138671875,-0.7944341809345798,0.0297257808954663,-0.0267330436248555,0.0051162492904668,-0.0288676404387682,Capital Goods,1.0
2021-05-25,1480.3140869140625,1501.7915334294385,1450.9680847738375,1465.814279365657,131448.0,1391.575860595703,1383.46375,-0.7856548393903534,0.0135190386476264,-0.0097950885400492,0.0145087091349302,-0.01982417272094,Capital Goods,1.0
2021-05-26,1485.95556640625,1503.820535245104,1467.7442105300718,1475.2168433373645,100456.0,1397.3658813476563,1384.1675634765625,-0.7831464948602528,0.0038110016935311,-0.0072268130431767,0.0120225457898852,-0.0122556530544328,Capital Goods,1.0
2021-05-27,1563.0567626953125,1583.5939973484249,1477.1962756515777,1489.5681037558622,247167.0,1406.835272216797,1386.61384765625,-0.7488653520778132,0.0518866095542345,-0.0470159886021844,0.0131391483299034,-0.0549311381985119,Capital Goods,1.0
2021-05-28,1572.4595947265625,1583.5942417387882,1507.4827193314873,1548.9531177007525,181421.0,1417.101416015625,1389.152880859375,-0.7446846150343298,0.0060156689479631,-0.014948859166011,0.007081038552321,-0.0413218092299371,Capital Goods,1.0
2021-05-31,1651.738037109375,1712.2610456317027,1583.594030642037,1583.594030642037,1174066.0,1431.333966064453,1393.7383227539062,-0.7094354135471651,0.0504168391026914,-0.0412559406736151,0.0366420141466536,-0.0412559406736151,Capital Goods,1.0
2021-06-01,1675.887939453125,1736.015027787262,1634.0711578544865,1667.7225323954028,717658.0,1446.2420227050782,1398.9168115234374,-0.6986977558936547,0.014620903436972,-0.004872287021999,0.0358777498892661,-0.0249520153550864,Capital Goods,1.0
2021-06-02,1683.113037109375,1699.394314626773,1650.8967482804062,1680.5891358394065,314707.0,1462.231378173828,1404.2850048828125,-0.6954852946570952,0.0043112057114079,-0.0014995435329188,0.0096733119870306,-0.0191408943538919,Capital Goods,1.0
2021-06-03,1674.60107421875,1699.839602913409,1663.7634014008488,1693.4557881004475,146129.0,1478.131640625,1409.727626953125,-0.6992699287387552,-0.0050572734587355,0.0112592271508566,0.0150713677921372,-0.0064717937810694,Capital Goods,1.0
2021-06-04,1633.576171875,1681.529328956419,1623.1838363374734,1674.6011052647348,194307.0,1491.488262939453,1414.614072265625,-0.7175106383849327,-0.0244983136433788,0.0251135723549682,0.0293547114037411,-0.0063617085731597,Capital Goods,1.0
2021-06-07,1668.365966796875,1680.5893101124675,1620.2147824818078,1641.9892022830293,269594.0,1507.0124450683593,1420.6925268554687,-0.7020422152671221,0.0212967081185713,-0.0158099392092533,0.0073265359992091,-0.0288612841986423,Capital Goods,1.0
2021-06-08,1663.021240234375,1680.1933145786463,1644.0675742015867,1669.7515634813935,128082.0,1522.1011352539062,1426.4921337890626,-0.7044186159358644,-0.0032035696417144,0.0040470458730099,0.0103258298383797,-0.0113971280547908,Capital Goods,1.0
2021-06-09,1657.6766357421875,1703.3534535618608,1647.9276584430552,1674.799295775991,224477.0,1537.2442565917968,1432.6122778320312,-0.706794962329057,-0.0032137920808722,0.010329312523692,0.0275547213701436,-0.0058811091915809,Capital Goods,1.0
2021-06-10,1654.212646484375,1672.6714412871625,1642.979048838278,1662.7739771375343,87950.0,1550.5786254882812,1438.3477270507813,-0.708335139603333,-0.0020896652478072,0.0051754716489167,0.0111586589801602,-0.0067909030135704,Capital Goods,1.0
2021-06-11,1631.646240234375,1732.1054853155388,1628.1325926947227,1666.8316471780254,124172.0,1563.284490966797,1442.4153857421877,-0.7183687348259343,-0.0136417807577274,0.0215643600162962,0.0615692560090312,-0.0021534370950088,Capital Goods,1.0
2021-06-14,1643.57275390625,1655.1528586167667,1584.5838959954451,1641.9891839203272,124292.0,1575.1540222167969,1447.000634765625,-0.7130659050676331,0.0073094972291063,-0.0009634924782971,0.0070456903614364,-0.035890627762359,Capital Goods,1.0
2021-06-15,1676.5806884765625,1680.5892092996978,1643.5232588708086,1643.5726736943864,103988.0,1587.2338745117188,1452.821845703125,-0.6983897421490193,0.0200830383029063,-0.0196876983070639,0.0023908904896057,-0.0197171718802223,Capital Goods,1.0
2021-06-16,1702.66064453125,1710.2816428763322,1656.5879049561695,1681.5789995641717,207324.0,1600.6004028320312,1459.4112939453123,-0.6867939337789575,0.0155554434295585,-0.0123815893876388,0.0044759349842025,-0.027059261470018,Capital Goods,1.0
2021-06-17,1698.899658203125,1758.4823418441056,1674.947844177823,1707.5599390124912,416009.0,1614.8156372070312,1466.2261987304687,-0.6884661634656912,-0.0022088878016913,0.0050975822895424,0.0350713377057239,-0.0140984277144625,Capital Goods,1.0
2021-06-18,1725.572998046875,1735.0251227704812,1639.9599500607674,1712.2609597221522,128040.0,1630.1740173339845,1473.7268701171874,-0.6766065216484626,0.0157003621225997,-0.007714561099293,0.0054776730595023,-0.0496142719450353,Capital Goods,1.0
2021-06-21,1701.769775390625,1720.1790320067162,1677.6694776732456,1682.5686734242909,152232.0,1642.2340759277345,1480.740666503906,-0.687190036740781,-0.0137943875357299,-0.0112830197386286,0.0108177127613313,-0.0141619025475095,Capital Goods,1.0
2021-06-22,1721.4163818359375,1749.5252030352522,1710.2817351228978,1710.2817351228978,125176.0,1654.2891906738282,1487.72880859375,-0.6784546583918242,0.0115448086629713,-0.0064683053040103,0.0163288914268004,-0.0064683053040103,Capital Goods,1.0
2021-06-23,1788.0262451171875,1832.1193707478276,1720.4265237993689,1734.0355355653642,747874.0,1669.392724609375,1496.361618652344,-0.648838227729681,0.0386948003888569,-0.0301957030548423,0.0246602228300905,-0.0378068954538126,Capital Goods,1.0
2021-06-24,1790.896240234375,1811.235573278147,1781.5431868309645,1809.256080848335,180859.0,1680.784698486328,1506.446142578125,-0.6475621552803206,0.0016051191222863,0.0102517612140149,0.011357069486678,-0.0052225546032675,Capital Goods,1.0
2021-06-25,1805.3468017578125,1821.0342565786905,1775.6544125125008,1804.901343427948,448519.0,1692.4290588378906,1516.6202075195313,-0.6411370699805524,0.0080688993582042,-0.0002467439106053,0.0086894411675382,-0.0164469171332627,Capital Goods,1.0
2021-06-28,1791.2427978515625,1837.9587721661348,1773.773752509197,1820.1928754422245,142851.0,1699.404296875,1525.9255786132812,-0.6474080669946783,-0.0078123515617704,0.0161620064155372,0.0260802021761672,-0.0097524720620331,Capital Goods,1.0
2021-06-29,1770.5076904296875,1796.8844541713097,1752.8407426810186,1786.4425821085135,84656.0,1704.135284423828,1534.3858666992187,-0.6566274204204481,-0.011575821796322,0.0090001821313516,0.0148978532452579,-0.0099784642812713,Capital Goods,1.0
2021-06-30,1789.6593017578125,1837.9589719656835,1782.5331763652102,1782.5331763652102,248720.0,1709.46259765625,1542.6611376953124,-0.6481121294255874,0.0108170167413828,-0.0039818335174761,0.0269881927584936,-0.0039818335174761,Capital Goods,1.0
2021-07-01,1775.3077392578125,1808.2168009388129,1760.5606172947644,1797.3791282013938,69271.0,1714.4979309082032,1550.5454516601562,-0.6544931972545363,-0.0080191590018859,0.012432429857377,0.0185371025841176,-0.0083067975410354,Capital Goods,1.0
2021-07-02,1768.824951171875,1811.2355518142929,1748.5351540067422,1791.4406277507487,92544.0,1721.2603698730468,1558.3743408203125,-0.657375608873276,-0.0036516418773951,0.0127857064453384,0.0239767087265023,-0.011470777338193,Capital Goods,1.0
2021-07-05,1755.562255859375,1782.5328387894203,1742.9429922866016,1776.4954113614651,99623.0,1725.620184326172,1566.1547314453126,-0.6632725387987627,-0.0074980259090721,0.0119239038275194,0.0153629316420014,-0.0071881606765327,Capital Goods,1.0
2021-07-06,1739.7266845703125,1765.9549634160603,1728.1467003507814,1752.8903596392229,76698.0,1729.4554565429687,1573.8480346679687,-0.6703134344856025,-0.0090202276998207,0.0075665190317877,0.0150760915943677,-0.0066562088874271,Capital Goods,1.0
2021-07-07,1724.2369384765625,1739.6769559965437,1712.4589337976988,1735.02519689365,69427.0,1732.7834716796874,1580.9296704101562,-0.6772005675400984,-0.008903551478016,0.0062568305876913,0.0089546959442958,-0.0068308504568229,Capital Goods,1.0
2021-07-08,1685.785400390625,1732.5509134794006,1677.7189438105258,1724.237020322112,127100.0,1734.362109375,1587.1719995117187,-0.694297094322724,-0.0223006114924733,0.0228093207608615,0.0277410832232496,-0.0047849842442757,Capital Goods,1.0
2021-07-09,1695.8807373046875,1707.3123553155606,1666.2378841586933,1693.6538081455803,163245.0,1737.5738342285156,1593.7468798828124,-0.6898084520857046,0.0059885065511441,-0.0013131401932464,0.006740814822298,-0.0174793265198037,Capital Goods,1.0
2021-07-12,1708.2525634765625,1718.1995620335324,1684.0037793349602,1700.8294662903577,468250.0,1740.8078247070312,1600.5701904296875,-0.6843076251220414,0.0072952218276492,-0.0043454330729044,0.0058229086082717,-0.0141950813714877,Capital Goods,1.0
2021-07-13,1768.72607421875,1785.5022247323236,1697.9592177507004,1712.2610026535033,235129.0,1745.4150939941403,1608.39017578125,-0.6574195720685454,0.0354008019862791,-0.031924147208712,0.009484877708372,-0.040010071372588,Capital Goods,1.0
2021-07-14,1786.9869384765625,1821.1331857085988,1767.2415481872322,1785.5023190316913,155095.0,1749.6314086914062,1616.8633959960937,-0.6493003297599585,0.0103243031942514,-0.0008307947936859,0.019108280254777,-0.0110495437119219,Capital Goods,1.0
2021-07-15,1760.8082275390625,1799.8536712831597,1751.850975073518,1787.9767155199493,87502.0,1752.7268371582031,1624.9476440429687,-0.6609400470497402,-0.0146496375400582,0.0154295553348577,0.0221747281353108,-0.0050870119331867,Capital Goods,1.0
2021-07-16,1745.12060546875,1765.7073765723858,1733.4910865927827,1760.758645135804,107459.0,1753.7042175292968,1632.521181640625,-0.6679151607703249,-0.0089093302864888,0.0089610079773561,0.0117967612319298,-0.0066640201482484,Capital Goods,1.0
2021-07-19,1720.9710693359375,1759.6701289779537,1713.3994852971698,1754.3254743141968,103293.0,1754.6642822265626,1639.7829565429688,-0.6786526555971861,-0.0138383192870075,0.0193811537989012,0.0224867578145566,-0.0043995998385314,Capital Goods,1.0
2021-07-20,1701.3740234375,1725.96919676209,1692.4663060373036,1721.4163875879417,111360.0,1753.6621643066403,1646.58548828125,-0.6873659980729586,-0.0113872024042794,0.0117801047120418,0.0144560649132854,-0.0052356020942408,Capital Goods,1.0
2021-07-22,1693.5548095703125,1717.2097694632453,1684.79557929038,1708.7473905715772,131419.0,1748.9385925292968,1653.3603002929688,-0.6908426184099833,-0.0045958229992188,0.0089708233329155,0.0139676376337265,-0.005172097312962,Capital Goods,1.0
2021-07-23,1678.4117431640625,1699.2953649261833,1673.7598632865556,1699.2953649261833,42756.0,1743.314367675781,1659.1780297851562,-0.6975756089032872,-0.0089415862543545,0.0124424902573381,0.0124424902573381,-0.0027715963597451,Capital Goods,1.0
2021-07-26,1694.74267578125,1708.450638179593,1660.942814715374,1670.691791825032,69698.0,1737.784161376953,1665.5223046875,-0.690314463035702,0.009729991871006,-0.0141914665275841,0.0080885213986978,-0.0199439487474373,Capital Goods,1.0
2021-07-27,1652.03515625,1762.045488014238,1607.397619704931,1709.4898597930855,240727.0,1730.823779296875,1670.439365234375,-0.7093033068591577,-0.0252000024201683,0.0347781361224197,0.066590793390834,-0.0270197255646743,Capital Goods,1.0
2021-07-28,1681.628662109375,1690.9817172222129,1636.7931020522296,1657.9736990860538,107633.0,1726.3798278808597,1675.372265625,-0.6961452853416353,0.0179133632522385,-0.01406669828858,0.0055619027693698,-0.0266619861253466,Capital Goods,1.0
2021-07-29,1669.2071533203125,1689.49695269361,1653.1237757683082,1688.5072063827174,103286.0,1720.3572204589843,1680.0498071289062,-0.7016682024540328,-0.0073865943587577,0.0115624073525051,0.0121553513193002,-0.009635339460421,Capital Goods,1.0
2021-07-30,1681.7275390625,1707.312458111632,1665.4956747173037,1677.521117064254,85831.0,1715.6782104492188,1685.3924584960937,-0.6961013221463658,0.0075007980389267,-0.0025012505893736,0.0152134745104992,-0.0096518989956274,Capital Goods,1.0
2021-08-02,1666.1884765625,1716.863563146395,1644.3646416172796,1684.7462209812156,223836.0,1710.54638671875,1690.3481201171876,-0.7030103825229468,-0.0092399405605633,0.011137842254798,0.030413778090965,-0.0130980589844462,Capital Goods,1.0
2021-08-03,1653.5692138671875,1680.3419015328675,1647.828757406004,1667.6236848279789,127132.0,1705.446734619141,1694.2081323242187,-0.7086212260258833,-0.0075737306270099,0.0084994754636984,0.0161908479192516,-0.0034715549933094,Capital Goods,1.0
2021-08-04,1619.670166015625,1671.6813786094642,1612.2966049466058,1665.7429012431785,75011.0,1699.4439086914062,1696.99525390625,-0.72369360045742,-0.0205005315576014,0.0284457516068792,0.0321122248746399,-0.0045525078029671,Capital Goods,1.0
2021-08-05,1649.263671875,1660.4478530468375,1614.3257010558527,1627.934712260301,72531.0,1695.695245361328,1700.261416015625,-0.7105355789398977,0.0182713162718646,-0.0129324134026735,0.0067813178466016,-0.0211839813214507,Capital Goods,1.0
2021-08-06,1646.789306640625,1678.9066455828695,1634.1206268799235,1649.2636723148207,93434.0,1693.7454406738282,1701.9360668945312,-0.7116357443326304,-0.0015002848098642,0.0015025393134495,0.019503004308282,-0.0076929572651553,Capital Goods,1.0
2021-08-09,1627.390380859375,1669.6525002452802,1619.5713607955165,1654.6579402056404,50984.0,1690.3209228515625,1703.0346826171874,-0.7202609975912146,-0.0117798468225561,0.0167553892827276,0.0259692572126351,-0.0048046370163067,Capital Goods,1.0
2021-08-10,1633.97216796875,1641.395265114875,1612.3462357801002,1627.3903310021249,40981.0,1686.606903076172,1702.679365234375,-0.7173345685016557,0.0040443812294744,-0.0040281206104062,0.0045429764910578,-0.0132351900556139,Capital Goods,1.0
2021-08-11,1657.3797607421875,1699.39444400949,1601.4590932485728,1641.791256086888,136424.0,1681.0395874023438,1702.3092016601563,-0.706926960465965,0.0143255761831832,-0.0094055116543229,0.0253500641569845,-0.0337404068869363,Capital Goods,1.0
2021-08-12,1700.7305908203125,1706.718604475354,1648.9173943395774,1659.804604026093,78404.0,1676.7267700195312,1702.661552734375,-0.6876520844955089,0.0261562443954982,-0.0240637682506077,0.0035208478564221,-0.030465258142822,Capital Goods,1.0
2021-08-13,1730.0269775390625,1741.903933007124,1695.7323652799455,1707.3123485338504,116726.0,1675.1877075195312,1703.7700708007812,-0.6746261696659941,0.0172257657249638,-0.0131296386126437,0.0068651851226946,-0.0198231661727612,Capital Goods,1.0
2021-08-16,1740.369873046875,1776.5945625257336,1713.2508009649275,1743.4380623337493,103044.0,1674.9501708984376,1705.9059448242188,-0.6700274566141516,0.0059784590888432,0.0017629524243043,0.0208143625328562,-0.015582361256616,Capital Goods,1.0
2021-08-17,1727.5526123046875,1750.8611857447995,1706.668989764506,1740.3698992421089,124149.0,1675.279248046875,1707.089677734375,-0.6757263350587267,-0.0073646762913381,0.0074193323237328,0.0134922509879551,-0.0120885594982378,Capital Goods,1.0
2021-08-18,1743.2401123046875,1747.6939704139804,1687.5173502987475,1721.1687226800716,79837.0,1677.3725524902345,1708.6940551757812,-0.6687512756136917,0.0090807654066591,-0.0126611299664485,0.0025549309460328,-0.0319650526698072,Capital Goods,1.0
2021-08-20,1697.068603515625,1788.5706052631572,1665.792643013376,1745.9125617337322,161033.0,1677.5482421875,1709.48189453125,-0.6892802967114233,-0.0264860293560021,0.0287813693075946,0.0539176799087426,-0.0184294025812852,Capital Goods,1.0
2021-08-23,1657.7755126953125,1714.1416368299765,1607.6943742047808,1697.4149002382446,82244.0,1676.5164306640625,1709.5531518554687,-0.7067509991337875,-0.023153507606536,0.0239111913762581,0.0340010596748532,-0.0302098433153392,Capital Goods,1.0
2021-08-24,1679.50048828125,1707.3123346117782,1645.007854554415,1662.6748015053658,76587.0,1675.7543212890623,1710.5102368164062,-0.6970915252753749,0.0131048959401117,-0.0100182684633233,0.0165595940725149,-0.0205374359623639,Capital Goods,1.0
2021-08-25,1713.3499755859375,1728.8890666179816,1671.4342395455212,1684.4494289202207,82301.0,1678.8200622558593,1711.90578125,-0.6820411867170226,0.0201544968524111,-0.0168678595018704,0.0090694202897629,-0.0244641997476795,Capital Goods,1.0
2021-08-26,1718.546142578125,1757.492639370015,1704.7392285845972,1725.622853522864,91908.0,1680.6659362792968,1712.7450903320312,-0.6797308393922841,0.0030327528328883,0.0041178475045904,0.0226624679006077,-0.0080340665004287,Capital Goods,1.0
2021-08-27,1831.080322265625,1845.8769821867943,1717.2099539378487,1732.056149505035,540087.0,1688.7595947265625,1715.3134838867188,-0.6296952956205831,0.0654821985278083,-0.054079644435295,0.0080808360732429,-0.0621875331972781,Capital Goods,1.0
2021-08-30,1901.9954833984373,1905.261694630977,1813.215285487766,1855.7743778873155,656830.0,1699.772991943359,1719.375400390625,-0.598164620595525,0.0387285911330574,-0.0243013750109098,0.0017172549887991,-0.0466773968106597,Capital Goods,1.0
2021-08-31,1876.3115234375,1905.2616023300477,1866.661497139984,1905.2616023300477,149686.0,1710.2791442871094,1722.3901708984374,-0.6095843590823099,-0.0135036913521193,0.0154292496373467,0.0154292496373467,-0.0051430832124488,Capital Goods,1.0
2021-09-01,1863.89013671875,1891.6525680594516,1838.453705779166,1890.415385215724,130632.0,1720.7951904296874,1725.632578125,-0.6151072219191576,-0.0066201089550382,0.0142311223040589,0.0148948861275564,-0.0136469582828325,Capital Goods,1.0
