Date_Ticker,Close_JUBLFOOD.NS,High_JUBLFOOD.NS,Low_JUBLFOOD.NS,Open_JUBLFOOD.NS,Volume_JUBLFOOD.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-03-04,327.1402893066406,338.76173358570605,319.7879316208672,336.78529399615564,7739145.0,360.53125457763673,,-1.7465590081828326,-0.0243156250096706,0.0294827785044673,0.0355243443224206,-0.0224746322177449,Consumer Services,6.0
2020-03-05,338.1589660644531,344.8887410926112,323.3455595861605,327.2984391402305,9275725.0,358.2415481567383,,-1.6549636216346413,0.0336818090525202,-0.0321166315671563,0.0199012171893007,-0.0438060437985523,Consumer Services,6.0
2020-03-06,334.4432678222656,336.8743105940507,321.764419232581,321.764419232581,5163440.0,356.5531768798828,,-1.6858512521795967,-0.0109880222471442,-0.0379103118811247,0.0072689242262666,-0.0379103118811247,Consumer Services,6.0
2020-03-09,327.3919677734375,333.1242021187407,317.35560171176513,325.28949175455926,5998940.0,354.12535247802737,,-1.744466870718525,-0.0210836955838364,-0.0064218924892293,0.0175087812455743,-0.0306555048675407,Consumer Services,6.0
2020-03-11,325.944091796875,335.9507085313186,322.5225890798452,327.39201847962977,8872840.0,352.09058532714846,,-1.75650268614918,-0.0044224541805633,0.0044422547277129,0.0307004084021857,-0.0104972073528549,Consumer Services,6.0
2020-03-12,292.3836975097656,312.7837200653718,289.82500095720326,305.4547744243614,12819000.0,348.6693237304688,,-2.035481492316443,-0.1029636527604981,0.044705217923989,0.0697714090400845,-0.0087511601171843,Consumer Services,6.0
2020-03-13,301.8845520019531,319.7259102940169,251.9010438435547,263.1473309092899,7570330.0,345.7779510498047,,-1.956503366459995,0.0324944741211851,-0.1283179971806328,0.0590999379522683,-0.1655715995632497,Consumer Services,6.0
2020-03-16,278.9060363769531,291.5605721565572,271.1704743612476,276.6944533275748,10290205.0,341.5884307861328,,-2.14751777474484,-0.0761168979088778,-0.0079294915165953,0.0453720397879839,-0.0277353696470397,Consumer Services,6.0
2020-03-17,263.54400634765625,285.6398908795179,260.2911123502232,285.62006704818043,9447835.0,336.853158569336,,-2.275218324422977,-0.0550795896311632,0.0837661269799563,0.0838413471741554,-0.0123428874081166,Consumer Services,6.0
2020-03-18,247.7952423095703,261.78864266052426,238.016721400076,259.83492086174965,13508595.0,331.1283576965332,,-2.4061336930675794,-0.0597576255151514,0.0485872062754868,0.0564716264143281,-0.0394621011216914,Consumer Services,6.0
2020-03-19,243.5109405517578,251.6035129269248,225.7687775764292,227.7026755955117,6441020.0,325.1957641601563,,-2.4417479763632297,-0.0172896852977513,-0.0649180891849336,0.0332328903039447,-0.0728598186805391,Consumer Services,6.0
2020-03-20,291.798583984375,328.26471703226804,234.0696069983507,242.38034694597428,14725480.0,321.0332336425781,,-2.040345388473005,0.1982976342796135,-0.1693573572688993,0.1249702193546138,-0.1978384411526669,Consumer Services,6.0
2020-03-23,254.78697204589844,267.7687963558988,248.0332503812641,262.6216826269376,3677820.0,315.16292037963865,341.79493927001954,-2.348013267002318,-0.1268395872012128,0.0307500439215069,0.0509516801654275,-0.0265073273189873,Consumer Services,6.0
2020-03-24,257.653076171875,277.2894728834761,230.13240924254,253.68614614247545,13624020.0,309.6216987609863,340.118215637207,-2.3241880907968304,0.011249021498086,-0.0153964008050627,0.0762125451919777,-0.1068128793113128,Consumer Services,6.0
2020-03-25,267.193603515625,271.14069456442104,234.04976351766555,234.04976351766555,14657885.0,304.7917091369629,338.61827056884766,-2.24488017487083,0.0370285792256006,-0.1240442868461905,0.0147724009739074,-0.1240442868461905,Consumer Services,6.0
2020-03-26,266.3804016113281,282.0101466079198,259.8349353546589,259.8349353546589,10245220.0,299.86621475219727,337.1449496459961,-2.251640110242651,-0.0030434931585078,-0.02457187622316,0.0586745304911613,-0.02457187622316,Consumer Services,6.0
2020-03-27,280.4927673339844,289.5374279071258,256.4630159045278,267.76880378921663,6796615.0,295.58012771606445,335.82362884521484,-2.1343276940707505,0.0529782432840063,-0.0453628935451916,0.0322456106769122,-0.0856697720153482,Consumer Services,6.0
2020-03-30,277.1407470703125,293.55397226477004,267.7390751711561,267.768826052324,7515585.0,292.0756248474121,334.46194915771486,-2.1621921644165845,-0.0119504695095421,-0.0338164673259351,0.0592234284130488,-0.0339238166835536,Consumer Services,6.0
2020-03-31,291.8581237792969,297.3027471197008,269.7126322485961,279.9275356830419,5604410.0,290.1850242614746,333.3843399047852,-2.039850449684008,0.0531043408974086,-0.040878040130474,0.018655034404734,-0.0758775916323206,Consumer Services,6.0
2020-04-01,274.3340759277344,294.892779232956,270.9423549100657,287.60351176110544,5650750.0,287.1370704650879,331.8935971069336,-2.185523289729415,-0.0600430360636943,0.0483696230171075,0.0749403924237148,-0.0123634696353293,Consumer Services,6.0
2020-04-03,257.4150695800781,276.66467464336813,250.90928192453092,274.71095293713466,6753255.0,283.6508094787597,330.0680307006836,-2.326166577529477,-0.061673003218576,0.0671906403353594,0.0747804124082243,-0.0252735306684261,Consumer Services,6.0
2020-04-07,279.7192077636719,283.1506371092626,260.0332666704843,267.7687976062879,5911410.0,280.7288215637207,328.6507974243164,-2.140758093057688,0.0866465907375918,-0.0427228800371858,0.0122674069221941,-0.070377509111994,Consumer Services,6.0
2020-04-08,279.034912109375,288.7936239792908,271.1406995997895,276.08948433975667,4936185.0,277.95840377807616,327.14180877685544,-2.146446464388132,-0.0024463663391861,-0.0105557679049989,0.0349730856119201,-0.0282911283391346,Consumer Services,6.0
2020-04-09,282.1687927246094,287.58369455142,277.6861556784825,281.25641230456944,2908620.0,275.69724502563474,325.63007781982424,-2.1203953320555,0.0112311416214683,-0.0032334561566147,0.0191902930672258,-0.0158863671735017,Consumer Services,6.0
2020-04-13,273.99688720703125,281.0580443941538,260.8365581963086,279.66961971107713,6051830.0,273.0998847961426,323.90431243896484,-2.188326251635943,-0.0289610535547555,0.0207036385043293,0.0257709394405898,-0.0480309435076856,Consumer Services,6.0
2020-04-15,281.94073486328125,292.5522956282505,267.97707013402703,275.7027047596965,9690040.0,272.5777366638184,322.608591003418,-2.122291117586089,0.0289924741015311,-0.0221253239855876,0.0376375580141514,-0.0495269501798861,Consumer Services,6.0
2020-04-16,297.37213134765625,302.7770759459861,274.9985631614314,277.68616002161724,11076115.0,272.3521156311035,321.64284271240234,-1.9940139426555723,0.0547327667704987,-0.0661997855576594,0.018175693108279,-0.0752376091358341,Consumer Services,6.0
2020-04-17,307.0316467285156,319.1804167692613,301.16058460438234,307.43826225560383,9498065.0,273.75839614868164,320.5400228881836,-1.9137169102055829,0.0324829207669312,0.0013243440258383,0.0395684619816663,-0.0191220096908271,Consumer Services,6.0
2020-04-20,301.2795715332031,314.1820398937708,299.2266701797375,303.4713002272017,8120160.0,275.64517440795896,319.093684387207,-1.9615324113360024,-0.0187344700671804,0.0072747338388889,0.042825566615444,-0.006813941426624,Consumer Services,6.0
2020-04-21,298.5225524902344,303.2729475625051,291.17378289650145,295.51759272048355,5738915.0,278.18153991699216,317.334674987793,-1.984450791692555,-0.009151032142466,-0.0100661063785093,0.0159130190755893,-0.024617133722161,Consumer Services,6.0
2020-04-22,299.841552734375,304.46304757699977,294.5853623905048,297.52089339771965,4665840.0,280.99807052612306,315.6909854125977,-1.9734862866186076,0.0044184274626412,-0.0077396188603358,0.0154131233662562,-0.0175298930249557,Consumer Services,6.0
2020-04-23,296.9159545898437,317.05811704609164,294.6944446285038,299.8415586063139,8577880.0,281.25393905639646,313.9502426147461,-1.997806021086089,-0.0097571471260455,0.0098533068743698,0.0678379256650996,-0.0074819487703472,Consumer Services,6.0
2020-04-24,293.29608154296875,296.46964978603296,286.5027121497113,294.3473195920884,6852425.0,283.17939453125,312.451950378418,-2.0278970817707407,-0.0121915747231416,0.0035842212537899,0.0108203567752038,-0.0231621553125394,Consumer Services,6.0
2020-04-27,294.5060119628906,301.2498371633865,290.8861804129388,293.55395356078674,8473090.0,285.0220413208008,310.82310150146486,-2.017839245703394,0.0041252866848976,-0.0032327299390542,0.0228987692154332,-0.012291197472763,Consumer Services,6.0
2020-04-28,301.7952880859375,307.04158188370985,295.14074561120475,295.14074561120475,6595780.0,286.7521255493164,309.52621856689456,-1.957245394116488,0.0247508567803545,-0.0220498554398829,0.0173836173223436,-0.0220498554398829,Consumer Services,6.0
2020-04-29,308.1423645019531,311.3556105609766,302.67791829634945,302.67791829634945,4952205.0,288.84022369384763,308.4728872680664,-1.9044838029967868,0.0210310653167264,-0.017733511633286,0.0104277971132498,-0.017733511633286,Consumer Services,6.0
2020-04-30,319.0415954589844,326.677947184166,312.59530919291853,312.59530919291853,8529860.0,290.76766510009764,307.6594790649414,-1.813881338242617,0.0353707643369568,-0.020205159320345,0.0239352856614061,-0.020205159320345,Consumer Services,6.0
2020-05-04,307.021728515625,312.4465276066697,301.5076767841717,307.4382711029239,3985790.0,292.26171417236327,306.5459848022461,-1.913799357722971,-0.0376749211213891,0.0013567202207895,0.0176691047805386,-0.0179598094184161,Consumer Services,6.0
2020-05-05,300.49609375,313.7258521334173,297.1539473187412,308.43991106178106,4711975.0,292.69361267089846,305.3909176635742,-1.968045257840328,-0.0212546349640295,0.0264356757941419,0.0440263905540945,-0.0111220960963284,Consumer Services,6.0
2020-05-06,308.83660888671875,310.2151066238908,296.42997792521805,298.90931870790706,6915310.0,294.41873931884766,304.3218246459961,-1.8987127304642857,0.0277558188282397,-0.0321441496673505,0.0044635179169374,-0.0401721512427675,Consumer Services,6.0
2020-05-07,306.35723876953125,312.64484276052934,302.4795465248579,305.9109453652248,3660425.0,296.8658477783203,303.2057131958008,-1.919323087703308,-0.008028096559294,-0.0014567744705461,0.0205237650536738,-0.0126574200115131,Consumer Services,6.0
2020-05-08,310.76055908203125,318.9423831206107,306.8431887998288,309.4217090953679,5641040.0,298.4179153442383,301.91994049072264,-1.882719434199,0.0143731557647722,-0.0043083008687404,0.0263283862751055,-0.012605751173103,Consumer Services,6.0
2020-05-11,311.2961120605469,318.6349543994069,310.4134522535892,312.7936132465453,4137940.0,300.0309753417969,300.70199798583985,-1.878267521944709,0.0017233621283782,0.0048105361036669,0.0235751172421732,-0.002835434728417,Consumer Services,6.0
2020-05-12,316.0465393066406,318.6845616841796,305.6531615130138,312.3969567266708,4335505.0,301.72486267089846,299.6533786010742,-1.838778459016485,0.0152601560445117,-0.0115476112726197,0.0083469427740812,-0.0328855927877849,Consumer Services,6.0
2020-05-13,337.0019226074219,344.04325666056906,321.52093289803827,329.8415850361727,9483255.0,304.875114440918,299.1175491333008,-1.6645818221708073,0.0663047390006366,-0.0212471712797625,0.0208940471278846,-0.0459373928481043,Consumer Services,6.0
2020-05-14,335.137451171875,340.145737804165,327.7490336629387,329.45482136338705,6993815.0,307.53495025634766,298.52249237060545,-1.6800806870164335,-0.0055325246251453,-0.0169561169264058,0.0149439778060538,-0.02204593214844,Consumer Services,6.0
2020-05-15,330.50604248046875,336.00023968262883,325.8051919310581,335.0085034022605,5088480.0,309.19164581298827,297.80832305908206,-1.7185803797359998,-0.0138194304313397,0.013622930727682,0.0166235907849847,-0.0142231909411714,Consumer Services,6.0
2020-05-18,307.41845703125,334.7903571796867,303.4713353039771,329.85152932792425,9485235.0,309.210986328125,297.01207611083987,-1.9105014570274452,-0.0698552597584751,0.0729724314971558,0.0890379205359626,-0.0128395730217057,Consumer Services,6.0
2020-05-19,298.8696594238281,314.3209290939767,296.14238439274953,307.4382762306779,9124640.0,309.0904907226562,296.3960665893555,-1.9815653822686383,-0.0278083420558996,0.028670079202314,0.0516990239154289,-0.0091252990896979,Consumer Services,6.0
2020-05-20,301.78533935546875,305.4944536410485,294.72418185022565,299.50435800660733,7991235.0,309.25363006591795,295.7259103393555,-1.9573280953185448,0.0097556906153056,-0.0075582907828888,0.0122905714820391,-0.0233979474295332,Consumer Services,6.0
2020-05-21,311.4052124023437,320.3308395094173,306.4663545075555,312.41677257893787,17053660.0,309.8318130493164,295.41120880126954,-1.8773605992534397,0.0318765420063825,0.0032483726550061,0.0286624203821654,-0.015859907599771,Consumer Services,6.0
2020-05-22,321.382080078125,324.98208788137475,308.4101818998298,310.968848373369,12158155.0,311.0551193237305,295.07567108154296,-1.7944254999316984,0.0320382166978338,-0.0324014073909306,0.0112016444799118,-0.0403628546281791,Consumer Services,6.0
2020-05-26,337.99365234375,344.4994401729758,321.76886069774145,321.76886069774145,13036685.0,313.28999786376954,295.14667877197263,-1.656337831486,0.0516879231772564,-0.0480032436511779,0.0192482544690195,-0.0480032436511779,Consumer Services,6.0
2020-05-27,335.0679931640625,337.1903232554686,327.32253551286647,335.04816933470494,5616410.0,315.31809692382814,295.30019927978515,-1.6806580733228194,-0.0086559589489332,-5.916360190172387e-05,0.0063340281217696,-0.0231160773610613,Consumer Services,6.0
2020-05-28,335.087890625,342.1490487598418,333.5804319678592,333.6498607776785,7996015.0,316.98272705078125,295.48307525634766,-1.6804926709187054,5.938335306099326e-05,-0.0042915004915254,0.0210725553873982,-0.0044986963101802,Consumer Services,6.0
2020-05-29,328.58209228515625,344.9258878409176,319.5572855146589,334.21514744728,58251580.0,318.0047134399414,296.2070431518555,-1.7345736760012858,-0.0194151997785096,0.0171435245388698,0.0497403721611753,-0.0274659118144068,Consumer Services,6.0
2020-06-01,332.42010498046875,337.2895340234731,329.2564636464896,330.24819998277417,6989490.0,318.67363891601565,296.8177542114258,-1.702669277303433,0.0116805291141116,-0.006533615040589,0.014648419184184,-0.0095169975780046,Consumer Services,6.0
2020-06-02,337.3192749023437,339.85811742673127,327.70934766742295,330.64487866148534,6860920.0,320.1885162353516,297.9860189819336,-1.6619437552990557,0.014737886934254,-0.0197865842169578,0.0075265266863939,-0.0284891138749866,Consumer Services,6.0
2020-06-03,334.66143798828125,351.2531674849533,332.23167186401486,340.1655625353943,8830650.0,321.89678344726565,299.4083676147461,-1.6840376604817264,-0.0078792915549577,0.0164468442501157,0.0495776555446851,-0.0072603707761259,Consumer Services,6.0
2020-06-04,333.90771484375,338.7374660365057,328.66142106629763,335.2068870439019,5501930.0,323.1503387451172,301.1306170654297,-1.6903031644338875,-0.0022521959777082,0.0038908121687448,0.0144643294480804,-0.0157118076169858,Consumer Services,6.0
2020-06-05,334.3341369628906,339.1738149544101,324.2977704388658,334.81018128292845,5873720.0,324.5491836547852,302.9470809936523,-1.686758428555535,0.0012770657884923,0.0014238579534899,0.0144755723584895,-0.0300189702888125,Consumer Services,6.0
2020-06-08,332.9060363769531,341.0581100337261,331.44818279457945,335.2266957042314,4855490.0,325.6564575195313,303.769230041504,-1.6986298563207518,-0.0042714770286709,0.0069709139327549,0.0244876114157999,-0.0043791743707612,Consumer Services,6.0
2020-06-09,330.6151123046875,338.777112623754,325.98372091699065,333.2333105596695,4642410.0,326.6224075317383,305.28579284667967,-1.7176737107293991,-0.0068815936688861,0.0079191729522911,0.0246873177156663,-0.0140084080107888,Consumer Services,6.0
2020-06-10,338.4796142578125,340.1655782093218,331.8349986736006,332.8267350532196,4520085.0,327.7440612792969,306.90232360839843,-1.65229815681865,0.0237874847834458,-0.0167007966402586,0.0049809911158344,-0.0196307703752901,Consumer Services,6.0
2020-06-11,333.5110168457031,340.7407528560059,331.23993218961465,338.47959524808164,4194315.0,327.5695159912109,308.228671875,-1.693600811444744,-0.0146791629475354,0.0148977939300793,0.0216776527464686,-0.0068096240944843,Consumer Services,6.0
2020-06-12,344.58868408203125,346.8200907425152,322.31429540324245,323.3060316967909,8705800.0,328.0420776367188,309.79283752441404,-1.601515052431595,0.0332152962774634,-0.0617624819629128,0.0064755656919737,-0.0646405111593456,Consumer Services,6.0
2020-06-15,336.7341613769531,346.1854073748025,335.25645366735694,343.1308425350952,4897210.0,328.35348358154295,310.91766540527345,-1.6668076514556185,-0.0227939078324705,0.0189962346914407,0.0280673809844593,-0.0043883510468721,Consumer Services,6.0
2020-06-16,335.8217468261719,345.5209267959923,330.2481935669932,343.1407656882272,4866065.0,329.7736480712891,312.09128540039063,-1.6743923156859897,-0.0027095990114286,0.0217943564740128,0.0288819293612956,-0.0165967609657621,Consumer Services,6.0
2020-06-17,329.3060302734375,335.78206717978844,327.4911661393595,335.40523280417926,4685030.0,331.2954666137695,312.8402435302734,-1.7285557682859582,-0.0194023067723098,0.0185213812382278,0.019665710041731,-0.0055111779537442,Consumer Services,6.0
2020-06-18,330.1986389160156,332.2118625512447,325.5572896687246,326.28126811966814,2945210.0,332.71613159179685,313.95753479003906,-1.7211357454056944,0.0027105748468588,-0.0118636794179635,0.0060970076734359,-0.0140562337341176,Consumer Services,6.0
2020-06-19,335.0283508300781,339.8283506996858,331.37876865464915,333.42174293031803,3873250.0,333.8972885131836,315.5098004150391,-1.680987609707703,0.0146266863180223,-0.0047954386420716,0.0143271453228213,-0.0108933532531997,Consumer Services,6.0
2020-06-22,333.6200866699219,339.4118230544316,332.8465335632844,335.6035592782632,1761230.0,334.5091888427734,316.58781799316404,-1.6926941424381434,-0.004203417879911,0.0059453033183332,0.0173602748033572,-0.0023186646654246,Consumer Services,6.0
2020-06-23,348.0399475097656,349.8349878326224,331.2696826610523,336.1986133954897,5378215.0,335.0115036010742,317.96791870117187,-1.572825599542542,0.0432224000172703,-0.0340229166192012,0.0051575698011114,-0.0481848850073245,Consumer Services,6.0
2020-06-24,350.6085205078125,360.5953119587165,347.3159488447607,351.21349536738364,6341445.0,335.78852996826174,319.33671325683594,-1.5514737220163646,0.0073801097156377,0.0017254995933781,0.0284841664328048,-0.0093910200992346,Consumer Services,6.0
2020-06-25,353.6432800292969,358.0961667902572,344.6680776955277,346.1160043684323,4006290.0,336.71629943847654,320.92964111328126,-1.5262465574882755,0.0086556924432096,-0.0212849390499969,0.0125914643722098,-0.0253792531644476,Consumer Services,6.0
2020-06-26,351.044921875,357.3325267891094,347.3159834625042,354.4366735556796,2481785.0,337.8394409179688,322.3117248535156,-1.5478460312512865,-0.0073473986387684,0.0096618736501401,0.017911112003917,-0.010622396679544,Consumer Services,6.0
2020-06-29,346.92919921875,350.6680341687032,345.36223891843935,349.0614262075317,1879725.0,338.5648956298828,323.3028662109375,-1.5820589604360071,-0.0117242050797006,0.0061460003758209,0.0107769393823657,-0.0045166573002194,Consumer Services,6.0
2020-06-30,342.59527587890625,351.9076628817539,340.968814014461,350.0828719403136,1966205.0,338.8286956787109,324.01413879394534,-1.618085735003267,-0.0124922414994278,0.0218555146220227,0.0271818897063227,-0.0047474731234186,Consumer Services,6.0
2020-07-01,336.6151428222656,346.115963105938,335.2068639822552,343.14075425402456,2920785.0,338.92638092041017,324.7208502197266,-1.667797021664276,-0.0174553868009387,0.0193859711035178,0.0282245777893861,-0.0041836467254654,Consumer Services,6.0
2020-07-02,342.2779235839844,343.94403315593524,337.4977477799323,338.2117990629666,2138525.0,339.3448913574219,325.5959576416016,-1.6207238018750183,0.0168227154436386,-0.011879599123547,0.0048677097094229,-0.0139657730595037,Consumer Services,6.0
