Date_Ticker,Close_TRIDENT.NS,High_TRIDENT.NS,Low_TRIDENT.NS,Open_TRIDENT.NS,Volume_TRIDENT.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-03-13,4.2801361083984375,4.374204940203284,3.3864810848634685,3.3864810848634685,10451233.0,5.054817116260528,,-1.6468982392893208,0.0833335395137035,-0.2087912629183563,0.0219780000968345,-0.2087912629183563,Textiles,20.0
2020-03-16,4.186066627502441,4.327170092727866,3.903860145607143,3.903860145607143,6236354.0,5.001785695552826,,-1.6532098780671067,-0.0219781517488226,-0.0674156689339827,0.0337078880442025,-0.0674156689339827,Textiles,20.0
2020-03-17,3.762756824493408,4.233101427555084,3.6686879935921866,4.1860667878266895,9462417.0,4.93215116262436,,-1.6816120606053802,-0.1011235225516692,0.1124999523162841,0.125,-0.024999976158142,Textiles,20.0
2020-03-18,3.5746190547943115,3.950894614927623,3.4805502208304318,3.809791588259594,7072107.0,4.853109741210938,,-1.694235258176884,-0.0499999809911782,0.0657895372514918,0.1052631215705761,-0.026315764707211,Textiles,20.0
2020-03-19,3.4805502891540527,3.6216535428697463,3.151308915261842,3.5746191249645154,7130555.0,4.7716460704803465,,-1.7005468489642293,-0.0263157455936718,0.0270270009037352,0.0405405013556028,-0.0945946320379794,Textiles,20.0
2020-03-20,3.433515787124634,3.6216534541360192,3.3864811460939976,3.4805502038774803,8738875.0,4.685549485683441,,-1.7037026523563086,-0.0135135246216628,0.0136986167150363,0.054794466860145,-0.013698682035193,Textiles,20.0
2020-03-23,3.1042745113372803,3.2924124080833144,3.0102056751031614,3.1983435718491955,7249429.0,4.555616784095764,5.391823711395264,-1.7257932601040504,-0.0958904214222569,0.0303030740897303,0.0606060759314055,-0.0303030018416751,Textiles,20.0
2020-03-24,3.1042745113372803,3.339446826200374,2.869102196474186,3.2924124080833144,4936318.0,4.432527601718903,5.327076077461243,-1.7257932601040504,0.0,0.0606060759314055,0.0757575768522431,-0.0757575768522433,Textiles,20.0
2020-03-25,3.198343276977539,3.2924121045389705,3.0102053975769,3.0102053975769,3429091.0,4.318704211711884,5.263297362327576,-1.7194816693167054,0.030302979100819,-0.0588235417864311,0.0294117358316607,-0.0588235417864311,Textiles,20.0
2020-03-26,3.433515787124634,3.4805502038774803,3.198343479082612,3.2924123125883047,4361910.0,4.216639447212219,5.200572204589844,-1.7037026523563086,0.073529477539176,-0.0410959154652657,0.0136986167150363,-0.068493148895338,Textiles,20.0
2020-03-27,3.621653318405152,3.762756787653261,3.480550073434823,3.6686879576730425,4562121.0,4.124922215938568,5.1352225065231325,-1.6910794707816184,0.0547944273289832,0.0129870628502353,0.0389610646968956,-0.0389610027699904,Textiles,20.0
2020-03-30,3.715722322463989,3.762756736818667,3.433515612058145,3.574618855122178,4836397.0,4.049667072296143,5.074491596221924,-1.6847678639974597,0.0259740499127239,-0.0379747072295332,0.0126582156234666,-0.0759493540999334,Textiles,20.0
2020-03-31,3.9979286193847656,4.09199743836507,3.76275634765625,3.856825166636554,5252346.0,3.990873980522156,5.019404811859131,-1.665833091635424,0.0759492428200711,-0.0352941400864544,0.0235293893253101,-0.0588235294117647,Textiles,20.0
2020-04-01,4.186066627502441,4.2331012654294335,4.044963610832568,4.139032438131,5725165.0,3.9438395261764527,4.972643136978149,-1.6532098780671067,0.0470588712378331,-0.0112358912451193,0.0112359983995415,-0.0337077808897802,Textiles,20.0
2020-04-03,3.903860330581665,4.28013610615982,3.856825690426056,4.28013610615982,8764839.0,3.889749872684479,4.920237336158753,-1.6721446504291422,-0.067415624745837,0.0963855629338283,0.0963855629338283,-0.0120482384544226,Textiles,20.0
2020-04-07,3.9979286193847656,4.044963253152673,3.856825166636554,3.9979286193847656,5702039.0,3.838011920452118,4.869712901115418,-1.665833091635424,0.0240962229273926,0.0,0.0117647507611442,-0.0352941400864544,Textiles,20.0
2020-04-08,3.9979286193847656,4.139032072132977,3.950893985616858,3.9979286193847656,5060171.0,3.7980326056480407,4.819188466072083,-1.665833091635424,0.0,0.0,0.0352941400864545,-0.0117647507611442,Textiles,20.0
2020-04-09,4.091998100280762,4.233101575853667,3.997929266084019,4.044963907460182,4997883.0,3.7721636414527895,4.770545420646667,-1.6595214528576383,0.02352955488997,-0.0114941873549141,0.0344827813002219,-0.0229884843275681,Textiles,20.0
2020-04-13,4.2801361083984375,4.327170300023075,4.139032636413383,4.2801361083984375,6655797.0,3.7651084780693056,4.726577610969543,-1.6468982392893208,0.0459770516767266,0.0,0.0109889476487317,-0.0329670525449372,Textiles,20.0
2020-04-15,5.079721450805664,5.126755638719514,4.3271699586287005,4.3271699586287005,25260078.0,3.8215498447418215,4.700426459312439,-1.5932496616080396,0.1868130643879031,-0.148148180853028,0.0092592061138292,-0.148148180853028,Textiles,20.0
2020-04-16,5.314894199371338,5.550066505108515,5.07972189363416,5.503031864538849,13158716.0,3.8732877492904665,4.678978762626648,-1.577470628650829,0.0462963866903321,0.0353981957326197,0.0442477868637525,-0.0442477868637526,Textiles,20.0
2020-04-17,5.079721450805664,5.503031384807996,4.891583353483655,5.40896256042476,10236219.0,3.917970490455628,4.66195228099823,-1.5932496616080396,-0.0442478701821554,0.0648147960095089,0.0833332965403435,-0.0370370893648449,Textiles,20.0
2020-04-20,4.8915839195251465,5.1267562319745394,4.844549726168621,5.079722038618014,5795575.0,3.9744118452072144,4.645725388526916,-1.6058728431827298,-0.0370369779332444,0.0384615948919733,0.048076924840374,-0.0096153299484007,Textiles,20.0
2020-04-21,4.562342166900635,4.844549083845222,4.515307979780223,4.844549083845222,5988324.0,4.023798000812531,4.623826127052308,-1.627963482924099,-0.0673078000993332,0.0618557106461614,0.0618557106461614,-0.0103092195630657,Textiles,20.0
2020-04-22,4.656411170959473,4.7504804459732375,4.51530815554992,4.609376982008137,3918696.0,4.082591044902801,4.604720711708069,-1.6216518761399403,0.0206185771732115,-0.0101009526917795,0.0202020980450448,-0.0303029544060814,Textiles,20.0
2020-04-23,4.750480651855469,4.89158367338032,4.656411372764813,4.750480651855469,4262740.0,4.148439288139343,4.59023410320282,-1.6153402373621544,0.0202021422598324,0.0,0.029702893636613,-0.0198020549886701,Textiles,20.0
2020-04-24,4.609377384185791,4.797515053517625,4.56234274257504,4.750480860462459,3507327.0,4.223694431781769,4.573837904930115,-1.624807631541579,-0.0297029454513334,0.0306122637649017,0.0408162868107331,-0.0102041203595352,Textiles,20.0
2020-04-27,4.609377384185791,4.703446218851708,4.56234274257504,4.703446218851708,4018988.0,4.298949575424194,4.555616765022278,-1.624807631541579,0.0,0.0204081434053664,0.0204081434053664,-0.0102041203595352,Textiles,20.0
2020-04-28,4.656411170959473,4.703445808466355,4.609376982008137,4.656411170959473,5575739.0,4.371852970123291,4.540161242485047,-1.6216518761399403,0.0102039349034532,0.0,0.0101010490225221,-0.0101009526917795,Textiles,20.0
2020-04-29,4.609377384185791,4.703446218851708,4.609377384185791,4.703446218851708,4838971.0,4.430646049976349,4.524677500724793,-1.624807631541579,-0.0101008663210448,0.0204081434053664,0.0204081434053664,0.0,Textiles,20.0
2020-04-30,4.562342166900635,4.703445625372929,4.562342166900635,4.656410989696988,6439909.0,4.477680492401123,4.510990443229676,-1.627963482924099,-0.0102042452515448,0.0206185374430731,0.0309278553230809,0.0,Textiles,20.0
2020-05-04,4.515308380126953,4.562342571417619,4.327170269297581,4.515308380126953,5593132.0,4.517659795284271,4.496362709999085,-1.6311192383257376,-0.0103091318128016,0.0,0.010416606648103,-0.0416667246156245,Textiles,20.0
2020-05-05,4.421239376068115,4.562342855848075,4.374205181845193,4.562342855848075,3974362.0,4.538825333118439,4.481678547859192,-1.6374308451098962,-0.0208333509340934,0.0319149152031315,0.0319149152031315,-0.0106382374312314,Textiles,20.0
2020-05-06,4.468273639678955,4.51530827846622,4.233101342853747,4.42123900089169,7113864.0,4.552935683727265,4.467935070991516,-1.6342750577146306,0.0106382531254546,-0.0105263559441817,0.0105263559441817,-0.0526315789473684,Textiles,20.0
2020-05-07,4.421239376068115,4.515308661625153,4.374205181845193,4.4682740188466346,2819199.0,4.578804636001587,4.454163384437561,-1.6374308451098962,-0.0105262719796675,0.0106383388859501,0.0212766777719,-0.0106382374312314,Textiles,20.0
2020-05-08,4.374205589294434,4.515309082217926,4.327170942134723,4.468274435058215,2890517.0,4.597618484497071,4.438538546562195,-1.640586600511535,-0.0106381452739864,0.0215053553939048,0.032258084363669,-0.0107527289697642,Textiles,20.0
2020-05-11,4.421239376068115,4.4682740188466346,4.327170539066674,4.421239376068115,3030037.0,4.618784022331238,4.412904763221741,-1.6374308451098962,0.0107525322743845,0.0,0.0106383388859501,-0.0212765763171816,Textiles,20.0
2020-05-12,4.374205589294434,4.4212397878985055,4.280136743530651,4.4212397878985055,3956175.0,4.632894396781921,4.38906771183014,-1.640586600511535,-0.0106381452739864,0.0107526264241408,0.0107526264241408,-0.021505355393905,Textiles,20.0
2020-05-13,4.468273639678955,4.51530827846622,4.42123900089169,4.468273639678955,4354297.0,4.642301273345947,4.36893696308136,-1.6342750577146306,0.0215051735599137,0.0,0.0105263559441817,-0.0105263559441817,Textiles,20.0
2020-05-14,4.468273639678955,4.51530827846622,4.42123900089169,4.468273639678955,4035743.0,4.611728882789612,4.348806214332581,-1.6342750577146306,0.0,0.0,0.0105263559441817,-0.0105263559441817,Textiles,20.0
2020-05-15,4.609377384185791,4.609377384185791,4.468273907909122,4.515308549519874,4629265.0,4.576453042030335,4.331873803138733,-1.624807631541579,0.0315790293713914,-0.0204081434053665,0.0,-0.0306122637649018,Textiles,20.0
2020-05-18,4.515308380126953,4.703446042400755,4.515308380126953,4.656411402554521,6094383.0,4.548232388496399,4.3177634668350215,-1.6311192383257376,-0.0204081801549981,0.0312499192853801,0.0416666252745538,0.0,Textiles,20.0
2020-05-19,4.421239376068115,4.656411692849517,4.421239376068115,4.6093774986265945,3322348.0,4.524715161323547,4.302712445259094,-1.6374308451098962,-0.0208333509340934,0.0425532540890816,0.0531914915203131,0.0,Textiles,20.0
2020-05-20,4.374205589294434,4.468274435058215,4.327170942134723,4.468274435058215,3793815.0,4.5153083324432375,4.287661442756653,-1.640586600511535,-0.0106381452739864,0.0215053553939048,0.0215053553939048,-0.0107527289697642,Textiles,20.0
2020-05-21,4.2801361083984375,4.421239131827921,4.2801361083984375,4.374204940203284,3903629.0,4.496494579315185,4.273551096916199,-1.6468982392893208,-0.0215055005933476,0.0219780000968345,0.0329669477455665,0.0,Textiles,20.0
2020-05-22,4.2801361083984375,4.327170300023075,4.18606682803802,4.2801361083984375,3306863.0,4.472977352142334,4.258500065803528,-1.6468982392893208,0.0,0.0,0.0109889476487317,-0.0219781048962055,Textiles,20.0
2020-05-26,4.2801361083984375,4.421239131827921,4.2801361083984375,4.327170300023075,3950075.0,4.456515288352966,4.2481524896621705,-1.6468982392893208,0.0,0.0109889476487317,0.0329669477455665,0.0,Textiles,20.0
2020-05-27,4.2801361083984375,4.327170300023075,4.2801361083984375,4.327170300023075,1979015.0,4.440053224563599,4.241567664146423,-1.6468982392893208,0.0,0.0109889476487317,0.0109889476487317,0.0,Textiles,20.0
2020-05-28,4.2801361083984375,4.374204940203284,4.2801361083984375,4.327170300023075,5292769.0,4.4212394714355465,4.23874559879303,-1.6468982392893208,0.0,0.0109889476487317,0.0219780000968345,0.0,Textiles,20.0
2020-05-29,4.2801361083984375,4.327170300023075,4.233101468218228,4.327170300023075,4691076.0,4.404777407646179,4.245330438613892,-1.6468982392893208,0.0,0.0109889476487317,0.0109889476487317,-0.0109890524481028,Textiles,20.0
2020-06-01,4.656411170959473,4.703445808466355,4.327170054077937,4.374204691584819,12382552.0,4.409480857849121,4.252855939865112,-1.6216518761399403,0.0879119385532418,-0.0606060051429057,0.0101010490225221,-0.070707054165428,Textiles,20.0
2020-06-02,5.550066947937012,5.550066947937012,4.750481134344405,4.797515330111256,46474252.0,4.461218786239624,4.280135946273804,-1.5616915956936188,0.1919194298284869,-0.1355932504752006,0.0,-0.1440677781174905,Textiles,20.0
2020-06-03,6.631858825683594,6.631858825683594,6.255583068099497,6.490755360520113,46104959.0,4.571749758720398,4.337517986297607,-1.4891082296534883,0.1949151042490919,-0.0212766086963462,0.0,-0.056737600644765,Textiles,20.0
2020-06-04,7.196272373199463,7.290341202226761,6.725927779507414,7.149237734408035,114820467.0,4.708149695396424,4.40995105266571,-1.4512386209421633,0.0851063875681477,-0.0065359725636005,0.0130718827955473,-0.0653594763093902,Textiles,20.0
2020-06-05,6.914065837860107,7.431445100297875,6.772962361872027,7.33737626582435,49522181.0,4.832791018486023,4.478621363639832,-1.4701734093010124,-0.0392156550925387,0.0612245295157989,0.0748299588940413,-0.0204081765052661,Textiles,20.0
2020-06-08,6.396686553955078,7.055168795440651,6.349651915896586,6.914065329820728,35402005.0,4.933915066719055,4.537884778976441,-1.5048872306170715,-0.0748299619989093,0.0808823085986218,0.1029411455339222,-0.00735296901947,Textiles,20.0
2020-06-09,6.020411014556885,6.396686787070859,5.832272904022114,6.396686787070859,21038643.0,5.013873648643494,4.596207509040832,-1.5301336257600795,-0.0588235074869413,0.0625000139698384,0.0625000139698384,-0.0312500442378216,Textiles,20.0
2020-06-10,6.584824085235596,6.584824085235596,5.879307218960354,5.9733760447526105,15803917.0,5.124404573440552,4.665818500518799,-1.4922640490423815,0.0937499232716843,-0.0928571564810616,0.0,-0.1071428571428571,Textiles,20.0
2020-06-11,6.490755558013916,6.9140655178288295,6.396686727894553,6.9140655178288295,21744982.0,5.2255286693573,4.731666746139527,-1.498575623832913,-0.0142856553195701,0.0652173627602208,0.0652173627602208,-0.0144927396015119,Textiles,20.0
2020-06-12,6.443720817565918,6.4907554561653455,5.9733762257938725,6.0674450544371705,12632646.0,5.324301028251648,4.791870846748352,-1.501731443221806,-0.0072464199317945,-0.0583941753191727,0.0072992980191208,-0.0729927017461498,Textiles,20.0
2020-06-15,6.490755558013916,6.678893218252641,6.443720918676452,6.678893218252641,9085825.0,5.418369936943054,4.849252891540528,-1.498575623832913,0.0072993138249843,0.0289854792030239,0.0289854792030239,-0.0072464043541728,Textiles,20.0
2020-06-16,6.34965181350708,6.725927566240831,6.114479524117929,6.678892928940782,9751978.0,5.51008710861206,4.901931481361389,-1.5080430500059647,-0.0217391863313385,0.0518518377233434,0.0592592733877677,-0.037037037037037,Textiles,20.0
2020-06-17,6.396686553955078,6.584824209077941,6.3026172778380944,6.584824209077941,6458514.0,5.6088594675064085,4.949906640052795,-1.5048872306170715,0.0074074519090865,0.0294117358316607,0.0294117358316607,-0.0147059380389399,Textiles,20.0
2020-06-18,6.34965181350708,6.443720639551631,6.302617176207032,6.396686450807128,5031367.0,5.707631778717041,4.993178343772888,-1.5080430500059647,-0.0073529850261173,0.0074074356644242,0.0148148006863062,-0.0074074356644242,Textiles,20.0
2020-06-19,6.396686553955078,6.53778957101945,6.396686553955078,6.443720743458018,7078158.0,5.813459300994873,5.0430348682403565,-1.5048872306170715,0.0074074519090865,0.0073528988963604,0.0220587668121907,0.0,Textiles,20.0
2020-06-22,6.537790298461914,6.584824941753825,6.443721460433694,6.584824941753825,9112621.0,5.926342010498047,5.093832101821899,-1.49541980444402,0.0220588805339525,0.0071942722456204,0.0071942722456204,-0.0143884758815758,Textiles,20.0
2020-06-23,6.490755558013916,6.631859027470742,6.490755558013916,6.584824388133279,8353773.0,6.036872982978821,5.143688640594482,-1.498575623832913,-0.0071942871063122,0.0144927396015119,0.0217391439556848,0.0,Textiles,20.0
2020-06-24,6.396686553955078,6.584824209077941,6.349651915896586,6.584824209077941,7723046.0,6.142700505256653,5.189782409667969,-1.5048872306170715,-0.014492766399544,0.0294117358316607,0.0294117358316607,-0.00735296901947,Textiles,20.0
2020-06-25,6.255583763122559,6.44372143853976,6.114480282281857,6.39668724396326,6493668.0,6.241472887992859,5.229291362762451,-1.514354592802869,-0.0220587314451535,0.02255640499493,0.0300751588566836,-0.0225564049949301,Textiles,20.0
2020-06-26,6.34965181350708,6.490755276851679,6.34965181350708,6.443720639551631,6147365.0,6.344948673248291,5.25468997001648,-1.5080430500059647,0.0150374535689321,0.0148148006863062,0.0222222363507305,0.0,Textiles,20.0
2020-06-29,6.490755558013916,6.537789748795815,6.255583258437727,6.537789748795815,9550513.0,6.436665892601013,5.278207197189331,-1.498575623832913,0.0222222806306761,0.007246335247339,0.007246335247339,-0.0362318835571969,Textiles,20.0
2020-06-30,6.537790298461914,6.678893779782045,6.537790298461914,6.678893779782045,12122196.0,6.486052060127259,5.307368574142456,-1.49541980444402,0.0072464199317945,0.0215827481271961,0.0215827481271961,0.0,Textiles,20.0
2020-07-01,6.490755558013916,6.631859027470742,6.490755558013916,6.584824388133279,6305189.0,6.478996896743775,5.339352006912232,-1.498575623832913,-0.0071942871063122,0.0144927396015119,0.0217391439556848,0.0,Textiles,20.0
2020-07-02,6.443720817565918,6.584824284808644,6.443720817565918,6.537789646209216,6224667.0,6.4413693189620975,5.376979579925537,-1.501731443221806,-0.0072464199317945,0.014598526426977,0.0218978244460981,0.0,Textiles,20.0
2020-07-03,6.443720817565918,6.537789646209216,6.443720817565918,6.537789646209216,6147956.0,6.417852067947388,5.412725772857666,-1.501731443221806,0.0,0.014598526426977,0.014598526426977,0.0,Textiles,20.0
2020-07-06,6.396686553955078,6.53778957101945,6.396686553955078,6.53778957101945,5207087.0,6.417852067947388,5.4456498908996585,-1.5048872306170715,-0.0072992398247022,0.0220587668121907,0.0220587668121907,0.0,Textiles,20.0
2020-07-07,6.30261754989624,6.443721021607022,6.30261754989624,6.396686830073809,4613388.0,6.431962394714356,5.479514694213867,-1.5111988374012304,-0.0147058955078352,0.0149254304950039,0.0223880745727789,0.0,Textiles,20.0
2020-07-08,6.30261754989624,6.349652189985025,6.30261754989624,6.349652189985025,3915822.0,6.417852067947388,5.513379497528076,-1.5111988374012304,0.0,0.0074627152475019,0.0074627152475019,0.0,Textiles,20.0
