Date_Ticker,Close_HINDUNILVR.NS,High_HINDUNILVR.NS,Low_HINDUNILVR.NS,Open_HINDUNILVR.NS,Volume_HINDUNILVR.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
Date,,,,,,,,,,,,,,
2020-12-03,2000.8062744140625,2027.74689449195,1993.612773012098,2024.5498337743984,3469163.0,2014.1004943847656,1995.2591235351565,-1.3325445011334036,-0.0053990456916405,0.0118669956526846,0.0134648818440841,-0.0035953013012572,Fast Moving Consumer Goods,8.0
2020-12-04,2053.888671875,2064.420424164952,2006.3076498726332,2013.26606757091,3712143.0,2017.948828125,1997.9833154296875,-1.1094000082655149,0.0265305032974682,-0.0197783866576397,0.0051277133148299,-0.0231663101578576,Fast Moving Consumer Goods,8.0
2020-12-07,2121.546142578125,2124.7904963991064,2056.521780311843,2058.637543460312,4147649.0,2025.5655883789063,2001.9046337890625,-0.8249857257364934,0.0329411577314754,-0.0296522417567434,0.0015292402818252,-0.0306495159173223,Fast Moving Consumer Goods,8.0
2020-12-08,2125.166259765625,2142.2803846151164,2106.5004377337154,2124.6960902391284,2768211.0,2031.5578857421876,2005.559208984375,-0.8097677014465869,0.0017063579786677,-0.000221238938053,0.0080530757397676,-0.0087832290514381,Fast Moving Consumer Goods,8.0
2020-12-09,2155.445068359375,2159.018402571305,2109.4155189756448,2125.1661976529394,2123890.0,2038.8737060546875,2010.1136572265625,-0.6824835222934457,0.0142477363616196,-0.0140476188193848,0.0016578173410144,-0.021355009255126,Fast Moving Consumer Goods,8.0
2020-12-10,2210.2197265625,2217.2252061021923,2139.318258757174,2153.376280700909,3041370.0,2049.1845153808595,2016.326044921875,-0.452225208588931,0.025412226461803,-0.0257184592004335,0.0031695851120592,-0.0320789227212251,Fast Moving Consumer Goods,8.0
2020-12-11,2233.0703125,2242.7087884250973,2193.811154463628,2225.077430025529,2611218.0,2057.772174072265,2022.340498046875,-0.3561673315024672,0.0103386037428228,-0.0035793241393831,0.0043162438151382,-0.0175807979787346,Fast Moving Consumer Goods,8.0
2020-12-14,2229.30859375,2248.726501481739,2215.5795530773576,2238.9000052456413,1575632.0,2066.489093017578,2027.7798754882813,-0.3719806116655964,-0.0016845500694461,0.0043024153419277,0.0087102825450806,-0.0061584298876936,Fast Moving Consumer Goods,8.0
2020-12-15,2181.633544921875,2222.914335230815,2169.644222660572,2220.1403810931897,2207176.0,2072.711773681641,2031.9658471679688,-0.572394027450602,-0.0213855762103931,0.0176504602530274,0.0189219635007118,-0.0054955711004769,Fast Moving Consumer Goods,8.0
2020-12-16,2204.107666015625,2214.4043326779656,2165.6008279085354,2178.859700317553,1748634.0,2080.533038330078,2036.5106762695316,-0.4779187099443268,0.0103015106024851,-0.0114549602487037,0.0046715806224448,-0.0174704887155983,Fast Moving Consumer Goods,8.0
2020-12-17,2177.167236328125,2202.274245215543,2172.1833930178927,2202.274245215543,1912868.0,2089.146551513672,2040.0785131835937,-0.5911692187346288,-0.0122228283594695,0.0115319615638538,0.0115319615638538,-0.002289141241459,Fast Moving Consumer Goods,8.0
2020-12-18,2194.234375,2204.0608733428867,2174.0641458593395,2183.467537493679,2229891.0,2098.676898193359,2043.586875,-0.5194234388563923,0.007839149141643,-0.004906876689652,0.0044783266796131,-0.0091923767900411,Fast Moving Consumer Goods,8.0
2020-12-21,2168.37451171875,2209.796487538447,2129.961804137776,2203.214115022375,2003069.0,2107.407928466797,2046.973251953125,-0.6281315295520675,-0.011785369683332,0.0160671521987267,0.0191027774933878,-0.0177149783736049,Fast Moving Consumer Goods,8.0
2020-12-22,2173.123779296875,2194.093388292063,2144.913604749533,2172.183440145297,1764488.0,2115.9462463378904,2050.47796875,-0.6081668528248251,0.0021902432224959,-0.0004327131112071,0.0096495235084919,-0.012981393336218,Fast Moving Consumer Goods,8.0
2020-12-23,2228.932861328125,2235.468172110669,2165.836016346354,2181.5866961569704,1559556.0,2125.9608459472656,2055.102609863281,-0.3735600923360958,0.0256815016995061,-0.0212416291188524,0.0029320357270206,-0.0283080958051712,Fast Moving Consumer Goods,8.0
2020-12-24,2258.929443359375,2266.2170708694325,2219.247182058313,2240.3577474466483,2489444.0,2138.4861694335937,2059.9543994140627,-0.2474623197164811,0.0134578221496435,-0.0082214590488084,0.0032261421583932,-0.0175668440719636,Fast Moving Consumer Goods,8.0
2020-12-28,2246.376220703125,2273.1758878751266,2234.292999740749,2261.515773637308,1532477.0,2149.5210510253905,2064.659760742188,-0.3002327791809005,-0.0055571557107075,0.0067395446918701,0.0119301775566398,-0.0053789836497618,Fast Moving Consumer Goods,8.0
2020-12-29,2242.050048828125,2259.6343400579945,2213.745756567134,2252.111628979982,1749013.0,2161.0919189453125,2069.315969238281,-0.3184188724110827,-0.0019258447606099,0.0044876697365057,0.007842952140636,-0.0126242910035774,Fast Moving Consumer Goods,8.0
2020-12-30,2263.02001953125,2270.589565123337,2234.2455531530823,2247.410299678395,1924886.0,2173.953405761719,2073.882395019531,-0.2302666091029538,0.0093530341635707,-0.0068977382957877,0.003344886711897,-0.0127150737199964,Fast Moving Consumer Goods,8.0
2020-12-31,2252.488037109375,2272.79945213594,2244.5892810295777,2253.052332361486,1709836.0,2185.994439697265,2078.326005859375,-0.2745403041287344,-0.0046539501776288,0.0002505208652896,0.0090173242618551,-0.0035066805903811,Fast Moving Consumer Goods,8.0
2021-01-01,2245.1064453125,2260.574976084946,2239.88751790114,2252.487968783113,830096.0,2198.209448242188,2082.807897949219,-0.3055705822785403,-0.0032770836849139,0.0032878278381966,0.0068898874727041,-0.0023245790515885,Fast Moving Consumer Goods,8.0
2021-01-04,2281.73291015625,2285.024097127421,2257.4721145680483,2261.5156187619127,1614486.0,2209.60166015625,2087.719621582032,-0.1516025191533483,0.0163139101578998,-0.0088604986606223,0.0014424067587059,-0.010632618515609,Fast Moving Consumer Goods,8.0
2021-01-05,2304.347900390625,2310.3659784688825,2261.515410831812,2261.515410831812,2356303.0,2218.741748046875,2093.7469848632813,-0.0565350246835395,0.0099113222821624,-0.0185876835488046,0.0026116187044662,-0.0185876835488046,Fast Moving Consumer Goods,8.0
2021-01-06,2273.08154296875,2303.830582791424,2258.318266373608,2299.8812048502014,1641627.0,2226.1375122070312,2098.721115722656,-0.187970600400794,-0.013568418821036,0.0117900134134429,0.013527468874924,-0.0064948292949756,Fast Moving Consumer Goods,8.0
2021-01-07,2227.52197265625,2287.562475766877,2223.9015759352187,2286.904284428944,2403881.0,2229.741357421875,2102.5981372070314,-0.3794910987004989,-0.0200430866430762,0.0266584628576669,0.0269539442697528,-0.0016253023608624,Fast Moving Consumer Goods,8.0
2021-01-08,2248.53857421875,2256.8136033460087,2219.952360406348,2247.410213332067,2797948.0,2231.657299804688,2106.864453125,-0.2911428114754985,0.0094349693607908,-0.0005018196706164,0.0036801810838997,-0.0127132414538781,Fast Moving Consumer Goods,8.0
2021-01-11,2284.177734375,2296.260953719765,2258.7885794004355,2280.322252345172,2787672.0,2234.2126708984374,2112.6381323242185,-0.14132511861119,0.0158499216179258,-0.0016879080694145,0.0052899645955404,-0.0111152274153094,Fast Moving Consumer Goods,8.0
2021-01-12,2234.151611328125,2287.9391923620065,2230.484380609896,2284.836027367747,2036708.0,2234.454821777344,2118.3666796875,-0.3516218344981514,-0.0219011516897406,0.0226862025757921,0.0240751705305741,-0.0016414421920314,Fast Moving Consumer Goods,8.0
2021-01-13,2230.813232421875,2254.9328350114324,2223.52560545301,2239.7932858654904,1702740.0,2236.913806152344,2124.0152954101563,-0.3656555048609907,-0.0014942490425998,0.004025461797116,0.0108120223777641,-0.0032668028246153,Fast Moving Consumer Goods,8.0
2021-01-14,2255.449951171875,2262.4554301757626,2210.8777488424066,2224.8418735643613,2120413.0,2239.480920410156,2130.463195800781,-0.2620891933460837,0.0110438284980286,-0.0135707190450449,0.0031060228138726,-0.0197620001748696,Fast Moving Consumer Goods,8.0
2021-01-15,2210.8779296875,2263.395954232003,2203.0262368475765,2249.761038845063,2042957.0,2241.166455078125,2135.9378442382813,-0.4494582950816753,-0.0197619199934879,0.0175871804749794,0.0237543755081612,-0.0035513913882315,Fast Moving Consumer Goods,8.0
2021-01-18,2193.434814453125,2232.834926206233,2182.1975798905914,2232.834926206233,1733797.0,2241.126477050781,2140.2681005859376,-0.522784581933641,-0.0078896781229529,0.0179627456870339,0.0179627456870339,-0.005123122186485,Fast Moving Consumer Goods,8.0
2021-01-19,2222.162109375,2239.9817178335784,2184.642673528756,2202.2740305194648,1495269.0,2243.8158569335938,2145.3271240234376,-0.4020225598052067,0.0130969449069483,-0.0089498775861716,0.0080190407276767,-0.016884202861688,Fast Moving Consumer Goods,8.0
2021-01-20,2215.3916015625,2232.317703412961,2206.3174221226486,2216.379003418767,1380562.0,2245.929248046875,2149.5285498046874,-0.4304840009710878,-0.003046810934241,0.000445700821277,0.0076402302141631,-0.0040959708583581,Fast Moving Consumer Goods,8.0
2021-01-21,2226.3935546875,2256.7194876168555,2209.7966630693218,2234.2454772139185,1521133.0,2245.802282714844,2153.87384765625,-0.3842346722281458,0.0049661437360511,0.0035267450850668,0.0136211016536167,-0.0074546081860661,Fast Moving Consumer Goods,8.0
2021-01-22,2265.60595703125,2277.5011540529463,2216.379116475142,2218.259794554459,2548089.0,2246.136108398437,2159.1058959960938,-0.2193960052940322,0.0176125205991507,-0.0208977921910266,0.0052503379878481,-0.0217278915617845,Fast Moving Consumer Goods,8.0
2021-01-25,2256.437744140625,2287.2338489552494,2242.7087017673234,2275.6205695081435,2124424.0,2246.6391845703124,2163.0083081054686,-0.2579367704787407,-0.0040466934959151,0.0085013758599505,0.0136481074625673,-0.0060843878405031,Fast Moving Consumer Goods,8.0
2021-01-27,2248.6328125,2280.322192518146,2195.691678156648,2280.322192518146,2460297.0,2246.9683227539062,2166.881560058593,-0.2907466584288364,-0.0034589616579905,0.0140927321890824,0.0140927321890824,-0.0235436991086565,Fast Moving Consumer Goods,8.0
2021-01-28,2163.15576171875,2267.674580180963,2153.376327867586,2226.628644745415,3867335.0,2241.975109863281,2169.0010766601563,-0.650069787390012,-0.0380128984626074,0.0293427242503481,0.0483177496100266,-0.0045209106178251,Fast Moving Consumer Goods,8.0
2021-01-29,2128.833251953125,2183.7491842459626,2116.7029713572856,2176.97878973724,4472694.0,2235.792370605469,2170.624094238281,-0.7943526269365793,-0.0158668693087333,0.0226159271704078,0.0257962582285176,-0.0056980886524157,Fast Moving Consumer Goods,8.0
2021-02-01,2114.446533203125,2148.6747836598856,2093.38280020476,2140.82286056357,2717591.0,2229.259375,2172.8150854492187,-0.8548306236560025,-0.0067580298911625,0.0124743411319501,0.0161878060850795,-0.0099618186923157,Fast Moving Consumer Goods,8.0
2021-02-02,2097.378662109375,2139.2708021948083,2073.447085204198,2135.5565097938907,4215607.0,2220.0416625976563,2174.690109863281,-0.926579482443928,-0.0080720277508716,0.0182026490372126,0.0199735702676127,-0.0114102318944676,Fast Moving Consumer Goods,8.0
2021-02-03,2099.635986328125,2122.345080897649,2085.2958168626005,2098.3664368733293,2353429.0,2209.806066894532,2176.807751464844,-0.917090282782175,0.0010762597424729,-0.0006046521697391,0.0108157293537527,-0.0068298360091468,Fast Moving Consumer Goods,8.0
2021-02-04,2111.62548828125,2124.2259398750466,2093.382772743629,2105.4191586455195,2908003.0,2201.733264160156,2178.9931127929685,-0.8666895574751196,0.005710276462775,-0.00293912422926,0.0059671810478347,-0.0086391813505098,Fast Moving Consumer Goods,8.0
2021-02-05,2134.146728515625,2148.6749222279464,2107.30000031196,2111.6256521604428,4036942.0,2197.064501953125,2181.1032299804688,-0.7720161634455134,0.0106653572611997,-0.0105527310068537,0.0068074952477266,-0.0125796075054025,Fast Moving Consumer Goods,8.0
2021-02-08,2103.20947265625,2152.1541714366977,2097.2384567855734,2151.495979945244,2780672.0,2189.798046875,2182.9989599609376,-0.90206828240914,-0.0144963115450327,0.0229584869775287,0.0232714332151771,-0.0028390019863954,Fast Moving Consumer Goods,8.0
2021-02-09,2084.0263671875,2120.182356836348,2078.6194177858856,2112.941792248308,3131481.0,2179.790478515625,2184.165915527344,-0.9827090323791366,-0.0091208725132464,0.0138747884940779,0.0173491037436548,-0.002594472645234,Fast Moving Consumer Goods,8.0
2021-02-10,2102.1279296875,2107.299794421689,2080.735216468806,2087.5526745275106,2055520.0,2173.1892944335937,2185.9958203125,-0.9066148057166856,0.0086858605941867,-0.0069335719078506,0.0024602997092371,-0.0101766942518451,Fast Moving Consumer Goods,8.0
2021-02-11,2127.987060546875,2132.688755333766,2100.764293645764,2108.2399424419327,1824480.0,2168.047985839844,2188.439755859375,-0.7979097939306995,0.0123014068240933,-0.0092797171895713,0.0022094564737074,-0.0127927314060428,Fast Moving Consumer Goods,8.0
2021-02-12,2107.81689453125,2136.68525541179,2098.8366113231887,2132.688814731627,1222094.0,2160.6663330078127,2190.3627465820314,-0.8826998878583501,-0.0094785191083076,0.0117998485850017,0.0136958580014416,-0.0042604664719031,Fast Moving Consumer Goods,8.0
2021-02-15,2083.038818359375,2126.811642864094,2080.9701185622816,2116.7029990436945,2449407.0,2154.274377441406,2192.0073974609377,-0.98686042894325,-0.0117553266776454,0.0161610913765082,0.0210139264419446,-0.0009931162966625,Fast Moving Consumer Goods,8.0
2021-02-16,2065.078369140625,2096.062490266023,2059.3892728282394,2094.134749588281,2396356.0,2147.856555175781,2192.23119140625,-1.0623614523389378,-0.0086222345260449,0.0140703524291663,0.0150038475964917,-0.0027549057689045,Fast Moving Consumer Goods,8.0
2021-02-17,2034.799560546875,2070.2034632125915,2031.132330114153,2064.984535616056,2447956.0,2138.488427734375,2190.496259765625,-1.1896456314920791,-0.0146623048530358,0.0148343727089601,0.0173992089207062,-0.0018022563518423,Fast Moving Consumer Goods,8.0
2021-02-18,2018.7667236328125,2039.1720324981416,2015.3343487934671,2034.8934444517984,3205806.0,2128.6571838378904,2188.3682690429687,-1.2570434777377155,-0.0078793200199795,0.0079884023400016,0.0101078092017534,-0.0017002335134436,Fast Moving Consumer Goods,8.0
2021-02-19,2050.9736328125,2063.103914958339,2021.728995971025,2024.455887437929,3364030.0,2119.8861877441404,2186.2788403320315,-1.121654068828064,0.0159537547368179,-0.0129293448488692,0.0059144018000878,-0.0142589043435784,Fast Moving Consumer Goods,8.0
2021-02-22,2038.2789306640625,2073.447517821161,2032.636896601964,2073.447517821161,2678023.0,2108.519836425781,2182.8400244140626,-1.1750192710140914,-0.0061895979281943,0.017254060093552,0.017254060093552,-0.002768038258758,Fast Moving Consumer Goods,8.0
2021-02-23,2049.2333984375,2061.5519289594595,2040.7232860978952,2054.6403467183377,2062144.0,2098.159619140625,2179.1632861328126,-1.1289695582493249,0.0053743712936622,0.0026385224274405,0.0060112872117701,-0.0041528272699896,Fast Moving Consumer Goods,8.0
2021-02-24,2048.858154296875,2057.9323357315816,2026.948205058802,2057.9323357315816,924143.0,2088.170886230469,2175.55427734375,-1.1305469863133648,-0.0001831143982482,0.0044288968544143,0.0044288968544143,-0.0106937365049519,Fast Moving Consumer Goods,8.0
2021-02-25,2034.2353515625,2054.640661415343,2031.13218702844,2047.117949611534,2099460.0,2081.7248657226564,2172.6063134765627,-1.1920174182559025,-0.0071370498263669,0.0063328945881993,0.0100309484038656,-0.0015254697700916,Fast Moving Consumer Goods,8.0
2021-02-26,2004.849853515625,2052.195785427879,1993.5187224095796,2029.251605169751,3413194.0,2075.525695800781,2168.6211572265624,-1.3155463538915924,-0.0144454760479429,0.0121713611676883,0.023615699614228,-0.0056518602059779,Fast Moving Consumer Goods,8.0
2021-03-01,2015.5228271484373,2025.4905138936,2001.04169617715,2007.812092091324,1229276.0,2070.579510498047,2165.3882690429687,-1.2706799687506634,0.0053235775308045,-0.0038256748835849,0.0049454596151932,-0.0071848012715268,Fast Moving Consumer Goods,8.0
2021-03-02,2048.010986328125,2053.6059566632143,2012.842404586205,2033.0126273374508,2095135.0,2068.111126708985,2162.463801269532,-1.134108258520404,0.0161189735695783,-0.007323378190253,0.0027319044538527,-0.0171720669355264,Fast Moving Consumer Goods,8.0
2021-03-03,2062.6337890625,2073.44768857206,2043.8270073067445,2073.44768857206,2031893.0,2066.261016845703,2160.348986816406,-1.0726378265778664,0.007140002095688,0.0052427627080009,0.0052427627080009,-0.0091178481878275,Fast Moving Consumer Goods,8.0
2021-03-04,2065.830810546875,2072.0371402373416,2044.297137679138,2054.640867446604,2290915.0,2063.9712829589844,2158.203127441406,-1.05919838578502,0.0015499704801345,-0.0054166793539636,0.0030042778231309,-0.0104237349727766,Fast Moving Consumer Goods,8.0
2021-03-05,2069.7802734375,2078.1021358775392,2045.4724183552569,2054.264679872226,2129837.0,2060.752960205078,2155.020075683594,-1.042595878438256,0.0019118036532621,-0.0074962515414765,0.0040206501853543,-0.0117441717819991,Fast Moving Consumer Goods,8.0
2021-03-08,2044.81396484375,2083.8850913646024,2039.595038125816,2078.1489323458054,1440724.0,2057.833184814453,2150.7377661132814,-1.1475476993132503,-0.0120622990344215,0.0163022006281157,0.0191074235566646,-0.002552274587157,Fast Moving Consumer Goods,8.0
2021-03-09,2067.33544921875,2073.447653185055,2033.060135968848,2046.1778201046168,1711842.0,2056.998638916016,2147.156950683593,-1.0528732789804145,0.0110139527420143,-0.0102342506254263,0.0029565612917898,-0.0165794638034455,Fast Moving Consumer Goods,8.0
2021-03-10,2094.9345703125,2103.444455566613,2062.3516825262545,2078.6195949842163,2696085.0,2056.638970947265,2144.214641113281,-0.9368538040763972,0.0133500932827228,-0.0077878209465271,0.0040621246003134,-0.0155531768141976,Fast Moving Consumer Goods,8.0
2021-03-12,2073.21240234375,2106.265226237722,2068.7457921107834,2102.5979959816877,2038930.0,2053.9002380371094,2140.4184887695315,-1.0281681076352145,-0.0103689004308663,0.0141739426238802,0.0159428063697699,-0.0021544392788298,Fast Moving Consumer Goods,8.0
2021-03-15,2078.94873046875,2085.154830602872,2053.0423431038625,2074.482119873941,1632022.0,2052.456829833985,2136.9477026367185,-1.0040540869503178,0.0027668791285037,-0.0021484948278651,0.002985210766945,-0.0124612920872975,Fast Moving Consumer Goods,8.0
2021-03-16,2110.167724609375,2113.411848160973,2082.192640078657,2088.8220757731942,2633605.0,2053.813275146485,2134.248928222656,-0.872817614059624,0.0150167215203935,-0.0101156171555661,0.0015373771069306,-0.013257280075164,Fast Moving Consumer Goods,8.0
2021-03-17,2093.47705078125,2127.047111803201,2086.8476140005537,2119.524398764109,3703365.0,2055.2332092285155,2130.483811035156,-0.942980834357672,-0.0079096432162588,0.0124421464152848,0.0160355524362796,-0.0031667109884114,Fast Moving Consumer Goods,8.0
2021-03-18,2083.038818359375,2115.668534357677,2073.447406881984,2104.478592563211,2597091.0,2057.6451721191406,2126.0576293945314,-0.98686042894325,-0.0049860744439398,0.0102925466462127,0.0156644781224006,-0.0046045284383827,Fast Moving Consumer Goods,8.0
2021-03-19,2174.11083984375,2186.523268780021,2060.7529270106083,2072.601290289521,5382214.0,2065.4123779296874,2124.078215332031,-0.6040175088671712,0.0437207509921031,-0.0466901446301258,0.0057091978517356,-0.0521398958855696,Fast Moving Consumer Goods,8.0
2021-03-22,2212.8056640625,2215.90882864268,2164.660353717568,2172.277191362105,2471516.0,2073.503979492188,2123.7838891601564,-0.4413546047800095,0.0177979997659783,-0.0183154234276443,0.0014023665207376,-0.0217575863650592,Fast Moving Consumer Goods,8.0
2021-03-23,2197.854248046875,2231.37723939236,2194.186788439801,2222.020912864267,1970612.0,2081.482745361328,2122.7702026367188,-0.5042064408697156,-0.006756768684411,0.0109955720853043,0.0152525998369887,-0.001668654602703,Fast Moving Consumer Goods,8.0
2021-03-24,2180.27001953125,2210.6427844888885,2177.40193976847,2197.854312289605,1762743.0,2088.034576416016,2120.692048339844,-0.5781259309884444,-0.008000634496692,0.0080651903667121,0.0139307354986097,-0.0013154699817394,Fast Moving Consumer Goods,8.0
2021-03-25,2103.585205078125,2183.4669495884355,2097.9431716166564,2180.2698891235746,2495833.0,2090.770928955078,2118.080720214844,-0.9004888017386407,-0.0351721638907881,0.0364542799884359,0.0379740950437725,-0.0026821036047641,Fast Moving Consumer Goods,8.0
2021-03-26,2179.611572265625,2186.288070677024,2114.634288211113,2120.46434381793,1929236.0,2098.0397399902345,2117.0566870117186,-0.5808938707989298,0.0361413300511763,-0.0271365913084291,0.003063159737429,-0.0298114053353876,Fast Moving Consumer Goods,8.0
2021-03-30,2255.638427734375,2262.4558862444637,2186.2884187524423,2186.2884187524423,3327203.0,2110.579168701172,2117.060456542969,-0.2612968872527597,0.0348809193510213,-0.0307451797811361,0.0030224075039082,-0.0307451797811361,Fast Moving Consumer Goods,8.0
2021-03-31,2286.4345703125,2293.111069894587,2239.558573349841,2243.649140351892,2709756.0,2124.124755859375,2118.571589355469,-0.1318379715558963,0.0136529605984135,-0.0187127287682499,0.0029200483883404,-0.0205017880552128,Fast Moving Consumer Goods,8.0
2021-04-01,2255.967529296875,2300.8216565164616,2249.3380930129347,2300.8216565164616,1532653.0,2134.5225830078125,2119.822243652344,-0.2599134304991319,-0.0133251313688197,0.0198824347589641,0.0198824347589641,-0.0029386222088074,Fast Moving Consumer Goods,8.0
2021-04-05,2231.6123046875,2272.9872176432177,2206.505301149813,2256.813433948242,2545447.0,2142.9715087890627,2120.011247558594,-0.3622964143902014,-0.0107959109752638,0.0112927900638508,0.0185403678178373,-0.0112506117146559,Fast Moving Consumer Goods,8.0
2021-04-06,2264.618896484375,2267.15776635916,2235.515444734996,2240.1700777679343,3683538.0,2152.9109130859374,2120.995793457031,-0.2235453492516861,0.0147904686345135,-0.0107959969575434,0.0011211024860415,-0.0128513684110644,Fast Moving Consumer Goods,8.0
2021-04-07,2261.75048828125,2289.725574873649,2244.9185112035398,2272.799472061441,1713970.0,2162.509423828125,2121.7029321289065,-0.235603385897364,-0.0012666185059119,0.0048851470741086,0.0123687766344455,-0.0074420132392682,Fast Moving Consumer Goods,8.0
2021-04-08,2266.122802734375,2293.4867587212984,2252.6761390594747,2262.455572563937,1814515.0,2173.5748657226563,2121.713269042969,-0.2172233213567695,0.0019331550831,-0.0016182839544319,0.0120752308541731,-0.0059337753711647,Fast Moving Consumer Goods,8.0
2021-04-09,2328.279541015625,2334.8619145160733,2279.381909298011,2279.381909298011,2604858.0,2186.6220703125,2123.1501049804688,0.0440673231040104,0.0274286716528555,-0.0210016155088852,0.002827140549273,-0.0210016155088852,Fast Moving Consumer Goods,8.0
2021-04-12,2315.11474609375,2339.7986462094937,2292.1705650542444,2295.8377955271694,2261945.0,2197.6310791015626,2124.479743652344,-0.011274025950793,-0.0056543016806875,-0.0083265637692931,0.0106620633631193,-0.0099106020892566,Fast Moving Consumer Goods,8.0
2021-04-13,2307.9677734375,2356.395228237563,2302.7020131847835,2322.637152546716,1811781.0,2209.36884765625,2127.3759838867186,-0.0413180266968627,-0.0030870921919999,0.0063559722445203,0.020982725737082,-0.0022815570968193,Fast Moving Consumer Goods,8.0
2021-04-15,2313.844970703125,2348.0263837380994,2276.654748485288,2348.0263837380994,3352379.0,2221.113659667969,2131.0762182617186,-0.0166118290484329,0.0025464815121189,0.0147725597296985,0.0147725597296985,-0.016072910107947,Fast Moving Consumer Goods,8.0
2021-04-16,2312.19970703125,2331.053551786038,2294.4273899798386,2322.543437068045,1225517.0,2231.2152587890623,2135.031281738281,-0.0235280865133425,-0.0007110518175187,0.0044735452588027,0.0081540728067106,-0.0076863244110648,Fast Moving Consumer Goods,8.0
2021-04-19,2291.27734375,2312.9522075051145,2270.025816280825,2294.427571795372,1746316.0,2241.1052734375,2138.909255371094,-0.111480220691681,-0.009048683475578,0.0013748785383684,0.0094597294449045,-0.0092749694955711,Fast Moving Consumer Goods,8.0
2021-04-20,2254.416015625,2309.4729179512533,2241.5804782489536,2309.4729179512533,1589508.0,2249.674133300781,2142.0048559570314,-0.2664355875238389,-0.0160876762586371,0.0244218023402347,0.0244218023402347,-0.005693508778808,Fast Moving Consumer Goods,8.0
2021-04-22,2209.232421875,2247.410278264625,2192.870614607994,2247.410278264625,1721265.0,2251.430212402344,2143.956994628906,-0.4563755788498146,-0.0200422608058316,0.0172810502016909,0.0172810502016909,-0.0074061049914881,Fast Moving Consumer Goods,8.0
2021-04-23,2170.0673828125,2209.796706579731,2162.779755375908,2200.3933163389665,1949756.0,2249.293298339844,2144.675407714844,-0.6210151429573675,-0.0177278943920532,0.0139746506337341,0.0183078756364423,-0.0033582493770988,Fast Moving Consumer Goods,8.0
2021-04-26,2219.8115234375,2228.415764408171,2173.1237764527486,2185.3481854072643,1946867.0,2250.391162109375,2147.0074487304687,-0.411903807300703,0.0229228553080824,-0.015525344231418,0.0038761133005322,-0.0210323022886432,Fast Moving Consumer Goods,8.0
2021-04-27,2237.865966796875,2244.072066745358,2212.570708755825,2222.0211620676773,1668456.0,2253.270959472656,2150.0842407226564,-0.3360076571615829,0.0081333226576897,-0.0070803189128778,0.0027732223647718,-0.0113032944851724,Fast Moving Consumer Goods,8.0
2021-04-28,2262.972412109375,2299.1283934866483,2225.1237749568854,2238.0063707559198,1951215.0,2261.2403198242187,2153.3011303710937,-0.2304667382327442,0.0112189227080635,-0.0110324108326995,0.0159772081991804,-0.016725187169741,Fast Moving Consumer Goods,8.0
2021-04-29,2263.960205078125,2302.8430838985387,2241.909072483268,2287.8447231819,3151150.0,2265.457751464844,2156.0205932617187,-0.2263143153654012,0.0004365024352326,0.0105498842471705,0.0171747183246411,-0.009740070759811,Fast Moving Consumer Goods,8.0
2021-04-30,2213.322998046875,2297.154130975629,2191.22503078013,2266.2170686321697,4010778.0,2263.3419799804688,2158.1307153320317,-0.4391798682362873,-0.0223666506671227,0.0238980350504516,0.0378756887280933,-0.0099840679766328,Fast Moving Consumer Goods,8.0
2021-05-03,2264.33642578125,2270.9187991120093,2200.3933705681584,2203.2143877099124,1692239.0,2262.2370727539064,2161.756667480469,-0.2247327820884424,0.0230483430477121,-0.0269933554817275,0.002906976744186,-0.0282392026578072,Fast Moving Consumer Goods,8.0
2021-05-04,2264.00732421875,2273.927947559581,2230.6723493047502,2265.464895727114,1453111.0,2262.6390625,2165.735246582032,-0.2261162388420702,-0.0001453412835446,0.0006438015870229,0.004381886593169,-0.0147238812160216,Fast Moving Consumer Goods,8.0
2021-05-05,2251.782958984375,2288.7853948101674,2227.3341421129435,2288.7853948101674,1256857.0,2263.647595214844,2170.074914550781,-0.2775042678560914,-0.0053994371412174,0.016432505485556,0.016432505485556,-0.0108575370347676,Fast Moving Consumer Goods,8.0
2021-05-06,2247.41064453125,2272.3766957233643,2235.2332980417805,2256.8140363493726,1377740.0,2262.787182617188,2174.64779296875,-0.2958843323966859,-0.0019417122044022,0.0041841004184102,0.0111088070410565,-0.0054183896116632,Fast Moving Consumer Goods,8.0
2021-05-07,2267.345458984375,2279.38184467322,2254.1336494894904,2265.0887371067624,1169518.0,2263.066931152344,2178.9752294921877,-0.2120835947824606,0.0088701254938137,-0.0009953145290102,0.0053085804111367,-0.0058269944893191,Fast Moving Consumer Goods,8.0
2021-05-10,2287.750732421875,2300.9625416977688,2271.859094657606,2278.441467862326,988495.0,2264.148327636719,2183.964665527344,-0.1263051708446146,0.0089996314221302,-0.004069177829393,0.0057750213293155,-0.0069464026561345,Fast Moving Consumer Goods,8.0
