Date_Ticker,Close_VBL.NS,High_VBL.NS,Low_VBL.NS,Open_VBL.NS,Volume_VBL.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
Date,,,,,,,,,,,,,,
2020-11-10,63.27638626098633,63.70416433267265,60.26010838340288,60.67479212552883,2970168.0,59.07039966583252,60.87602088928222,-0.9545691950725804,0.0476260340377053,-0.041114771073163,0.0067604693782912,-0.0476683018076075,Fast Moving Consumer Goods,8.0
2020-11-11,64.33710479736328,64.59900637152305,62.97519712946845,63.2938445442414,3101051.0,59.35849590301514,60.829052505493166,-0.9492521976397862,0.0167632603417327,-0.0162155300025972,0.004070770280768,-0.0211683082753616,Fast Moving Consumer Goods,8.0
2020-11-12,62.54741668701172,64.59027823360796,61.98868407497699,64.16686868125957,3098880.0,59.56452827453613,60.74201240539551,-0.9582232552407444,-0.0278173554123764,0.025891588814157,0.032661005918418,-0.0089329446622973,Fast Moving Consumer Goods,8.0
2020-11-13,64.8128890991211,65.47637997772267,62.07161133604285,62.8573271764305,5757660.0,59.82490558624268,60.727607345581056,-0.9468672634425854,0.0362200796148917,-0.030172423261365,0.0102370205652593,-0.0422952564093523,Fast Moving Consumer Goods,8.0
2020-11-14,64.59028625488281,65.03989201559905,64.16687664995244,65.03989201559905,187818.0,60.08790264129639,60.72647254943848,-0.9479830907905172,-0.0034345459264722,0.0069608881890077,0.0069608881890077,-0.006555313956336,Fast Moving Consumer Goods,8.0
2020-11-17,64.9482192993164,65.03988335281934,63.47718096108895,64.16686810345121,2334442.0,60.37970943450928,60.72542503356934,-0.9461889022163588,0.0055415924775613,-0.0120303713372695,0.0014113405185214,-0.0226494021560178,Fast Moving Consumer Goods,8.0
2020-11-18,67.44068145751953,68.00377882998592,64.95257905386151,65.0398820757198,6928751.0,60.82276611328125,60.78330604553223,-0.9336950931218478,0.0383761431043477,-0.0355986821294499,0.0083495207980821,-0.0368931978426887,Fast Moving Consumer Goods,8.0
2020-11-19,67.09584045410156,67.83354389844203,65.91290731696454,66.78592258251273,2739285.0,61.25316429138184,60.86344917297363,-0.9354236560412422,-0.0051132490948387,-0.0046190325583721,0.010994771648253,-0.0176304988376476,Fast Moving Consumer Goods,8.0
2020-11-20,67.20497131347656,68.08672362808896,66.34941515172618,66.9605288367418,2295180.0,61.68880081176758,60.9362589263916,-0.9348766226113208,0.0016264921735297,-0.003637267778816,0.0131203435903495,-0.0127305487232433,Fast Moving Consumer Goods,8.0
2020-11-23,66.01766967773438,68.09546093941705,65.47639985005281,67.22243807856911,3254692.0,62.05546875,60.98698135375977,-0.9408281352253608,-0.0176668721455744,0.0182491809649723,0.031473259686769,-0.0081988629759846,Fast Moving Consumer Goods,8.0
2020-11-24,67.04782104492188,67.21806605736963,65.45456900875422,66.00019977774227,1565887.0,62.47495384216309,61.03045776367188,-0.9356643599288208,0.0156041764608806,-0.0156249860301604,0.0025391580187772,-0.0237629204251124,Fast Moving Consumer Goods,8.0
2020-11-25,65.86051940917969,67.22242705587908,65.56369213475395,66.39305959531652,1467360.0,62.86803035736084,61.06337051391601,-0.941615872542861,-0.0177082807052998,0.008085878928896,0.0206786654420094,-0.0045069075842175,Fast Moving Consumer Goods,8.0
2020-11-26,67.88155364990234,68.53195400641158,66.20099118308202,66.31448285694566,4114935.0,63.40777397155762,61.15067222595215,-0.9314851606706848,0.0306865821717306,-0.0230853701587152,0.0095814005652208,-0.0247572775880732,Fast Moving Consumer Goods,8.0
2020-11-27,76.07483673095703,80.6669111222653,68.01687517137587,68.21766986857591,27224370.0,64.35281658172607,61.42628410339356,-0.8904152032652806,0.1206996988211461,-0.1032820732848686,0.060362592791995,-0.1059215097375574,Fast Moving Consumer Goods,8.0
2020-12-01,72.94943237304688,78.57166893021645,71.74902521489899,78.57166893021645,7640538.0,65.07480278015137,61.65388008117676,-0.9060817221178809,-0.0410832870922,0.0770703263106795,0.0770703263106795,-0.0164553324007961,Fast Moving Consumer Goods,8.0
2020-12-02,75.97880554199219,77.26213972236587,71.84942733841983,72.94943341672467,5021010.0,65.93974609375,61.96790481567383,-0.8908965727970494,0.0415270286608096,-0.0398712786237898,0.0168906864383964,-0.0543490803009547,Fast Moving Consumer Goods,8.0
2020-12-03,73.89228820800781,77.26213517378878,73.33355190235582,75.07958974445691,3017013.0,66.69687137603759,62.24665954589844,-0.9013555276732116,-0.0274618338509045,0.0160680033768454,0.0456048533277897,-0.0075614968652634,Fast Moving Consumer Goods,8.0
2020-12-04,72.93196868896484,74.98356351417704,72.54784587618575,74.28951534276976,2317297.0,67.29510746002197,62.52035087585449,-0.9061692612342882,-0.0129962076196592,0.0186138764414065,0.028130254291663,-0.0052668647190544,Fast Moving Consumer Goods,8.0
2020-12-07,75.09268951416016,75.51609903592184,72.89704596025285,73.33355355733467,2592922.0,68.01905822753906,62.83140731811523,-0.895338351161019,0.0296265254323546,-0.0234261945897379,0.0056384919024885,-0.0292391119310392,Fast Moving Consumer Goods,8.0
2020-12-08,77.28833770751953,77.69865667176974,75.4637262509221,75.4637262509221,7765717.0,68.8634859085083,63.16280517578125,-0.8843323628549352,0.029239173714045,-0.0236078496538801,0.0053089376278601,-0.0236078496538801,Fast Moving Consumer Goods,8.0
2020-12-09,79.20897674560547,79.44468967070522,77.44111107441046,77.96056070745522,7353225.0,69.66011543273926,63.50572685241699,-0.8747048957327823,0.0248503085336647,-0.0157610423646776,0.0029758360072846,-0.0223190065549369,Fast Moving Consumer Goods,8.0
2020-12-10,79.51890563964844,79.7939053133227,78.22247325434185,79.27009462699574,4384912.0,70.41920547485351,63.84297424316407,-0.8731513345594254,0.0039128001241369,-0.0031289541858161,0.0034582929865818,-0.0163034485306118,Fast Moving Consumer Goods,8.0
2020-12-11,79.44905853271484,80.36136054708972,78.99945281722569,80.31771278046986,5308717.0,71.26428756713867,64.21269775390626,-0.873501452781666,-0.0008783710788238,0.0109334744023092,0.0114828549415624,-0.005659043968457,Fast Moving Consumer Goods,8.0
2020-12-14,78.73754119873047,80.21294806058275,77.58515777216307,79.8768340423235,6104351.0,71.96052017211915,64.56635757446288,-0.8770680311985054,-0.0089556421073434,0.0144694998884649,0.0187382897584826,-0.0146357558163878,Fast Moving Consumer Goods,8.0
2020-12-15,80.26969146728516,80.57960932383835,78.85103798300588,79.18278346809244,2971597.0,72.74449043273925,64.95912864685059,-0.8693879174216823,0.0194589549689848,-0.0135407023413774,0.0038609573661998,-0.0176735883537992,Fast Moving Consumer Goods,8.0
2020-12-16,85.11058044433594,85.90502972547198,80.46175995103009,80.7542187141545,7708668.0,73.75260848999024,65.45613815307617,-0.8451222961652307,0.0603078059546764,-0.0511847258876418,0.0093343186826886,-0.0546209468791752,Fast Moving Consumer Goods,8.0
2020-12-17,85.66494750976562,87.28003471691261,84.05858985567966,85.56455390297454,8382510.0,74.66382179260253,65.97584617614746,-0.8423434550658915,0.0065134917719454,-0.0011719333252336,0.0188535364124617,-0.018751632969866,Fast Moving Consumer Goods,8.0
2020-12-18,84.59986114501953,86.60343954836799,83.05024944157968,86.27168658270455,2597681.0,75.53902282714844,66.48708572387696,-0.8476823468386346,-0.0124331642720574,0.0197615624311628,0.0236829987216404,-0.0183169532723408,Fast Moving Consumer Goods,8.0
2020-12-21,79.24388885498047,84.47327302306593,75.3458626184895,84.33359268805809,3422193.0,76.14096870422364,66.9215869140625,-0.8745298939867447,-0.0633094690410656,0.0642283450070451,0.065991008816534,-0.0491902441035485,Fast Moving Consumer Goods,8.0
2020-12-22,79.37920379638672,80.05579279246177,75.62522662417533,79.18277763359505,2394787.0,76.80904541015624,67.34028648376464,-0.8738516092472952,0.0017075757305889,-0.0024745292645604,0.0085235044409182,-0.0472916959691434,Fast Moving Consumer Goods,8.0
2020-12-23,79.01690673828125,82.49152350127484,76.83436119376599,79.6934957821492,2702441.0,77.40749969482422,67.71201774597168,-0.8756676730397084,-0.0045641306636784,0.0085625858034272,0.0439730800207374,-0.0276212475862193,Fast Moving Consumer Goods,8.0
2020-12-24,80.1343765258789,81.36533345274393,78.13516646046929,79.00818173123264,2633208.0,78.12119255065917,68.14320167541504,-0.8700662021611318,0.0141421606302423,-0.0140538286247546,0.0153611593454836,-0.0249482201282739,Fast Moving Consumer Goods,8.0
2020-12-28,78.30103302001953,80.84152026686563,77.52405035248778,80.27405436404915,1631036.0,78.64216651916504,68.5406869506836,-0.8792560884314139,-0.0228783648833569,0.0251978967317731,0.0324451306561506,-0.0099230193723383,Fast Moving Consumer Goods,8.0
2020-12-29,78.7680892944336,79.35738276247979,77.88197607082759,78.92086769482006,1565685.0,78.77682914733887,68.92394187927246,-0.8769149046707226,0.0059648801094954,0.0019395976436014,0.0074813731464709,-0.0112496473069663,Fast Moving Consumer Goods,8.0
2020-12-30,78.80302429199219,80.04707177534154,77.4367480793724,78.9994504757278,4018893.0,79.06950874328614,69.31339546203613,-0.8767397881945195,0.0004435171383681,0.0024926224025081,0.0157867987241164,-0.0173378652011788,Fast Moving Consumer Goods,8.0
2020-12-31,79.97286224365234,80.75421339704297,78.66333194760816,79.18278153769685,2919690.0,79.26921157836914,69.73061103820801,-0.8708758146968867,0.0148450895402885,-0.0098793601202913,0.0097702036849711,-0.016374683352641,Fast Moving Consumer Goods,8.0
2021-01-01,79.2657241821289,80.47922203152851,78.83357756644246,79.6192973234762,2165748.0,79.53788337707519,70.14433456420899,-0.8744204414086942,-0.0088422252459716,0.0044606057031018,0.015309238159628,-0.0054518724221014,Fast Moving Consumer Goods,8.0
2021-01-04,83.0458984375,83.89708610258661,79.06056877738617,79.44469161092051,6598215.0,80.04357986450195,70.63549499511718,-0.8554717984633425,0.0476898974225654,-0.0433640540271803,0.0102496051111689,-0.0479894821429763,Fast Moving Consumer Goods,8.0
2021-01-05,84.37287902832031,85.35502487805209,83.1331926447195,83.37326658026299,3172016.0,80.50758934020996,71.15310775756836,-0.8488201258915983,0.0159788817483742,-0.0118475564609071,0.0116405397213257,-0.0146929487043425,Fast Moving Consumer Goods,8.0
2021-01-06,83.81851959228516,85.11931297371758,83.19867633862599,84.50819927350328,1929735.0,80.83409843444824,71.65579193115235,-0.851598928747549,-0.0065703510703846,0.0082282493722496,0.0155191643536514,-0.0073950632470514,Fast Moving Consumer Goods,8.0
2021-01-07,86.03598022460938,86.60344613583736,83.92327850839372,84.90105589533206,3462041.0,81.17544860839844,72.20334915161133,-0.8404836025935803,0.0264554974617843,-0.013191275630433,0.0065956813619898,-0.0245560254058841,Fast Moving Consumer Goods,8.0
2021-01-08,86.43756866455078,88.62011427418598,84.93161211897072,86.04470880631717,2847487.0,81.52138175964356,72.77212074279785,-0.8384705853500979,0.0046676801832559,-0.0045450128260574,0.025249965302764,-0.0174224769257962,Fast Moving Consumer Goods,8.0
2021-01-11,86.97447967529297,93.09870711812476,85.90503072487007,87.21456112237261,6125186.0,81.89765281677246,73.36987670898438,-0.8357792451237773,0.0062115468891292,0.0027603665808171,0.0704140739409506,-0.0122961235803368,Fast Moving Consumer Goods,8.0
2021-01-12,84.54312133789062,88.00027162801028,84.33359707788338,87.67288716180697,3292515.0,82.18793182373047,73.91725944519042,-0.8479667629193341,-0.0279548477493568,0.0370197571888517,0.0408921534408763,-0.0024783123297499,Fast Moving Consumer Goods,8.0
2021-01-13,81.86295318603516,86.77804371088878,80.56215237600388,86.77804371088878,5096936.0,82.26759490966796,74.38432434082031,-0.8614014741025166,-0.0317017885008495,0.0600404741529905,0.0600404741529905,-0.0158899814800863,Fast Moving Consumer Goods,8.0
2021-01-14,79.531982421875,81.45262626722491,79.18277785598312,81.45262626722491,4918443.0,81.98866500854493,74.80136520385742,-0.8730857853914384,-0.0284740615069551,0.0241493269356962,0.0241493269356962,-0.004390743890169,Fast Moving Consumer Goods,8.0
2021-01-15,78.19190216064453,81.07722519902093,77.78594426771845,79.75896541744018,4218446.0,81.61501274108886,75.1902075958252,-0.8798031218613354,-0.01684957699309,0.0200412474117348,0.0369005352043811,-0.0051918150308205,Fast Moving Consumer Goods,8.0
2021-01-18,76.51134490966797,79.09547984153156,75.55975622558265,78.19190744394496,2844123.0,81.2105869293213,75.50108955383301,-0.888227146032372,-0.0214927275656227,0.0219648803227954,0.0337745328475733,-0.0124372233321581,Fast Moving Consumer Goods,8.0
2021-01-19,76.31055450439453,78.44945239563252,75.83476013558243,77.38437197320387,1977468.0,81.063920211792,75.81502716064453,-0.889233635532419,-0.0026243219944767,0.0140716769231115,0.0280288605570913,-0.0062349745969242,Fast Moving Consumer Goods,8.0
2021-01-20,80.04706573486328,80.84151494927772,76.82126008555883,76.82126008555883,3896932.0,81.09731330871583,76.2079727935791,-0.8705038594997798,0.0489645404195506,-0.0402988619219242,0.0099247762191041,-0.0402988619219242,Fast Moving Consumer Goods,8.0
2021-01-21,80.6363525390625,82.32128355434659,78.75500284608435,81.03358089682077,5340937.0,81.17828559875488,76.55517211914062,-0.8675499784110144,0.0073617539729824,0.004926169714408,0.0208954269659935,-0.0233312846345172,Fast Moving Consumer Goods,8.0
2021-01-22,78.92086791992188,81.19071630551574,78.5716633579758,81.19071630551574,1503945.0,81.11761016845703,76.8468473815918,-0.8761490808148658,-0.0212743330411627,0.0287610671983105,0.0287610671983105,-0.0044247430514881,Fast Moving Consumer Goods,8.0
2021-01-25,77.93873596191406,80.0689043994656,77.29707255910891,79.67168348409298,1574055.0,81.09949531555176,77.15467376708985,-0.8810721522238271,-0.0124445154227693,0.0222347398991145,0.0273313187757173,-0.0082329203172952,Fast Moving Consumer Goods,8.0
2021-01-27,78.6240463256836,80.57960849823422,77.69865379530506,78.13516140242965,3482876.0,81.09229316711426,77.43089691162109,-0.8776369398466815,0.0087929365970782,-0.0062180076719638,0.0248723165995568,-0.0117698410807463,Fast Moving Consumer Goods,8.0
2021-01-28,75.2803955078125,78.5585789102013,74.56015863224715,77.87326024893422,2034382.0,80.91616172790528,77.64469909667969,-0.8943974490723475,-0.0425270763097172,0.0344427619386329,0.0435463095042931,-0.0095673896332093,Fast Moving Consumer Goods,8.0
2021-01-29,78.44945526123047,79.39667551026433,75.51610797603345,75.60341100442096,5681542.0,80.83999137878418,77.91472381591797,-0.8785121015504233,0.0420967468627218,-0.0362787000538423,0.0120742743959112,-0.0373915570914954,Fast Moving Consumer Goods,8.0
2021-02-01,78.73754119873047,79.96849809585848,76.38912658038342,78.39270512060736,2176515.0,80.81358222961425,78.14066101074219,-0.8770680311985054,0.0036722490492852,-0.0043795637109463,0.0156336720500469,-0.0298258566700697,Fast Moving Consumer Goods,8.0
2021-02-02,75.96135711669922,79.5843843011346,75.60341542868181,79.39231912607835,5941563.0,80.45935516357422,78.31797134399415,-0.8909840354266795,-0.0352587093750396,0.0451672026357843,0.0476956616094856,-0.0047121549904315,Fast Moving Consumer Goods,8.0
2021-02-03,78.30976104736328,78.99944817165152,76.1315840109549,76.38475602881987,3679987.0,80.15619926452636,78.54006713867187,-0.8792123379949046,0.0309157711210479,-0.0245819294146375,0.0088071667575528,-0.0278148854916181,Fast Moving Consumer Goods,8.0
2021-02-04,78.82484436035156,79.44468758652211,76.83436389279537,78.57167233532014,3221336.0,79.9065155029297,78.79621063232422,-0.876630412103246,0.0065775109781876,-0.0032118303193093,0.0078635515388638,-0.0252519428830917,Fast Moving Consumer Goods,8.0
2021-02-05,78.68080139160156,79.45341552719267,77.84706539948952,79.18278440153784,1353588.0,79.5387565612793,79.02887023925781,-0.8773524472792049,-0.0018273803128808,0.0063799936078163,0.0098196017570504,-0.0105964349290553,Fast Moving Consumer Goods,8.0
2021-02-08,77.46293640136719,79.40540057372957,77.00024011820967,78.7724667667732,2064431.0,79.09002494812012,79.26091857910156,-0.883457162907805,-0.0154785534551554,0.0169052507720699,0.0250760462048285,-0.0059731312115525,Fast Moving Consumer Goods,8.0
2021-02-09,78.25737762451172,78.70261475582787,77.08753521420174,78.13515640152079,1235452.0,78.65416984558105,79.46843505859376,-0.8794749171007379,0.0102557592062893,-0.0015617853127837,0.0056893949788663,-0.0149486533515476,Fast Moving Consumer Goods,8.0
2021-02-10,77.7815933227539,79.44468936168127,76.86492279260206,78.87286241114032,2182151.0,78.31609344482422,79.5025701904297,-0.8818598512979386,-0.0060797373512907,0.0140299142993665,0.0213816144396317,-0.0117851858131541,Fast Moving Consumer Goods,8.0
2021-02-11,78.96016693115234,80.75422128918122,77.24468604706433,77.42802165520006,7241557.0,78.17095413208008,79.6227848815918,-0.8759520891204079,0.0151523459220995,-0.019404027821879,0.022721005131526,-0.0217259024488105,Fast Moving Consumer Goods,8.0
2021-02-12,79.67604064941406,80.48358051799171,79.00818112499671,79.27009020012332,1700122.0,78.17815704345703,79.69672958374024,-0.8723636737287024,0.0090662639921456,-0.0050950128292265,0.0101352911364025,-0.0083821876560863,Fast Moving Consumer Goods,8.0
2021-02-15,82.49588012695312,84.06731942910851,79.96849115757267,80.46175207415645,7158600.0,78.39335594177246,79.86880142211913,-0.8582288408312043,0.0353913102929745,-0.0246573289437769,0.0190487003682739,-0.0306365477341541,Fast Moving Consumer Goods,8.0
2021-02-16,78.71134948730469,83.80978292531385,77.96055550251874,83.63517688487869,12573562.0,78.5033561706543,79.98438903808594,-0.877199320751422,-0.0458753895809634,0.0625554945969788,0.0647738029041351,-0.0095385734036619,Fast Moving Consumer Goods,8.0
2021-02-17,82.53080749511719,82.93675791068856,79.0954775801499,79.12166623753366,10956611.0,78.81436882019042,80.13315139770508,-0.8580537625983897,0.048524870081519,-0.041307499115227,0.0049187743085561,-0.0416248188916669,Fast Moving Consumer Goods,8.0
2021-02-18,82.81453704833984,83.63517492874168,81.71453100841154,83.3732658742147,2838555.0,78.95274238586425,80.24367538452148,-0.856631529221338,0.00343786231874,0.0067467481651042,0.0099093457459384,-0.0132827650692077,Fast Moving Consumer Goods,8.0
2021-02-19,85.03636932373047,85.73041745361552,82.48715266252445,83.37326593389783,4760010.0,79.17274322509766,80.36022323608398,-0.8454942896057261,0.0268290128108029,-0.0195575540566796,0.0081617798996429,-0.0299779574490208,Fast Moving Consumer Goods,8.0
2021-02-22,89.49313354492188,93.84949504231494,85.2589932781313,85.64311607528506,21004661.0,79.70135650634765,80.55970779418945,-0.8231541464763497,0.0524100953113915,-0.0430202554892578,0.0486781647354692,-0.0473124596164152,Fast Moving Consumer Goods,8.0
2021-02-23,90.13916778564452,98.65109630769972,88.32765442743691,92.71457322179252,10215416.0,80.31137809753417,80.77350997924805,-0.8199158110634963,0.0072188135014668,0.028571435696771,0.0944309641541953,-0.0200968502673054,Fast Moving Consumer Goods,8.0
2021-02-24,91.45743560791016,93.2383919386386,89.04789896139256,90.32251120711216,2184570.0,80.9530475616455,81.02790786743164,-0.8133078124414842,0.0146248057825487,-0.0124093179876981,0.0194730621834142,-0.0263459895906943,Fast Moving Consumer Goods,8.0
2021-02-25,91.02090454101562,92.32606624970612,89.10462922390874,91.9288454015066,4638802.0,81.74007301330566,81.24293212890625,-0.8154959844045584,-0.0047730516823803,0.0099750806154848,0.01433914236814,-0.0210531341868106,Fast Moving Consumer Goods,8.0
2021-02-26,91.0514678955078,92.53123573358836,88.61575034195464,89.53242081675106,4075267.0,82.37017364501953,81.36174987792968,-0.8153427813899985,0.0003357839020201,-0.0166833892288265,0.016251993210903,-0.0267509970992279,Fast Moving Consumer Goods,8.0
2021-03-01,91.22608184814452,93.41299609891423,88.00900535462392,93.41299609891423,4356720.0,82.99460067749024,81.47297256469727,-0.8144675049560911,0.0019177500008798,0.0239724671548433,0.0239724671548433,-0.0352648763198639,Fast Moving Consumer Goods,8.0
2021-03-02,92.09909057617188,92.62726973670738,90.39670787753916,92.53123716206456,2760547.0,83.80148735046387,81.62295715332031,-0.8100914287336626,0.0095697273229443,0.0046921916730031,0.0057349009336706,-0.0184842509082618,Fast Moving Consumer Goods,8.0
2021-03-03,91.52289581298828,92.97646741402048,90.06058716656722,92.60980374162502,2766993.0,84.46214408874512,81.86853729248047,-0.8129796841676639,-0.00625624812991,0.0118758035241548,0.0158820543004052,-0.0159775172478048,Fast Moving Consumer Goods,8.0
2021-03-04,91.67131805419922,92.53997230832977,90.47091829178648,90.70663121962136,2512395.0,85.1044677734375,82.11437957763673,-0.8122356972866732,0.0016216952041619,-0.0105233223984791,0.0094757474046238,-0.0130946056835684,Fast Moving Consumer Goods,8.0
2021-03-05,91.09947967529295,92.15146940506106,89.83796570411843,91.6713065630138,2533691.0,85.72540168762207,82.35603103637695,-0.8151021157458084,-0.0062379203336877,0.0062769500963015,0.0115477029453705,-0.0138476528699281,Fast Moving Consumer Goods,8.0
2021-03-08,87.2101821899414,90.96852791271078,86.60343709961523,90.96852791271078,5302473.0,86.21276397705078,82.4975471496582,-0.8345977538776929,-0.0426928616849869,0.0430952628281844,0.0430952628281844,-0.0069572735096997,Fast Moving Consumer Goods,8.0
2021-03-09,86.70820617675781,88.25781046754598,85.55582276903156,87.91296690188238,4954185.0,86.63530540466309,82.66569061279297,-0.8371139776278103,-0.0057559335455842,0.0138944256633406,0.0178714836705218,-0.0132903615302232,Fast Moving Consumer Goods,8.0
2021-03-10,86.37644958496094,87.99590521764132,86.07962981241492,86.86534199281121,1382703.0,87.06504821777344,82.81785781860351,-0.8387769531358291,-0.0038261268041986,0.0056600197183307,0.0187488098950798,-0.0034363506948044,Fast Moving Consumer Goods,8.0
2021-03-12,85.21971893310547,87.6117890563918,84.77011318577537,86.86535599548905,3694680.0,87.37802581787109,82.94619171142578,-0.8445752244919208,-0.0133917364908324,0.0193105197128771,0.028069443941302,-0.0052758417061081,Fast Moving Consumer Goods,8.0
2021-03-15,84.0760498046875,86.62962745592839,83.63517369067476,86.17566075994885,3018015.0,87.59802627563477,83.02825546264648,-0.8503080231668025,-0.0134202405585931,0.0249727593070661,0.0303722362928915,-0.005243777687426,Fast Moving Consumer Goods,8.0
2021-03-16,86.93518829345703,87.99590763395578,84.23756166343756,84.23756166343756,3452681.0,87.81999168395996,83.18164474487304,-0.8359761985748466,0.0340065749450817,-0.0310303190569209,0.0122012658087102,-0.0310303190569209,Fast Moving Consumer Goods,8.0
2021-03-17,87.8780517578125,88.69868970445968,87.30185628724709,87.73837141336273,2762392.0,88.27832679748535,83.2782878112793,-0.8312499658867889,0.0108455906390028,-0.0015894793029176,0.0093383720989721,-0.0065567620018861,Fast Moving Consumer Goods,8.0
2021-03-18,85.1585922241211,89.48876506560481,84.44708497525326,87.91296466306875,2494935.0,88.40971603393555,83.29400207519531,-0.8448816305210406,-0.0309458332233639,0.0323440344304739,0.0508483375357771,-0.0083550846753699,Fast Moving Consumer Goods,8.0
2021-03-19,85.21099090576172,88.17488807784795,83.8228868995733,85.48162206917694,17417137.0,88.52953872680663,83.32185150146485,-0.8446189749284302,0.000615307043859,0.0031760123962707,0.0347830384388339,-0.0162901990862137,Fast Moving Consumer Goods,8.0
2021-03-22,87.29312133789062,87.73836598968725,85.11930536760937,86.00105762535956,2437031.0,88.64237632751465,83.34699432373047,-0.8341820100006881,0.0244349984667074,-0.0148014378765285,0.0051005697238524,-0.0249024887295178,Fast Moving Consumer Goods,8.0
2021-03-23,87.22329711914062,89.04790126537915,85.90939810136524,88.0875828992968,2277810.0,88.52888450622558,83.36270889282227,-0.8345320134927632,-0.0007998822550946,0.0099088868307239,0.0209187706324178,-0.0150636247559031,Fast Moving Consumer Goods,8.0
2021-03-24,86.55978393554688,89.39709827779436,85.71732592914289,87.64669188896603,4056873.0,88.3499153137207,83.35441497802735,-0.837857964508801,-0.0076070637720497,0.0125567313595478,0.0327786671043468,-0.0097326722422422,Fast Moving Consumer Goods,8.0
2021-03-25,87.18399810791016,88.61138112528394,86.24113898231826,86.59470459788426,5358172.0,88.1362434387207,83.40723251342773,-0.834729005187221,0.0072113647236928,-0.006759193462274,0.0163720757059921,-0.0108145892142373,Fast Moving Consumer Goods,8.0
2021-03-26,86.74312591552734,88.17487752078698,85.29391520416088,88.10503360318111,2469498.0,87.92235450744629,83.50483596801757,-0.8369389376383842,-0.0050568017291101,0.0157004681728905,0.0165056491813992,-0.0167069228376406,Fast Moving Consumer Goods,8.0
2021-03-30,88.67249298095703,89.04788621414583,86.74748805063176,88.00026499309656,3282435.0,87.80340576171875,83.68764617919922,-0.8272677200797219,0.0222423050249371,-0.007581020508861,0.0042334800857513,-0.0217091554055965,Fast Moving Consumer Goods,8.0
2021-03-31,87.55940246582031,89.04790003391173,85.73042982134245,89.04790003391173,3453716.0,87.62007179260254,83.87499618530273,-0.8328472392532666,-0.0125528275761431,0.0169998598228495,0.0169998598228495,-0.0208883637047638,Fast Moving Consumer Goods,8.0
2021-04-01,88.08757781982422,88.61138848868048,86.72130155751717,88.18361040021277,2321190.0,87.41949615478515,84.10652084350586,-0.830199687706844,0.0060321945916668,0.0010901943584482,0.0059464760164897,-0.0155104305978495,Fast Moving Consumer Goods,8.0
2021-04-05,85.1585922241211,88.15304609464326,84.77010090385231,88.08757070297352,1374243.0,87.1012809753418,84.28348159790039,-0.8448816305210406,-0.0332508359089419,0.0343943975863751,0.035163261772122,-0.0045619744305582,Fast Moving Consumer Goods,8.0
2021-04-06,85.78717041015625,87.19709441477663,85.3812199588177,87.19709441477663,1153001.0,86.80707359313965,84.39828369140625,-0.8417307959812059,0.0073812655848144,0.0164351382366314,0.0164351382366314,-0.0047320648227195,Fast Moving Consumer Goods,8.0
2021-04-07,87.81693267822266,88.3494803541789,86.02724698334372,86.25423034083224,3357213.0,86.64294624328613,84.54189529418946,-0.8315563336725202,0.0236604408137245,-0.0177950002320901,0.0060642937496757,-0.0203797336151181,Fast Moving Consumer Goods,8.0
2021-04-08,87.40225219726562,89.92091173001972,87.04867908736212,88.43677537574011,1301096.0,86.65254974365234,84.71152297973633,-0.8336349765707667,-0.0047221016301775,0.0118363446303373,0.0288168722136532,-0.0040453546792535,Fast Moving Consumer Goods,8.0
2021-04-09,86.39828491210938,88.09630666892073,86.01852311687196,87.17090657914298,815535.0,86.63705368041992,84.88071395874023,-0.8386675005577786,-0.0114867438757792,0.0089425579202129,0.0196534197239992,-0.0043954784012638,Fast Moving Consumer Goods,8.0
2021-04-12,86.33279418945312,88.17486448868239,86.01850784644559,86.72565399150692,4839300.0,86.63487091064454,85.03488891601563,-0.8389957818051531,-0.0007580095220972,0.0045505280553259,0.0213368548594283,-0.00364040508544,Fast Moving Consumer Goods,8.0
2021-04-13,87.69908142089844,88.61138338890589,86.34153479010381,86.84788632305305,4737206.0,86.75883903503419,85.28326263427735,-0.8321470792955624,0.0158258196583683,-0.0097058610427195,0.0104026399504573,-0.0154795992021774,Fast Moving Consumer Goods,8.0
2021-04-15,87.09233093261719,88.70741814605937,86.1320126535541,87.3280513457194,2453028.0,86.90965309143067,85.45612014770508,-0.835188499500735,-0.0069185500971126,0.0027065576334681,0.0185445399858659,-0.0110264390535841,Fast Moving Consumer Goods,8.0
2021-04-16,86.37208557128906,87.44589542777639,85.85700452362889,86.42883140739511,1626558.0,86.88149795532226,85.60881103515625,-0.8387988283540838,-0.0082699056692531,0.0006569927741204,0.0124323715166172,-0.0059635129133827,Fast Moving Consumer Goods,8.0
2021-04-19,81.71891021728516,85.5558300368442,80.85898549159667,85.5558300368442,4958145.0,86.5735408782959,85.72396209716797,-0.8621235092784755,-0.0538736019076824,0.0469526552588248,0.0469526552588248,-0.0105229588035621,Fast Moving Consumer Goods,8.0
