Date_Ticker,Close_INDIANB.NS,High_INDIANB.NS,Low_INDIANB.NS,Open_INDIANB.NS,Volume_INDIANB.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-03-24,38.74026870727539,42.59635951613745,38.56091493039811,41.296048909888135,1313486.0,55.783294677734375,74.1095915222168,-1.1740671840791368,-0.0484579966450873,0.0659721857358406,0.0995370176185144,-0.0046296472085025,Financial Services,9.0
2020-03-25,39.098968505859375,40.175087626942044,37.26060019365769,38.56091065576223,1031019.0,54.14893913269043,73.10969802856445,-1.1720148325632105,0.0092590942332989,-0.0137614333742976,0.0275229542416548,-0.0470183327707529,Financial Services,9.0
2020-03-26,40.66831207275391,43.8966697678008,38.69543080570656,40.17509175599207,1519935.0,52.678244018554686,72.14746871948242,-1.1630356118855298,0.0401377229851818,-0.0121278777412616,0.0793826330748985,-0.0485115109650469,Financial Services,9.0
2020-03-27,40.5786361694336,44.70375582603712,39.726708317057806,42.95506595434153,1902215.0,51.31516036987305,71.18165222167968,-1.1635487052210935,-0.0022050559452746,0.0585635696326829,0.1016574248424553,-0.0209944919986619,Financial Services,9.0
2020-03-30,38.15736770629883,41.16153389768265,37.75382258555908,41.16153389768265,1620382.0,49.902754402160646,70.10912071228027,-1.1774023344129587,-0.0596685520189714,0.0787309600208063,0.0787309600208063,-0.0105758113045396,Financial Services,9.0
2020-03-31,38.65058517456055,39.009292682525306,37.70898224226346,38.65058517456055,1531343.0,48.654008102417,69.05183410644531,-1.174580321067358,0.0129258776983272,0.0,0.0092807781911892,-0.024361932116796,Financial Services,9.0
2020-04-01,39.412841796875,41.60991781042949,38.29188499617258,38.740267716453545,1561733.0,47.492697143554686,67.97750930786133,-1.17021896223608,0.0197217356185376,-0.0170648461201491,0.0557451813517464,-0.0284414102002485,Financial Services,9.0
2020-04-03,40.17509078979492,40.44411973602325,39.00929640887969,40.354444560910025,1019779.0,46.31569232940674,66.9031844329834,-1.165857647057459,0.019340117539567,0.0044643028202107,0.0066964116555692,-0.0290178406071296,Financial Services,9.0
2020-04-07,40.982181549072266,41.69959322139159,40.21992886776092,41.52023944808958,928321.0,45.13868789672851,65.85845291137696,-1.161239763384728,0.0200893325543487,0.0131290692364203,0.0175054534727558,-0.0185996121362798,Financial Services,9.0
2020-04-08,41.02701950073242,43.31377072315288,40.66831195094976,41.2512108641244,1663227.0,44.05808582305908,64.80475364685059,-1.160983216716946,0.0010940840620323,0.0054644808743169,0.0557376882417606,-0.0087432027514514,Financial Services,9.0
2020-04-09,42.59635543823242,42.68603060764175,40.98217844264551,42.14797274940892,1309647.0,43.25548057556152,63.73849945068359,-1.1520040396919229,0.0382512782209778,-0.0105263157894737,0.0021052310341282,-0.037894720780222,Financial Services,9.0
2020-04-13,41.16153335571289,43.31376826983899,40.89250099816967,43.044739333184296,1200177.0,42.49771385192871,62.65431007385254,-1.1602135767136006,-0.0336841513260475,0.0457515992224335,0.0522875300957996,-0.0065360139822362,Financial Services,9.0
2020-04-15,41.11669158935547,42.596355844956726,40.62347131111788,41.69959045874711,1374470.0,42.11883029937744,61.61764915466309,-1.160470145207711,-0.001089409521504,0.0141766967832241,0.0359869483269494,-0.0119956217091474,Financial Services,9.0
2020-04-16,41.16153335571289,41.60991605710023,40.89250099816967,41.60991605710023,952251.0,41.6592378616333,60.57919479370117,-1.1602135767136006,0.0010905976289451,0.0108932458252337,0.0108932458252337,-0.0065360139822362,Financial Services,9.0
2020-04-17,41.56507110595703,42.596352589640446,41.07185086541252,42.14796993080213,2059907.0,41.36554660797119,59.5649528503418,-1.1579046785298923,0.0098037589308643,0.0140237658528041,0.0248112527235786,-0.0118662190974534,Financial Services,9.0
2020-04-20,48.29081726074219,49.81531918297871,41.69959268807875,42.32732917616304,10991201.0,41.46643257141113,58.67536163330078,-1.1194223727940085,0.1618124539626069,-0.1234911401971061,0.0315691886928544,-0.1364902262282014,Financial Services,9.0
2020-04-21,45.46601104736328,48.73920303478316,44.83827451990681,47.52857099110122,4487902.0,41.54489974975586,57.844956970214845,-1.1355849001695817,-0.0584957218289888,0.0453648757879663,0.0719920642259577,-0.0138067209547487,Financial Services,9.0
2020-04-22,43.89666748046875,45.6453607132219,43.044739657241465,43.044739657241465,2716210.0,41.52248058319092,56.99930725097656,-1.1445641208472623,-0.0345168518359725,-0.0194075740170103,0.0398365828916558,-0.0194075740170103,Financial Services,9.0
2020-04-23,44.92794418334961,46.18341708408797,44.12085739363648,44.25537014814445,2060045.0,41.41935214996338,56.186837692260745,-1.1386635256619504,0.0234932800614013,-0.0149700603361775,0.0279441430841973,-0.0179640267184145,Financial Services,9.0
2020-04-24,43.44828414916992,44.97278600755788,43.134414207828826,44.74859465840931,1596261.0,41.55610904693604,55.321459197998045,-1.1471296093514098,-0.032934069454441,0.0299277758535887,0.0350877344926654,-0.0072239893355395,Financial Services,9.0
2020-04-27,43.71731185913086,44.70375239939178,43.35860434218775,43.40344534747195,1072891.0,41.80496120452881,54.46415138244629,-1.1455903293447185,0.0061919064291996,-0.007179455879407,0.0225640712640224,-0.0082051595052083,Financial Services,9.0
2020-04-28,46.09374237060547,46.72147540629887,43.49312137371846,43.89666648301313,4306135.0,42.15469989776612,53.671410751342776,-1.1319932468206353,0.0543590264454529,-0.0476653830779737,0.0136186172657943,-0.0564202614744828,Financial Services,9.0
2020-04-29,46.27309799194336,46.99051312183739,45.82471524620403,46.9008345201562,2255290.0,42.43493919372558,52.93247604370117,-1.1309670383231791,0.0038911056493487,0.013565906659678,0.015503935570057,-0.0096899227671637,Financial Services,9.0
2020-04-30,46.5421257019043,48.694360612772286,46.45244710922947,47.16985874618547,3910999.0,42.73311367034912,52.25541816711426,-1.1294277583164878,0.0058139117896921,0.0134874167179581,0.0462427291063745,-0.0019268263175001,Financial Services,9.0
2020-05-04,42.192813873291016,45.645362919368445,42.01346009853955,45.645362919368445,3396907.0,42.93488597869873,51.51827697753906,-1.15431295970196,-0.0934489296099195,0.0818278926939017,0.0818278926939017,-0.004250813308875,Financial Services,9.0
2020-05-05,41.74443054199219,43.179257298325,41.4754015942075,42.91022492965164,1734738.0,43.08957824707032,50.82956115722656,-1.1568784482061074,-0.0106270070691508,0.0279269443258243,0.0343716931265709,-0.0064446668523616,Financial Services,9.0
2020-05-06,41.8341064453125,42.28248913638385,40.488958372098445,42.147972960707065,1327688.0,43.21064147949219,50.19644470214844,-1.1563653548705437,0.0021482123999776,0.0075026465739114,0.0107181132614246,-0.0321543397842737,Financial Services,9.0
2020-05-07,42.1031379699707,42.77571204801851,41.430563891922894,41.65475525127216,910562.0,43.307043838500974,49.59919883728028,-1.1548260530375236,0.0064309136137494,-0.0106496270899888,0.0159744406349833,-0.0159744406349833,Financial Services,9.0
2020-05-08,41.69959259033203,42.73087420554516,40.98218092886964,42.50668284753262,1069166.0,43.34291439056396,48.94186973571777,-1.1571349948738892,-0.0095846865363454,0.0193548715242775,0.024731215610299,-0.0172042846679687,Financial Services,9.0
2020-05-11,41.56507110595703,42.46183642363367,40.89249711769955,42.10313234909594,841075.0,43.3698169708252,48.27736656188965,-1.1579046785298923,-0.0032259663948416,0.0129450336261254,0.0215749737415489,-0.0161812303061618,Financial Services,9.0
2020-05-12,41.96862411499024,42.417006858571085,39.9957393590567,41.25121240943864,1213750.0,43.338430404663086,47.67563720703125,-1.1555956930408693,0.0097089454750232,-0.0170940010705605,0.0106837608579286,-0.0470085640770117,Financial Services,9.0
2020-05-13,43.71731185913086,44.74859340467598,42.77570890326572,43.762149443526646,2336413.0,43.46621932983398,47.1142618560791,-1.1455903293447185,0.0416665492618814,0.0010256253756009,0.0235897748898237,-0.0215384458884214,Financial Services,9.0
2020-05-14,42.64119338989258,43.7621501215979,42.05829794193889,43.448283605075794,1133278.0,43.54244441986084,46.56544143676758,-1.1517474930241411,-0.0246153851523586,0.0189274771886314,0.0262881181925602,-0.0136697733251494,Financial Services,9.0
2020-05-15,42.46184158325195,42.9999028917717,42.1479750522819,42.23765022659088,637814.0,43.60745983123779,46.05787208557129,-1.1527736796952686,-0.0042060691172667,-0.0052798312155518,0.012671643255623,-0.0073917314762402,Financial Services,9.0
2020-05-18,40.48896026611328,42.46184146240499,39.90606137209798,42.46184146240499,1255364.0,43.55365428924561,45.53954154968262,-1.1640617985566577,-0.0464624529595727,0.0487263980928374,0.0487263980928374,-0.0143964895661484,Financial Services,9.0
2020-05-19,40.08541488647461,41.16153407272741,39.63703217727666,40.802826537013615,900759.0,43.14338417053223,45.06873962402344,-1.166370740393023,-0.0099668002583018,0.0178970743491311,0.0268456541936878,-0.0111856821357047,Financial Services,9.0
2020-05-20,40.35444641113281,40.62347536969594,39.59219712505583,39.90606367323134,625816.0,42.8878059387207,44.62304733276367,-1.1648314385600032,0.0067114566587404,-0.011111111111111,0.0066666497124565,-0.0188888549804687,Financial Services,9.0
2020-05-21,40.3992805480957,42.05829858907955,40.13025161252464,40.48895914054507,1337973.0,42.71293659210205,44.156729202270505,-1.16457491371855,0.0011110085988076,0.0022198066706313,0.0410655342985322,-0.0066592506579611,Financial Services,9.0
2020-05-22,39.68186950683594,41.2512089788577,39.18864921409253,39.950898446433385,1111717.0,42.45063285827637,43.659921188354495,-1.1686796822293886,-0.0177580152796454,0.0067796437753795,0.03954802259887,-0.0124293612895037,Financial Services,9.0
2020-05-26,39.592193603515625,40.26476765054553,39.41283984012995,39.95089770939847,559021.0,42.25782833099365,43.19898384094238,-1.1691927755649525,-0.0022598709293387,0.0090599704950673,0.0169875418817455,-0.0045300284490867,Financial Services,9.0
2020-05-27,39.36800384521485,39.90606173622421,39.18865007458218,39.54735419495887,2656880.0,42.04036293029785,42.81337471008301,-1.170475508903862,-0.0056624737832377,0.0045557389815644,0.0136673907349957,-0.0045558258767155,Financial Services,9.0
2020-05-28,39.14381408691406,40.21992991291256,38.96446030895139,39.906063367144455,2220189.0,41.69286651611328,42.4699136352539,-1.1717582422427713,-0.0056947199858605,0.0194730456908953,0.0274913380594212,-0.0045819188075143,Financial Services,9.0
2020-05-29,39.23348617553711,39.41283993937441,38.74026589065092,39.00929482596261,1272593.0,41.340885925292966,42.28069610595704,-1.1712451707335363,0.0022908367698646,-0.0057142857142856,0.0045714460100445,-0.0125714111328124,Financial Services,9.0
2020-06-01,41.69959259033203,42.9550655635577,39.50251659763144,39.50251659763144,6928401.0,41.09875926971436,42.10762031555176,-1.1571349948738892,0.0628571828606092,-0.0526881884503107,0.0301075596963207,-0.0526881884503107,Financial Services,9.0
2020-06-02,41.8341064453125,42.37216430624274,41.25120757856436,41.69959026963571,2510752.0,41.08082389831543,41.99552452087402,-1.1563653548705437,0.0032257834339526,-0.0032154666875132,0.0128617032046234,-0.0139335799489378,Financial Services,9.0
2020-06-03,44.30021286010742,46.542126397139405,42.37216584990448,42.41700343646741,9921754.0,41.20861301422119,41.9560668182373,-1.1422551790108966,0.0589496615164646,-0.0425101664767811,0.0506072858862229,-0.0435222967503877,Financial Services,9.0
2020-06-04,45.152137756347656,46.63180207516507,44.30021333976226,44.61407986998966,5476792.0,41.37451457977295,41.981176223754886,-1.1373807704967125,0.0192307178958816,-0.011916553968308,0.0327706370582507,-0.0188678644892208,Financial Services,9.0
2020-06-05,48.33565521240234,49.27725817453726,45.3763267301377,45.3763267301377,9367569.0,41.68614044189453,42.06098831176758,-1.1191658261262265,0.0705064613603402,-0.0612245446815691,0.0194805047743165,-0.0612245446815691,Financial Services,9.0
2020-06-08,48.021785736083984,50.48789054758202,47.57340304308434,50.21886161595992,6251427.0,42.00225009918213,42.08161376953125,-1.1209616746270283,-0.0064935392918357,0.0457516488859979,0.0513538756149374,-0.009337068293625,Financial Services,9.0
2020-06-09,47.08018493652344,49.14274473527912,46.676639810032654,48.201141720726376,3625077.0,42.27800579071045,42.20895454406738,-1.1263491764767766,-0.0196077839490466,0.0238095238095237,0.0438095092773438,-0.0085714431036086,Financial Services,9.0
2020-06-10,49.68080520629883,50.39821685191091,46.676639022770914,46.676639022770914,7329722.0,42.66361484527588,42.42776527404785,-1.111469360613784,0.0552381065045032,-0.0604693537283294,0.0144404190437945,-0.0604693537283294,Financial Services,9.0
2020-06-11,49.18758010864258,51.8778762696452,48.60468465962509,50.62240678037706,7960940.0,42.93712825775147,42.62953750610352,-1.1142914176120422,-0.0099278805085412,0.0291705074444672,0.0546946232170897,-0.0118504599683501,Financial Services,9.0
2020-06-12,48.91855239868164,49.23242234450535,45.73503587948353,46.54212611630043,3517754.0,43.25099620819092,42.79454231262207,-1.115830697618733,-0.0054694235692572,-0.0485792437808371,0.0064161740369113,-0.0650778970982777,Financial Services,9.0
2020-06-15,50.44305419921875,51.4743357867582,47.30437527126736,48.335656858806814,5424912.0,43.65005683898926,42.99183067321778,-1.1071080454351634,0.0311640824551095,-0.0417777506510416,0.0204444715711806,-0.0622222222222221,Financial Services,9.0
2020-06-16,48.78404235839844,52.28142559743077,47.259540393281846,51.78820527895184,5989834.0,44.06481094360352,43.204364166259765,-1.1166003157957505,-0.0328888063412704,0.0615808525764001,0.0716911323858391,-0.031250013148083,Financial Services,9.0
2020-06-17,48.78404235839844,49.94983677140922,47.70792312296974,48.78404235839844,3439848.0,44.4997423171997,43.40703330993652,-1.1166003157957505,0.0,0.0,0.023897044128613,-0.0220588369353004,Financial Services,9.0
2020-06-18,49.72563934326172,50.80175844747367,48.51500406819016,48.69435782237354,3535882.0,44.96830196380616,43.613289260864256,-1.1112128357723308,0.0193013317335557,-0.0207394321020012,0.0216411315857274,-0.0243462988321659,Financial Services,9.0
2020-06-19,50.39822006225586,51.02595657498619,49.77048354952553,50.129191105625374,3830622.0,45.46824893951416,43.81775184631348,-1.1073645702766166,0.013525833511184,-0.0053380646439131,0.0124555294205808,-0.0124555294205807,Financial Services,9.0
2020-06-22,57.70685195922852,58.87264971265819,50.936273892462026,50.936273892462026,16745153.0,46.369498062133786,44.1522452545166,-1.0655472015122256,0.1450176591146365,-0.1173271082531081,0.0202020681054191,-0.1173271082531081,Financial Services,9.0
2020-06-23,61.831974029541016,65.41903577087542,59.54522627450672,60.083284167351415,29750943.0,47.481487083435056,44.568344345092775,-1.041944733465663,0.0714840947003488,-0.0282813202980409,0.0580130555045945,-0.0369832564935056,Financial Services,9.0
2020-06-24,58.55878448486328,64.11872733526643,58.28975212296948,62.77357920935175,8765055.0,48.44102611541748,44.88759292602539,-1.0606727493453838,-0.0529368436969831,0.0719754476047558,0.0949463500534291,-0.0045942272241552,Financial Services,9.0
2020-06-25,57.16879653930664,58.37942850943061,55.24074948374319,57.39298789828431,3838855.0,49.34227523803711,45.20773818969727,-1.0686257615256085,-0.0237366256452255,0.0039215686274509,0.0211764466528798,-0.0337255141314338,Financial Services,9.0
2020-06-26,59.59005737304688,61.87681185211856,57.84136760089344,58.20007512491328,5590448.0,50.3601037979126,45.5772055053711,-1.0547721759864006,0.0423528389665415,-0.0233257410616672,0.0383747655209678,-0.0293453278825737,Financial Services,9.0
2020-06-29,57.7516975402832,59.09684574304549,57.03428242876562,58.91748854427732,2133375.0,51.16270904541015,45.9090087890625,-1.0652906111917864,-0.0308501101325534,0.0201862638441223,0.0232919249139649,-0.0124224073416572,Financial Services,9.0
2020-06-30,55.599456787109375,59.32103469847296,50.21886419480847,58.64846062443535,3349105.0,51.8509765625,46.18969650268555,-1.0776049603769602,-0.0372671426960668,0.0548387342883696,0.0669355084819178,-0.0967741935483871,Financial Services,9.0
2020-07-01,58.96232604980469,59.634900111209305,54.25430761997237,55.82364709658314,4415078.0,52.58408222198487,46.4031266784668,-1.0583638293353468,0.0604838510486128,-0.0532319391634981,0.0114068441064638,-0.0798479087452471,Financial Services,9.0
2020-07-02,59.007171630859375,60.84553676945544,58.55878888850263,59.76942092451032,3466755.0,53.27683391571045,46.67394989013672,-1.0581072390149076,0.0007605802562267,0.0129179093419264,0.0311549441836769,-0.0075987838421025,Financial Services,9.0
2020-07-03,57.886207580566406,59.63489732171033,57.437824893937005,59.141673629707256,1779928.0,53.75436153411865,46.95374069213867,-1.0645209930147694,-0.0189970815294378,0.0216885178976957,0.0302090914957606,-0.0077459330187651,Financial Services,9.0
