Date_Ticker,Close_JKLAKSHMI.NS,High_JKLAKSHMI.NS,Low_JKLAKSHMI.NS,Open_JKLAKSHMI.NS,Volume_JKLAKSHMI.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2021-03-17,408.3133239746094,412.97198552420815,400.2091674535563,410.5455931298238,307663.0,392.77709808349607,358.84399780273435,-0.7828053008043654,-0.0112807427285823,0.0054670495037612,0.0114095261556745,-0.0198478865253906,Construction Materials,4.0
2021-03-18,392.59027099609375,413.45724460898873,388.7565593451759,408.3133048218006,363440.0,394.1844055175781,360.05913513183594,-0.8570711905085243,-0.0385073228212688,0.0400494739358003,0.0531520395550062,-0.0097651723288781,Construction Materials,4.0
2021-03-19,400.6459045410156,406.66336959020833,366.482317038995,387.2522302302939,335253.0,395.6693588256836,361.4402380371094,-0.8190214050653432,0.0205191879169161,-0.0334302039754172,0.0150194098604012,-0.0852712759940945,Construction Materials,4.0
2021-03-22,394.8710632324219,416.174768474204,393.0755271229894,399.7723635131277,244179.0,397.15430908203126,362.6243170166016,-0.8462981513988362,-0.0144138283784766,0.0124124068261262,0.0539510418094189,-0.0045471453257024,Construction Materials,4.0
2021-03-23,394.2887573242188,402.7326145594578,391.328570501465,394.3372733236551,229350.0,399.0929977416992,363.6434027099609,-0.8490486010991447,-0.0014746735388416,0.0001230468749999,0.0214154146634615,-0.0075076622596154,Construction Materials,4.0
2021-03-24,388.9021606445313,401.3252770839118,387.3007180685486,393.3181826801821,201049.0,400.6361846923828,364.6925744628906,-0.8744915221044409,-0.0136615528077514,0.0113550977148908,0.0319440663913814,-0.0041178546638275,Construction Materials,4.0
2021-03-25,379.2451477050781,396.6666577006341,373.6644449557392,389.19335695389975,165306.0,401.67225646972656,365.42825805664063,-0.9201052244059624,-0.0248314715543067,0.0262316058861165,0.0459373313039825,-0.0147152911068457,Construction Materials,4.0
2021-03-26,397.8312683105469,405.4016299195641,379.3906871677004,379.4877487817352,222394.0,403.35374755859374,366.648247680664,-0.8323159900378003,0.049008196196942,-0.0461087928224203,0.0190290764252041,-0.0463527696582455,Construction Materials,4.0
2021-03-30,407.4397583007813,410.5455521028415,399.9664882443314,406.6633246597886,482841.0,405.5957321166992,368.19434448242185,-0.7869314798658051,0.0241521739380575,-0.0019056403435706,0.0076227067653213,-0.0183420245673052,Construction Materials,4.0
2021-03-31,420.2026062011719,426.7538650344933,404.7222123696316,407.6338829622188,526273.0,407.4858917236328,370.0354907226563,-0.7266477515226822,0.0313245029243533,-0.0299111025335615,0.0155907144235678,-0.0368403089440361,Construction Materials,4.0
2021-04-01,425.7347717285156,428.0155863323269,413.4572330557172,423.3569251314301,616815.0,407.8474227905273,372.2240960693359,-0.7005172541288072,0.0131654717169822,-0.0055852769258929,0.0053573603926007,-0.0288384681921815,Construction Materials,4.0
2021-04-05,412.6808166503906,425.10393345158536,402.24732969923866,425.10393345158536,346926.0,408.04396057128906,374.12347595214845,-0.7621759911030943,-0.0306621773578064,0.0301034511418039,0.0301034511418039,-0.0252822194058777,Construction Materials,4.0
2021-04-06,407.2456970214844,415.1557301406827,403.60610850476303,412.680821796931,363918.0,407.3281768798828,375.8947424316406,-0.7878481042379167,-0.013170274482399,0.0133460582031881,0.0194232454192904,-0.0089370828061304,Construction Materials,4.0
2021-04-07,413.1661071777344,415.3498603242994,402.7811359220057,407.6339206921504,336023.0,407.18259582519534,377.80091674804686,-0.7598837815158449,0.0145376862163326,-0.013389739355373,0.0052854121105962,-0.0251350996011424,Construction Materials,4.0
2021-04-08,426.2200622558594,431.8007645034584,412.5837494810839,412.5837494810839,515426.0,407.5077331542969,380.0031103515625,-0.6982250445415578,0.0315949320414839,-0.0319935966941641,0.0130934762152254,-0.0319935966941641,Construction Materials,4.0
2021-04-09,430.8787231445313,453.2500465720432,427.4817741873532,431.8977959840669,1239593.0,407.83044281005857,382.3013897705078,-0.6762204379171357,0.0109301773924365,0.0023651036470275,0.0519202323666556,-0.0078837704781228,Construction Materials,4.0
2021-04-12,395.0651550292969,427.0450151721962,386.96102900478746,426.07445831953214,525096.0,406.7749618530273,383.9911291503906,-0.8453813828807312,-0.0831175135636049,0.0784916181431787,0.0809483188678783,-0.0205133910731976,Construction Materials,4.0
2021-04-13,403.1207885742188,418.1158739494128,395.5989730799593,400.7429124735771,704631.0,406.1077026367187,385.8643035888672,-0.80733159743755,0.0203906455488955,-0.005898669004523,0.0371974996085653,-0.0186589620467431,Construction Materials,4.0
2021-04-15,387.6404113769531,404.3340015359712,378.5656986385168,403.6545998733542,878133.0,404.9527374267578,387.4395178222656,-0.8804512382020908,-0.0384013368598963,0.0413119685832454,0.0430646281168674,-0.0234101308122176,Construction Materials,4.0
2021-04-16,396.957763671875,405.5957139746666,384.3405242397616,388.222751757335,389205.0,404.1520278930664,388.8749713134766,-0.8364418808072532,0.0240360705991032,-0.02200488997555,0.0217603762750229,-0.0317848410757946,Construction Materials,4.0
2021-04-19,383.7096862792969,390.4550391376162,374.92612833532,382.39942850654376,216576.0,402.9218460083008,389.73585632324216,-0.8990175304456387,-0.0333740226416858,-0.0034147112246715,0.0175793134745352,-0.0228911551051734,Construction Materials,4.0
2021-04-20,388.4653625488281,401.5193634689794,386.8154041269872,391.813795385311,329449.0,402.7156005859375,390.56374084472657,-0.8765546837081576,0.0123939437537932,0.0086196432405527,0.033604028000078,-0.0042473759076359,Construction Materials,4.0
2021-04-22,386.5728149414063,394.7255168817552,382.7876488228426,388.5139288092899,202348.0,402.011946105957,391.3469805908203,-0.8854938974896487,-0.0048718567725172,0.0050213408518595,0.0210896928734749,-0.0097915993372099,Construction Materials,4.0
2021-04-23,382.1082458496094,390.2123718976214,378.6142352460769,386.572783689576,138977.0,401.3738052368164,392.19330627441406,-0.9065817355959658,-0.0115491025732722,0.0116839609939318,0.0212089797486381,-0.009144033507478,Construction Materials,4.0
2021-04-26,384.7773132324219,391.2800270016119,382.7391377212544,387.25222159802337,164176.0,400.8982330322266,392.7445831298828,-0.8939747270120874,0.006985108046747,0.0064320537632802,0.0168999406814354,-0.0052970262047032,Construction Materials,4.0
2021-04-27,388.70806884765625,394.0461322151023,386.3787380293077,388.12572873830703,158208.0,400.8885284423829,393.1658056640625,-0.875408290622546,0.0102156636580598,-0.0014981425805633,0.013732833957553,-0.0059924941235564,Construction Materials,4.0
2021-04-28,393.1240234375,398.31650828681256,388.70800180641766,388.70800180641766,214495.0,401.5824722290039,393.7782257080078,-0.8545500770837354,0.0113605940904058,-0.0112331512901917,0.0132082613621755,-0.0112331512901917,Construction Materials,4.0
2021-04-29,389.775634765625,399.3356256099814,388.70801631261793,396.95774949278587,168434.0,401.1796905517578,394.3605603027344,-0.8703657754809815,-0.0085173850292752,0.0184262793426774,0.024526907255516,-0.00273905898107,Construction Materials,4.0
2021-04-30,390.8917846679688,399.9179518331677,387.88305240655393,388.1742372429108,241221.0,400.3522918701172,394.89921936035154,-0.8650937799179038,0.002863570225509,-0.0069521732910459,0.0230912173630508,-0.0076970977120189,Construction Materials,4.0
2021-05-03,393.0270385742188,399.4326905831314,386.7669345611807,389.1933268733587,221438.0,398.9935134887695,395.57666931152346,-0.8550081730508011,0.0054625192700422,-0.0097543205036669,0.0162982476527577,-0.0159279219967862,Construction Materials,4.0
2021-05-04,403.1207885742188,410.4484808532668,398.41358198626045,399.8694172432139,485979.0,397.86281433105466,396.29099914550784,-0.80733159743755,0.02568207530102,-0.0080655015150781,0.0181774110557906,-0.0116769135241251,Construction Materials,4.0
2021-05-05,403.9942932128906,408.31328309005175,398.1709520494616,407.1971190051587,153777.0,397.42848815917966,397.0820025634766,-0.8032057066680971,0.0021668558492389,0.0079278986017268,0.0106907200168917,-0.0144144144144144,Construction Materials,4.0
2021-05-06,395.5504455566406,405.9839320419695,394.5313726777848,404.3340031133913,154754.0,396.8437255859375,397.5740747070312,-0.8430891732934818,-0.0209009082507024,0.0222059099045885,0.0263771324303434,-0.002576341122361,Construction Materials,4.0
2021-05-07,406.1295166015625,407.6338678376314,396.2298251064596,396.56952592013306,211750.0,396.4918960571289,398.39322387695313,-0.7931202439469878,0.0267451880379869,-0.0235392659007553,0.0037041169739573,-0.0243757005842426,Construction Materials,4.0
2021-05-10,399.5782775878906,410.8367136511853,397.2489173908894,409.57500156034735,296686.0,395.1598068237305,399.27448974609376,-0.8240642084988945,-0.0161309108200058,0.0250181867563055,0.0281757960699409,-0.0058295466186568,Construction Materials,4.0
2021-05-11,399.8694458007813,406.1780656981237,394.579898808468,397.9283319862144,129817.0,393.60934295654295,400.11111022949217,-0.8226889115757435,0.0007286887932154,-0.0048543689320388,0.0157766990291263,-0.0132281849685224,Construction Materials,4.0
2021-05-12,402.6840515136719,409.5750114211064,401.5194010061769,407.63389762290205,234195.0,393.9902877807617,400.9943170166016,-0.8093944707492797,0.007038811648272,0.0122921334744297,0.0171125722052603,-0.0028922191060636,Construction Materials,4.0
2021-05-14,394.0460815429688,407.4397542404075,385.7963483086948,405.6927637560614,213007.0,393.5365524291992,401.59120971679687,-0.8501948500387628,-0.0214509860478292,0.0295566502463053,0.0339901177166719,-0.0209359605911328,Construction Materials,4.0
2021-05-17,407.1486206054688,411.51612666679085,399.2385877737725,405.6927852516947,440715.0,394.511962890625,402.4821807861328,-0.7883066326429627,0.0332512862739157,-0.0035756853396901,0.0107270560190704,-0.0194278757961486,Construction Materials,4.0
2021-05-18,414.2336730957031,421.076117012516,408.6044549230046,408.6044549230046,635132.0,395.3757583618164,403.1188659667969,-0.7548412663742804,0.0174016369739831,-0.0135894750676098,0.0165183189132767,-0.0135894750676098,Construction Materials,4.0
2021-05-19,431.6066589355469,437.7211554680815,417.29094487090345,417.29094487090345,1434578.0,397.7706069946289,403.3809161376953,-0.6727821235362615,0.0419400617772325,-0.0331684272433369,0.0141668262199996,-0.0331684272433369,Construction Materials,4.0
2021-05-20,452.08538818359375,456.1617389752462,433.8389304722022,436.4594459266996,1538582.0,400.9516082763672,404.2476226806641,-0.5760533870946215,0.0474476675094696,-0.0345641391323808,0.0090167718271774,-0.0403606446664929,Construction Materials,4.0
2021-05-21,479.0183715820313,498.6721498505966,466.8378936878975,466.8378936878975,7329970.0,405.5738861083984,405.3967626953125,-0.4488387820681405,0.0595749920311512,-0.0254279973728479,0.0410292786968811,-0.0254279973728479,Construction Materials,4.0
2021-05-24,512.162841796875,519.7331730866543,470.96269325919513,479.01830295521785,3175103.0,412.07661590576174,407.31846496582034,-0.2922849898344168,0.0691924823371159,-0.0647148448438248,0.0147811021651229,-0.080443455040848,Construction Materials,4.0
2021-05-25,516.3363037109375,522.1596454821135,500.8073923211349,510.8041171807012,1611663.0,418.6545654296875,409.2508447265625,-0.2725721603592639,0.008148701103384,-0.0107143086598331,0.0112781954887219,-0.0300751879699247,Construction Materials,4.0
2021-05-26,535.213623046875,538.6590882502263,508.5718238614749,512.7937227498206,1412582.0,425.9798431396485,411.46662658691406,-0.1834074849219574,0.0365601240901814,-0.0418896293585016,0.0064375513906707,-0.0497778794077271,Construction Materials,4.0
2021-05-27,534.8739013671875,538.6590970960732,523.1301861887989,533.80631243755,1492479.0,433.0673370361328,413.8406091308594,-0.185012118120628,-0.0006347403448991,-0.0019959637718509,0.0070768001938594,-0.021956044496414,Construction Materials,4.0
2021-05-28,521.8200073242188,547.2971291883696,514.7348936629467,529.29324901389,1071458.0,439.6695556640625,415.947689819336,-0.2466705668029283,-0.0244055542990633,0.0143214932060431,0.0488235818990383,-0.0135776964505501,Construction Materials,4.0
2021-05-31,526.6727294921875,543.5118681402236,520.3155343582877,523.3728123118135,1436698.0,446.45860290527344,418.2663500976562,-0.2237493358063946,0.0092996092519573,-0.0062655934047615,0.0319726800061817,-0.0120704847202348,Construction Materials,4.0
2021-06-01,524.05224609375,534.7768887297307,516.7730688424379,532.2534643111809,685491.0,453.00986328125,420.4879559326172,-0.2361268639687599,-0.0049755441124968,0.0156496194388293,0.0204648347868392,-0.0138901747021802,Construction Materials,4.0
2021-06-02,526.4300537109375,529.632879435318,519.7817038140882,527.0123641197018,395447.0,459.1753265380859,422.85029052734376,-0.2248955847460127,0.0045373483940036,0.0011061496292992,0.0060840480170214,-0.0126291229955116,Construction Materials,4.0
2021-06-03,533.1754150390625,535.7474145468888,524.1977636177604,530.8461139969316,1012030.0,465.6343826293945,425.6619934082031,-0.1930347075300076,0.0128134047069981,-0.0043687330218709,0.0048239274266572,-0.016838082117204,Construction Materials,4.0
2021-06-04,525.4110107421875,537.6885805455519,522.2081844746442,537.6885805455519,391253.0,472.1274108886719,428.15729553222656,-0.229708907758051,-0.0145625699870391,0.0233675533103527,0.0233675533103527,-0.0060958491582028,Construction Materials,4.0
2021-06-07,555.4011840820312,570.687455203555,522.1596103733208,530.7004992158237,1829342.0,479.5909942626953,431.36789794921873,-0.0880540454034683,0.0570794534691614,-0.0444735905758517,0.0275229357798165,-0.0598514635211883,Construction Materials,4.0
2021-06-08,540.503173828125,561.3701476615907,535.7474212127024,561.3701476615907,558566.0,486.6372390747071,434.29218627929686,-0.1584229481757137,-0.0268238719701862,0.0386065704030467,0.0386065704030467,-0.0087987505822396,Construction Materials,4.0
2021-06-09,551.227783203125,557.6819508111015,542.007492987653,543.5118442804542,428506.0,494.2051559448242,437.5386987304688,-0.1077665865866344,0.0198418989828361,-0.0139977322584038,0.0117087124500003,-0.0167268241849021,Construction Materials,4.0
2021-06-10,543.5118408203125,560.0113074166434,539.6296133858817,556.1290799822126,268104.0,501.2465454101563,440.8240325927735,-0.1442118829771383,-0.0139977385355578,0.0232142857142856,0.0303571428571427,-0.0071428571428571,Construction Materials,4.0
2021-06-11,548.461669921875,555.0615041051213,543.5118535225312,543.5118535225312,294169.0,508.9673248291016,443.836640625,-0.1208319794295653,0.0091071228440797,-0.009024908522867,0.0120333553741074,-0.009024908522867,Construction Materials,4.0
2021-06-14,553.70263671875,556.0319966596015,526.0417688020377,552.1497695835717,331730.0,516.2950256347656,446.7618981933594,-0.0960769231048347,0.0095557576477888,-0.0028045146116345,0.0042068789028264,-0.0499561787905346,Construction Materials,4.0
2021-06-15,551.4219360351562,565.8346825559672,543.6089054635917,553.7027210946472,570545.0,523.1544387817382,449.38628479003904,-0.1068495297765425,-0.004118999138435,0.0041361884800781,0.0261374196036554,-0.014168878785893,Construction Materials,4.0
2021-06-16,542.2501831054688,557.439363922349,537.6885535651489,555.7408892495349,348270.0,528.6866149902344,451.7165930175781,-0.1501711666368079,-0.0166329127122406,0.0248791177290246,0.0280113890047795,-0.0084124075610179,Construction Materials,4.0
2021-06-17,564.4273681640625,577.1902154293346,537.6400207161096,542.2016501134744,1649626.0,534.3037139892579,454.7515240478516,-0.0454199849317817,0.0408984371966182,-0.0393774634332183,0.0226120276675922,-0.0474593348212105,Construction Materials,4.0
2021-06-18,553.363037109375,575.540238454063,546.4235316182757,571.1727324286949,684962.0,538.020947265625,457.6738708496094,-0.0976809797195317,-0.01960275436444,0.0321844686489236,0.0400771281373182,-0.0125406017853116,Construction Materials,4.0
2021-06-21,565.8346557617188,570.9300793341871,544.9676830363724,552.9262612257504,340531.0,540.7045379638672,460.72724182128906,-0.0387728365915465,0.0225378599869847,-0.0228130150822791,0.0090051457975985,-0.036878216123499,Construction Materials,4.0
2021-06-22,558.0701904296875,569.7168726647418,554.6247254494351,565.4949740497703,280566.0,542.7912322998047,463.3642443847656,-0.0754473251115767,-0.0137221452467926,0.013304390285326,0.0208695652173911,-0.0061738918138586,Construction Materials,4.0
2021-06-23,560.3995971679688,565.7376603028839,555.158566031178,558.0702368320409,261187.0,544.0505310058594,465.9546618652344,-0.0644446614343822,0.0041740389976531,-0.0041566060141717,0.0095254585511688,-0.0093523106784458,Construction Materials,4.0
2021-06-24,557.2452392578125,573.5505824941472,553.2174046341006,555.1585183345711,387252.0,545.1690979003906,469.1982635498047,-0.07934387960551,-0.0056287654846596,-0.0037447083909064,0.0292606236673309,-0.0072281185014276,Construction Materials,4.0
2021-06-25,561.4671630859375,562.9229984266962,553.4115527146911,556.4687713874293,213132.0,547.1514556884765,472.3651910400391,-0.0594021462928176,0.0075764197353181,-0.0089023758237899,0.0025929127052721,-0.0143474292013288,Construction Materials,4.0
2021-06-28,557.6334228515625,562.8744535042003,554.5276291032618,554.5276291032618,249292.0,548.6994903564453,475.7650512695312,-0.0775103425692999,-0.0068280755962717,-0.0055695975546419,0.0093987025129105,-0.0055695975546419,Construction Materials,4.0
2021-06-29,557.099609375,562.922950239547,550.790990105074,562.922950239547,161081.0,550.3518585205078,478.96788818359374,-0.0800317442860756,-0.000957283861919,0.0104529616724737,0.0104529616724737,-0.0113240418118467,Construction Materials,4.0
2021-06-30,560.4480590820312,565.3493592762073,548.6557697812922,561.0788854851517,339548.0,552.0527587890625,482.5026556396484,-0.0642157575968427,0.0060105044962925,0.0011255751409928,0.0087453245929765,-0.0210408245860532,Construction Materials,4.0
2021-07-01,565.106689453125,569.7168341931891,550.8394928309937,560.9818231067518,214134.0,553.6493225097656,486.0354821777344,-0.042211295118414,0.008312332062893,-0.0072992700729928,0.0081580077286389,-0.0252469080412731,Construction Materials,4.0
2021-07-02,566.9022216796875,568.7463033550843,559.8656846501237,568.7463033550843,142510.0,555.7238830566406,489.6420703125,-0.033730321449982,0.0031773331657073,0.0032529095933562,0.0032529095933562,-0.0124122586937744,Construction Materials,4.0
2021-07-05,581.6547241210938,584.2752395347314,567.0478549803436,571.1727217046337,496337.0,557.0365600585938,493.6329998779297,0.0359512932256714,0.0260230104544232,-0.0180210045268675,0.0045052765927371,-0.0251126115460023,Construction Materials,4.0
2021-07-06,631.5899047851562,654.155352785548,588.4971545859456,590.6809076182416,4502198.0,561.5908966064453,498.5692517089844,0.2718139227430988,0.0858502107749864,-0.06477145511189,0.0357280061467537,-0.0682290040938339,Construction Materials,4.0
2021-07-07,615.2846069335938,634.5016232154835,606.9377813950904,631.5899522867701,1075566.0,564.7937377929687,503.1007824707031,0.1947978716306181,-0.0258162737054971,0.0265004928929355,0.031232727205158,-0.0135657961282367,Construction Materials,4.0
2021-07-08,615.9154052734375,626.9797779920644,607.9083105854584,617.808003138215,650610.0,568.413916015625,507.5566101074219,0.1977773693144595,0.0010252139135862,0.0030728211188957,0.0179641110189716,-0.0130003156592979,Construction Materials,4.0
2021-07-09,619.9918212890625,625.0387297119968,609.9465796853598,617.2742734422825,419813.0,571.9904235839844,512.1609338378906,0.2170318145305599,0.006618467375102,-0.0043831995091964,0.0081402822579834,-0.0162022163176557,Construction Materials,4.0
2021-07-12,627.2709350585938,632.3178429667299,621.3020454529538,626.6886245930025,495288.0,575.6688385009766,516.8885168457032,0.2514138051713539,0.0117406609564571,-0.0009283236844648,0.0080458182040026,-0.0095156482981031,Construction Materials,4.0
2021-07-13,649.9335327148438,655.1259890812106,626.97983547624,632.8031776014064,1128473.0,580.5944183349609,522.0266467285156,0.3584577730476032,0.0361288820980252,-0.0263570876884624,0.007989211365472,-0.0353169917894889,Construction Materials,4.0
2021-07-14,640.324951171875,650.5157992011356,637.6559195451639,649.9334887232732,343103.0,585.4981567382813,526.7707299804688,0.3130728304376278,-0.014783944910232,0.0150057209762219,0.015915119363395,-0.0041682455475559,Construction Materials,4.0
2021-07-15,634.3560180664062,648.2350302628683,629.8914796562234,645.2262680837479,266918.0,588.9945892333984,531.3779644775391,0.2848793155860297,-0.0093217250000095,0.0171358822297855,0.021878900493081,-0.007037906606122,Construction Materials,4.0
2021-07-16,637.2191162109375,642.5086631250689,628.9693826209631,641.0528277856616,253949.0,593.1873931884766,536.211337890625,0.2984028043960263,0.0045133932097914,0.0060163160162556,0.0083009859239382,-0.0129464628102016,Construction Materials,4.0
2021-07-19,640.2763671875,646.342347513215,633.8221404257034,635.4720989219157,352249.0,596.9094787597656,540.8942749023438,0.3128433500161147,0.0047978017275151,-0.0075034290062706,0.0094740031595428,-0.0100803763695787,Construction Materials,4.0
2021-07-20,680.7970581054688,696.8112448090892,638.1895922109056,641.0527465297757,4049789.0,603.0458221435547,546.5186505126953,0.5042378054416717,0.0632862510543085,-0.0583790883090682,0.0235227025630588,-0.0625846798062432,Construction Materials,4.0
2021-07-22,684.2910766601562,700.0141090507508,678.5162517118774,692.0070152557162,790426.0,609.2403961181641,552.2070831298828,0.5207413685194834,0.0051322468466751,0.01127581355177,0.0229771115346621,-0.008439135252887,Construction Materials,4.0
2021-07-23,675.9443359375,693.5113913807908,671.0915516450893,688.1248126638328,308302.0,615.1753509521484,557.6722888183593,0.481316574445138,-0.0121976465971096,0.0180199405169052,0.0259889084193984,-0.0071792661531516,Construction Materials,4.0
2021-07-26,690.06591796875,696.8598158953059,676.5266381103529,687.1542474287975,570334.0,621.6052886962891,563.592685546875,0.5480181148529765,0.0208916345332845,-0.0042194092827003,0.0098452883263009,-0.0196202703333774,Construction Materials,4.0
2021-07-27,705.5948486328125,708.4094872675744,692.104084365367,695.5010334303118,902780.0,629.0033599853516,569.5616101074219,0.6213670918930368,0.0225035467767671,-0.0143053980936209,0.0039890294553817,-0.0191197034581327,Construction Materials,4.0
2021-07-28,703.8964233398438,709.5256417650564,692.3953472535206,709.4771257654958,1012089.0,636.3432006835938,575.3548651123047,0.6133447907756442,-0.0024070828978693,0.0079283005860049,0.0079972254987505,-0.0163391597186314,Construction Materials,4.0
2021-07-29,713.3108520507812,791.9744820814753,700.0142098054706,710.2535739210372,1947291.0,643.9863403320312,580.9889489746093,0.6578126765755277,0.0133747358258591,-0.0042860389982212,0.1102795924168751,-0.0186407401584912,Construction Materials,4.0
2021-07-30,671.5768432617188,723.0648737676204,665.6564107658677,723.0648737676204,1855019.0,649.309848022461,585.3787780761719,0.4606872647438669,-0.0585074637082507,0.0766673702682096,0.0766673702682096,-0.0088157186407689,Construction Materials,4.0
2021-08-02,658.6199340820312,679.7781233521788,655.2715599365052,679.7781233521788,659277.0,653.8957336425781,588.9708093261719,0.3994869120286323,-0.0192932637712138,0.0321250362694189,0.0321250362694189,-0.0050839246920044,Construction Materials,4.0
2021-08-03,654.1553955078125,676.4296897395627,650.2731676412973,660.9492942742141,466655.0,657.5207672119141,591.8106604003906,0.3783992180683087,-0.0067786265540858,0.0103857566765579,0.0340504632151799,-0.0059347181008901,Construction Materials,4.0
2021-08-04,643.4307250976562,667.1608537549339,640.5675703220828,659.7360695855087,544437.0,658.1128082275391,594.352548828125,0.3277425681872425,-0.0163946831040517,0.0253412587429326,0.0368806271315005,-0.0044498260090686,Construction Materials,4.0
2021-08-05,658.9111328125,671.67392108006,628.1444658477545,648.3320384303006,762958.0,660.2941345214844,596.8264990234375,0.4008623530977767,0.0240591676943842,-0.0160554190927744,0.0193695137811427,-0.0466931964458102,Construction Materials,4.0
2021-08-06,653.0877075195312,665.7534621660542,650.2730690478207,662.9873396877,283814.0,662.1527496337891,599.1907751464844,0.3733561263427705,-0.0088379524991663,0.0151581970601899,0.0193936503484781,-0.0043097403906141,Construction Materials,4.0
2021-08-09,652.7965087890625,660.900693969507,647.3614141644763,658.9110642893328,471364.0,663.7929840087891,601.8103051757812,0.3719806852736261,-0.0004458799746434,0.009366709867387,0.012414565751091,-0.0083258634986702,Construction Materials,4.0
2021-08-10,621.49609375,656.5817497488919,613.3919672450845,656.0479552959015,443924.0,663.5042419433594,603.7067724609375,0.2241370588378608,-0.0479481961340828,0.0555946560137192,0.0564535422695757,-0.0130397062610909,Construction Materials,4.0
2021-08-11,656.0479125976562,661.8712536798373,618.4873507699713,621.1563820993042,995206.0,663.8099609375,606.3466857910156,0.3873382877038064,0.0555945873113643,-0.0531844242293175,0.0088763960228501,-0.0572527724064572,Construction Materials,4.0
2021-08-12,661.5621337890625,668.1499401826766,654.242348907269,665.5148652800804,719240.0,664.8718200683594,609.0493273925781,0.4133840272535548,0.0084052110913247,0.0059748454289225,0.0099579556584998,-0.0110643951761111,Construction Materials,4.0
2021-08-13,650.53369140625,666.5396453731211,648.4353887449611,666.0028730443524,233853.0,665.6807037353516,611.3964929199219,0.3612925481540581,-0.01667030475225,0.0237792167299788,0.0246043428316082,-0.0032255095915986,Construction Materials,4.0
2021-08-16,658.0486450195312,663.4652737878487,649.5576828475026,655.559930133392,278366.0,666.7221801757812,614.0492456054687,0.3967884990319458,0.0115519821840991,-0.003781961873146,0.0082313500822672,-0.0129032439110585,Construction Materials,4.0
2021-08-17,684.8878784179688,692.9396418621416,656.779916126569,659.7566167588841,799904.0,668.9527557373046,616.6389794921874,0.523560287566663,0.0407860932494449,-0.0366939793373707,0.0117563234770217,-0.0410402391064749,Construction Materials,4.0
2021-08-18,692.4517211914062,704.5537906041378,688.303842664185,695.3796354459154,1377570.0,669.5354888916015,619.6779504394531,0.5592871603259978,0.0110439139190334,0.0042283298097252,0.0174771309571,-0.0059901338971105,Construction Materials,4.0
2021-08-20,680.30078125,690.9876788751283,668.979538022408,688.9381629770754,395870.0,669.3359741210937,622.2594104003906,0.5018937032967937,-0.0175477070379719,0.0126964160047045,0.0157090773958716,-0.0166415261302362,Construction Materials,4.0
2021-08-23,679.0808715820312,693.9156484125815,660.0006430928386,682.203991899289,528866.0,669.4928009033204,624.970791015625,0.4961316113561128,-0.0017931916316886,0.0045990403322389,0.0218453757885863,-0.028097137303753,Construction Materials,4.0
2021-08-24,686.3030395507812,695.1843546759978,678.39763617048,678.39763617048,398624.0,669.3046569824219,627.7276184082032,0.5302446255731986,0.0106352104307175,-0.0115188232088782,0.0129408069225946,-0.0115188232088782,Construction Materials,4.0
2021-08-25,685.4246826171875,693.5252330907825,679.9104801067253,687.5718315492231,215102.0,668.2961486816406,630.3620593261719,0.5260958155907931,-0.0012798383264755,0.003132581867109,0.0118182940869073,-0.0080449430116916,Construction Materials,4.0
2021-08-26,684.8878784179688,698.3562708108725,680.3008012693942,691.8660972303435,329943.0,667.3457214355469,633.0313781738281,0.523560287566663,-0.0007831702196206,0.010188848470342,0.0196651055118899,-0.0066975592547647,Construction Materials,4.0
2021-08-27,695.2820434570312,697.8195452486908,681.8624368176334,688.0598313291288,427785.0,666.4442810058594,636.0920153808594,0.5726558363390691,0.0151764476589542,-0.0103874567103627,0.0036496006412631,-0.0193009538584858,Construction Materials,4.0
2021-08-30,690.01171875,711.3855143463426,684.399883696517,701.7233745137906,360342.0,667.3660247802734,638.6037023925782,0.5477621115686754,-0.0075801248667756,0.0169731258840168,0.0309759892702439,-0.0081329561527581,Construction Materials,4.0
2021-08-31,692.012451171875,700.7474063824155,684.9854457679769,694.794005169544,288855.0,669.0356506347656,641.3766906738281,0.5572123228968148,0.002899562960321,0.0040195143786194,0.0126225405276285,-0.0101544493773173,Construction Materials,4.0
2021-09-01,686.498291015625,697.5267556717536,682.2039931256055,697.5267556717536,245097.0,670.6527954101563,643.7899633789062,0.5311668716390533,-0.0079682961584176,0.016064810066479,0.016064810066479,-0.006255365739755,Construction Materials,4.0
2021-09-02,685.96142578125,696.3555442779963,681.4719814885926,685.3758668104034,307566.0,672.779330444336,646.3477880859375,0.5286310553229363,-0.000782034334828,-0.000853632505909,0.0151526282763032,-0.0065447474506956,Construction Materials,4.0
2021-09-03,690.84130859375,693.18366370296,686.1078712892374,686.1078712892374,366000.0,674.3758392333984,648.9566223144532,0.5516805762536074,0.0071139318175832,-0.006851699870333,0.0033905834524834,-0.006851699870333,Construction Materials,4.0
