Date_Ticker,Close_ANGELONE.NS,High_ANGELONE.NS,Low_ANGELONE.NS,Open_ANGELONE.NS,Volume_ANGELONE.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-12-14,327.19415283203125,334.40796040070205,325.76978277106303,333.44306817156894,164219.0,326.9070251464844,287.83246520996096,-1.4380353039137157,0.0030987866539512,0.0190984933118461,0.0220474831418338,-0.0043532870274104,Financial Services,9.0
2020-12-15,329.44561767578125,335.2809919659282,324.4832625163036,324.57516369494806,184641.0,327.21487579345705,289.4119515991211,-1.4354717515801207,0.0068811279916295,-0.0147837874280858,0.0177127087964172,-0.0150627444811279,Financial Services,9.0
2020-12-16,331.23760986328125,334.27015260735845,328.0672013218611,329.9051128138603,213563.0,327.71800384521487,291.2007357788086,-1.433431361845943,0.0054394172857493,-0.004022783070953,0.0091551884622307,-0.0095714026638724,Financial Services,9.0
2020-12-17,328.6645202636719,333.5809391632304,328.0672046316068,328.0672046316068,75165.0,328.0143676757813,292.9507733154297,-1.4363611210495737,-0.0077681082189652,-0.0018174022300486,0.0149587758837319,-0.0018174022300486,Financial Services,9.0
2020-12-18,319.796630859375,332.57011136817266,315.24778825442854,329.1699916022862,424373.0,327.51583404541014,294.42718688964845,-1.4464582356634454,-0.0269815841307805,0.0293103799052623,0.0399425111967941,-0.0142241730087104,Financial Services,9.0
2020-12-21,307.4366760253906,321.58861890185887,291.0333361314701,319.79664373218816,498025.0,326.3556533813477,295.58374938964846,-1.4605314694275635,-0.0386494216676705,0.0402032960627531,0.0460320579165365,-0.053355182296356,Financial Services,9.0
2020-12-22,299.4876403808594,313.18007394121315,289.5169659809944,307.4366011353348,348717.0,324.95884094238284,296.6794125366211,-1.469582363085946,-0.025855846957813,0.0265418657823965,0.0457195280010256,-0.0332924403397255,Financial Services,9.0
2020-12-23,310.744873046875,313.3639024740673,299.5795665881113,299.5795665881113,137526.0,324.19151000976564,297.99386322021485,-1.4567647056613162,0.0375883046515701,-0.035930782539667,0.0084282305336609,-0.035930782539667,Financial Services,9.0
2020-12-24,310.3313903808594,316.12080080580137,307.850198459138,311.06654381617375,231309.0,323.51148376464846,299.4453500366211,-1.4572355033538975,-0.001330617821499,0.0023689303051559,0.0186555746675733,-0.0079952979254734,Financial Services,9.0
2020-12-28,309.55029296875,315.0640282341777,307.39074104759595,310.9746633612624,146899.0,322.8199737548828,300.9638583374024,-1.4581248728233505,-0.002516978418299,0.004601418331257,0.0178120822065717,-0.0069764169836274,Financial Services,9.0
2020-12-29,309.55029296875,314.1450723566065,307.85021898638155,310.6070866190954,223265.0,321.8573684692383,302.703049621582,-1.4581248728233505,0.0,0.0034139643035391,0.0148434018388099,-0.0054920767997466,Financial Services,9.0
2020-12-30,305.4149169921875,316.1207447445903,302.7958877713445,315.15585252631706,351295.0,321.0211166381836,304.5275442504883,-1.4628334752092316,-0.0133593024154558,0.0318941053372934,0.0350533885438104,-0.0085753153337627,Financial Services,9.0
2020-12-31,310.65301513671875,311.9855123423544,304.58792893752656,306.9312551468229,164791.0,320.4605545043945,306.6602282714844,-1.4568692964838617,0.0171507606639437,-0.0119804405833882,0.0042893425806578,-0.0195236675765819,Financial Services,9.0
2021-01-01,309.366455078125,313.54772066789144,307.57450814905764,310.6070509793591,125610.0,319.89769287109374,308.50744689941405,-1.4583341934595675,-0.0041414697295873,0.0040101177127325,0.0135155752058202,-0.0057923116732705,Financial Services,9.0
2021-01-04,317.0396728515625,327.7914642790305,309.64209170274546,314.2828061311141,644292.0,319.76673736572263,310.5081298828125,-1.449597350251075,0.0248030051335066,-0.0086956521739131,0.03391307886096,-0.0233332979506339,Financial Services,9.0
2021-01-05,325.6319885253906,328.7104960187454,311.801687113246,316.99380974194065,843235.0,318.5491241455078,312.6606793212891,-1.4398140081048398,0.0271017049587072,-0.0265274269354419,0.0094539467921921,-0.0424721830148645,Financial Services,9.0
2021-01-06,324.3454895019531,331.74307312822503,320.4399270066762,326.6888157813961,344067.0,318.1539779663086,314.62947814941407,-1.4412788355849828,-0.0039507759334804,0.0072247845439172,0.0228077277647091,-0.0120413652160665,Financial Services,9.0
2021-01-07,331.9727478027344,340.0136102062608,323.74808304083496,326.32117583654485,372362.0,318.2757369995117,315.8472015380859,-1.4325943225355444,0.0235158451332042,-0.0170242045577422,0.0242214532871971,-0.0247751202962801,Financial Services,9.0
2021-01-08,334.4999084472656,345.3435755803065,332.66199686239054,335.4188642397032,404986.0,318.42736358642577,316.8003356933594,-1.4297168587431863,0.0076125545282197,0.0027472527472527,0.0324175488817821,-0.0054945054945054,Financial Services,9.0
2021-01-11,327.9294128417969,339.64610036378065,324.1157515317382,335.8783756302027,215776.0,318.514665222168,317.4422418212891,-1.4371981256121906,-0.0196427426123035,0.0242398591804287,0.0357292974132705,-0.0116295189169215,Financial Services,9.0
2021-01-12,331.5592041015625,337.2567406379629,327.1482279757896,327.1482279757896,143789.0,318.73291778564453,317.655439453125,-1.4330651897236888,0.011068818829974,-0.0133037360182036,0.0171840698913461,-0.0133037360182036,Financial Services,9.0
2021-01-13,320.53173828125,337.1189055621217,318.8776292320612,333.58092049348187,256008.0,318.287223815918,318.26011169433593,-1.4456212311008283,-0.0332594169725856,0.0407110455963082,0.0517489075179111,-0.0051605156420967,Financial Services,9.0
2021-01-14,326.8265075683594,330.82396947504185,320.7154592966378,320.7154592966378,461488.0,318.06666870117186,319.303125,-1.438453910438369,0.0196385210427618,-0.0186981414610116,0.0122311434786126,-0.0186981414610116,Financial Services,9.0
2021-01-15,320.8074951171875,329.6754135236665,319.7966380661629,327.14828491825864,95157.0,317.67381744384767,320.02726318359373,-1.4453072501465023,-0.0184165369447976,0.0197650924544481,0.0276424913427899,-0.0031509770389102,Financial Services,9.0
2021-01-18,317.958740234375,324.391431510793,317.7290012602172,323.28867321711226,98225.0,317.58192291259763,320.6668572998047,-1.4485508860611145,-0.008879951142575,0.0167629704999097,0.0202312138728324,-0.0007225433526011,Financial Services,9.0
2021-01-19,325.1724853515625,326.22927881491927,320.11822891921867,320.11822891921867,90823.0,318.4687133789063,321.4442932128906,-1.4403372054520387,0.0226876767465806,-0.0155433090437506,0.0032499473693605,-0.0155433090437506,Financial Services,9.0
2021-01-20,327.9294128417969,329.6754234126819,323.01299325312243,323.01299325312243,83613.0,319.89080200195315,321.8550677490234,-1.4371981256121906,0.0084783541487334,-0.0149923105282607,0.0053243487851677,-0.0149923105282607,Financial Services,9.0
2021-01-21,330.5024108886719,340.01360796353947,327.6996072299366,329.90509529435315,241273.0,320.878678894043,322.43952392578126,-1.4342684706519049,0.0078461947788632,-0.0018072957250527,0.0287779960493885,-0.0084804333233121,Financial Services,9.0
2021-01-22,335.8783264160156,340.4731051631568,329.5375373538217,332.5241435394634,249783.0,322.1560256958008,323.05430419921873,-1.428147370944935,0.0162658889927268,-0.0099863034103538,0.0136798905608754,-0.018878232274923,Financial Services,9.0
2021-01-25,336.5675048828125,339.8297862038881,322.55343130066126,338.91083055915686,87582.0,323.5068862915039,323.5725939941406,-1.4273626617935906,0.0020518694199496,0.0069624240081058,0.0096927994347268,-0.0416382252559727,Financial Services,9.0
2021-01-27,337.2567443847656,340.01361150507705,326.9184926835977,336.52159103707027,144752.0,324.8922088623047,323.8446044921875,-1.426577883146683,0.002047849218816,-0.002179803250596,0.0081743869209809,-0.0306539509536785,Financial Services,9.0
2021-01-28,339.2784423828125,342.724526122978,331.6510935446655,336.3377730401508,109703.0,326.58538513183595,324.1644012451172,-1.4242759468605786,0.0059945368972084,-0.0086674217259689,0.0101570960888732,-0.0224810889385684,Financial Services,9.0
2021-01-29,314.74237060546875,347.27340125772747,309.91785251589585,344.6084349694913,712678.0,326.78985290527345,324.0357476806641,-1.452213093752598,-0.0723183931316784,0.0948905109489051,0.1033576464130929,-0.0153284671532847,Financial Services,9.0
2021-02-01,307.9880065917969,314.558534437314,294.8469509007627,314.558534437314,378960.0,326.720930480957,323.74076293945313,-1.459903716005601,-0.0214599769350358,0.0213337133423692,0.0213337133423692,-0.0426674266847383,Financial Services,9.0
2021-02-02,311.0665588378906,329.905153981692,308.9070069564471,314.2829043502469,500237.0,326.4222747802734,323.366748046875,-1.4563984292957173,0.0099956887287952,0.0103397341211226,0.0605612998522897,-0.0069424109409618,Financial Services,9.0
2021-02-03,319.0154724121094,327.14823613845687,315.24774835333955,315.6612896448313,169887.0,326.09144897460936,323.1342517089844,-1.4473476746284617,0.0255537387365423,-0.0105141695539615,0.025493320636942,-0.0118104743643989,Financial Services,9.0
2021-02-04,320.6236877441406,330.8241032017217,319.7966330949977,321.6345447794517,132227.0,325.9053588867188,322.99824768066406,-1.445516536034938,0.0050411828613558,0.0031527833842324,0.0318142914809247,-0.002579518235106,Financial Services,9.0
2021-02-05,311.7097473144531,324.48322440531206,309.8258715285627,316.12072292829106,176012.0,324.8922088623047,322.71061279296873,-1.4556660850512089,-0.0278018773110765,0.0141509068992575,0.0409787541163191,-0.0060436858395384,Financial Services,9.0
2021-02-08,317.2235107421875,318.37220533780044,311.8935509919625,314.099039006679,209225.0,324.0283889770508,322.5764447021484,-1.4493880296148576,0.0176887744937025,-0.009849433064398,0.0036210890955887,-0.0168019064468293,Financial Services,9.0
2021-02-09,318.004638671875,324.2535548460935,316.8100073672549,317.2235486888645,143812.0,323.5321502685547,322.4689276123047,-1.448498625397623,0.002462389776407,-0.0024562219792536,0.019650393152492,-0.0037566474175011,Financial Services,9.0
2021-02-10,316.0748596191406,319.704718213943,313.3639287829152,317.039751994445,63633.0,322.7579330444336,322.21437683105466,-1.450695901365619,-0.0060683990673657,0.0030527336988048,0.0114841737149744,-0.008576863213645,Financial Services,9.0
2021-02-11,314.55859375,318.556057528916,314.19101699839695,315.20187409853673,33296.0,322.4592758178711,322.06274963378905,-1.4524223448932525,-0.0047971732739758,0.0020450255097719,0.0127081690290524,-0.0011685477965202,Financial Services,9.0
2021-02-12,315.8451232910156,317.9587104374731,310.6070639533697,316.48837553179123,59538.0,321.9102066040039,321.9423669433594,-1.4509574826653278,0.0040899519726302,0.0020366065306727,0.0066918467014291,-0.0165842653610316,Financial Services,9.0
2021-02-15,313.1341552734375,318.6478894822141,311.8935594676023,315.8450858104736,36169.0,321.5265396118164,321.79257629394533,-1.4540442323461211,-0.0085832194884968,0.0086574092649487,0.0176082171680118,-0.0039618667748073,Financial Services,9.0
2021-02-16,308.1717834472656,316.02884305262074,307.43660209922774,314.6504095748882,111599.0,321.0371917724609,321.5628363037109,-1.4596944648649468,-0.0158474307021493,0.0210227752039835,0.0254957138433136,-0.002385621875611,Financial Services,9.0
2021-02-17,306.8393249511719,309.2286155539114,303.4392054403118,308.1718220308644,80425.0,320.1205337524414,320.69993774414064,-1.461211622504144,-0.0043237524253149,0.0043426541884896,0.0077867809255536,-0.0110811073886997,Financial Services,9.0
2021-02-18,300.6363525390625,306.9312047116194,299.80929801546654,306.9312047116194,244675.0,318.75588073730466,320.0676965332031,-1.468274421839621,-0.0202157021858149,0.0209384265056202,0.0209384265056202,-0.0027510130315611,Financial Services,9.0
2021-02-19,298.2929992675781,305.8284185100108,297.5118813832717,305.8284185100108,180528.0,317.14541015625,319.44280517578125,-1.4709425997435432,-0.0077946437671069,0.0252618038671204,0.0252618038671204,-0.0026186262708959,Financial Services,9.0
2021-02-22,299.2120056152344,303.6229821125942,297.97140971150674,301.4634304348912,61327.0,315.3120941162109,318.7976977539063,-1.4698962050491455,0.0030808847338447,0.0075245136471964,0.0147419769747876,-0.0041462103139101,Financial Services,9.0
2021-02-23,301.69317626953125,304.17436813366083,298.2011554663835,300.4985449537979,52867.0,313.56837768554686,318.3078936767578,-1.4670711061636237,0.0082923499315982,-0.0039597558370564,0.0082242226848143,-0.0115747424132257,Financial Services,9.0
2021-02-24,297.1902770996094,305.09330197653696,291.3089660438621,302.336434790002,58932.0,311.56505432128904,317.7078161621094,-1.4721981760830318,-0.0149254259761546,0.0173160365157833,0.0265924745387236,-0.0197897155759777,Financial Services,9.0
2021-02-25,306.9771423339844,311.985462148792,298.75250559287315,298.75250559287315,336577.0,309.94998931884766,317.2584466552734,-1.461054701522544,0.0329313103035828,-0.026792342513121,0.0163149600544483,-0.026792342513121,Financial Services,9.0
2021-02-26,303.9905700683594,306.8393386820175,300.13097250134683,306.8393386820175,61693.0,309.4123992919922,316.713505859375,-1.464455258418756,-0.0097289727922988,0.0093712400783272,0.0093712400783272,-0.0126964384656557,Financial Services,9.0
2021-03-01,301.3715515136719,307.6204394391503,300.1768922038306,307.6204394391503,31062.0,309.0815765380859,316.167646484375,-1.4674373130336595,-0.0086154598614639,0.0207348301261107,0.0207348301261107,-0.0039640745911183,Financial Services,9.0
2021-03-02,297.9255065917969,304.0365575660247,297.19032506348714,303.1635382650031,54875.0,308.4245239257813,315.73022399902345,-1.4713610325292883,-0.011434539539538,0.0175816825257031,0.0205120100126268,-0.0024676689710795,Financial Services,9.0
2021-03-03,299.34979248046875,302.79587604701294,298.6605757671599,302.79587604701294,51978.0,307.44123992919924,315.568486328125,-1.4697393188153274,0.0047806779116209,0.0115118956254798,0.0115118956254798,-0.002302379125096,Financial Services,9.0
2021-03-04,308.72320556640625,318.280340071331,301.4174958963193,303.2554074566627,303488.0,306.8462158203125,315.7531976318359,-1.4590666071996392,0.0313125758607267,-0.0177110045864934,0.0309569683541945,-0.023664271225363,Financial Services,9.0
2021-03-05,302.6581115722656,314.92617764753487,301.04993885194995,314.28289734168595,119155.0,306.3936340332031,315.5914624023437,-1.4659724160579533,-0.0196457340581611,0.0384089681556236,0.0405344036924646,-0.0053134961820829,Financial Services,9.0
2021-03-08,303.2095031738281,308.76917501818843,301.41752799394584,308.76917501818843,46451.0,305.6929336547852,315.44902465820314,-1.4653445931404274,0.0018218299146125,0.0183360738570683,0.0183360738570683,-0.0059100231395285,Financial Services,9.0
2021-03-09,303.76080322265625,307.6663650480128,301.41747734516355,307.6663650480128,166877.0,304.9807418823242,315.33323486328123,-1.4647168744662462,0.0018182149406843,0.0128573594220244,0.0128573594220244,-0.0077143787237586,Financial Services,9.0
2021-03-10,301.5093688964844,305.782507265946,300.5444485909271,304.17433480098606,25336.0,304.2524673461914,315.17241638183594,-1.4672803920520596,-0.0074118658572336,0.0088387499010573,0.0141724895153381,-0.0032002995763907,Financial Services,9.0
2021-03-12,304.4500427246094,310.60705774979783,299.39578586773393,304.8635840488031,492026.0,303.7470397949219,315.1531188964844,-1.463932095819339,0.0097531756273039,0.0013583224377071,0.0202234001023209,-0.0166012683448603,Financial Services,9.0
2021-03-15,301.3255615234375,309.2285859713883,296.63888195186075,307.8501524529423,56650.0,303.021061706543,314.9665698242188,-1.4674896779404951,-0.0102627057405215,0.0216529619874195,0.0262275274888557,-0.0155535413188376,Financial Services,9.0
2021-03-16,301.69317626953125,304.6797826031699,300.54448152582404,302.88783562956985,183789.0,302.44901275634766,314.8131042480469,-1.4670711061636237,0.0012199919058813,0.0039598487934353,0.0098994825490199,-0.0038074932880847,Financial Services,9.0
2021-03-17,297.328125,303.1175631159401,295.07670021405454,302.3364451108961,54533.0,301.9068298339844,314.41887329101564,-1.4720412203536504,-0.0144685117625316,0.0168444209941325,0.01947154550529,-0.0075721890956177,Financial Services,9.0
2021-03-18,281.0626220703125,298.6606190942351,279.3625483219922,297.3281220374777,350947.0,300.6179946899414,313.52748596191407,-1.4905613709605967,-0.054705564533081,0.0578714446174069,0.0626123704898766,-0.0060487365263922,Financial Services,9.0
2021-03-19,282.9464416503906,286.62226428448287,275.68669755691866,281.200431508057,213721.0,299.73349914550784,312.69950500488284,-1.4884164251516552,0.006702490591605,-0.0061708149858656,0.0129912311766553,-0.0256576617508487,Financial Services,9.0
2021-03-22,288.50616455078125,289.9305347239382,280.6031396118861,281.20045523145825,145667.0,299.244157409668,311.8301733398437,-1.4820860395562494,0.0196493826462756,-0.0253225414808669,0.0049370528195638,-0.0273929153340642,Financial Services,9.0
2021-03-23,288.8737487792969,292.13603050973825,287.6790894646547,292.13603050973825,26343.0,298.7272445678711,310.9176501464844,-1.4816675025271593,0.0012740948848977,0.0112931055321812,0.0112931055321812,-0.0041355759036274,Financial Services,9.0
2021-03-24,283.3599853515625,288.46017808251065,282.99240869385204,288.46017808251065,23497.0,297.81058502197266,310.02626159667966,-1.4879455579635106,-0.0190871044912667,0.0179989871351113,0.0179989871351113,-0.0012972073571164,Financial Services,9.0
