Date_Ticker,Close_CAMS.NS,High_CAMS.NS,Low_CAMS.NS,Open_CAMS.NS,Volume_CAMS.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
Date,,,,,,,,,,,,,,
2020-11-26,1387.2784423828125,1397.076686109801,1365.2440114273895,1397.076686109801,153673.0,1252.919952392578,,-1.4694217564898344,6.749492116118016e-05,0.0070629250968237,0.0070629250968237,-0.0158832072079029,Financial Services,9.0
2020-11-27,1355.02392578125,1386.6691229736034,1347.0540242661389,1386.6691229736034,64131.0,1260.1749572753906,,-1.506806019479334,-0.0232502110723796,0.023353976701266,0.023353976701266,-0.0058817422803187,Financial Services,9.0
2020-12-01,1359.8994140625,1379.261607032314,1347.1006685768643,1353.9454524504836,110134.0,1267.5687744140623,,-1.5011551353454933,0.0035980828002273,-0.0043782367654897,0.0142379596384796,-0.0094115383485615,Financial Services,9.0
2020-12-02,1366.8848876953125,1377.2926174072174,1336.73988766877,1359.5712860288695,102564.0,1276.8722534179688,,-1.4930586945703546,0.0051367575870515,-0.0053505615083462,0.0076141961957405,-0.0220537956765105,Financial Services,9.0
2020-12-03,1355.4456787109375,1376.4018065048488,1351.1325788662812,1360.6026732867629,48322.0,1285.5197998046874,,-1.506317191119734,-0.0083688166336102,0.003804648653076,0.0154606917289676,-0.0031820528940401,Financial Services,9.0
2020-12-04,1371.8076171875,1378.324137906867,1351.7421952815826,1361.4466994835177,77127.0,1293.921856689453,,-1.4873530560008654,0.0120712609391496,-0.0075527483403426,0.0047503167628761,-0.0146269940875936,Financial Services,9.0
2020-12-07,1364.447021484375,1387.7004257529445,1346.6788760051802,1377.948994464272,201898.0,1302.434039306641,,-1.4958842781216048,-0.0053656180435969,0.0098955641130047,0.017042365077152,-0.013022231863473,Financial Services,9.0
2020-12-08,1372.510986328125,1386.7630011383112,1366.2756869271188,1368.9479253968452,82535.0,1310.7150024414063,,-1.4865378232923228,0.0059100607914972,-0.0025960163283006,0.0103838985277011,-0.0045429868781505,Financial Services,9.0
2020-12-09,1378.65234375,1392.3887268083213,1370.823110164152,1373.5890891246595,313925.0,1319.3916564941403,,-1.4794197466580332,0.0044745415395944,-0.0036726116256169,0.009963630875176,-0.0056789034750792,Financial Services,9.0
2020-12-10,1410.906982421875,1429.5659512845875,1367.3069327906292,1378.6522991580214,605787.0,1329.9842590332032,,-1.442035342184204,0.0233957740093785,-0.0228609565802043,0.0132248043954561,-0.0309021432131583,Financial Services,9.0
2020-12-11,1405.6092529296875,1428.9563980731602,1382.8715937083791,1422.3929500505146,146974.0,1339.372003173828,,-1.448175620614964,-0.0037548396585958,0.0119405141121866,0.016609982535908,-0.016176372753606,Financial Services,9.0
2020-12-14,1415.5953369140625,1437.3953644572,1397.0770339473113,1411.6573132053868,240597.0,1349.4666381835937,1280.1825439453123,-1.436601353528009,0.0071044523672287,-0.0027818851941546,0.0153999006458023,-0.0130816360324557,Financial Services,9.0
2020-12-15,1415.266845703125,1423.3304869670492,1401.7648735281546,1415.8294040317817,152371.0,1359.078369140625,1282.3385546875,-1.436982087859611,-0.0002320516339461,0.0003974927628414,0.0056976119297968,-0.0095402306751999,Financial Services,9.0
2020-12-16,1415.219970703125,1442.0832478540542,1401.811853132916,1414.8918212040105,102512.0,1366.3833129882812,1284.1577587890624,-1.4370364178422694,-3.31209624123653e-05,-0.0002318717272987,0.0189816973382468,-0.0094742286342578,Financial Services,9.0
2020-12-17,1415.360595703125,1437.0199499303792,1411.1412365241492,1420.0487725686537,68814.0,1373.8492309570313,1286.6879052734375,-1.436873427894293,9.936617834055376e-05,0.0033123550844649,0.0153030643166198,-0.0029811195760184,Financial Services,9.0
2020-12-18,1501.2481689453125,1522.7200446836362,1401.8119933225585,1416.4858972610864,741937.0,1384.402313232422,1291.80439453125,-1.3373263267772888,0.060682467424155,-0.0564611990459745,0.0143026823828924,-0.0662356682124128,Financial Services,9.0
2020-12-21,1582.587890625,1642.7372245643212,1509.8274063097592,1517.515970824399,1699343.0,1398.419964599609,1298.5122241210938,-1.243050365852833,0.054181396095778,-0.0411174129323729,0.0380069469099544,-0.0459756356953457,Financial Services,9.0
2020-12-22,1572.3211669921875,1631.4859507038025,1453.335185971778,1631.4859507038025,619219.0,1409.099652099609,1305.4961376953124,-1.2549499054140916,-0.0064873007645458,0.037628943089786,0.037628943089786,-0.0756753667878343,Financial Services,9.0
2020-12-23,1568.8048095703125,1612.7330084496746,1550.8490674277684,1588.3544862289236,314154.0,1420.1028076171874,1312.4433081054688,-1.259025503019485,-0.0022364116795563,0.0124615098955271,0.0280010608148211,-0.0114454915187709,Financial Services,9.0
2020-12-24,1589.385986328125,1625.391214077168,1571.4771703451593,1582.7287968631435,257655.0,1430.2128662109376,1319.126630859375,-1.2351711035239998,0.0131190168670183,-0.0041885291063633,0.0226535454941463,-0.0112677575724318,Financial Services,9.0
2020-12-28,1618.4056396484375,1639.9243264509644,1575.2744109367482,1597.730733146051,228668.0,1441.7692260742188,1326.6357153320312,-1.2015361752752811,0.0182584051765519,-0.0127748606380768,0.0132962257887345,-0.0266504439029627,Financial Services,9.0
2020-12-29,1721.2642822265625,1748.6901192169628,1616.1553708745028,1629.5634891731156,823821.0,1460.0812438964845,1336.0303100585938,-1.0823189322335027,0.0635555388947289,-0.0532752547068635,0.0159335421489854,-0.0610649465264536,Financial Services,9.0
2020-12-30,1684.3212890625,1772.1308651393315,1643.159073060103,1770.2555943825707,830410.0,1476.3023376464844,1344.7019067382812,-1.1251373253635268,-0.0214627082810749,0.0510201384249568,0.0521335072156612,-0.0244384585468891,Financial Services,9.0
2020-12-31,1693.08837890625,1724.311686882373,1659.7085779516228,1671.6634305931402,391078.0,1492.6125122070312,1353.6384057617188,-1.114975920794362,0.0052051172782063,-0.0126543590872382,0.0184416291347373,-0.0197153328618265,Financial Services,9.0
2021-01-01,1677.6639404296875,1739.3134606662404,1642.7370259230474,1679.3048021850332,308193.0,1508.7234252929688,1362.2365625,-1.1328534562600534,-0.0091102382301665,0.0009780634343998,0.0367472404638815,-0.0208187788179404,Financial Services,9.0
2021-01-04,1711.606689453125,1734.5319462601285,1650.2384913394235,1684.462187324588,297889.0,1525.71337890625,1371.7048364257812,-1.093512464988856,0.020232150316555,-0.0158590769104844,0.013393998135359,-0.0358541471541624,Financial Services,9.0
2021-01-05,1690.1815185546875,1741.0482380839535,1678.3673356200245,1697.120043280583,118804.0,1542.0001037597656,1380.2725219726562,-1.118345087140861,-0.0125175783843676,0.0041051950040424,0.0300954181375521,-0.0069898900236264,Financial Services,9.0
2021-01-06,1672.6478271484375,1708.418640853539,1651.2696940640076,1698.9484316672017,101368.0,1557.0069458007813,1388.6528076171876,-1.1386673303418708,-0.0103738511004684,0.0157239342866346,0.0213857412926452,-0.0127810126778903,Financial Services,9.0
2021-01-07,1694.7291259765625,1712.1223091277354,1657.7394537447076,1687.8375284014105,118012.0,1572.8107849121093,1397.6286572265626,-1.1130742299169722,0.0132014034692345,-0.004066489133584,0.0102631051089951,-0.0218263034870189,Financial Services,9.0
2021-01-08,1675.5076904296875,1709.3094955738538,1666.1313355444772,1708.8406778295932,75264.0,1586.0408203125,1406.5456787109374,-1.135352635462361,-0.0113418924902225,0.0198942610590808,0.0201740674407158,-0.0055961276326972,Financial Services,9.0
2021-01-11,1683.7589111328125,1695.198018191718,1669.9287878198743,1682.7275349975762,73679.0,1599.9483032226562,1415.971064453125,-1.1257891436711034,0.0049246092693307,-0.0006125438317903,0.0067937915477516,-0.0082138382291521,Financial Services,9.0
2021-01-12,1690.228759765625,1713.997798244758,1675.648481070874,1691.494544876118,164883.0,1613.6799743652343,1425.5771630859374,-1.1182903327052125,0.0038425029795148,0.0007488839029508,0.0140626162830344,-0.0086262161914536,Financial Services,9.0
2021-01-13,1725.95263671875,1748.6902987806432,1684.040373463937,1704.57450041984,199541.0,1629.2142639160156,1435.8557543945312,-1.076884943577308,0.0211355278075369,-0.0123862821285481,0.0131739779980986,-0.0242835535362624,Financial Services,9.0
2021-01-14,1698.4794921875,1738.3759217186573,1690.556519341283,1734.625380355726,49784.0,1643.3772399902343,1446.2090380859374,-1.1087274068512738,-0.0159176700140971,0.0212813215199161,0.0234894973502295,-0.0046647444862656,Financial Services,9.0
2021-01-15,1695.4324951171875,1712.1224530935258,1687.743929665031,1701.8084624122396,38152.0,1657.3808349609376,1456.46779296875,-1.1122589972084296,-0.0017939557612133,0.0037606730515162,0.0098440710700102,-0.0045348697009757,Financial Services,9.0
2021-01-18,1698.667236328125,1715.8728234421892,1645.5501667437388,1692.4319378760392,81468.0,1667.2517883300782,1466.365808105469,-1.1085098039519787,0.0019079150719674,-0.0036707003695226,0.0101288744176029,-0.0312698499437742,Financial Services,9.0
2021-01-19,1695.9481201171875,1708.6999393451683,1688.6814453799889,1706.4965189292502,25430.0,1672.9197998046875,1476.400703125,-1.1116613673991822,-0.0016007350661658,0.0062197650310988,0.007518991339841,-0.0042847270214235,Financial Services,9.0
2021-01-20,1682.6806640625,1704.6213578972236,1678.367563606177,1696.182638303673,28155.0,1678.4377746582031,1485.9164819335938,-1.127038874756587,-0.0078230317881249,0.0080240859299915,0.0130391311336235,-0.0025632317221198,Financial Services,9.0
2021-01-21,1679.211181640625,1723.2800433644563,1668.1939662096672,1696.8855852064607,80497.0,1683.958093261719,1495.3983203125,-1.1310601423793216,-0.0020618781067458,0.0105254203634872,0.0262437876817704,-0.0065609469204425,Financial Services,9.0
2021-01-22,1669.4598388671875,1698.6672046290576,1657.0361697489675,1678.3204476628634,42799.0,1687.9617858886718,1504.8064184570312,-1.1423623350999927,-0.0058070973323976,0.0053074704700224,0.0174950993620119,-0.0074417298511654,Financial Services,9.0
2021-01-25,1672.694580078125,1696.8386909645978,1654.0357276968634,1683.0554967463654,42983.0,1690.6762329101562,1513.90322265625,-1.138613141843542,0.001937597500478,0.0061941473306839,0.0144342614449943,-0.0111549667246426,Financial Services,9.0
2021-01-27,1686.00927734375,1692.432057551554,1669.0849109852516,1669.0849109852516,48426.0,1688.9134826660156,1523.34935546875,-1.1231808800504886,0.0079600289402522,-0.0100381217268046,0.0038094572159903,-0.0100381217268046,Financial Services,9.0
2021-01-28,1689.150146484375,1715.8727549633118,1673.6791626281483,1673.772903275182,70587.0,1689.1549255371094,1532.6717138671877,-1.1195404882436852,0.0018629014577982,-0.0091035383924854,0.015820149875104,-0.0091590341382181,Financial Services,9.0
2021-01-29,1665.9439697265625,1721.4988762729529,1648.363303097958,1697.4954289941911,110295.0,1687.797705078125,1540.6081713867188,-1.1464373667680667,-0.0137383741795313,0.0189390878930983,0.0333474039679189,-0.0105529759392148,Financial Services,9.0
2021-02-01,1684.977783203125,1709.7312668119753,1659.7084398710372,1668.991053453081,110133.0,1688.163397216797,1548.9868823242186,-1.1243764226376431,0.0114252422785182,-0.0094877985391912,0.0146906884207067,-0.0149968406610389,Financial Services,9.0
2021-02-02,1696.6981201171875,1708.3247070744824,1687.74365660058,1688.681291965358,44588.0,1687.41796875,1557.1171142578123,-1.1107920876766404,0.0069557812755146,-0.0047249584689088,0.0068524782455066,-0.0052775820344452,Financial Services,9.0
2021-02-03,1699.7454833984375,1710.2000264471174,1691.212909770312,1701.8082354766432,36467.0,1687.8961669921875,1565.067326660156,-1.1072600728664952,0.0017960550819962,0.001213565265125,0.0061506520539635,-0.0050199125171762,Financial Services,9.0
2021-02-04,1740.204345703125,1799.3223024660315,1697.1200455776534,1699.9329517305446,210401.0,1691.273992919922,1572.696865234375,-1.0603666480683969,0.023802894433227,-0.0231417615247414,0.0339718475642698,-0.024758184423487,Financial Services,9.0
2021-02-05,1708.793701171875,1757.1288549992598,1698.1984891305033,1748.6432082889874,66705.0,1691.9772216796875,1579.8979052734376,-1.0967728298857071,-0.0180499747680831,0.0233202563245544,0.0282861259344746,-0.006200404433903,Financial Services,9.0
2021-02-08,1737.907470703125,1753.8003472985686,1712.1224933929896,1720.3268043553053,267384.0,1695.097210693359,1586.9123583984374,-1.063028817218681,0.0170376151967812,-0.0101159967628811,0.0091448347299027,-0.0148367952522255,Financial Services,9.0
2021-02-09,1753.00341796875,1856.518406559308,1739.3139617007655,1750.0967706277513,349201.0,1698.5594360351563,1594.2268579101562,-1.0455320160845911,0.0086862779061059,-0.0016580956495605,0.0590500780143961,-0.0078091440824723,Financial Services,9.0
2021-02-10,1756.284912109375,1825.2011166486757,1739.3137336109148,1768.380432124089,242790.0,1701.8622436523438,1602.2520776367187,-1.041728634329811,0.0018719268353893,0.0068869919289957,0.039239763471252,-0.0096631123922126,Financial Services,9.0
2021-02-11,1855.4398193359373,1882.77191459316,1762.707653838241,1762.707653838241,293161.0,1708.336602783203,1612.1628857421874,-0.9268041673397324,0.0564571878645094,-0.0499785358335607,0.0147307904963494,-0.0499785358335607,Financial Services,9.0
2021-02-12,1809.964599609375,1897.117884882628,1790.8837407603046,1879.9591100651364,194527.0,1713.9108581542969,1621.0244799804686,-0.9795117491883074,-0.0245091321489683,0.0386717566027907,0.0481519281051476,-0.0105421171514561,Financial Services,9.0
2021-02-15,1795.1500244140625,1847.141865139709,1781.507382622054,1830.9676533764296,160252.0,1718.8967346191407,1629.8185668945312,-0.9966824289421145,-0.0081850082584542,0.0199524432360787,0.0289623931251186,-0.0075997223666369,Financial Services,9.0
2021-02-16,1783.851318359375,1813.0586834673652,1772.0839485052222,1809.4956232245895,106453.0,1723.155938720703,1638.0594409179687,-1.009778077027847,-0.006294017714968,0.0143758084551575,0.0163732059995072,-0.0065966091080815,Financial Services,9.0
2021-02-17,1783.1453857421875,1807.433335354263,1770.6718878372933,1788.5584131348774,66659.0,1727.515802001953,1646.433408203125,-1.0105962809073163,-0.0003957351209274,0.0030356623952101,0.0136208465144114,-0.0069952220411362,Financial Services,9.0
2021-02-18,1772.7900390625,1801.8320849510576,1760.4106577108034,1791.7120771594043,72720.0,1732.0212707519531,1654.4389892578124,-1.0225985380920397,-0.0058073484991675,0.0106735922923568,0.0163821125167851,-0.0069829935180836,Financial Services,9.0
2021-02-19,1715.2237548828125,1781.5921822808575,1703.9270012831453,1772.7901514177545,110825.0,1733.8218994140625,1661.1704174804688,-1.089320142811344,-0.0324721387819451,0.0335620331581023,0.0386937431394072,-0.0065861690450054,Financial Services,9.0
2021-02-22,1616.753662109375,1714.2822736977855,1601.314743305839,1714.2822736977855,274208.0,1731.186590576172,1665.2873510742188,-1.2034508827110164,-0.0574094735413486,0.0603237301229708,0.0603237301229708,-0.0095493328175874,Financial Services,9.0
2021-02-23,1656.6688232421875,1690.2295006633797,1629.5094551273671,1629.5094551273671,246882.0,1730.385302734375,1670.3085424804688,-1.157187629118029,0.0246884618654491,-0.0163939634366198,0.0202579278069059,-0.0163939634366198,Financial Services,9.0
2021-02-24,1701.808837890625,1713.2938246012493,1657.8926858587265,1670.036718804021,34331.0,1731.1752807617188,1676.0328125,-1.1048685632391964,0.0272474582820337,-0.0186696169271193,0.0067486937750658,-0.025805572902261,Financial Services,9.0
2021-02-25,1701.0556640625,1722.754890480238,1694.5130070297423,1706.7511565249572,106348.0,1731.770556640625,1681.7485888671874,-1.105741521554314,-0.0004425725212818,0.0033482105158482,0.012756329423057,-0.0038462333543702,Financial Services,9.0
2021-02-26,1718.5185546875,1745.301227362833,1666.318187694685,1689.8059740696042,99429.0,1734.3992858886718,1687.814560546875,-1.0855013392646116,0.0102659136875595,-0.0167077513010134,0.0155847445477266,-0.0303752129125582,Financial Services,9.0
2021-03-01,1752.267578125,1765.1176576560388,1713.3879888022716,1732.168794713126,172938.0,1737.7637756347656,1694.5527001953126,-1.0463848836248717,0.0196384399490158,-0.0114701565347573,0.007333400270288,-0.0221881576809925,Financial Services,9.0
2021-03-02,1785.357666015625,1803.7148895786647,1750.714244299283,1750.9967090899354,138265.0,1742.1967529296876,1700.2348901367188,-1.008032160397612,0.018884152342779,-0.0192459794358027,0.0102820986026892,-0.0194041913145927,Financial Services,9.0
2021-03-03,1785.8756103515625,1825.367132833834,1755.7038178107791,1755.7038178107791,278465.0,1746.5032592773437,1704.30064453125,-1.0074318423860975,0.0002901067644856,-0.0168946775273132,0.0221132548388951,-0.0168946775273132,Financial Services,9.0
2021-03-04,1790.676513671875,1812.7993207749853,1770.7659642957738,1770.7659642957738,68531.0,1749.0268676757812,1708.6677514648438,-1.0018674051777894,0.0026882629968653,-0.0111190096168032,0.0123544408686897,-0.0111190096168032,Financial Services,9.0
2021-03-05,1789.17041015625,1802.773537882806,1775.049468606254,1793.3124610777022,46402.0,1753.045703125,1713.0750634765625,-1.003613038839365,-0.0008410807335249,0.0023150678649388,0.0076030363845376,-0.0078924519821242,Financial Services,9.0
2021-03-08,1786.0166015625,1815.905927178697,1777.3558035710264,1802.773497795824,93100.0,1755.4511596679688,1717.00767578125,-1.0072684279851314,-0.0017627211895789,0.0093822735010773,0.0167351891298481,-0.0048492259164314,Financial Services,9.0
2021-03-09,1756.2216796875,1803.1972568720587,1732.1689614571774,1788.6527319394766,46054.0,1755.6120727539062,1719.7639965820313,-1.041801923212669,-0.0166823319833275,0.0184663773526285,0.026748090931731,-0.0136957187742965,Financial Services,9.0
2021-03-10,1739.7469482421875,1770.295202905353,1736.0754808072347,1769.8245048987312,34000.0,1754.785174560547,1720.1336499023437,-1.0608967898523105,-0.0093807812737193,0.0172884663984802,0.0175590218416714,-0.0021103456676054,Financial Services,9.0
2021-03-12,1764.599853515625,1777.355816491479,1720.966167762498,1750.9967259926643,270024.0,1750.2431762695312,1721.7392211914062,-1.0320912877183768,0.0142853564413769,-0.007708902103703,0.0072288133484992,-0.0247272409471164,Financial Services,9.0
2021-03-15,1753.538330078125,1785.310445926898,1742.5240425504865,1776.9791140876323,39215.0,1747.4218627929688,1722.9482202148438,-1.0449120317512288,-0.0062685732493188,0.013367705517143,0.0181188601947226,-0.0062811786538751,Financial Services,9.0
2021-03-16,1758.38671875,1776.5085940496044,1746.2898015982432,1760.410743390143,115601.0,1745.5836975097657,1724.56267578125,-1.039292557138613,0.0027649174179494,0.0011510691127043,0.0103059668879248,-0.006879554436328,Financial Services,9.0
2021-03-17,1742.1007080078125,1777.8266462753302,1722.7549709737114,1767.659521791499,80778.0,1743.4961669921877,1725.1725561523438,-1.0581686890043205,-0.0092619049999222,0.01467126077511,0.0205073897871106,-0.0111048327718229,Financial Services,9.0
2021-03-18,1755.7037353515625,1769.8246769227546,1728.0266668887225,1755.7037353515625,70737.0,1742.1240844726562,1726.4830004882813,-1.0424022412241831,0.0078084046928066,0.0,0.0080428954423592,-0.0157640881576742,Financial Services,9.0
