Date_Ticker,Close_GSPL.NS,High_GSPL.NS,Low_GSPL.NS,Open_GSPL.NS,Volume_GSPL.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-05-07,185.38699340820312,189.13170344030877,182.4955033195961,184.96038343645384,146056.0,185.5007522583008,188.90512084960935,-1.4715161616851795,-0.0002556648442077,-0.0023011860967502,0.0201994215627638,-0.015597049369263,Oil Gas & Consumable Fuels,15.0
2020-05-08,182.4007110595703,188.65770609319,181.31048387096772,188.6103017663443,123304.0,186.03638916015623,188.15807434082032,-1.5229373484973625,-0.0161083703539941,0.0340436759851554,0.0343035671148024,-0.0059770994436886,Oil Gas & Consumable Fuels,15.0
2020-05-11,179.98321533203125,184.53374052960203,176.75990977369065,182.5902936899493,644732.0,186.02216873168945,187.24796661376956,-1.5645645239988193,-0.0132537626278744,0.0144851193657615,0.0252830531401275,-0.0179089230759339,Oil Gas & Consumable Fuels,15.0
2020-05-12,179.22482299804688,181.02607168515507,177.28136133094412,181.02607168515507,343982.0,185.93447723388672,186.33691192626952,-1.5776233809085125,-0.0042136836625865,0.0100502188088522,0.0100502188088522,-0.0108437081124858,Oil Gas & Consumable Fuels,15.0
2020-05-13,180.07801818847656,187.70965082475783,176.6177198055393,181.54746531788447,595637.0,186.0837905883789,185.4561929321289,-1.5629321011993358,0.0047604744485588,0.0081600583135579,0.0423795903189789,-0.0192155512246673,Oil Gas & Consumable Fuels,15.0
2020-05-14,173.7736358642578,182.9695098931976,171.87757876691896,179.27220433969396,424016.0,185.2992965698242,184.45886688232423,-1.6714880859934371,-0.0350091720668557,0.0316421328706693,0.0529186949631594,-0.0109110745592038,Oil Gas & Consumable Fuels,15.0
2020-05-15,174.48464965820312,175.85928810060702,171.97236543444853,175.52747233675188,224112.0,184.39629821777345,183.52411041259765,-1.6592450463688553,0.0040916091236113,0.0059765869409804,0.0078782772300982,-0.0143983108466898,Oil Gas & Consumable Fuels,15.0
2020-05-18,171.0243377685547,177.28133173369793,168.36986950772263,175.29046607230677,384217.0,183.1614906311035,182.6699365234375,-1.7188286099215422,-0.0198316121012755,0.0249445684714497,0.0365854009246962,-0.0155209971602072,Oil Gas & Consumable Fuels,15.0
2020-05-19,176.0489044189453,177.4235429668393,171.64057730809984,172.54120156597742,1614066.0,182.14710083007813,181.8935009765625,-1.632309938805836,0.0293792492691321,-0.0199245934789834,0.0078082766401246,-0.0250403552660284,Oil Gas & Consumable Fuels,15.0
2020-05-20,177.04434204101562,178.51378927239463,173.48923477111572,176.5703277383623,591730.0,181.85084228515623,180.96443359375,-1.615169368039717,0.0056543244353367,-0.0026773761713521,0.0082998824725988,-0.0200803212851404,Oil Gas & Consumable Fuels,15.0
2020-05-21,178.56118774414062,183.15911764973683,175.62229337769386,177.28134338261134,702219.0,181.8058113098145,180.24962005615237,-1.589050603247983,0.0085676033791217,-0.0071675394731534,0.0257498841919923,-0.0164587523390462,Oil Gas & Consumable Fuels,15.0
2020-05-22,179.93582153320312,182.0214814483115,177.13914020618728,177.37614734348978,657409.0,181.63753662109372,179.48645690917968,-1.5653806040270175,0.0076983907109321,-0.0142254842193332,0.0115911323122701,-0.0155426601728648,Oil Gas & Consumable Fuels,15.0
2020-05-26,178.70338439941406,182.35330015886572,176.0014972044155,180.12542724609375,462310.0,181.5972457885742,178.8351611328125,-1.5866021004203013,-0.0068493150684931,0.0079575596816976,0.020424435562417,-0.0151193957746187,Oil Gas & Consumable Fuels,15.0
2020-05-27,181.92669677734372,183.20654127371373,178.4189935762532,179.60402941890337,803553.0,181.70863876342773,178.37441986083985,-1.5310994624947794,0.018037220664637,-0.0127670506835126,0.0070349460471783,-0.0192808601663534,Oil Gas & Consumable Fuels,15.0
2020-05-28,183.15911865234372,189.510907241358,180.12543009132764,182.02148725018367,1771820.0,181.47163162231445,177.88144470214843,-1.5098782288445824,0.0067742772052214,-0.0062111644264862,0.0346790737788524,-0.0165631314637104,Oil Gas & Consumable Fuels,15.0
2020-05-29,187.23565673828125,190.7907641447043,183.1591306857623,183.1591306857623,413650.0,181.36734924316409,177.6529699707031,-1.43968378572371,0.0222568120873917,-0.0217721673506725,0.0189873417721517,-0.0217721673506725,Oil Gas & Consumable Fuels,15.0
2020-06-01,192.5919952392578,194.06144239325127,189.60571107611608,189.60571107611608,108645.0,181.17300186157223,177.6131527709961,-1.3474522916675296,0.028607470362676,-0.0155057543250012,0.0076298454261714,-0.0155057543250012,Oil Gas & Consumable Fuels,15.0
2020-06-02,200.83985900878903,208.56628609367957,193.8244388879954,193.8244388879954,503533.0,181.7726303100586,177.97909210205077,-1.2054312453693885,0.042825579325272,-0.0349304174749827,0.0384705860829763,-0.0349304174749827,Oil Gas & Consumable Fuels,15.0
2020-06-03,201.7878875732422,208.3766832632185,197.18994320734075,203.6365403976574,2417574.0,182.48128204345704,178.35925170898437,-1.1891070173745546,0.0047203208025137,0.0091613666541021,0.032652087145641,-0.0227860275519884,Oil Gas & Consumable Fuels,15.0
2020-06-04,200.1762237548828,207.1442394257637,199.0859967021069,202.8307066040645,317237.0,183.21837310791017,178.92427642822267,-1.216858467708859,-0.0079869205121362,0.0132607299677711,0.0348094071322537,-0.0054463363946303,Oil Gas & Consumable Fuels,15.0
2020-06-05,200.4606475830078,202.78331479468545,198.18538469519476,202.78331479468545,1894068.0,183.9720558166504,179.67890747070314,-1.2119609365673218,0.0014208671878698,0.0115866492485308,0.0115866492485308,-0.0113501722919004,Oil Gas & Consumable Fuels,15.0
2020-06-08,210.60455322265625,213.5908520703743,203.8261543413334,205.7222115910202,1003933.0,185.3822479248047,180.3548519897461,-1.0372916970226,0.050602977501846,-0.0231825074858391,0.0141796499744279,-0.0321854336841263,Oil Gas & Consumable Fuels,15.0
2020-06-09,211.9791717529297,222.59708772751424,209.94090186225228,217.0511153897553,3098860.0,186.9820457458496,181.45361694335935,-1.0136219605447216,0.0065270123994905,0.0239266131426212,0.0500894304227217,-0.0096154252977886,Oil Gas & Consumable Fuels,15.0
2020-06-10,213.1168212890625,215.2024812093921,209.60911854135813,212.3583955546424,1511662.0,188.6766456604004,182.8699716186524,-0.994032624207834,0.0053667986657613,-0.0035587323883337,0.0097864631600368,-0.016459060934222,Oil Gas & Consumable Fuels,15.0
2020-06-11,208.85069274902344,213.3064240470755,206.76503282927223,213.25901972635592,1239594.0,190.11527938842767,184.0881884765625,-1.067491650184586,-0.020017793594306,0.0211075525740773,0.0213345296556259,-0.0099863682150076,Oil Gas & Consumable Fuels,15.0
2020-06-12,209.46690368652344,210.3675279092364,200.6976396636132,205.43778237869984,247060.0,191.89994277954105,185.11585144042968,-1.0568810333594876,0.0029504854850565,-0.0192351213337901,0.0042996015449807,-0.0418646758441315,Oil Gas & Consumable Fuels,15.0
2020-06-15,212.073974609375,214.4914502009256,209.51430052775493,210.46232903693027,265480.0,193.7794090270996,186.23926483154295,-1.011989537745238,0.0124462188391974,-0.0075994500287612,0.0113992091486161,-0.0120697227763794,Oil Gas & Consumable Fuels,15.0
2020-06-16,209.70391845703125,214.2544585223408,208.09227276837964,213.59084141122165,2646746.0,195.71338806152343,187.3873275756836,-1.0527998449892355,-0.0111756105703645,0.0185352900546149,0.0216998332639259,-0.0076853389317178,Oil Gas & Consumable Fuels,15.0
2020-06-17,208.8032989501953,211.7895832510304,208.5662918004221,208.755894627087,626902.0,197.35110778808595,188.29364318847652,-1.0683077302127844,-0.0042947194952891,-0.0002270286118402,0.0143019019136634,-0.0011350737797957,Oil Gas & Consumable Fuels,15.0
2020-06-18,214.53887939453125,215.9609223231749,207.80787041264367,207.80787041264367,645380.0,199.22583465576173,189.1098962402344,-0.9695460194724964,0.0274688210060513,-0.0313743084744534,0.0066283693317359,-0.0313743084744534,Oil Gas & Consumable Fuels,15.0
2020-06-19,214.63365173339844,217.0985316785005,209.84611926681384,216.15050315588695,1445997.0,201.02945785522465,190.064560546875,-0.9679141221591868,0.0004417490160042,0.0070671649587021,0.011484126208521,-0.0223056003936014,Oil Gas & Consumable Fuels,15.0
2020-06-22,211.36297607421875,216.43493493285385,210.3675431388325,215.0128920153788,229664.0,202.6008155822754,190.85806060791012,-1.0242323146267331,-0.0152384103460265,0.01726847345241,0.0239964394561424,-0.0047095898906944,Oil Gas & Consumable Fuels,15.0
