Date_Ticker,Close_CONCOR.NS,High_CONCOR.NS,Low_CONCOR.NS,Open_CONCOR.NS,Volume_CONCOR.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-12-09,380.38189697265625,385.28455861452096,378.4490928328602,383.7760362736893,2934474.0,383.61697540283205,366.1909240722656,-1.3989565101889976,-0.0027191613221564,0.0089229780072237,0.0128887880335091,-0.0050812200979558,Services,18.0
2020-12-10,379.2506103515625,382.7861971478792,368.6909796108253,382.4090736441412,2098666.0,383.84964141845705,366.75849487304686,-1.4049443997609754,-0.0029740811276701,0.0083281693064405,0.0093225605966438,-0.0278434113288532,Services,18.0
2020-12-11,377.9306640625,385.9917904567166,373.3579660470346,382.7861975128688,2878119.0,384.04438934326174,367.4859130859375,-1.4119308632022265,-0.0034804064991191,0.0128476832183319,0.021329643664171,-0.0120993040530555,Services,18.0
2020-12-14,380.9004821777344,384.7660621325877,378.260589354879,379.6748238184102,2631263.0,384.3782638549805,368.435576171875,-1.396211643517926,0.007858103079837,-0.0032177915667543,0.010148529959197,-0.0069306628538829,Services,18.0
2020-12-15,389.2916564941406,392.0729961786383,379.769137325433,383.7290058978232,3714347.0,384.53037414550784,369.6223205566406,-1.3517972358435228,0.0220298337991885,-0.0142891595633288,0.0071446167368334,-0.0244611437462208,Services,18.0
2020-12-16,384.5303955078125,393.77005010045104,383.02187283871234,392.2143977868415,3238410.0,384.6152282714844,370.5659643554688,-1.3769985459959708,-0.0122305754744573,0.019982821563121,0.0240284115393183,-0.0039230258172646,Services,18.0
2020-12-17,385.37890625,393.6286076070336,381.9376080098867,387.3588403302231,2958532.0,384.6387985229492,371.46293701171874,-1.3725073865231014,0.0022066155292274,0.0051376296110474,0.0214067278287461,-0.0089296486764143,Services,18.0
2020-12-18,382.0790100097656,386.3688430301087,375.57353724716927,385.37889041700606,2096819.0,384.4973739624023,372.2536688232422,-1.3899737066554867,-0.0085627318639326,0.0086366440468845,0.011227607138726,-0.0170265117741749,Services,18.0
2020-12-21,357.70709228515625,384.2947162473625,347.9017374186778,382.78619347420914,3899926.0,383.0548568725586,372.48396057128906,-1.518974040674458,-0.0637876383839731,0.0701107183221863,0.0743279195063071,-0.0274116870421508,Services,18.0
2020-12-22,364.2124938964844,365.7210163702757,344.1775062188556,360.1583667225511,2682621.0,381.8268249511719,372.8321936035156,-1.4845410104028391,0.0181863925866534,-0.0111312138981304,0.0041418745898929,-0.055009062054096,Services,18.0
2020-12-23,369.4452209472656,370.3408855885548,360.676949246267,365.8153464202613,2191218.0,380.9264251708984,373.4151721191406,-1.456844234752752,0.014367236540404,-0.0098252036328884,0.0024243503245018,-0.0237336178784952,Services,18.0
2020-12-24,369.7751770019531,373.68788653756496,367.7009549776254,371.9436583042903,1378601.0,380.5752258300781,373.9813525390625,-1.4550977804216965,0.0008931122558345,0.0058643236139286,0.0105813201614428,-0.0056094139177892,Services,18.0
2020-12-28,370.0580139160156,374.7721287429712,368.8323555700766,372.1793655881457,1652125.0,379.87282104492186,374.6832806396485,-1.4536007272640734,0.0007648888612688,0.0057324840764332,0.0127388535031847,-0.0033120708101114,Services,18.0
2020-12-29,374.72503662109375,379.9105634499178,367.9366990815626,372.3208205550331,1845094.0,379.46740875244143,375.23614990234375,-1.4288982194584898,0.0126115974511426,-0.0064159472442502,0.0138382182188361,-0.0181155163816695,Services,18.0
2020-12-30,376.0449523925781,378.5434275421196,369.7280268996177,376.2806581382457,1596712.0,378.9582855224609,375.5889263916016,-1.4219119175464965,0.0035223581092581,0.0006268020463189,0.0066440863881964,-0.0167983254469157,Services,18.0
2020-12-31,376.4692077636719,380.1933700769673,373.7821852648383,375.4321254945585,1601573.0,378.4633026123047,375.9408282470703,-1.4196663378100616,0.0011282038713574,-0.0027547598786999,0.0098923424187011,-0.0071374296846088,Services,18.0
2021-01-01,380.3348083496094,382.3147424869375,376.4692281334307,377.55349764691033,1345602.0,377.7938995361328,376.2146832275391,-1.3992057498331725,0.0102680392080409,-0.007312795572848,0.0052057663244646,-0.0101636246047334,Services,18.0
2021-01-04,390.1401977539063,394.80718373337817,380.6177072061813,382.6919008183078,4721177.0,377.84811248779295,376.6060284423828,-1.347305914841396,0.0257809413943611,-0.0190913342907995,0.0119623304810436,-0.024407868254918,Services,18.0
2021-01-05,391.4601440429688,393.11008438963137,384.8603826563183,390.1401687474977,2757851.0,378.0767501831055,377.2184423828125,-1.3403194514001449,0.0033832614446335,-0.0033719276803979,0.004214836099589,-0.016859344398356,Services,18.0
2021-01-06,409.1380920410156,419.4619876287165,393.1572291319759,395.98569840630665,11715662.0,379.4627029418945,378.199390258789,-1.2467502369342935,0.0451589983477512,-0.0321465878894269,0.025233278906394,-0.0390598265473596,Services,18.0
2021-01-07,406.63958740234375,416.7278059792378,404.75394122144223,413.09793132646695,3263640.0,380.7755874633789,378.89732543945314,-1.2599747987672418,-0.0061067514545221,0.0158822311555542,0.0248087468348536,-0.0046371436508364,Services,18.0
2021-01-08,417.2462463378906,421.3946899515,408.9965462900748,411.9664613254248,5146410.0,382.6753692626953,379.9449731445313,-1.2038338515930576,0.0260836850718429,-0.0126538825904504,0.0099424348331942,-0.019771777745689,Services,18.0
2021-01-11,414.4177856445313,420.0747229279384,408.24230728588014,419.5561818526944,2661411.0,384.4997253417969,381.04742553710935,-1.218804867757061,-0.0067788763066998,0.0123990725933047,0.0136503245742918,-0.0149015765552787,Services,18.0
2021-01-12,420.1219482421875,424.0817877075951,410.6465595198728,416.6806499346042,4222486.0,386.4607986450195,382.1329333496094,-1.1886127881385922,0.0137642803838274,-0.0081911890630371,0.0094254524953427,-0.0225539007470575,Services,18.0
2021-01-13,414.3707885742188,424.7889732283893,408.2424378899584,422.3847856228669,2745987.0,387.7147552490234,383.0800201416016,-1.219053622813464,-0.0136892625868082,0.0193401592718998,0.0251421792786545,-0.0147895335608646,Services,18.0
2021-01-14,422.6675415039063,425.1660454845363,415.64352738239694,415.78494507856897,3761138.0,389.6216125488281,384.0676306152344,-1.1751389866614692,0.0200225333408159,-0.0162837117817188,0.0059112747852367,-0.0166182955438616,Services,18.0
2021-01-15,408.0538024902344,422.6204300489565,405.55532717476456,422.6204300489565,2566735.0,390.7553573608399,384.7798107910156,-1.2524893714498686,-0.0345750207401171,0.0356978110970322,0.0356978110970322,-0.0061229065878625,Services,18.0
2021-01-18,400.8411865234375,409.70371683244014,397.1170529943853,408.0537766078454,2097777.0,391.6934661865234,385.17272521972654,-1.2906656807325751,-0.017675649443236,0.0179936352024199,0.0221098295458828,-0.0092907955925194,Services,18.0
2021-01-19,412.0136413574219,415.4078098325212,402.4439938859204,402.4439938859204,1664611.0,394.4087936401367,386.3365948486328,-1.2315299811261151,0.027872522110028,-0.0232265306555706,0.0082380002368778,-0.0232265306555706,Services,18.0
2021-01-20,411.7779846191406,418.6134520226639,410.410879629365,412.3908138731969,2707904.0,396.7870681762696,387.4517639160157,-1.2327773100517914,-0.0005719634367077,0.0014882516233185,0.0165998855180309,-0.0033200050533056,Services,18.0
2021-01-21,403.763916015625,418.33054165765685,399.945494693723,412.0136165763645,1176261.0,398.5030029296875,388.26252197265626,-1.2751957006924497,-0.0194621104159513,0.0204319906596612,0.0360770862977961,-0.0094570643151634,Services,18.0
2021-01-22,404.14111328125,410.6937452902597,400.0398270699184,403.5282840249999,2695024.0,400.2212997436524,388.8533984375,-1.2731991990709324,0.0009342025145466,-0.001516374444744,0.0162137228647893,-0.0101481538911817,Services,18.0
2021-01-25,397.1642150878906,405.4139168849685,379.95769419684257,404.2825177008701,2142180.0,401.5766098022461,389.3159686279297,-1.310127856369448,-0.0172635200034796,0.0179228196865726,0.0207715133531156,-0.0433234421364984,Services,18.0
2021-01-27,408.19525146484375,417.9534470251583,396.92850449562434,399.4741382425527,5402116.0,403.2501205444336,389.9954138183594,-1.2517406833417997,0.0277744971925831,-0.0213650530989631,0.0239057057261111,-0.0276013670634034,Services,18.0
2021-01-28,412.2022705078125,416.6335218107524,399.85128215290297,404.14111574548855,2040445.0,405.0579864501953,390.51447021484375,-1.2305315687860992,0.0098164273802529,-0.0195563084899872,0.0107501865467183,-0.029963416600529,Services,18.0
2021-01-29,408.7137756347656,431.294398277521,406.3567181051533,414.8421252117575,4558422.0,406.67021484375,391.0320794677734,-1.248996139729243,-0.0084630656418976,0.0149942329873125,0.0552480097048009,-0.0057670126874279,Services,18.0
2021-02-01,428.0887756347656,430.87011501978384,401.83117785793615,412.0136548438633,2609450.0,409.0579132080078,391.8957049560547,-1.1464444447883957,0.0474048127443442,-0.0375509046390348,0.0064971088786294,-0.0613368050537997,Services,18.0
2021-02-02,429.5501708984375,436.3384793350873,424.4117739634801,429.9272943494722,1988474.0,411.0284118652344,392.7885583496094,-1.1387092932390754,0.0034137668326036,0.0008779497171329,0.0158032958582032,-0.0119622742186553,Services,18.0
2021-02-03,437.8941345214844,446.5209588359853,432.75573788932826,432.75573788932826,3880608.0,413.3501113891601,393.8152923583984,-1.0945447713258765,0.0194248872153742,-0.0117343353725694,0.0197007076240653,-0.0117343353725694,Services,18.0
2021-02-04,451.61224365234375,454.25213669906987,434.0757290628741,437.84702128544063,3748605.0,415.47381896972655,395.07207458496094,-1.0219349471837786,0.0313274557693038,-0.0304801797568174,0.0058454859978471,-0.0388309104457528,Services,18.0
2021-02-05,440.1569213867188,463.3975024809218,435.3485183531346,460.993315350467,4967630.0,417.1496856689453,396.12614868164064,-1.0825678614771193,-0.0253653934910662,0.0473385580263125,0.0528006716808711,-0.0109242926782459,Services,18.0
2021-02-08,473.721435546875,486.0252643874783,443.3153933034295,443.3153933034295,8821777.0,419.9734451293945,398.0645941162109,-0.9049111999550496,0.0762557908993249,-0.0641854895342536,0.0259727086793095,-0.0641854895342536,Services,18.0
2021-02-09,473.5328369140625,479.8026039130937,470.138668465868,474.2399541419082,2645701.0,422.9291976928711,399.8531286621094,-0.9059094507658084,-0.0003981213824423,0.0014932802389246,0.013240405966121,-0.0071677572991849,Services,18.0
2021-02-10,471.6472473144531,482.01830122841415,465.4246092115412,477.0684800422055,1834353.0,425.5054626464844,401.6294079589844,-0.9158898589930484,-0.0039819616563393,0.0114942528735633,0.0219890054972513,-0.0131934154992815,Services,18.0
2021-02-11,472.3072204589844,478.011288427201,464.151778022904,469.5258809403276,919182.0,428.4022842407227,403.3510040283203,-0.9123966272724228,0.0013992939602406,-0.0058888354828746,0.0120770289361096,-0.0172672406493278,Services,18.0
2021-02-12,518.081298828125,540.2847715545449,467.2631389651248,471.317266828139,14059902.0,433.1729721069336,405.98525268554687,-0.6701148558602652,0.0969158979290169,-0.0902638873585361,0.0428571206423453,-0.0980891608671234,Services,18.0
2021-02-15,513.1785888671875,517.5627391896642,503.51465233612623,511.9529303771969,2657865.0,438.42921142578126,408.3743670654297,-0.6960648541207822,-0.0094632058173634,-0.0023883663827366,0.0085431279043703,-0.018831527153917,Services,18.0
2021-02-16,506.4375915527344,515.2529669629548,498.3764057771268,513.8858615799625,3175417.0,443.7090316772461,410.7220001220703,-0.7317448902595626,-0.013135772732322,0.014707182388242,0.0174066371795043,-0.0159174317034642,Services,18.0
2021-02-17,510.5857849121094,534.4391953390673,502.05324825829183,502.05324825829183,5953486.0,448.6376388549805,413.1959680175781,-0.7097885413591096,0.0081909270333915,-0.0167112694985942,0.0467177331054446,-0.0167112694985942,Services,18.0
2021-02-18,524.3037719726562,531.3278138228167,511.1514390480918,511.1514390480918,3794478.0,454.26392822265626,416.05366271972656,-0.6371793633340416,0.026867154288105,-0.0250853295887606,0.0133968936056534,-0.0250853295887606,Services,18.0
2021-02-19,536.419189453125,553.9085456404465,524.6810308917591,525.0581831324638,9880580.0,460.8966918945313,419.1744085693359,-0.5730525712030459,0.0231076298285731,-0.0211793435880689,0.032603897345939,-0.0218824359608255,Services,18.0
2021-02-22,517.7984008789062,536.4191550487064,513.1314155399372,536.3720254079792,2299939.0,466.5795562744141,421.9453643798828,-0.6716122320764032,-0.0347131290981638,0.0358703783123823,0.0359613975983577,-0.0090131320047481,Services,18.0
2021-02-23,525.435302734375,538.3519907285263,516.8085058865163,524.8225022458727,3149822.0,472.9931106567383,424.8954571533203,-0.6311901815280045,0.0147487938211202,-0.0011662720135349,0.0245828324190107,-0.016418380727303,Services,18.0
2021-02-24,548.110107421875,560.9796639060947,533.354962553906,535.5234438632972,3900108.0,479.9888534545898,428.2396496582031,-0.5111726510425441,0.0431543228433641,-0.0229637501446219,0.0234798744083626,-0.0269200379051066,Services,18.0
2021-02-25,542.3118896484375,562.8654228949954,538.7763028212077,559.895506941979,4200415.0,486.4943344116211,431.30005432128905,-0.5418625638323331,-0.0105785638595689,0.0324234405130603,0.0378998388913842,-0.0065194713498202,Services,18.0
2021-02-26,525.9537353515625,552.4470935503443,518.741174644336,533.6377650573633,4612425.0,492.35633239746096,434.1285211181641,-0.6284461225032202,-0.0301637390017014,0.0146097064994976,0.0503720316409064,-0.0137132987607844,Services,18.0
2021-03-01,530.3379516601562,540.2375934244792,524.4453077528212,530.715103888366,2068440.0,497.46879119873046,437.0277020263672,-0.6052405063260023,0.0083357451690369,0.0007111545138889,0.0186666666666668,-0.0111111111111109,Services,18.0
2021-03-02,539.57763671875,548.7230320960889,536.0891798166285,539.2476716591706,2410011.0,502.9701644897461,440.1776745605469,-0.5563349391787296,0.0174222588250946,-0.0006115247132664,0.0169491742336715,-0.0064651621281698,Services,18.0
2021-03-03,545.2816772460938,554.379942518146,540.709008561491,542.1232431087311,2596642.0,508.33954162597655,443.9291662597656,-0.5261435056772902,0.0105713064055635,-0.0057922983095893,0.0166854410329764,-0.0083858836183469,Services,18.0
2021-03-04,580.3547973632812,607.1309987129579,542.1704585454269,544.00897525684,15871139.0,514.7766693115234,448.2520123291016,-0.340501806844696,0.0643211051842449,-0.0626269004263784,0.0461376410970126,-0.0657948189475418,Services,18.0
2021-03-05,557.5856323242188,588.7459258330128,554.4271402535894,586.1531621779711,4647321.0,520.6481048583985,452.01482055664064,-0.4610187857940507,-0.0392331813961207,0.0512343363918337,0.0558843192908444,-0.0056645865451439,Services,18.0
2021-03-08,563.1009521484375,586.3886882587051,559.0468253666086,570.2192532198981,5825950.0,525.1170806884766,455.8813360595703,-0.4318262492203996,0.0098914310277847,0.0126412520602241,0.0413562364286834,-0.0071996446931246,Services,18.0
2021-03-09,550.4671630859375,569.8893506211853,545.9887540185497,569.8893506211853,3375768.0,528.9637969970703,459.4895190429688,-0.4986967773176649,-0.0224360996270694,0.0352830992249679,0.0352830992249679,-0.0081356516204921,Services,18.0
2021-03-10,540.8504638671875,559.8483137348309,535.1463383972151,559.8483137348309,2596632.0,532.423957824707,462.8120275878906,-0.5495978769109107,-0.0174700688136208,0.0351258825439568,0.0351258825439568,-0.0105465851488538,Services,18.0
2021-03-12,544.150390625,564.1853820685515,537.4091822505565,556.2656447856637,7816657.0,536.0161163330079,466.1741363525391,-0.5321313952492679,0.0061013662338705,0.0222645326905825,0.0368188496943642,-0.0123885023158776,Services,18.0
2021-03-15,528.4994506835938,539.7661976724651,521.3811481447566,530.3850967889998,3483548.0,536.5370239257812,469.2147412109375,-0.6149716749090676,-0.02876215879112,0.003567924437702,0.0213183702921511,-0.0134688929754418,Services,18.0
2021-03-16,525.2938232421875,533.6377832303903,522.3239079675551,532.6949602918206,1898170.0,537.1427856445313,472.1139215087891,-0.6319390311653309,-0.0060655265341522,0.0140895185173741,0.0158843672227149,-0.005653817241371,Services,18.0
2021-03-17,508.2758483886719,525.623814337409,506.1544966716151,520.5797343838799,2364082.0,537.2346984863282,474.4766345214844,-0.7220150139105566,-0.0323970587517635,0.0242071033558128,0.0341310058381356,-0.0041736228935171,Services,18.0
2021-03-18,514.49853515625,525.9066707163229,497.716296856048,520.4383086920346,4099158.0,537.4303359985352,476.93740234375,-0.689078390679531,0.012242735489607,0.0115447822100811,0.02217331008845,-0.0326186318394577,Services,18.0
2021-03-19,528.4994506835938,530.9508251478329,498.0462775903575,509.2658949356641,2726319.0,537.640119934082,479.3246295166016,-0.6149716749090676,0.0272127412823279,-0.0363927639339111,0.0046383670996599,-0.057621957892002,Services,18.0
2021-03-22,528.68798828125,534.7220783970263,519.3540177214534,527.9808710432457,1962206.0,537.2535598754882,481.7655975341797,-0.6139737471568237,0.0003567413313531,-0.0013374944271065,0.0114133293162057,-0.0176549699760365,Services,18.0
2021-03-23,536.3720092773438,543.0660293290596,526.0952159125264,526.0952159125264,3483961.0,538.1822402954101,484.14811279296873,-0.5733022954349929,0.0145341319765449,-0.0191598241277789,0.0124801815455186,-0.0191598241277789,Services,18.0
2021-03-24,526.8023681640625,544.2445942240806,523.5024875581131,531.7521890729865,1929662.0,538.2505935668945,486.3958044433594,-0.6239543169133211,-0.0178414252566506,0.0093959731543622,0.0331096196868008,-0.0062639821029083,Services,18.0
2021-03-25,518.5054931640625,532.6949670607713,514.215660248129,529.3008274569296,2464529.0,536.7703628540039,488.36347534179686,-0.6678695991823453,-0.0157495020930052,0.0208200962867162,0.0273661013890533,-0.008273457026956,Services,18.0
2021-03-26,555.699951171875,558.4812332456245,518.9769803794856,518.9769803794856,8163393.0,537.4397659301758,491.19005859375,-0.4709996786090629,0.071733970995836,-0.0660841713499291,0.0050050068708558,-0.0660841713499291,Services,18.0
2021-03-30,563.61962890625,575.2635285373924,553.9085626363349,555.6999495166197,6813462.0,539.3230606079102,494.00910034179685,-0.4290808979615559,0.0142517157283778,-0.014051461275398,0.0206591449870869,-0.0172298226886814,Services,18.0
2021-03-31,563.8080444335938,580.165997286567,555.2283798190438,556.3597211629077,3786964.0,540.996565246582,497.1241851806641,-0.4280836163263418,0.0003342955384811,-0.0132107431673287,0.0290133371002299,-0.0152173504781564,Services,18.0
2021-04-01,564.3739013671875,571.3508155320918,559.4240799454985,570.4079924041511,2350611.0,542.2363784790039,500.3948394775391,-0.4250885408355511,0.0010036340190254,0.0106916549867845,0.0123622197057711,-0.0087704647746787,Services,18.0
2021-04-05,545.517333984375,573.0477755391984,541.2746307238991,562.3938877497394,1681325.0,542.248161315918,503.0649133300781,-0.5248961767516142,-0.0334114801147479,0.0309367873649415,0.0504666668495119,-0.0077773940371204,Services,18.0
2021-04-06,543.5375366210938,559.8954949739413,538.5405855211594,550.6087101244037,1625567.0,540.4072982788086,505.7001043701172,-0.5353752257964612,-0.0036292107325373,0.0130095403295751,0.030095360946986,-0.0091933873251844,Services,18.0
2021-04-07,551.2214965820312,573.4720966308679,545.8945235499754,546.8844762027835,4420444.0,540.0890914916993,508.6492559814453,-0.4947040971331451,0.014136944448593,-0.0078680174959437,0.0403659875146493,-0.0096639428343904,Services,18.0
2021-04-08,556.35986328125,566.6366576274089,552.9657232919723,556.3127336374397,3631511.0,539.7520370483398,511.6936309814453,-0.4675067699469521,0.0093217821349136,-8.471071858484613e-05,0.0184714876546796,-0.0061006197845762,Services,18.0
2021-04-09,553.76708984375,562.9124848460702,546.8373635139126,556.3598532052384,1810213.0,539.9170333862305,514.8256884765625,-0.4812302956560222,-0.004660245299164,0.0046820466745685,0.0165148763262559,-0.0125137922728356,Services,18.0
2021-04-12,532.9306640625,542.7360456056269,520.43826017249,542.1231876796771,1875008.0,539.5210433959961,517.3203967285157,-0.5915173036754472,-0.0376266957054619,0.0172490048651039,0.0183989817143961,-0.0234409553295003,Services,18.0
2021-04-13,540.8976440429688,542.8304199605915,529.3009309918748,538.3520100694707,1136424.0,539.3584060668945,519.8943041992187,-0.5493481526789635,0.0149493743139809,-0.0047063136649488,0.0035732747940555,-0.0214397551529595,Services,18.0
2021-04-15,532.1764526367188,552.1643116998787,527.3680208205537,548.5815382718287,2184542.0,539.5422561645507,522.3635577392578,-0.5955093377429372,-0.016123552214173,0.0308264026975062,0.0375587062601665,-0.0090354088241619,Services,18.0
2021-04-16,535.5234985351562,546.8373752647722,527.9809140487456,532.2236178223516,1482339.0,540.0537399291992,524.5122521972656,-0.5777934549078623,0.0062893536191882,-0.0061619718309859,0.0211267605633802,-0.0140845070422535,Services,18.0
2021-04-19,520.296875,529.6779758182677,511.01009101355857,529.6779758182677,1062008.0,540.6547912597656,526.3271862792968,-0.6583878317727124,-0.0284331566715678,0.0180302847643811,0.0180302847643811,-0.0178490097339936,Services,18.0
2021-04-20,517.7041625976562,540.2376586375032,514.875693180706,522.7954305663098,1669540.0,540.815072631836,527.9233868408203,-0.6721110344232677,-0.0049831404471605,0.009834319166196,0.0435258158381068,-0.0054634859467963,Services,18.0
2021-04-22,519.3069458007812,521.5697442320379,513.1314660782263,519.4955219276117,1077666.0,540.3554473876953,529.2772808837891,-0.6636275178243934,0.0030959442069826,0.0003631303766593,0.0043573428962468,-0.0118917718557226,Services,18.0
2021-04-23,518.0339965820312,530.6206578858987,513.6027179333827,518.5525376105745,874849.0,539.8227478027344,530.8348223876953,-0.6703652262092419,-0.0024512462793793,0.0010009787619433,0.0242969793235845,-0.0085540305807841,Services,18.0
2021-04-26,523.5496215820312,527.7923252537582,519.7783294293852,523.1725268939775,992700.0,539.1816284179688,531.8313861083984,-0.6411710743430168,0.0106472259280122,-0.0007202654199505,0.0081037278928912,-0.0072033136825697,Services,18.0
2021-04-27,531.1394653320312,542.1233794290441,518.552797714738,524.1154780174604,1675512.0,539.3984832763672,532.9835186767579,-0.6009981019095356,0.0144968947299884,-0.0132243747132966,0.0206799057760591,-0.0236974814315953,Services,18.0
2021-04-28,531.0921630859375,539.2947343659577,528.0751180978978,533.6377965928881,945136.0,540.0278167724609,534.1724169921876,-0.6012484722585123,-8.905805194532089e-05,0.0047932048030214,0.0154447228751384,-0.0056808313090312,Services,18.0
2021-04-29,525.435302734375,538.8234022790766,523.3610804028823,535.523521425224,1159710.0,538.5145843505859,535.2349786376953,-0.6311901815280045,-0.0106513722942041,0.0191997352259158,0.0254800152845264,-0.0039476265121479,Services,18.0
2021-04-30,556.17138671875,570.4079929460372,519.7783794184498,525.953859403257,6493359.0,538.1421722412109,535.9967803955078,-0.4685043746406812,0.0584964196817835,-0.0543313231084534,0.0255975164621089,-0.0654348788329589,Services,18.0
2021-05-03,539.7662963867188,562.7240189004804,537.8335202842756,556.2657028264874,1500804.0,536.9400848388672,536.5285345458984,-0.5553363653094561,-0.0294964658804483,0.0305676855895196,0.0425327084470523,-0.0035807647038755,Services,18.0
2021-05-04,537.1264038085938,555.3228805764753,534.5807695872012,544.9518250818383,1334378.0,535.5777099609375,537.1423107910156,-0.5693092921919584,-0.0048908066246389,0.0145690497018149,0.0338774572220916,-0.0047393578184619,Services,18.0
2021-05-05,535.7592163085938,544.5745891065284,532.6950412923105,541.1804490297102,979546.0,535.0898040771484,537.6457794189453,-0.5765458029236714,-0.0025453738455337,0.0101187857457105,0.0164539825533436,-0.0057193136823581,Services,18.0
2021-05-06,544.9518432617188,558.9056159745721,537.4092571958126,538.3520804540509,2641309.0,535.1605194091796,538.0587408447266,-0.527889313891316,0.0171581312524358,-0.0121107266435985,0.0256055152127487,-0.0138408304498269,Services,18.0
2021-05-07,541.180419921875,551.4100267925018,537.5977039122987,548.5815576988334,1588585.0,534.6584655761719,538.1539654541016,-0.5478514225798552,-0.0069206543412543,0.0136759156549433,0.0189023964911803,-0.0066201877926284,Services,18.0
2021-05-10,546.7429809570312,556.265468501377,545.3287467150786,549.6657087055979,1196044.0,534.177621459961,538.7328570556641,-0.5184088387157423,0.0102785703813143,0.0053457069415883,0.0174167531655866,-0.0025866527622853,Services,18.0
2021-05-11,577.4791870117188,595.8171090307953,542.6889892985018,544.5275059743865,10155865.0,535.3632263183594,539.7737347412109,-0.3557223857113892,0.0562169193299677,-0.0570612444196427,0.0317551219706633,-0.0602449378188775,Services,18.0
2021-05-12,563.4783325195312,588.321701880473,559.7541692116959,583.1361740594111,2993662.0,536.8906097412109,540.0810992431641,-0.4298287784233379,-0.0242447776596724,0.0348865970621834,0.0440893073028334,-0.0066092395978798,Services,18.0
2021-05-14,540.001953125,564.7510605357922,533.3079318529859,563.6196612593702,2120375.0,536.8458251953125,540.0349005126953,-0.55408903638378,-0.0416633223314181,0.0437363383552489,0.0458315146224357,-0.0123962908527935,Services,18.0
2021-05-17,534.6748657226562,545.8944817156057,531.610691170712,543.0660128984264,1792475.0,536.9707458496093,540.2093231201172,-0.5822852604977613,-0.0098649409905201,0.0156939248760623,0.0209839974014587,-0.0057309119025125,Services,18.0
2021-05-18,573.5193481445312,577.0078055367507,539.5305828732118,540.3791467818518,9015134.0,538.8705383300781,541.0729510498047,-0.3766817760351427,0.0726506610131627,-0.0577839291209542,0.0060825452593802,-0.0592635024106529,Services,18.0
2021-05-19,565.4581909179688,578.8462913158028,560.9797809023617,577.0077746424291,2018225.0,541.1286041259766,541.590562133789,-0.419349406319976,-0.0140555976928105,0.0204251771571488,0.0236765522418194,-0.0079199666527719,Services,18.0
2021-05-20,557.7741088867188,577.3848749088387,555.369921551372,564.7510226690522,2605955.0,543.1321014404297,541.8404107666015,-0.4600211811003217,-0.0135891249868988,0.0125084934405774,0.0351589751293077,-0.0043103243715368,Services,18.0
2021-05-21,553.0599365234375,574.132064633589,549.3358317922606,560.9796725660384,3020824.0,544.8197509765625,541.2945135498047,-0.4849732516085948,-0.008451759033223,0.0143198512848079,0.0381009845743156,-0.0067336367819134,Services,18.0
2021-05-24,597.9855346679688,607.838047300067,523.3139357001623,536.4663290911694,24246327.0,548.8173278808594,542.1025115966797,-0.2471824781400493,0.0812309754833008,-0.1028774142688214,0.0164761721829422,-0.1248719151864898,Services,18.0
2021-05-25,629.900146484375,638.9512835819014,602.4640148362666,611.8922466803397,19646926.0,554.1348541259765,543.4384954833985,-0.0782587343902863,0.0533702070805556,-0.0285884991526701,0.0143691617600709,-0.0435563188883763,Services,18.0
2021-05-26,628.4859008789062,642.0154478692522,625.1388901410016,636.2170623669097,6101756.0,559.0021759033203,544.9988702392578,-0.0857443232369167,-0.0022451901517438,0.0123012488859204,0.0215272084408346,-0.0053255144359228,Services,18.0
2021-05-27,629.5228271484375,636.405422430095,609.063559836802,623.4887379028162,8515098.0,563.9237091064454,546.7723175048828,-0.0802558821288331,0.001649879922654,-0.0095851794174868,0.0109330352845722,-0.0324996432683946,Services,18.0
2021-05-28,629.4758911132812,637.8669825143926,623.960341228684,635.462795021528,3714443.0,569.1257385253906,548.4788275146484,-0.0805043141267209,-7.4558114705478e-05,0.0095109344023618,0.0133302824136298,-0.008762130468321,Services,18.0
2021-05-31,644.7968139648438,654.3193053326644,628.1559613514231,630.6544658668755,7592579.0,573.5570098876954,550.8047747802734,0.0005891881435084,0.0243391733787709,-0.0219330303619325,0.0147682047454096,-0.0258079014241654,Services,18.0
2021-06-01,653.517822265625,657.1476680018703,638.2912069401236,644.2309806655034,3851257.0,579.2445861816407,553.3692547607421,0.0467494040319377,0.0135252037725743,-0.014210540682618,0.0055543178970411,-0.0232994645390289,Services,18.0
2021-06-02,651.962158203125,662.2860824125924,644.5138328714553,653.4706521092423,4446672.0,584.9863739013672,556.2429809570312,0.0385152886064956,-0.0023804462701672,0.0023137752508135,0.0158351586508045,-0.0114244749299531,Services,18.0
2021-06-03,667.3302001953125,671.290068852107,653.376429374312,654.3192525047223,2927652.0,591.5649230957031,559.2996142578126,0.1198581920501574,0.0235719846601885,-0.0194970161499992,0.0059338969757931,-0.0209098446569877,Services,18.0
